ID;RegioS;Ecosysteemtypen;Perioden;VoorzieningVoedselEnSierteeltgewassen_1;VoorzieningVeevoedergewassen_2;Houtvoorziening_3;Waterzuivering_4;Luchtfiltratie_5;Koolstofvastlegging_6;Koolstofopslag_7;Bestuiving_8;Regenwaterregulatie_9;Kustbescherming_10;VerminderingStedelijkeHitteEilanden_11;NatuurrecreatieWandelen_12;NatuurrecreatieOverig_13;Natuurtoerisme_14;TotaalEcosysteemdiensten_15;VoorzieningVoedselEnSierteeltgewassen_16;VoorzieningVeevoedergewassen_17;Houtvoorziening_18;Waterzuivering_19;Luchtfiltratie_20;Koolstofvastlegging_21;Koolstofopslag_22;Bestuiving_23;Regenwaterregulatie_24;Kustbescherming_25;VerminderingStedelijkeHitteEilanden_26;NatuurrecreatieWandelen_27;NatuurrecreatieOverig_28;Natuurtoerisme_29;GroeneLeefomgeving_30
2706;Overijssel (PV);Totaal moeras- en veengebieden;2019;;;;;12.0;2.0;;0.0;49.0;;0.7;1.0;;611.0;;;;;;0.0;0.0;;0.0;;;;1.0;8.0;41.0;
2707;Overijssel (PV);Totaal moeras- en veengebieden;2020;;;;;10.0;2.0;;0.0;49.0;;0.7;1.0;;695.0;51.0;;;;;0.0;0.0;;0.0;;;;2.0;7.0;40.0;0.0
2708;Overijssel (PV);Totaal moeras- en veengebieden;2021;;;;;10.0;2.0;;0.0;49.0;;0.7;2.0;;798.0;62.0;;;;;0.0;0.0;;0.0;;;;2.0;9.0;49.0;0.0
2709;Overijssel (PV);Totaal moeras- en veengebieden;2022;;;;;11.0;2.0;;;25.0;;0.7;;;649.0;;;;;;0.0;0.0;;;;;;;8.0;56.0;0.0
2710;Overijssel (PV);Voedselarm ven en moerasgebied;2013;;;;;6.0;1.0;;;35.0;;0.2;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
2711;Overijssel (PV);Voedselarm ven en moerasgebied;2014;;;;;6.0;1.0;;;35.0;;0.2;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2712;Overijssel (PV);Voedselarm ven en moerasgebied;2015;;;;;5.0;1.0;;0.0;35.0;;0.2;0.0;;;14.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2713;Overijssel (PV);Voedselarm ven en moerasgebied;2016;;;;;5.0;1.0;;0.0;35.0;;0.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2714;Overijssel (PV);Voedselarm ven en moerasgebied;2017;;;;;5.0;1.0;;0.0;35.0;;0.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2715;Overijssel (PV);Voedselarm ven en moerasgebied;2018;;;;;5.0;1.0;;0.0;35.0;;0.2;0.0;;;17.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2716;Overijssel (PV);Voedselarm ven en moerasgebied;2019;;;;;5.0;1.0;;0.0;35.0;;0.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2717;Overijssel (PV);Voedselarm ven en moerasgebied;2020;;;;;4.0;1.0;;0.0;35.0;;0.2;0.0;;;17.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2718;Overijssel (PV);Voedselarm ven en moerasgebied;2021;;;;;4.0;1.0;;0.0;34.0;;0.2;1.0;;;21.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2719;Overijssel (PV);Voedselarm ven en moerasgebied;2022;;;;;4.0;1.0;;;35.0;;0.3;;;;;;;;;0.0;0.0;;;;;;;;;0.0
2720;Overijssel (PV);Voedselrijk ven en moerasgebied;2013;;;;;9.0;1.0;;;14.0;;1.0;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;0.0
2721;Overijssel (PV);Voedselrijk ven en moerasgebied;2014;;;;;10.0;1.0;;;14.0;;0.7;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2722;Overijssel (PV);Voedselrijk ven en moerasgebied;2015;;;;;8.0;1.0;;0.0;14.0;;0.7;0.0;;;26.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2723;Overijssel (PV);Voedselrijk ven en moerasgebied;2016;;;;;7.0;1.0;;0.0;14.0;;0.6;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2724;Overijssel (PV);Voedselrijk ven en moerasgebied;2017;;;;;7.0;1.0;;0.0;14.0;;0.7;0.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2725;Overijssel (PV);Voedselrijk ven en moerasgebied;2018;;;;;8.0;1.0;;0.0;14.0;;0.7;0.0;;;34.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2726;Overijssel (PV);Voedselrijk ven en moerasgebied;2019;;;;;8.0;1.0;;0.0;14.0;;0.8;0.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2727;Overijssel (PV);Voedselrijk ven en moerasgebied;2020;;;;;6.0;1.0;;0.0;15.0;;0.7;1.0;;;33.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2728;Overijssel (PV);Voedselrijk ven en moerasgebied;2021;;;;;6.0;1.0;;0.0;15.0;;0.7;1.0;;;41.0;;;;;0.0;0.0;;0.0;;;;2.0;;;0.0
2729;Overijssel (PV);Voedselrijk ven en moerasgebied;2022;;;;;7.0;1.0;;;14.0;;0.7;;;;;;;;;0.0;0.0;;;;;;;;;0.0
2730;Overijssel (PV);Totaal rivieren en kanalen;2013;;;;;;;;;0.0;;0.6;0.0;;236.0;;;;;;;;;;;;;0.0;10.0;4.0;1.0
2731;Overijssel (PV);Totaal rivieren en kanalen;2014;;;;;;;;;0.0;;0.5;0.0;;100.0;;;;;;;;;;;;;0.0;11.0;4.0;
2732;Overijssel (PV);Totaal rivieren en kanalen;2015;;;;;;;;;0.0;;0.5;0.0;;103.0;15.0;;;;;;;;;;;;0.0;10.0;4.0;1.0
2733;Overijssel (PV);Totaal rivieren en kanalen;2016;;;;;;;;;0.0;;0.5;0.0;;109.0;;;;;;;;;;;;;0.0;10.0;4.0;
2734;Overijssel (PV);Totaal rivieren en kanalen;2017;;;;;;;;;0.0;;0.6;0.0;;199.0;;;;;;;;;;;;;0.0;11.0;5.0;
2735;Overijssel (PV);Totaal rivieren en kanalen;2018;;;;;;;;;0.0;;0.6;0.0;;173.0;20.0;;;;;;;;;;;;0.0;12.0;6.0;2.0
2736;Overijssel (PV);Totaal rivieren en kanalen;2019;;;;;;;;;0.0;;0.6;0.0;;106.0;;;;;;;;;;;;;0.0;12.0;7.0;
2737;Overijssel (PV);Totaal rivieren en kanalen;2020;;;;;;;;;0.0;;0.6;0.0;;168.0;21.0;;;;;;;;;;;;0.0;9.0;9.0;2.0
2738;Overijssel (PV);Totaal rivieren en kanalen;2021;;;;;;;;;0.0;;0.6;0.0;;161.0;26.0;;;;;;;;;;;;0.0;11.0;13.0;2.0
2739;Overijssel (PV);Totaal rivieren en kanalen;2022;;;;;;;;;0.0;;0.5;;;104.0;;;;;;;;;;;;;;10.0;9.0;3.0
2740;Overijssel (PV);Totaal meren en reservoirs;2013;;;;;;;;;0.0;;0.6;0.0;;660.0;;;;;;;;;;;;;0.0;10.0;10.0;2.0
2741;Overijssel (PV);Totaal meren en reservoirs;2014;;;;;;;;;10.0;;0.5;0.0;;301.0;;;;;;;;;;;;;0.0;11.0;11.0;
2742;Overijssel (PV);Totaal meren en reservoirs;2015;;;;;;;;;5.0;;0.5;0.0;;290.0;23.0;;;;;;;;;;;;0.0;10.0;11.0;2.0
2743;Overijssel (PV);Totaal meren en reservoirs;2016;;;;;;;;;5.0;;0.5;1.0;;304.0;;;;;;;;;;;;;1.0;10.0;12.0;
2744;Overijssel (PV);Totaal meren en reservoirs;2017;;;;;;;;;5.0;;0.5;0.0;;546.0;;;;;;;;;;;;;0.0;11.0;13.0;
2745;Overijssel (PV);Totaal meren en reservoirs;2018;;;;;;;;;5.0;;0.6;0.0;;604.0;37.0;;;;;;;;;;;;0.0;12.0;22.0;2.0
2746;Overijssel (PV);Totaal meren en reservoirs;2019;;;;;;;;;5.0;;0.6;0.0;;374.0;;;;;;;;;;;;;0.0;12.0;24.0;
2747;Overijssel (PV);Totaal meren en reservoirs;2020;;;;;;;;;5.0;;0.5;0.0;;457.0;38.0;;;;;;;;;;;;1.0;9.0;25.0;3.0
2748;Overijssel (PV);Totaal meren en reservoirs;2021;;;;;;;;;5.0;;0.5;0.0;;434.0;48.0;;;;;;;;;;;;1.0;11.0;34.0;3.0
2749;Overijssel (PV);Totaal meren en reservoirs;2022;;;;;;;;;6.0;;0.5;;;278.0;;;;;;;;;;;;;;10.0;24.0;3.0
2750;Overijssel (PV);Totaal duin- en kustgebieden;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2751;Overijssel (PV);Totaal duin- en kustgebieden;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2752;Overijssel (PV);Totaal duin- en kustgebieden;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2753;Overijssel (PV);Totaal duin- en kustgebieden;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2754;Overijssel (PV);Totaal duin- en kustgebieden;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2755;Overijssel (PV);Totaal duin- en kustgebieden;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2756;Overijssel (PV);Totaal duin- en kustgebieden;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2757;Overijssel (PV);Totaal duin- en kustgebieden;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2758;Overijssel (PV);Totaal duin- en kustgebieden;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2759;Overijssel (PV);Totaal duin- en kustgebieden;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2760;Overijssel (PV);Duin en strand;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2761;Overijssel (PV);Duin en strand;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2762;Overijssel (PV);Duin en strand;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2763;Overijssel (PV);Duin en strand;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2764;Overijssel (PV);Duin en strand;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2765;Overijssel (PV);Duin en strand;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2766;Overijssel (PV);Duin en strand;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2767;Overijssel (PV);Duin en strand;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2768;Overijssel (PV);Duin en strand;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2769;Overijssel (PV);Duin en strand;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2770;Overijssel (PV);Kwelder;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2771;Overijssel (PV);Kwelder;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2772;Overijssel (PV);Kwelder;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2773;Overijssel (PV);Kwelder;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2774;Overijssel (PV);Kwelder;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2775;Overijssel (PV);Kwelder;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2776;Overijssel (PV);Kwelder;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2777;Overijssel (PV);Kwelder;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2778;Overijssel (PV);Kwelder;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2779;Overijssel (PV);Kwelder;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2780;Overijssel (PV);Totaal marien en getijdengebieden;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2781;Overijssel (PV);Totaal marien en getijdengebieden;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2782;Overijssel (PV);Totaal marien en getijdengebieden;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2783;Overijssel (PV);Totaal marien en getijdengebieden;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2784;Overijssel (PV);Totaal marien en getijdengebieden;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2785;Overijssel (PV);Totaal marien en getijdengebieden;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2786;Overijssel (PV);Totaal marien en getijdengebieden;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2787;Overijssel (PV);Totaal marien en getijdengebieden;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2788;Overijssel (PV);Totaal marien en getijdengebieden;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2789;Overijssel (PV);Totaal marien en getijdengebieden;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2790;Flevoland (PV);Totaal;2013;2803.0;141.0;83.0;;798.0;23.0;;;12.0;;1.1;11.0;;1503.0;;48.0;13.0;3.0;;5.0;4.0;;;;;;10.0;42.0;93.0;29.0
2791;Flevoland (PV);Totaal;2014;2966.0;167.0;80.0;;781.0;23.0;;;12.0;;1.0;8.0;;1786.0;;57.0;16.0;3.0;;5.0;4.0;;;;;;8.0;44.0;95.0;
2792;Flevoland (PV);Totaal;2015;2681.0;171.0;80.0;;631.0;23.0;;22.0;12.0;;0.9;7.0;;1773.0;291.0;72.0;22.0;3.0;;4.0;4.0;;11.0;;;;6.0;40.0;100.0;28.0
2793;Flevoland (PV);Totaal;2016;2727.0;163.0;79.0;;610.0;23.0;;22.0;12.0;;1.0;11.0;;1863.0;;68.0;21.0;3.0;;4.0;4.0;;11.0;;;;11.0;49.0;104.0;
2794;Flevoland (PV);Totaal;2017;3042.0;177.0;79.0;;594.0;23.0;;16.0;12.0;;1.1;9.0;;2260.0;;64.0;19.0;3.0;;4.0;4.0;;13.0;;;;10.0;59.0;114.0;
2795;Flevoland (PV);Totaal;2018;2641.0;141.0;78.0;;654.0;23.0;;18.0;12.0;;1.1;9.0;;2363.0;327.0;69.0;20.0;3.0;;5.0;4.0;;13.0;;;;13.0;72.0;96.0;32.0
2796;Flevoland (PV);Totaal;2019;2772.0;139.0;78.0;;577.0;23.0;;18.0;12.0;;1.2;10.0;;2269.0;;85.0;17.0;3.0;;4.0;5.0;;11.0;;;;15.0;69.0;82.0;
2797;Flevoland (PV);Totaal;2020;2713.0;141.0;77.0;;484.0;23.0;;17.0;12.0;;1.1;18.0;;1756.0;342.0;94.0;20.0;3.0;;4.0;5.0;;13.0;;;;24.0;59.0;85.0;35.0
2798;Flevoland (PV);Totaal;2021;2551.0;160.0;75.0;;477.0;22.0;;17.0;12.0;;1.1;21.0;;1074.0;364.0;109.0;23.0;4.0;;4.0;5.0;;14.0;;;;31.0;69.0;62.0;44.0
2799;Flevoland (PV);Totaal;2022;2517.0;132.0;74.0;;536.0;22.0;;;9.0;;1.2;;;936.0;;110.0;21.0;4.0;;5.0;5.0;;;;;;;65.0;67.0;50.0
2800;Flevoland (PV);Totaal bebouwde omgeving;2013;;;;;11.0;1.0;;;24.0;;0.8;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;1.0
2801;Flevoland (PV);Totaal bebouwde omgeving;2014;;;;;11.0;1.0;;;24.0;;0.7;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;
2802;Flevoland (PV);Totaal bebouwde omgeving;2015;;;;;9.0;1.0;;1.0;23.0;;0.7;1.0;;;2.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
2803;Flevoland (PV);Totaal bebouwde omgeving;2016;;;;;8.0;1.0;;1.0;23.0;;0.7;2.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
2804;Flevoland (PV);Totaal bebouwde omgeving;2017;;;;;8.0;1.0;;1.0;22.0;;0.8;1.0;;;;;;;;0.0;0.0;;1.0;;;;1.0;;;
2805;Flevoland (PV);Totaal bebouwde omgeving;2018;;;;;8.0;1.0;;1.0;22.0;;0.8;1.0;;;3.0;;;;;0.0;0.0;;1.0;;;;1.0;;;1.0
2806;Flevoland (PV);Totaal bebouwde omgeving;2019;;;;;7.0;1.0;;1.0;21.0;;0.9;1.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
2807;Flevoland (PV);Totaal bebouwde omgeving;2020;;;;;6.0;1.0;;1.0;22.0;;0.8;2.0;;;4.0;;;;;0.0;0.0;;1.0;;;;3.0;;;1.0
2808;Flevoland (PV);Totaal bebouwde omgeving;2021;;;;;6.0;1.0;;1.0;22.0;;0.8;2.0;;;5.0;;;;;0.0;0.0;;1.0;;;;4.0;;;1.0
2809;Flevoland (PV);Totaal bebouwde omgeving;2022;;;;;7.0;1.0;;;11.0;;1.0;;;;;;;;;0.0;0.0;;;;;;;;;1.0
2810;Flevoland (PV);Bebouwd gebied;2013;;;;;3.0;0.0;;;7.0;;0.8;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;0.0
2811;Flevoland (PV);Bebouwd gebied;2014;;;;;3.0;0.0;;;8.0;;0.7;1.0;;;;;;;;0.0;0.0;;;;;;1.0;;;
2812;Flevoland (PV);Bebouwd gebied;2015;;;;;2.0;0.0;;0.0;7.0;;0.7;1.0;;;1.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2813;Flevoland (PV);Bebouwd gebied;2016;;;;;2.0;0.0;;0.0;7.0;;0.7;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2814;Flevoland (PV);Bebouwd gebied;2017;;;;;2.0;0.0;;0.0;7.0;;0.7;1.0;;;;;;;;0.0;0.0;;0.0;;;;1.0;;;
2815;Flevoland (PV);Bebouwd gebied;2018;;;;;2.0;0.0;;0.0;7.0;;0.8;1.0;;;2.0;;;;;0.0;0.0;;0.0;;;;1.0;;;0.0
2816;Flevoland (PV);Bebouwd gebied;2019;;;;;2.0;0.0;;0.0;7.0;;0.9;1.0;;;;;;;;0.0;0.0;;0.0;;;;2.0;;;
2817;Flevoland (PV);Bebouwd gebied;2020;;;;;2.0;0.0;;0.0;7.0;;0.8;2.0;;;3.0;;;;;0.0;0.0;;0.0;;;;3.0;;;0.0
2818;Flevoland (PV);Bebouwd gebied;2021;;;;;2.0;0.0;;0.0;7.0;;0.8;2.0;;;4.0;;;;;0.0;0.0;;0.0;;;;3.0;;;0.0
2819;Flevoland (PV);Bebouwd gebied;2022;;;;;2.0;0.0;;;7.0;;1.0;;;;;;;;;0.0;0.0;;;;;;;;;0.0
2820;Flevoland (PV);Infrastructuur;2013;;;;;8.0;0.0;;;16.0;;0.9;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;1.0
2821;Flevoland (PV);Infrastructuur;2014;;;;;8.0;0.0;;;16.0;;0.7;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2822;Flevoland (PV);Infrastructuur;2015;;;;;6.0;0.0;;1.0;16.0;;0.7;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2823;Flevoland (PV);Infrastructuur;2016;;;;;6.0;0.0;;1.0;16.0;;0.7;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2824;Flevoland (PV);Infrastructuur;2017;;;;;6.0;0.0;;0.0;15.0;;0.8;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2825;Flevoland (PV);Infrastructuur;2018;;;;;6.0;0.0;;0.0;15.0;;0.8;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2826;Flevoland (PV);Infrastructuur;2019;;;;;5.0;0.0;;0.0;14.0;;0.9;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2827;Flevoland (PV);Infrastructuur;2020;;;;;4.0;0.0;;1.0;14.0;;0.9;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2828;Flevoland (PV);Infrastructuur;2021;;;;;4.0;0.0;;1.0;14.0;;0.9;0.0;;;1.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2829;Flevoland (PV);Infrastructuur;2022;;;;;5.0;0.0;;;15.0;;1.0;;;;;;;;;0.0;0.0;;;;;;;;;1.0
2830;Flevoland (PV);Totaal stedelijk groen en recreatie;2013;;;;;62.0;2.0;;;38.0;;1.8;1.0;;;;;;;;2.0;0.0;;;;;;1.0;7.0;;4.0
2831;Flevoland (PV);Totaal stedelijk groen en recreatie;2014;;;;;67.0;3.0;;;38.0;;1.6;1.0;;;;;;;;2.0;0.0;;;;;;1.0;8.0;;
2832;Flevoland (PV);Totaal stedelijk groen en recreatie;2015;;;;;50.0;2.0;;2.0;38.0;;1.7;1.0;;;15.0;;;;;2.0;0.0;;1.0;;;;1.0;7.0;;4.0
2833;Flevoland (PV);Totaal stedelijk groen en recreatie;2016;;;;;48.0;2.0;;2.0;38.0;;1.7;1.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;8.0;;
2834;Flevoland (PV);Totaal stedelijk groen en recreatie;2017;;;;;44.0;2.0;;1.0;38.0;;1.9;1.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;10.0;;
2835;Flevoland (PV);Totaal stedelijk groen en recreatie;2018;;;;;48.0;2.0;;1.0;38.0;;1.9;1.0;;;21.0;;;;;2.0;0.0;;1.0;;;;1.0;12.0;;4.0
2836;Flevoland (PV);Totaal stedelijk groen en recreatie;2019;;;;;43.0;2.0;;2.0;38.0;;2.1;1.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;11.0;;
2837;Flevoland (PV);Totaal stedelijk groen en recreatie;2020;;;;;36.0;2.0;;1.0;36.0;;1.9;2.0;;;20.0;;;;;2.0;0.0;;1.0;;;;2.0;9.0;;5.0
2838;Flevoland (PV);Totaal stedelijk groen en recreatie;2021;;;;;36.0;2.0;;1.0;36.0;;1.9;2.0;;;23.0;;;;;2.0;0.0;;1.0;;;;3.0;11.0;;6.0
2839;Flevoland (PV);Totaal stedelijk groen en recreatie;2022;;;;;38.0;2.0;;;19.0;;2.1;;;;;;;;;2.0;0.0;;;;;;;10.0;;7.0
2840;Flevoland (PV);Stedelijk groen;2013;;;;;50.0;2.0;;;16.0;;2.0;1.0;;;;;;;;2.0;0.0;;;;;;1.0;;;4.0
2841;Flevoland (PV);Stedelijk groen;2014;;;;;54.0;2.0;;;16.0;;1.7;1.0;;;;;;;;2.0;0.0;;;;;;1.0;;;
2842;Flevoland (PV);Stedelijk groen;2015;;;;;40.0;2.0;;1.0;16.0;;1.8;0.0;;;11.0;;;;;2.0;0.0;;1.0;;;;0.0;;;4.0
2843;Flevoland (PV);Stedelijk groen;2016;;;;;38.0;2.0;;2.0;17.0;;1.9;0.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;;;
2844;Flevoland (PV);Stedelijk groen;2017;;;;;35.0;2.0;;1.0;17.0;;2.0;1.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;;;
2845;Flevoland (PV);Stedelijk groen;2018;;;;;39.0;2.0;;1.0;17.0;;2.0;1.0;;;15.0;;;;;2.0;0.0;;1.0;;;;1.0;;;4.0
2846;Flevoland (PV);Stedelijk groen;2019;;;;;35.0;2.0;;1.0;17.0;;2.2;1.0;;;;;;;;2.0;0.0;;1.0;;;;1.0;;;
2847;Flevoland (PV);Stedelijk groen;2020;;;;;29.0;2.0;;1.0;18.0;;2.1;1.0;;;15.0;;;;;2.0;0.0;;1.0;;;;2.0;;;4.0
2848;Flevoland (PV);Stedelijk groen;2021;;;;;29.0;2.0;;1.0;18.0;;2.1;2.0;;;17.0;;;;;2.0;0.0;;1.0;;;;2.0;;;5.0
2849;Flevoland (PV);Stedelijk groen;2022;;;;;31.0;2.0;;;18.0;;2.2;;;;;;;;;2.0;0.0;;;;;;;;;6.0
2850;Flevoland (PV);Recreatie en (semi-)openbaar groen;2013;;;;;12.0;1.0;;;21.0;;1.2;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;1.0
2851;Flevoland (PV);Recreatie en (semi-)openbaar groen;2014;;;;;13.0;1.0;;;21.0;;1.1;0.0;;;;;;;;0.0;0.0;;;;;;0.0;;;
2852;Flevoland (PV);Recreatie en (semi-)openbaar groen;2015;;;;;10.0;1.0;;1.0;21.0;;1.1;0.0;;;4.0;;;;;0.0;0.0;;0.0;;;;0.0;;;0.0
2853;Flevoland (PV);Recreatie en (semi-)openbaar groen;2016;;;;;9.0;1.0;;1.0;21.0;;1.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2854;Flevoland (PV);Recreatie en (semi-)openbaar groen;2017;;;;;9.0;1.0;;0.0;21.0;;1.2;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2855;Flevoland (PV);Recreatie en (semi-)openbaar groen;2018;;;;;9.0;0.0;;0.0;21.0;;1.2;0.0;;;6.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2856;Flevoland (PV);Recreatie en (semi-)openbaar groen;2019;;;;;8.0;0.0;;0.0;21.0;;1.3;0.0;;;;;;;;0.0;0.0;;0.0;;;;0.0;;;
2857;Flevoland (PV);Recreatie en (semi-)openbaar groen;2020;;;;;7.0;0.0;;0.0;19.0;;1.1;0.0;;;5.0;;;;;0.0;0.0;;0.0;;;;0.0;;;1.0
2858;Flevoland (PV);Recreatie en (semi-)openbaar groen;2021;;;;;6.0;0.0;;0.0;19.0;;1.1;0.0;;;6.0;;;;;0.0;0.0;;0.0;;;;1.0;;;1.0
2859;Flevoland (PV);Recreatie en (semi-)openbaar groen;2022;;;;;7.0;0.0;;;19.0;;1.4;;;;;;;;;0.0;0.0;;;;;;;;;1.0
2860;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2013;2803.0;112.0;;;182.0;3.0;;;79.0;;0.7;1.0;;17.0;;48.0;11.0;;;0.0;1.0;;;;;;1.0;5.0;1.0;0.0
2861;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2014;2966.0;139.0;;;180.0;4.0;;;78.0;;0.6;1.0;;23.0;;57.0;13.0;;;0.0;1.0;;;;;;1.0;5.0;1.0;
2862;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2015;2681.0;143.0;;;147.0;4.0;;4.0;86.0;;0.5;1.0;;23.0;100.0;72.0;18.0;;;0.0;1.0;;2.0;;;;1.0;4.0;1.0;0.0
2863;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2016;2727.0;137.0;;;142.0;4.0;;4.0;84.0;;0.5;2.0;;24.0;;68.0;17.0;;;0.0;1.0;;2.0;;;;2.0;5.0;1.0;
2864;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2017;3042.0;150.0;;;137.0;4.0;;3.0;81.0;;0.6;1.0;;28.0;;64.0;16.0;;;0.0;1.0;;3.0;;;;1.0;6.0;1.0;
2865;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2018;2641.0;120.0;;;152.0;4.0;;3.0;82.0;;0.7;1.0;;31.0;98.0;69.0;16.0;;;0.0;1.0;;3.0;;;;1.0;7.0;1.0;0.0
2866;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2019;2772.0;117.0;;;133.0;4.0;;3.0;89.0;;0.8;1.0;;19.0;;85.0;14.0;;;0.0;1.0;;2.0;;;;1.0;7.0;1.0;
2867;Flevoland (PV);Totaal akker- en tuinbouwgebieden;2020;2713.0;118.0;;;110.0;4.0;;3.0;96.0;;0.6;2.0;;17.0;123.0;94.0;16.0;;;0.0;1.0;;2.0;;;;2.0;6.0;1.0;0.0
