ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
7775;Listed monuments total;Echt-Susteren;2012;61
7776;Listed monuments total;Echt-Susteren;2013;61
7777;Listed monuments total;Echt-Susteren;2014;61
7778;Listed monuments total;Echt-Susteren;2015;61
7779;Listed monuments total;Echt-Susteren;2016;61
7780;Listed monuments total;Echt-Susteren;2017;61
7781;Listed monuments total;Echt-Susteren;2018;61
7782;Listed monuments total;Echt-Susteren;2019;61
7783;Listed monuments total;Echt-Susteren;2020;61
7784;Listed monuments total;Edam-Volendam;1965;0
7785;Listed monuments total;Edam-Volendam;1966;0
7786;Listed monuments total;Edam-Volendam;1967;170
7787;Listed monuments total;Edam-Volendam;1968;176
7788;Listed monuments total;Edam-Volendam;1969;176
7789;Listed monuments total;Edam-Volendam;1970;176
7790;Listed monuments total;Edam-Volendam;1971;184
7791;Listed monuments total;Edam-Volendam;1972;186
7792;Listed monuments total;Edam-Volendam;1973;186
7793;Listed monuments total;Edam-Volendam;1974;186
7794;Listed monuments total;Edam-Volendam;1975;187
7795;Listed monuments total;Edam-Volendam;1976;187
7796;Listed monuments total;Edam-Volendam;1977;187
7797;Listed monuments total;Edam-Volendam;1978;187
7798;Listed monuments total;Edam-Volendam;1979;187
7799;Listed monuments total;Edam-Volendam;1980;187
7800;Listed monuments total;Edam-Volendam;1981;187
7801;Listed monuments total;Edam-Volendam;1982;187
7802;Listed monuments total;Edam-Volendam;1983;187
7803;Listed monuments total;Edam-Volendam;1984;187
7804;Listed monuments total;Edam-Volendam;1985;187
7805;Listed monuments total;Edam-Volendam;1986;187
7806;Listed monuments total;Edam-Volendam;1987;187
7807;Listed monuments total;Edam-Volendam;1988;187
7808;Listed monuments total;Edam-Volendam;1989;187
7809;Listed monuments total;Edam-Volendam;1990;187
7810;Listed monuments total;Edam-Volendam;1991;187
7811;Listed monuments total;Edam-Volendam;1992;187
7812;Listed monuments total;Edam-Volendam;1993;187
7813;Listed monuments total;Edam-Volendam;1994;187
7814;Listed monuments total;Edam-Volendam;1995;187
7815;Listed monuments total;Edam-Volendam;1996;187
7816;Listed monuments total;Edam-Volendam;1997;190
7817;Listed monuments total;Edam-Volendam;1998;190
7818;Listed monuments total;Edam-Volendam;1999;202
7819;Listed monuments total;Edam-Volendam;2000;203
7820;Listed monuments total;Edam-Volendam;2001;203
7821;Listed monuments total;Edam-Volendam;2002;203
7822;Listed monuments total;Edam-Volendam;2003;203
7823;Listed monuments total;Edam-Volendam;2004;203
7824;Listed monuments total;Edam-Volendam;2005;202
7825;Listed monuments total;Edam-Volendam;2006;202
7826;Listed monuments total;Edam-Volendam;2007;202
7827;Listed monuments total;Edam-Volendam;2008;202
7828;Listed monuments total;Edam-Volendam;2009;201
7829;Listed monuments total;Edam-Volendam;2010;201
7830;Listed monuments total;Edam-Volendam;2011;201
7831;Listed monuments total;Edam-Volendam;2012;201
7832;Listed monuments total;Edam-Volendam;2013;201
7833;Listed monuments total;Edam-Volendam;2014;201
7834;Listed monuments total;Edam-Volendam;2015;201
7835;Listed monuments total;Edam-Volendam;2016;201
7836;Listed monuments total;Edam-Volendam;2017;201
7837;Listed monuments total;Edam-Volendam;2018;201
7838;Listed monuments total;Edam-Volendam;2019;201
7839;Listed monuments total;Edam-Volendam;2020;201
7840;Listed monuments total;Ede;1965;0
7841;Listed monuments total;Ede;1966;0
7842;Listed monuments total;Ede;1967;19
7843;Listed monuments total;Ede;1968;19
7844;Listed monuments total;Ede;1969;19
7845;Listed monuments total;Ede;1970;40
7846;Listed monuments total;Ede;1971;40
7847;Listed monuments total;Ede;1972;40
7848;Listed monuments total;Ede;1973;40
7849;Listed monuments total;Ede;1974;40
7850;Listed monuments total;Ede;1975;44
7851;Listed monuments total;Ede;1976;44
7852;Listed monuments total;Ede;1977;45
7853;Listed monuments total;Ede;1978;46
7854;Listed monuments total;Ede;1979;47
7855;Listed monuments total;Ede;1980;47
7856;Listed monuments total;Ede;1981;47
7857;Listed monuments total;Ede;1982;47
7858;Listed monuments total;Ede;1983;57
7859;Listed monuments total;Ede;1984;57
7860;Listed monuments total;Ede;1985;58
7861;Listed monuments total;Ede;1986;58
7862;Listed monuments total;Ede;1987;58
7863;Listed monuments total;Ede;1988;58
7864;Listed monuments total;Ede;1989;57
7865;Listed monuments total;Ede;1990;57
7866;Listed monuments total;Ede;1991;57
7867;Listed monuments total;Ede;1992;57
7868;Listed monuments total;Ede;1993;57
7869;Listed monuments total;Ede;1994;57
7870;Listed monuments total;Ede;1995;57
7871;Listed monuments total;Ede;1996;57
7872;Listed monuments total;Ede;1997;57
7873;Listed monuments total;Ede;1998;61
7874;Listed monuments total;Ede;1999;61
7875;Listed monuments total;Ede;2000;61
7876;Listed monuments total;Ede;2001;61
7877;Listed monuments total;Ede;2002;91
7878;Listed monuments total;Ede;2003;119
7879;Listed monuments total;Ede;2004;127
7880;Listed monuments total;Ede;2005;142
7881;Listed monuments total;Ede;2006;173
7882;Listed monuments total;Ede;2007;184
7883;Listed monuments total;Ede;2008;184
7884;Listed monuments total;Ede;2009;184
7885;Listed monuments total;Ede;2010;187
7886;Listed monuments total;Ede;2011;191
7887;Listed monuments total;Ede;2012;218
7888;Listed monuments total;Ede;2013;218
7889;Listed monuments total;Ede;2014;221
7890;Listed monuments total;Ede;2015;221
7891;Listed monuments total;Ede;2016;221
7892;Listed monuments total;Ede;2017;222
7893;Listed monuments total;Ede;2018;223
7894;Listed monuments total;Ede;2019;223
7895;Listed monuments total;Ede;2020;223
7896;Listed monuments total;Eemnes;1965;0
7897;Listed monuments total;Eemnes;1966;0
7898;Listed monuments total;Eemnes;1967;0
7899;Listed monuments total;Eemnes;1968;0
7900;Listed monuments total;Eemnes;1969;0
7901;Listed monuments total;Eemnes;1970;38
7902;Listed monuments total;Eemnes;1971;38
7903;Listed monuments total;Eemnes;1972;38
7904;Listed monuments total;Eemnes;1973;38
7905;Listed monuments total;Eemnes;1974;38
7906;Listed monuments total;Eemnes;1975;39
7907;Listed monuments total;Eemnes;1976;41
7908;Listed monuments total;Eemnes;1977;41
7909;Listed monuments total;Eemnes;1978;41
7910;Listed monuments total;Eemnes;1979;41
7911;Listed monuments total;Eemnes;1980;41
7912;Listed monuments total;Eemnes;1981;41
7913;Listed monuments total;Eemnes;1982;41
7914;Listed monuments total;Eemnes;1983;41
7915;Listed monuments total;Eemnes;1984;41
7916;Listed monuments total;Eemnes;1985;41
7917;Listed monuments total;Eemnes;1986;41
7918;Listed monuments total;Eemnes;1987;41
7919;Listed monuments total;Eemnes;1988;41
7920;Listed monuments total;Eemnes;1989;41
7921;Listed monuments total;Eemnes;1990;41
7922;Listed monuments total;Eemnes;1991;41
7923;Listed monuments total;Eemnes;1992;41
7924;Listed monuments total;Eemnes;1993;41
7925;Listed monuments total;Eemnes;1994;41
7926;Listed monuments total;Eemnes;1995;41
7927;Listed monuments total;Eemnes;1996;41
7928;Listed monuments total;Eemnes;1997;41
7929;Listed monuments total;Eemnes;1998;41
7930;Listed monuments total;Eemnes;1999;41
7931;Listed monuments total;Eemnes;2000;43
7932;Listed monuments total;Eemnes;2001;43
7933;Listed monuments total;Eemnes;2002;43
7934;Listed monuments total;Eemnes;2003;43
7935;Listed monuments total;Eemnes;2004;43
7936;Listed monuments total;Eemnes;2005;43
7937;Listed monuments total;Eemnes;2006;43
7938;Listed monuments total;Eemnes;2007;43
7939;Listed monuments total;Eemnes;2008;43
7940;Listed monuments total;Eemnes;2009;43
7941;Listed monuments total;Eemnes;2010;43
7942;Listed monuments total;Eemnes;2011;43
7943;Listed monuments total;Eemnes;2012;43
7944;Listed monuments total;Eemnes;2013;43
7945;Listed monuments total;Eemnes;2014;43
7946;Listed monuments total;Eemnes;2015;43
7947;Listed monuments total;Eemnes;2016;43
7948;Listed monuments total;Eemnes;2017;43
7949;Listed monuments total;Eemnes;2018;43
7950;Listed monuments total;Eemnes;2019;43
7951;Listed monuments total;Eemnes;2020;43
7952;Listed monuments total;Eersel;1965;0
7953;Listed monuments total;Eersel;1966;0
7954;Listed monuments total;Eersel;1967;17
7955;Listed monuments total;Eersel;1968;21
7956;Listed monuments total;Eersel;1969;21
7957;Listed monuments total;Eersel;1970;22
7958;Listed monuments total;Eersel;1971;25
7959;Listed monuments total;Eersel;1972;25
7960;Listed monuments total;Eersel;1973;33
7961;Listed monuments total;Eersel;1974;33
7962;Listed monuments total;Eersel;1975;33
7963;Listed monuments total;Eersel;1976;35
7964;Listed monuments total;Eersel;1977;35
7965;Listed monuments total;Eersel;1978;35
7966;Listed monuments total;Eersel;1979;37
7967;Listed monuments total;Eersel;1980;37
7968;Listed monuments total;Eersel;1981;38
7969;Listed monuments total;Eersel;1982;38
7970;Listed monuments total;Eersel;1983;38
7971;Listed monuments total;Eersel;1984;38
7972;Listed monuments total;Eersel;1985;38
7973;Listed monuments total;Eersel;1986;38
7974;Listed monuments total;Eersel;1987;38
7975;Listed monuments total;Eersel;1988;38
7976;Listed monuments total;Eersel;1989;38
7977;Listed monuments total;Eersel;1990;38
7978;Listed monuments total;Eersel;1991;38
7979;Listed monuments total;Eersel;1992;38
7980;Listed monuments total;Eersel;1993;38
7981;Listed monuments total;Eersel;1994;39
7982;Listed monuments total;Eersel;1995;40
7983;Listed monuments total;Eersel;1996;40
7984;Listed monuments total;Eersel;1997;40
7985;Listed monuments total;Eersel;1998;40
7986;Listed monuments total;Eersel;1999;40
7987;Listed monuments total;Eersel;2000;39
7988;Listed monuments total;Eersel;2001;48
7989;Listed monuments total;Eersel;2002;50
7990;Listed monuments total;Eersel;2003;51
7991;Listed monuments total;Eersel;2004;51
7992;Listed monuments total;Eersel;2005;52
7993;Listed monuments total;Eersel;2006;52
7994;Listed monuments total;Eersel;2007;52
7995;Listed monuments total;Eersel;2008;52
7996;Listed monuments total;Eersel;2009;52
7997;Listed monuments total;Eersel;2010;52
7998;Listed monuments total;Eersel;2011;52
7999;Listed monuments total;Eersel;2012;52
8000;Listed monuments total;Eersel;2013;51
8001;Listed monuments total;Eersel;2014;51
8002;Listed monuments total;Eersel;2015;51
8003;Listed monuments total;Eersel;2016;51
8004;Listed monuments total;Eersel;2017;51
8005;Listed monuments total;Eersel;2018;51
8006;Listed monuments total;Eersel;2019;51
8007;Listed monuments total;Eersel;2020;51
8008;Listed monuments total;Eijsden-Margraten;1965;0
8009;Listed monuments total;Eijsden-Margraten;1966;19
8010;Listed monuments total;Eijsden-Margraten;1967;301
8011;Listed monuments total;Eijsden-Margraten;1968;301
8012;Listed monuments total;Eijsden-Margraten;1969;301
8013;Listed monuments total;Eijsden-Margraten;1970;304
8014;Listed monuments total;Eijsden-Margraten;1971;306
8015;Listed monuments total;Eijsden-Margraten;1972;306
8016;Listed monuments total;Eijsden-Margraten;1973;308
8017;Listed monuments total;Eijsden-Margraten;1974;310
8018;Listed monuments total;Eijsden-Margraten;1975;311
8019;Listed monuments total;Eijsden-Margraten;1976;313
8020;Listed monuments total;Eijsden-Margraten;1977;314
8021;Listed monuments total;Eijsden-Margraten;1978;315
8022;Listed monuments total;Eijsden-Margraten;1979;318
8023;Listed monuments total;Eijsden-Margraten;1980;325
8024;Listed monuments total;Eijsden-Margraten;1981;325
8025;Listed monuments total;Eijsden-Margraten;1982;326
8026;Listed monuments total;Eijsden-Margraten;1983;326
8027;Listed monuments total;Eijsden-Margraten;1984;326
8028;Listed monuments total;Eijsden-Margraten;1985;326
8029;Listed monuments total;Eijsden-Margraten;1986;331
8030;Listed monuments total;Eijsden-Margraten;1987;331
8031;Listed monuments total;Eijsden-Margraten;1988;333
8032;Listed monuments total;Eijsden-Margraten;1989;332
8033;Listed monuments total;Eijsden-Margraten;1990;332
8034;Listed monuments total;Eijsden-Margraten;1991;331
8035;Listed monuments total;Eijsden-Margraten;1992;361
8036;Listed monuments total;Eijsden-Margraten;1993;361
8037;Listed monuments total;Eijsden-Margraten;1994;361
8038;Listed monuments total;Eijsden-Margraten;1995;368
8039;Listed monuments total;Eijsden-Margraten;1996;376
8040;Listed monuments total;Eijsden-Margraten;1997;377
8041;Listed monuments total;Eijsden-Margraten;1998;377
8042;Listed monuments total;Eijsden-Margraten;1999;377
8043;Listed monuments total;Eijsden-Margraten;2000;377
8044;Listed monuments total;Eijsden-Margraten;2001;377
8045;Listed monuments total;Eijsden-Margraten;2002;390
8046;Listed monuments total;Eijsden-Margraten;2003;390
8047;Listed monuments total;Eijsden-Margraten;2004;390
8048;Listed monuments total;Eijsden-Margraten;2005;390
8049;Listed monuments total;Eijsden-Margraten;2006;397
8050;Listed monuments total;Eijsden-Margraten;2007;397
8051;Listed monuments total;Eijsden-Margraten;2008;397
8052;Listed monuments total;Eijsden-Margraten;2009;397
8053;Listed monuments total;Eijsden-Margraten;2010;397
8054;Listed monuments total;Eijsden-Margraten;2011;398
8055;Listed monuments total;Eijsden-Margraten;2012;398
8056;Listed monuments total;Eijsden-Margraten;2013;395
8057;Listed monuments total;Eijsden-Margraten;2014;395
8058;Listed monuments total;Eijsden-Margraten;2015;395
8059;Listed monuments total;Eijsden-Margraten;2016;395
8060;Listed monuments total;Eijsden-Margraten;2017;395
8061;Listed monuments total;Eijsden-Margraten;2018;395
8062;Listed monuments total;Eijsden-Margraten;2019;394
8063;Listed monuments total;Eijsden-Margraten;2020;394
8064;Listed monuments total;Eindhoven;1965;0
8065;Listed monuments total;Eindhoven;1966;0
8066;Listed monuments total;Eindhoven;1967;0
8067;Listed monuments total;Eindhoven;1968;0
8068;Listed monuments total;Eindhoven;1969;0
8069;Listed monuments total;Eindhoven;1970;0
8070;Listed monuments total;Eindhoven;1971;0
8071;Listed monuments total;Eindhoven;1972;11
8072;Listed monuments total;Eindhoven;1973;11
8073;Listed monuments total;Eindhoven;1974;11
8074;Listed monuments total;Eindhoven;1975;11
8075;Listed monuments total;Eindhoven;1976;14
8076;Listed monuments total;Eindhoven;1977;18
8077;Listed monuments total;Eindhoven;1978;18
8078;Listed monuments total;Eindhoven;1979;20
8079;Listed monuments total;Eindhoven;1980;20
8080;Listed monuments total;Eindhoven;1981;25
8081;Listed monuments total;Eindhoven;1982;25
8082;Listed monuments total;Eindhoven;1983;25
8083;Listed monuments total;Eindhoven;1984;25
8084;Listed monuments total;Eindhoven;1985;25
8085;Listed monuments total;Eindhoven;1986;25
8086;Listed monuments total;Eindhoven;1987;25
8087;Listed monuments total;Eindhoven;1988;27
8088;Listed monuments total;Eindhoven;1989;27
8089;Listed monuments total;Eindhoven;1990;29
8090;Listed monuments total;Eindhoven;1991;29
8091;Listed monuments total;Eindhoven;1992;29
8092;Listed monuments total;Eindhoven;1993;29
8093;Listed monuments total;Eindhoven;1994;29
8094;Listed monuments total;Eindhoven;1995;28
8095;Listed monuments total;Eindhoven;1996;28
8096;Listed monuments total;Eindhoven;1997;29
8097;Listed monuments total;Eindhoven;1998;29
8098;Listed monuments total;Eindhoven;1999;29
8099;Listed monuments total;Eindhoven;2000;30
8100;Listed monuments total;Eindhoven;2001;103
8101;Listed monuments total;Eindhoven;2002;144
8102;Listed monuments total;Eindhoven;2003;144
8103;Listed monuments total;Eindhoven;2004;147
8104;Listed monuments total;Eindhoven;2005;147
8105;Listed monuments total;Eindhoven;2006;148
8106;Listed monuments total;Eindhoven;2007;148
8107;Listed monuments total;Eindhoven;2008;148
8108;Listed monuments total;Eindhoven;2009;148
8109;Listed monuments total;Eindhoven;2010;153
8110;Listed monuments total;Eindhoven;2011;153
8111;Listed monuments total;Eindhoven;2012;153
8112;Listed monuments total;Eindhoven;2013;151
8113;Listed monuments total;Eindhoven;2014;151
8114;Listed monuments total;Eindhoven;2015;150
8115;Listed monuments total;Eindhoven;2016;150
8116;Listed monuments total;Eindhoven;2017;151
8117;Listed monuments total;Eindhoven;2018;152
8118;Listed monuments total;Eindhoven;2019;152
8119;Listed monuments total;Eindhoven;2020;152
8120;Listed monuments total;Elburg;1965;249
8121;Listed monuments total;Elburg;1966;250
8122;Listed monuments total;Elburg;1967;251
8123;Listed monuments total;Elburg;1968;252
