ID;SectorBranchesSIC2008;Periods;LabourPriceIndex_1;YearOnYearChangePriceOfLabour_2;WageCostsPerHourWorked_3;YearOnYearChangeWageCostsPerHour_4;StructuralEffect_5
2094;P Education;2014 April - 2015 March ;86.9;0.4;89.0;0.5;0.2
2095;P Education;2014 July - 2015 June;87.1;0.6;89.2;0.6;0.1
2096;P Education;2014 October - 2015 September;87.9;1.9;90.0;1.8;-0.1
2097;P Education;2015 January - 2015 December;87.6;1.0;89.6;0.9;-0.2
2098;P Education;2015 April - 2016 March;87.6;0.8;89.6;0.6;-0.2
2099;P Education;2015 July - 2016 June;86.9;-0.3;88.8;-0.5;-0.3
2100;P Education;2015 October - 2016 September;87.7;-0.3;89.5;-0.6;-0.3
2101;P Education;2016 January - 2016 December;88.7;1.2;90.4;0.9;-0.4
2102;P Education;2016 April - 2017 March;88.6;1.1;90.2;0.8;-0.4
2103;P Education;2016 July - 2017 June;90.0;3.6;91.6;3.2;-0.4
2104;P Education;2016 October - 2017 September;89.5;2.0;90.9;1.6;-0.4
2105;P Education;2017 January - 2017 December;90.3;1.8;91.7;1.4;-0.4
2106;P Education;2017 April - 2018 March;91.1;2.8;92.4;2.4;-0.5
2107;P Education;2017 July - 2018 June;91.4;1.5;92.5;1.0;-0.5
2108;P Education;2017 October - 2018 September;92.6;3.5;93.6;3.0;-0.5
2109;P Education;2018 January - 2018 December;93.6;3.6;94.6;3.2;-0.5
2110;P Education;2018 April - 2019 March;94.9;4.2;95.8;3.7;-0.4
2111;P Education;2018 July - 2019 June;95.8;4.8;96.6;4.4;-0.4
2112;P Education;2018 October - 2019 September;95.4;3.1;96.2;2.8;-0.3
2113;P Education;2019 January - 2019 December;95.6;2.2;96.4;1.9;-0.2
2114;P Education;2019 April - 2020 March;98.4;3.7;99.1;3.5;-0.2
2115;P Education;2019 July - 2020 June;98.3;2.6;99.0;2.5;-0.1
2116;P Education;2019 October - 2020 September;100.4;5.2;101.0;5.0;-0.1
2117;P Education;2020 January - 2020 December;101.2;5.8;101.8;5.6;-0.2
2118;P Education;2020 April - 2021 March;98.0;-0.4;98.5;-0.6;-0.2
2119;P Education;2020 July - 2021 June;98.7;0.4;99.0;0.0;-0.4
2120;P Education;2020 October - 2021 September;99.4;-0.9;99.6;-1.4;-0.5
2121;P Education;2021 January - 2021 December;100.0;-1.2;100.0;-1.8;-0.6
2122;P Education;2021 April - 2022 March;101.6;3.7;101.4;2.9;-0.7
2123;P Education;2021 July - 2022 June;103.7;5.0;103.2;4.2;-0.7
2124;P Education;2021 October - 2022 September;104.9;5.5;104.4;4.8;-0.7
2125;P Education;2022 January - 2022 December;107.4;7.4;106.7;6.7;-0.6
2126;P Education;2022 April - 2023 March;108.1;6.4;107.5;6.0;-0.4
2127;P Education;2022 July - 2023 June;109.7;5.8;109.0;5.6;-0.2
2128;P Education;2022 October - 2023 September;112.0;6.8;111.4;6.7;-0.1
2129;P Education;2023 January - 2023 December;115.2;7.3;114.5;7.3;0.0
2130;P Education;2023 April - 2024 March;117.5;8.7;116.7;8.6;-0.1
2131;P Education;2023 July - 2024 June;119.7;9.1;118.7;8.9;-0.2
2132;P Education;2023 October - 2024 September;119.2;6.4;118.3;6.2;-0.2
2133;P Education;2024 January - 2024 December;119.3;3.6;118.4;3.4;-0.2
2134;Q Health and social work activities;2001;61.6;;59.3;;
2135;Q Health and social work activities;2002;64.5;4.7;61.9;4.4;-0.3
2136;Q Health and social work activities;2003;67.5;4.6;64.9;4.7;0.1
2137;Q Health and social work activities;2004;68.2;1.0;65.9;1.7;0.6
2138;Q Health and social work activities;2005;70.3;3.2;68.4;3.7;0.5
2139;Q Health and social work activities;2006;71.4;1.5;70.1;2.6;1.1
2140;Q Health and social work activities;2007;73.6;3.1;72.4;3.2;0.1
2141;Q Health and social work activities;2008;76.8;4.4;75.3;4.0;-0.3
2142;Q Health and social work activities;2009;78.5;2.2;76.9;2.2;0.0
2143;Q Health and social work activities;2010;80.7;2.7;78.9;2.6;-0.2
2144;Q Health and social work activities;2011;81.9;1.5;80.3;1.7;0.2
2145;Q Health and social work activities;2012;83.5;2.0;82.2;2.4;0.4
2146;Q Health and social work activities;2013;85.2;2.1;84.7;3.1;1.0
2147;Q Health and social work activities;2014;86.6;1.6;86.9;2.5;0.9
2148;Q Health and social work activities;2015;86.4;-0.1;87.5;0.7;0.8
2149;Q Health and social work activities;2016;88.0;1.8;89.2;2.0;0.2
2150;Q Health and social work activities;2017;89.2;1.3;90.2;1.1;-0.2
2151;Q Health and social work activities;2018;91.2;2.3;92.0;2.0;-0.3
2152;Q Health and social work activities;2019;94.1;3.2;94.4;2.7;-0.5
2153;Q Health and social work activities;2020;98.4;4.6;98.7;4.5;-0.1
2154;Q Health and social work activities;2021;100.0;1.6;100.0;1.3;-0.3
2155;Q Health and social work activities;2022;105.1;5.1;105.0;5.0;-0.1
2156;Q Health and social work activities;2023;111.7;6.2;111.5;6.1;-0.1
2157;Q Health and social work activities;2024;119.6;7.1;119.2;7.0;-0.1
2158;Q Health and social work activities;2006 January - 2006 December;71.4;1.5;70.1;2.6;1.1
2159;Q Health and social work activities;2006 April - 2007 March;72.1;;70.9;;
2160;Q Health and social work activities;2006 July - 2007 June;72.6;;71.4;;
2161;Q Health and social work activities;2006 October - 2007 September;73.0;;71.8;;
2162;Q Health and social work activities;2007 January - 2007 December;73.6;3.1;72.4;3.2;0.1
2163;Q Health and social work activities;2007 April - 2008 March;74.5;3.3;73.1;3.2;-0.1
2164;Q Health and social work activities;2007 July - 2008 June;75.2;3.6;73.8;3.4;-0.2
2165;Q Health and social work activities;2007 October - 2008 September;75.8;3.8;74.3;3.5;-0.3
2166;Q Health and social work activities;2008 January - 2008 December;76.8;4.4;75.3;4.0;-0.3
2167;Q Health and social work activities;2008 April - 2009 March;77.2;3.6;75.6;3.3;-0.3
2168;Q Health and social work activities;2008 July - 2009 June;78.0;3.7;76.4;3.5;-0.2
2169;Q Health and social work activities;2008 October - 2009 September;78.2;3.2;76.6;3.1;-0.1
2170;Q Health and social work activities;2009 January - 2009 December;78.5;2.2;76.9;2.2;0.0
2171;Q Health and social work activities;2009 April - 2010 March;78.9;2.2;77.2;2.2;0.0
2172;Q Health and social work activities;2009 July - 2010 June;80.0;2.5;78.3;2.4;-0.1
2173;Q Health and social work activities;2009 October - 2010 September;80.7;3.2;79.0;3.1;-0.1
2174;Q Health and social work activities;2010 January - 2010 December;80.7;2.7;78.9;2.6;-0.2
2175;Q Health and social work activities;2010 April - 2011 March;80.5;2.0;78.7;1.9;0.0
2176;Q Health and social work activities;2010 July - 2011 June;80.5;0.6;78.8;0.7;0.1
2177;Q Health and social work activities;2010 October - 2011 September;80.7;0.0;79.0;0.1;0.1
2178;Q Health and social work activities;2011 January - 2011 December;81.9;1.5;80.3;1.7;0.2
2179;Q Health and social work activities;2011 April - 2012 March;81.7;1.5;80.1;1.8;0.3
2180;Q Health and social work activities;2011 July - 2012 June;81.9;1.8;80.4;2.1;0.3
2181;Q Health and social work activities;2011 October - 2012 September;82.6;2.3;81.2;2.7;0.4
2182;Q Health and social work activities;2012 January - 2012 December;83.5;2.0;82.2;2.4;0.4
2183;Q Health and social work activities;2012 April - 2013 March;84.7;3.7;83.6;4.3;0.6
2184;Q Health and social work activities;2012 July - 2013 June;84.9;3.6;84.0;4.4;0.7
2185;Q Health and social work activities;2012 October - 2013 September;85.1;3.1;84.4;4.0;0.8
2186;Q Health and social work activities;2013 January - 2013 December;85.2;2.1;84.7;3.1;1.0
2187;Q Health and social work activities;2013 April - 2014 March;85.3;0.7;85.0;1.8;1.0
2188;Q Health and social work activities;2013 July - 2014 June;85.9;1.2;85.9;2.3;1.1
2189;Q Health and social work activities;2013 October - 2014 September;85.9;0.9;86.1;1.9;1.0
2190;Q Health and social work activities;2014 January - 2014 December;86.6;1.6;86.9;2.5;0.9
2191;Q Health and social work activities;2014 April - 2015 March ;86.6;1.6;87.1;2.4;0.9
2192;Q Health and social work activities;2014 July - 2015 June;86.7;0.9;87.4;1.8;0.8
2193;Q Health and social work activities;2014 October - 2015 September;87.0;1.2;87.8;2.1;0.8
2194;Q Health and social work activities;2015 January - 2015 December;86.4;-0.1;87.5;0.7;0.8
2195;Q Health and social work activities;2015 April - 2016 March;87.0;0.5;88.2;1.2;0.7
2196;Q Health and social work activities;2015 July - 2016 June;86.5;-0.3;87.6;0.3;0.6
2197;Q Health and social work activities;2015 October - 2016 September;86.9;-0.1;88.1;0.3;0.4
2198;Q Health and social work activities;2016 January - 2016 December;88.0;1.8;89.2;2.0;0.2
2199;Q Health and social work activities;2016 April - 2017 March;87.4;0.4;88.6;0.5;0.1
2200;Q Health and social work activities;2016 July - 2017 June;87.9;1.7;89.1;1.6;-0.1
2201;Q Health and social work activities;2016 October - 2017 September;88.4;1.8;89.5;1.6;-0.2
2202;Q Health and social work activities;2017 January - 2017 December;89.2;1.3;90.2;1.1;-0.2
2203;Q Health and social work activities;2017 April - 2018 March;89.8;2.8;90.8;2.5;-0.3
2204;Q Health and social work activities;2017 July - 2018 June;90.4;2.8;91.3;2.5;-0.3
2205;Q Health and social work activities;2017 October - 2018 September;90.9;2.9;91.8;2.6;-0.3
2206;Q Health and social work activities;2018 January - 2018 December;91.2;2.3;92.0;2.0;-0.3
2207;Q Health and social work activities;2018 April - 2019 March;92.2;2.7;92.9;2.3;-0.3
2208;Q Health and social work activities;2018 July - 2019 June;92.9;2.8;93.5;2.3;-0.4
2209;Q Health and social work activities;2018 October - 2019 September;92.9;2.2;93.4;1.7;-0.5
2210;Q Health and social work activities;2019 January - 2019 December;94.1;3.2;94.4;2.7;-0.5
2211;Q Health and social work activities;2019 April - 2020 March;95.7;3.8;96.0;3.4;-0.4
2212;Q Health and social work activities;2019 July - 2020 June;95.3;2.6;95.7;2.4;-0.2
2213;Q Health and social work activities;2019 October - 2020 September;97.2;4.6;97.5;4.4;-0.1
2214;Q Health and social work activities;2020 January - 2020 December;98.4;4.6;98.7;4.5;-0.1
2215;Q Health and social work activities;2020 April - 2021 March;97.2;1.6;97.4;1.5;-0.1
2216;Q Health and social work activities;2020 July - 2021 June;99.1;3.9;99.1;3.6;-0.3
2217;Q Health and social work activities;2020 October - 2021 September;100.3;3.2;100.4;3.0;-0.3
2218;Q Health and social work activities;2021 January - 2021 December;100.0;1.6;100.0;1.3;-0.3
2219;Q Health and social work activities;2021 April - 2022 March;101.4;4.3;101.3;4.0;-0.3
2220;Q Health and social work activities;2021 July - 2022 June;103.3;4.3;103.3;4.2;-0.1
2221;Q Health and social work activities;2021 October - 2022 September;103.1;2.8;103.1;2.7;-0.1
2222;Q Health and social work activities;2022 January - 2022 December;105.1;5.1;105.0;5.0;-0.1
2223;Q Health and social work activities;2022 April - 2023 March;105.6;4.1;105.4;4.1;-0.1
2224;Q Health and social work activities;2022 July - 2023 June;107.3;3.8;107.1;3.7;-0.1
2225;Q Health and social work activities;2022 October - 2023 September;108.9;5.6;108.7;5.5;-0.1
2226;Q Health and social work activities;2023 January - 2023 December;111.7;6.2;111.5;6.1;-0.1
2227;Q Health and social work activities;2023 April - 2024 March;114.1;8.1;113.8;7.9;-0.1
2228;Q Health and social work activities;2023 July - 2024 June;115.9;8.1;115.6;7.9;-0.1
2229;Q Health and social work activities;2023 October - 2024 September;117.7;8.1;117.4;8.0;-0.1
2230;Q Health and social work activities;2024 January - 2024 December;119.6;7.1;119.2;7.0;-0.1
2231;R-U Culture, recreation, other services;2001;67.8;;64.8;;
2232;R-U Culture, recreation, other services;2002;71.2;5.0;68.5;5.8;0.7
2233;R-U Culture, recreation, other services;2003;74.8;5.0;72.2;5.4;0.4
2234;R-U Culture, recreation, other services;2004;75.9;1.5;73.1;1.3;-0.2
2235;R-U Culture, recreation, other services;2005;76.9;1.3;74.5;1.8;0.5
2236;R-U Culture, recreation, other services;2006;78.2;1.7;76.1;2.2;0.5
2237;R-U Culture, recreation, other services;2007;79.5;1.7;77.0;1.2;-0.5
2238;R-U Culture, recreation, other services;2008;81.6;2.6;78.8;2.3;-0.3
2239;R-U Culture, recreation, other services;2009;83.3;2.1;80.9;2.7;0.6
2240;R-U Culture, recreation, other services;2010;84.4;1.3;82.5;2.0;0.7
2241;R-U Culture, recreation, other services;2011;86.1;2.0;84.4;2.2;0.2
2242;R-U Culture, recreation, other services;2012;88.4;2.7;86.7;2.8;0.1
2243;R-U Culture, recreation, other services;2013;88.8;0.5;87.6;1.0;0.5
2244;R-U Culture, recreation, other services;2014;89.8;1.1;89.3;2.0;0.9
2245;R-U Culture, recreation, other services;2015;90.7;1.1;90.4;1.2;0.1
2246;R-U Culture, recreation, other services;2016;92.4;1.9;91.9;1.7;-0.2
2247;R-U Culture, recreation, other services;2017;93.8;1.4;92.9;1.1;-0.3
2248;R-U Culture, recreation, other services;2018;95.9;2.3;94.9;2.1;-0.2
2249;R-U Culture, recreation, other services;2019;99.4;3.6;98.2;3.4;-0.1
2250;R-U Culture, recreation, other services;2020;100.1;0.8;99.6;1.5;0.7
2251;R-U Culture, recreation, other services;2021;100.0;-0.1;100.0;0.4;0.5
2252;R-U Culture, recreation, other services;2022;107.2;7.2;106.3;6.3;-0.9
2253;R-U Culture, recreation, other services;2023;114.0;6.3;112.5;5.9;-0.4
2254;R-U Culture, recreation, other services;2024;120.2;5.5;118.5;5.3;-0.1
2255;R-U Culture, recreation, other services;2006 January - 2006 December;78.2;1.7;76.1;2.2;0.5
2256;R-U Culture, recreation, other services;2006 April - 2007 March;78.8;;76.6;;
2257;R-U Culture, recreation, other services;2006 July - 2007 June;79.2;;76.9;;
2258;R-U Culture, recreation, other services;2006 October - 2007 September;79.4;;77.1;;
2259;R-U Culture, recreation, other services;2007 January - 2007 December;79.5;1.7;77.0;1.2;-0.5
2260;R-U Culture, recreation, other services;2007 April - 2008 March;79.9;1.5;77.4;1.1;-0.4
2261;R-U Culture, recreation, other services;2007 July - 2008 June;80.4;1.5;77.8;1.2;-0.3
2262;R-U Culture, recreation, other services;2007 October - 2008 September;80.7;1.6;78.0;1.2;-0.4
2263;R-U Culture, recreation, other services;2008 January - 2008 December;81.6;2.6;78.8;2.3;-0.3
2264;R-U Culture, recreation, other services;2008 April - 2009 March;82.2;2.8;79.4;2.6;-0.2
2265;R-U Culture, recreation, other services;2008 July - 2009 June;83.0;3.2;80.3;3.2;0.0
2266;R-U Culture, recreation, other services;2008 October - 2009 September;83.1;2.9;80.6;3.3;0.4
2267;R-U Culture, recreation, other services;2009 January - 2009 December;83.3;2.1;80.9;2.7;0.6
2268;R-U Culture, recreation, other services;2009 April - 2010 March;83.9;2.1;81.7;3.0;0.8
2269;R-U Culture, recreation, other services;2009 July - 2010 June;84.4;1.7;82.5;2.7;1.0
2270;R-U Culture, recreation, other services;2009 October - 2010 September;84.3;1.5;82.5;2.3;0.8
2271;R-U Culture, recreation, other services;2010 January - 2010 December;84.4;1.3;82.5;2.0;0.7
2272;R-U Culture, recreation, other services;2010 April - 2011 March;84.4;0.6;82.6;1.1;0.5
2273;R-U Culture, recreation, other services;2010 July - 2011 June;84.7;0.4;83.0;0.6;0.2
2274;R-U Culture, recreation, other services;2010 October - 2011 September;85.0;0.8;83.3;1.0;0.2
2275;R-U Culture, recreation, other services;2011 January - 2011 December;86.1;2.0;84.4;2.2;0.2
2276;R-U Culture, recreation, other services;2011 April - 2012 March;86.2;2.1;84.4;2.2;0.1
2277;R-U Culture, recreation, other services;2011 July - 2012 June;86.5;2.1;84.8;2.2;0.1
2278;R-U Culture, recreation, other services;2011 October - 2012 September;87.4;2.8;85.7;2.9;0.2
2279;R-U Culture, recreation, other services;2012 January - 2012 December;88.4;2.7;86.7;2.8;0.1
2280;R-U Culture, recreation, other services;2012 April - 2013 March;89.4;3.8;87.8;4.0;0.3
2281;R-U Culture, recreation, other services;2012 July - 2013 June;89.3;3.2;87.8;3.6;0.4
2282;R-U Culture, recreation, other services;2012 October - 2013 September;89.2;2.1;87.9;2.6;0.5
2283;R-U Culture, recreation, other services;2013 January - 2013 December;88.8;0.5;87.6;1.0;0.5
2284;R-U Culture, recreation, other services;2013 April - 2014 March;88.9;-0.6;87.8;0.0;0.6
2285;R-U Culture, recreation, other services;2013 July - 2014 June;89.2;-0.1;88.2;0.4;0.5
2286;R-U Culture, recreation, other services;2013 October - 2014 September;89.0;-0.2;88.3;0.4;0.7
2287;R-U Culture, recreation, other services;2014 January - 2014 December;89.8;1.1;89.3;2.0;0.9
2288;R-U Culture, recreation, other services;2014 April - 2015 March ;90.0;1.3;89.6;2.1;0.8
2289;R-U Culture, recreation, other services;2014 July - 2015 June;90.4;1.4;90.1;2.2;0.7
2290;R-U Culture, recreation, other services;2014 October - 2015 September;91.1;2.3;90.7;2.8;0.4
2291;R-U Culture, recreation, other services;2015 January - 2015 December;90.7;1.1;90.4;1.2;0.1
2292;R-U Culture, recreation, other services;2015 April - 2016 March;91.3;1.5;90.9;1.5;0.0
2293;R-U Culture, recreation, other services;2015 July - 2016 June;91.0;0.7;90.7;0.7;0.0
2294;R-U Culture, recreation, other services;2015 October - 2016 September;91.6;0.6;91.2;0.5;-0.1
2295;R-U Culture, recreation, other services;2016 January - 2016 December;92.4;1.9;91.9;1.7;-0.2
2296;R-U Culture, recreation, other services;2016 April - 2017 March;92.1;0.9;91.5;0.6;-0.3
2297;R-U Culture, recreation, other services;2016 July - 2017 June;92.8;1.9;92.1;1.6;-0.3
2298;R-U Culture, recreation, other services;2016 October - 2017 September;93.1;1.6;92.3;1.2;-0.4
2299;R-U Culture, recreation, other services;2017 January - 2017 December;93.8;1.4;92.9;1.1;-0.3
2300;R-U Culture, recreation, other services;2017 April - 2018 March;94.4;2.5;93.5;2.2;-0.3
2301;R-U Culture, recreation, other services;2017 July - 2018 June;95.2;2.6;94.2;2.3;-0.3
2302;R-U Culture, recreation, other services;2017 October - 2018 September;95.8;2.9;94.8;2.7;-0.2
2303;R-U Culture, recreation, other services;2018 January - 2018 December;95.9;2.3;94.9;2.1;-0.2
2304;R-U Culture, recreation, other services;2018 April - 2019 March;97.1;2.8;96.0;2.6;-0.2
2305;R-U Culture, recreation, other services;2018 July - 2019 June;97.7;2.7;96.6;2.5;-0.2
2306;R-U Culture, recreation, other services;2018 October - 2019 September;98.1;2.4;96.9;2.3;-0.1
2307;R-U Culture, recreation, other services;2019 January - 2019 December;99.4;3.6;98.2;3.4;-0.1
2308;R-U Culture, recreation, other services;2019 April - 2020 March;100.8;3.8;99.6;3.8;0.0
2309;R-U Culture, recreation, other services;2019 July - 2020 June;100.3;2.7;99.6;3.1;0.4
2310;R-U Culture, recreation, other services;2019 October - 2020 September;101.0;3.0;100.4;3.6;0.6
2311;R-U Culture, recreation, other services;2020 January - 2020 December;100.1;0.8;99.6;1.5;0.7
2312;R-U Culture, recreation, other services;2020 April - 2021 March;97.8;-3.0;98.0;-1.7;1.4
2313;R-U Culture, recreation, other services;2020 July - 2021 June;97.2;-3.1;97.4;-2.2;0.9
2314;R-U Culture, recreation, other services;2020 October - 2021 September;98.7;-2.3;98.9;-1.5;0.9
2315;R-U Culture, recreation, other services;2021 January - 2021 December;100.0;-0.1;100.0;0.4;0.5
2316;R-U Culture, recreation, other services;2021 April - 2022 March;101.7;4.0;101.2;3.3;-0.6
2317;R-U Culture, recreation, other services;2021 July - 2022 June;105.2;8.2;104.3;7.1;-1.1
2318;R-U Culture, recreation, other services;2021 October - 2022 September;105.5;6.9;104.6;5.7;-1.1
2319;R-U Culture, recreation, other services;2022 January - 2022 December;107.2;7.2;106.3;6.3;-0.9
2320;R-U Culture, recreation, other services;2022 April - 2023 March;108.6;6.8;107.5;6.2;-0.6
2321;R-U Culture, recreation, other services;2022 July - 2023 June;110.4;4.9;109.2;4.7;-0.2
2322;R-U Culture, recreation, other services;2022 October - 2023 September;112.1;6.2;110.8;5.9;-0.3
2323;R-U Culture, recreation, other services;2023 January - 2023 December;114.0;6.3;112.5;5.9;-0.4
2324;R-U Culture, recreation, other services;2023 April - 2024 March;115.7;6.5;114.2;6.2;-0.3
2325;R-U Culture, recreation, other services;2023 July - 2024 June;117.0;6.0;115.4;5.7;-0.3
2326;R-U Culture, recreation, other services;2023 October - 2024 September;118.6;5.8;116.9;5.5;-0.2
