ID;Geslacht;KenmerkenVanPersonen;TypeMaatwerkvoorziening;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
5727;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;1e halfjaar 2023;5095.0;73.0
5728;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2e halfjaar 2023;5100.0;73.0
5729;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Assen;2023;5495.0;79.0
5730;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2019;1020.0;61.0
5731;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2019;1035.0;62.0
5732;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2019;1110.0;66.0
5733;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2020;1000.0;60.0
5734;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2020;980.0;59.0
5735;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2020;1080.0;65.0
5736;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2021;990.0;59.0
5737;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2021;1040.0;62.0
5738;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2021;1105.0;66.0
5739;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2022;1040.0;61.0
5740;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2022;1060.0;62.0
5741;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2022;1140.0;67.0
5742;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;1e halfjaar 2023;1080.0;63.0
5743;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2e halfjaar 2023;1080.0;63.0
5744;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Asten;2023;1170.0;68.0
5745;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2019;395.0;58.0
5746;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2019;430.0;63.0
5747;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2019;460.0;67.0
5748;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2020;450.0;66.0
5749;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2020;470.0;69.0
5750;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2020;510.0;74.0
5751;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2021;475.0;69.0
5752;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2021;475.0;69.0
5753;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2021;520.0;75.0
5754;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2022;470.0;68.0
5755;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2022;475.0;69.0
5756;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2022;520.0;75.0
5757;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;1e halfjaar 2023;470.0;66.0
5758;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2e halfjaar 2023;495.0;70.0
5759;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarle-Nassau;2023;540.0;76.0
5760;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2019;1635.0;66.0
5761;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2019;1560.0;63.0
5762;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2019;1670.0;67.0
5763;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2020;1870.0;75.0
5764;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2020;1885.0;76.0
5765;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2020;2030.0;82.0
5766;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2021;1870.0;75.0
5767;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2021;1905.0;77.0
5768;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2021;2035.0;82.0
5769;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2022;1875.0;75.0
5770;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2022;1875.0;75.0
5771;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2022;2030.0;82.0
5772;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;1e halfjaar 2023;1875.0;75.0
5773;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2e halfjaar 2023;1915.0;77.0
5774;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Baarn;2023;2035.0;81.0
5775;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2019;2460.0;51.0
5776;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2019;2500.0;51.0
5777;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2019;2670.0;55.0
5778;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2020;2555.0;52.0
5779;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2020;2595.0;53.0
5780;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2020;2735.0;56.0
5781;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2021;2535.0;52.0
5782;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2021;2585.0;53.0
5783;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2021;2735.0;56.0
5784;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2022;2655.0;55.0
5785;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2022;2690.0;55.0
5786;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2022;2825.0;58.0
5787;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;1e halfjaar 2023;2665.0;55.0
5788;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2e halfjaar 2023;2695.0;55.0
5789;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barendrecht;2023;2880.0;59.0
5790;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;1e halfjaar 2019;2010.0;35.0
5791;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2e halfjaar 2019;2350.0;41.0
5792;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2019;2520.0;43.0
5793;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;1e halfjaar 2020;2435.0;41.0
5794;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2e halfjaar 2020;2465.0;42.0
5795;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2020;2645.0;45.0
5796;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;1e halfjaar 2021;2435.0;41.0
5797;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2e halfjaar 2021;2470.0;41.0
5798;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2021;2685.0;45.0
5799;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;1e halfjaar 2022;2555.0;42.0
5800;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2e halfjaar 2022;2575.0;43.0
5801;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2022;2780.0;46.0
5802;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;1e halfjaar 2023;2595.0;42.0
5803;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2e halfjaar 2023;2630.0;43.0
5804;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Barneveld;2023;2820.0;46.0
5805;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);1e halfjaar 2019;1065.0;67.0
5806;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2e halfjaar 2019;1075.0;67.0
5807;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2019;1170.0;73.0
5808;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);1e halfjaar 2020;1075.0;68.0
5809;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2e halfjaar 2020;1070.0;67.0
5810;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2020;1175.0;74.0
5811;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);1e halfjaar 2021;1080.0;68.0
5812;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2e halfjaar 2021;1100.0;69.0
5813;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2021;1185.0;75.0
5814;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);1e halfjaar 2022;1055.0;67.0
5815;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2e halfjaar 2022;1045.0;66.0
5816;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2022;1150.0;73.0
5817;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);1e halfjaar 2023;1065.0;66.0
5818;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2e halfjaar 2023;1065.0;66.0
5819;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beek (L.);2023;1170.0;73.0
5820;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;1e halfjaar 2019;;
5821;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2e halfjaar 2019;;
5822;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2019;;
5823;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;1e halfjaar 2020;2285.0;64.0
5824;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2e halfjaar 2020;2300.0;64.0
5825;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2020;2500.0;70.0
5826;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;1e halfjaar 2021;2315.0;64.0
5827;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2e halfjaar 2021;2365.0;66.0
5828;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2021;2575.0;71.0
5829;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;1e halfjaar 2022;2390.0;67.0
5830;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2e halfjaar 2022;2445.0;68.0
5831;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2022;2635.0;73.0
5832;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;1e halfjaar 2023;2495.0;69.0
5833;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2e halfjaar 2023;2515.0;70.0
5834;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beekdaelen;2023;2725.0;76.0
5835;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;1e halfjaar 2019;530.0;54.0
5836;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2e halfjaar 2019;535.0;55.0
5837;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2019;575.0;59.0
5838;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;1e halfjaar 2020;560.0;56.0
5839;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2e halfjaar 2020;575.0;57.0
5840;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2020;610.0;61.0
5841;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;1e halfjaar 2021;565.0;56.0
5842;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2e halfjaar 2021;560.0;55.0
5843;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2021;605.0;60.0
5844;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;1e halfjaar 2022;;
5845;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2e halfjaar 2022;;
5846;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2022;;
5847;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;1e halfjaar 2023;;
5848;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2e halfjaar 2023;;
5849;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beemster;2023;;
5850;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;1e halfjaar 2019;620.0;46.0
5851;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2e halfjaar 2019;685.0;51.0
5852;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2019;740.0;55.0
5853;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;1e halfjaar 2020;665.0;49.0
5854;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2e halfjaar 2020;;
5855;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2020;;
5856;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;1e halfjaar 2021;970.0;72.0
5857;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2e halfjaar 2021;960.0;71.0
5858;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2021;1060.0;79.0
5859;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;1e halfjaar 2022;960.0;72.0
5860;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2e halfjaar 2022;970.0;72.0
5861;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2022;1040.0;78.0
5862;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;1e halfjaar 2023;920.0;68.0
5863;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2e halfjaar 2023;940.0;70.0
5864;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Beesel;2023;1015.0;75.0
5865;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;1e halfjaar 2019;2220.0;64.0
5866;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2e halfjaar 2019;2320.0;67.0
5867;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2019;2560.0;74.0
5868;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;1e halfjaar 2020;2380.0;68.0
5869;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2e halfjaar 2020;2450.0;70.0
5870;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2020;2650.0;76.0
5871;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;1e halfjaar 2021;2445.0;70.0
5872;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2e halfjaar 2021;2465.0;70.0
5873;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2021;2700.0;77.0
5874;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;1e halfjaar 2022;2460.0;70.0
5875;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2e halfjaar 2022;2480.0;71.0
5876;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2022;2720.0;78.0
5877;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;1e halfjaar 2023;2555.0;72.0
5878;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2e halfjaar 2023;2565.0;72.0
5879;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Berg en Dal;2023;2800.0;79.0
5880;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;1e halfjaar 2019;915.0;50.0
5881;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2e halfjaar 2019;1000.0;54.0
5882;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2019;1055.0;57.0
5883;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;1e halfjaar 2020;1020.0;55.0
5884;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2e halfjaar 2020;1065.0;57.0
5885;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2020;1140.0;61.0
5886;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;1e halfjaar 2021;1050.0;56.0
5887;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2e halfjaar 2021;1130.0;60.0
5888;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2021;1200.0;64.0
5889;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;1e halfjaar 2022;1100.0;58.0
5890;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2e halfjaar 2022;1105.0;59.0
5891;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2022;1185.0;63.0
5892;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;1e halfjaar 2023;1120.0;59.0
5893;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2e halfjaar 2023;1110.0;58.0
5894;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergeijk;2023;1210.0;63.0
5895;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergen (L.);1e halfjaar 2019;645.0;49.0
5896;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergen (L.);2e halfjaar 2019;665.0;51.0
5897;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergen (L.);2019;725.0;55.0
5898;Totaal mannen en vrouwen;Totaal personen;Totaal exclusief verblijf en opvang;Bergen (L.);1e halfjaar 2020;670.0;51.0
