ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalEigenWoningen_2;TotaalHuurwoning_3;InBezitWoningcorporatie_4;InBezitOverigeVerhuurders_5;EigendomOnbekend_6;EigenWoningen_7;TotaalRelatief_8;InBezitWoningcorporatie_9;InBezitOverigeVerhuurders_10;OnbekendRelatief_11;Regiocode_12;UniekeCode_13
3554;Veere;2011;10294.0;7850.0;2400.0;1212.0;1188.0;44.0;76.3;23.3;11.8;11.5;0.4;717.0;GM
3555;Veere;2012;10287.0;8101.0;2140.0;1132.0;1008.0;46.0;78.7;20.8;11.0;9.8;0.4;717.0;GM
3556;Veghel;2006;14149.0;9707.0;4076.0;;;366.0;68.6;28.8;;;2.6;860.0;GM
3557;Veghel;2007;14335.0;9929.0;3996.0;;;410.0;69.3;27.9;;;2.9;860.0;GM
3558;Veghel;2008;14561.0;10211.0;4004.0;;;346.0;70.1;27.5;;;2.4;860.0;GM
3559;Veghel;2009;14809.0;10268.0;4468.0;3088.0;1380.0;73.0;69.3;30.2;20.9;9.3;0.5;860.0;GM
3560;Veghel;2010;14859.0;10161.0;4634.0;3208.0;1426.0;64.0;68.4;31.2;21.6;9.6;0.4;860.0;GM
3561;Veghel;2011;15094.0;10208.0;4810.0;3071.0;1739.0;76.0;67.6;31.9;20.3;11.5;0.5;860.0;GM
3562;Veghel;2012;15245.0;10749.0;4449.0;3082.0;1367.0;47.0;70.5;29.2;20.2;9.0;0.3;860.0;GM
3563;Veldhoven;2006;17808.0;11755.0;5761.0;;;292.0;66.0;32.4;;;1.6;861.0;GM
3564;Veldhoven;2007;17850.0;11993.0;5574.0;;;283.0;67.2;31.2;;;1.6;861.0;GM
3565;Veldhoven;2008;17888.0;12008.0;5586.0;;;294.0;67.1;31.2;;;1.6;861.0;GM
3566;Veldhoven;2009;17956.0;12077.0;5807.0;4526.0;1281.0;72.0;67.3;32.3;25.2;7.1;0.4;861.0;GM
3567;Veldhoven;2010;18710.0;12495.0;6141.0;4852.0;1289.0;74.0;66.8;32.8;25.9;6.9;0.4;861.0;GM
3568;Veldhoven;2011;18764.0;12493.0;6224.0;4696.0;1528.0;47.0;66.6;33.2;25.0;8.1;0.3;861.0;GM
3569;Veldhoven;2012;18892.0;12690.0;6156.0;4711.0;1445.0;46.0;67.2;32.6;24.9;7.6;0.2;861.0;GM
3570;Velsen;2006;29260.0;14839.0;13479.0;;;942.0;50.7;46.1;;;3.2;453.0;GM
3571;Velsen;2007;29268.0;15277.0;13145.0;;;846.0;52.2;44.9;;;2.9;453.0;GM
3572;Velsen;2008;29325.0;15446.0;13099.0;;;780.0;52.7;44.7;;;2.7;453.0;GM
3573;Velsen;2009;29446.0;15517.0;13690.0;10952.0;2738.0;239.0;52.7;46.5;37.2;9.3;0.8;453.0;GM
3574;Velsen;2010;29470.0;15533.0;13643.0;10833.0;2810.0;294.0;52.7;46.3;36.8;9.5;1.0;453.0;GM
3575;Velsen;2011;29444.0;15615.0;13603.0;10728.0;2875.0;226.0;53.0;46.2;36.4;9.8;0.8;453.0;GM
3576;Velsen;2012;29564.0;15823.0;13530.0;10689.0;2841.0;211.0;53.5;45.8;36.2;9.6;0.7;453.0;GM
3577;Venlo;2006;40633.0;21684.0;17447.0;;;1502.0;53.4;42.9;;;3.7;983.0;GM
3578;Venlo;2007;41026.0;22168.0;17244.0;;;1614.0;54.0;42.0;;;3.9;983.0;GM
3579;Venlo;2008;41297.0;22558.0;17074.0;;;1665.0;54.6;41.3;;;4.0;983.0;GM
3580;Venlo;2009;41306.0;23384.0;17569.0;12951.0;4618.0;353.0;56.6;42.5;31.4;11.2;0.9;983.0;GM
3581;Venlo;2010;45091.0;26279.0;18414.0;13692.0;4722.0;398.0;58.3;40.8;30.4;10.5;0.9;983.0;GM
3582;Venlo;2011;45737.0;26457.0;19042.0;13506.0;5536.0;238.0;57.8;41.6;29.5;12.1;0.5;983.0;GM
3583;Venlo;2012;46082.0;26576.0;19248.0;13808.0;5440.0;258.0;57.7;41.8;30.0;11.8;0.6;983.0;GM
3584;Venray;2006;15294.0;8985.0;6075.0;;;234.0;58.7;39.7;;;1.5;984.0;GM
3585;Venray;2007;15569.0;9342.0;5888.0;;;339.0;60.0;37.8;;;2.2;984.0;GM
3586;Venray;2008;15583.0;9721.0;5624.0;;;238.0;62.4;36.1;;;1.5;984.0;GM
3587;Venray;2009;15678.0;9858.0;5806.0;4726.0;1080.0;14.0;62.9;37.0;30.1;6.9;0.1;984.0;GM
3588;Venray;2010;17180.0;11021.0;6135.0;4784.0;1351.0;24.0;64.2;35.7;27.8;7.9;0.1;984.0;GM
3589;Venray;2011;17292.0;11016.0;6255.0;4757.0;1498.0;21.0;63.7;36.2;27.5;8.7;0.1;984.0;GM
3590;Venray;2012;17386.0;11079.0;6286.0;4744.0;1542.0;21.0;63.7;36.2;27.3;8.9;0.1;984.0;GM
3591;Vianen;2006;7752.0;4751.0;2877.0;;;124.0;61.3;37.1;;;1.6;620.0;GM
3592;Vianen;2007;7776.0;4841.0;2816.0;;;119.0;62.3;36.2;;;1.5;620.0;GM
3593;Vianen;2008;7802.0;4870.0;2817.0;;;115.0;62.4;36.1;;;1.5;620.0;GM
3594;Vianen;2009;7975.0;4926.0;3034.0;2604.0;430.0;15.0;61.8;38.0;32.7;5.4;0.2;620.0;GM
3595;Vianen;2010;7975.0;4894.0;3065.0;2603.0;462.0;16.0;61.4;38.4;32.6;5.8;0.2;620.0;GM
3596;Vianen;2011;8007.0;4870.0;3122.0;2607.0;515.0;15.0;60.8;39.0;32.6;6.4;0.2;620.0;GM
3597;Vianen;2012;8026.0;4924.0;3088.0;2608.0;480.0;14.0;61.4;38.5;32.5;6.0;0.2;620.0;GM
3598;Vlaardingen;2006;34340.0;14028.0;18980.0;;;1332.0;40.9;55.3;;;3.9;622.0;GM
3599;Vlaardingen;2007;34256.0;14349.0;18373.0;;;1534.0;41.9;53.6;;;4.5;622.0;GM
3600;Vlaardingen;2008;34462.0;14427.0;18042.0;;;1993.0;41.9;52.4;;;5.8;622.0;GM
3601;Vlaardingen;2009;34403.0;14808.0;19062.0;16928.0;2134.0;533.0;43.0;55.4;49.2;6.2;1.5;622.0;GM
3602;Vlaardingen;2010;34271.0;14863.0;19203.0;16908.0;2295.0;205.0;43.4;56.0;49.3;6.7;0.6;622.0;GM
3603;Vlaardingen;2011;34651.0;14927.0;19596.0;16737.0;2859.0;128.0;43.1;56.6;48.3;8.3;0.4;622.0;GM
3604;Vlaardingen;2012;34700.0;15181.0;18989.0;16373.0;2616.0;530.0;43.7;54.7;47.2;7.5;1.5;622.0;GM
3605;Vlagtwedde;2006;7082.0;4422.0;2395.0;;;265.0;62.4;33.8;;;3.7;48.0;GM
3606;Vlagtwedde;2007;7098.0;4543.0;2281.0;;;274.0;64.0;32.1;;;3.9;48.0;GM
3607;Vlagtwedde;2008;7007.0;4568.0;2255.0;;;184.0;65.2;32.2;;;2.6;48.0;GM
3608;Vlagtwedde;2009;7042.0;4636.0;2400.0;1728.0;672.0;6.0;65.8;34.1;24.5;9.5;0.1;48.0;GM
3609;Vlagtwedde;2010;7036.0;4636.0;2393.0;1731.0;662.0;7.0;65.9;34.0;24.6;9.4;0.1;48.0;GM
3610;Vlagtwedde;2011;7039.0;4552.0;2481.0;1723.0;758.0;6.0;64.7;35.2;24.5;10.8;0.1;48.0;GM
3611;Vlagtwedde;2012;7068.0;4581.0;2482.0;1715.0;767.0;5.0;64.8;35.1;24.3;10.9;0.1;48.0;GM
3612;Vlieland;2006;524.0;261.0;238.0;;;25.0;49.8;45.4;;;4.8;96.0;GM
3613;Vlieland;2007;524.0;262.0;236.0;;;26.0;50.0;45.0;;;5.0;96.0;GM
3614;Vlieland;2008;553.0;287.0;240.0;;;26.0;51.9;43.4;;;4.7;96.0;GM
3615;Vlieland;2009;553.0;274.0;258.0;203.0;55.0;21.0;49.5;46.7;36.7;9.9;3.8;96.0;GM
3616;Vlieland;2010;553.0;269.0;262.0;203.0;59.0;22.0;48.6;47.4;36.7;10.7;4.0;96.0;GM
3617;Vlieland;2011;566.0;270.0;276.0;203.0;73.0;20.0;47.7;48.8;35.9;12.9;3.5;96.0;GM
3618;Vlieland;2012;568.0;275.0;264.0;202.0;62.0;29.0;48.4;46.5;35.6;10.9;5.1;96.0;GM
3619;Vlissingen;2006;21332.0;11132.0;9455.0;;;745.0;52.2;44.3;;;3.5;718.0;GM
3620;Vlissingen;2007;21252.0;11396.0;9012.0;;;844.0;53.6;42.4;;;4.0;718.0;GM
3621;Vlissingen;2008;21495.0;11604.0;8806.0;;;1085.0;54.0;41.0;;;5.0;718.0;GM
3622;Vlissingen;2009;21624.0;11845.0;9436.0;7010.0;2426.0;343.0;54.8;43.6;32.4;11.2;1.6;718.0;GM
3623;Vlissingen;2010;21744.0;11814.0;9556.0;7009.0;2547.0;374.0;54.3;43.9;32.2;11.7;1.7;718.0;GM
3624;Vlissingen;2011;21772.0;11788.0;9661.0;6990.0;2671.0;323.0;54.1;44.4;32.1;12.3;1.5;718.0;GM
3625;Vlissingen;2012;21887.0;12132.0;9371.0;6969.0;2402.0;384.0;55.4;42.8;31.8;11.0;1.8;718.0;GM
3626;Vlist;2006;3667.0;2332.0;1216.0;;;119.0;63.6;33.2;;;3.2;623.0;GM
3627;Vlist;2007;3672.0;2352.0;1181.0;;;139.0;64.1;32.2;;;3.8;623.0;GM
3628;Vlist;2008;3815.0;2463.0;1222.0;;;130.0;64.6;32.0;;;3.4;623.0;GM
3629;Vlist;2009;3800.0;2459.0;1308.0;1035.0;273.0;33.0;64.7;34.4;27.2;7.2;0.9;623.0;GM
3630;Vlist;2010;3801.0;2407.0;1359.0;1049.0;310.0;35.0;63.3;35.8;27.6;8.2;0.9;623.0;GM
3631;Vlist;2011;3885.0;2431.0;1420.0;1064.0;356.0;34.0;62.6;36.6;27.4;9.2;0.9;623.0;GM
3632;Vlist;2012;3890.0;2477.0;1376.0;1040.0;336.0;37.0;63.7;35.4;26.7;8.6;1.0;623.0;GM
3633;Voerendaal;2006;5413.0;3592.0;1689.0;;;132.0;66.4;31.2;;;2.4;986.0;GM
3634;Voerendaal;2007;5434.0;3633.0;1658.0;;;143.0;66.9;30.5;;;2.6;986.0;GM
3635;Voerendaal;2008;5466.0;3699.0;1652.0;;;115.0;67.7;30.2;;;2.1;986.0;GM
3636;Voerendaal;2009;5465.0;3735.0;1718.0;1088.0;630.0;12.0;68.3;31.4;19.9;11.5;0.2;986.0;GM
3637;Voerendaal;2010;5469.0;3850.0;1607.0;1132.0;475.0;12.0;70.4;29.4;20.7;8.7;0.2;986.0;GM
3638;Voerendaal;2011;5471.0;3796.0;1671.0;1126.0;545.0;4.0;69.4;30.5;20.6;10.0;0.1;986.0;GM
3639;Voerendaal;2012;5508.0;3836.0;1668.0;1163.0;505.0;4.0;69.6;30.3;21.1;9.2;0.1;986.0;GM
3640;Voorschoten;2006;9974.0;5910.0;3748.0;;;316.0;59.3;37.6;;;3.2;626.0;GM
3641;Voorschoten;2007;9992.0;6001.0;3644.0;;;347.0;60.1;36.5;;;3.5;626.0;GM
3642;Voorschoten;2008;10068.0;6032.0;3628.0;;;408.0;59.9;36.0;;;4.1;626.0;GM
3643;Voorschoten;2009;10133.0;6099.0;4002.0;2119.0;1883.0;32.0;60.2;39.5;20.9;18.6;0.3;626.0;GM
3644;Voorschoten;2010;10473.0;6210.0;4212.0;2225.0;1987.0;51.0;59.3;40.2;21.2;19.0;0.5;626.0;GM
3645;Voorschoten;2011;10747.0;6146.0;4564.0;2222.0;2342.0;37.0;57.2;42.5;20.7;21.8;0.3;626.0;GM
3646;Voorschoten;2012;10813.0;6749.0;3995.0;2239.0;1756.0;69.0;62.4;36.9;20.7;16.2;0.6;626.0;GM
3647;Voorst;2006;8674.0;5621.0;2830.0;;;223.0;64.8;32.6;;;2.6;285.0;GM
3648;Voorst;2007;8794.0;5709.0;2834.0;;;251.0;64.9;32.2;;;2.9;285.0;GM
3649;Voorst;2008;8874.0;5789.0;2846.0;;;239.0;65.2;32.1;;;2.7;285.0;GM
3650;Voorst;2009;8944.0;5872.0;3024.0;2288.0;736.0;48.0;65.7;33.8;25.6;8.2;0.5;285.0;GM
3651;Voorst;2010;9115.0;5933.0;3125.0;2379.0;746.0;57.0;65.1;34.3;26.1;8.2;0.6;285.0;GM
3652;Voorst;2011;9125.0;5934.0;3151.0;2307.0;844.0;40.0;65.0;34.5;25.3;9.2;0.4;285.0;GM
3653;Voorst;2012;9205.0;6039.0;3125.0;2322.0;803.0;41.0;65.6;33.9;25.2;8.7;0.4;285.0;GM
3654;Vught;2006;10178.0;6176.0;3770.0;;;232.0;60.7;37.0;;;2.3;865.0;GM
3655;Vught;2007;10232.0;6209.0;3757.0;;;266.0;60.7;36.7;;;2.6;865.0;GM
3656;Vught;2008;10198.0;6232.0;3720.0;;;246.0;61.1;36.5;;;2.4;865.0;GM
3657;Vught;2009;10495.0;6312.0;4166.0;2930.0;1236.0;17.0;60.1;39.7;27.9;11.8;0.2;865.0;GM
3658;Vught;2010;10569.0;6275.0;4272.0;3021.0;1251.0;22.0;59.4;40.4;28.6;11.8;0.2;865.0;GM
3659;Vught;2011;10562.0;6205.0;4344.0;2942.0;1402.0;13.0;58.7;41.1;27.9;13.3;0.1;865.0;GM
3660;Vught;2012;10624.0;6344.0;4265.0;3030.0;1235.0;15.0;59.7;40.1;28.5;11.6;0.1;865.0;GM
3661;Waalre;2006;6878.0;5254.0;1439.0;;;185.0;76.4;20.9;;;2.7;866.0;GM
3662;Waalre;2007;6933.0;5341.0;1388.0;;;204.0;77.0;20.0;;;2.9;866.0;GM
3663;Waalre;2008;7038.0;5387.0;1456.0;;;195.0;76.5;20.7;;;2.8;866.0;GM
3664;Waalre;2009;7097.0;5494.0;1517.0;1149.0;368.0;86.0;77.4;21.4;16.2;5.2;1.2;866.0;GM
3665;Waalre;2010;7138.0;5472.0;1581.0;1161.0;420.0;85.0;76.7;22.1;16.3;5.9;1.2;866.0;GM
3666;Waalre;2011;7138.0;5386.0;1668.0;1165.0;503.0;84.0;75.5;23.4;16.3;7.0;1.2;866.0;GM
3667;Waalre;2012;7203.0;5484.0;1634.0;1194.0;440.0;85.0;76.1;22.7;16.6;6.1;1.2;866.0;GM
3668;Waalwijk;2006;18620.0;10571.0;7629.0;;;420.0;56.8;41.0;;;2.3;867.0;GM
3669;Waalwijk;2007;18785.0;10582.0;7802.0;;;401.0;56.3;41.5;;;2.1;867.0;GM
3670;Waalwijk;2008;19009.0;10682.0;7910.0;;;417.0;56.2;41.6;;;2.2;867.0;GM
3671;Waalwijk;2009;19079.0;10670.0;8327.0;6314.0;2013.0;82.0;55.9;43.6;33.1;10.6;0.4;867.0;GM
3672;Waalwijk;2010;19354.0;10829.0;8439.0;6314.0;2125.0;86.0;56.0;43.6;32.6;11.0;0.4;867.0;GM
3673;Waalwijk;2011;19475.0;10894.0;8521.0;6292.0;2229.0;60.0;55.9;43.8;32.3;11.4;0.3;867.0;GM
3674;Waalwijk;2012;19765.0;11128.0;8575.0;6408.0;2167.0;62.0;56.3;43.4;32.4;11.0;0.3;867.0;GM
3675;Waddinxveen;2006;10292.0;5651.0;4464.0;;;177.0;54.9;43.4;;;1.7;627.0;GM
3676;Waddinxveen;2007;10292.0;5717.0;4400.0;;;175.0;55.5;42.8;;;1.7;627.0;GM
3677;Waddinxveen;2008;10292.0;5705.0;4375.0;;;212.0;55.4;42.5;;;2.1;627.0;GM
3678;Waddinxveen;2009;10320.0;5849.0;4447.0;3574.0;873.0;24.0;56.7;43.1;34.6;8.5;0.2;627.0;GM
3679;Waddinxveen;2010;10315.0;5876.0;4414.0;3444.0;970.0;25.0;57.0;42.8;33.4;9.4;0.2;627.0;GM
3680;Waddinxveen;2011;10342.0;5882.0;4437.0;3246.0;1191.0;23.0;56.9;42.9;31.4;11.5;0.2;627.0;GM
3681;Waddinxveen;2012;10376.0;6059.0;4298.0;3242.0;1056.0;19.0;58.4;41.4;31.2;10.2;0.2;627.0;GM
3682;Wageningen;2006;12724.0;6150.0;6109.0;;;465.0;48.3;48.0;;;3.7;289.0;GM
3683;Wageningen;2007;12707.0;6231.0;5996.0;;;480.0;49.0;47.2;;;3.8;289.0;GM
3684;Wageningen;2008;12977.0;6498.0;5983.0;;;496.0;50.1;46.1;;;3.8;289.0;GM
3685;Wageningen;2009;13055.0;6611.0;6338.0;5055.0;1283.0;106.0;50.6;48.5;38.7;9.8;0.8;289.0;GM
3686;Wageningen;2010;13272.0;6830.0;6328.0;5204.0;1124.0;114.0;51.5;47.7;39.2;8.5;0.9;289.0;GM
3687;Wageningen;2011;13493.0;6910.0;6479.0;5177.0;1302.0;104.0;51.2;48.0;38.4;9.6;0.8;289.0;GM
3688;Wageningen;2012;13531.0;6943.0;6472.0;5127.0;1345.0;116.0;51.3;47.8;37.9;9.9;0.9;289.0;GM
3689;Wassenaar;2006;11774.0;5998.0;5130.0;;;646.0;50.9;43.6;;;5.5;629.0;GM
3690;Wassenaar;2007;11862.0;5953.0;5111.0;;;798.0;50.2;43.1;;;6.7;629.0;GM
3691;Wassenaar;2008;11967.0;6059.0;5210.0;;;698.0;50.6;43.5;;;5.8;629.0;GM
3692;Wassenaar;2009;11999.0;6134.0;5767.0;3118.0;2649.0;98.0;51.1;48.1;26.0;22.1;0.8;629.0;GM
3693;Wassenaar;2010;12057.0;6196.0;5813.0;3202.0;2611.0;48.0;51.4;48.2;26.6;21.7;0.4;629.0;GM
3694;Wassenaar;2011;12139.0;5651.0;6334.0;3123.0;3211.0;154.0;46.6;52.2;25.7;26.5;1.3;629.0;GM
3695;Wassenaar;2012;12139.0;6355.0;5649.0;3091.0;2558.0;135.0;52.4;46.5;25.5;21.1;1.1;629.0;GM
3696;Waterland;2006;7061.0;4537.0;2314.0;;;210.0;64.3;32.8;;;3.0;852.0;GM
3697;Waterland;2007;7069.0;4524.0;2248.0;;;297.0;64.0;31.8;;;4.2;852.0;GM
3698;Waterland;2008;7072.0;4544.0;2237.0;;;291.0;64.3;31.6;;;4.1;852.0;GM
3699;Waterland;2009;7039.0;4616.0;2352.0;1502.0;850.0;71.0;65.6;33.4;21.3;12.1;1.0;852.0;GM
3700;Waterland;2010;7082.0;4598.0;2403.0;1880.0;523.0;81.0;64.9;33.9;26.5;7.4;1.1;852.0;GM
3701;Waterland;2011;7083.0;4582.0;2447.0;1868.0;579.0;54.0;64.7;34.5;26.4;8.2;0.8;852.0;GM
3702;Waterland;2012;7089.0;4633.0;2402.0;1866.0;536.0;54.0;65.4;33.9;26.3;7.6;0.8;852.0;GM
3703;Weert;2006;20322.0;12851.0;6824.0;;;647.0;63.2;33.6;;;3.2;988.0;GM
3704;Weert;2007;20471.0;12935.0;6863.0;;;673.0;63.2;33.5;;;3.3;988.0;GM
3705;Weert;2008;20715.0;13344.0;6829.0;;;542.0;64.4;33.0;;;2.6;988.0;GM
3706;Weert;2009;20862.0;13645.0;7154.0;5038.0;2116.0;63.0;65.4;34.3;24.1;10.1;0.3;988.0;GM
3707;Weert;2010;21107.0;13812.0;7226.0;4992.0;2234.0;69.0;65.4;34.2;23.7;10.6;0.3;988.0;GM
3708;Weert;2011;21247.0;13824.0;7356.0;4901.0;2455.0;67.0;65.1;34.6;23.1;11.6;0.3;988.0;GM
3709;Weert;2012;21431.0;14105.0;7296.0;4978.0;2318.0;30.0;65.8;34.0;23.2;10.8;0.1;988.0;GM
3710;Weesp;2006;8223.0;3981.0;3916.0;;;326.0;48.4;47.6;;;4.0;457.0;GM
3711;Weesp;2007;8229.0;4145.0;3788.0;;;296.0;50.4;46.0;;;3.6;457.0;GM
3712;Weesp;2008;8182.0;4191.0;3738.0;;;253.0;51.2;45.7;;;3.1;457.0;GM
3713;Weesp;2009;8260.0;4309.0;3940.0;3262.0;678.0;11.0;52.2;47.7;39.5;8.2;0.1;457.0;GM
3714;Weesp;2010;8300.0;4292.0;3994.0;3249.0;745.0;14.0;51.7;48.1;39.1;9.0;0.2;457.0;GM
3715;Weesp;2011;8408.0;4376.0;4024.0;3247.0;777.0;8.0;52.0;47.9;38.6;9.2;0.1;457.0;GM
3716;Weesp;2012;8382.0;4432.0;3942.0;3201.0;741.0;8.0;52.9;47.0;38.2;8.8;0.1;457.0;GM
3717;Werkendam;2006;9981.0;6153.0;3585.0;;;243.0;61.6;35.9;;;2.4;870.0;GM
3718;Werkendam;2007;9972.0;6256.0;3486.0;;;230.0;62.7;35.0;;;2.3;870.0;GM
3719;Werkendam;2008;10148.0;6435.0;3468.0;;;245.0;63.4;34.2;;;2.4;870.0;GM
3720;Werkendam;2009;10184.0;6521.0;3604.0;3014.0;590.0;59.0;64.0;35.4;29.6;5.8;0.6;870.0;GM
3721;Werkendam;2010;10193.0;6477.0;3654.0;3015.0;639.0;62.0;63.5;35.8;29.6;6.3;0.6;870.0;GM
3722;Werkendam;2011;10318.0;6544.0;3727.0;2972.0;755.0;47.0;63.4;36.1;28.8;7.3;0.5;870.0;GM
3723;Werkendam;2012;10374.0;6638.0;3684.0;2946.0;738.0;52.0;64.0;35.5;28.4;7.1;0.5;870.0;GM
3724;Wervershoof;2006;3143.0;2156.0;948.0;;;39.0;68.6;30.2;;;1.2;459.0;GM
3725;Wervershoof;2007;3160.0;2180.0;948.0;;;32.0;69.0;30.0;;;1.0;459.0;GM
3726;Wervershoof;2008;3198.0;2216.0;948.0;;;34.0;69.3;29.6;;;1.1;459.0;GM
3727;Wervershoof;2009;3296.0;2288.0;1006.0;861.0;145.0;2.0;69.4;30.5;26.1;4.4;0.1;459.0;GM
3728;Wervershoof;2010;3316.0;2296.0;1017.0;873.0;144.0;3.0;69.2;30.7;26.3;4.3;0.1;459.0;GM
3729;Wervershoof;2011;;;;;;;;;;;;;
3730;Wervershoof;2012;;;;;;;;;;;;;
3731;West Maas en Waal;2006;7041.0;4843.0;2000.0;;;198.0;68.8;28.4;;;2.8;668.0;GM
3732;West Maas en Waal;2007;7057.0;4886.0;1994.0;;;177.0;69.2;28.3;;;2.5;668.0;GM
3733;West Maas en Waal;2008;7098.0;4900.0;2005.0;;;193.0;69.0;28.2;;;2.7;668.0;GM
3734;West Maas en Waal;2009;7159.0;4926.0;2153.0;1593.0;560.0;80.0;68.8;30.1;22.3;7.8;1.1;668.0;GM
3735;West Maas en Waal;2010;7209.0;4979.0;2165.0;1596.0;569.0;65.0;69.1;30.0;22.1;7.9;0.9;668.0;GM
3736;West Maas en Waal;2011;7261.0;4935.0;2273.0;1585.0;688.0;53.0;68.0;31.3;21.8;9.5;0.7;668.0;GM
3737;West Maas en Waal;2012;7352.0;5003.0;2291.0;1573.0;718.0;58.0;68.0;31.2;21.4;9.8;0.8;668.0;GM
3738;Wester-Koggenland;2006;5489.0;4216.0;1217.0;;;56.0;76.8;22.2;;;1.0;558.0;GM
3739;Wester-Koggenland;2007;;;;;;;;;;;;;
3740;Wester-Koggenland;2008;;;;;;;;;;;;;
3741;Wester-Koggenland;2009;;;;;;;;;;;;;
3742;Wester-Koggenland;2010;;;;;;;;;;;;;
3743;Wester-Koggenland;2011;;;;;;;;;;;;;
3744;Wester-Koggenland;2012;;;;;;;;;;;;;
3745;Westerveld;2006;7745.0;5408.0;2170.0;;;167.0;69.8;28.0;;;2.2;1701.0;GM
3746;Westerveld;2007;7768.0;5485.0;2122.0;;;161.0;70.6;27.3;;;2.1;1701.0;GM
3747;Westerveld;2008;7832.0;5513.0;2133.0;;;186.0;70.4;27.2;;;2.4;1701.0;GM
3748;Westerveld;2009;7847.0;5563.0;2224.0;1472.0;752.0;60.0;70.9;28.3;18.8;9.6;0.8;1701.0;GM
3749;Westerveld;2010;7877.0;5531.0;2290.0;1495.0;795.0;56.0;70.2;29.1;19.0;10.1;0.7;1701.0;GM
3750;Westerveld;2011;7935.0;5492.0;2400.0;1502.0;898.0;43.0;69.2;30.2;18.9;11.3;0.5;1701.0;GM
3751;Westerveld;2012;7945.0;5659.0;2243.0;1474.0;769.0;43.0;71.2;28.2;18.6;9.7;0.5;1701.0;GM
3752;Westervoort;2006;6151.0;3303.0;2778.0;;;70.0;53.7;45.2;;;1.1;293.0;GM
3753;Westervoort;2007;6152.0;3471.0;2607.0;;;74.0;56.4;42.4;;;1.2;293.0;GM
3754;Westervoort;2008;6166.0;3502.0;2600.0;;;64.0;56.8;42.2;;;1.0;293.0;GM
3755;Westervoort;2009;6221.0;3571.0;2648.0;2089.0;559.0;2.0;57.4;42.6;33.6;9.0;0.0;293.0;GM
3756;Westervoort;2010;6362.0;3572.0;2786.0;2179.0;607.0;4.0;56.1;43.8;34.3;9.5;0.1;293.0;GM
3757;Westervoort;2011;6385.0;3624.0;2756.0;2148.0;608.0;5.0;56.8;43.2;33.6;9.5;0.1;293.0;GM
3758;Westervoort;2012;6434.0;3648.0;2777.0;2186.0;591.0;9.0;56.7;43.2;34.0;9.2;0.1;293.0;GM
3759;Westland;2006;38647.0;24282.0;13226.0;;;1139.0;62.8;34.2;;;2.9;1783.0;GM
3760;Westland;2007;38984.0;24785.0;13013.0;;;1186.0;63.6;33.4;;;3.0;1783.0;GM
3761;Westland;2008;39384.0;25254.0;13074.0;;;1056.0;64.1;33.2;;;2.7;1783.0;GM
3762;Westland;2009;39625.0;25751.0;13636.0;10758.0;2878.0;238.0;65.0;34.4;27.1;7.3;0.6;1783.0;GM
3763;Westland;2010;39943.0;25787.0;13837.0;10691.0;3146.0;319.0;64.6;34.6;26.8;7.9;0.8;1783.0;GM
3764;Westland;2011;40246.0;25841.0;14207.0;10521.0;3686.0;198.0;64.2;35.3;26.1;9.2;0.5;1783.0;GM
3765;Westland;2012;40423.0;26476.0;13709.0;10594.0;3115.0;238.0;65.5;33.9;26.2;7.7;0.6;1783.0;GM
3766;Weststellingwerf;2006;10783.0;6105.0;4379.0;;;299.0;56.6;40.6;;;2.8;98.0;GM
3767;Weststellingwerf;2007;10842.0;6175.0;4402.0;;;265.0;57.0;40.6;;;2.4;98.0;GM
3768;Weststellingwerf;2008;10976.0;6269.0;4404.0;;;303.0;57.1;40.1;;;2.8;98.0;GM
3769;Weststellingwerf;2009;11075.0;6324.0;4688.0;3455.0;1233.0;63.0;57.1;42.3;31.2;11.1;0.6;98.0;GM
3770;Weststellingwerf;2010;11140.0;6358.0;4721.0;3482.0;1239.0;61.0;57.1;42.4;31.3;11.1;0.5;98.0;GM
3771;Weststellingwerf;2011;11183.0;6220.0;4907.0;3501.0;1406.0;56.0;55.6;43.9;31.3;12.6;0.5;98.0;GM
3772;Weststellingwerf;2012;11191.0;6327.0;4806.0;3439.0;1367.0;58.0;56.5;42.9;30.7;12.2;0.5;98.0;GM
3773;Westvoorne;2006;6061.0;4119.0;1775.0;;;167.0;68.0;29.3;;;2.8;614.0;GM
3774;Westvoorne;2007;6058.0;4079.0;1802.0;;;177.0;67.3;29.7;;;2.9;614.0;GM
3775;Westvoorne;2008;6058.0;4052.0;1819.0;;;187.0;66.9;30.0;;;3.1;614.0;GM
3776;Westvoorne;2009;6091.0;4095.0;1943.0;1304.0;639.0;53.0;67.2;31.9;21.4;10.5;0.9;614.0;GM
3777;Westvoorne;2010;6278.0;4184.0;2049.0;1335.0;714.0;45.0;66.6;32.6;21.3;11.4;0.7;614.0;GM
3778;Westvoorne;2011;6432.0;4124.0;2263.0;1411.0;852.0;45.0;64.1;35.2;21.9;13.2;0.7;614.0;GM
3779;Westvoorne;2012;6459.0;4252.0;2161.0;1346.0;815.0;46.0;65.8;33.5;20.8;12.6;0.7;614.0;GM
3780;Wierden;2006;8551.0;5899.0;2489.0;;;163.0;69.0;29.1;;;1.9;189.0;GM
3781;Wierden;2007;8581.0;5892.0;2522.0;;;167.0;68.7;29.4;;;1.9;189.0;GM
