ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
1669;Totaal mannen en vrouwen;15 tot 75 jaar;Monnikenhuizen;1680;1110;66.0;83.0;54.0;29.0;17.0
1670;Totaal mannen en vrouwen;15 tot 75 jaar;Arnhemse Allee;760;470;62.0;88.0;53.0;35.0;12.0
1671;Totaal mannen en vrouwen;15 tot 75 jaar;Klarenbeek;710;560;78.0;79.0;60.0;19.0;21.0
1672;Totaal mannen en vrouwen;15 tot 75 jaar;Burgemeesterswijk/Hoogkamp;5900;4240;72.0;75.0;48.0;27.0;25.0
1673;Totaal mannen en vrouwen;15 tot 75 jaar;Transvaalbuurt;590;440;74.0;80.0;35.0;45.0;20.0
1674;Totaal mannen en vrouwen;15 tot 75 jaar;Burgemeesterswijk;2240;1550;69.0;73.0;44.0;30.0;27.0
1675;Totaal mannen en vrouwen;15 tot 75 jaar;Gulden Bodem;900;650;72.0;71.0;50.0;20.0;29.0
1676;Totaal mannen en vrouwen;15 tot 75 jaar;Sterrenberg;790;570;73.0;74.0;55.0;19.0;26.0
1677;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogkamp;1370;1030;75.0;77.0;54.0;23.0;23.0
1678;Totaal mannen en vrouwen;15 tot 75 jaar;Sonsbeek/Zijpendaal;20;10;;;;;
1679;Totaal mannen en vrouwen;15 tot 75 jaar;Schaarsbergen;1430;930;65.0;68.0;42.0;27.0;32.0
1680;Totaal mannen en vrouwen;15 tot 75 jaar;Bakenberg;670;470;69.0;67.0;48.0;19.0;33.0
1681;Totaal mannen en vrouwen;15 tot 75 jaar;Schaarsbergen;160;110;68.0;;;;
1682;Totaal mannen en vrouwen;15 tot 75 jaar;West van Schaarsbergen;450;250;54.0;79.0;34.0;44.0;21.0
1683;Totaal mannen en vrouwen;15 tot 75 jaar;N.O. van Schaarsbergen;150;110;77.0;;;;
1684;Totaal mannen en vrouwen;15 tot 75 jaar;Heijenoord/Lombok;3170;2350;74.0;85.0;54.0;30.0;15.0
1685;Totaal mannen en vrouwen;15 tot 75 jaar;Lombok;1250;860;69.0;83.0;49.0;33.0;17.0
1686;Totaal mannen en vrouwen;15 tot 75 jaar;Brouwerijweg e.o.;980;720;74.0;87.0;53.0;33.0;13.0
1687;Totaal mannen en vrouwen;15 tot 75 jaar;Heijenoord;950;760;81.0;85.0;61.0;24.0;15.0
1688;Totaal mannen en vrouwen;15 tot 75 jaar;Klingelbeek e.o.;840;570;68.0;74.0;57.0;17.0;26.0
1689;Totaal mannen en vrouwen;15 tot 75 jaar;Klingelbeek;730;520;71.0;74.0;57.0;16.0;26.0
1690;Totaal mannen en vrouwen;15 tot 75 jaar;Het Dorp/Mariëndaal;100;50;;;;;
1691;Totaal mannen en vrouwen;15 tot 75 jaar;Malburgen-West;3520;2290;65.0;87.0;54.0;34.0;13.0
1692;Totaal mannen en vrouwen;15 tot 75 jaar;Meinerswijk/De Praets;120;90;;;;;
1693;Totaal mannen en vrouwen;15 tot 75 jaar;Malburgen-West;3400;2200;65.0;88.0;54.0;34.0;12.0
1694;Totaal mannen en vrouwen;15 tot 75 jaar;Malburgen-Oost (Noord);4830;3180;66.0;87.0;51.0;36.0;13.0
1695;Totaal mannen en vrouwen;15 tot 75 jaar;Groene Weide;2080;1350;65.0;87.0;47.0;41.0;13.0
1696;Totaal mannen en vrouwen;15 tot 75 jaar;Kamillehof;1750;1060;61.0;88.0;50.0;39.0;12.0
1697;Totaal mannen en vrouwen;15 tot 75 jaar;Bakenhof;1010;770;76.0;84.0;60.0;24.0;16.0
1698;Totaal mannen en vrouwen;15 tot 75 jaar;Malburgen-Oost (Zuid);6200;3180;51.0;87.0;47.0;41.0;13.0
1699;Totaal mannen en vrouwen;15 tot 75 jaar;'t Duifje;1130;600;53.0;86.0;50.0;36.0;14.0
1700;Totaal mannen en vrouwen;15 tot 75 jaar;Immerloo I;1060;610;57.0;85.0;47.0;38.0;15.0
1701;Totaal mannen en vrouwen;15 tot 75 jaar;Middelgraaflaan e.o.;720;280;38.0;88.0;46.0;42.0;12.0
1702;Totaal mannen en vrouwen;15 tot 75 jaar;Zeegsingel e.o.;1280;780;61.0;87.0;49.0;38.0;13.0
1703;Totaal mannen en vrouwen;15 tot 75 jaar;Eimersweide;680;390;57.0;88.0;48.0;39.0;12.0
1704;Totaal mannen en vrouwen;15 tot 75 jaar;Immerloo II;1320;540;41.0;90.0;38.0;52.0;10.0
1705;Totaal mannen en vrouwen;15 tot 75 jaar;Vredenburg/Kronenburg;6160;3680;60.0;88.0;50.0;38.0;12.0
1706;Totaal mannen en vrouwen;15 tot 75 jaar;Holthuizen;600;370;62.0;82.0;57.0;25.0;18.0
1707;Totaal mannen en vrouwen;15 tot 75 jaar;Kronenburg;2280;1280;56.0;92.0;47.0;45.0;8.0
1708;Totaal mannen en vrouwen;15 tot 75 jaar;Vredenburg;3280;2030;62.0;87.0;51.0;36.0;13.0
1709;Totaal mannen en vrouwen;15 tot 75 jaar;Elden;1750;1220;70.0;82.0;55.0;27.0;18.0
1710;Totaal mannen en vrouwen;15 tot 75 jaar;Elden;1750;1220;70.0;82.0;55.0;27.0;18.0
1711;Totaal mannen en vrouwen;15 tot 75 jaar;Elderveld;6760;4060;60.0;88.0;56.0;32.0;12.0
1712;Totaal mannen en vrouwen;15 tot 75 jaar;Elderveld-Zuid;2620;1590;61.0;88.0;57.0;31.0;12.0
1713;Totaal mannen en vrouwen;15 tot 75 jaar;Elderveld-Noord;1810;930;51.0;88.0;44.0;44.0;12.0
1714;Totaal mannen en vrouwen;15 tot 75 jaar;Elderhof;2340;1530;66.0;88.0;62.0;26.0;12.0
1715;Totaal mannen en vrouwen;15 tot 75 jaar;De Laar;9670;6450;67.0;89.0;58.0;31.0;11.0
1716;Totaal mannen en vrouwen;15 tot 75 jaar;De Laar-West;4760;3120;66.0;88.0;57.0;31.0;12.0
1717;Totaal mannen en vrouwen;15 tot 75 jaar;De Laar-Oost;4910;3320;68.0;90.0;59.0;31.0;10.0
1718;Totaal mannen en vrouwen;15 tot 75 jaar;Rijkerswoerd;9890;7030;71.0;88.0;57.0;31.0;12.0
1719;Totaal mannen en vrouwen;15 tot 75 jaar;Rijkerswoerd-Oost;2390;1880;79.0;87.0;58.0;30.0;13.0
1720;Totaal mannen en vrouwen;15 tot 75 jaar;Rijkerswoerd-Midden;3230;2330;72.0;88.0;58.0;31.0;12.0
1721;Totaal mannen en vrouwen;15 tot 75 jaar;Rijkerswoerd-West;3670;2460;67.0;89.0;56.0;33.0;11.0
1722;Totaal mannen en vrouwen;15 tot 75 jaar;De Overmaat;600;360;60.0;89.0;58.0;31.0;11.0
1723;Totaal mannen en vrouwen;15 tot 75 jaar;Schuytgraaf;8340;6580;79.0;87.0;60.0;27.0;13.0
1724;Totaal mannen en vrouwen;15 tot 75 jaar;Schuytgraaf-Noord;3680;2940;80.0;87.0;61.0;25.0;13.0
1725;Totaal mannen en vrouwen;15 tot 75 jaar;Schuytgraaf-Centrum;1550;1140;73.0;88.0;53.0;35.0;12.0
1726;Totaal mannen en vrouwen;15 tot 75 jaar;Schuytgraaf-Zuid;3110;2500;80.0;87.0;62.0;25.0;13.0
1727;Totaal mannen en vrouwen;15 tot 75 jaar;Assen;50070;34010;68.0;89.0;56.0;33.0;11.0
1728;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Assen centrum;4670;2810;60.0;84.0;50.0;35.0;16.0
1729;Totaal mannen en vrouwen;15 tot 75 jaar;Brinkkwartier;250;140;57.0;;;;
1730;Totaal mannen en vrouwen;15 tot 75 jaar;Erfgoedkwartier;20;10;;;;;
1731;Totaal mannen en vrouwen;15 tot 75 jaar;Overcingel;240;120;50.0;;;;
1732;Totaal mannen en vrouwen;15 tot 75 jaar;Oranjebuurt;570;370;65.0;90.0;49.0;40.0;10.0
1733;Totaal mannen en vrouwen;15 tot 75 jaar;Galgenveld;570;360;63.0;87.0;49.0;38.0;13.0
1734;Totaal mannen en vrouwen;15 tot 75 jaar;Koopmanskwartier;960;520;54.0;90.0;48.0;42.0;10.0
1735;Totaal mannen en vrouwen;15 tot 75 jaar;Cultuureelkwartier;280;150;55.0;84.0;54.0;30.0;16.0
1736;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Gasfabriek;180;130;70.0;;;;
1737;Totaal mannen en vrouwen;15 tot 75 jaar;De Hertenkamp;460;300;65.0;79.0;48.0;30.0;21.0
1738;Totaal mannen en vrouwen;15 tot 75 jaar;Asserbos;50;30;;;;;
1739;Totaal mannen en vrouwen;15 tot 75 jaar;De Esch;520;350;68.0;81.0;56.0;25.0;19.0
1740;Totaal mannen en vrouwen;15 tot 75 jaar;Bomenbuurt;380;210;56.0;82.0;57.0;25.0;18.0
1741;Totaal mannen en vrouwen;15 tot 75 jaar;Zuiderpark;190;110;58.0;;;;
1742;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Lariks;4010;2500;62.0;92.0;53.0;39.0;8.0
1743;Totaal mannen en vrouwen;15 tot 75 jaar;De Lariks Oost;850;530;62.0;92.0;57.0;35.0;8.0
1744;Totaal mannen en vrouwen;15 tot 75 jaar;Landgoed Lariks;530;320;60.0;87.0;56.0;31.0;13.0
1745;Totaal mannen en vrouwen;15 tot 75 jaar;De Lariks West;1130;740;65.0;93.0;53.0;40.0;7.0
1746;Totaal mannen en vrouwen;15 tot 75 jaar;Luchiesland Zuid;550;340;62.0;94.0;50.0;44.0;6.0
1747;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid Molukse Buurt;400;240;60.0;95.0;56.0;39.0;5.0
1748;Totaal mannen en vrouwen;15 tot 75 jaar;Luchiesland Noord;560;340;60.0;93.0;46.0;47.0;7.0
1749;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Noorderpark;5840;3570;61.0;90.0;55.0;35.0;10.0
1750;Totaal mannen en vrouwen;15 tot 75 jaar;Oude Molenbuurt;1170;690;59.0;89.0;54.0;36.0;11.0
1751;Totaal mannen en vrouwen;15 tot 75 jaar;Dichtershof;410;230;57.0;86.0;57.0;30.0;14.0
1752;Totaal mannen en vrouwen;15 tot 75 jaar;Veningerland;1290;800;62.0;91.0;55.0;36.0;9.0
1753;Totaal mannen en vrouwen;15 tot 75 jaar;Zwarte Water;930;620;66.0;90.0;55.0;36.0;10.0
1754;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt West;480;310;64.0;91.0;66.0;25.0;9.0
1755;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenbuurt Oost;1570;930;59.0;91.0;54.0;37.0;9.0
1756;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Assen Oost;6250;4020;64.0;89.0;55.0;34.0;11.0
1757;Totaal mannen en vrouwen;15 tot 75 jaar;Dijkveld;50;30;;;;;
1758;Totaal mannen en vrouwen;15 tot 75 jaar;Vreebergen;90;50;;;;;
1759;Totaal mannen en vrouwen;15 tot 75 jaar;Houtlaan;300;200;68.0;79.0;56.0;23.0;21.0
1760;Totaal mannen en vrouwen;15 tot 75 jaar;Amelterhout;220;150;70.0;90.0;67.0;23.0;10.0
1761;Totaal mannen en vrouwen;15 tot 75 jaar;Schildersbuurt;950;640;68.0;91.0;56.0;35.0;9.0
1762;Totaal mannen en vrouwen;15 tot 75 jaar;Vredeveld Noord;1480;1010;68.0;89.0;51.0;38.0;11.0
1763;Totaal mannen en vrouwen;15 tot 75 jaar;Sluisdennen;160;80;48.0;;;;
1764;Totaal mannen en vrouwen;15 tot 75 jaar;Vredeveld Zuid;1570;900;58.0;92.0;57.0;35.0;8.0
1765;Totaal mannen en vrouwen;15 tot 75 jaar;De Dorpen;840;470;56.0;91.0;51.0;40.0;9.0
1766;Totaal mannen en vrouwen;15 tot 75 jaar;GGZ-terrein;0;0;;;;;
1767;Totaal mannen en vrouwen;15 tot 75 jaar;Park Diepstroeten;580;480;83.0;93.0;60.0;33.0;7.0
1768;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Pittelo;2780;1730;62.0;91.0;55.0;36.0;9.0
1769;Totaal mannen en vrouwen;15 tot 75 jaar;Pittelo Zuid;260;170;65.0;82.0;59.0;22.0;18.0
1770;Totaal mannen en vrouwen;15 tot 75 jaar;Pittelo Midden;1300;730;56.0;92.0;51.0;41.0;8.0
1771;Totaal mannen en vrouwen;15 tot 75 jaar;Pittelo Noord;1200;820;69.0;92.0;57.0;35.0;8.0
1772;Totaal mannen en vrouwen;15 tot 75 jaar;Recreatiepark Pittelo;10;10;;;;;
1773;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Assen West;3050;1930;63.0;89.0;56.0;33.0;11.0
1774;Totaal mannen en vrouwen;15 tot 75 jaar;De Maten;10;10;;;;;
1775;Totaal mannen en vrouwen;15 tot 75 jaar;De Boskamp;10;10;;;;;
1776;Totaal mannen en vrouwen;15 tot 75 jaar;Baggelhuizen Zuid;800;500;63.0;89.0;60.0;29.0;11.0
1777;Totaal mannen en vrouwen;15 tot 75 jaar;Baggelhuizen Midden;1330;920;69.0;90.0;57.0;33.0;10.0
1778;Totaal mannen en vrouwen;15 tot 75 jaar;Baggelhuizen Noord;520;270;52.0;94.0;41.0;53.0;6.0
1779;Totaal mannen en vrouwen;15 tot 75 jaar;Lauwers;0;0;;;;;
1780;Totaal mannen en vrouwen;15 tot 75 jaar;Huize Nassau;20;20;;;;;
1781;Totaal mannen en vrouwen;15 tot 75 jaar;Kazerneterrein;0;0;;;;;
1782;Totaal mannen en vrouwen;15 tot 75 jaar;Westerpark;370;210;57.0;83.0;59.0;24.0;17.0
1783;Totaal mannen en vrouwen;15 tot 75 jaar;Sportpark Stadsbroek;0;0;;;;;
1784;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Peelo;5150;3660;71.0;91.0;58.0;33.0;9.0
1785;Totaal mannen en vrouwen;15 tot 75 jaar;De Venen/De Wallen;760;510;67.0;90.0;58.0;32.0;10.0
1786;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden/De Stukken;1370;1040;76.0;93.0;59.0;34.0;7.0
1787;Totaal mannen en vrouwen;15 tot 75 jaar;De Landen/De Akkers;1760;1240;70.0;92.0;58.0;34.0;8.0
1788;Totaal mannen en vrouwen;15 tot 75 jaar;De Kampen/De Essen;1230;850;69.0;89.0;56.0;33.0;11.0
1789;Totaal mannen en vrouwen;15 tot 75 jaar;Peelerpark;30;30;;;;;
1790;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Marsdijk;9470;6950;73.0;89.0;58.0;31.0;11.0
1791;Totaal mannen en vrouwen;15 tot 75 jaar;Messchenveld;120;100;;;;;
1792;Totaal mannen en vrouwen;15 tot 75 jaar;De Messchen;680;480;71.0;90.0;65.0;24.0;10.0
1793;Totaal mannen en vrouwen;15 tot 75 jaar;De Hamels;480;340;71.0;89.0;61.0;29.0;11.0
1794;Totaal mannen en vrouwen;15 tot 75 jaar;De Kleuven;880;670;77.0;93.0;58.0;35.0;7.0
1795;Totaal mannen en vrouwen;15 tot 75 jaar;De Dreven;870;640;74.0;92.0;62.0;30.0;8.0
1796;Totaal mannen en vrouwen;15 tot 75 jaar;De Breeën;690;470;68.0;89.0;59.0;30.0;11.0
1797;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;700;480;68.0;90.0;63.0;27.0;10.0
1798;Totaal mannen en vrouwen;15 tot 75 jaar;De Heugten;980;650;66.0;92.0;58.0;34.0;8.0
1799;Totaal mannen en vrouwen;15 tot 75 jaar;De Beemden;630;430;69.0;91.0;55.0;36.0;9.0
1800;Totaal mannen en vrouwen;15 tot 75 jaar;De Hullen;770;570;74.0;93.0;60.0;32.0;7.0
1801;Totaal mannen en vrouwen;15 tot 75 jaar;De Stoepen;1770;1450;82.0;91.0;61.0;30.0;9.0
1802;Totaal mannen en vrouwen;15 tot 75 jaar;De Goorns;540;370;68.0;93.0;60.0;34.0;7.0
1803;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Marsdijk West;130;110;;;;;
1804;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein West;10;10;;;;;
1805;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Oost;40;30;;;;;
1806;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Marsdijk Oost;170;140;81.0;;;;
1807;Totaal mannen en vrouwen;15 tot 75 jaar;Havenkanaal Noordzijde;10;10;;;;;
1808;Totaal mannen en vrouwen;15 tot 75 jaar;Havenkanaal Zuidzijde;20;10;;;;;
1809;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Kloosterveen;7970;6210;78.0;90.0;60.0;30.0;10.0
1810;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterveste;510;370;73.0;90.0;57.0;33.0;10.0
1811;Totaal mannen en vrouwen;15 tot 75 jaar;Kloostertuinen;620;500;81.0;93.0;67.0;26.0;7.0
1812;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterhaven;270;200;75.0;90.0;60.0;30.0;10.0
1813;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterlanen;650;510;79.0;85.0;55.0;30.0;15.0
1814;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterhoven;820;600;73.0;90.0;57.0;34.0;10.0
1815;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterstede;730;550;74.0;92.0;59.0;33.0;8.0
1816;Totaal mannen en vrouwen;15 tot 75 jaar;Kloostergaarde;310;240;76.0;93.0;60.0;33.0;7.0
1817;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterhage;670;570;84.0;91.0;63.0;28.0;9.0
1818;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterkade;400;330;82.0;91.0;61.0;30.0;9.0
1819;Totaal mannen en vrouwen;15 tot 75 jaar;Sterrenbeeldenbuurt;500;380;77.0;90.0;63.0;27.0;10.0
1820;Totaal mannen en vrouwen;15 tot 75 jaar;Planetenbuurt;680;500;73.0;91.0;61.0;29.0;9.0
1821;Totaal mannen en vrouwen;15 tot 75 jaar;De Zoom;10;10;;;;;
1822;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoogspanning;30;20;;;;;
1823;Totaal mannen en vrouwen;15 tot 75 jaar;Groene Dijk;40;30;;;;;
1824;Totaal mannen en vrouwen;15 tot 75 jaar;Recreatiepark Zeijerveen;10;10;;;;;
1825;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterhout;830;670;81.0;85.0;58.0;27.0;15.0
1826;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterbos;840;680;81.0;90.0;61.0;29.0;10.0
1827;Totaal mannen en vrouwen;15 tot 75 jaar;Uitbreidingsgebied Kloosterveen;60;50;;;;;
1828;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 99 Buitengebied;870;620;72.0;67.0;42.0;25.0;33.0
1829;Totaal mannen en vrouwen;15 tot 75 jaar;Loon;190;140;71.0;;;;
1830;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Loon;10;10;;;;;
1831;Totaal mannen en vrouwen;15 tot 75 jaar;Het grote Veld;30;20;;;;;
1832;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ubbena Oost;50;40;;;;;
1833;Totaal mannen en vrouwen;15 tot 75 jaar;Ubbena;80;60;;;;;
1834;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ubbena West;10;10;;;;;
1835;Totaal mannen en vrouwen;15 tot 75 jaar;Rhee;30;20;;;;;
1836;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ter Aard;20;10;;;;;
1837;Totaal mannen en vrouwen;15 tot 75 jaar;Ter Aard;60;40;;;;;
1838;Totaal mannen en vrouwen;15 tot 75 jaar;Zeijerveld;90;70;;;;;
1839;Totaal mannen en vrouwen;15 tot 75 jaar;Bos en Golf;20;20;;;;;
1840;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Witten;80;50;;;;;
1841;Totaal mannen en vrouwen;15 tot 75 jaar;Witten;50;40;;;;;
1842;Totaal mannen en vrouwen;15 tot 75 jaar;Graswijkbuurt;70;40;;;;;
1843;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Anreep;10;10;;;;;
1844;Totaal mannen en vrouwen;15 tot 75 jaar;Anreep/Schieven;30;20;;;;;
1845;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Schieven;40;30;;;;;
1846;Totaal mannen en vrouwen;15 tot 75 jaar;Natuurgebied Amelte;0;0;;;;;
1847;Totaal mannen en vrouwen;15 tot 75 jaar;Asten;12590;9090;72.0;80.0;50.0;29.0;20.0
1848;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Asten;9560;6730;70.0;82.0;53.0;29.0;18.0
1849;Totaal mannen en vrouwen;15 tot 75 jaar;Asten;6830;4630;68.0;83.0;53.0;29.0;17.0
1850;Totaal mannen en vrouwen;15 tot 75 jaar;De Loverbosch;1910;1460;76.0;87.0;57.0;30.0;13.0
1851;Totaal mannen en vrouwen;15 tot 75 jaar;Nobis;500;410;81.0;75.0;46.0;29.0;25.0
1852;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Achterbosch en Rinkveld;120;100;;;;;
1853;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Asten;190;150;78.0;57.0;37.0;20.0;43.0
1854;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Heusden;1970;1560;79.0;71.0;42.0;29.0;29.0
1855;Totaal mannen en vrouwen;15 tot 75 jaar;Heusden;1130;870;77.0;81.0;52.0;29.0;19.0
1856;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Heusden;840;700;83.0;58.0;29.0;30.0;42.0
1857;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Ommel;890;650;74.0;78.0;44.0;34.0;22.0
1858;Totaal mannen en vrouwen;15 tot 75 jaar;Ommel;470;360;76.0;82.0;50.0;32.0;18.0
1859;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ommel;420;300;71.0;72.0;36.0;36.0;28.0
1860;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08;130;90;;;;;
1861;Totaal mannen en vrouwen;15 tot 75 jaar;Verspr.h. Kleine Heitrak en omgeving;130;90;;;;;
1862;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09;50;40;;;;;
1863;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Leensel en Hutten;50;40;;;;;
1864;Totaal mannen en vrouwen;15 tot 75 jaar;Baarle-Nassau;5090;3510;69.0;76.0;52.0;24.0;24.0
1865;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Baarle - Nassau;4140;2800;68.0;77.0;52.0;25.0;23.0
1866;Totaal mannen en vrouwen;15 tot 75 jaar;Baarle-Nassau;1960;1320;68.0;81.0;55.0;26.0;19.0
1867;Totaal mannen en vrouwen;15 tot 75 jaar;Bungalowpark;50;30;;;;;
1868;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogbraak;770;540;71.0;89.0;60.0;29.0;11.0
1869;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Baarle-Nassau;1360;900;66.0;64.0;43.0;21.0;36.0
1870;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Ulicoten;840;640;77.0;71.0;48.0;24.0;29.0
1871;Totaal mannen en vrouwen;15 tot 75 jaar;Ulicoten;400;290;73.0;81.0;54.0;27.0;19.0
1872;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ulicoten;430;350;80.0;63.0;43.0;21.0;37.0
1873;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02;110;70;;;;;
1874;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Castelre;110;70;;;;;
1875;Totaal mannen en vrouwen;15 tot 75 jaar;Baarn;17370;12080;70.0;78.0;52.0;26.0;22.0
1876;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Baarn;8550;5990;70.0;77.0;50.0;27.0;23.0
1877;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;1320;960;73.0;75.0;43.0;32.0;25.0
1878;Totaal mannen en vrouwen;15 tot 75 jaar;Schoonoordpark;640;440;69.0;75.0;54.0;21.0;25.0
1879;Totaal mannen en vrouwen;15 tot 75 jaar;Transvaal;620;450;72.0;67.0;45.0;22.0;33.0
1880;Totaal mannen en vrouwen;15 tot 75 jaar;Zandvoort;1680;1170;70.0;77.0;52.0;26.0;23.0
1881;Totaal mannen en vrouwen;15 tot 75 jaar;Oude-Oosterhei;1640;1230;75.0;77.0;52.0;24.0;23.0
1882;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe-Oosterhei;1960;1320;68.0;87.0;54.0;32.0;13.0
1883;Totaal mannen en vrouwen;15 tot 75 jaar;Pekingpark;400;270;67.0;66.0;46.0;20.0;34.0
1884;Totaal mannen en vrouwen;15 tot 75 jaar;Amaliapark;290;150;52.0;63.0;39.0;24.0;37.0
1885;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Baarn-Noord, Eemdal en Eemland;7410;5210;70.0;83.0;55.0;27.0;17.0
1886;Totaal mannen en vrouwen;15 tot 75 jaar;Componistenwijk;720;550;77.0;76.0;54.0;23.0;24.0
1887;Totaal mannen en vrouwen;15 tot 75 jaar;Professorenwijk;1440;980;68.0;85.0;53.0;32.0;15.0
1888;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenwijk;880;650;74.0;85.0;56.0;29.0;15.0
1889;Totaal mannen en vrouwen;15 tot 75 jaar;Schilderswijk;1450;1060;73.0;82.0;54.0;28.0;18.0
1890;Totaal mannen en vrouwen;15 tot 75 jaar;Eemdal-Noord;1470;980;67.0;86.0;58.0;28.0;14.0
1891;Totaal mannen en vrouwen;15 tot 75 jaar;Eemdal-Zuid;1330;900;68.0;82.0;58.0;23.0;18.0
1892;Totaal mannen en vrouwen;15 tot 75 jaar;Eemland waaronder Eembrugge;120;90;;;;;
1893;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 P.H.W.park;1030;620;61.0;62.0;43.0;19.0;38.0
1894;Totaal mannen en vrouwen;15 tot 75 jaar;Wilhelminapark;780;510;66.0;65.0;44.0;21.0;35.0
1895;Totaal mannen en vrouwen;15 tot 75 jaar;Pr. Hendrikpark;240;110;44.0;;;;
1896;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Buitengebied;190;120;61.0;;;;
1897;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Baarn;180;110;61.0;;;;
1898;Totaal mannen en vrouwen;15 tot 75 jaar;Amerpoort Sherpa;10;10;;;;;
1899;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Lage Vuursche;190;140;74.0;;;;
1900;Totaal mannen en vrouwen;15 tot 75 jaar;Lage Vuursche;170;130;75.0;;;;
1901;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Lage Vuursche;20;10;;;;;
1902;Totaal mannen en vrouwen;15 tot 75 jaar;Barendrecht;36030;26130;73.0;85.0;58.0;27.0;15.0
1903;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Centrum;1120;740;66.0;82.0;47.0;34.0;18.0
1904;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;290;230;78.0;81.0;50.0;31.0;19.0
1905;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Oost;330;190;59.0;84.0;47.0;37.0;16.0
