ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
1132;Totaal mannen en vrouwen;Master;0;HBO;Overig niet-westerse allochtoon;Deeltijd;2011/'12;33;
1133;Totaal mannen en vrouwen;Master;0;HBO;Overig niet-westerse allochtoon;Deeltijd;2012/'13;25;
1134;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;1995/'96;23;
1135;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;1996/'97;22;
1136;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;1997/'98;27;
1137;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;1998/'99;23;
1138;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;1999/'00;34;
1139;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2000/'01;44;
1140;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2001/'02;41;
1141;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2002/'03;36;
1142;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2003/'04;19;
1143;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2004/'05;20;
1144;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2005/'06;21;
1145;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2006/'07;12;
1146;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2007/'08;15;
1147;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2008/'09;8;
1148;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2009/'10;18;
1149;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2010/'11;24;
1150;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2011/'12;31;
1151;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Totaal opleidingsvorm;2012/'13;27;
1152;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;1995/'96;13;
1153;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;1996/'97;12;
1154;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;1997/'98;22;
1155;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;1998/'99;15;
1156;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;1999/'00;20;
1157;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2000/'01;28;
1158;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2001/'02;27;
1159;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2002/'03;25;
1160;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2003/'04;13;
1161;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2004/'05;15;
1162;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2005/'06;17;
1163;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2006/'07;9;
1164;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2007/'08;13;
1165;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2008/'09;6;
1166;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2009/'10;17;
1167;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2010/'11;17;
1168;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2011/'12;31;
1169;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Voltijd;2012/'13;26;
1170;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;1995/'96;10;
1171;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;1996/'97;10;
1172;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;1997/'98;5;
1173;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;1998/'99;8;
1174;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;1999/'00;14;
1175;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2000/'01;16;
1176;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2001/'02;14;
1177;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2002/'03;11;
1178;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2003/'04;6;
1179;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2004/'05;5;
1180;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2005/'06;4;
1181;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2006/'07;3;
1182;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2007/'08;2;
1183;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2008/'09;2;
1184;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2009/'10;1;
1185;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2010/'11;7;
1186;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2011/'12;0;0.0
1187;Totaal mannen en vrouwen;Master;0;HBO;Herkomst onbekend;Deeltijd;2012/'13;1;
1188;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1995/'96;380;66.0
1189;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1996/'97;319;66.0
1190;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1997/'98;333;64.0
1191;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1998/'99;349;64.0
1192;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1999/'00;409;61.0
1193;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2000/'01;380;62.0
1194;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2001/'02;367;62.0
1195;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2002/'03;418;60.0
1196;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2003/'04;471;60.0
1197;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2004/'05;537;61.0
1198;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2005/'06;602;62.0
1199;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2006/'07;634;63.0
1200;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2007/'08;584;62.0
1201;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2008/'09;613;62.0
1202;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2009/'10;684;63.0
1203;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2010/'11;746;64.0
1204;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2011/'12;827;64.0
1205;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2012/'13;705;62.0
1206;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;1995/'96;370;65.0
1207;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;1996/'97;288;65.0
1208;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;1997/'98;313;63.0
1209;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;1998/'99;328;63.0
1210;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;1999/'00;394;60.0
1211;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2000/'01;348;59.0
1212;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2001/'02;343;60.0
1213;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2002/'03;392;59.0
1214;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2003/'04;439;57.0
1215;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2004/'05;506;59.0
1216;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2005/'06;571;60.0
1217;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2006/'07;602;61.0
1218;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2007/'08;556;60.0
1219;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2008/'09;589;61.0
1220;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2009/'10;658;62.0
1221;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2010/'11;720;63.0
1222;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2011/'12;797;63.0
1223;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Voltijd;2012/'13;683;61.0
1224;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;1995/'96;10;
1225;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;1996/'97;31;
1226;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;1997/'98;20;
1227;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;1998/'99;21;
1228;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;1999/'00;15;
1229;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2000/'01;32;
1230;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2001/'02;24;
1231;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2002/'03;26;
1232;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2003/'04;32;
1233;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2004/'05;31;
1234;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2005/'06;31;
1235;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2006/'07;32;
1236;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2007/'08;28;
1237;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2008/'09;24;
1238;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2009/'10;26;
1239;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2010/'11;26;
1240;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2011/'12;30;
1241;Totaal mannen en vrouwen;Master;1;VWO;Totaal herkomstgroepering;Deeltijd;2012/'13;22;
1242;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;1995/'96;344;65.0
1243;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;1996/'97;299;65.0
1244;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;1997/'98;308;64.0
1245;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;1998/'99;319;64.0
1246;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;1999/'00;379;60.0
1247;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2000/'01;349;61.0
1248;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2001/'02;331;61.0
1249;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2002/'03;385;59.0
1250;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2003/'04;433;59.0
1251;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2004/'05;480;60.0
1252;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2005/'06;551;61.0
1253;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2006/'07;588;63.0
1254;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2007/'08;541;61.0
1255;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2008/'09;561;62.0
1256;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2009/'10;618;63.0
1257;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2010/'11;678;64.0
1258;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2011/'12;757;64.0
1259;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Totaal opleidingsvorm;2012/'13;637;61.0
1260;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;1995/'96;336;65.0
1261;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;1996/'97;270;65.0
1262;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;1997/'98;291;63.0
1263;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;1998/'99;300;63.0
1264;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;1999/'00;367;60.0
1265;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2000/'01;320;59.0
1266;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2001/'02;310;60.0
1267;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2002/'03;363;58.0
1268;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2003/'04;408;57.0
1269;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2004/'05;457;59.0
1270;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2005/'06;524;60.0
1271;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2006/'07;559;61.0
1272;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2007/'08;516;59.0
1273;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2008/'09;537;61.0
1274;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2009/'10;592;62.0
1275;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2010/'11;654;62.0
1276;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2011/'12;732;63.0
1277;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Voltijd;2012/'13;615;60.0
1278;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;1995/'96;8;
1279;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;1996/'97;29;
1280;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;1997/'98;17;
1281;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;1998/'99;19;
1282;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;1999/'00;12;
1283;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2000/'01;29;
1284;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2001/'02;21;
1285;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2002/'03;22;
1286;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2003/'04;25;
1287;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2004/'05;23;
1288;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2005/'06;27;
1289;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2006/'07;29;
1290;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2007/'08;25;
1291;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2008/'09;24;
1292;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2009/'10;26;
1293;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2010/'11;24;
1294;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2011/'12;25;
1295;Totaal mannen en vrouwen;Master;1;VWO;Autochtoon;Deeltijd;2012/'13;22;
1296;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;1995/'96;33;
1297;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;1996/'97;20;
1298;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;1997/'98;25;
1299;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;1998/'99;30;
1300;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;1999/'00;29;
1301;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2000/'01;29;
1302;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2001/'02;36;
1303;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2002/'03;33;
1304;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2003/'04;37;
1305;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2004/'05;57;67.0
1306;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2005/'06;51;66.0
1307;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2006/'07;46;
1308;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2007/'08;43;
1309;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2008/'09;52;63.0
1310;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2009/'10;66;64.0
1311;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2010/'11;68;69.0
1312;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2011/'12;70;68.0
1313;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Totaal opleidingsvorm;2012/'13;68;67.0
1314;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;1995/'96;32;
1315;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;1996/'97;18;
1316;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;1997/'98;22;
1317;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;1998/'99;28;
1318;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;1999/'00;26;
1319;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2000/'01;26;
1320;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2001/'02;33;
1321;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2002/'03;29;
1322;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2003/'04;31;
1323;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2004/'05;49;
1324;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2005/'06;47;
1325;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2006/'07;43;
1326;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2007/'08;40;
1327;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2008/'09;52;63.0
1328;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2009/'10;66;64.0
1329;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2010/'11;66;68.0
1330;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2011/'12;65;65.0
1331;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Voltijd;2012/'13;68;67.0
1332;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;1995/'96;1;
1333;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;1996/'97;2;
1334;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;1997/'98;3;
1335;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;1998/'99;2;
1336;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;1999/'00;3;
1337;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2000/'01;3;
1338;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2001/'02;3;
1339;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2002/'03;4;
1340;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2003/'04;6;
1341;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2004/'05;8;
1342;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2005/'06;4;
1343;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2006/'07;3;
1344;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2007/'08;3;
1345;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2008/'09;0;0.0
1346;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2009/'10;0;0.0
1347;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2010/'11;2;
1348;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2011/'12;5;
1349;Totaal mannen en vrouwen;Master;1;VWO;Allochtoon;Deeltijd;2012/'13;0;0.0
1350;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;1995/'96;21;
1351;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;1996/'97;18;
1352;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;1997/'98;14;
1353;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;1998/'99;25;
1354;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;1999/'00;20;
1355;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2000/'01;21;
1356;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2001/'02;25;
1357;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2002/'03;27;
1358;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2003/'04;25;
1359;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2004/'05;28;
1360;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2005/'06;29;
1361;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2006/'07;29;
1362;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2007/'08;26;
1363;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2008/'09;26;
1364;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2009/'10;40;
1365;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2010/'11;32;
1366;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2011/'12;39;
1367;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Totaal opleidingsvorm;2012/'13;43;
1368;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;1995/'96;20;
1369;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;1996/'97;16;
1370;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;1997/'98;13;
1371;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;1998/'99;23;
1372;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;1999/'00;17;
1373;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2000/'01;19;
1374;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2001/'02;24;
1375;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2002/'03;24;
1376;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2003/'04;21;
1377;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2004/'05;24;
1378;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2005/'06;26;
1379;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2006/'07;28;
1380;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2007/'08;25;
1381;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2008/'09;26;
1382;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2009/'10;40;
1383;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2010/'11;32;
1384;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2011/'12;34;
1385;Totaal mannen en vrouwen;Master;1;VWO;Westerse allochtoon;Voltijd;2012/'13;43;
