ID;Niveau;SectorenEnDomeinen;CaribischNederland;Perioden;MboStudenten_1
1453;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Sint Eustatius;2022/'23;
1454;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Sint Eustatius;2023/'24;
1455;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Sint Eustatius;2024/'25;
1456;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2009/'10;
1457;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2010/'11;
1458;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2011/'12;
1459;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2012/'13;0.0
1460;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2013/'14;0.0
1461;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2014/'15;0.0
1462;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2015/'16;0.0
1463;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2016/'17;0.0
1464;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2017/'18;0.0
1465;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2018/'19;0.0
1466;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2019/'20;0.0
1467;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2020/'21;0.0
1468;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2021/'22;
1469;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2022/'23;
1470;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2023/'24;
1471;Mbo-entreeopleiding;79010 Afbouw, hout en onderhoud;Saba;2024/'25;
1472;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2009/'10;0.0
1473;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2010/'11;0.0
1474;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2011/'12;0.0
1475;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2012/'13;
1476;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2013/'14;0.0
1477;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2014/'15;0.0
1478;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2015/'16;0.0
1479;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2016/'17;0.0
1480;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2017/'18;0.0
1481;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2018/'19;0.0
1482;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2019/'20;0.0
1483;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2020/'21;0.0
1484;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2021/'22;0.0
1485;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2022/'23;0.0
1486;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2023/'24;0.0
1487;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Caribisch Nederland;2024/'25;0.0
1488;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2009/'10;0.0
1489;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2010/'11;0.0
1490;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2011/'12;0.0
1491;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2012/'13;
1492;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2013/'14;0.0
1493;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2014/'15;0.0
1494;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2015/'16;0.0
1495;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2016/'17;0.0
1496;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2017/'18;0.0
1497;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2018/'19;0.0
1498;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2019/'20;0.0
1499;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2020/'21;0.0
1500;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2021/'22;0.0
1501;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2022/'23;0.0
1502;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2023/'24;0.0
1503;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Bonaire;2024/'25;0.0
1504;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2009/'10;
1505;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2010/'11;
1506;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2011/'12;
1507;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2012/'13;0.0
1508;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2013/'14;0.0
1509;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2014/'15;0.0
1510;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2015/'16;0.0
1511;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2016/'17;0.0
1512;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2017/'18;0.0
1513;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2018/'19;0.0
1514;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2019/'20;0.0
1515;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2020/'21;0.0
1516;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2021/'22;
1517;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2022/'23;
1518;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2023/'24;
1519;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Sint Eustatius;2024/'25;
1520;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2009/'10;
1521;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2010/'11;
1522;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2011/'12;
1523;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2012/'13;0.0
1524;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2013/'14;0.0
1525;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2014/'15;0.0
1526;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2015/'16;0.0
1527;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2016/'17;0.0
1528;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2017/'18;0.0
1529;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2018/'19;0.0
1530;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2019/'20;0.0
1531;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2020/'21;0.0
1532;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2021/'22;
1533;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2022/'23;
1534;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2023/'24;
1535;Mbo-entreeopleiding;79020 Techniek en procesindustrie;Saba;2024/'25;
1536;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2009/'10;0.0
1537;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2010/'11;0.0
1538;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2011/'12;0.0
1539;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2012/'13;
1540;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2013/'14;0.0
1541;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2014/'15;0.0
1542;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2015/'16;0.0
1543;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2016/'17;0.0
1544;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2017/'18;0.0
1545;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2018/'19;0.0
1546;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2019/'20;0.0
1547;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2020/'21;0.0
1548;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2021/'22;0.0
1549;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2022/'23;0.0
1550;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2023/'24;0.0
1551;Mbo-entreeopleiding;79040 Media en vormgeving;Caribisch Nederland;2024/'25;0.0
1552;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2009/'10;0.0
1553;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2010/'11;0.0
1554;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2011/'12;0.0
1555;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2012/'13;
1556;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2013/'14;0.0
1557;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2014/'15;0.0
1558;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2015/'16;0.0
1559;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2016/'17;0.0
1560;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2017/'18;0.0
1561;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2018/'19;0.0
1562;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2019/'20;0.0
1563;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2020/'21;0.0
1564;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2021/'22;0.0
1565;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2022/'23;0.0
1566;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2023/'24;0.0
1567;Mbo-entreeopleiding;79040 Media en vormgeving;Bonaire;2024/'25;0.0
1568;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2009/'10;
1569;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2010/'11;
1570;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2011/'12;
1571;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2012/'13;0.0
1572;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2013/'14;0.0
1573;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2014/'15;0.0
1574;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2015/'16;0.0
1575;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2016/'17;0.0
1576;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2017/'18;0.0
1577;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2018/'19;0.0
1578;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2019/'20;0.0
1579;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2020/'21;0.0
1580;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2021/'22;
1581;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2022/'23;
1582;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2023/'24;
1583;Mbo-entreeopleiding;79040 Media en vormgeving;Sint Eustatius;2024/'25;
1584;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2009/'10;
1585;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2010/'11;
1586;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2011/'12;
1587;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2012/'13;0.0
1588;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2013/'14;0.0
1589;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2014/'15;0.0
1590;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2015/'16;0.0
1591;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2016/'17;0.0
1592;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2017/'18;0.0
1593;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2018/'19;0.0
1594;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2019/'20;0.0
1595;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2020/'21;0.0
1596;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2021/'22;
1597;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2022/'23;
1598;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2023/'24;
1599;Mbo-entreeopleiding;79040 Media en vormgeving;Saba;2024/'25;
1600;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2009/'10;0.0
1601;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2010/'11;0.0
1602;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2011/'12;0.0
1603;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2012/'13;
1604;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2013/'14;0.0
1605;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2014/'15;0.0
1606;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2015/'16;0.0
1607;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2016/'17;0.0
1608;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2017/'18;0.0
1609;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2018/'19;0.0
1610;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2019/'20;0.0
1611;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2020/'21;0.0
1612;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2021/'22;0.0
1613;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2022/'23;0.0
1614;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2023/'24;0.0
1615;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Caribisch Nederland;2024/'25;0.0
1616;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2009/'10;0.0
1617;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2010/'11;0.0
1618;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2011/'12;0.0
1619;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2012/'13;
1620;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2013/'14;0.0
1621;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2014/'15;0.0
1622;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2015/'16;0.0
1623;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2016/'17;0.0
1624;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2017/'18;0.0
1625;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2018/'19;0.0
1626;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2019/'20;0.0
1627;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2020/'21;0.0
1628;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2021/'22;0.0
1629;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2022/'23;0.0
1630;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2023/'24;0.0
1631;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Bonaire;2024/'25;0.0
1632;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2009/'10;
1633;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2010/'11;
1634;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2011/'12;
1635;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2012/'13;0.0
1636;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2013/'14;0.0
1637;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2014/'15;0.0
1638;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2015/'16;0.0
1639;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2016/'17;0.0
1640;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2017/'18;0.0
1641;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2018/'19;0.0
1642;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2019/'20;0.0
1643;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2020/'21;0.0
1644;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2021/'22;
1645;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2022/'23;
1646;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2023/'24;
1647;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Sint Eustatius;2024/'25;
1648;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2009/'10;
1649;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2010/'11;
1650;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2011/'12;
1651;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2012/'13;0.0
1652;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2013/'14;0.0
1653;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2014/'15;0.0
1654;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2015/'16;0.0
1655;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2016/'17;0.0
1656;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2017/'18;0.0
1657;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2018/'19;0.0
1658;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2019/'20;0.0
1659;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2020/'21;0.0
1660;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2021/'22;
1661;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2022/'23;
1662;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2023/'24;
1663;Mbo-entreeopleiding;79050 Informatie en communicatietechn...;Saba;2024/'25;
1664;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2009/'10;0.0
1665;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2010/'11;0.0
1666;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2011/'12;0.0
1667;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2012/'13;
1668;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2013/'14;0.0
1669;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2014/'15;0.0
1670;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2015/'16;0.0
1671;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2016/'17;0.0
1672;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2017/'18;0.0
1673;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2018/'19;0.0
1674;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2019/'20;0.0
1675;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2020/'21;0.0
1676;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2021/'22;0.0
1677;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2022/'23;0.0
1678;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2023/'24;0.0
1679;Mbo-entreeopleiding;79090 Economie en administratie;Caribisch Nederland;2024/'25;0.0
1680;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2009/'10;0.0
1681;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2010/'11;0.0
1682;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2011/'12;0.0
1683;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2012/'13;
1684;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2013/'14;0.0
1685;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2014/'15;0.0
1686;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2015/'16;0.0
1687;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2016/'17;0.0
1688;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2017/'18;0.0
1689;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2018/'19;0.0
1690;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2019/'20;0.0
1691;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2020/'21;0.0
1692;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2021/'22;0.0
1693;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2022/'23;0.0
1694;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2023/'24;0.0
1695;Mbo-entreeopleiding;79090 Economie en administratie;Bonaire;2024/'25;0.0
1696;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2009/'10;
1697;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2010/'11;
1698;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2011/'12;
1699;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2012/'13;0.0
1700;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2013/'14;0.0
1701;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2014/'15;0.0
1702;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2015/'16;0.0
1703;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2016/'17;0.0
1704;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2017/'18;0.0
1705;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2018/'19;0.0
1706;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2019/'20;0.0
1707;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2020/'21;0.0
1708;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2021/'22;
1709;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2022/'23;
1710;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2023/'24;
1711;Mbo-entreeopleiding;79090 Economie en administratie;Sint Eustatius;2024/'25;
1712;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2009/'10;
1713;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2010/'11;
1714;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2011/'12;
1715;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2012/'13;0.0
1716;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2013/'14;0.0
1717;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2014/'15;0.0
1718;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2015/'16;0.0
1719;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2016/'17;0.0
1720;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2017/'18;0.0
1721;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2018/'19;0.0
1722;Mbo-entreeopleiding;79090 Economie en administratie;Saba;2019/'20;0.0
