ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
8545;Parkbuurt;Lansingerland                           ;Buurt     ;BU16212121;1;41.0;136.0
8546;Oranjebuurt;Lansingerland                           ;Buurt     ;BU16212131;1;126.0;269.0
8547;Annie M.G. Schmidtpark Midden;Lansingerland                           ;Buurt     ;BU16212144;1;;
8548;Wijk 22 Noordpolder;Lansingerland                           ;Wijk      ;WK162122  ;1;232.0;602.0
8549;Bomen- en Struikenbuurt;Lansingerland                           ;Buurt     ;BU16212211;1;38.0;76.0
8550;Sterrenbuurt;Lansingerland                           ;Buurt     ;BU16212221;1;44.0;134.0
8551;Edelsteenbuurt;Lansingerland                           ;Buurt     ;BU16212231;1;107.0;290.0
8552;Componistenbuurt;Lansingerland                           ;Buurt     ;BU16212241;1;43.0;102.0
8553;Annie M.G. Schmidtpark Noord;Lansingerland                           ;Buurt     ;BU16212254;1;;
8554;Wijk 23 Meerpolder;Lansingerland                           ;Wijk      ;WK162123  ;1;255.0;697.0
8555;Merenbuurt;Lansingerland                           ;Buurt     ;BU16212311;1;45.0;146.0
8556;Rivierenbuurt;Lansingerland                           ;Buurt     ;BU16212321;1;89.0;205.0
8557;Havenbuurt;Lansingerland                           ;Buurt     ;BU16212331;1;121.0;346.0
8558;Wijk 24 Noordeinde;Lansingerland                           ;Wijk      ;WK162124  ;1;80.0;370.0
8559;Noordeinde;Lansingerland                           ;Buurt     ;BU16212412;1;80.0;370.0
8560;Wijk 25 Zuidpolder;Lansingerland                           ;Wijk      ;WK162125  ;1;288.0;725.0
8561;Bloemenbuurt;Lansingerland                           ;Buurt     ;BU16212511;1;22.0;68.0
8562;Parc Rodenrijs;Lansingerland                           ;Buurt     ;BU16212521;1;65.0;185.0
8563;Vogelbuurt;Lansingerland                           ;Buurt     ;BU16212531;1;116.0;245.0
8564;Weidebloembuurt;Lansingerland                           ;Buurt     ;BU16212541;1;85.0;227.0
8565;Wijk 26 De Wadden;Lansingerland                           ;Wijk      ;WK162126  ;1;97.0;297.0
8566;Rodenrijse Zoom;Lansingerland                           ;Buurt     ;BU16212611;1;89.0;270.0
8567;Bonfut;Lansingerland                           ;Buurt     ;BU16212621;1;8.0;26.0
8568;Berkelse Poort;Lansingerland                           ;Buurt     ;BU16212633;1;;
8569;Annie M.G. Schmidtpark Zuid;Lansingerland                           ;Buurt     ;BU16212644;1;;
8570;Wijk 27 Westpolder;Lansingerland                           ;Wijk      ;WK162127  ;1;332.0;824.0
8571;Bolwerk;Lansingerland                           ;Buurt     ;BU16212711;1;74.0;199.0
8572;Gouden Griffelbuurt;Lansingerland                           ;Buurt     ;BU16212721;1;146.0;341.0
8573;Gouden Uilbuurt;Lansingerland                           ;Buurt     ;BU16212731;1;85.0;226.0
8574;Buurt 2741;Lansingerland                           ;Buurt     ;BU16212741;1;27.0;58.0
8575;Wijk 28 Rodenrijs;Lansingerland                           ;Wijk      ;WK162128  ;1;95.0;321.0
8576;Vlinderstrik;Lansingerland                           ;Buurt     ;BU16212814;1;;
8577;Spoorhaven;Lansingerland                           ;Buurt     ;BU16212823;1;;
8578;Bedrijventerrein Rodenrijs;Lansingerland                           ;Buurt     ;BU16212833;1;;
8579;Oudeland;Lansingerland                           ;Buurt     ;BU16212843;1;;
8580;Buurt 2851;Lansingerland                           ;Buurt     ;BU16212851;1;31.0;91.0
8581;Bergboezem;Lansingerland                           ;Buurt     ;BU16212864;1;;
8582;Wijk 31 Bleiswijk;Lansingerland                           ;Wijk      ;WK162131  ;1;220.0;622.0
8583;Schildersbuurt;Lansingerland                           ;Buurt     ;BU16213111;1;45.0;120.0
8584;Zeeheldenbuurt;Lansingerland                           ;Buurt     ;BU16213121;1;41.0;127.0
8585;De Hoefslag;Lansingerland                           ;Buurt     ;BU16213133;1;13.0;59.0
8586;Oranjebuurt;Lansingerland                           ;Buurt     ;BU16213141;1;118.0;309.0
8587;Zeldenrust;Lansingerland                           ;Buurt     ;BU16213162;1;3.0;7.0
8588;Wijk 32 Hoekeindse Zoom;Lansingerland                           ;Wijk      ;WK162132  ;1;360.0;900.0
8589;Molenbuurt;Lansingerland                           ;Buurt     ;BU16213211;1;34.0;98.0
8590;Sterrenbuurt;Lansingerland                           ;Buurt     ;BU16213221;1;101.0;254.0
8591;Bomenbuurt;Lansingerland                           ;Buurt     ;BU16213231;1;128.0;277.0
8592;Merenveld;Lansingerland                           ;Buurt     ;BU16213242;1;;
8593;Vogelbuurt;Lansingerland                           ;Buurt     ;BU16213251;1;60.0;127.0
8594;De Tuinen;Lansingerland                           ;Buurt     ;BU16213261;1;37.0;144.0
8595;Wijk 33 Bleiswijk Buiten;Lansingerland                           ;Wijk      ;WK162133  ;1;53.0;269.0
8596;Overbuurtse Polder;Lansingerland                           ;Buurt     ;BU16213312;1;;
8597;Klappolder;Lansingerland                           ;Buurt     ;BU16213323;1;9.0;43.0
8598;Rotte Zoom;Lansingerland                           ;Buurt     ;BU16213334;1;;
8599;Kruisweg;Lansingerland                           ;Buurt     ;BU16213344;1;9.0;48.0
8600;Prisma;Lansingerland                           ;Buurt     ;BU16213353;1;;
8601;Laren;Laren                                   ;Gemeente  ;GM0417    ;.;153.0;542.0
8602;Laren;Laren                                   ;Wijk      ;WK041703  ;1;153.0;542.0
8603;Laren-Centrum;Laren                                   ;Buurt     ;BU04170320;1;22.0;78.0
8604;Laren-Natuurgebied;Laren                                   ;Buurt     ;BU04170321;1;;
8605;Omloop;Laren                                   ;Buurt     ;BU04170322;1;9.0;25.0
8606;Oostereng;Laren                                   ;Buurt     ;BU04170323;1;15.0;64.0
8607;Postiljon;Laren                                   ;Buurt     ;BU04170324;1;9.0;53.0
8608;Rijksweg-Noord;Laren                                   ;Buurt     ;BU04170325;1;4.0;23.0
8609;Rijksweg-Zuid;Laren                                   ;Buurt     ;BU04170326;1;3.0;18.0
8610;Steenbergen;Laren                                   ;Buurt     ;BU04170327;1;14.0;74.0
8611;Zevenend;Laren                                   ;Buurt     ;BU04170328;1;70.0;187.0
8612;Zwarte Berg;Laren                                   ;Buurt     ;BU04170329;1;7.0;21.0
8613;Leek;Leek                                    ;Gemeente  ;GM0022    ;.;1242.0;4521.0
8614;Wijk 00 Leek;Leek                                    ;Wijk      ;WK002200  ;1;635.0;2103.0
8615;Diepswal;Leek                                    ;Buurt     ;BU00220001;1;62.0;236.0
8616;Centrum Leek en omgeving;Leek                                    ;Buurt     ;BU00220002;1;106.0;334.0
8617;Rodenburg en omgeving;Leek                                    ;Buurt     ;BU00220003;1;237.0;790.0
8618;Nienoordsrand;Leek                                    ;Buurt     ;BU00220004;1;38.0;181.0
8619;Buitengebied ten oosten van Leek;Leek                                    ;Buurt     ;BU00220008;1;;
8620;Buitengebied ten zuiden van Leek;Leek                                    ;Buurt     ;BU00220009;1;192.0;563.0
8621;Wijk 01 Zevenhuizen;Leek                                    ;Wijk      ;WK002201  ;1;210.0;939.0
8622;Bebouwde kom Zevenhuizen;Leek                                    ;Buurt     ;BU00220100;1;83.0;292.0
8623;De Haspel;Leek                                    ;Buurt     ;BU00220101;1;21.0;114.0
8624;Drostinnewijk;Leek                                    ;Buurt     ;BU00220102;1;29.0;129.0
8625;Boerenstreek;Leek                                    ;Buurt     ;BU00220103;1;4.0;18.0
8626;Buitengebied ten noorden van Zevenhuizen;Leek                                    ;Buurt     ;BU00220107;1;20.0;104.0
8627;Buitengebied ten oosten van Zevenhuizen;Leek                                    ;Buurt     ;BU00220108;1;9.0;78.0
8628;Buitengebied ten westen van Zevenhuizen;Leek                                    ;Buurt     ;BU00220109;1;44.0;206.0
8629;Wijk 02 Tolbert;Leek                                    ;Wijk      ;WK002202  ;1;289.0;1063.0
8630;Bebouwde kom Tolbert;Leek                                    ;Buurt     ;BU00220200;1;100.0;355.0
8631;Sint Maheerdt;Leek                                    ;Buurt     ;BU00220201;1;153.0;511.0
8632;Buitengebied Tolbert;Leek                                    ;Buurt     ;BU00220209;1;36.0;196.0
8633;Wijk 04 Midwolde;Leek                                    ;Wijk      ;WK002204  ;1;27.0;135.0
8634;Bebouwde kom Midwolde;Leek                                    ;Buurt     ;BU00220400;1;4.0;17.0
8635;Pasop;Leek                                    ;Buurt     ;BU00220401;1;10.0;48.0
8636;Buitengebied Midwolde;Leek                                    ;Buurt     ;BU00220409;1;13.0;70.0
8637;Wijk 05 Lettelbert;Leek                                    ;Wijk      ;WK002205  ;1;14.0;71.0
8638;Bebouwde kom Lettelbert;Leek                                    ;Buurt     ;BU00220500;1;6.0;33.0
8639;Buitengebied Lettelbert;Leek                                    ;Buurt     ;BU00220509;1;8.0;39.0
8640;Wijk 06 Oostwold;Leek                                    ;Wijk      ;WK002206  ;1;56.0;172.0
8641;Bebouwde kom Oostwold;Leek                                    ;Buurt     ;BU00220600;1;48.0;143.0
8642;Buitengebied-Oostwold;Leek                                    ;Buurt     ;BU00220609;1;8.0;29.0
8643;Wijk 07 Enumatil;Leek                                    ;Wijk      ;WK002207  ;1;11.0;37.0
8644;Bebouwde kom Enumatil;Leek                                    ;Buurt     ;BU00220700;1;;
8645;Buitengebied Enumatil;Leek                                    ;Buurt     ;BU00220709;1;;
8646;Leerdam;Leerdam                                 ;Gemeente  ;GM0545    ;.;726.0;2505.0
8647;Wijk 00 Leerdam;Leerdam                                 ;Wijk      ;WK054500  ;1;726.0;2505.0
8648;Leerdam-Centrum;Leerdam                                 ;Buurt     ;BU05450001;1;21.0;112.0
8649;Leerdam-West;Leerdam                                 ;Buurt     ;BU05450002;1;221.0;712.0
8650;Leerdam-Oost;Leerdam                                 ;Buurt     ;BU05450003;1;90.0;292.0
8651;Leerdam-Noord;Leerdam                                 ;Buurt     ;BU05450004;1;235.0;698.0
8652;Verspreide huizen Leerdam;Leerdam                                 ;Buurt     ;BU05450005;1;47.0;292.0
8653;Kedichem;Leerdam                                 ;Buurt     ;BU05450006;1;71.0;246.0
8654;Schoonrewoerd;Leerdam                                 ;Buurt     ;BU05450007;1;41.0;153.0
8655;Leeuwarden;Leeuwarden                              ;Gemeente  ;GM0080    ;.;7535.0;23026.0
8656;Binnenstad;Leeuwarden                              ;Wijk      ;WK008010  ;1;50.0;182.0
8657;De Waag;Leeuwarden                              ;Buurt     ;BU00801001;1;10.0;41.0
8658;Nieuwestad;Leeuwarden                              ;Buurt     ;BU00801002;1;;
8659;Oldehove;Leeuwarden                              ;Buurt     ;BU00801003;1;11.0;46.0
8660;Grote Kerkbuurt;Leeuwarden                              ;Buurt     ;BU00801004;1;;
8661;Hoek;Leeuwarden                              ;Buurt     ;BU00801005;1;;
8662;Blokhuisplein;Leeuwarden                              ;Buurt     ;BU00801006;1;;
8663;Zaailand;Leeuwarden                              ;Buurt     ;BU00801007;1;;
8664;Stationskwartier;Leeuwarden                              ;Buurt     ;BU00801008;1;;
8665;Potmargezone;Leeuwarden                              ;Wijk      ;WK008011  ;3;599.0;1553.0
8666;Tulpenburg;Leeuwarden                              ;Buurt     ;BU00801101;2;;
8667;Oranjewijk;Leeuwarden                              ;Buurt     ;BU00801102;2;50.0;156.0
8668;Achter de Hoven;Leeuwarden                              ;Buurt     ;BU00801103;2;207.0;482.0
8669;Schepenbuurt;Leeuwarden                              ;Buurt     ;BU00801104;2;144.0;244.0
8670;Wielenpôlle;Leeuwarden                              ;Buurt     ;BU00801105;2;90.0;350.0
8671;Huizum-Dorp;Leeuwarden                              ;Buurt     ;BU00801106;2;63.0;198.0
8672;Huizum-Sixma;Leeuwarden                              ;Buurt     ;BU00801107;2;;
8673;Huizum-Bornia;Leeuwarden                              ;Buurt     ;BU00801108;2;38.0;104.0
8674;Huizum-Badweg;Leeuwarden                              ;Buurt     ;BU00801109;2;3.0;3.0
8675;Oud-Oost;Leeuwarden                              ;Wijk      ;WK008020  ;3;443.0;1088.0
8676;Oldegalieën;Leeuwarden                              ;Buurt     ;BU00802001;2;71.0;157.0
8677;Bloemenbuurt;Leeuwarden                              ;Buurt     ;BU00802002;2;180.0;299.0
8678;Cambuursterpad;Leeuwarden                              ;Buurt     ;BU00802003;2;21.0;103.0
8679;Zamenhofpark;Leeuwarden                              ;Buurt     ;BU00802004;2;31.0;83.0
8680;Cambuur;Leeuwarden                              ;Buurt     ;BU00802005;2;14.0;37.0
8681;Zeeheldenbuurt;Leeuwarden                              ;Buurt     ;BU00802006;2;8.0;54.0
8682;Indische buurt;Leeuwarden                              ;Buurt     ;BU00802007;2;55.0;186.0
8683;Molenpad;Leeuwarden                              ;Buurt     ;BU00802008;2;33.0;95.0
8684;Welgelegen;Leeuwarden                              ;Buurt     ;BU00802009;2;30.0;74.0
8685;Sonnenborgh e.o.;Leeuwarden                              ;Wijk      ;WK008030  ;3;256.0;804.0
8686;Transvaalwijk;Leeuwarden                              ;Buurt     ;BU00803001;2;47.0;144.0
8687;Bonifatius;Leeuwarden                              ;Buurt     ;BU00803002;2;115.0;306.0
8688;Rengerspark;Leeuwarden                              ;Buurt     ;BU00803003;2;6.0;30.0
8689;Vogelwijk;Leeuwarden                              ;Buurt     ;BU00803004;2;46.0;194.0
8690;Sonnenborgh;Leeuwarden                              ;Buurt     ;BU00803005;2;34.0;103.0
8691;Valeriuskwartier;Leeuwarden                              ;Buurt     ;BU00803006;2;3.0;7.0
8692;Magere Weide;Leeuwarden                              ;Buurt     ;BU00803007;2;5.0;20.0
8693;Westeinde e.o.;Leeuwarden                              ;Wijk      ;WK008031  ;3;260.0;796.0
8694;Westeinde;Leeuwarden                              ;Buurt     ;BU00803101;2;;
8695;Buitengebied Noordwest;Leeuwarden                              ;Buurt     ;BU00803102;2;;
8696;Vossepark & Helicon;Leeuwarden                              ;Wijk      ;WK008032  ;2;141.0;352.0
8697;Vossepark;Leeuwarden                              ;Buurt     ;BU00803201;2;119.0;288.0
8698;Helicon;Leeuwarden                              ;Buurt     ;BU00803202;2;22.0;64.0
8699;Harlingervaart Noord;Leeuwarden                              ;Buurt     ;BU00803203;2;;
8700;Huizum-West;Leeuwarden                              ;Wijk      ;WK008040  ;2;463.0;1115.0
8701;Hollanderwijk;Leeuwarden                              ;Buurt     ;BU00804001;2;77.0;164.0
8702;Gerard Dou;Leeuwarden                              ;Buurt     ;BU00804002;2;41.0;93.0
8703;Julianapark;Leeuwarden                              ;Buurt     ;BU00804003;2;57.0;142.0
8704;Jan van Scorelbuurt;Leeuwarden                              ;Buurt     ;BU00804004;2;288.0;715.0
8705;Nijlân & De Zwette;Leeuwarden                              ;Wijk      ;WK008041  ;3;349.0;678.0
8706;Nijlân;Leeuwarden                              ;Buurt     ;BU00804101;2;345.0;613.0
8707;De Zwette I Harlingervaart;Leeuwarden                              ;Buurt     ;BU00804102;2;;
8708;De Zwette II Zwettehaven;Leeuwarden                              ;Buurt     ;BU00804103;2;;
8709;De Zwette III Schenkenschans;Leeuwarden                              ;Buurt     ;BU00804104;2;;
8710;De Zwette IV Businesspark;Leeuwarden                              ;Buurt     ;BU00804105;2;;
8711;De Zwette V Newton;Leeuwarden                              ;Buurt     ;BU00804106;2;;
8712;De Zwette VI Deinumerpolder;Leeuwarden                              ;Buurt     ;BU00804107;2;;
8713;EnergieCampus Sylsterrak;Leeuwarden                              ;Buurt     ;BU00804108;2;;
8714;Buitengebied De Zwette;Leeuwarden                              ;Buurt     ;BU00804109;3;;
8715;Buitengebied West;Leeuwarden                              ;Buurt     ;BU00804110;2;;
8716;Heechterp & Schieringen;Leeuwarden                              ;Wijk      ;WK008050  ;3;182.0;499.0
8717;Heechterp;Leeuwarden                              ;Buurt     ;BU00805001;2;22.0;74.0
8718;Schieringen;Leeuwarden                              ;Buurt     ;BU00805002;2;160.0;426.0
8719;De Centrale;Leeuwarden                              ;Buurt     ;BU00805003;2;;
8720;Camminghaburen e.o.;Leeuwarden                              ;Wijk      ;WK008051  ;3;814.0;2469.0
8721;Camminghaburen-Noord;Leeuwarden                              ;Buurt     ;BU00805101;2;224.0;658.0
8722;Camminghaburen-Midden;Leeuwarden                              ;Buurt     ;BU00805102;2;244.0;706.0
8723;Camminghaburen-Zuid;Leeuwarden                              ;Buurt     ;BU00805103;2;336.0;1062.0
8724;Grote Wielen;Leeuwarden                              ;Buurt     ;BU00805104;2;;
8725;De Groene Ster;Leeuwarden                              ;Buurt     ;BU00805105;2;10.0;43.0
