ID;RegioS;Perioden;TotaalInstallaties_1;MechanischeInstallaties_2;Oxidatiebedden_3;Aeratietanks_4;Oxidatietanks_5;Oxidatiesloten_6;Carrousels_7;DiscontinueSystemen_8;ParallelleInstallaties_9;Tweetrapsinstallaties_10;Compactinstallaties_11;Membraanbioreactors_12;NeredaKorrelslibReactor_13;HybrideNeredaActiefSlibSysteem_14;TotaalCapaciteitVervuilingseenheden_15;MechanischeInstallaties_16;Oxidatiebedden_17;Aeratietanks_18;Oxidatietanks_19;Oxidatiesloten_20;Carrousels_21;DiscontinueSystemen_22;ParallelleInstallaties_23;Tweetrapsinstallaties_24;Compactinstallaties_25;Membraanbioreactors_26;NeredaKorrelslibReactor_27;HybrideNeredaActiefSlibSysteem_28;TotaalCapaciteit_29;MechanischeInstallaties_30;Oxidatiebedden_31;Aeratietanks_32;Oxidatietanks_33;Oxidatiesloten_34;Carrousels_35;DiscontinueSystemen_36;ParallelleInstallaties_37;Tweetrapsinstallaties_38;Compactinstallaties_39;Membraanbioreactors_40;NeredaKorrelslibReactor_41;HybrideNeredaActiefSlibSysteem_42;VolumeAfvalwater_43;Vervuilingseenheden_44;ChemischZuurstofVerbruik_45;BiochemischZuurstofVerbruik_46;StikstofverbindingenAlsN_47;FosforverbindingenAlsP_48;Koper_49;Chroom_50;Zink_51;Lood_52;Cadmium_53;Nikkel_54;Kwik_55;Arseen_56;ChemischZuurstofVerbruik_57;BiochemischZuurstofVerbruik_58;StikstofverbindingenAlsN_59;FosforverbindingenAlsP_60;ZwevendStof_61;VolumeAfvalwater_62;Vervuilingseenheden_63;ChemischZuurstofVerbruik_64;BiochemischZuurstofVerbruik_65;StikstofverbindingenAlsN_66;FosforverbindingenAlsP_67;Koper_68;Chroom_69;Zink_70;Lood_71;Cadmium_72;Nikkel_73;Kwik_74;Arseen_75;ChemischZuurstofVerbruik_76;BiochemischZuurstofVerbruik_77;StikstofverbindingenAlsN_78;FosforverbindingenAlsP_79;ZwevendStof_80;TotaalNatSlib_81;Landbouw_82;NatteOxidatie_83;Composteren_84;Storten_85;Verbranden_86;Cementindustrie_87;Elektriciteitscentrale_88;OverigeBestemmingen_89;TotaalDrogeStof_90;Landbouw_91;NatteOxidatie_92;Composteren_93;Storten_94;Verbranden_95;Cementindustrie_96;Elektriciteitscentrale_97;OverigeBestemmingen_98;AsGloeirest_99;StikstofverbindingenAlsN_100;FosforverbindingenAlsP_101;Koper_102;Chroom_103;Zink_104;Lood_105;Cadmium_106;Nikkel_107;Kwik_108;Arseen_109
705;Rijn-Oost;2009;60.0;0.0;0.0;13.0;11.0;13.0;11.0;0.0;5.0;6.0;0.0;1.0;;;;;;;;;;;;;;;;;3551.0;0.0;0.0;1059.0;782.0;203.0;797.0;0.0;445.0;242.0;0.0;23.0;;;245923.0;;144705.0;55208.0;13100.0;2273.0;20847.0;2116.0;82016.0;5190.0;51.0;2802.0;29.0;437.0;637.0;246.0;57.0;10.0;279.0;245923.0;;10198.0;854.0;2155.0;423.0;1332.0;305.0;15193.0;451.0;18.0;1126.0;6.0;202.0;43.0;4.0;9.0;2.0;8.0;229229.0;0.0;0.0;0.0;0.0;48236.0;0.0;180993.0;0.0;52757.0;0.0;0.0;0.0;0.0;10468.0;0.0;42289.0;0.0;16138.0;2337.0;1479.0;15579.0;2351.0;46947.0;4510.0;50.0;1611.0;43.0;334.0
706;Rijn-Oost;2010;60.0;0.0;0.0;13.0;11.0;13.0;11.0;0.0;5.0;6.0;0.0;1.0;;;4680.0;0.0;0.0;1297.0;1135.0;253.0;1069.0;0.0;586.0;310.0;0.0;29.0;;;3566.0;0.0;0.0;1059.0;782.0;203.0;797.0;0.0;445.0;257.0;0.0;23.0;;;258577.0;3816.0;150058.0;55253.0;12877.0;2075.0;18688.0;1917.0;81153.0;4420.0;47.0;2755.0;26.0;458.0;593.0;223.0;50.0;8.0;258.0;258577.0;316.0;11495.0;1031.0;2336.0;422.0;1262.0;319.0;15525.0;466.0;17.0;1142.0;5.0;201.0;44.0;4.0;9.0;2.0;10.0;232671.0;0.0;0.0;0.0;0.0;46441.0;0.0;169778.0;16452.0;51657.0;0.0;0.0;0.0;0.0;10495.0;0.0;40369.0;793.0;17628.0;2744.0;1812.0;15387.0;2475.0;46219.0;3416.0;54.0;2772.0;33.0;429.0
707;Rijn-Oost;2011;58.0;0.0;0.0;12.0;15.0;12.0;11.0;0.0;3.0;4.0;0.0;1.0;;;4654.0;0.0;0.0;1297.0;1638.0;262.0;1069.0;0.0;196.0;162.0;0.0;29.0;;;3542.0;0.0;0.0;1063.0;1192.0;211.0;797.0;0.0;120.0;136.0;0.0;23.0;;;262108.0;3799.0;147464.0;56285.0;13241.0;1970.0;19376.0;1791.0;82533.0;4117.0;52.0;2835.0;26.0;512.0;607.0;234.0;54.0;8.0;295.0;262108.0;275.0;9775.0;889.0;2260.0;373.0;1194.0;270.0;15319.0;281.0;14.0;1176.0;3.0;235.0;40.0;4.0;9.0;1.0;7.0;224115.0;0.0;0.0;0.0;0.0;95181.0;0.0;120894.0;8040.0;51599.0;0.0;0.0;0.0;0.0;21953.0;0.0;29309.0;337.0;16992.0;2798.0;1740.0;16709.0;2212.0;50760.0;3911.0;64.0;1607.0;38.0;384.0
708;Rijn-Oost;2012;57.0;0.0;0.0;12.0;15.0;12.0;10.0;0.0;3.0;4.0;0.0;1.0;;;4640.0;0.0;0.0;1297.0;1638.0;262.0;1055.0;0.0;197.0;162.0;0.0;29.0;;;3530.0;0.0;0.0;1063.0;1192.0;211.0;785.0;0.0;120.0;136.0;0.0;23.0;;;248984.0;3758.0;147098.0;57512.0;12833.0;1887.0;25544.0;1791.0;74512.0;4230.0;58.0;2861.0;27.0;509.0;615.0;245.0;54.0;8.0;300.0;248984.0;253.0;9154.0;698.0;1964.0;325.0;1577.0;321.0;14860.0;323.0;19.0;1181.0;5.0;253.0;38.0;3.0;8.0;1.0;6.0;207089.0;0.0;0.0;0.0;0.0;93584.0;0.0;99736.0;13769.0;50233.0;0.0;0.0;0.0;0.0;22052.0;0.0;24668.0;3512.0;17975.0;2859.0;1737.0;16891.0;1729.0;49757.0;3885.0;56.0;2209.0;31.0;396.0
709;Rijn-Oost;2013;57.0;0.0;0.0;12.0;15.0;11.0;10.0;0.0;4.0;4.0;0.0;1.0;;;4654.0;0.0;0.0;1297.0;1644.0;248.0;1055.0;0.0;220.0;162.0;0.0;29.0;;;3536.0;0.0;0.0;1063.0;1192.0;199.0;785.0;0.0;138.0;136.0;0.0;23.0;;;247895.0;3660.0;143265.0;54732.0;12499.0;1901.0;21614.0;2102.0;70706.0;4263.0;49.0;2728.0;24.0;625.0;625.0;241.0;55.0;8.0;286.0;247895.0;248.0;8924.0;715.0;1935.0;342.0;1815.0;280.0;13741.0;303.0;13.0;1059.0;5.0;287.0;39.0;3.0;8.0;1.0;6.0;201478.0;0.0;0.0;0.0;0.0;93973.0;0.0;104699.0;2806.0;47073.0;0.0;0.0;0.0;0.0;21633.0;0.0;25381.0;59.0;16657.0;2465.0;1646.0;19403.0;2159.0;48731.0;4620.0;62.0;1387.0;29.0;396.0
710;Rijn-Oost;2014;56.0;0.0;0.0;12.0;15.0;11.0;10.0;0.0;3.0;4.0;0.0;1.0;;;4644.0;0.0;0.0;1289.0;1644.0;253.0;1055.0;0.0;212.0;162.0;0.0;29.0;;;3462.0;0.0;0.0;1003.0;1192.0;191.0;785.0;0.0;132.0;136.0;0.0;23.0;;;244428.0;3965.0;154331.0;56841.0;13727.0;2006.0;20807.0;1944.0;68637.0;6996.0;54.0;2070.0;27.0;647.0;649.0;245.0;58.0;8.0;267.0;244428.0;250.0;8824.0;701.0;1956.0;434.0;1176.0;212.0;11835.0;337.0;20.0;857.0;6.0;299.0;37.0;3.0;8.0;1.0;5.0;199399.0;0.0;0.0;0.0;0.0;132518.0;0.0;66880.0;0.0;47214.0;0.0;0.0;0.0;0.0;31719.0;0.0;15495.0;0.0;16074.0;2603.0;1674.0;19524.0;2154.0;51535.0;4302.0;57.0;1953.0;34.0;338.0
711;Rijn-Oost;2015;56.0;0.0;0.0;12.0;15.0;11.0;10.0;0.0;3.0;4.0;0.0;1.0;;;4639.0;0.0;0.0;1289.0;1644.0;248.0;1055.0;0.0;212.0;162.0;0.0;29.0;;;3457.0;0.0;0.0;1003.0;1192.0;186.0;785.0;0.0;132.0;136.0;0.0;23.0;;;272039.0;4010.0;159271.0;57692.0;13186.0;1953.0;20883.0;2547.0;74141.0;4884.0;82.0;2607.0;29.0;799.0;611.0;228.0;51.0;7.0;249.0;272039.0;290.0;10193.0;865.0;2133.0;329.0;1253.0;344.0;15811.0;389.0;27.0;1051.0;8.0;362.0;38.0;3.0;7.0;1.0;6.0;192522.0;0.0;0.0;0.0;0.0;162483.0;0.0;30039.0;0.0;45062.0;0.0;0.0;0.0;0.0;38478.0;0.0;6584.0;0.0;14353.0;2630.0;1499.0;16433.0;2611.0;53723.0;4264.0;45.0;1993.0;27.0;353.0
712;Rijn-Oost;2016;73.0;0.0;0.0;15.0;16.0;11.0;21.0;0.0;4.0;5.0;0.0;1.0;;;6830.0;0.0;0.0;1650.0;1709.0;262.0;2632.0;0.0;373.0;176.0;0.0;29.0;;;5092.0;0.0;0.0;1251.0;1224.0;202.0;1974.0;0.0;270.0;148.0;0.0;23.0;;;362421.0;6088.0;241198.0;86334.0;20155.0;2948.0;26364.0;3339.0;92815.0;6095.0;78.0;3139.0;42.0;1230.0;669.0;245.0;56.0;8.0;280.0;362421.0;374.0;13525.0;1023.0;2673.0;349.0;1598.0;475.0;18263.0;369.0;25.0;1331.0;10.0;507.0;37.0;3.0;7.0;1.0;5.0;271438.0;0.0;0.0;19878.0;0.0;226640.0;0.0;24920.0;0.0;64201.0;0.0;0.0;4184.0;0.0;54145.0;0.0;5872.0;0.0;19296.0;3782.0;2124.0;22371.0;3356.0;74304.0;5937.0;71.0;2145.0;38.0;710.0
713;Rijn-Oost;2017;73.0;0.0;0.0;14.0;17.0;11.0;23.0;0.0;3.0;5.0;0.0;0.0;;;6824.0;0.0;0.0;1620.0;1769.0;262.0;2785.0;0.0;212.0;176.0;0.0;0.0;;;5072.0;0.0;0.0;1241.0;1259.0;202.0;2090.0;0.0;132.0;148.0;0.0;0.0;;;359056.0;6155.0;244151.0;91737.0;20313.0;2869.0;;;;;;;;;700.0;267.0;58.0;8.0;;359056.0;378.0;13564.0;1003.0;2702.0;346.0;;;;;;;;;37.0;3.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;Rijn-Oost;2018;73.0;0.0;0.0;12.0;19.0;11.0;23.0;0.0;3.0;5.0;0.0;0.0;;;6863.0;0.0;0.0;1465.0;1924.0;262.0;2814.0;0.0;212.0;186.0;0.0;0.0;;;5097.0;0.0;0.0;1133.0;1367.0;202.0;2114.0;0.0;132.0;148.0;0.0;0.0;;;341893.0;6133.0;243688.0;90839.0;20154.0;2868.0;22933.0;3054.0;99723.0;5777.0;89.0;3280.0;43.0;1143.0;765.0;291.0;64.0;9.0;310.0;341893.0;355.0;12937.0;963.0;2485.0;301.0;1208.0;429.0;13648.0;329.0;29.0;1207.0;10.0;414.0;40.0;3.0;7.0;1.0;5.0;251093.0;0.0;0.0;0.0;95902.0;22891.0;0.0;132301.0;0.0;60938.0;0.0;0.0;0.0;23241.0;5464.0;0.0;32233.0;0.0;19030.0;3591.0;1937.0;21596.0;2583.0;71488.0;4971.0;60.0;1728.0;34.0;600.0
715;Rijn-Oost;2019;73.0;0.0;0.0;13.0;15.0;13.0;22.0;0.0;2.0;5.0;0.0;0.0;2.0;1.0;6885.0;0.0;0.0;1545.0;1874.0;314.0;2683.0;0.0;190.0;186.0;0.0;0.0;72.0;23.0;5097.0;0.0;0.0;1200.0;1320.0;240.0;2013.0;0.0;114.0;148.0;0.0;0.0;44.0;18.0;359539.0;6179.0;245781.0;93963.0;20535.0;3013.0;;;;;;;;;684.0;268.0;58.0;8.0;;359539.0;378.0;13685.0;1049.0;2586.0;327.0;;;;;;;;;38.0;3.0;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Rijn-Oost;2020;73.0;0.0;0.0;13.0;14.0;13.0;23.0;0.0;2.0;5.0;0.0;0.0;2.0;1.0;6849.0;0.0;0.0;1509.0;1742.0;314.0;2814.0;0.0;190.0;186.0;0.0;0.0;72.0;23.0;5081.0;0.0;0.0;1174.0;1228.0;240.0;2114.0;0.0;114.0;148.0;0.0;0.0;44.0;18.0;365571.0;6114.0;239818.0;97276.0;21032.0;2974.0;26145.0;2790.0;104541.0;6002.0;90.0;3171.0;39.0;1214.0;680.0;281.0;59.0;8.0;303.0;365571.0;381.0;13503.0;1079.0;2773.0;299.0;1849.0;332.0;16472.0;242.0;9.0;1167.0;2.0;429.0;38.0;3.0;7.0;1.0;4.0;281660.0;0.0;0.0;0.0;5613.0;162661.0;0.0;84808.0;28579.0;62425.0;0.0;0.0;0.0;1480.0;33037.0;0.0;21077.0;6830.0;19007.0;3867.0;2211.0;23488.0;2468.0;73538.0;4661.0;62.0;1704.0;30.0;563.0
717;Rijn-Oost;2021;73.0;0.0;0.0;13.0;14.0;13.0;23.0;0.0;2.0;5.0;0.0;0.0;2.0;1.0;6819.0;0.0;0.0;1515.0;1707.0;314.0;2814.0;0.0;190.0;186.0;0.0;0.0;70.0;23.0;5081.0;0.0;0.0;1174.0;1228.0;240.0;2114.0;0.0;114.0;148.0;0.0;0.0;44.0;18.0;372917.0;6200.0;241154.0;99079.0;21609.0;2993.0;;;;;;;;;685.0;284.0;62.0;9.0;303.0;372917.0;397.0;14128.0;1064.0;2806.0;316.0;;;;;;;;;39.0;3.0;7.0;1.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Rijn-Oost;2022;73.0;0.0;0.0;13.0;14.0;15.0;23.0;0.0;2.0;2.0;0.0;0.0;3.0;1.0;6863.0;0.0;0.0;1515.0;1742.0;385.0;2825.0;0.0;190.0;90.0;0.0;0.0;92.0;23.0;5178.0;0.0;0.0;1174.0;1284.0;299.0;2137.0;0.0;130.0;75.0;0.0;0.0;61.0;18.0;346273.0;5927.0;229013.0;91330.0;20960.0;2885.0;23342.0;2393.0;79034.0;4119.0;49.0;2849.0;29.0;996.0;710.0;283.0;65.0;9.0;313.0;346273.0;362.0;13299.0;1012.0;2444.0;307.0;1852.0;374.0;14362.0;223.0;6.0;1257.0;3.0;367.0;41.0;3.0;7.0;1.0;4.0;347596.0;0.0;0.0;0.0;453.0;110662.0;0.0;218862.0;17619.0;62139.0;0.0;0.0;0.0;141.0;27899.0;0.0;29529.0;4569.0;19054.0;4237.0;2236.0;20522.0;2754.0;64864.0;4214.0;58.0;1667.0;25.0;534.0
719;Rijn-Oost;2023;73.0;0.0;0.0;13.0;14.0;15.0;23.0;0.0;2.0;2.0;0.0;0.0;3.0;1.0;6863.0;0.0;0.0;1515.0;1742.0;385.0;2825.0;0.0;190.0;90.0;0.0;0.0;92.0;23.0;5178.0;0.0;0.0;1174.0;1284.0;299.0;2137.0;0.0;130.0;75.0;0.0;0.0;61.0;18.0;438362.0;5930.0;230557.0;90572.0;20697.0;2819.0;;;;;;;;;566.0;226.0;52.0;7.0;266.0;438362.0;412.0;14865.0;1183.0;2865.0;341.0;;;;;;;;;36.0;3.0;6.0;1.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Rijn-Midden;1981;35.0;0.0;8.0;2.0;1.0;15.0;3.0;1.0;2.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;1324.0;0.0;452.0;122.0;30.0;82.0;160.0;1.0;77.0;400.0;0.0;0.0;;;71014.0;;43239.0;17232.0;3648.0;959.0;4896.0;2077.0;20914.0;4400.0;113.0;2330.0;48.0;192.0;579.0;233.0;53.0;14.0;173.0;71014.0;;5837.0;970.0;1813.0;554.0;1469.0;831.0;6274.0;1760.0;45.0;1631.0;14.0;96.0;75.0;12.0;22.0;9.0;11.0;206646.0;159069.0;0.0;15062.0;27098.0;0.0;0.0;0.0;5417.0;11569.0;5845.0;0.0;1383.0;3776.0;0.0;0.0;0.0;566.0;4712.0;607.0;398.0;3334.0;1141.0;14042.0;2523.0;60.0;639.0;32.0;93.0
721;Rijn-Midden;1985;35.0;0.0;8.0;4.0;2.0;15.0;3.0;0.0;0.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;;1369.0;0.0;452.0;232.0;42.0;82.0;160.0;0.0;0.0;400.0;0.0;0.0;;;80875.0;;48259.0;18662.0;4419.0;1280.0;6673.0;2525.0;26847.0;5794.0;84.0;1850.0;42.0;277.0;591.0;224.0;58.0;16.0;180.0;80875.0;;6909.0;1237.0;2227.0;653.0;2002.0;1010.0;8054.0;2318.0;33.0;1295.0;13.0;139.0;87.0;15.0;27.0;9.0;12.0;198195.0;118503.0;0.0;34253.0;12862.0;0.0;0.0;0.0;32577.0;13878.0;5387.0;0.0;3141.0;4312.0;0.0;0.0;0.0;1038.0;5620.0;718.0;506.0;3966.0;1440.0;16999.0;3146.0;45.0;505.0;26.0;90.0
722;Rijn-Midden;1990;30.0;0.0;7.0;4.0;2.0;10.0;5.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1421.0;0.0;428.0;232.0;42.0;66.0;353.0;0.0;0.0;300.0;0.0;0.0;;;93356.0;;55889.0;19746.0;4949.0;892.0;7943.0;1962.0;27365.0;4436.0;66.0;1649.0;60.0;557.0;631.0;215.0;56.0;10.0;212.0;93356.0;;6302.0;978.0;2279.0;304.0;1636.0;665.0;7717.0;1158.0;26.0;983.0;18.0;278.0;68.0;10.0;23.0;4.0;22.0;233155.0;192022.0;0.0;16619.0;24514.0;0.0;0.0;0.0;0.0;19590.0;10735.0;0.0;2252.0;6604.0;0.0;0.0;0.0;0.0;8237.0;970.0;489.0;5219.0;1119.0;15098.0;2607.0;31.0;564.0;34.0;235.0
723;Rijn-Midden;1991;29.0;0.0;7.0;4.0;2.0;9.0;5.0;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1420.0;0.0;428.0;232.0;42.0;65.0;353.0;0.0;0.0;300.0;0.0;0.0;;;92425.0;;56908.0;20426.0;5133.0;916.0;7812.0;1893.0;26684.0;3849.0;57.0;1424.0;58.0;410.0;656.0;230.0;60.0;11.0;224.0;92425.0;;5851.0;942.0;2333.0;291.0;1461.0;619.0;7418.0;897.0;23.0;819.0;17.0;205.0;70.0;12.0;25.0;4.0;20.0;196125.0;154087.0;0.0;10925.0;31113.0;0.0;0.0;0.0;0.0;20433.0;9274.0;0.0;2344.0;8815.0;0.0;0.0;0.0;0.0;8615.0;1036.0;518.0;5330.0;1096.0;15086.0;2392.0;29.0;512.0;32.0;185.0
724;Rijn-Midden;1992;28.0;0.0;7.0;4.0;2.0;8.0;6.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1430.0;0.0;428.0;232.0;42.0;62.0;466.0;0.0;0.0;200.0;0.0;0.0;;;98741.0;;57449.0;19573.0;5236.0;923.0;8251.0;1634.0;28579.0;3820.0;60.0;1300.0;50.0;411.0;603.0;200.0;56.0;10.0;226.0;98741.0;;6270.0;1151.0;2213.0;305.0;1386.0;513.0;7831.0;787.0;24.0;722.0;15.0;206.0;69.0;12.0;24.0;4.0;20.0;191446.0;169464.0;0.0;11640.0;10272.0;0.0;0.0;0.0;70.0;19336.0;13175.0;0.0;2649.0;3509.0;0.0;0.0;0.0;3.0;8105.0;1000.0;461.0;5737.0;951.0;16579.0;2426.0;30.0;502.0;28.0;185.0
725;Rijn-Midden;1993;28.0;0.0;7.0;4.0;2.0;8.0;6.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1450.0;0.0;428.0;232.0;42.0;62.0;486.0;0.0;0.0;200.0;0.0;0.0;;;102961.0;;58006.0;21351.0;5498.0;963.0;6709.0;1709.0;21968.0;3459.0;54.0;1124.0;51.0;276.0;592.0;206.0;56.0;10.0;241.0;102961.0;;6634.0;1084.0;2178.0;285.0;1289.0;639.0;5769.0;581.0;22.0;599.0;15.0;107.0;64.0;10.0;22.0;3.0;17.0;188356.0;134219.0;18310.0;16933.0;18894.0;0.0;0.0;0.0;0.0;19817.0;9229.0;1199.0;3617.0;5772.0;0.0;0.0;0.0;0.0;9043.0;1008.0;544.0;5430.0;1670.0;15005.0;2279.0;29.0;458.0;30.0;152.0
726;Rijn-Midden;1994;25.0;0.0;5.0;4.0;2.0;6.0;7.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1525.0;0.0;323.0;232.0;42.0;53.0;675.0;0.0;0.0;200.0;0.0;0.0;;;116151.0;;59004.0;22279.0;5452.0;900.0;6822.0;1228.0;22915.0;3186.0;52.0;1095.0;37.0;327.0;518.0;191.0;50.0;8.0;749.0;116151.0;;7749.0;1259.0;2372.0;288.0;861.0;365.0;5642.0;469.0;20.0;549.0;10.0;149.0;81.0;14.0;22.0;3.0;33.0;210281.0;47855.0;111137.0;21317.0;22144.0;7490.0;0.0;0.0;338.0;19105.0;3410.0;5086.0;4190.0;4456.0;1955.0;0.0;0.0;9.0;7626.0;1147.0;446.0;5313.0;909.0;15701.0;2518.0;32.0;475.0;25.0;146.0
727;Rijn-Midden;1995;21.0;0.0;3.0;3.0;2.0;4.0;8.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1503.0;0.0;303.0;186.0;42.0;47.0;725.0;0.0;0.0;200.0;0.0;0.0;;;104329.0;;56948.0;21806.0;5324.0;873.0;10908.0;1300.0;29781.0;3911.0;96.0;1012.0;47.0;315.0;560.0;216.0;54.0;9.0;280.0;104329.0;;5407.0;789.0;1900.0;163.0;1030.0;282.0;7701.0;503.0;40.0;502.0;14.0;164.0;52.0;8.0;19.0;2.0;17.0;262074.0;0.0;233205.0;20883.0;882.0;7104.0;0.0;0.0;0.0;19925.0;0.0;12752.0;5092.0;220.0;1861.0;0.0;0.0;0.0;8441.0;1043.0;796.0;7449.0;881.0;18844.0;2981.0;38.0;478.0;33.0;146.0
728;Rijn-Midden;1996;19.0;0.0;3.0;3.0;2.0;2.0;8.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1512.0;0.0;303.0;186.0;42.0;37.0;745.0;0.0;0.0;200.0;0.0;0.0;;;92163.0;;61083.0;22776.0;5323.0;861.0;7217.0;1460.0;21374.0;2801.0;53.0;1094.0;30.0;195.0;695.0;259.0;63.0;10.0;303.0;92163.0;;5167.0;1115.0;1759.0;132.0;1152.0;343.0;5195.0;472.0;24.0;453.0;12.0;107.0;58.0;10.0;20.0;2.0;25.0;247335.0;0.0;210380.0;30597.0;0.0;5893.0;0.0;0.0;465.0;21980.0;0.0;12905.0;7495.0;0.0;1568.0;0.0;0.0;12.0;8777.0;1165.0;623.0;6970.0;983.0;21123.0;2750.0;32.0;467.0;30.0;119.0
729;Rijn-Midden;1997;19.0;0.0;1.0;3.0;2.0;2.0;10.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;1539.0;0.0;180.0;186.0;80.0;40.0;853.0;0.0;0.0;200.0;0.0;0.0;;;94096.0;;57413.0;22526.0;5480.0;841.0;7375.0;1426.0;20138.0;4088.0;130.0;1005.0;29.0;205.0;626.0;247.0;61.0;10.0;305.0;94096.0;;4827.0;557.0;1678.0;129.0;751.0;495.0;4579.0;1020.0;55.0;478.0;10.0;127.0;45.0;5.0;14.0;2.0;10.0;203529.0;0.0;169232.0;25422.0;934.0;7941.0;0.0;0.0;0.0;19044.0;0.0;11148.0;5886.0;255.0;1754.0;0.0;0.0;0.0;7205.0;940.0;562.0;5828.0;750.0;15649.0;2283.0;27.0;412.0;27.0;77.0
730;Rijn-Midden;1998;19.0;0.0;0.0;2.0;3.0;1.0;10.0;0.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1508.0;0.0;0.0;144.0;122.0;20.0;830.0;0.0;180.0;212.0;0.0;0.0;;;125030.0;;60300.0;23082.0;5683.0;903.0;8350.0;1500.0;30532.0;5561.0;75.0;1176.0;31.0;432.0;497.0;193.0;47.0;8.0;308.0;125030.0;;5215.0;537.0;1488.0;146.0;1432.0;323.0;7820.0;890.0;28.0;618.0;7.0;203.0;39.0;4.0;11.0;1.0;12.0;197989.0;0.0;144499.0;22894.0;6008.0;24588.0;0.0;0.0;0.0;20563.0;0.0;8104.0;6119.0;1269.0;5071.0;0.0;0.0;0.0;7988.0;1000.0;592.0;5854.0;801.0;19425.0;2832.0;28.0;464.0;27.0;205.0
731;Rijn-Midden;1999;19.0;0.0;0.0;2.0;3.0;1.0;10.0;0.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1538.0;0.0;0.0;144.0;122.0;20.0;830.0;0.0;210.0;212.0;0.0;0.0;;;110786.0;;59938.0;23265.0;5565.0;867.0;9585.0;1795.0;33558.0;5641.0;132.0;1733.0;38.0;211.0;562.0;223.0;53.0;8.0;246.0;110786.0;;4360.0;532.0;1286.0;99.0;1098.0;761.0;7134.0;1522.0;77.0;995.0;12.0;99.0;40.0;4.0;10.0;1.0;10.0;178996.0;0.0;124494.0;2304.0;9875.0;42324.0;0.0;0.0;0.0;20683.0;0.0;8154.0;562.0;2410.0;9558.0;0.0;0.0;0.0;7780.0;982.0;527.0;5855.0;852.0;20251.0;2949.0;31.0;394.0;26.0;212.0
732;Rijn-Midden;2000;19.0;0.0;0.0;2.0;3.0;1.0;10.0;0.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1651.0;0.0;0.0;160.0;122.0;20.0;927.0;0.0;210.0;212.0;0.0;0.0;;;113100.0;;56208.0;21629.0;5234.0;812.0;8406.0;2352.0;29551.0;4728.0;135.0;1178.0;32.0;315.0;541.0;209.0;50.0;8.0;221.0;113100.0;;4310.0;412.0;1091.0;104.0;995.0;678.0;5175.0;751.0;59.0;552.0;11.0;129.0;43.0;4.0;10.0;1.0;84.0;182340.0;0.0;123877.0;4095.0;0.0;54368.0;0.0;0.0;0.0;20801.0;0.0;7504.0;1235.0;0.0;12063.0;0.0;0.0;0.0;7853.0;1055.0;508.0;5999.0;793.0;18843.0;2712.0;35.0;375.0;26.0;231.0
733;Rijn-Midden;2001;19.0;0.0;0.0;2.0;3.0;1.0;10.0;0.0;1.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;1663.0;0.0;0.0;160.0;122.0;20.0;939.0;0.0;210.0;212.0;0.0;0.0;;;121541.0;;62716.0;24639.0;5916.0;894.0;9727.0;979.0;32272.0;3758.0;47.0;1271.0;33.0;496.0;536.0;213.0;52.0;8.0;237.0;121541.0;;4846.0;593.0;1270.0;125.0;1021.0;170.0;5312.0;624.0;16.0;574.0;7.0;206.0;43.0;6.0;10.0;1.0;13.0;185137.0;0.0;125739.0;737.0;0.0;58661.0;0.0;0.0;0.0;20873.0;0.0;7708.0;209.0;0.0;12956.0;0.0;0.0;0.0;7387.0;1114.0;502.0;5659.0;695.0;18207.0;2116.0;29.0;487.0;22.0;236.0
