ID;SIC93;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
2179;5232b Chemists , perfumeries;2002 1st quarter;102.0;;;4.4;;
2180;5232b Chemists , perfumeries;2002 April;109.0;;;13.2;;
2181;5232b Chemists , perfumeries;2002 May;125.0;;;8.2;;
2182;5232b Chemists , perfumeries;2002 June;126.0;;;6.4;;
2183;5232b Chemists , perfumeries;2002 2nd quarter;120.0;;;9.0;;
2184;5232b Chemists , perfumeries;2002 July;122.0;;;10.1;;
2185;5232b Chemists , perfumeries;2002 August;121.0;;;10.6;;
2186;5232b Chemists , perfumeries;2002 September;109.0;;;5.7;;
2187;5232b Chemists , perfumeries;2002 3rd quarter;118.0;;;8.9;;
2188;5232b Chemists , perfumeries;2002 October;123.0;;;11.1;;
2189;5232b Chemists , perfumeries;2002 November;128.0;;;6.5;;
2190;5232b Chemists , perfumeries;2002 December;149.0;;;5.7;;
2191;5232b Chemists , perfumeries;2002 4th quarter;133.0;;;7.6;;
2192;5232b Chemists , perfumeries;2002;118.0;;;7.5;;
2193;5232b Chemists , perfumeries;2003 January;110.0;;;9.9;;
2194;5232b Chemists , perfumeries;2003 February;108.0;;;10.6;;
2195;5232b Chemists , perfumeries;2003 March;111.0;;;2.0;;
2196;5232b Chemists , perfumeries;2003 1st quarter;110.0;;;7.3;;
2197;5232b Chemists , perfumeries;2003 April;116.0;;;6.4;;
2198;5232b Chemists , perfumeries;2003 May;134.0;;;7.0;;
2199;5232b Chemists , perfumeries;2003 June;127.0;;;0.8;;
2200;5232b Chemists , perfumeries;2003 2nd quarter;125.0;;;4.6;;
2201;5232b Chemists , perfumeries;2003 July;130.0;;;6.4;;
2202;5232b Chemists , perfumeries;2003 August;120.0;;;-0.8;;
2203;5232b Chemists , perfumeries;2003 September;116.0;;;5.7;;
2204;5232b Chemists , perfumeries;2003 3rd quarter;122.0;;;3.7;;
2205;5232b Chemists , perfumeries;2003 October;124.0;;;0.5;;
2206;5232b Chemists , perfumeries;2003 November;125.0;;;-1.8;;
2207;5232b Chemists , perfumeries;2003 December;157.0;;;5.7;;
2208;5232b Chemists , perfumeries;2003 4th quarter;135.0;;;1.7;;
2209;5232b Chemists , perfumeries;2003;123.0;;;4.2;;
2210;5232b Chemists , perfumeries;2004 January;116.0;;;5.7;;
2211;5232b Chemists , perfumeries;2004 February;109.0;;;0.8;;
2212;5232b Chemists , perfumeries;2004 March;115.0;;;3.1;;
2213;5232b Chemists , perfumeries;2004 1st quarter;113.0;;;3.2;;
2214;5232b Chemists , perfumeries;2004 April;117.0;;;1.1;;
2215;5232b Chemists , perfumeries;2004 May;128.0;;;-4.4;;
2216;5232b Chemists , perfumeries;2004 June;132.0;;;4.0;;
2217;5232b Chemists , perfumeries;2004 2nd quarter;126.0;;;0.1;;
2218;5232b Chemists , perfumeries;2004 July;134.0;;;2.8;;
2219;5232b Chemists , perfumeries;2004 August;116.0;;;-3.3;;
2220;5232b Chemists , perfumeries;2004 September;119.0;;;2.7;;
2221;5232b Chemists , perfumeries;2004 3rd quarter;123.0;;;0.8;;
2222;5232b Chemists , perfumeries;2004 October;123.0;;;-0.2;;
2223;5232b Chemists , perfumeries;2004 November;126.0;;;0.5;;
2224;5232b Chemists , perfumeries;2004 December;156.0;;;-0.5;;
2225;5232b Chemists , perfumeries;2004 4th quarter;135.0;;;-0.1;;
2226;5232b Chemists , perfumeries;2004;124.0;;;0.9;;
2227;5232b Chemists , perfumeries;2005 January;110.0;;;-5.3;;
2228;5232b Chemists , perfumeries;2005 February;109.0;;;0.4;;
2229;5232b Chemists , perfumeries;2005 March;118.0;;;2.6;;
2230;5232b Chemists , perfumeries;2005 1st quarter;112.0;;;-0.8;;
2231;5232b Chemists , perfumeries;2005 April;115.0;;;-1.5;;
2232;5232b Chemists , perfumeries;2005 May;121.0;;;-5.5;;
2233;5232b Chemists , perfumeries;2005 June;133.0;;;0.8;;
2234;5232b Chemists , perfumeries;2005 2nd quarter;123.0;;;-2.0;;
2235;5232b Chemists , perfumeries;2005 July;129.0;;;-3.5;;
2236;5232b Chemists , perfumeries;2005 August;114.0;;;-2.0;;
2237;5232b Chemists , perfumeries;2005 September;118.0;;;-0.9;;
2238;5232b Chemists , perfumeries;2005 3rd quarter;120.0;;;-2.2;;
2239;5232b Chemists , perfumeries;2005 October;120.0;;;-3.0;;
2240;5232b Chemists , perfumeries;2005 November;128.0;;;2.0;;
2241;5232b Chemists , perfumeries;2005 December;162.0;;;3.7;;
2242;5232b Chemists , perfumeries;2005 4th quarter;137.0;;;1.1;;
2243;5232b Chemists , perfumeries;2005;123.0;;;-0.9;;
2244;5232b Chemists , perfumeries;2006 January;114.0;;;4.1;;
2245;5232b Chemists , perfumeries;2006 February;111.0;;;2.2;;
2246;5232b Chemists , perfumeries;2006 March;124.0;;;5.5;;
2247;5232b Chemists , perfumeries;2006 1st quarter;117.0;;;4.0;;
2248;5232b Chemists , perfumeries;2006 April;117.0;;;1.6;;
2249;5232b Chemists , perfumeries;2006 May;133.0;;;10.2;;
2250;5232b Chemists , perfumeries;2006 June;138.0;;;3.9;;
2251;5232b Chemists , perfumeries;2006 2nd quarter;129.0;;;5.2;;
2252;5232b Chemists , perfumeries;2006 July;130.0;;;0.4;;
2253;5232b Chemists , perfumeries;2006 August;120.0;;;5.9;;
2254;5232b Chemists , perfumeries;2006 September;122.0;;;3.4;;
2255;5232b Chemists , perfumeries;2006 3rd quarter;124.0;;;3.1;;
2256;5232b Chemists , perfumeries;2006 October;114.0;;;-4.6;;
2257;5232b Chemists , perfumeries;2006 November;132.0;;;3.2;;
2258;5232b Chemists , perfumeries;2006 December;157.0;;;-3.5;;
2259;5232b Chemists , perfumeries;2006 4th quarter;134.0;;;-1.7;;
2260;5232b Chemists , perfumeries;2006;126.0;;;2.5;;
2261;5232b Chemists , perfumeries;2007 January;116.0;;;1.1;;
2262;5232b Chemists , perfumeries;2007 February;113.0;;;1.1;;
2263;5232b Chemists , perfumeries;2007 March;126.0;;;1.2;;
2264;5232b Chemists , perfumeries;2007 1st quarter;118.0;;;1.2;;
2265;5232b Chemists , perfumeries;2007 April;119.0;;;1.7;;
2266;5232b Chemists , perfumeries;2007 May;136.0;;;2.6;;
2267;5232b Chemists , perfumeries;2007 June;140.0;;;1.1;;
2268;5232b Chemists , perfumeries;2007 2nd quarter;132.0;;;1.8;;
2269;5232b Chemists , perfumeries;2007 July;127.0;;;-2.1;;
2270;5232b Chemists , perfumeries;2007 August;125.0;;;3.4;;
2271;5232b Chemists , perfumeries;2007 September;118.0;;;-3.5;;
2272;5232b Chemists , perfumeries;2007 3rd quarter;123.0;;;-0.8;;
2273;5232b Chemists , perfumeries;2007 October;124.0;;;8.4;;
2274;5232b Chemists , perfumeries;2007 November;137.0;;;3.2;;
2275;5232b Chemists , perfumeries;2007 December;167.0;;;6.7;;
2276;5232b Chemists , perfumeries;2007 4th quarter;143.0;;;6.0;;
2277;5232b Chemists , perfumeries;2007;129.0;;;2.1;;
2278;5232b Chemists , perfumeries;2008 January;121.0;;;4.3;;
2279;5232b Chemists , perfumeries;2008 February;119.0;;;5.5;;
2280;5232b Chemists , perfumeries;2008 March;123.0;;;-2.3;;
2281;5232b Chemists , perfumeries;2008 1st quarter;121.0;;;2.3;;
2282;5232b Chemists , perfumeries;2008 April;126.0;;;5.6;;
2283;5232b Chemists , perfumeries;2008 May;139.0;;;1.9;;
2284;5232b Chemists , perfumeries;2008 June;133.0;;;-4.9;;
2285;5232b Chemists , perfumeries;2008 2nd quarter;133.0;;;0.6;;
2286;5232b Chemists , perfumeries;2008 July;135.0;;;5.8;;
2287;5232b Chemists , perfumeries;2008 August;123.0;;;-1.2;;
2288;5232b Chemists , perfumeries;2008 September;121.0;;;2.8;;
2289;5232b Chemists , perfumeries;2008 3rd quarter;126.0;;;2.5;;
2290;5232b Chemists , perfumeries;2008 October;130.0;;;5.2;;
2291;5232b Chemists , perfumeries;2008 November;129.0;;;-5.7;;
2292;5232b Chemists , perfumeries;2008 December;174.0;;;4.4;;
2293;5232b Chemists , perfumeries;2008 4th quarter;145.0;;;1.4;;
2294;5232b Chemists , perfumeries;2008;131.0;;;1.7;;
2295;5231a Other shops and repair;2000 January;;;;;;
2296;5231a Other shops and repair;2000 February;;;;;;
2297;5231a Other shops and repair;2000 March;;;;;;
2298;5231a Other shops and repair;2000 1st quarter;;;;;;
2299;5231a Other shops and repair;2000 April;;;;;;
2300;5231a Other shops and repair;2000 May;;;;;;
2301;5231a Other shops and repair;2000 June;;;;;;
2302;5231a Other shops and repair;2000 2nd quarter;;;;;;
2303;5231a Other shops and repair;2000 July;;;;;;
2304;5231a Other shops and repair;2000 August;;;;;;
2305;5231a Other shops and repair;2000 September;;;;;;
2306;5231a Other shops and repair;2000 3rd quarter;;;;;;
2307;5231a Other shops and repair;2000 October;;;;;;
2308;5231a Other shops and repair;2000 November;;;;;;
2309;5231a Other shops and repair;2000 December;;;;;;
2310;5231a Other shops and repair;2000 4th quarter;;;;;;
2311;5231a Other shops and repair;2000;;;;;;
2312;5231a Other shops and repair;2001 January;;;;;;
2313;5231a Other shops and repair;2001 February;;;;;;
2314;5231a Other shops and repair;2001 March;;;;;;
2315;5231a Other shops and repair;2001 1st quarter;;;;;;
2316;5231a Other shops and repair;2001 April;;;;;;
2317;5231a Other shops and repair;2001 May;;;;;;
2318;5231a Other shops and repair;2001 June;;;;;;
2319;5231a Other shops and repair;2001 2nd quarter;;;;;;
2320;5231a Other shops and repair;2001 July;;;;;;
2321;5231a Other shops and repair;2001 August;;;;;;
2322;5231a Other shops and repair;2001 September;;;;;;
2323;5231a Other shops and repair;2001 3rd quarter;;;;;;
2324;5231a Other shops and repair;2001 October;;;;;;
2325;5231a Other shops and repair;2001 November;;;;;;
2326;5231a Other shops and repair;2001 December;;;;;;
2327;5231a Other shops and repair;2001 4th quarter;;;;;;
2328;5231a Other shops and repair;2001;;;;;;
2329;5231a Other shops and repair;2002 January;;;;;;
2330;5231a Other shops and repair;2002 February;;;;;;
2331;5231a Other shops and repair;2002 March;;;;;;
2332;5231a Other shops and repair;2002 1st quarter;;;;;;
2333;5231a Other shops and repair;2002 April;;;;;;
2334;5231a Other shops and repair;2002 May;;;;;;
2335;5231a Other shops and repair;2002 June;;;;;;
2336;5231a Other shops and repair;2002 2nd quarter;;;;;;
2337;5231a Other shops and repair;2002 July;;;;;;
2338;5231a Other shops and repair;2002 August;;;;;;
2339;5231a Other shops and repair;2002 September;;;;;;
2340;5231a Other shops and repair;2002 3rd quarter;;;;;;
2341;5231a Other shops and repair;2002 October;;;;;;
2342;5231a Other shops and repair;2002 November;;;;;;
2343;5231a Other shops and repair;2002 December;;;;;;
2344;5231a Other shops and repair;2002 4th quarter;;;;;;
2345;5231a Other shops and repair;2002;;;;;;
2346;5231a Other shops and repair;2003 January;90.0;110.0;82.0;-1.4;2.0;-3.3
2347;5231a Other shops and repair;2003 February;101.0;110.0;91.0;9.0;1.9;7.0
2348;5231a Other shops and repair;2003 March;111.0;111.0;100.0;-4.4;1.9;-6.2
2349;5231a Other shops and repair;2003 1st quarter;100.0;110.0;91.0;0.6;1.9;-1.3
2350;5231a Other shops and repair;2003 April;119.0;111.0;107.0;-6.7;1.8;-8.3
2351;5231a Other shops and repair;2003 May;123.0;111.0;111.0;-6.0;1.9;-7.8
2352;5231a Other shops and repair;2003 June;106.0;110.0;96.0;-13.7;1.7;-15.2
2353;5231a Other shops and repair;2003 2nd quarter;116.0;111.0;104.0;-8.7;1.8;-10.3
2354;5231a Other shops and repair;2003 July;110.0;110.0;100.0;-10.6;2.1;-12.4
2355;5231a Other shops and repair;2003 August;97.0;111.0;87.0;-13.2;2.0;-14.9
2356;5231a Other shops and repair;2003 September;98.0;111.0;88.0;-9.5;1.7;-11.0
2357;5231a Other shops and repair;2003 3rd quarter;102.0;111.0;92.0;-11.1;1.9;-12.8
2358;5231a Other shops and repair;2003 October;100.0;111.0;90.0;-11.9;1.3;-13.0
2359;5231a Other shops and repair;2003 November;93.0;111.0;84.0;-16.8;1.3;-17.9
2360;5231a Other shops and repair;2003 December;103.0;110.0;93.0;-14.3;1.1;-15.2
2361;5231a Other shops and repair;2003 4th quarter;99.0;111.0;89.0;-14.3;1.2;-15.4
2362;5231a Other shops and repair;2003;104.0;111.0;94.0;-8.7;1.7;-10.2
2363;5231a Other shops and repair;2004 January;97.0;111.0;87.0;7.6;1.2;6.3
2364;5231a Other shops and repair;2004 February;94.0;111.0;85.0;-6.2;1.2;-7.3
2365;5231a Other shops and repair;2004 March;106.0;112.0;94.0;-4.9;1.1;-5.9
2366;5231a Other shops and repair;2004 1st quarter;99.0;111.0;89.0;-1.6;1.2;-2.8
2367;5231a Other shops and repair;2004 April;113.0;112.0;101.0;-4.7;1.1;-5.7
2368;5231a Other shops and repair;2004 May;113.0;112.0;101.0;-8.1;1.0;-9.0
2369;5231a Other shops and repair;2004 June;114.0;111.0;102.0;7.9;0.9;6.9
2370;5231a Other shops and repair;2004 2nd quarter;113.0;112.0;101.0;-2.1;1.0;-3.0
2371;5231a Other shops and repair;2004 July;111.0;111.0;100.0;0.5;0.6;-0.1
2372;5231a Other shops and repair;2004 August;96.0;111.0;86.0;-0.3;0.8;-1.0
2373;5231a Other shops and repair;2004 September;98.0;112.0;87.0;-0.3;0.7;-1.0
2374;5231a Other shops and repair;2004 3rd quarter;102.0;112.0;91.0;0.0;0.7;-0.7
2375;5231a Other shops and repair;2004 October;98.0;112.0;87.0;-2.5;1.0;-3.5
2376;5231a Other shops and repair;2004 November;94.0;112.0;84.0;1.0;1.2;-0.2
2377;5231a Other shops and repair;2004 December;105.0;112.0;94.0;2.8;1.1;1.7
2378;5231a Other shops and repair;2004 4th quarter;99.0;112.0;88.0;0.4;1.1;-0.7
2379;5231a Other shops and repair;2004;103.0;112.0;92.0;-0.9;1.0;-1.8
2380;5231a Other shops and repair;2005 January;81.0;112.0;72.0;-16.6;0.9;-17.3
2381;5231a Other shops and repair;2005 February;81.0;112.0;72.0;-14.7;0.8;-15.3
2382;5231a Other shops and repair;2005 March;99.0;113.0;88.0;-6.2;1.2;-7.3
2383;5231a Other shops and repair;2005 1st quarter;87.0;112.0;77.0;-12.3;1.0;-13.1
2384;5231a Other shops and repair;2005 April;106.0;113.0;93.0;-6.4;1.2;-7.5
2385;5231a Other shops and repair;2005 May;101.0;113.0;89.0;-10.7;1.1;-11.7
2386;5231a Other shops and repair;2005 June;108.0;113.0;96.0;-4.9;1.4;-6.2
2387;5231a Other shops and repair;2005 2nd quarter;105.0;113.0;93.0;-7.3;1.2;-8.5
2388;5231a Other shops and repair;2005 July;102.0;112.0;91.0;-7.8;1.2;-8.9
2389;5231a Other shops and repair;2005 August;94.0;113.0;83.0;-2.9;1.0;-3.9
2390;5231a Other shops and repair;2005 September;101.0;114.0;89.0;2.9;1.3;1.6
2391;5231a Other shops and repair;2005 3rd quarter;99.0;113.0;88.0;-2.8;1.2;-4.0
2392;5231a Other shops and repair;2005 October;96.0;114.0;84.0;-2.2;1.3;-3.4
2393;5231a Other shops and repair;2005 November;96.0;114.0;84.0;1.5;1.2;0.3
2394;5231a Other shops and repair;2005 December;102.0;113.0;90.0;-3.3;1.3;-4.6
2395;5231a Other shops and repair;2005 4th quarter;98.0;113.0;86.0;-1.4;1.3;-2.7
2396;5231a Other shops and repair;2005;97.0;113.0;86.0;-6.0;1.2;-7.1
2397;5231a Other shops and repair;2006 January;79.0;113.0;70.0;-1.6;1.0;-2.6
2398;5231a Other shops and repair;2006 February;82.0;113.0;73.0;2.3;1.0;1.3
2399;5231a Other shops and repair;2006 March;104.0;114.0;91.0;5.1;0.6;4.5
2400;5231a Other shops and repair;2006 1st quarter;89.0;113.0;78.0;2.2;0.9;1.3
2401;5231a Other shops and repair;2006 April;106.0;114.0;93.0;0.2;1.0;-0.8
2402;5231a Other shops and repair;2006 May;113.0;115.0;99.0;12.4;1.2;11.0
2403;5231a Other shops and repair;2006 June;113.0;114.0;99.0;3.8;1.1;2.7
2404;5231a Other shops and repair;2006 2nd quarter;110.0;114.0;97.0;5.3;1.1;4.2
2405;5231a Other shops and repair;2006 July;104.0;114.0;92.0;2.1;1.3;0.8
2406;5231a Other shops and repair;2006 August;104.0;114.0;91.0;11.1;1.3;9.7
2407;5231a Other shops and repair;2006 September;97.0;115.0;85.0;-3.7;1.0;-4.6
2408;5231a Other shops and repair;2006 3rd quarter;102.0;114.0;89.0;3.0;1.2;1.8
2409;5231a Other shops and repair;2006 October;95.0;115.0;83.0;-0.4;0.9;-1.3
2410;5231a Other shops and repair;2006 November;100.0;115.0;87.0;4.5;0.9;3.6
2411;5231a Other shops and repair;2006 December;103.0;114.0;90.0;0.7;1.1;-0.5
2412;5231a Other shops and repair;2006 4th quarter;99.0;115.0;87.0;1.6;1.0;0.6
2413;5231a Other shops and repair;2006;100.0;114.0;88.0;3.1;1.0;2.0
2414;5231a Other shops and repair;2007 January;85.0;113.0;75.0;7.3;0.1;7.2
2415;5231a Other shops and repair;2007 February;88.0;114.0;78.0;6.9;0.1;6.7
2416;5231a Other shops and repair;2007 March;107.0;115.0;94.0;3.1;0.5;2.6
2417;5231a Other shops and repair;2007 1st quarter;94.0;114.0;82.0;5.5;0.3;5.3
2418;5231a Other shops and repair;2007 April;119.0;115.0;103.0;12.0;0.8;11.2
2419;5231a Other shops and repair;2007 May;122.0;115.0;106.0;8.0;0.6;7.4
2420;5231a Other shops and repair;2007 June;123.0;115.0;107.0;9.3;0.6;8.6
2421;5231a Other shops and repair;2007 2nd quarter;121.0;115.0;105.0;9.7;0.6;9.0
2422;5231a Other shops and repair;2007 July;118.0;115.0;103.0;13.1;0.8;12.2
2423;5231a Other shops and repair;2007 August;112.0;115.0;98.0;7.7;0.5;7.2
2424;5231a Other shops and repair;2007 September;103.0;115.0;89.0;6.1;0.5;5.6
2425;5231a Other shops and repair;2007 3rd quarter;111.0;115.0;97.0;9.0;0.6;8.4
2426;5231a Other shops and repair;2007 October;104.0;115.0;90.0;9.5;0.6;8.9
2427;5231a Other shops and repair;2007 November;100.0;115.0;87.0;0.1;0.8;-0.7
2428;5231a Other shops and repair;2007 December;104.0;115.0;90.0;1.6;0.8;0.8
2429;5231a Other shops and repair;2007 4th quarter;103.0;115.0;89.0;3.6;0.7;2.9
2430;5231a Other shops and repair;2007;107.0;115.0;93.0;7.1;0.6;6.5
2431;5231a Other shops and repair;2008 January;90.0;115.0;78.0;6.0;2.0;3.9
2432;5231a Other shops and repair;2008 February;97.0;116.0;84.0;10.4;2.0;8.2
2433;5231a Other shops and repair;2008 March;107.0;117.0;91.0;-0.9;2.0;-2.8
2434;5231a Other shops and repair;2008 1st quarter;98.0;116.0;84.0;4.7;2.0;2.7
2435;5231a Other shops and repair;2008 April;124.0;117.0;106.0;4.6;1.6;2.9
2436;5231a Other shops and repair;2008 May;124.0;117.0;106.0;2.0;1.9;0.1
2437;5231a Other shops and repair;2008 June;125.0;117.0;107.0;1.4;1.7;-0.3
2438;5231a Other shops and repair;2008 2nd quarter;124.0;117.0;106.0;2.6;1.7;0.9
2439;5231a Other shops and repair;2008 July;115.0;117.0;99.0;-2.3;1.9;-4.1
2440;5231a Other shops and repair;2008 August;104.0;117.0;89.0;-7.0;2.2;-9.0
2441;5231a Other shops and repair;2008 September;105.0;118.0;89.0;1.8;2.4;-0.6
2442;5231a Other shops and repair;2008 3rd quarter;108.0;117.0;92.0;-2.6;2.2;-4.7
2443;5231a Other shops and repair;2008 October;103.0;118.0;87.0;-0.7;2.4;-3.1
2444;5231a Other shops and repair;2008 November;94.0;118.0;80.0;-5.6;2.2;-7.6
2445;5231a Other shops and repair;2008 December;104.0;118.0;88.0;-0.6;2.0;-2.5
2446;5231a Other shops and repair;2008 4th quarter;100.0;118.0;85.0;-2.3;2.2;-4.4
2447;5231a Other shops and repair;2008;108.0;117.0;92.0;0.6;2.0;-1.4
2448;52321 Chemist's shops;2000 January;90.0;99.0;90.0;;;
2449;52321 Chemist's shops;2000 February;90.0;99.0;91.0;;;
2450;52321 Chemist's shops;2000 March;95.0;99.0;96.0;;;
2451;52321 Chemist's shops;2000 1st quarter;92.0;99.0;92.0;;;
2452;52321 Chemist's shops;2000 April;93.0;100.0;94.0;;;
2453;52321 Chemist's shops;2000 May;103.0;100.0;103.0;;;
2454;52321 Chemist's shops;2000 June;104.0;100.0;104.0;;;
2455;52321 Chemist's shops;2000 2nd quarter;100.0;100.0;100.0;;;
2456;52321 Chemist's shops;2000 July;102.0;100.0;102.0;;;
2457;52321 Chemist's shops;2000 August;98.0;100.0;98.0;;;
2458;52321 Chemist's shops;2000 September;100.0;101.0;100.0;;;
2459;52321 Chemist's shops;2000 3rd quarter;100.0;100.0;100.0;;;
2460;52321 Chemist's shops;2000 October;96.0;101.0;96.0;;;
2461;52321 Chemist's shops;2000 November;107.0;101.0;106.0;;;
2462;52321 Chemist's shops;2000 December;122.0;101.0;121.0;;;
2463;52321 Chemist's shops;2000 4th quarter;108.0;101.0;107.0;;;
2464;52321 Chemist's shops;2000;100.0;100.0;100.0;;;
2465;52321 Chemist's shops;2001 January;99.0;102.0;96.0;9.9;2.8;
2466;52321 Chemist's shops;2001 February;93.0;103.0;90.0;2.4;3.4;
2467;52321 Chemist's shops;2001 March;103.0;103.0;100.0;7.8;3.9;
2468;52321 Chemist's shops;2001 1st quarter;98.0;103.0;95.0;6.7;3.4;
2469;52321 Chemist's shops;2001 April;95.0;104.0;92.0;2.3;4.2;
2470;52321 Chemist's shops;2001 May;115.0;104.0;110.0;11.5;4.1;
2471;52321 Chemist's shops;2001 June;118.0;104.0;113.0;13.1;4.0;
2472;52321 Chemist's shops;2001 2nd quarter;109.0;104.0;105.0;9.2;4.1;
2473;52321 Chemist's shops;2001 July;110.0;104.0;106.0;8.3;4.4;
2474;52321 Chemist's shops;2001 August;109.0;104.0;104.0;11.0;4.2;
2475;52321 Chemist's shops;2001 September;102.0;105.0;98.0;2.1;4.2;
2476;52321 Chemist's shops;2001 3rd quarter;107.0;104.0;103.0;7.1;4.3;
2477;52321 Chemist's shops;2001 October;109.0;105.0;104.0;13.2;4.2;
2478;52321 Chemist's shops;2001 November;118.0;105.0;113.0;10.8;3.9;
2479;52321 Chemist's shops;2001 December;132.0;105.0;126.0;8.9;4.0;
2480;52321 Chemist's shops;2001 4th quarter;120.0;105.0;114.0;10.8;4.0;
2481;52321 Chemist's shops;2001;109.0;104.0;104.0;8.6;3.9;
2482;52321 Chemist's shops;2002 January;100.0;105.0;95.0;1.4;3.1;
2483;52321 Chemist's shops;2002 February;96.0;106.0;91.0;3.5;2.8;
2484;52321 Chemist's shops;2002 March;106.0;106.0;100.0;3.6;2.8;
2485;52321 Chemist's shops;2002 1st quarter;101.0;106.0;95.0;2.8;2.9;
2486;52321 Chemist's shops;2002 April;106.0;107.0;100.0;11.8;2.7;
2487;52321 Chemist's shops;2002 May;122.0;107.0;114.0;6.5;2.9;
2488;52321 Chemist's shops;2002 June;124.0;107.0;117.0;5.6;2.7;
2489;52321 Chemist's shops;2002 2nd quarter;118.0;107.0;110.0;7.7;2.8;
2490;52321 Chemist's shops;2002 July;122.0;107.0;113.0;10.3;3.1;
2491;52321 Chemist's shops;2002 August;120.0;108.0;112.0;10.8;3.2;
2492;52321 Chemist's shops;2002 September;107.0;108.0;99.0;4.9;3.1;
2493;52321 Chemist's shops;2002 3rd quarter;116.0;108.0;108.0;8.7;3.1;
2494;52321 Chemist's shops;2002 October;120.0;108.0;111.0;10.3;3.0;
2495;52321 Chemist's shops;2002 November;125.0;108.0;116.0;5.7;2.9;
2496;52321 Chemist's shops;2002 December;141.0;108.0;130.0;6.2;2.9;
2497;52321 Chemist's shops;2002 4th quarter;129.0;108.0;119.0;7.3;2.9;
2498;52321 Chemist's shops;2002;116.0;107.0;108.0;6.8;2.9;
2499;52321 Chemist's shops;2003 January;109.0;108.0;101.0;9.4;2.5;6.7
2500;52321 Chemist's shops;2003 February;107.0;108.0;99.0;11.3;2.3;8.9
2501;52321 Chemist's shops;2003 March;110.0;108.0;102.0;3.7;2.1;1.6
2502;52321 Chemist's shops;2003 1st quarter;109.0;108.0;101.0;8.0;2.3;5.6
