ID;HerkomstBestemming;Perioden;TotaalZwareMetalenInEquivalenten_1;ArseenverbindingenAlsAs_2;CadmiumverbindingenAlsCd_3;ChroomverbindingenAlsCr_4;KoperverbindingenAlsCu_5;KwikverbindingenAlsHg_6;LoodverbindingenAlsPb_7;NikkelverbindingenAlsNi_8;ZinkverbindingenAlsZn_9;TotaalNutrientenInEquivalenten_10;FosforverbindingenAlsP_11;StikstofverbindingenAlsN_12
964;Totaal uit het buitenland;1999;571.2;246020.0;16065.0;351530.0;655892.0;3284.0;600450.0;483760.0;3003393.0;63738.0;24610000.0;391280000.0
965;Totaal uit het buitenland;2000;356.2;140262.0;9465.0;130909.0;436564.0;2130.0;346303.0;264467.0;1777954.0;53433.0;19404789.0;340277666.0
966;Totaal uit het buitenland;2001;497.8;136515.0;12462.0;423490.0;577122.0;3338.0;432296.0;341331.0;2519155.0;51887.0;12928556.0;389584695.0
967;Totaal uit het buitenland;2002;484.1;156707.0;13227.0;461108.0;549865.0;2409.0;516444.0;381481.0;2987640.0;65556.0;26933012.0;386227197.0
968;Totaal uit het buitenland;2003;472.0;82676.0;10805.0;476459.0;525800.0;3297.0;493161.0;368565.0;2573924.0;43527.0;17898438.0;256281406.0
969;Totaal uit het buitenland;2004;352.4;129255.0;11220.0;227557.0;444389.0;1656.0;271650.0;221620.0;1802248.0;43954.0;16933449.0;270209036.0
970;Totaal uit het buitenland;2005;297.8;119067.0;9962.0;197700.0;337338.0;1554.0;211513.0;235307.0;1665288.0;35836.0;9855429.0;259809528.0
971;Totaal uit het buitenland;2006;328.8;131720.0;18390.0;205967.0;324061.0;1372.0;199332.0;234469.0;1612949.0;37535.0;9841643.0;276931799.0
972;Totaal uit het buitenland;2007;324.0;146097.0;9932.0;219790.0;370451.0;1675.0;220949.0;260295.0;1884017.0;40708.0;11270400.0;294373642.0
973;Totaal uit het buitenland;2008;235.5;128023.0;7322.0;161582.0;289055.0;918.0;145756.0;196170.0;1404890.0;39408.0;13329228.0;260787665.0
974;Totaal uit het buitenland;2009;255.8;120059.0;6637.0;205334.0;332741.0;1020.0;175468.0;216751.0;1512564.0;32134.0;9487995.0;226455418.0
975;Totaal uit het buitenland;2010;280.2;120578.0;7259.0;210180.0;361290.0;1145.0;192024.0;241180.0;1715416.0;36634.0;10904460.0;257299557.0
976;Aanvoer door rivieren uit het buitenland;1995;532.3;203794.0;12081.0;566132.0;552613.0;3862.0;516946.0;403103.0;2857764.0;70763.0;23361238.0;474013164.0
977;Aanvoer door rivieren uit het buitenland;1996;319.0;97770.0;7175.0;200490.0;342820.0;2330.0;299130.0;203435.0;1841600.0;44573.0;15770000.0;288030000.0
978;Aanvoer door rivieren uit het buitenland;1997;363.4;106660.0;9120.0;245730.0;349900.0;2640.0;296830.0;227350.0;2423800.0;46181.0;16520000.0;296605000.0
979;Aanvoer door rivieren uit het buitenland;1998;536.5;164950.0;15720.0;483605.0;592690.0;3240.0;554420.0;438280.0;2828930.0;63796.0;23660000.0;401360000.0
980;Aanvoer door rivieren uit het buitenland;1999;565.5;246020.0;16050.0;351530.0;642420.0;3284.0;600310.0;483760.0;2969890.0;63738.0;24610000.0;391280000.0
981;Aanvoer door rivieren uit het buitenland;2000;350.7;140262.0;9450.0;130909.0;423402.0;2130.0;346303.0;264467.0;1745754.0;53433.0;19404789.0;340277666.0
982;Aanvoer door rivieren uit het buitenland;2001;492.0;136515.0;12447.0;423490.0;563175.0;3338.0;432296.0;341331.0;2486128.0;51887.0;12928556.0;389584695.0
983;Aanvoer door rivieren uit het buitenland;2002;478.1;156707.0;13211.0;461108.0;535411.0;2409.0;516444.0;381481.0;2954421.0;65556.0;26933012.0;386227197.0
984;Aanvoer door rivieren uit het buitenland;2003;465.8;82676.0;10789.0;476459.0;510839.0;3297.0;493161.0;368565.0;2539936.0;43527.0;17898438.0;256281406.0
985;Aanvoer door rivieren uit het buitenland;2004;346.0;129255.0;11204.0;227557.0;428921.0;1656.0;271650.0;221620.0;1767876.0;43954.0;16933449.0;270209036.0
986;Aanvoer door rivieren uit het buitenland;2005;291.3;119067.0;9946.0;197700.0;321363.0;1554.0;211513.0;235307.0;1631474.0;35836.0;9855429.0;259809528.0
987;Aanvoer door rivieren uit het buitenland;2006;322.4;131720.0;18373.0;205967.0;308415.0;1372.0;199332.0;234469.0;1578784.0;37535.0;9841643.0;276931799.0
988;Aanvoer door rivieren uit het buitenland;2007;317.5;146097.0;9918.0;219790.0;354457.0;1675.0;220949.0;260295.0;1852244.0;40708.0;11270400.0;294373642.0
989;Aanvoer door rivieren uit het buitenland;2008;228.9;128023.0;7307.0;161582.0;272519.0;918.0;145756.0;196170.0;1374102.0;39408.0;13329228.0;260787665.0
990;Aanvoer door rivieren uit het buitenland;2009;248.5;120059.0;6621.0;205334.0;314433.0;1020.0;175468.0;216751.0;1479691.0;32134.0;9487995.0;226455418.0
991;Aanvoer door rivieren uit het buitenland;2010;272.2;120578.0;7243.0;210180.0;340888.0;1145.0;192024.0;241180.0;1681752.0;36634.0;10904460.0;257299557.0
992;Niet-ingezetenen in Nederland;1995;5.8;0.0;16.0;0.0;13482.0;0.0;1449.0;0.0;33924.0;0.0;0.0;0.0
993;Niet-ingezetenen in Nederland;1996;5.8;0.0;16.0;0.0;13668.0;0.0;978.0;0.0;34338.0;0.0;0.0;0.0
994;Niet-ingezetenen in Nederland;1997;5.8;0.0;16.0;0.0;13603.0;0.0;698.0;0.0;34171.0;0.0;0.0;0.0
995;Niet-ingezetenen in Nederland;1998;5.7;0.0;16.0;0.0;13537.0;0.0;419.0;0.0;33837.0;0.0;0.0;0.0
996;Niet-ingezetenen in Nederland;1999;5.7;0.0;15.0;0.0;13472.0;0.0;140.0;0.0;33503.0;0.0;0.0;0.0
997;Niet-ingezetenen in Nederland;2000;5.5;0.0;15.0;0.0;13162.0;0.0;0.0;0.0;32200.0;0.0;0.0;0.0
998;Niet-ingezetenen in Nederland;2001;5.8;0.0;15.0;0.0;13947.0;0.0;0.0;0.0;33027.0;0.0;0.0;0.0
999;Niet-ingezetenen in Nederland;2002;6.0;0.0;16.0;0.0;14454.0;0.0;0.0;0.0;33219.0;0.0;0.0;0.0
1000;Niet-ingezetenen in Nederland;2003;6.2;0.0;16.0;0.0;14961.0;0.0;0.0;0.0;33988.0;0.0;0.0;0.0
1001;Niet-ingezetenen in Nederland;2004;6.4;0.0;16.0;0.0;15468.0;0.0;0.0;0.0;34372.0;0.0;0.0;0.0
1002;Niet-ingezetenen in Nederland;2005;6.5;0.0;16.0;0.0;15975.0;0.0;0.0;0.0;33814.0;0.0;0.0;0.0
1003;Niet-ingezetenen in Nederland;2006;6.4;0.0;16.0;0.0;15646.0;0.0;0.0;0.0;34165.0;0.0;0.0;0.0
1004;Niet-ingezetenen in Nederland;2007;6.5;0.0;15.0;0.0;15994.0;0.0;0.0;0.0;31773.0;0.0;0.0;0.0
1005;Niet-ingezetenen in Nederland;2008;6.6;0.0;15.0;0.0;16535.0;0.0;0.0;0.0;30788.0;0.0;0.0;0.0
1006;Niet-ingezetenen in Nederland;2009;7.3;0.0;15.0;0.0;18307.0;0.0;0.0;0.0;32873.0;0.0;0.0;0.0
1007;Niet-ingezetenen in Nederland;2010;8.0;0.0;15.0;0.0;20402.0;0.0;0.0;0.0;33664.0;0.0;0.0;0.0
1008;Totaal bestemming;1995;775.6;221227.0;16853.0;620086.0;911263.0;5584.0;658461.0;505548.0;3846168.0;119089.0;48788870.0;703005847.0
1009;Totaal bestemming;1996;541.5;114269.0;11461.0;250924.0;711598.0;3431.0;430833.0;298319.0;2819787.0;85431.0;38589579.0;468416348.0
1010;Totaal bestemming;1997;580.2;123183.0;13180.0;293939.0;712260.0;3692.0;426308.0;317698.0;3380493.0;88057.0;40601118.0;474561940.0
1011;Totaal bestemming;1998;749.3;182205.0;19507.0;528862.0;949616.0;4248.0;678216.0;528551.0;3815251.0;118729.0;53683341.0;650458635.0
1012;Totaal bestemming;1999;776.9;262687.0;19638.0;390073.0;1001304.0;4290.0;720909.0;576846.0;3936257.0;110558.0;50843774.0;597141276.0
1013;Totaal bestemming;2000;548.0;156639.0;13055.0;164275.0;751922.0;3057.0;457244.0;357135.0;2690113.0;98890.0;42641413.0;562484315.0
1014;Totaal bestemming;2001;690.1;152754.0;16055.0;435388.0;896769.0;4247.0;535146.0;423056.0;3455654.0;96148.0;36451883.0;596960993.0
1015;Totaal bestemming;2002;674.2;172552.0;16537.0;464663.0;868880.0;3313.0;612736.0;453532.0;3933869.0;108586.0;50384698.0;582010524.0
1016;Totaal bestemming;2003;639.8;98120.0;14129.0;480427.0;775225.0;4185.0;582797.0;436378.0;3566715.0;80127.0;37922723.0;422042317.0
1017;Totaal bestemming;2004;521.9;144470.0;14358.0;239066.0;704761.0;2473.0;354531.0;290768.0;2835520.0;84171.0;38271836.0;458995341.0
1018;Totaal bestemming;2005;453.1;134113.0;12910.0;223374.0;580104.0;2354.0;289650.0;305691.0;2483288.0;74409.0;30873804.0;435350807.0
1019;Totaal bestemming;2006;469.8;147185.0;20901.0;231398.0;541567.0;2109.0;285992.0;298818.0;2372741.0;75577.0;30658249.0;449186178.0
1020;Totaal bestemming;2007;482.5;162278.0;13083.0;245397.0;615381.0;2429.0;323111.0;312495.0;2760198.0;85900.0;34624174.0;512756748.0
1021;Totaal bestemming;2008;377.0;143217.0;8902.0;186632.0;518112.0;1635.0;247558.0;252907.0;2208595.0;78003.0;34474127.0;435291071.0
1022;Totaal bestemming;2009;392.8;134071.0;8425.0;227075.0;563528.0;1680.0;235446.0;279477.0;2247860.0;67643.0;29543036.0;380994696.0
1023;Totaal bestemming;2010;417.1;135258.0;9285.0;232213.0;582983.0;1798.0;246534.0;313585.0;2511377.0;74097.0;31021148.0;430759147.0
1024;Absorptie;1995;113.0;5673.0;1605.0;37098.0;183429.0;710.0;76552.0;30951.0;450635.0;22154.0;13756000.0;83978000.0
1025;Absorptie;1996;99.4;4731.0;1628.0;24789.0;160207.0;605.0;60576.0;30531.0;413666.0;21765.0;13473546.0;82909766.0
1026;Absorptie;1997;93.8;5048.0;904.0;19015.0;164240.0;550.0;51077.0;25041.0;386272.0;22051.0;13577547.0;84738592.0
1027;Absorptie;1998;94.4;7085.0;995.0;21441.0;156637.0;533.0;60936.0;28142.0;463360.0;22249.0;13693601.0;85558561.0
1028;Absorptie;1999;101.2;6101.0;1053.0;23710.0;170042.0;582.0;62507.0;32419.0;475242.0;21808.0;13292859.0;85151566.0
1029;Absorptie;2000;93.0;5801.0;1030.0;22707.0;156891.0;511.0;59425.0;25394.0;438782.0;21773.0;13300000.0;84726000.0
1030;Absorptie;2001;97.7;6433.0;1058.0;20375.0;165466.0;515.0;66331.0;25752.0;477901.0;22418.0;13850176.0;85674299.0
1031;Absorptie;2002;88.9;6252.0;908.0;17986.0;147146.0;490.0;55224.0;21119.0;462072.0;22821.0;14225818.0;85954910.0
1032;Absorptie;2003;89.1;5959.0;931.0;16572.0;150836.0;524.0;50707.0;19808.0;401235.0;22472.0;14102261.0;83694606.0
1033;Absorptie;2004;90.2;5835.0;1195.0;16158.0;157893.0;403.0;49276.0;21966.0;448136.0;22752.0;14328068.0;84243808.0
1034;Absorptie;2005;92.5;5891.0;1317.0;17128.0;159754.0;419.0;43817.0;21507.0;469266.0;22908.0;14425000.0;84825000.0
1035;Absorptie;2006;84.5;6134.0;913.0;17289.0;149586.0;376.0;42237.0;20627.0;435888.0;22925.0;14341000.0;85842000.0
1036;Absorptie;2007;88.1;6582.0;799.0;18086.0;155909.0;379.0;48951.0;21936.0;485009.0;23750.0;14968000.0;87817000.0
1037;Absorptie;2008;85.5;6128.0;586.0;16095.0;152644.0;362.0;48234.0;20834.0;494508.0;23882.0;14950890.0;89309923.0
1038;Absorptie;2009;83.9;5717.0;647.0;16586.0;156786.0;325.0;40598.0;20110.0;441246.0;23266.0;14601000.0;86650000.0
1039;Absorptie;2010;81.3;6295.0;803.0;17391.0;145405.0;319.0;36893.0;20905.0;460409.0;22667.0;13880000.0;87866000.0
1040;Totaal naar het buitenland;1995;842.1;370962.0;27270.0;1030517.0;768452.0;4571.0;868433.0;733759.0;5525871.0;86925.0;31800000.0;551252000.0
1041;Totaal naar het buitenland;1996;357.0;103367.0;8091.0;211966.0;336453.0;3191.0;372586.0;215080.0;1930701.0;48356.0;19878000.0;284780000.0
1042;Totaal naar het buitenland;1997;253.8;59760.0;3962.0;137678.0;278240.0;2390.0;225142.0;127380.0;1231388.0;43620.0;15700000.0;279200000.0
1043;Totaal naar het buitenland;1998;294.4;75818.0;9582.0;222285.0;324633.0;2090.0;254885.0;201452.0;1257942.0;54000.0;18200000.0;358000000.0
1044;Totaal naar het buitenland;1999;277.3;102134.0;8242.0;145936.0;324025.0;1880.0;235428.0;200830.0;1198846.0;51316.0;18342000.0;329740000.0
1045;Totaal naar het buitenland;2000;257.5;93107.0;6902.0;86898.0;323698.0;1670.0;216400.0;175555.0;1139939.0;51360.0;17500000.0;338600000.0
1046;Totaal naar het buitenland;2001;434.4;112974.0;12402.0;350463.0;472645.0;3196.0;361700.0;282472.0;2054571.0;49170.0;13200000.0;359700000.0
1047;Totaal naar het buitenland;2002;440.8;117243.0;9562.0;344987.0;518250.0;3278.0;375560.0;285412.0;2112619.0;68274.0;27468000.0;408060000.0
1048;Totaal naar het buitenland;2003;161.3;18824.0;3817.0;108481.0;235336.0;1133.0;65456.0;83916.0;514459.0;31231.0;11008000.0;202225000.0
1049;Totaal naar het buitenland;2004;220.9;71447.0;6267.0;125785.0;258777.0;1585.0;176986.0;122503.0;938025.0;42033.0;15857000.0;261763000.0
1050;Totaal naar het buitenland;2005;174.2;60340.0;4414.0;100189.0;202698.0;1311.0;104355.0;119248.0;799877.0;32855.0;9920542.0;229348752.0
1051;Totaal naar het buitenland;2006;283.0;73638.0;8498.0;115145.0;227277.0;3611.0;120621.0;131079.0;826617.0;35285.0;10628194.0;246565802.0
1052;Totaal naar het buitenland;2007;219.1;95916.0;7079.0;144298.0;256523.0;1108.0;126784.0;170890.0;1224889.0;39373.0;13404045.0;259692919.0
1053;Totaal naar het buitenland;2008;216.0;113856.0;6753.0;143702.0;258738.0;993.0;120482.0;174463.0;1228108.0;38800.0;13380476.0;254193563.0
1054;Totaal naar het buitenland;2009;156.5;65414.0;3521.0;111877.0;239675.0;576.0;90435.0;118097.0;755424.0;39089.0;15890000.0;231985000.0
1055;Totaal naar het buitenland;2010;208.1;87442.0;3655.0;152421.0;295295.0;941.0;147109.0;174902.0;1179885.0;36824.0;10190000.0;266344000.0
1056;Afvoer door rivieren naar het buitenland;1995;840.9;370962.0;27268.0;1030517.0;766508.0;4571.0;864518.0;733759.0;5514971.0;86925.0;31800000.0;551252000.0
1057;Afvoer door rivieren naar het buitenland;1996;356.0;103367.0;8089.0;211966.0;334805.0;3191.0;369587.0;215080.0;1920090.0;48356.0;19878000.0;284780000.0
1058;Afvoer door rivieren naar het buitenland;1997;252.8;59760.0;3960.0;137678.0;276600.0;2390.0;223000.0;127380.0;1221000.0;43620.0;15700000.0;279200000.0
1059;Afvoer door rivieren naar het buitenland;1998;293.5;75818.0;9580.0;222285.0;323000.0;2090.0;253600.0;201452.0;1248000.0;54000.0;18200000.0;358000000.0
1060;Afvoer door rivieren naar het buitenland;1999;276.4;102134.0;8240.0;145936.0;322400.0;1880.0;235000.0;200830.0;1189350.0;51316.0;18342000.0;329740000.0
1061;Afvoer door rivieren naar het buitenland;2000;256.6;93107.0;6900.0;86898.0;321800.0;1670.0;216400.0;175555.0;1130700.0;51360.0;17500000.0;338600000.0
1062;Afvoer door rivieren naar het buitenland;2001;433.5;112974.0;12400.0;350463.0;471000.0;3196.0;361700.0;282472.0;2046000.0;49170.0;13200000.0;359700000.0
1063;Afvoer door rivieren naar het buitenland;2002;439.9;117243.0;9560.0;344987.0;516580.0;3278.0;375560.0;285412.0;2104080.0;68274.0;27468000.0;408060000.0
1064;Afvoer door rivieren naar het buitenland;2003;160.4;18824.0;3815.0;108481.0;233642.0;1133.0;65456.0;83916.0;506050.0;31231.0;11008000.0;202225000.0
1065;Afvoer door rivieren naar het buitenland;2004;220.1;71447.0;6265.0;125785.0;257058.0;1585.0;176986.0;122503.0;929681.0;42033.0;15857000.0;261763000.0
1066;Afvoer door rivieren naar het buitenland;2005;173.4;60340.0;4412.0;100189.0;200955.0;1311.0;104355.0;119248.0;791638.0;32855.0;9920542.0;229348752.0
1067;Afvoer door rivieren naar het buitenland;2006;282.1;73638.0;8497.0;115145.0;225538.0;3611.0;120621.0;131079.0;819242.0;35285.0;10628194.0;246565802.0
1068;Afvoer door rivieren naar het buitenland;2007;217.6;95916.0;7076.0;144298.0;253288.0;1108.0;126784.0;170890.0;1213167.0;39373.0;13404045.0;259692919.0
1069;Afvoer door rivieren naar het buitenland;2008;214.5;113856.0;6750.0;143702.0;255160.0;993.0;120482.0;174463.0;1217973.0;38800.0;13380476.0;254193563.0
1070;Afvoer door rivieren naar het buitenland;2009;155.3;65414.0;3519.0;111877.0;237035.0;576.0;90435.0;118097.0;745735.0;39089.0;15890000.0;231985000.0
1071;Afvoer door rivieren naar het buitenland;2010;206.7;87442.0;3653.0;152421.0;292353.0;941.0;147109.0;174902.0;1168086.0;36824.0;10190000.0;266344000.0
1072;Ingezetenen in het buitenland;1995;1.2;0.0;2.0;0.0;1944.0;0.0;3915.0;0.0;10900.0;0.0;0.0;0.0
1073;Ingezetenen in het buitenland;1996;1.0;0.0;2.0;0.0;1648.0;0.0;2999.0;0.0;10611.0;0.0;0.0;0.0
1074;Ingezetenen in het buitenland;1997;1.0;0.0;2.0;0.0;1640.0;0.0;2142.0;0.0;10388.0;0.0;0.0;0.0
1075;Ingezetenen in het buitenland;1998;0.9;0.0;2.0;0.0;1633.0;0.0;1285.0;0.0;9942.0;0.0;0.0;0.0
1076;Ingezetenen in het buitenland;1999;0.9;0.0;2.0;0.0;1625.0;0.0;428.0;0.0;9496.0;0.0;0.0;0.0
1077;Ingezetenen in het buitenland;2000;1.0;0.0;2.0;0.0;1898.0;0.0;0.0;0.0;9239.0;0.0;0.0;0.0
1078;Ingezetenen in het buitenland;2001;0.8;0.0;2.0;0.0;1645.0;0.0;0.0;0.0;8571.0;0.0;0.0;0.0
1079;Ingezetenen in het buitenland;2002;0.9;0.0;2.0;0.0;1670.0;0.0;0.0;0.0;8539.0;0.0;0.0;0.0
1080;Ingezetenen in het buitenland;2003;0.9;0.0;2.0;0.0;1694.0;0.0;0.0;0.0;8409.0;0.0;0.0;0.0
1081;Ingezetenen in het buitenland;2004;0.9;0.0;2.0;0.0;1719.0;0.0;0.0;0.0;8344.0;0.0;0.0;0.0
1082;Ingezetenen in het buitenland;2005;0.9;0.0;2.0;0.0;1743.0;0.0;0.0;0.0;8238.0;0.0;0.0;0.0
1083;Ingezetenen in het buitenland;2006;0.8;0.0;2.0;0.0;1738.0;0.0;0.0;0.0;7375.0;0.0;0.0;0.0
1084;Ingezetenen in het buitenland;2007;1.5;0.0;3.0;0.0;3235.0;0.0;0.0;0.0;11722.0;0.0;0.0;0.0
1085;Ingezetenen in het buitenland;2008;1.5;0.0;3.0;0.0;3578.0;0.0;0.0;0.0;10135.0;0.0;0.0;0.0
1086;Ingezetenen in het buitenland;2009;1.2;0.0;2.0;0.0;2640.0;0.0;0.0;0.0;9689.0;0.0;0.0;0.0
1087;Ingezetenen in het buitenland;2010;1.4;0.0;2.0;0.0;2942.0;0.0;0.0;0.0;11799.0;0.0;0.0;0.0
1088;Bijdrage milieuprobleem;1995;-179.4;-155408.0;-12022.0;-447529.0;-40618.0;303.0;-286523.0;-259162.0;-2130338.0;10010.0;3232870.0;67775847.0
1089;Bijdrage milieuprobleem;1996;85.1;6172.0;1741.0;14169.0;214938.0;-365.0;-2329.0;52708.0;475420.0;15311.0;5238033.0;100726582.0
1090;Bijdrage milieuprobleem;1997;232.6;58375.0;8314.0;137246.0;269779.0;751.0;150089.0;165277.0;1762832.0;22386.0;11323570.0;110623347.0
1091;Bijdrage milieuprobleem;1998;360.6;99301.0;8931.0;285136.0;468347.0;1625.0;362395.0;298957.0;2093949.0;42480.0;21789740.0;206900073.0
1092;Bijdrage milieuprobleem;1999;398.3;154452.0;10343.0;220428.0;507238.0;1828.0;422973.0;343597.0;2262169.0;37434.0;19208915.0;182249710.0
1093;Bijdrage milieuprobleem;2000;197.5;57731.0;5123.0;54669.0;271333.0;876.0;181419.0;156185.0;1111392.0;25757.0;11841413.0;139158315.0
1094;Bijdrage milieuprobleem;2001;158.0;33346.0;2595.0;64550.0;258657.0;536.0;107115.0;114831.0;923181.0;24560.0;9401707.0;151586694.0
1095;Bijdrage milieuprobleem;2002;144.6;49056.0;6067.0;101690.0;203485.0;-455.0;181952.0;147000.0;1359178.0;17490.0;8690879.0;87995614.0
1096;Bijdrage milieuprobleem;2003;389.4;73337.0;9381.0;355374.0;389052.0;2528.0;466634.0;332654.0;2651021.0;26425.0;12812462.0;136122711.0
1097;Bijdrage milieuprobleem;2004;210.7;67188.0;6896.0;97123.0;288092.0;486.0;128269.0;146299.0;1449359.0;19386.0;8086768.0;112988533.0
1098;Bijdrage milieuprobleem;2005;186.4;67881.0;7179.0;106057.0;217653.0;624.0;141478.0;164935.0;1214145.0;18646.0;6528262.0;121177055.0
1099;Bijdrage milieuprobleem;2006;102.4;67413.0;11490.0;98963.0;164705.0;-1878.0;123134.0;147112.0;1110236.0;17367.0;5689055.0;116778375.0
1100;Bijdrage milieuprobleem;2007;175.3;59780.0;5205.0;83013.0;202949.0;942.0;147376.0;119669.0;1050301.0;22777.0;6252129.0;165246829.0
1101;Bijdrage milieuprobleem;2008;75.5;23232.0;1562.0;26835.0;106730.0;281.0;78842.0;57610.0;485980.0;15322.0;6142761.0;91787585.0
1102;Bijdrage milieuprobleem;2009;152.4;62940.0;4257.0;98612.0;167067.0;779.0;104413.0;141270.0;1051190.0;5288.0;-947964.0;62359696.0
1103;Bijdrage milieuprobleem;2010;127.7;41521.0;4827.0;62400.0;142283.0;538.0;62532.0;117778.0;871083.0;14606.0;6951148.0;76549147.0
