ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1;NieuweVestigingenBestaandeBedrijven_2;OpheffingenVanVestigingen_3;GestopteVestigingenBestaandeBedrijven_4
6701;I Horeca;Zuid-Limburg (CR);2009;270.0;50.0;315.0;30.0
6702;I Horeca;Zuid-Limburg (CR);2010;210.0;45.0;240.0;30.0
6703;I Horeca;Zuid-Limburg (CR);2011;300.0;35.0;245.0;30.0
6704;I Horeca;Zuid-Limburg (CR);2012;260.0;30.0;250.0;25.0
6705;I Horeca;Zuid-Limburg (CR);2013;265.0;30.0;230.0;35.0
6706;I Horeca;Flevoland (CR);2007;140.0;10.0;95.0;10.0
6707;I Horeca;Flevoland (CR);2008;140.0;10.0;90.0;5.0
6708;I Horeca;Flevoland (CR);2009;95.0;30.0;95.0;15.0
6709;I Horeca;Flevoland (CR);2010;90.0;15.0;70.0;5.0
6710;I Horeca;Flevoland (CR);2011;140.0;25.0;100.0;20.0
6711;I Horeca;Flevoland (CR);2012;125.0;25.0;90.0;20.0
6712;I Horeca;Flevoland (CR);2013;145.0;30.0;100.0;20.0
6713;I Horeca;Niet in te delen (CR);2007;;;;
6714;I Horeca;Niet in te delen (CR);2008;;;;
6715;I Horeca;Niet in te delen (CR);2009;;;;
6716;I Horeca;Niet in te delen (CR);2010;;;;
6717;I Horeca;Niet in te delen (CR);2011;;;;
6718;I Horeca;Niet in te delen (CR);2012;;;;
6719;I Horeca;Niet in te delen (CR);2013;;;;
6720;J Informatie en communicatie;Nederland;2007;8440.0;510.0;4460.0;500.0
6721;J Informatie en communicatie;Nederland;2008;10165.0;435.0;5205.0;485.0
6722;J Informatie en communicatie;Nederland;2009;8860.0;940.0;5260.0;410.0
6723;J Informatie en communicatie;Nederland;2010;7730.0;620.0;3775.0;615.0
6724;J Informatie en communicatie;Nederland;2011;10355.0;705.0;4590.0;460.0
6725;J Informatie en communicatie;Nederland;2012;9630.0;835.0;5735.0;845.0
6726;J Informatie en communicatie;Nederland;2013;10370.0;745.0;7370.0;785.0
6727;J Informatie en communicatie;Noord-Nederland (LD);2007;655.0;40.0;340.0;30.0
6728;J Informatie en communicatie;Noord-Nederland (LD);2008;830.0;30.0;405.0;55.0
6729;J Informatie en communicatie;Noord-Nederland (LD);2009;750.0;70.0;415.0;40.0
6730;J Informatie en communicatie;Noord-Nederland (LD);2010;590.0;35.0;245.0;45.0
6731;J Informatie en communicatie;Noord-Nederland (LD);2011;830.0;50.0;340.0;30.0
6732;J Informatie en communicatie;Noord-Nederland (LD);2012;720.0;60.0;450.0;55.0
6733;J Informatie en communicatie;Noord-Nederland (LD);2013;760.0;45.0;520.0;45.0
6734;J Informatie en communicatie;Oost-Nederland (LD);2007;1535.0;105.0;770.0;100.0
6735;J Informatie en communicatie;Oost-Nederland (LD);2008;1790.0;80.0;885.0;95.0
6736;J Informatie en communicatie;Oost-Nederland (LD);2009;1505.0;175.0;895.0;60.0
6737;J Informatie en communicatie;Oost-Nederland (LD);2010;1365.0;125.0;660.0;100.0
6738;J Informatie en communicatie;Oost-Nederland (LD);2011;1870.0;140.0;930.0;85.0
6739;J Informatie en communicatie;Oost-Nederland (LD);2012;1755.0;160.0;970.0;140.0
6740;J Informatie en communicatie;Oost-Nederland (LD);2013;1860.0;130.0;1305.0;150.0
6741;J Informatie en communicatie;West-Nederland (LD);2007;4850.0;285.0;2595.0;300.0
6742;J Informatie en communicatie;West-Nederland (LD);2008;5935.0;250.0;3080.0;250.0
6743;J Informatie en communicatie;West-Nederland (LD);2009;5155.0;530.0;3130.0;250.0
6744;J Informatie en communicatie;West-Nederland (LD);2010;4445.0;365.0;2240.0;365.0
6745;J Informatie en communicatie;West-Nederland (LD);2011;5870.0;400.0;2575.0;265.0
6746;J Informatie en communicatie;West-Nederland (LD);2012;5535.0;480.0;3370.0;525.0
6747;J Informatie en communicatie;West-Nederland (LD);2013;5965.0;455.0;4325.0;485.0
6748;J Informatie en communicatie;Zuid-Nederland (LD);2007;1395.0;85.0;755.0;70.0
6749;J Informatie en communicatie;Zuid-Nederland (LD);2008;1615.0;70.0;835.0;80.0
6750;J Informatie en communicatie;Zuid-Nederland (LD);2009;1455.0;165.0;820.0;55.0
6751;J Informatie en communicatie;Zuid-Nederland (LD);2010;1330.0;90.0;625.0;105.0
6752;J Informatie en communicatie;Zuid-Nederland (LD);2011;1785.0;110.0;740.0;75.0
6753;J Informatie en communicatie;Zuid-Nederland (LD);2012;1615.0;135.0;945.0;125.0
6754;J Informatie en communicatie;Zuid-Nederland (LD);2013;1790.0;115.0;1220.0;105.0
6755;J Informatie en communicatie;Niet in te delen (LD);2007;;;;
6756;J Informatie en communicatie;Niet in te delen (LD);2008;;;;
6757;J Informatie en communicatie;Niet in te delen (LD);2009;;;;
6758;J Informatie en communicatie;Niet in te delen (LD);2010;;;;
6759;J Informatie en communicatie;Niet in te delen (LD);2011;;;;
6760;J Informatie en communicatie;Niet in te delen (LD);2012;0.0;0.0;0.0;0.0
6761;J Informatie en communicatie;Niet in te delen (LD);2013;;;;
6762;J Informatie en communicatie;Groningen (PV);2007;275.0;15.0;130.0;10.0
6763;J Informatie en communicatie;Groningen (PV);2008;375.0;10.0;155.0;25.0
6764;J Informatie en communicatie;Groningen (PV);2009;330.0;25.0;170.0;10.0
6765;J Informatie en communicatie;Groningen (PV);2010;240.0;15.0;100.0;25.0
6766;J Informatie en communicatie;Groningen (PV);2011;345.0;20.0;150.0;10.0
6767;J Informatie en communicatie;Groningen (PV);2012;340.0;25.0;185.0;20.0
6768;J Informatie en communicatie;Groningen (PV);2013;320.0;20.0;210.0;20.0
6769;J Informatie en communicatie;Friesland (PV);2007;185.0;10.0;115.0;15.0
6770;J Informatie en communicatie;Friesland (PV);2008;255.0;10.0;125.0;15.0
6771;J Informatie en communicatie;Friesland (PV);2009;255.0;30.0;120.0;20.0
6772;J Informatie en communicatie;Friesland (PV);2010;195.0;10.0;95.0;15.0
6773;J Informatie en communicatie;Friesland (PV);2011;285.0;20.0;115.0;10.0
6774;J Informatie en communicatie;Friesland (PV);2012;215.0;20.0;145.0;20.0
6775;J Informatie en communicatie;Friesland (PV);2013;280.0;15.0;185.0;10.0
6776;J Informatie en communicatie;Drenthe (PV);2007;195.0;10.0;95.0;5.0
6777;J Informatie en communicatie;Drenthe (PV);2008;200.0;10.0;130.0;15.0
6778;J Informatie en communicatie;Drenthe (PV);2009;170.0;15.0;125.0;5.0
6779;J Informatie en communicatie;Drenthe (PV);2010;155.0;10.0;50.0;5.0
6780;J Informatie en communicatie;Drenthe (PV);2011;200.0;15.0;80.0;10.0
6781;J Informatie en communicatie;Drenthe (PV);2012;165.0;20.0;120.0;15.0
6782;J Informatie en communicatie;Drenthe (PV);2013;160.0;10.0;130.0;10.0
6783;J Informatie en communicatie;Overijssel (PV);2007;445.0;30.0;210.0;25.0
6784;J Informatie en communicatie;Overijssel (PV);2008;530.0;20.0;260.0;25.0
6785;J Informatie en communicatie;Overijssel (PV);2009;455.0;55.0;240.0;20.0
6786;J Informatie en communicatie;Overijssel (PV);2010;375.0;35.0;185.0;30.0
6787;J Informatie en communicatie;Overijssel (PV);2011;575.0;50.0;280.0;25.0
6788;J Informatie en communicatie;Overijssel (PV);2012;510.0;45.0;260.0;45.0
6789;J Informatie en communicatie;Overijssel (PV);2013;540.0;30.0;380.0;45.0
6790;J Informatie en communicatie;Flevoland (PV);2007;295.0;15.0;135.0;15.0
6791;J Informatie en communicatie;Flevoland (PV);2008;280.0;10.0;160.0;20.0
6792;J Informatie en communicatie;Flevoland (PV);2009;255.0;20.0;160.0;10.0
6793;J Informatie en communicatie;Flevoland (PV);2010;245.0;15.0;110.0;15.0
6794;J Informatie en communicatie;Flevoland (PV);2011;295.0;15.0;145.0;15.0
6795;J Informatie en communicatie;Flevoland (PV);2012;310.0;20.0;205.0;20.0
6796;J Informatie en communicatie;Flevoland (PV);2013;315.0;30.0;235.0;15.0
6797;J Informatie en communicatie;Gelderland (PV);2007;795.0;60.0;430.0;55.0
6798;J Informatie en communicatie;Gelderland (PV);2008;975.0;50.0;465.0;55.0
6799;J Informatie en communicatie;Gelderland (PV);2009;795.0;100.0;495.0;35.0
6800;J Informatie en communicatie;Gelderland (PV);2010;745.0;70.0;365.0;55.0
6801;J Informatie en communicatie;Gelderland (PV);2011;1000.0;80.0;510.0;45.0
6802;J Informatie en communicatie;Gelderland (PV);2012;935.0;90.0;505.0;75.0
6803;J Informatie en communicatie;Gelderland (PV);2013;1005.0;70.0;685.0;85.0
6804;J Informatie en communicatie;Utrecht (PV);2007;900.0;55.0;425.0;55.0
6805;J Informatie en communicatie;Utrecht (PV);2008;1085.0;50.0;540.0;50.0
6806;J Informatie en communicatie;Utrecht (PV);2009;915.0;85.0;505.0;45.0
6807;J Informatie en communicatie;Utrecht (PV);2010;830.0;65.0;370.0;55.0
6808;J Informatie en communicatie;Utrecht (PV);2011;1130.0;65.0;410.0;35.0
6809;J Informatie en communicatie;Utrecht (PV);2012;1005.0;85.0;605.0;95.0
6810;J Informatie en communicatie;Utrecht (PV);2013;1060.0;90.0;815.0;85.0
6811;J Informatie en communicatie;Noord-Holland (PV);2007;2015.0;115.0;1185.0;110.0
6812;J Informatie en communicatie;Noord-Holland (PV);2008;2540.0;125.0;1425.0;105.0
6813;J Informatie en communicatie;Noord-Holland (PV);2009;2330.0;235.0;1405.0;125.0
6814;J Informatie en communicatie;Noord-Holland (PV);2010;1975.0;175.0;995.0;180.0
6815;J Informatie en communicatie;Noord-Holland (PV);2011;2560.0;190.0;1095.0;120.0
6816;J Informatie en communicatie;Noord-Holland (PV);2012;2360.0;235.0;1480.0;250.0
6817;J Informatie en communicatie;Noord-Holland (PV);2013;2580.0;205.0;1935.0;235.0
6818;J Informatie en communicatie;Zuid-Holland (PV);2007;1860.0;110.0;925.0;130.0
6819;J Informatie en communicatie;Zuid-Holland (PV);2008;2220.0;70.0;1045.0;90.0
6820;J Informatie en communicatie;Zuid-Holland (PV);2009;1825.0;195.0;1160.0;75.0
6821;J Informatie en communicatie;Zuid-Holland (PV);2010;1550.0;120.0;840.0;130.0
6822;J Informatie en communicatie;Zuid-Holland (PV);2011;2060.0;140.0;1020.0;100.0
6823;J Informatie en communicatie;Zuid-Holland (PV);2012;2055.0;155.0;1210.0;175.0
6824;J Informatie en communicatie;Zuid-Holland (PV);2013;2220.0;155.0;1500.0;160.0
6825;J Informatie en communicatie;Zeeland (PV);2007;75.0;5.0;55.0;5.0
6826;J Informatie en communicatie;Zeeland (PV);2008;90.0;5.0;65.0;5.0
6827;J Informatie en communicatie;Zeeland (PV);2009;85.0;15.0;65.0;5.0
6828;J Informatie en communicatie;Zeeland (PV);2010;85.0;10.0;40.0;0.0
6829;J Informatie en communicatie;Zeeland (PV);2011;120.0;5.0;45.0;10.0
6830;J Informatie en communicatie;Zeeland (PV);2012;120.0;5.0;75.0;5.0
6831;J Informatie en communicatie;Zeeland (PV);2013;105.0;5.0;75.0;5.0
6832;J Informatie en communicatie;Noord-Brabant (PV);2007;1085.0;70.0;540.0;55.0
6833;J Informatie en communicatie;Noord-Brabant (PV);2008;1260.0;50.0;615.0;60.0
6834;J Informatie en communicatie;Noord-Brabant (PV);2009;1105.0;115.0;590.0;40.0
6835;J Informatie en communicatie;Noord-Brabant (PV);2010;1030.0;70.0;475.0;80.0
6836;J Informatie en communicatie;Noord-Brabant (PV);2011;1300.0;85.0;550.0;55.0
6837;J Informatie en communicatie;Noord-Brabant (PV);2012;1235.0;90.0;705.0;95.0
6838;J Informatie en communicatie;Noord-Brabant (PV);2013;1370.0;95.0;920.0;80.0
6839;J Informatie en communicatie;Limburg (PV);2007;315.0;15.0;215.0;15.0
6840;J Informatie en communicatie;Limburg (PV);2008;350.0;20.0;225.0;20.0
6841;J Informatie en communicatie;Limburg (PV);2009;350.0;50.0;230.0;20.0
6842;J Informatie en communicatie;Limburg (PV);2010;300.0;20.0;150.0;25.0
6843;J Informatie en communicatie;Limburg (PV);2011;485.0;25.0;195.0;20.0
6844;J Informatie en communicatie;Limburg (PV);2012;380.0;40.0;240.0;25.0
6845;J Informatie en communicatie;Limburg (PV);2013;425.0;20.0;300.0;25.0
6846;J Informatie en communicatie;Niet in te delen (PV);2007;;;;
6847;J Informatie en communicatie;Niet in te delen (PV);2008;;;;
6848;J Informatie en communicatie;Niet in te delen (PV);2009;;;;
6849;J Informatie en communicatie;Niet in te delen (PV);2010;;;;
6850;J Informatie en communicatie;Niet in te delen (PV);2011;;;;
6851;J Informatie en communicatie;Niet in te delen (PV);2012;0.0;0.0;0.0;0.0
6852;J Informatie en communicatie;Niet in te delen (PV);2013;;;;
6853;J Informatie en communicatie;Oost-Groningen (CR);2007;45.0;5.0;25.0;0.0
6854;J Informatie en communicatie;Oost-Groningen (CR);2008;55.0;0.0;30.0;5.0
6855;J Informatie en communicatie;Oost-Groningen (CR);2009;35.0;5.0;25.0;0.0
6856;J Informatie en communicatie;Oost-Groningen (CR);2010;30.0;0.0;25.0;0.0
6857;J Informatie en communicatie;Oost-Groningen (CR);2011;40.0;0.0;15.0;0.0
6858;J Informatie en communicatie;Oost-Groningen (CR);2012;40.0;5.0;30.0;5.0
6859;J Informatie en communicatie;Oost-Groningen (CR);2013;40.0;0.0;20.0;0.0
6860;J Informatie en communicatie;Delfzijl en omgeving (CR);2007;15.0;0.0;5.0;0.0
6861;J Informatie en communicatie;Delfzijl en omgeving (CR);2008;10.0;0.0;10.0;0.0
6862;J Informatie en communicatie;Delfzijl en omgeving (CR);2009;15.0;0.0;5.0;0.0
6863;J Informatie en communicatie;Delfzijl en omgeving (CR);2010;10.0;0.0;5.0;0.0
6864;J Informatie en communicatie;Delfzijl en omgeving (CR);2011;5.0;0.0;5.0;0.0
6865;J Informatie en communicatie;Delfzijl en omgeving (CR);2012;15.0;0.0;10.0;0.0
6866;J Informatie en communicatie;Delfzijl en omgeving (CR);2013;10.0;0.0;10.0;0.0
6867;J Informatie en communicatie;Overig Groningen (CR);2007;215.0;15.0;100.0;10.0
6868;J Informatie en communicatie;Overig Groningen (CR);2008;310.0;5.0;115.0;20.0
6869;J Informatie en communicatie;Overig Groningen (CR);2009;280.0;20.0;140.0;10.0
6870;J Informatie en communicatie;Overig Groningen (CR);2010;200.0;15.0;65.0;20.0
6871;J Informatie en communicatie;Overig Groningen (CR);2011;295.0;20.0;130.0;10.0
6872;J Informatie en communicatie;Overig Groningen (CR);2012;285.0;15.0;145.0;15.0
6873;J Informatie en communicatie;Overig Groningen (CR);2013;270.0;15.0;175.0;20.0
6874;J Informatie en communicatie;Noord-Friesland (CR);2007;90.0;10.0;55.0;10.0
6875;J Informatie en communicatie;Noord-Friesland (CR);2008;130.0;5.0;55.0;5.0
6876;J Informatie en communicatie;Noord-Friesland (CR);2009;140.0;10.0;55.0;10.0
6877;J Informatie en communicatie;Noord-Friesland (CR);2010;110.0;5.0;50.0;5.0
6878;J Informatie en communicatie;Noord-Friesland (CR);2011;155.0;10.0;65.0;5.0
6879;J Informatie en communicatie;Noord-Friesland (CR);2012;130.0;10.0;65.0;10.0
6880;J Informatie en communicatie;Noord-Friesland (CR);2013;155.0;10.0;105.0;5.0
6881;J Informatie en communicatie;Zuidwest-Friesland (CR);2007;35.0;0.0;20.0;0.0
6882;J Informatie en communicatie;Zuidwest-Friesland (CR);2008;35.0;0.0;25.0;0.0
6883;J Informatie en communicatie;Zuidwest-Friesland (CR);2009;40.0;10.0;20.0;5.0
6884;J Informatie en communicatie;Zuidwest-Friesland (CR);2010;25.0;0.0;15.0;0.0
6885;J Informatie en communicatie;Zuidwest-Friesland (CR);2011;55.0;0.0;15.0;5.0
6886;J Informatie en communicatie;Zuidwest-Friesland (CR);2012;35.0;0.0;25.0;5.0
6887;J Informatie en communicatie;Zuidwest-Friesland (CR);2013;40.0;0.0;25.0;5.0
6888;J Informatie en communicatie;Zuidoost-Friesland (CR);2007;60.0;0.0;40.0;5.0
6889;J Informatie en communicatie;Zuidoost-Friesland (CR);2008;85.0;5.0;45.0;5.0
6890;J Informatie en communicatie;Zuidoost-Friesland (CR);2009;75.0;10.0;45.0;10.0
6891;J Informatie en communicatie;Zuidoost-Friesland (CR);2010;55.0;5.0;30.0;10.0
6892;J Informatie en communicatie;Zuidoost-Friesland (CR);2011;75.0;10.0;35.0;5.0
6893;J Informatie en communicatie;Zuidoost-Friesland (CR);2012;50.0;5.0;50.0;5.0
6894;J Informatie en communicatie;Zuidoost-Friesland (CR);2013;85.0;0.0;50.0;0.0
6895;J Informatie en communicatie;Noord-Drenthe (CR);2007;80.0;5.0;40.0;5.0
6896;J Informatie en communicatie;Noord-Drenthe (CR);2008;95.0;5.0;55.0;5.0
6897;J Informatie en communicatie;Noord-Drenthe (CR);2009;65.0;5.0;55.0;5.0
6898;J Informatie en communicatie;Noord-Drenthe (CR);2010;65.0;0.0;20.0;5.0
6899;J Informatie en communicatie;Noord-Drenthe (CR);2011;90.0;5.0;35.0;5.0
6900;J Informatie en communicatie;Noord-Drenthe (CR);2012;65.0;5.0;55.0;5.0
6901;J Informatie en communicatie;Noord-Drenthe (CR);2013;55.0;5.0;60.0;5.0
6902;J Informatie en communicatie;Zuidoost-Drenthe (CR);2007;60.0;5.0;30.0;0.0
6903;J Informatie en communicatie;Zuidoost-Drenthe (CR);2008;55.0;5.0;45.0;5.0
6904;J Informatie en communicatie;Zuidoost-Drenthe (CR);2009;55.0;5.0;40.0;0.0
6905;J Informatie en communicatie;Zuidoost-Drenthe (CR);2010;50.0;5.0;20.0;0.0
6906;J Informatie en communicatie;Zuidoost-Drenthe (CR);2011;60.0;0.0;25.0;5.0
6907;J Informatie en communicatie;Zuidoost-Drenthe (CR);2012;60.0;5.0;40.0;5.0
6908;J Informatie en communicatie;Zuidoost-Drenthe (CR);2013;65.0;0.0;45.0;5.0
6909;J Informatie en communicatie;Zuidwest-Drenthe (CR);2007;55.0;0.0;25.0;0.0
6910;J Informatie en communicatie;Zuidwest-Drenthe (CR);2008;50.0;5.0;30.0;5.0
6911;J Informatie en communicatie;Zuidwest-Drenthe (CR);2009;50.0;5.0;30.0;0.0
6912;J Informatie en communicatie;Zuidwest-Drenthe (CR);2010;40.0;5.0;15.0;0.0
6913;J Informatie en communicatie;Zuidwest-Drenthe (CR);2011;50.0;5.0;20.0;5.0
6914;J Informatie en communicatie;Zuidwest-Drenthe (CR);2012;35.0;5.0;25.0;5.0
6915;J Informatie en communicatie;Zuidwest-Drenthe (CR);2013;40.0;5.0;25.0;5.0
6916;J Informatie en communicatie;Noord-Overijssel (CR);2007;140.0;10.0;50.0;5.0
6917;J Informatie en communicatie;Noord-Overijssel (CR);2008;145.0;5.0;70.0;5.0
6918;J Informatie en communicatie;Noord-Overijssel (CR);2009;135.0;20.0;70.0;10.0
6919;J Informatie en communicatie;Noord-Overijssel (CR);2010;110.0;10.0;55.0;5.0
6920;J Informatie en communicatie;Noord-Overijssel (CR);2011;160.0;25.0;70.0;10.0
6921;J Informatie en communicatie;Noord-Overijssel (CR);2012;170.0;10.0;85.0;10.0
6922;J Informatie en communicatie;Noord-Overijssel (CR);2013;160.0;10.0;115.0;20.0
6923;J Informatie en communicatie;Zuidwest-Overijssel (CR);2007;75.0;5.0;25.0;5.0
6924;J Informatie en communicatie;Zuidwest-Overijssel (CR);2008;85.0;5.0;40.0;5.0
6925;J Informatie en communicatie;Zuidwest-Overijssel (CR);2009;70.0;10.0;30.0;0.0
6926;J Informatie en communicatie;Zuidwest-Overijssel (CR);2010;55.0;5.0;30.0;0.0
6927;J Informatie en communicatie;Zuidwest-Overijssel (CR);2011;80.0;5.0;30.0;5.0
6928;J Informatie en communicatie;Zuidwest-Overijssel (CR);2012;60.0;10.0;40.0;10.0
6929;J Informatie en communicatie;Zuidwest-Overijssel (CR);2013;80.0;5.0;45.0;5.0
6930;J Informatie en communicatie;Twente (CR);2007;230.0;10.0;130.0;15.0
6931;J Informatie en communicatie;Twente (CR);2008;300.0;10.0;150.0;10.0
6932;J Informatie en communicatie;Twente (CR);2009;250.0;25.0;140.0;5.0
6933;J Informatie en communicatie;Twente (CR);2010;215.0;20.0;95.0;20.0
6934;J Informatie en communicatie;Twente (CR);2011;335.0;20.0;180.0;10.0
6935;J Informatie en communicatie;Twente (CR);2012;280.0;25.0;135.0;25.0
6936;J Informatie en communicatie;Twente (CR);2013;305.0;15.0;215.0;25.0
6937;J Informatie en communicatie;Veluwe (CR);2007;280.0;20.0;130.0;15.0
6938;J Informatie en communicatie;Veluwe (CR);2008;340.0;15.0;155.0;25.0
6939;J Informatie en communicatie;Veluwe (CR);2009;260.0;35.0;135.0;10.0
6940;J Informatie en communicatie;Veluwe (CR);2010;255.0;35.0;110.0;25.0
6941;J Informatie en communicatie;Veluwe (CR);2011;325.0;30.0;140.0;10.0
6942;J Informatie en communicatie;Veluwe (CR);2012;285.0;40.0;170.0;30.0
6943;J Informatie en communicatie;Veluwe (CR);2013;315.0;25.0;235.0;30.0
6944;J Informatie en communicatie;Achterhoek (CR);2007;95.0;10.0;75.0;10.0
6945;J Informatie en communicatie;Achterhoek (CR);2008;130.0;15.0;65.0;5.0
6946;J Informatie en communicatie;Achterhoek (CR);2009;115.0;10.0;85.0;5.0
6947;J Informatie en communicatie;Achterhoek (CR);2010;85.0;5.0;50.0;5.0
6948;J Informatie en communicatie;Achterhoek (CR);2011;155.0;10.0;75.0;10.0
6949;J Informatie en communicatie;Achterhoek (CR);2012;145.0;10.0;75.0;10.0
6950;J Informatie en communicatie;Achterhoek (CR);2013;130.0;10.0;85.0;15.0
6951;J Informatie en communicatie;Arnhem/Nijmegen (CR);2007;305.0;20.0;165.0;25.0
6952;J Informatie en communicatie;Arnhem/Nijmegen (CR);2008;395.0;15.0;185.0;15.0
6953;J Informatie en communicatie;Arnhem/Nijmegen (CR);2009;325.0;40.0;215.0;15.0
6954;J Informatie en communicatie;Arnhem/Nijmegen (CR);2010;335.0;25.0;145.0;20.0
6955;J Informatie en communicatie;Arnhem/Nijmegen (CR);2011;415.0;25.0;230.0;20.0
6956;J Informatie en communicatie;Arnhem/Nijmegen (CR);2012;405.0;35.0;190.0;30.0
6957;J Informatie en communicatie;Arnhem/Nijmegen (CR);2013;455.0;25.0;290.0;25.0
6958;J Informatie en communicatie;Zuidwest-Gelderland (CR);2007;120.0;5.0;60.0;10.0
6959;J Informatie en communicatie;Zuidwest-Gelderland (CR);2008;105.0;5.0;55.0;10.0
6960;J Informatie en communicatie;Zuidwest-Gelderland (CR);2009;100.0;15.0;60.0;5.0
6961;J Informatie en communicatie;Zuidwest-Gelderland (CR);2010;70.0;5.0;55.0;5.0
6962;J Informatie en communicatie;Zuidwest-Gelderland (CR);2011;105.0;10.0;60.0;5.0
6963;J Informatie en communicatie;Zuidwest-Gelderland (CR);2012;105.0;10.0;65.0;5.0
6964;J Informatie en communicatie;Zuidwest-Gelderland (CR);2013;105.0;15.0;70.0;15.0
6965;J Informatie en communicatie;Utrecht (CR);2007;900.0;55.0;425.0;55.0
6966;J Informatie en communicatie;Utrecht (CR);2008;1085.0;50.0;540.0;50.0
6967;J Informatie en communicatie;Utrecht (CR);2009;915.0;85.0;505.0;45.0
6968;J Informatie en communicatie;Utrecht (CR);2010;830.0;65.0;370.0;55.0
6969;J Informatie en communicatie;Utrecht (CR);2011;1130.0;65.0;410.0;35.0
6970;J Informatie en communicatie;Utrecht (CR);2012;1005.0;85.0;605.0;95.0
6971;J Informatie en communicatie;Utrecht (CR);2013;1060.0;90.0;815.0;85.0
6972;J Informatie en communicatie;Kop van Noord-Holland (CR);2007;140.0;5.0;55.0;5.0
6973;J Informatie en communicatie;Kop van Noord-Holland (CR);2008;160.0;5.0;95.0;5.0
6974;J Informatie en communicatie;Kop van Noord-Holland (CR);2009;155.0;10.0;70.0;5.0
6975;J Informatie en communicatie;Kop van Noord-Holland (CR);2010;110.0;5.0;75.0;5.0
6976;J Informatie en communicatie;Kop van Noord-Holland (CR);2011;145.0;0.0;55.0;5.0
6977;J Informatie en communicatie;Kop van Noord-Holland (CR);2012;140.0;10.0;85.0;10.0
6978;J Informatie en communicatie;Kop van Noord-Holland (CR);2013;155.0;10.0;105.0;5.0
6979;J Informatie en communicatie;Alkmaar en omgeving (CR);2007;100.0;5.0;65.0;5.0
6980;J Informatie en communicatie;Alkmaar en omgeving (CR);2008;140.0;5.0;75.0;5.0
6981;J Informatie en communicatie;Alkmaar en omgeving (CR);2009;120.0;10.0;65.0;5.0
6982;J Informatie en communicatie;Alkmaar en omgeving (CR);2010;90.0;10.0;55.0;15.0
6983;J Informatie en communicatie;Alkmaar en omgeving (CR);2011;155.0;10.0;60.0;10.0
6984;J Informatie en communicatie;Alkmaar en omgeving (CR);2012;130.0;10.0;80.0;15.0
6985;J Informatie en communicatie;Alkmaar en omgeving (CR);2013;155.0;10.0;110.0;10.0
6986;J Informatie en communicatie;IJmond (CR);2007;70.0;5.0;45.0;5.0
6987;J Informatie en communicatie;IJmond (CR);2008;90.0;0.0;45.0;0.0
6988;J Informatie en communicatie;IJmond (CR);2009;85.0;5.0;45.0;5.0
6989;J Informatie en communicatie;IJmond (CR);2010;70.0;0.0;30.0;5.0
6990;J Informatie en communicatie;IJmond (CR);2011;95.0;0.0;30.0;0.0
6991;J Informatie en communicatie;IJmond (CR);2012;85.0;5.0;55.0;5.0
6992;J Informatie en communicatie;IJmond (CR);2013;110.0;5.0;60.0;10.0
6993;J Informatie en communicatie;Agglomeratie Haarlem (CR);2007;155.0;10.0;85.0;5.0
6994;J Informatie en communicatie;Agglomeratie Haarlem (CR);2008;160.0;5.0;95.0;5.0
6995;J Informatie en communicatie;Agglomeratie Haarlem (CR);2009;160.0;15.0;90.0;10.0
6996;J Informatie en communicatie;Agglomeratie Haarlem (CR);2010;140.0;15.0;65.0;15.0
6997;J Informatie en communicatie;Agglomeratie Haarlem (CR);2011;180.0;15.0;75.0;5.0
6998;J Informatie en communicatie;Agglomeratie Haarlem (CR);2012;185.0;15.0;95.0;15.0
6999;J Informatie en communicatie;Agglomeratie Haarlem (CR);2013;150.0;10.0;120.0;15.0
7000;J Informatie en communicatie;Zaanstreek (CR);2007;75.0;5.0;35.0;5.0
7001;J Informatie en communicatie;Zaanstreek (CR);2008;80.0;5.0;40.0;0.0
7002;J Informatie en communicatie;Zaanstreek (CR);2009;75.0;5.0;50.0;5.0
7003;J Informatie en communicatie;Zaanstreek (CR);2010;60.0;5.0;35.0;5.0
7004;J Informatie en communicatie;Zaanstreek (CR);2011;105.0;5.0;35.0;5.0
7005;J Informatie en communicatie;Zaanstreek (CR);2012;80.0;5.0;40.0;5.0
7006;J Informatie en communicatie;Zaanstreek (CR);2013;105.0;5.0;75.0;5.0
7007;J Informatie en communicatie;Groot-Amsterdam (CR);2007;1185.0;70.0;770.0;65.0
7008;J Informatie en communicatie;Groot-Amsterdam (CR);2008;1595.0;85.0;900.0;70.0
7009;J Informatie en communicatie;Groot-Amsterdam (CR);2009;1470.0;155.0;900.0;75.0
7010;J Informatie en communicatie;Groot-Amsterdam (CR);2010;1255.0;115.0;620.0;115.0
7011;J Informatie en communicatie;Groot-Amsterdam (CR);2011;1585.0;140.0;695.0;80.0
7012;J Informatie en communicatie;Groot-Amsterdam (CR);2012;1510.0;150.0;935.0;165.0
7013;J Informatie en communicatie;Groot-Amsterdam (CR);2013;1680.0;150.0;1245.0;155.0
7014;J Informatie en communicatie;Het Gooi en Vechtstreek (CR);2007;285.0;15.0;130.0;20.0
7015;J Informatie en communicatie;Het Gooi en Vechtstreek (CR);2008;315.0;15.0;180.0;20.0
7016;J Informatie en communicatie;Het Gooi en Vechtstreek (CR);2009;260.0;40.0;185.0;15.0
