ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
5907;18 jaar;Gescheiden;Particulier huishouden;2049;3
5908;18 jaar;Gescheiden;Particulier huishouden;2050;3
5909;18 jaar;Gescheiden;Particulier huishouden;2051;3
5910;18 jaar;Gescheiden;Particulier huishouden;2052;3
5911;18 jaar;Gescheiden;Particulier huishouden;2053;3
5912;18 jaar;Gescheiden;Particulier huishouden;2054;3
5913;18 jaar;Gescheiden;Particulier huishouden;2055;3
5914;18 jaar;Gescheiden;Particulier huishouden;2056;3
5915;18 jaar;Gescheiden;Particulier huishouden;2057;3
5916;18 jaar;Gescheiden;Particulier huishouden;2058;3
5917;18 jaar;Gescheiden;Particulier huishouden;2059;3
5918;18 jaar;Gescheiden;Particulier huishouden;2060;3
5919;18 jaar;Gescheiden;Particulier huishouden;2061;3
5920;18 jaar;Gescheiden;Particulier huishouden;2062;3
5921;18 jaar;Gescheiden;Particulier huishouden;2063;3
5922;18 jaar;Gescheiden;Particulier huishouden;2064;3
5923;18 jaar;Gescheiden;Particulier huishouden;2065;3
5924;18 jaar;Gescheiden;Particulier huishouden;2066;3
5925;18 jaar;Gescheiden;Particulier huishouden;2067;3
5926;18 jaar;Gescheiden;Particulier huishouden;2068;3
5927;18 jaar;Gescheiden;Particulier huishouden;2069;3
5928;18 jaar;Gescheiden;Particulier huishouden;2070;3
5929;18 jaar;Gescheiden;Eenpersoonshuishouden;2022;1
5930;18 jaar;Gescheiden;Eenpersoonshuishouden;2023;1
5931;18 jaar;Gescheiden;Eenpersoonshuishouden;2024;1
5932;18 jaar;Gescheiden;Eenpersoonshuishouden;2025;1
5933;18 jaar;Gescheiden;Eenpersoonshuishouden;2026;1
5934;18 jaar;Gescheiden;Eenpersoonshuishouden;2027;1
5935;18 jaar;Gescheiden;Eenpersoonshuishouden;2028;1
5936;18 jaar;Gescheiden;Eenpersoonshuishouden;2029;1
5937;18 jaar;Gescheiden;Eenpersoonshuishouden;2030;1
5938;18 jaar;Gescheiden;Eenpersoonshuishouden;2031;1
5939;18 jaar;Gescheiden;Eenpersoonshuishouden;2032;1
5940;18 jaar;Gescheiden;Eenpersoonshuishouden;2033;1
5941;18 jaar;Gescheiden;Eenpersoonshuishouden;2034;1
5942;18 jaar;Gescheiden;Eenpersoonshuishouden;2035;1
5943;18 jaar;Gescheiden;Eenpersoonshuishouden;2036;1
5944;18 jaar;Gescheiden;Eenpersoonshuishouden;2037;1
5945;18 jaar;Gescheiden;Eenpersoonshuishouden;2038;1
5946;18 jaar;Gescheiden;Eenpersoonshuishouden;2039;1
5947;18 jaar;Gescheiden;Eenpersoonshuishouden;2040;1
5948;18 jaar;Gescheiden;Eenpersoonshuishouden;2041;1
5949;18 jaar;Gescheiden;Eenpersoonshuishouden;2042;1
5950;18 jaar;Gescheiden;Eenpersoonshuishouden;2043;1
5951;18 jaar;Gescheiden;Eenpersoonshuishouden;2044;1
5952;18 jaar;Gescheiden;Eenpersoonshuishouden;2045;1
5953;18 jaar;Gescheiden;Eenpersoonshuishouden;2046;1
5954;18 jaar;Gescheiden;Eenpersoonshuishouden;2047;1
5955;18 jaar;Gescheiden;Eenpersoonshuishouden;2048;1
5956;18 jaar;Gescheiden;Eenpersoonshuishouden;2049;1
5957;18 jaar;Gescheiden;Eenpersoonshuishouden;2050;1
5958;18 jaar;Gescheiden;Eenpersoonshuishouden;2051;1
5959;18 jaar;Gescheiden;Eenpersoonshuishouden;2052;1
5960;18 jaar;Gescheiden;Eenpersoonshuishouden;2053;1
5961;18 jaar;Gescheiden;Eenpersoonshuishouden;2054;1
5962;18 jaar;Gescheiden;Eenpersoonshuishouden;2055;1
5963;18 jaar;Gescheiden;Eenpersoonshuishouden;2056;1
5964;18 jaar;Gescheiden;Eenpersoonshuishouden;2057;1
5965;18 jaar;Gescheiden;Eenpersoonshuishouden;2058;1
5966;18 jaar;Gescheiden;Eenpersoonshuishouden;2059;1
5967;18 jaar;Gescheiden;Eenpersoonshuishouden;2060;1
5968;18 jaar;Gescheiden;Eenpersoonshuishouden;2061;1
5969;18 jaar;Gescheiden;Eenpersoonshuishouden;2062;1
5970;18 jaar;Gescheiden;Eenpersoonshuishouden;2063;1
5971;18 jaar;Gescheiden;Eenpersoonshuishouden;2064;1
5972;18 jaar;Gescheiden;Eenpersoonshuishouden;2065;1
5973;18 jaar;Gescheiden;Eenpersoonshuishouden;2066;1
5974;18 jaar;Gescheiden;Eenpersoonshuishouden;2067;1
5975;18 jaar;Gescheiden;Eenpersoonshuishouden;2068;1
5976;18 jaar;Gescheiden;Eenpersoonshuishouden;2069;1
5977;18 jaar;Gescheiden;Eenpersoonshuishouden;2070;1
5978;18 jaar;Gescheiden;Paar;2022;0
5979;18 jaar;Gescheiden;Paar;2023;0
5980;18 jaar;Gescheiden;Paar;2024;1
5981;18 jaar;Gescheiden;Paar;2025;1
5982;18 jaar;Gescheiden;Paar;2026;1
5983;18 jaar;Gescheiden;Paar;2027;1
5984;18 jaar;Gescheiden;Paar;2028;1
5985;18 jaar;Gescheiden;Paar;2029;1
5986;18 jaar;Gescheiden;Paar;2030;1
5987;18 jaar;Gescheiden;Paar;2031;1
5988;18 jaar;Gescheiden;Paar;2032;1
5989;18 jaar;Gescheiden;Paar;2033;1
5990;18 jaar;Gescheiden;Paar;2034;1
5991;18 jaar;Gescheiden;Paar;2035;1
5992;18 jaar;Gescheiden;Paar;2036;1
5993;18 jaar;Gescheiden;Paar;2037;1
5994;18 jaar;Gescheiden;Paar;2038;1
5995;18 jaar;Gescheiden;Paar;2039;1
5996;18 jaar;Gescheiden;Paar;2040;1
5997;18 jaar;Gescheiden;Paar;2041;1
5998;18 jaar;Gescheiden;Paar;2042;1
5999;18 jaar;Gescheiden;Paar;2043;1
6000;18 jaar;Gescheiden;Paar;2044;1
6001;18 jaar;Gescheiden;Paar;2045;1
6002;18 jaar;Gescheiden;Paar;2046;1
6003;18 jaar;Gescheiden;Paar;2047;1
6004;18 jaar;Gescheiden;Paar;2048;1
6005;18 jaar;Gescheiden;Paar;2049;1
6006;18 jaar;Gescheiden;Paar;2050;1
6007;18 jaar;Gescheiden;Paar;2051;1
6008;18 jaar;Gescheiden;Paar;2052;1
6009;18 jaar;Gescheiden;Paar;2053;1
6010;18 jaar;Gescheiden;Paar;2054;1
6011;18 jaar;Gescheiden;Paar;2055;1
6012;18 jaar;Gescheiden;Paar;2056;1
6013;18 jaar;Gescheiden;Paar;2057;1
6014;18 jaar;Gescheiden;Paar;2058;1
6015;18 jaar;Gescheiden;Paar;2059;1
6016;18 jaar;Gescheiden;Paar;2060;1
6017;18 jaar;Gescheiden;Paar;2061;1
6018;18 jaar;Gescheiden;Paar;2062;1
6019;18 jaar;Gescheiden;Paar;2063;1
6020;18 jaar;Gescheiden;Paar;2064;1
6021;18 jaar;Gescheiden;Paar;2065;1
6022;18 jaar;Gescheiden;Paar;2066;1
6023;18 jaar;Gescheiden;Paar;2067;1
6024;18 jaar;Gescheiden;Paar;2068;1
6025;18 jaar;Gescheiden;Paar;2069;1
6026;18 jaar;Gescheiden;Paar;2070;1
6027;18 jaar;Gescheiden;Eenouderhuishouden;2022;0
6028;18 jaar;Gescheiden;Eenouderhuishouden;2023;1
6029;18 jaar;Gescheiden;Eenouderhuishouden;2024;1
6030;18 jaar;Gescheiden;Eenouderhuishouden;2025;1
6031;18 jaar;Gescheiden;Eenouderhuishouden;2026;1
6032;18 jaar;Gescheiden;Eenouderhuishouden;2027;1
6033;18 jaar;Gescheiden;Eenouderhuishouden;2028;1
6034;18 jaar;Gescheiden;Eenouderhuishouden;2029;1
6035;18 jaar;Gescheiden;Eenouderhuishouden;2030;1
6036;18 jaar;Gescheiden;Eenouderhuishouden;2031;1
6037;18 jaar;Gescheiden;Eenouderhuishouden;2032;1
6038;18 jaar;Gescheiden;Eenouderhuishouden;2033;1
6039;18 jaar;Gescheiden;Eenouderhuishouden;2034;1
6040;18 jaar;Gescheiden;Eenouderhuishouden;2035;1
6041;18 jaar;Gescheiden;Eenouderhuishouden;2036;1
6042;18 jaar;Gescheiden;Eenouderhuishouden;2037;1
6043;18 jaar;Gescheiden;Eenouderhuishouden;2038;1
6044;18 jaar;Gescheiden;Eenouderhuishouden;2039;1
6045;18 jaar;Gescheiden;Eenouderhuishouden;2040;1
6046;18 jaar;Gescheiden;Eenouderhuishouden;2041;1
6047;18 jaar;Gescheiden;Eenouderhuishouden;2042;1
6048;18 jaar;Gescheiden;Eenouderhuishouden;2043;1
6049;18 jaar;Gescheiden;Eenouderhuishouden;2044;1
6050;18 jaar;Gescheiden;Eenouderhuishouden;2045;1
6051;18 jaar;Gescheiden;Eenouderhuishouden;2046;1
6052;18 jaar;Gescheiden;Eenouderhuishouden;2047;1
6053;18 jaar;Gescheiden;Eenouderhuishouden;2048;1
6054;18 jaar;Gescheiden;Eenouderhuishouden;2049;1
6055;18 jaar;Gescheiden;Eenouderhuishouden;2050;1
6056;18 jaar;Gescheiden;Eenouderhuishouden;2051;1
6057;18 jaar;Gescheiden;Eenouderhuishouden;2052;1
6058;18 jaar;Gescheiden;Eenouderhuishouden;2053;1
6059;18 jaar;Gescheiden;Eenouderhuishouden;2054;1
6060;18 jaar;Gescheiden;Eenouderhuishouden;2055;1
6061;18 jaar;Gescheiden;Eenouderhuishouden;2056;1
6062;18 jaar;Gescheiden;Eenouderhuishouden;2057;1
6063;18 jaar;Gescheiden;Eenouderhuishouden;2058;1
6064;18 jaar;Gescheiden;Eenouderhuishouden;2059;1
6065;18 jaar;Gescheiden;Eenouderhuishouden;2060;1
6066;18 jaar;Gescheiden;Eenouderhuishouden;2061;1
6067;18 jaar;Gescheiden;Eenouderhuishouden;2062;1
6068;18 jaar;Gescheiden;Eenouderhuishouden;2063;1
6069;18 jaar;Gescheiden;Eenouderhuishouden;2064;1
6070;18 jaar;Gescheiden;Eenouderhuishouden;2065;1
6071;18 jaar;Gescheiden;Eenouderhuishouden;2066;1
6072;18 jaar;Gescheiden;Eenouderhuishouden;2067;1
6073;18 jaar;Gescheiden;Eenouderhuishouden;2068;1
6074;18 jaar;Gescheiden;Eenouderhuishouden;2069;1
6075;18 jaar;Gescheiden;Eenouderhuishouden;2070;1
6076;18 jaar;Gescheiden;Overig huishouden;2022;0
6077;18 jaar;Gescheiden;Overig huishouden;2023;0
6078;18 jaar;Gescheiden;Overig huishouden;2024;0
6079;18 jaar;Gescheiden;Overig huishouden;2025;0
6080;18 jaar;Gescheiden;Overig huishouden;2026;0
6081;18 jaar;Gescheiden;Overig huishouden;2027;0
6082;18 jaar;Gescheiden;Overig huishouden;2028;0
6083;18 jaar;Gescheiden;Overig huishouden;2029;0
6084;18 jaar;Gescheiden;Overig huishouden;2030;0
6085;18 jaar;Gescheiden;Overig huishouden;2031;0
6086;18 jaar;Gescheiden;Overig huishouden;2032;0
6087;18 jaar;Gescheiden;Overig huishouden;2033;0
6088;18 jaar;Gescheiden;Overig huishouden;2034;0
6089;18 jaar;Gescheiden;Overig huishouden;2035;0
6090;18 jaar;Gescheiden;Overig huishouden;2036;0
6091;18 jaar;Gescheiden;Overig huishouden;2037;0
6092;18 jaar;Gescheiden;Overig huishouden;2038;0
6093;18 jaar;Gescheiden;Overig huishouden;2039;0
6094;18 jaar;Gescheiden;Overig huishouden;2040;0
6095;18 jaar;Gescheiden;Overig huishouden;2041;0
6096;18 jaar;Gescheiden;Overig huishouden;2042;0
6097;18 jaar;Gescheiden;Overig huishouden;2043;0
6098;18 jaar;Gescheiden;Overig huishouden;2044;0
6099;18 jaar;Gescheiden;Overig huishouden;2045;0
6100;18 jaar;Gescheiden;Overig huishouden;2046;0
6101;18 jaar;Gescheiden;Overig huishouden;2047;0
6102;18 jaar;Gescheiden;Overig huishouden;2048;0
6103;18 jaar;Gescheiden;Overig huishouden;2049;0
6104;18 jaar;Gescheiden;Overig huishouden;2050;0
6105;18 jaar;Gescheiden;Overig huishouden;2051;0
6106;18 jaar;Gescheiden;Overig huishouden;2052;0
6107;18 jaar;Gescheiden;Overig huishouden;2053;0
6108;18 jaar;Gescheiden;Overig huishouden;2054;0
6109;18 jaar;Gescheiden;Overig huishouden;2055;0
6110;18 jaar;Gescheiden;Overig huishouden;2056;0
6111;18 jaar;Gescheiden;Overig huishouden;2057;0
6112;18 jaar;Gescheiden;Overig huishouden;2058;0
6113;18 jaar;Gescheiden;Overig huishouden;2059;0
6114;18 jaar;Gescheiden;Overig huishouden;2060;0
6115;18 jaar;Gescheiden;Overig huishouden;2061;0
6116;18 jaar;Gescheiden;Overig huishouden;2062;0
6117;18 jaar;Gescheiden;Overig huishouden;2063;0
6118;18 jaar;Gescheiden;Overig huishouden;2064;0
6119;18 jaar;Gescheiden;Overig huishouden;2065;0
6120;18 jaar;Gescheiden;Overig huishouden;2066;0
6121;18 jaar;Gescheiden;Overig huishouden;2067;0
6122;18 jaar;Gescheiden;Overig huishouden;2068;0
6123;18 jaar;Gescheiden;Overig huishouden;2069;0
6124;18 jaar;Gescheiden;Overig huishouden;2070;0
6125;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2022;28262
6126;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2023;27262
6127;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2024;26909
6128;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2025;26550
6129;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2026;26454
6130;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2027;26215
6131;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2028;26580
6132;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2029;26613
6133;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2030;26573
6134;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2031;26106
6135;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2032;25759
6136;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2033;25306
6137;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2034;25644
6138;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2035;25211
6139;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2036;25352
6140;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2037;25094
6141;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2038;24972
6142;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2039;25105
6143;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2040;25022
6144;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2041;25586
6145;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2042;25583
6146;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2043;26080
6147;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2044;26561
6148;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2045;26904
6149;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2046;27260
6150;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2047;27529
6151;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2048;27809
6152;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2049;28039
6153;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2050;28209
6154;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2051;28345
6155;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2052;28396
6156;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2053;28432
6157;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2054;28430
6158;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2055;28393
6159;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2056;28312
6160;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2057;28191
6161;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2058;28068
6162;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2059;27960
6163;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2060;27846
6164;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2061;27732
6165;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2062;27627
6166;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2063;27538
6167;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2064;27461
6168;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2065;27396
6169;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2066;27344
6170;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2067;27308
6171;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2068;27291
6172;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2069;27298
6173;19 jaar;Totaal burgerlijke staat;Particulier huishouden;2070;27338
6174;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2022;26077
6175;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2023;25119
6176;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2024;24771
6177;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2025;24420
6178;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2026;24338
6179;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2027;24134
6180;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2028;24462
6181;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2029;24500
6182;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2030;24474
6183;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2031;24058
6184;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2032;23751
6185;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2033;23347
6186;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2034;23665
6187;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2035;23276
6188;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2036;23409
6189;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2037;23182
6190;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2038;23081
6191;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2039;23204
6192;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2040;23132
6193;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2041;23642
6194;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2042;23643
6195;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2043;24093
6196;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2044;24527
6197;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2045;24836
6198;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2046;25153
6199;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2047;25393
6200;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2048;25641
6201;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2049;25844
6202;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2050;25991
6203;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2051;26107
6204;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2052;26149
6205;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2053;26177
6206;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2054;26173
6207;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2055;26136
6208;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2056;26062
6209;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2057;25954
6210;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2058;25844
6211;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2059;25749
6212;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2060;25649
6213;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2061;25550
6214;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2062;25459
6215;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2063;25383
6216;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2064;25318
6217;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2065;25265
6218;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2066;25221
6219;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2067;25193
6220;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2068;25182
6221;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2069;25192
6222;19 jaar;Totaal burgerlijke staat;Eenpersoonshuishouden;2070;25231
6223;19 jaar;Totaal burgerlijke staat;Paar;2022;1595
6224;19 jaar;Totaal burgerlijke staat;Paar;2023;1561
6225;19 jaar;Totaal burgerlijke staat;Paar;2024;1544
6226;19 jaar;Totaal burgerlijke staat;Paar;2025;1534
6227;19 jaar;Totaal burgerlijke staat;Paar;2026;1526
6228;19 jaar;Totaal burgerlijke staat;Paar;2027;1497
6229;19 jaar;Totaal burgerlijke staat;Paar;2028;1527
6230;19 jaar;Totaal burgerlijke staat;Paar;2029;1521
6231;19 jaar;Totaal burgerlijke staat;Paar;2030;1506
6232;19 jaar;Totaal burgerlijke staat;Paar;2031;1468
6233;19 jaar;Totaal burgerlijke staat;Paar;2032;1435
6234;19 jaar;Totaal burgerlijke staat;Paar;2033;1397
6235;19 jaar;Totaal burgerlijke staat;Paar;2034;1408
6236;19 jaar;Totaal burgerlijke staat;Paar;2035;1374
6237;19 jaar;Totaal burgerlijke staat;Paar;2036;1379
6238;19 jaar;Totaal burgerlijke staat;Paar;2037;1354
6239;19 jaar;Totaal burgerlijke staat;Paar;2038;1335
6240;19 jaar;Totaal burgerlijke staat;Paar;2039;1342
6241;19 jaar;Totaal burgerlijke staat;Paar;2040;1333
6242;19 jaar;Totaal burgerlijke staat;Paar;2041;1372
6243;19 jaar;Totaal burgerlijke staat;Paar;2042;1370
6244;19 jaar;Totaal burgerlijke staat;Paar;2043;1405
6245;19 jaar;Totaal burgerlijke staat;Paar;2044;1440
6246;19 jaar;Totaal burgerlijke staat;Paar;2045;1466
6247;19 jaar;Totaal burgerlijke staat;Paar;2046;1496
6248;19 jaar;Totaal burgerlijke staat;Paar;2047;1520
6249;19 jaar;Totaal burgerlijke staat;Paar;2048;1545
6250;19 jaar;Totaal burgerlijke staat;Paar;2049;1568
6251;19 jaar;Totaal burgerlijke staat;Paar;2050;1587
6252;19 jaar;Totaal burgerlijke staat;Paar;2051;1603
6253;19 jaar;Totaal burgerlijke staat;Paar;2052;1612
6254;19 jaar;Totaal burgerlijke staat;Paar;2053;1619
6255;19 jaar;Totaal burgerlijke staat;Paar;2054;1622
6256;19 jaar;Totaal burgerlijke staat;Paar;2055;1622
6257;19 jaar;Totaal burgerlijke staat;Paar;2056;1617
6258;19 jaar;Totaal burgerlijke staat;Paar;2057;1607
6259;19 jaar;Totaal burgerlijke staat;Paar;2058;1597
6260;19 jaar;Totaal burgerlijke staat;Paar;2059;1587
6261;19 jaar;Totaal burgerlijke staat;Paar;2060;1576
6262;19 jaar;Totaal burgerlijke staat;Paar;2061;1563
6263;19 jaar;Totaal burgerlijke staat;Paar;2062;1551
6264;19 jaar;Totaal burgerlijke staat;Paar;2063;1540
6265;19 jaar;Totaal burgerlijke staat;Paar;2064;1530
6266;19 jaar;Totaal burgerlijke staat;Paar;2065;1520
6267;19 jaar;Totaal burgerlijke staat;Paar;2066;1512
6268;19 jaar;Totaal burgerlijke staat;Paar;2067;1506
6269;19 jaar;Totaal burgerlijke staat;Paar;2068;1500
6270;19 jaar;Totaal burgerlijke staat;Paar;2069;1497
6271;19 jaar;Totaal burgerlijke staat;Paar;2070;1496
6272;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2022;288
6273;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2023;290
6274;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2024;306
6275;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2025;312
6276;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2026;308
6277;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2027;304
6278;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2028;307
6279;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2029;308
6280;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2030;309
6281;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2031;302
6282;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2032;298
6283;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2033;292
6284;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2034;297
6285;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2035;292
6286;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2036;293
6287;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2037;290
6288;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2038;289
6289;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2039;291
6290;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2040;290
6291;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2041;297
6292;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2042;296
6293;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2043;302
6294;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2044;308
6295;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2045;312
6296;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2046;317
6297;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2047;319
6298;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2048;323
6299;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2049;325
6300;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2050;327
6301;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2051;329
6302;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2052;329
6303;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2053;330
6304;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2054;329
6305;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2055;329
6306;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2056;328
6307;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2057;327
6308;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2058;325
6309;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2059;324
6310;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2060;322
6311;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2061;321
6312;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2062;320
6313;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2063;319
6314;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2064;318
6315;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2065;317
6316;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2066;317
6317;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2067;316
6318;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2068;316
6319;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2069;316
6320;19 jaar;Totaal burgerlijke staat;Eenouderhuishouden;2070;317
6321;19 jaar;Totaal burgerlijke staat;Overig huishouden;2022;302
6322;19 jaar;Totaal burgerlijke staat;Overig huishouden;2023;292
6323;19 jaar;Totaal burgerlijke staat;Overig huishouden;2024;288
