ID;SectorBranchSIC2008;Regions;AllPeriods;NaturalGasDelivered_1;ElectricityDelivered_2
5750;A-U All economic activities;Sittard-Geleen;2020;;2460196.0
5751;A-U All economic activities;Sittard-Geleen;2021;;2416585.0
5752;A-U All economic activities;Sittard-Geleen;2022;1218800.0;2262982.0
5753;A-U All economic activities;Sittard-Geleen;2023;1115081.0;1101620.0
5754;A-U All economic activities;Skarsterlân;2010;32856.0;128553.0
5755;A-U All economic activities;Skarsterlân;2011;30976.0;134077.0
5756;A-U All economic activities;Skarsterlân;2012;33823.0;135170.0
5757;A-U All economic activities;Skarsterlân;2013;32996.0;145783.0
5758;A-U All economic activities;Skarsterlân;2014;;
5759;A-U All economic activities;Skarsterlân;2015;;
5760;A-U All economic activities;Skarsterlân;2016;;
5761;A-U All economic activities;Skarsterlân;2017;;
5762;A-U All economic activities;Skarsterlân;2018;;
5763;A-U All economic activities;Skarsterlân;2019;;
5764;A-U All economic activities;Skarsterlân;2020;;
5765;A-U All economic activities;Skarsterlân;2021;;
5766;A-U All economic activities;Skarsterlân;2022;;
5767;A-U All economic activities;Skarsterlân;2023;;
5768;A-U All economic activities;Sliedrecht;2010;11213.0;72148.0
5769;A-U All economic activities;Sliedrecht;2011;9201.0;72138.0
5770;A-U All economic activities;Sliedrecht;2012;9802.0;72582.0
5771;A-U All economic activities;Sliedrecht;2013;9657.0;73256.0
5772;A-U All economic activities;Sliedrecht;2014;8497.0;71254.0
5773;A-U All economic activities;Sliedrecht;2015;9642.0;72055.0
5774;A-U All economic activities;Sliedrecht;2016;9415.0;69769.0
5775;A-U All economic activities;Sliedrecht;2017;9765.0;69980.0
5776;A-U All economic activities;Sliedrecht;2018;10015.0;67917.0
5777;A-U All economic activities;Sliedrecht;2019;9700.0;62883.0
5778;A-U All economic activities;Sliedrecht;2020;9154.0;62697.0
5779;A-U All economic activities;Sliedrecht;2021;10251.0;62316.0
5780;A-U All economic activities;Sliedrecht;2022;9815.0;61597.0
5781;A-U All economic activities;Sliedrecht;2023;9336.0;60123.0
5782;A-U All economic activities;Slochteren;2010;4399.0;233492.0
5783;A-U All economic activities;Slochteren;2011;3856.0;266363.0
5784;A-U All economic activities;Slochteren;2012;4787.0;369133.0
5785;A-U All economic activities;Slochteren;2013;4972.0;665551.0
5786;A-U All economic activities;Slochteren;2014;3808.0;490683.0
5787;A-U All economic activities;Slochteren;2015;3984.0;306394.0
5788;A-U All economic activities;Slochteren;2016;3792.0;244327.0
5789;A-U All economic activities;Slochteren;2017;3659.0;264587.0
5790;A-U All economic activities;Slochteren;2018;;
5791;A-U All economic activities;Slochteren;2019;;
5792;A-U All economic activities;Slochteren;2020;;
5793;A-U All economic activities;Slochteren;2021;;
5794;A-U All economic activities;Slochteren;2022;;
5795;A-U All economic activities;Slochteren;2023;;
5796;A-U All economic activities;Sluis;2010;;79066.0
5797;A-U All economic activities;Sluis;2011;;78779.0
5798;A-U All economic activities;Sluis;2012;13402.0;85104.0
5799;A-U All economic activities;Sluis;2013;13967.0;78537.0
5800;A-U All economic activities;Sluis;2014;11402.0;81158.0
5801;A-U All economic activities;Sluis;2015;12303.0;82654.0
5802;A-U All economic activities;Sluis;2016;12310.0;81807.0
5803;A-U All economic activities;Sluis;2017;11788.0;83869.0
5804;A-U All economic activities;Sluis;2018;12138.0;86820.0
5805;A-U All economic activities;Sluis;2019;11750.0;85632.0
5806;A-U All economic activities;Sluis;2020;9308.0;79497.0
5807;A-U All economic activities;Sluis;2021;11083.0;80369.0
5808;A-U All economic activities;Sluis;2022;10073.0;81789.0
5809;A-U All economic activities;Sluis;2023;9522.0;78133.0
5810;A-U All economic activities;Smallingerland;2010;27445.0;182796.0
5811;A-U All economic activities;Smallingerland;2011;22809.0;184044.0
5812;A-U All economic activities;Smallingerland;2012;28333.0;177192.0
5813;A-U All economic activities;Smallingerland;2013;26696.0;185093.0
5814;A-U All economic activities;Smallingerland;2014;21636.0;184115.0
5815;A-U All economic activities;Smallingerland;2015;22640.0;181443.0
5816;A-U All economic activities;Smallingerland;2016;23384.0;181612.0
5817;A-U All economic activities;Smallingerland;2017;22723.0;179480.0
5818;A-U All economic activities;Smallingerland;2018;22916.0;183891.0
5819;A-U All economic activities;Smallingerland;2019;21677.0;180643.0
5820;A-U All economic activities;Smallingerland;2020;19794.0;169876.0
5821;A-U All economic activities;Smallingerland;2021;21409.0;182536.0
5822;A-U All economic activities;Smallingerland;2022;18741.0;174471.0
5823;A-U All economic activities;Smallingerland;2023;17174.0;161059.0
5824;A-U All economic activities;Sneek;2010;17626.0;101433.0
5825;A-U All economic activities;Sneek;2011;;
5826;A-U All economic activities;Sneek;2012;;
5827;A-U All economic activities;Sneek;2013;;
5828;A-U All economic activities;Sneek;2014;;
5829;A-U All economic activities;Sneek;2015;;
5830;A-U All economic activities;Sneek;2016;;
5831;A-U All economic activities;Sneek;2017;;
5832;A-U All economic activities;Sneek;2018;;
5833;A-U All economic activities;Sneek;2019;;
5834;A-U All economic activities;Sneek;2020;;
5835;A-U All economic activities;Sneek;2021;;
5836;A-U All economic activities;Sneek;2022;;
5837;A-U All economic activities;Sneek;2023;;
5838;A-U All economic activities;Soest;2010;23494.0;120970.0
5839;A-U All economic activities;Soest;2011;18026.0;118627.0
5840;A-U All economic activities;Soest;2012;19343.0;117553.0
5841;A-U All economic activities;Soest;2013;19191.0;110526.0
5842;A-U All economic activities;Soest;2014;16373.0;110999.0
5843;A-U All economic activities;Soest;2015;16472.0;111605.0
5844;A-U All economic activities;Soest;2016;16752.0;109183.0
5845;A-U All economic activities;Soest;2017;16084.0;109161.0
5846;A-U All economic activities;Soest;2018;16268.0;105069.0
5847;A-U All economic activities;Soest;2019;14883.0;97769.0
5848;A-U All economic activities;Soest;2020;13593.0;97358.0
5849;A-U All economic activities;Soest;2021;14914.0;98566.0
5850;A-U All economic activities;Soest;2022;12673.0;97295.0
5851;A-U All economic activities;Soest;2023;11679.0;97190.0
5852;A-U All economic activities;Someren;2010;59457.0;83443.0
5853;A-U All economic activities;Someren;2011;60813.0;83443.0
5854;A-U All economic activities;Someren;2012;53189.0;81650.0
5855;A-U All economic activities;Someren;2013;62359.0;87631.0
5856;A-U All economic activities;Someren;2014;50048.0;85684.0
5857;A-U All economic activities;Someren;2015;53160.0;90024.0
5858;A-U All economic activities;Someren;2016;38161.0;83806.0
5859;A-U All economic activities;Someren;2017;36900.0;96552.0
5860;A-U All economic activities;Someren;2018;52625.0;116050.0
5861;A-U All economic activities;Someren;2019;49885.0;115545.0
5862;A-U All economic activities;Someren;2020;52282.0;112713.0
5863;A-U All economic activities;Someren;2021;51597.0;111090.0
5864;A-U All economic activities;Someren;2022;37218.0;88667.0
5865;A-U All economic activities;Someren;2023;46064.0;78753.0
5866;A-U All economic activities;Son en Breugel;2010;25866.0;123848.0
5867;A-U All economic activities;Son en Breugel;2011;31507.0;123568.0
5868;A-U All economic activities;Son en Breugel;2012;30129.0;112872.0
5869;A-U All economic activities;Son en Breugel;2013;33097.0;108514.0
5870;A-U All economic activities;Son en Breugel;2014;18167.0;116883.0
5871;A-U All economic activities;Son en Breugel;2015;24210.0;118827.0
5872;A-U All economic activities;Son en Breugel;2016;25890.0;119436.0
5873;A-U All economic activities;Son en Breugel;2017;32759.0;133399.0
5874;A-U All economic activities;Son en Breugel;2018;20557.0;146404.0
5875;A-U All economic activities;Son en Breugel;2019;15506.0;139834.0
5876;A-U All economic activities;Son en Breugel;2020;28003.0;135715.0
5877;A-U All economic activities;Son en Breugel;2021;29827.0;139143.0
5878;A-U All economic activities;Son en Breugel;2022;15376.0;137463.0
5879;A-U All economic activities;Son en Breugel;2023;31149.0;138726.0
5880;A-U All economic activities;Spijkenisse;2010;13406.0;128833.0
5881;A-U All economic activities;Spijkenisse;2011;10990.0;126369.0
5882;A-U All economic activities;Spijkenisse;2012;11976.0;125995.0
5883;A-U All economic activities;Spijkenisse;2013;12403.0;124064.0
5884;A-U All economic activities;Spijkenisse;2014;10237.0;118780.0
5885;A-U All economic activities;Spijkenisse;2015;;
5886;A-U All economic activities;Spijkenisse;2016;;
5887;A-U All economic activities;Spijkenisse;2017;;
5888;A-U All economic activities;Spijkenisse;2018;;
5889;A-U All economic activities;Spijkenisse;2019;;
5890;A-U All economic activities;Spijkenisse;2020;;
5891;A-U All economic activities;Spijkenisse;2021;;
5892;A-U All economic activities;Spijkenisse;2022;;
5893;A-U All economic activities;Spijkenisse;2023;;
5894;A-U All economic activities;Stadskanaal;2010;13332.0;61131.0
5895;A-U All economic activities;Stadskanaal;2011;11027.0;61092.0
5896;A-U All economic activities;Stadskanaal;2012;11162.0;59849.0
5897;A-U All economic activities;Stadskanaal;2013;11381.0;62781.0
5898;A-U All economic activities;Stadskanaal;2014;8657.0;57906.0
5899;A-U All economic activities;Stadskanaal;2015;9210.0;60626.0
5900;A-U All economic activities;Stadskanaal;2016;9767.0;62658.0
5901;A-U All economic activities;Stadskanaal;2017;9494.0;62745.0
5902;A-U All economic activities;Stadskanaal;2018;9565.0;64652.0
5903;A-U All economic activities;Stadskanaal;2019;8305.0;60507.0
5904;A-U All economic activities;Stadskanaal;2020;8057.0;57140.0
5905;A-U All economic activities;Stadskanaal;2021;8507.0;55347.0
5906;A-U All economic activities;Stadskanaal;2022;7422.0;56756.0
5907;A-U All economic activities;Stadskanaal;2023;6711.0;56592.0
5908;A-U All economic activities;Staphorst;2010;9244.0;45977.0
5909;A-U All economic activities;Staphorst;2011;7716.0;47796.0
5910;A-U All economic activities;Staphorst;2012;9361.0;50482.0
5911;A-U All economic activities;Staphorst;2013;10284.0;52692.0
5912;A-U All economic activities;Staphorst;2014;8909.0;51997.0
5913;A-U All economic activities;Staphorst;2015;9289.0;55143.0
5914;A-U All economic activities;Staphorst;2016;8947.0;57676.0
5915;A-U All economic activities;Staphorst;2017;8781.0;59279.0
5916;A-U All economic activities;Staphorst;2018;9720.0;63484.0
5917;A-U All economic activities;Staphorst;2019;10269.0;80449.0
5918;A-U All economic activities;Staphorst;2020;8648.0;61443.0
5919;A-U All economic activities;Staphorst;2021;8657.0;65725.0
5920;A-U All economic activities;Staphorst;2022;7916.0;75681.0
5921;A-U All economic activities;Staphorst;2023;7043.0;64583.0
5922;A-U All economic activities;Stede Broec;2010;9435.0;39886.0
5923;A-U All economic activities;Stede Broec;2011;8049.0;42674.0
5924;A-U All economic activities;Stede Broec;2012;8703.0;45084.0
5925;A-U All economic activities;Stede Broec;2013;8666.0;49404.0
5926;A-U All economic activities;Stede Broec;2014;7166.0;47916.0
5927;A-U All economic activities;Stede Broec;2015;7892.0;47419.0
5928;A-U All economic activities;Stede Broec;2016;8483.0;46515.0
5929;A-U All economic activities;Stede Broec;2017;9174.0;48191.0
5930;A-U All economic activities;Stede Broec;2018;9253.0;54887.0
5931;A-U All economic activities;Stede Broec;2019;9282.0;55791.0
5932;A-U All economic activities;Stede Broec;2020;8564.0;55585.0
5933;A-U All economic activities;Stede Broec;2021;9655.0;52678.0
5934;A-U All economic activities;Stede Broec;2022;7448.0;52663.0
5935;A-U All economic activities;Stede Broec;2023;7486.0;53947.0
5936;A-U All economic activities;Steenbergen;2010;84166.0;72833.0
5937;A-U All economic activities;Steenbergen;2011;75393.0;76109.0
5938;A-U All economic activities;Steenbergen;2012;79890.0;84060.0
5939;A-U All economic activities;Steenbergen;2013;98504.0;90801.0
5940;A-U All economic activities;Steenbergen;2014;84674.0;96589.0
5941;A-U All economic activities;Steenbergen;2015;95509.0;104173.0
5942;A-U All economic activities;Steenbergen;2016;91596.0;165903.0
5943;A-U All economic activities;Steenbergen;2017;156210.0;137897.0
5944;A-U All economic activities;Steenbergen;2018;187204.0;171164.0
5945;A-U All economic activities;Steenbergen;2019;228079.0;169107.0
5946;A-U All economic activities;Steenbergen;2020;238922.0;171243.0
5947;A-U All economic activities;Steenbergen;2021;189846.0;155748.0
5948;A-U All economic activities;Steenbergen;2022;140598.0;102267.0
5949;A-U All economic activities;Steenbergen;2023;173143.0;101746.0
5950;A-U All economic activities;Steenwijkerland;2010;16152.0;114501.0
5951;A-U All economic activities;Steenwijkerland;2011;12782.0;114338.0
5952;A-U All economic activities;Steenwijkerland;2012;15066.0;111582.0
5953;A-U All economic activities;Steenwijkerland;2013;16049.0;112743.0
5954;A-U All economic activities;Steenwijkerland;2014;12052.0;110580.0
5955;A-U All economic activities;Steenwijkerland;2015;13095.0;114667.0
5956;A-U All economic activities;Steenwijkerland;2016;12900.0;116176.0
5957;A-U All economic activities;Steenwijkerland;2017;12626.0;114745.0
5958;A-U All economic activities;Steenwijkerland;2018;13392.0;115725.0
5959;A-U All economic activities;Steenwijkerland;2019;12313.0;114939.0
5960;A-U All economic activities;Steenwijkerland;2020;10500.0;110639.0
5961;A-U All economic activities;Steenwijkerland;2021;11678.0;113577.0
5962;A-U All economic activities;Steenwijkerland;2022;9553.0;110700.0
5963;A-U All economic activities;Steenwijkerland;2023;8707.0;105438.0
5964;A-U All economic activities;Stein (L.);2010;7656.0;904595.0
5965;A-U All economic activities;Stein (L.);2011;6660.0;
5966;A-U All economic activities;Stein (L.);2012;7425.0;808880.0
5967;A-U All economic activities;Stein (L.);2013;7887.0;
5968;A-U All economic activities;Stein (L.);2014;7003.0;
5969;A-U All economic activities;Stein (L.);2015;7554.0;
5970;A-U All economic activities;Stein (L.);2016;6936.0;
5971;A-U All economic activities;Stein (L.);2017;5901.0;
5972;A-U All economic activities;Stein (L.);2018;7100.0;
5973;A-U All economic activities;Stein (L.);2019;6638.0;
5974;A-U All economic activities;Stein (L.);2020;;35053.0
5975;A-U All economic activities;Stein (L.);2021;;35551.0
5976;A-U All economic activities;Stein (L.);2022;7321.0;36401.0
5977;A-U All economic activities;Stein (L.);2023;7862.0;36532.0
5978;A-U All economic activities;Stichtse Vecht;2010;;
5979;A-U All economic activities;Stichtse Vecht;2011;21278.0;145285.0
5980;A-U All economic activities;Stichtse Vecht;2012;20453.0;143371.0
5981;A-U All economic activities;Stichtse Vecht;2013;20618.0;136054.0
5982;A-U All economic activities;Stichtse Vecht;2014;15541.0;111611.0
5983;A-U All economic activities;Stichtse Vecht;2015;16441.0;111512.0
5984;A-U All economic activities;Stichtse Vecht;2016;16587.0;111868.0
5985;A-U All economic activities;Stichtse Vecht;2017;16814.0;116632.0
5986;A-U All economic activities;Stichtse Vecht;2018;17007.0;117895.0
5987;A-U All economic activities;Stichtse Vecht;2019;16024.0;110002.0
5988;A-U All economic activities;Stichtse Vecht;2020;13958.0;108502.0
5989;A-U All economic activities;Stichtse Vecht;2021;14995.0;107045.0
5990;A-U All economic activities;Stichtse Vecht;2022;12578.0;105619.0
5991;A-U All economic activities;Stichtse Vecht;2023;12057.0;105933.0
5992;A-U All economic activities;Strijen;2010;5242.0;20533.0
5993;A-U All economic activities;Strijen;2011;4406.0;19674.0
5994;A-U All economic activities;Strijen;2012;4514.0;20285.0
5995;A-U All economic activities;Strijen;2013;4211.0;19922.0
5996;A-U All economic activities;Strijen;2014;3640.0;19982.0
5997;A-U All economic activities;Strijen;2015;3594.0;19922.0
5998;A-U All economic activities;Strijen;2016;3885.0;19450.0
5999;A-U All economic activities;Strijen;2017;3578.0;18440.0
6000;A-U All economic activities;Strijen;2018;3668.0;18211.0
6001;A-U All economic activities;Strijen;2019;;
6002;A-U All economic activities;Strijen;2020;;
6003;A-U All economic activities;Strijen;2021;;
6004;A-U All economic activities;Strijen;2022;;
6005;A-U All economic activities;Strijen;2023;;
6006;A-U All economic activities;Súdwest-Fryslân;2010;;
6007;A-U All economic activities;Súdwest-Fryslân;2011;54637.0;264861.0
6008;A-U All economic activities;Súdwest-Fryslân;2012;57594.0;268920.0
6009;A-U All economic activities;Súdwest-Fryslân;2013;61835.0;273530.0
6010;A-U All economic activities;Súdwest-Fryslân;2014;55838.0;275908.0
6011;A-U All economic activities;Súdwest-Fryslân;2015;55414.0;274897.0
6012;A-U All economic activities;Súdwest-Fryslân;2016;56741.0;273845.0
6013;A-U All economic activities;Súdwest-Fryslân;2017;57439.0;272859.0
6014;A-U All economic activities;Súdwest-Fryslân;2018;58772.0;286000.0
6015;A-U All economic activities;Súdwest-Fryslân;2019;54780.0;281692.0
6016;A-U All economic activities;Súdwest-Fryslân;2020;50707.0;274655.0
6017;A-U All economic activities;Súdwest-Fryslân;2021;54557.0;277151.0
6018;A-U All economic activities;Súdwest-Fryslân;2022;48217.0;275084.0
6019;A-U All economic activities;Súdwest-Fryslân;2023;49412.0;261614.0
6020;A-U All economic activities;Terneuzen;2010;3183991.0;735745.0
