ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
9393;Totaal woningen;Wijk 04 Stavenisse;Wijk 04 Stavenisse                      ;Wijk      ;WK071604  ;1850.0;3350.0;
9394;Totaal woningen;Stavenisse;Stavenisse                              ;Buurt     ;BU07160400;1800.0;3250.0;
9395;Totaal woningen;Verspreide huizen Stavenisse;Verspreide huizen Stavenisse            ;Buurt     ;BU07160409;2300.0;4650.0;
9396;Totaal woningen;Wijk 05 Sint Annaland;Wijk 05 Sint Annaland                   ;Wijk      ;WK071605  ;1850.0;3450.0;
9397;Totaal woningen;Sint Annaland;Sint Annaland                           ;Buurt     ;BU07160500;1850.0;3350.0;
9398;Totaal woningen;Verspreide huizen Sint Annaland;Verspreide huizen Sint Annaland         ;Buurt     ;BU07160509;2100.0;4600.0;
9399;Totaal woningen;Wijk 06 Oud-Vossemeer;Wijk 06 Oud-Vossemeer                   ;Wijk      ;WK071606  ;2050.0;3650.0;
9400;Totaal woningen;Oud-Vossemeer;Oud-Vossemeer                           ;Buurt     ;BU07160600;1950.0;3500.0;
9401;Totaal woningen;Verspreide huizen Oud-Vossemeer;Verspreide huizen Oud-Vossemeer         ;Buurt     ;BU07160609;2750.0;4950.0;
9402;Totaal woningen;Wijk 07 Sint Philipsland;Wijk 07 Sint Philipsland                ;Wijk      ;WK071607  ;1950.0;3700.0;
9403;Totaal woningen;Sint Philipsland;Sint Philipsland                        ;Buurt     ;BU07160700;1900.0;3600.0;
9404;Totaal woningen;Verspreide huizen Sint Philipsland;Verspreide huizen Sint Philipsland      ;Buurt     ;BU07160709;3500.0;5800.0;
9405;Totaal woningen;Wijk 08 Anna Jacobapolder;Wijk 08 Anna Jacobapolder               ;Wijk      ;WK071608  ;2050.0;3650.0;
9406;Totaal woningen;Anna Jacobapolder;Anna Jacobapolder                       ;Buurt     ;BU07160800;1850.0;3400.0;
9407;Totaal woningen;Verspreide huizen Anna Jacobapolder;Verspreide huizen Anna Jacobapolder     ;Buurt     ;BU07160809;2500.0;4100.0;
9408;Totaal woningen;Veere;Veere                                   ;Gemeente  ;GM0717    ;2100.0;3250.0;
9409;Totaal woningen;Wijk 00 Veere;Wijk 00 Veere                           ;Wijk      ;WK071700  ;2200.0;3350.0;
9410;Totaal woningen;Veere;Veere                                   ;Buurt     ;BU07170000;2350.0;3150.0;
9411;Totaal woningen;Zanddijk;Zanddijk                                ;Buurt     ;BU07170001;1850.0;3350.0;
9412;Totaal woningen;Buiten de Veste;Buiten de Veste                         ;Buurt     ;BU07170002;2600.0;3000.0;
9413;Totaal woningen;Verspreide huizen Veere;Verspreide huizen Veere                 ;Buurt     ;BU07170009;3250.0;4750.0;
9414;Totaal woningen;Wijk 01 Gapinge;Wijk 01 Gapinge                         ;Wijk      ;WK071701  ;2100.0;3500.0;
9415;Totaal woningen;Gapinge;Gapinge                                 ;Buurt     ;BU07170100;2000.0;3450.0;
9416;Totaal woningen;Verspreide huizen Gapinge;Verspreide huizen Gapinge               ;Buurt     ;BU07170109;2400.0;3600.0;
9417;Totaal woningen;Wijk 02 Vrouwenpolder;Wijk 02 Vrouwenpolder                   ;Wijk      ;WK071702  ;2100.0;3300.0;
9418;Totaal woningen;Vrouwenpolder;Vrouwenpolder                           ;Buurt     ;BU07170200;1950.0;3150.0;
9419;Totaal woningen;Breezand;Breezand                                ;Buurt     ;BU07170201;2500.0;4200.0;
9420;Totaal woningen;Verspreide huizen Vrouwenpolder;Verspreide huizen Vrouwenpolder         ;Buurt     ;BU07170209;2650.0;4100.0;
9421;Totaal woningen;Wijk 03 Serooskerke;Wijk 03 Serooskerke                     ;Wijk      ;WK071703  ;2050.0;3300.0;
9422;Totaal woningen;Serooskerke;Serooskerke                             ;Buurt     ;BU07170300;1950.0;3250.0;
9423;Totaal woningen;Verspreide huizen Serooskerke;Verspreide huizen Serooskerke           ;Buurt     ;BU07170309;2700.0;3750.0;
9424;Totaal woningen;Wijk 04 Domburg;Wijk 04 Domburg                         ;Wijk      ;WK071704  ;2200.0;2950.0;
9425;Totaal woningen;Domburg;Domburg                                 ;Buurt     ;BU07170400;2250.0;2900.0;
9426;Totaal woningen;Verspreide huizen Domburg;Verspreide huizen Domburg               ;Buurt     ;BU07170409;1600.0;3050.0;
9427;Totaal woningen;Wijk 05 Oostkapelle;Wijk 05 Oostkapelle                     ;Wijk      ;WK071705  ;2200.0;3000.0;
9428;Totaal woningen;Oostkapelle;Oostkapelle                             ;Buurt     ;BU07170500;1950.0;3050.0;
9429;Totaal woningen;Randduin;Randduin                                ;Buurt     ;BU07170501;2400.0;2850.0;
9430;Totaal woningen;Duno;Duno                                    ;Buurt     ;BU07170502;3450.0;3850.0;
9431;Totaal woningen;Verspreide huizen in het Zuiden;Verspreide huizen in het Zuiden         ;Buurt     ;BU07170508;2700.0;3500.0;
9432;Totaal woningen;Verspreide huizen in het Noorden;Verspreide huizen in het Noorden        ;Buurt     ;BU07170509;3400.0;3750.0;
9433;Totaal woningen;Wijk 06 Aagtekerke;Wijk 06 Aagtekerke                      ;Wijk      ;WK071706  ;2050.0;3700.0;
9434;Totaal woningen;Aagtekerke;Aagtekerke                              ;Buurt     ;BU07170600;2000.0;3600.0;
9435;Totaal woningen;Verspreide huizen Aagtekerke;Verspreide huizen Aagtekerke            ;Buurt     ;BU07170609;2350.0;4300.0;
9436;Totaal woningen;Wijk 07 Grijpskerke;Wijk 07 Grijpskerke                     ;Wijk      ;WK071707  ;2000.0;3450.0;
9437;Totaal woningen;Grijpskerke;Grijpskerke                             ;Buurt     ;BU07170700;1800.0;3300.0;
9438;Totaal woningen;Verspreide huizen Grijpskerke;Verspreide huizen Grijpskerke           ;Buurt     ;BU07170709;2700.0;4050.0;
9439;Totaal woningen;Wijk 08 Meliskerke;Wijk 08 Meliskerke                      ;Wijk      ;WK071708  ;1900.0;3350.0;
9440;Totaal woningen;Meliskerke;Meliskerke                              ;Buurt     ;BU07170800;1800.0;3200.0;
9441;Totaal woningen;Verspreide huizen Meliskerke;Verspreide huizen Meliskerke            ;Buurt     ;BU07170809;2600.0;4900.0;
9442;Totaal woningen;Wijk 09 Koudekerke;Wijk 09 Koudekerke                      ;Wijk      ;WK071709  ;2050.0;3350.0;
9443;Totaal woningen;Koudekerke;Koudekerke                              ;Buurt     ;BU07170900;1900.0;3200.0;
9444;Totaal woningen;Dishoek;Dishoek                                 ;Buurt     ;BU07170901;2600.0;4050.0;
9445;Totaal woningen;Verspr.h. recreatiegebied van Koudekerke;Verspreide huizen recreatiegebied van Ko;Buurt     ;BU07170908;2650.0;5600.0;
9446;Totaal woningen;Verspr.h. buiten recreatiegeb. Koudekerk;Verspreide huizen buiten recreatiegebied;Buurt     ;BU07170909;3100.0;4350.0;
9447;Totaal woningen;Wijk 10 Biggekerke;Wijk 10 Biggekerke                      ;Wijk      ;WK071710  ;2150.0;3250.0;
9448;Totaal woningen;Biggekerke;Biggekerke                              ;Buurt     ;BU07171000;2000.0;3250.0;
9449;Totaal woningen;De Ruiser;De Ruiser                               ;Buurt     ;BU07171001;2150.0;2250.0;
9450;Totaal woningen;Verspr.h. in recreatiegeb. v. Biggekerke;Verspreide huizen in recreatiegebied van;Buurt     ;BU07171008;3400.0;3300.0;
9451;Totaal woningen;Verspr.h. buiten recreatiegeb. Biggekerk;Verspreide huizen buiten recreatiegebied;Buurt     ;BU07171009;2900.0;3900.0;
9452;Totaal woningen;Wijk 11 Zoutelande;Wijk 11 Zoutelande                      ;Wijk      ;WK071711  ;2300.0;3200.0;
9453;Totaal woningen;Zoutelande;Zoutelande                              ;Buurt     ;BU07171100;2250.0;3200.0;
9454;Totaal woningen;Kustlicht;Kustlicht                               ;Buurt     ;BU07171101;;;
9455;Totaal woningen;Verspreide huizen Zoutelande;Verspreide huizen Zoutelande            ;Buurt     ;BU07171109;2550.0;4100.0;
9456;Totaal woningen;Wijk 12 Westkapelle;Wijk 12 Westkapelle                     ;Wijk      ;WK071712  ;1950.0;3250.0;
9457;Totaal woningen;Westkapelle;Westkapelle                             ;Buurt     ;BU07171200;1900.0;3250.0;
9458;Totaal woningen;Joossesweg;Joossesweg                              ;Buurt     ;BU07171201;;;
9459;Totaal woningen;Verspreide huizen Westkapelle;Verspreide huizen Westkapelle           ;Buurt     ;BU07171209;3150.0;4950.0;
9460;Totaal woningen;Vlissingen;Vlissingen                              ;Gemeente  ;GM0718    ;1650.0;2850.0;
9461;Totaal woningen;Wijk 01 Binnenstad;Wijk 01 Binnenstad                      ;Wijk      ;WK071801  ;1800.0;2400.0;
9462;Totaal woningen;Oude Binnenstad;Oude Binnenstad                         ;Buurt     ;BU07180100;1450.0;2300.0;
9463;Totaal woningen;Scheldestraat en omgeving;Scheldestraat en omgeving               ;Buurt     ;BU07180101;1700.0;2500.0;
9464;Totaal woningen;Stadhuisplein en omgeving;Stadhuisplein en omgeving               ;Buurt     ;BU07180102;1750.0;2500.0;
9465;Totaal woningen;Wijk 02 Middengebied;Wijk 02 Middengebied                    ;Wijk      ;WK071802  ;1400.0;2400.0;
9466;Totaal woningen;Boulevard Spuikom en Vredehof Zuid;Boulevard Spuikom en Vredehof Zuid      ;Buurt     ;BU07180200;1450.0;2450.0;
9467;Totaal woningen;Bonedijksestraat en omgeving;Bonedijksestraat en omgeving            ;Buurt     ;BU07180201;1400.0;2200.0;
9468;Totaal woningen;Bloemenlaan en omgeving;Bloemenlaan en omgeving                 ;Buurt     ;BU07180202;1450.0;2300.0;
9469;Totaal woningen;Baskensburg-Zuid;Baskensburg-Zuid                        ;Buurt     ;BU07180203;1400.0;2150.0;
9470;Totaal woningen;Vredehof-Noord;Vredehof-Noord                          ;Buurt     ;BU07180204;1900.0;2850.0;
9471;Totaal woningen;Het Fort en omgeving;Het Fort en omgeving                    ;Buurt     ;BU07180205;1250.0;2650.0;
9472;Totaal woningen;Herc. Segherslaan en omgeving;Herc. Segherslaan en omgeving           ;Buurt     ;BU07180206;1450.0;2550.0;
9473;Totaal woningen;Baskensburg-Noord;Baskensburg-Noord                       ;Buurt     ;BU07180207;;;
9474;Totaal woningen;Wijk 03 Paauwenburg-Westduin;Wijk 03 Paauwenburg-Westduin            ;Wijk      ;WK071803  ;1950.0;3050.0;
9475;Totaal woningen;Paauwenburg-Oost;Paauwenburg-Oost                        ;Buurt     ;BU07180300;1750.0;2650.0;
9476;Totaal woningen;Paauwenburg-West;Paauwenburg-West                        ;Buurt     ;BU07180301;2400.0;3700.0;
9477;Totaal woningen;Westduin;Westduin                                ;Buurt     ;BU07180302;;;
9478;Totaal woningen;Wijk 04 Lammerenburg;Wijk 04 Lammerenburg                    ;Wijk      ;WK071804  ;1500.0;3500.0;10.0
9479;Totaal woningen;Rosenburgh;Rosenburgh                              ;Buurt     ;BU07180400;1650.0;3900.0;
9480;Totaal woningen;Bossenburgh-Weyevliet;Bossenburgh-Weyevliet                   ;Buurt     ;BU07180401;1600.0;3350.0;
9481;Totaal woningen;Westerzicht;Westerzicht                             ;Buurt     ;BU07180402;1650.0;2950.0;
9482;Totaal woningen;Lammerenburg B.P.;Lammerenburg B.P.                       ;Buurt     ;BU07180403;;4700.0;100.0
9483;Totaal woningen;Zuidbeek;Zuidbeek                                ;Buurt     ;BU07180404;;4000.0;100.0
9484;Totaal woningen;Papagaaienburg-Hofwijk;Papegaaienburg-Hofwijk                  ;Buurt     ;BU07180405;1400.0;3350.0;
9485;Totaal woningen;West-Souburg;West-Souburg                            ;Buurt     ;BU07180406;1950.0;3400.0;
9486;Totaal woningen;Landelijk gebied Lammerenburg;Landelijk gebied Lammerenburg           ;Buurt     ;BU07180407;;;
9487;Totaal woningen;Vrijburg;Vrijburg                                ;Buurt     ;BU07180408;1850.0;3700.0;
9488;Totaal woningen;Wijk 05 Oost-Souburg;Wijk 05 Oost-Souburg                    ;Wijk      ;WK071805  ;1700.0;2950.0;
9489;Totaal woningen;Kern-Oost-Souburg;Kern-Oost-Souburg                       ;Buurt     ;BU07180500;1650.0;2700.0;
9490;Totaal woningen;Zeewijksingel;Zeewijksingel                           ;Buurt     ;BU07180501;1800.0;3200.0;
9491;Totaal woningen;Schoonenburg-Groot Abeele;Schoonenburg-Groot Abeele               ;Buurt     ;BU07180502;1800.0;3300.0;
9492;Totaal woningen;Molenweg en omgeving;Molenweg en omgeving                    ;Buurt     ;BU07180503;1750.0;2800.0;
9493;Totaal woningen;Landelijk gebied Oost-Souburg;Landelijk gebied Oost-Souburg           ;Buurt     ;BU07180504;;6700.0;
9494;Totaal woningen;Wijk 06 Ritthem en omgeving;Wijk 06 Ritthem en omgeving             ;Wijk      ;WK071806  ;2100.0;3550.0;
9495;Totaal woningen;Ritthem;Ritthem                                 ;Buurt     ;BU07180600;1950.0;3350.0;
9496;Totaal woningen;Landelijk gebied Ritthem-Noord;Landelijk gebied Ritthem-Noord          ;Buurt     ;BU07180602;2400.0;3200.0;
9497;Totaal woningen;Landelijk gebied Ritthem-Zuid;Landelijk gebied Ritthem-Zuid           ;Buurt     ;BU07180603;2450.0;4150.0;
9498;Totaal woningen;Wijk 07 Binnen- en Buitenhavens;Wijk 07 Binnen- en Buitenhavens         ;Wijk      ;WK071807  ;2400.0;3450.0;
9499;Totaal woningen;Binnen- en Buitenhavens;Binnen- en Buitenhavens                 ;Buurt     ;BU07180700;2400.0;3450.0;
9500;Totaal woningen;Wijk 08 Sloegebied;                                        ;          ;          ;;;
9501;Totaal woningen;Sloegebied;                                        ;          ;          ;;;
9502;Totaal woningen;Lingewaal;Lingewaal                               ;Gemeente  ;GM0733    ;2200.0;3950.0;
9503;Totaal woningen;Wijk 00 Asperen;Wijk 00 Asperen                         ;Wijk      ;WK073300  ;2100.0;3700.0;
9504;Totaal woningen;Asperen Oude Kern;Asperen Oude Kern                       ;Buurt     ;BU07330000;2400.0;3950.0;
9505;Totaal woningen;Westelijke uitbreiding Asperen;Westelijke uitbreiding Asperen          ;Buurt     ;BU07330001;1850.0;3450.0;
9506;Totaal woningen;Noord uitbreiding Asperen industrieterr.;Noord uitbreiding Asperen industrieterre;Buurt     ;BU07330002;;;
9507;Totaal woningen;Verspreide huizen Asperen;Verspreide huizen Asperen               ;Buurt     ;BU07330009;2950.0;4750.0;
9508;Totaal woningen;Wijk 01 Heukelum;Wijk 01 Heukelum                        ;Wijk      ;WK073301  ;2200.0;4000.0;
9509;Totaal woningen;Heukelum Oude Kern;Heukelum Oude Kern                      ;Buurt     ;BU07330100;2200.0;3400.0;
9510;Totaal woningen;Uitbreiding Heukelum;Uitbreiding Heukelum                    ;Buurt     ;BU07330101;1900.0;3950.0;
9511;Totaal woningen;Spijk en Boveneind Spijk en Vogelswerf;Spijk en Boveneind Spijk en Vogelswerf  ;Buurt     ;BU07330102;2450.0;4400.0;
9512;Totaal woningen;Verspr.h. Heukelum en Friezenwijk;Verspreide huizen Heukelum en Friezenwij;Buurt     ;BU07330109;2800.0;5150.0;
9513;Totaal woningen;Wijk 02 Vuren;Wijk 02 Vuren                           ;Wijk      ;WK073302  ;2200.0;4000.0;
9514;Totaal woningen;Vuren;Vuren                                   ;Buurt     ;BU07330200;2150.0;3850.0;
9515;Totaal woningen;Verspreide huizen Vuren;Verspreide huizen Vuren                 ;Buurt     ;BU07330209;2650.0;6250.0;
9516;Totaal woningen;Wijk 03 Herwijnen;Wijk 03 Herwijnen                       ;Wijk      ;WK073303  ;2450.0;4150.0;
9517;Totaal woningen;Herwijnen;Herwijnen                               ;Buurt     ;BU07330300;2400.0;4050.0;
9518;Totaal woningen;Verspreide huizen Herwijnen;Verspreide huizen Herwijnen             ;Buurt     ;BU07330309;;5800.0;
9519;Totaal woningen;De Ronde Venen;De Ronde Venen                          ;Gemeente  ;GM0736    ;2000.0;3850.0;
9520;Totaal woningen;Wijk 00 Mijdrecht;Wijk 00 Mijdrecht                       ;Wijk      ;WK073600  ;1850.0;3850.0;
9521;Totaal woningen;Mijdrecht;Mijdrecht                               ;Buurt     ;BU07360000;1750.0;3750.0;
9522;Totaal woningen;Verspreide huizen 1e 2e 3e Bedijking;Verspreide huizen 1e 2e 3e Bedijking    ;Buurt     ;BU07360001;3000.0;4950.0;
9523;Totaal woningen;Kromme Mijdrecht en De Hoef;Kromme Mijdrecht en De Hoef             ;Buurt     ;BU07360003;2550.0;4350.0;
9524;Totaal woningen;Vrouwenakker (gedeeltelijk) en Blokland;Vrouwenakker (gedeeltelijk) en Blokland ;Buurt     ;BU07360004;2900.0;;
9525;Totaal woningen;Wijk 01 Gebied bij Uithoorn;Wijk 01 Gebied bij Uithoorn             ;Wijk      ;WK073601  ;2300.0;3700.0;
9526;Totaal woningen;Mennonietenbuurt;Mennonietenbuurt                        ;Buurt     ;BU07360100;1850.0;3750.0;
9527;Totaal woningen;Amstelhoek en Amstelkade;Amstelhoek en Amstelkade                ;Buurt     ;BU07360101;2650.0;3700.0;
9528;Totaal woningen;Wijk 02 Vinkeveen;Wijk 02 Vinkeveen                       ;Wijk      ;WK073602  ;2300.0;3950.0;
9529;Totaal woningen;Vinkeveen;Vinkeveen                               ;Buurt     ;BU07360200;2200.0;3700.0;
9530;Totaal woningen;Zuiderwaart;Zuiderwaart                             ;Buurt     ;BU07360201;2200.0;3650.0;
9531;Totaal woningen;Baambrugse Zuwe;Baambrugse Zuwe                         ;Buurt     ;BU07360202;3450.0;4300.0;
9532;Totaal woningen;Groenlandsekade en Vinkenkade;Groenlandsekade en Vinkenkade           ;Buurt     ;BU07360203;3400.0;5050.0;
9533;Totaal woningen;Nessersluis;Nessersluis                             ;Buurt     ;BU07360204;2650.0;4900.0;
9534;Totaal woningen;Westerheul;Westerheul                              ;Buurt     ;BU07360207;1700.0;3800.0;
9535;Totaal woningen;Verspr.h. Groot-Mijdrecht Waverveen;Verspreide huizen Groot-Mijdrecht Waverv;Buurt     ;BU07360208;2750.0;4800.0;
9536;Totaal woningen;Demmerik en Plassen;Demmerik en Plassen                     ;Buurt     ;BU07360209;3200.0;4250.0;
9537;Totaal woningen;Wijk 03 Wilnis;Wijk 03 Wilnis                          ;Wijk      ;WK073603  ;2050.0;3850.0;
9538;Totaal woningen;Wilnis;Wilnis                                  ;Buurt     ;BU07360300;2000.0;3800.0;
9539;Totaal woningen;Verspr.h. in de polder Groot-Mijdrecht;Verspreide huizen in de polder Groot-Mij;Buurt     ;BU07360308;4050.0;4050.0;
9540;Totaal woningen;Overige verspreide huizen;Overige verspreide huizen               ;Buurt     ;BU07360309;2950.0;4550.0;
9541;Totaal woningen;Tytsjerksteradiel;Tytsjerksteradiel                       ;Gemeente  ;GM0737    ;2300.0;3150.0;
9542;Totaal woningen;Wijk 00 Burgum;Wijk 00 Burgum                          ;Wijk      ;WK073700  ;2150.0;2900.0;
9543;Totaal woningen;Burgum;Burgum                                  ;Buurt     ;BU07370000;2100.0;2900.0;
9544;Totaal woningen;Verspreide huizen Burgum;Verspreide huizen Burgum                ;Buurt     ;BU07370009;2900.0;3700.0;
9545;Totaal woningen;Wijk 01 Aldtsjerk;Wijk 01 Aldtsjerk                       ;Wijk      ;WK073701  ;2300.0;3100.0;
9546;Totaal woningen;Aldtsjerk;Aldtsjerk                               ;Buurt     ;BU07370100;2350.0;3300.0;
9547;Totaal woningen;Oentsjerk;Oentsjerk                               ;Buurt     ;BU07370101;2200.0;2950.0;
9548;Totaal woningen;Verspreide huizen Wyns;Verspreide huizen Wyns                  ;Buurt     ;BU07370102;2700.0;3200.0;
9549;Totaal woningen;Verspreide huizen Aldtsjerk;Verspreide huizen Aldtsjerk             ;Buurt     ;BU07370108;3650.0;4400.0;
9550;Totaal woningen;Verspreide huizen Oentsjerk;Verspreide huizen Oentsjerk             ;Buurt     ;BU07370109;4550.0;5200.0;
9551;Totaal woningen;Wijk 02 Mûnein;Wijk 02 MÃ»nein                         ;Wijk      ;WK073702  ;2400.0;3100.0;
9552;Totaal woningen;Mûnein;MÃ»nein                                 ;Buurt     ;BU07370200;2400.0;3100.0;
9553;Totaal woningen;Gytsjerk;Gytsjerk                                ;Buurt     ;BU07370201;2400.0;3050.0;
9554;Totaal woningen;Verspreide huizen Mûnein;Verspreide huizen MÃ»nein               ;Buurt     ;BU07370208;3050.0;4350.0;
9555;Totaal woningen;Verspreide huizen Gytsjerk;Verspreide huizen Gytsjerk              ;Buurt     ;BU07370209;2700.0;3650.0;
9556;Totaal woningen;Wijk 03 Ryptsjerk;Wijk 03 Ryptsjerk                       ;Wijk      ;WK073703  ;2400.0;3500.0;
