ID;KenmerkenVanHuishoudens;EenEnTweeverdieners;Perioden;AantalHuishoudens_1;PercentageVanCategorie_2;PercentageVanEenEnTweeverdieners_3;PercentageVanTotaal_4;InkomenMeestverdienendePartner_5;InkomenMinstverdienendePartner_6;InkomenEchtPaar_7;InkomenHuishouden_8;GestandaardiseerdInkomen_9
2178;8e 10%-groep;Tweeverdiener;1990;297.0;61.0;67.0;6.0;16.0;7.0;24.0;25.0;16.0
2179;8e 10%-groep;Tweeverdiener;1991;315.0;64.0;70.0;6.0;17.0;8.0;25.0;26.0;16.0
2180;8e 10%-groep;Tweeverdiener;1992;333.0;67.0;73.0;7.0;17.0;8.0;25.0;26.0;17.0
2181;8e 10%-groep;Tweeverdiener;1993;342.0;67.0;74.0;7.0;18.0;8.0;26.0;27.0;17.0
2182;8e 10%-groep;Tweeverdiener;1994;349.0;68.0;75.0;7.0;18.0;9.0;27.0;28.0;17.0
2183;8e 10%-groep;Tweeverdiener;1995;354.0;68.0;75.0;7.0;19.0;9.0;28.0;29.0;18.0
2184;8e 10%-groep;Tweeverdiener;1996;367.0;70.0;77.0;7.0;19.0;9.0;28.0;30.0;18.0
2185;8e 10%-groep;Tweeverdiener;1997;381.0;72.0;79.0;7.0;20.0;9.0;29.0;30.0;19.0
2186;8e 10%-groep;Tweeverdiener;1998;393.0;74.0;80.0;7.0;21.0;10.0;30.0;31.0;19.0
2187;8e 10%-groep;Tweeverdiener;1999;409.0;76.0;83.0;8.0;21.0;10.0;31.0;33.0;20.0
2188;8e 10%-groep;Tweeverdiener;2000;423.0;77.0;85.0;8.0;22.0;10.0;33.0;34.0;21.0
2189;8e 10%-groep;Overig huishouden;1990;44.0;9.0;;1.0;20.0;;;25.0;20.0
2190;8e 10%-groep;Overig huishouden;1991;44.0;9.0;;1.0;21.0;;;26.0;21.0
2191;8e 10%-groep;Overig huishouden;1992;44.0;9.0;;1.0;21.0;;;26.0;22.0
2192;8e 10%-groep;Overig huishouden;1993;47.0;9.0;;1.0;21.0;;;27.0;22.0
2193;8e 10%-groep;Overig huishouden;1994;46.0;9.0;;1.0;23.0;;;28.0;23.0
2194;8e 10%-groep;Overig huishouden;1995;48.0;9.0;;1.0;24.0;;;29.0;24.0
2195;8e 10%-groep;Overig huishouden;1996;43.0;8.0;;1.0;24.0;;;29.0;24.0
2196;8e 10%-groep;Overig huishouden;1997;43.0;8.0;;1.0;25.0;;;30.0;25.0
2197;8e 10%-groep;Overig huishouden;1998;44.0;8.0;;1.0;26.0;;;31.0;26.0
2198;8e 10%-groep;Overig huishouden;1999;46.0;8.0;;1.0;27.0;;;32.0;27.0
2199;8e 10%-groep;Overig huishouden;2000;46.0;8.0;;1.0;29.0;;;34.0;29.0
2200;9e 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;21.0;;;30.0;18.0
2201;9e 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;21.0;;;31.0;19.0
2202;9e 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;21.0;;;31.0;19.0
2203;9e 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;22.0;;;32.0;19.0
2204;9e 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;23.0;;;33.0;20.0
2205;9e 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;23.0;;;34.0;21.0
2206;9e 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;24.0;;;35.0;21.0
2207;9e 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;24.0;;;36.0;22.0
2208;9e 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;25.0;;;37.0;23.0
2209;9e 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;26.0;;;38.0;24.0
2210;9e 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;27.0;;;40.0;25.0
2211;9e 10%-groep;Eenverdiener;1990;145.0;30.0;32.0;3.0;24.0;;24.0;30.0;16.0
2212;9e 10%-groep;Eenverdiener;1991;130.0;26.0;29.0;3.0;25.0;;25.0;31.0;17.0
2213;9e 10%-groep;Eenverdiener;1992;124.0;25.0;27.0;2.0;25.0;;25.0;31.0;17.0
2214;9e 10%-groep;Eenverdiener;1993;120.0;24.0;25.0;2.0;26.0;;26.0;32.0;18.0
2215;9e 10%-groep;Eenverdiener;1994;113.0;22.0;24.0;2.0;27.0;;27.0;33.0;18.0
2216;9e 10%-groep;Eenverdiener;1995;107.0;21.0;22.0;2.0;27.0;;28.0;34.0;19.0
2217;9e 10%-groep;Eenverdiener;1996;100.0;19.0;21.0;2.0;29.0;;29.0;35.0;19.0
2218;9e 10%-groep;Eenverdiener;1997;94.0;18.0;19.0;2.0;29.0;;29.0;36.0;20.0
2219;9e 10%-groep;Eenverdiener;1998;91.0;17.0;18.0;2.0;30.0;;30.0;37.0;21.0
2220;9e 10%-groep;Eenverdiener;1999;86.0;16.0;17.0;2.0;31.0;;31.0;38.0;22.0
2221;9e 10%-groep;Eenverdiener;2000;79.0;14.0;15.0;1.0;33.0;;33.0;40.0;23.0
2222;9e 10%-groep;Tweeverdiener;1990;306.0;63.0;68.0;6.0;19.0;9.0;27.0;30.0;18.0
2223;9e 10%-groep;Tweeverdiener;1991;326.0;66.0;71.0;7.0;20.0;9.0;28.0;31.0;19.0
2224;9e 10%-groep;Tweeverdiener;1992;341.0;68.0;73.0;7.0;20.0;9.0;29.0;31.0;19.0
2225;9e 10%-groep;Tweeverdiener;1993;353.0;70.0;75.0;7.0;20.0;9.0;30.0;32.0;20.0
2226;9e 10%-groep;Tweeverdiener;1994;365.0;71.0;76.0;7.0;21.0;10.0;31.0;33.0;20.0
2227;9e 10%-groep;Tweeverdiener;1995;379.0;73.0;78.0;7.0;22.0;10.0;32.0;34.0;21.0
2228;9e 10%-groep;Tweeverdiener;1996;388.0;74.0;79.0;7.0;22.0;10.0;33.0;35.0;21.0
2229;9e 10%-groep;Tweeverdiener;1997;404.0;76.0;81.0;8.0;23.0;11.0;34.0;36.0;22.0
2230;9e 10%-groep;Tweeverdiener;1998;412.0;77.0;82.0;8.0;24.0;11.0;35.0;37.0;23.0
2231;9e 10%-groep;Tweeverdiener;1999;420.0;78.0;83.0;8.0;25.0;11.0;36.0;39.0;23.0
2232;9e 10%-groep;Tweeverdiener;2000;435.0;80.0;85.0;8.0;26.0;12.0;38.0;40.0;24.0
2233;9e 10%-groep;Overig huishouden;1990;36.0;7.0;;1.0;22.0;;;30.0;23.0
2234;9e 10%-groep;Overig huishouden;1991;37.0;8.0;;1.0;23.0;;;30.0;24.0
2235;9e 10%-groep;Overig huishouden;1992;36.0;7.0;;1.0;24.0;;;31.0;25.0
2236;9e 10%-groep;Overig huishouden;1993;34.0;7.0;;1.0;24.0;;;32.0;25.0
2237;9e 10%-groep;Overig huishouden;1994;33.0;6.0;;1.0;25.0;;;32.0;26.0
2238;9e 10%-groep;Overig huishouden;1995;31.0;6.0;;1.0;25.0;;;33.0;26.0
2239;9e 10%-groep;Overig huishouden;1996;34.0;6.0;;1.0;27.0;;;35.0;28.0
2240;9e 10%-groep;Overig huishouden;1997;31.0;6.0;;1.0;28.0;;;35.0;28.0
2241;9e 10%-groep;Overig huishouden;1998;31.0;6.0;;1.0;28.0;;;37.0;29.0
2242;9e 10%-groep;Overig huishouden;1999;34.0;6.0;;1.0;30.0;;;38.0;31.0
2243;9e 10%-groep;Overig huishouden;2000;33.0;6.0;;1.0;33.0;;;40.0;33.0
2244;Hoogste 10%-groep;Totaal huishoudens;1990;487.0;100.0;;10.0;30.0;;;44.0;25.0
2245;Hoogste 10%-groep;Totaal huishoudens;1991;494.0;100.0;;10.0;31.0;;;45.0;26.0
2246;Hoogste 10%-groep;Totaal huishoudens;1992;500.0;100.0;;10.0;30.0;;;45.0;26.0
2247;Hoogste 10%-groep;Totaal huishoudens;1993;507.0;100.0;;10.0;31.0;;;46.0;27.0
2248;Hoogste 10%-groep;Totaal huishoudens;1994;511.0;100.0;;10.0;32.0;;;47.0;27.0
2249;Hoogste 10%-groep;Totaal huishoudens;1995;518.0;100.0;;10.0;32.0;;;48.0;29.0
2250;Hoogste 10%-groep;Totaal huishoudens;1996;522.0;100.0;;10.0;33.0;;;50.0;29.0
2251;Hoogste 10%-groep;Totaal huishoudens;1997;529.0;100.0;;10.0;34.0;;;51.0;30.0
2252;Hoogste 10%-groep;Totaal huishoudens;1998;535.0;100.0;;10.0;34.0;;;52.0;31.0
2253;Hoogste 10%-groep;Totaal huishoudens;1999;540.0;100.0;;10.0;36.0;;;55.0;33.0
2254;Hoogste 10%-groep;Totaal huishoudens;2000;546.0;100.0;;10.0;39.0;;;58.0;35.0
2255;Hoogste 10%-groep;Eenverdiener;1990;162.0;33.0;35.0;3.0;35.0;;35.0;44.0;23.0
2256;Hoogste 10%-groep;Eenverdiener;1991;142.0;29.0;30.0;3.0;36.0;;36.0;46.0;25.0
2257;Hoogste 10%-groep;Eenverdiener;1992;133.0;27.0;28.0;3.0;36.0;;36.0;46.0;25.0
2258;Hoogste 10%-groep;Eenverdiener;1993;124.0;25.0;26.0;2.0;36.0;;36.0;46.0;25.0
2259;Hoogste 10%-groep;Eenverdiener;1994;113.0;22.0;23.0;2.0;38.0;;38.0;48.0;26.0
2260;Hoogste 10%-groep;Eenverdiener;1995;107.0;21.0;22.0;2.0;38.0;;40.0;49.0;27.0
2261;Hoogste 10%-groep;Eenverdiener;1996;97.0;19.0;20.0;2.0;41.0;;42.0;51.0;28.0
2262;Hoogste 10%-groep;Eenverdiener;1997;94.0;18.0;19.0;2.0;40.0;;41.0;51.0;28.0
2263;Hoogste 10%-groep;Eenverdiener;1998;92.0;17.0;18.0;2.0;42.0;;43.0;53.0;30.0
2264;Hoogste 10%-groep;Eenverdiener;1999;86.0;16.0;17.0;2.0;45.0;;45.0;56.0;31.0
2265;Hoogste 10%-groep;Eenverdiener;2000;79.0;14.0;15.0;1.0;49.0;;50.0;61.0;34.0
2266;Hoogste 10%-groep;Tweeverdiener;1990;294.0;60.0;65.0;6.0;27.0;11.0;38.0;43.0;25.0
2267;Hoogste 10%-groep;Tweeverdiener;1991;326.0;66.0;70.0;7.0;28.0;12.0;40.0;44.0;26.0
2268;Hoogste 10%-groep;Tweeverdiener;1992;340.0;68.0;72.0;7.0;28.0;12.0;40.0;45.0;26.0
2269;Hoogste 10%-groep;Tweeverdiener;1993;355.0;70.0;74.0;7.0;28.0;12.0;41.0;45.0;27.0
2270;Hoogste 10%-groep;Tweeverdiener;1994;373.0;73.0;77.0;7.0;29.0;13.0;42.0;46.0;27.0
2271;Hoogste 10%-groep;Tweeverdiener;1995;383.0;74.0;78.0;7.0;30.0;14.0;44.0;48.0;28.0
2272;Hoogste 10%-groep;Tweeverdiener;1996;401.0;77.0;80.0;8.0;31.0;14.0;45.0;49.0;29.0
2273;Hoogste 10%-groep;Tweeverdiener;1997;413.0;78.0;81.0;8.0;32.0;14.0;47.0;51.0;30.0
2274;Hoogste 10%-groep;Tweeverdiener;1998;419.0;78.0;82.0;8.0;33.0;15.0;47.0;52.0;31.0
2275;Hoogste 10%-groep;Tweeverdiener;1999;428.0;79.0;83.0;8.0;34.0;15.0;49.0;54.0;32.0
2276;Hoogste 10%-groep;Tweeverdiener;2000;443.0;81.0;85.0;8.0;36.0;16.0;52.0;58.0;34.0
2277;Hoogste 10%-groep;Overig huishouden;1990;31.0;6.0;;1.0;35.0;;;46.0;35.0
2278;Hoogste 10%-groep;Overig huishouden;1991;27.0;5.0;;1.0;33.0;;;46.0;34.0
2279;Hoogste 10%-groep;Overig huishouden;1992;28.0;6.0;;1.0;34.0;;;46.0;34.0
2280;Hoogste 10%-groep;Overig huishouden;1993;28.0;5.0;;1.0;33.0;;;45.0;34.0
2281;Hoogste 10%-groep;Overig huishouden;1994;25.0;5.0;;0.0;36.0;;;47.0;36.0
2282;Hoogste 10%-groep;Overig huishouden;1995;27.0;5.0;;1.0;37.0;;;50.0;37.0
2283;Hoogste 10%-groep;Overig huishouden;1996;24.0;5.0;;0.0;38.0;;;49.0;37.0
2284;Hoogste 10%-groep;Overig huishouden;1997;22.0;4.0;;0.0;39.0;;;50.0;39.0
2285;Hoogste 10%-groep;Overig huishouden;1998;24.0;4.0;;0.0;42.0;;;52.0;42.0
2286;Hoogste 10%-groep;Overig huishouden;1999;26.0;5.0;;0.0;46.0;;;57.0;46.0
2287;Hoogste 10%-groep;Overig huishouden;2000;24.0;4.0;;0.0;50.0;;;61.0;50.0
2288;701;Totaal huishoudens;1990;1357.0;100.0;;28.0;10.0;;;10.0;10.0
2289;701;Totaal huishoudens;1991;1355.0;100.0;;27.0;11.0;;;11.0;11.0
2290;701;Totaal huishoudens;1992;1390.0;100.0;;28.0;11.0;;;11.0;11.0
2291;701;Totaal huishoudens;1993;1425.0;100.0;;28.0;11.0;;;11.0;11.0
2292;701;Totaal huishoudens;1994;1429.0;100.0;;28.0;11.0;;;11.0;11.0
2293;701;Totaal huishoudens;1995;1466.0;100.0;;28.0;12.0;;;12.0;12.0
2294;701;Totaal huishoudens;1996;1487.0;100.0;;28.0;12.0;;;12.0;12.0
2295;701;Totaal huishoudens;1997;1531.0;100.0;;29.0;12.0;;;12.0;12.0
2296;701;Totaal huishoudens;1998;1572.0;100.0;;29.0;13.0;;;13.0;13.0
2297;701;Totaal huishoudens;1999;1610.0;100.0;;30.0;14.0;;;14.0;14.0
2298;701;Totaal huishoudens;2000;1650.0;100.0;;30.0;14.0;;;14.0;14.0
2299;701;Eenverdiener;1990;0.0;0.0;;0.0;;;;;
2300;701;Eenverdiener;1991;0.0;0.0;;0.0;;;;;
2301;701;Eenverdiener;1992;0.0;0.0;;0.0;;;;;
2302;701;Eenverdiener;1993;0.0;0.0;;0.0;;;;;
2303;701;Eenverdiener;1994;0.0;0.0;;0.0;;;;;
2304;701;Eenverdiener;1995;0.0;0.0;;0.0;;;;;
2305;701;Eenverdiener;1996;0.0;0.0;;0.0;;;;;
2306;701;Eenverdiener;1997;0.0;0.0;;0.0;;;;;
2307;701;Eenverdiener;1998;0.0;0.0;;0.0;;;;;
2308;701;Eenverdiener;1999;0.0;0.0;;0.0;;;;;
2309;701;Eenverdiener;2000;0.0;0.0;;0.0;;;;;
2310;701;Tweeverdiener;1990;0.0;0.0;;0.0;;;;;
2311;701;Tweeverdiener;1991;0.0;0.0;;0.0;;;;;
2312;701;Tweeverdiener;1992;0.0;0.0;;0.0;;;;;
2313;701;Tweeverdiener;1993;0.0;0.0;;0.0;;;;;
2314;701;Tweeverdiener;1994;0.0;0.0;;0.0;;;;;
2315;701;Tweeverdiener;1995;0.0;0.0;;0.0;;;;;
2316;701;Tweeverdiener;1996;0.0;0.0;;0.0;;;;;
2317;701;Tweeverdiener;1997;0.0;0.0;;0.0;;;;;
2318;701;Tweeverdiener;1998;0.0;0.0;;0.0;;;;;
2319;701;Tweeverdiener;1999;0.0;0.0;;0.0;;;;;
2320;701;Tweeverdiener;2000;0.0;0.0;;0.0;;;;;
2321;701;Overig huishouden;1990;1357.0;100.0;;28.0;10.0;;;10.0;10.0
2322;701;Overig huishouden;1991;1355.0;100.0;;27.0;11.0;;;11.0;11.0
2323;701;Overig huishouden;1992;1390.0;100.0;;28.0;11.0;;;11.0;11.0
2324;701;Overig huishouden;1993;1425.0;100.0;;28.0;11.0;;;11.0;11.0
2325;701;Overig huishouden;1994;1429.0;100.0;;28.0;11.0;;;11.0;11.0
2326;701;Overig huishouden;1995;1466.0;100.0;;28.0;12.0;;;12.0;12.0
2327;701;Overig huishouden;1996;1487.0;100.0;;28.0;12.0;;;12.0;12.0
2328;701;Overig huishouden;1997;1531.0;100.0;;29.0;12.0;;;12.0;12.0
2329;701;Overig huishouden;1998;1572.0;100.0;;29.0;13.0;;;13.0;13.0
2330;701;Overig huishouden;1999;1610.0;100.0;;30.0;14.0;;;14.0;14.0
2331;701;Overig huishouden;2000;1650.0;100.0;;30.0;14.0;;;14.0;14.0
2332;702;Totaal huishoudens;1990;3511.0;100.0;;72.0;17.0;;;23.0;14.0
2333;702;Totaal huishoudens;1991;3586.0;100.0;;73.0;17.0;;;24.0;14.0
2334;702;Totaal huishoudens;1992;3613.0;100.0;;72.0;18.0;;;24.0;14.0
2335;702;Totaal huishoudens;1993;3647.0;100.0;;72.0;18.0;;;24.0;15.0
2336;702;Totaal huishoudens;1994;3680.0;100.0;;72.0;18.0;;;25.0;15.0
2337;702;Totaal huishoudens;1995;3710.0;100.0;;72.0;19.0;;;26.0;16.0
2338;702;Totaal huishoudens;1996;3735.0;100.0;;72.0;19.0;;;27.0;16.0
2339;702;Totaal huishoudens;1997;3756.0;100.0;;71.0;20.0;;;28.0;17.0
2340;702;Totaal huishoudens;1998;3774.0;100.0;;71.0;20.0;;;28.0;17.0
2341;702;Totaal huishoudens;1999;3789.0;100.0;;70.0;21.0;;;30.0;18.0
2342;702;Totaal huishoudens;2000;3813.0;100.0;;70.0;22.0;;;31.0;19.0
2343;702;Eenverdiener;1990;1371.0;39.0;44.0;28.0;19.0;;19.0;22.0;12.0
2344;702;Eenverdiener;1991;1289.0;36.0;40.0;26.0;19.0;;19.0;22.0;13.0
2345;702;Eenverdiener;1992;1229.0;34.0;38.0;25.0;20.0;;20.0;22.0;13.0
2346;702;Eenverdiener;1993;1185.0;32.0;37.0;23.0;20.0;;20.0;23.0;13.0
2347;702;Eenverdiener;1994;1130.0;31.0;35.0;22.0;21.0;;21.0;23.0;13.0
2348;702;Eenverdiener;1995;1097.0;30.0;33.0;21.0;21.0;;21.0;24.0;14.0
2349;702;Eenverdiener;1996;1033.0;28.0;31.0;20.0;22.0;;22.0;24.0;14.0
2350;702;Eenverdiener;1997;980.0;26.0;29.0;19.0;22.0;;22.0;25.0;15.0
2351;702;Eenverdiener;1998;943.0;25.0;28.0;18.0;23.0;;23.0;26.0;15.0
2352;702;Eenverdiener;1999;891.0;24.0;27.0;16.0;23.0;;24.0;26.0;16.0
2353;702;Eenverdiener;2000;820.0;22.0;24.0;15.0;24.0;;25.0;28.0;16.0
2354;702;Tweeverdiener;1990;1771.0;50.0;56.0;36.0;17.0;7.0;24.0;25.0;15.0
2355;702;Tweeverdiener;1991;1924.0;54.0;60.0;39.0;17.0;7.0;24.0;26.0;16.0
2356;702;Tweeverdiener;1992;1994.0;55.0;62.0;40.0;17.0;7.0;25.0;27.0;16.0
2357;702;Tweeverdiener;1993;2050.0;56.0;63.0;40.0;18.0;8.0;25.0;27.0;17.0
2358;702;Tweeverdiener;1994;2139.0;58.0;65.0;42.0;18.0;8.0;26.0;28.0;17.0
2359;702;Tweeverdiener;1995;2179.0;59.0;67.0;42.0;19.0;8.0;27.0;29.0;18.0
2360;702;Tweeverdiener;1996;2287.0;61.0;69.0;44.0;20.0;8.0;28.0;29.0;18.0
2361;702;Tweeverdiener;1997;2356.0;63.0;71.0;45.0;20.0;9.0;29.0;30.0;19.0
2362;702;Tweeverdiener;1998;2402.0;64.0;72.0;45.0;21.0;9.0;30.0;31.0;19.0
2363;702;Tweeverdiener;1999;2453.0;65.0;73.0;45.0;21.0;9.0;31.0;32.0;20.0
2364;702;Tweeverdiener;2000;2561.0;67.0;76.0;47.0;22.0;10.0;32.0;34.0;21.0
2365;702;Overig huishouden;1990;369.0;11.0;;8.0;11.0;;;16.0;10.0
2366;702;Overig huishouden;1991;373.0;10.0;;8.0;12.0;;;16.0;11.0
2367;702;Overig huishouden;1992;390.0;11.0;;8.0;12.0;;;17.0;11.0
2368;702;Overig huishouden;1993;412.0;11.0;;8.0;12.0;;;17.0;11.0
2369;702;Overig huishouden;1994;411.0;11.0;;8.0;12.0;;;17.0;11.0
2370;702;Overig huishouden;1995;434.0;12.0;;8.0;13.0;;;17.0;11.0
2371;702;Overig huishouden;1996;415.0;11.0;;8.0;13.0;;;17.0;12.0
2372;702;Overig huishouden;1997;420.0;11.0;;8.0;14.0;;;18.0;12.0
2373;702;Overig huishouden;1998;429.0;11.0;;8.0;15.0;;;19.0;13.0
2374;702;Overig huishouden;1999;445.0;12.0;;8.0;15.0;;;20.0;13.0
2375;702;Overig huishouden;2000;432.0;11.0;;8.0;16.0;;;20.0;13.0
2376;703;Totaal huishoudens;1990;1781.0;100.0;;37.0;18.0;;;22.0;12.0
2377;703;Totaal huishoudens;1991;1780.0;100.0;;36.0;18.0;;;22.0;12.0
2378;703;Totaal huishoudens;1992;1777.0;100.0;;36.0;18.0;;;23.0;12.0
2379;703;Totaal huishoudens;1993;1793.0;100.0;;35.0;19.0;;;23.0;13.0
2380;703;Totaal huishoudens;1994;1802.0;100.0;;35.0;19.0;;;24.0;13.0
2381;703;Totaal huishoudens;1995;1812.0;100.0;;35.0;20.0;;;25.0;13.0
2382;703;Totaal huishoudens;1996;1819.0;100.0;;35.0;20.0;;;26.0;14.0
2383;703;Totaal huishoudens;1997;1828.0;100.0;;35.0;21.0;;;26.0;14.0
2384;703;Totaal huishoudens;1998;1842.0;100.0;;34.0;21.0;;;27.0;15.0
2385;703;Totaal huishoudens;1999;1847.0;100.0;;34.0;22.0;;;28.0;15.0
2386;703;Totaal huishoudens;2000;1884.0;100.0;;34.0;23.0;;;30.0;16.0
2387;703;Eenverdiener;1990;779.0;44.0;50.0;16.0;20.0;;20.0;21.0;11.0
2388;703;Eenverdiener;1991;704.0;40.0;45.0;14.0;20.0;;20.0;21.0;11.0
2389;703;Eenverdiener;1992;655.0;37.0;43.0;13.0;20.0;;20.0;22.0;11.0
2390;703;Eenverdiener;1993;618.0;34.0;40.0;12.0;21.0;;21.0;22.0;12.0
2391;703;Eenverdiener;1994;579.0;32.0;38.0;11.0;21.0;;21.0;23.0;12.0
2392;703;Eenverdiener;1995;557.0;31.0;36.0;11.0;22.0;;22.0;24.0;12.0
2393;703;Eenverdiener;1996;518.0;28.0;33.0;10.0;23.0;;23.0;24.0;13.0
2394;703;Eenverdiener;1997;483.0;26.0;31.0;9.0;23.0;;23.0;25.0;13.0
2395;703;Eenverdiener;1998;454.0;25.0;29.0;8.0;24.0;;24.0;26.0;13.0
2396;703;Eenverdiener;1999;411.0;22.0;27.0;8.0;24.0;;25.0;27.0;14.0
2397;703;Eenverdiener;2000;367.0;19.0;23.0;7.0;26.0;;26.0;28.0;14.0
2398;703;Tweeverdiener;1990;779.0;44.0;50.0;16.0;18.0;6.0;24.0;25.0;13.0
2399;703;Tweeverdiener;1991;849.0;48.0;55.0;17.0;18.0;6.0;25.0;26.0;14.0
2400;703;Tweeverdiener;1992;879.0;49.0;57.0;18.0;19.0;6.0;25.0;26.0;14.0
2401;703;Tweeverdiener;1993;910.0;51.0;60.0;18.0;19.0;6.0;26.0;27.0;14.0
2402;703;Tweeverdiener;1994;962.0;53.0;62.0;19.0;20.0;7.0;26.0;27.0;15.0
2403;703;Tweeverdiener;1995;979.0;54.0;64.0;19.0;20.0;7.0;28.0;28.0;15.0
2404;703;Tweeverdiener;1996;1030.0;57.0;67.0;20.0;21.0;7.0;28.0;29.0;16.0
2405;703;Tweeverdiener;1997;1070.0;59.0;69.0;20.0;21.0;8.0;29.0;30.0;16.0
2406;703;Tweeverdiener;1998;1100.0;60.0;71.0;21.0;22.0;8.0;29.0;31.0;16.0
2407;703;Tweeverdiener;1999;1134.0;61.0;73.0;21.0;22.0;8.0;31.0;32.0;17.0
2408;703;Tweeverdiener;2000;1203.0;64.0;77.0;22.0;24.0;9.0;32.0;34.0;18.0
2409;703;Overig huishouden;1990;223.0;13.0;;5.0;12.0;;;13.0;8.0
2410;703;Overig huishouden;1991;227.0;13.0;;5.0;12.0;;;13.0;9.0
2411;703;Overig huishouden;1992;244.0;14.0;;5.0;12.0;;;14.0;9.0
2412;703;Overig huishouden;1993;265.0;15.0;;5.0;12.0;;;14.0;9.0
2413;703;Overig huishouden;1994;261.0;14.0;;5.0;13.0;;;14.0;9.0
2414;703;Overig huishouden;1995;276.0;15.0;;5.0;13.0;;;15.0;9.0
2415;703;Overig huishouden;1996;271.0;15.0;;5.0;14.0;;;15.0;10.0
2416;703;Overig huishouden;1997;276.0;15.0;;5.0;14.0;;;15.0;10.0
2417;703;Overig huishouden;1998;288.0;16.0;;5.0;15.0;;;16.0;11.0
2418;703;Overig huishouden;1999;303.0;16.0;;6.0;15.0;;;17.0;11.0
2419;703;Overig huishouden;2000;315.0;17.0;;6.0;16.0;;;17.0;11.0
2420;704;Totaal huishoudens;1990;181.0;100.0;;4.0;12.0;;;12.0;8.0
2421;704;Totaal huishoudens;1991;186.0;100.0;;4.0;12.0;;;12.0;8.0
2422;704;Totaal huishoudens;1992;196.0;100.0;;4.0;13.0;;;13.0;9.0
2423;704;Totaal huishoudens;1993;205.0;100.0;;4.0;13.0;;;13.0;9.0
2424;704;Totaal huishoudens;1994;212.0;100.0;;4.0;13.0;;;13.0;9.0
2425;704;Totaal huishoudens;1995;223.0;100.0;;4.0;13.0;;;13.0;9.0
2426;704;Totaal huishoudens;1996;228.0;100.0;;4.0;13.0;;;14.0;9.0
2427;704;Totaal huishoudens;1997;232.0;100.0;;4.0;14.0;;;14.0;10.0
2428;704;Totaal huishoudens;1998;241.0;100.0;;5.0;15.0;;;15.0;10.0
2429;704;Totaal huishoudens;1999;256.0;100.0;;5.0;15.0;;;16.0;11.0
2430;704;Totaal huishoudens;2000;271.0;100.0;;5.0;16.0;;;16.0;11.0
2431;704;Eenverdiener;1990;0.0;0.0;;0.0;;;;;
2432;704;Eenverdiener;1991;0.0;0.0;;0.0;;;;;
2433;704;Eenverdiener;1992;0.0;0.0;;0.0;;;;;
2434;704;Eenverdiener;1993;0.0;0.0;;0.0;;;;;
2435;704;Eenverdiener;1994;0.0;0.0;;0.0;;;;;
2436;704;Eenverdiener;1995;0.0;0.0;;0.0;;;;;
2437;704;Eenverdiener;1996;0.0;0.0;;0.0;;;;;
2438;704;Eenverdiener;1997;0.0;0.0;;0.0;;;;;
2439;704;Eenverdiener;1998;0.0;0.0;;0.0;;;;;
2440;704;Eenverdiener;1999;0.0;0.0;;0.0;;;;;
2441;704;Eenverdiener;2000;1.0;1.0;;0.0;14.0;;14.0;14.0;9.0
2442;704;Tweeverdiener;1990;0.0;0.0;;0.0;;;;;
2443;704;Tweeverdiener;1991;0.0;0.0;;0.0;;;;;
2444;704;Tweeverdiener;1992;0.0;0.0;;0.0;;;;;
2445;704;Tweeverdiener;1993;0.0;0.0;;0.0;;;;;
2446;704;Tweeverdiener;1994;0.0;0.0;;0.0;;;;;
2447;704;Tweeverdiener;1995;0.0;0.0;;0.0;;;;;
2448;704;Tweeverdiener;1996;0.0;0.0;;0.0;;;;;
2449;704;Tweeverdiener;1997;0.0;0.0;;0.0;;;;;
2450;704;Tweeverdiener;1998;0.0;0.0;;0.0;;;;;
2451;704;Tweeverdiener;1999;0.0;0.0;;0.0;;;;;
2452;704;Tweeverdiener;2000;0.0;0.0;;0.0;;;;;
2453;704;Overig huishouden;1990;181.0;100.0;;4.0;12.0;;;12.0;8.0
2454;704;Overig huishouden;1991;186.0;100.0;;4.0;12.0;;;12.0;8.0
2455;704;Overig huishouden;1992;196.0;100.0;;4.0;13.0;;;13.0;9.0
2456;704;Overig huishouden;1993;205.0;100.0;;4.0;13.0;;;13.0;9.0
2457;704;Overig huishouden;1994;212.0;100.0;;4.0;13.0;;;13.0;9.0
2458;704;Overig huishouden;1995;223.0;100.0;;4.0;13.0;;;13.0;9.0
2459;704;Overig huishouden;1996;228.0;100.0;;4.0;13.0;;;14.0;9.0
2460;704;Overig huishouden;1997;232.0;100.0;;4.0;14.0;;;14.0;10.0
2461;704;Overig huishouden;1998;241.0;100.0;;5.0;15.0;;;15.0;10.0
2462;704;Overig huishouden;1999;256.0;100.0;;5.0;15.0;;;16.0;11.0
