ID;BedrijfstakkenBranchesSBI2008;Marges;Seizoencorrectie;Perioden;Producentenvertrouwen_1;VerwachteBedrijvigheid_2;OordeelOrderpositie_3;OordeelVoorraden_4
9176;24-25 Basismetaal, metaalprod.-industrie;Waarde;Seizoengecorrigeerde cijfers;2025 maart;-3.9;12.0;-10.4;-13.4
9177;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 januari;;;;
9178;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 februari;;;;
9179;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 maart;;;;
9180;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 april;;;;
9181;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 mei;;;;
9182;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 juni;;;;
9183;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 juli;;;;
9184;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 augustus;;;;
9185;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 september;;;;
9186;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 oktober;;;;
9187;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 november;;;;
9188;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1985 december;;;;
9189;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 januari;;;;
9190;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 februari;;;;
9191;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 maart;;;;
9192;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 april;;;;
9193;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 mei;;;;
9194;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 juni;;;;
9195;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 juli;;;;
9196;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 augustus;;;;
9197;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 september;;;;
9198;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 oktober;;;;
9199;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 november;;;;
9200;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1986 december;;;;
9201;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 januari;;;;
9202;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 februari;;;;
9203;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 maart;;;;
9204;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 april;;;;
9205;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 mei;;;;
9206;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 juni;;;;
9207;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 juli;;;;
9208;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 augustus;;;;
9209;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 september;;;;
9210;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 oktober;;;;
9211;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 november;;;;
9212;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1987 december;;;;
9213;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 januari;;;;
9214;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 februari;;;;
9215;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 maart;;;;
9216;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 april;;;;
9217;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 mei;;;;
9218;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 juni;;;;
9219;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 juli;;;;
9220;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 augustus;;;;
9221;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 september;;;;
9222;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 oktober;;;;
9223;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 november;;;;
9224;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1988 december;;;;
9225;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 januari;;;;
9226;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 februari;;;;
9227;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 maart;;;;
9228;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 april;;;;
9229;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 mei;;;;
9230;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 juni;;;;
9231;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 juli;;;;
9232;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 augustus;;;;
9233;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 september;;;;
9234;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 oktober;;;;
9235;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 november;;;;
9236;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1989 december;;;;
9237;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 januari;;;;
9238;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 februari;;;;
9239;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 maart;;;;
9240;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 april;;;;
9241;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 mei;;;;
9242;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 juni;;;;
9243;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 juli;;;;
9244;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 augustus;;;;
9245;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 september;;;;
9246;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 oktober;;;;
9247;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 november;;;;
9248;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1990 december;;;;
9249;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 januari;;;;
9250;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 februari;;;;
9251;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 maart;;;;
9252;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 april;;;;
9253;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 mei;;;;
9254;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 juni;;;;
9255;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 juli;;;;
9256;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 augustus;;;;
9257;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 september;;;;
9258;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 oktober;;;;
9259;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 november;;;;
9260;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1991 december;;;;
9261;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 januari;;;;
9262;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 februari;;;;
9263;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 maart;;;;
9264;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 april;;;;
9265;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 mei;;;;
9266;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 juni;;;;
9267;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 juli;;;;
9268;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 augustus;;;;
9269;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 september;;;;
9270;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 oktober;;;;
9271;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 november;;;;
9272;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1992 december;;;;
9273;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 januari;;;;
9274;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 februari;;;;
9275;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 maart;;;;
9276;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 april;;;;
9277;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 mei;;;;
9278;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 juni;;;;
9279;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 juli;;;;
9280;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 augustus;;;;
9281;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 september;;;;
9282;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 oktober;;;;
9283;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 november;;;;
9284;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1993 december;;;;
9285;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 januari;;;;
9286;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 februari;;;;
9287;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 maart;;;;
9288;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 april;;;;
9289;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 mei;;;;
9290;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 juni;;;;
9291;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 juli;;;;
9292;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 augustus;;;;
9293;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 september;;;;
9294;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 oktober;;;;
9295;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 november;;;;
9296;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1994 december;;;;
9297;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 januari;;;;
9298;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 februari;;;;
9299;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 maart;;;;
9300;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 april;;;;
9301;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 mei;;;;
9302;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 juni;;;;
9303;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 juli;;;;
9304;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 augustus;;;;
9305;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 september;;;;
9306;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 oktober;;;;
9307;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 november;;;;
9308;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1995 december;;;;
9309;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 januari;;;;
9310;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 februari;;;;
9311;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 maart;;;;
9312;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 april;;;;
9313;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 mei;;;;
9314;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 juni;;;;
9315;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 juli;;;;
9316;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 augustus;;;;
9317;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 september;;;;
9318;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 oktober;;;;
9319;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 november;;;;
9320;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1996 december;;;;
9321;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 januari;;;;
9322;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 februari;;;;
9323;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 maart;;;;
9324;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 april;;;;
9325;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 mei;;;;
9326;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 juni;;;;
9327;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 juli;;;;
9328;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 augustus;;;;
9329;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 september;;;;
9330;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 oktober;;;;
9331;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 november;;;;
9332;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1997 december;;;;
9333;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 januari;;;;
9334;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 februari;;;;
9335;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 maart;;;;
9336;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 april;;;;
9337;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 mei;;;;
9338;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 juni;;;;
9339;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 juli;;;;
9340;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 augustus;;;;
9341;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 september;;;;
9342;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 oktober;;;;
9343;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 november;;;;
9344;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1998 december;;;;
9345;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 januari;;;;
9346;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 februari;;;;
9347;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 maart;;;;
9348;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 april;;;;
9349;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 mei;;;;
9350;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 juni;;;;
9351;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 juli;;;;
9352;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 augustus;;;;
9353;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 september;;;;
9354;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 oktober;;;;
9355;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 november;;;;
9356;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;1999 december;;;;
9357;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 januari;;;;
9358;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 februari;;;;
9359;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 maart;;;;
9360;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 april;;;;
9361;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 mei;;;;
9362;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 juni;;;;
9363;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 juli;;;;
9364;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 augustus;;;;
9365;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 september;;;;
9366;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 oktober;;;;
9367;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 november;;;;
9368;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2000 december;;;;
9369;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2001 januari;;;;
9370;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2001 februari;;;;
9371;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2001 maart;;;;
9372;24-25 Basismetaal, metaalprod.-industrie;Ondergrens 95%-interval;Seizoengecorrigeerde cijfers;2001 april;;;;
