ID;KenmerkenHuishoudens;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
447;Jongste kind meerderjarig;Paar: met kind(eren);2016;442.0;275.0;45.0;204.0;196.0;8.0;138.0;133.0;5.0;41.0;39.0;1.0;25.0;24.0;1.0;26.0;14.0;6.0;4.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;127.0;89.0;38.0;86.0;75.0;11.0;41.0;14.0;27.0;27.0;9.0;18.0;7.0;1.0;6.0;6.0;4.0;3.0;40.0
448;Jongste kind meerderjarig;Paar: met kind(eren);2017;448.0;290.0;51.0;209.0;200.0;9.0;144.0;138.0;6.0;39.0;38.0;1.0;26.0;25.0;2.0;31.0;17.0;6.0;5.0;1.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;119.0;81.0;38.0;80.0;68.0;12.0;39.0;13.0;26.0;25.0;9.0;16.0;7.0;2.0;5.0;7.0;2.0;5.0;38.0
449;Jongste kind meerderjarig;Paar: met kind(eren);2018;447.0;293.0;55.0;209.0;199.0;10.0;145.0;138.0;7.0;40.0;38.0;1.0;23.0;22.0;1.0;30.0;18.0;6.0;4.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;118.0;81.0;37.0;78.0;68.0;9.0;40.0;13.0;27.0;26.0;9.0;17.0;6.0;1.0;5.0;8.0;3.0;5.0;36.0
450;Jongste kind meerderjarig;Paar: met kind(eren);2019;455.0;306.0;53.0;220.0;210.0;10.0;159.0;151.0;8.0;38.0;37.0;1.0;23.0;21.0;2.0;33.0;21.0;6.0;4.0;2.0;4.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;113.0;79.0;34.0;75.0;67.0;9.0;38.0;13.0;26.0;27.0;9.0;18.0;5.0;2.0;4.0;6.0;2.0;4.0;35.0
451;Jongste kind meerderjarig;Paar: met kind(eren);2020;487.0;327.0;58.0;236.0;225.0;11.0;175.0;165.0;10.0;36.0;36.0;0.0;25.0;24.0;1.0;34.0;21.0;5.0;3.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;0.0;124.0;86.0;39.0;81.0;71.0;9.0;44.0;15.0;29.0;32.0;11.0;22.0;5.0;1.0;3.0;7.0;3.0;4.0;35.0
452;Jongste kind meerderjarig;Paar: met kind(eren);2021;439.0;303.0;53.0;215.0;204.0;11.0;156.0;148.0;8.0;42.0;41.0;1.0;16.0;15.0;1.0;36.0;22.0;9.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;104.0;69.0;35.0;66.0;57.0;9.0;38.0;12.0;25.0;26.0;8.0;18.0;6.0;2.0;5.0;5.0;2.0;3.0;32.0
453;Jongste kind meerderjarig;Paar: met kind(eren);2022;431.0;312.0;54.0;217.0;205.0;12.0;160.0;151.0;9.0;42.0;40.0;2.0;15.0;13.0;2.0;41.0;27.0;8.0;6.0;3.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;95.0;65.0;31.0;60.0;52.0;8.0;35.0;13.0;22.0;25.0;10.0;15.0;7.0;2.0;5.0;4.0;1.0;3.0;24.0
454;Jongste kind meerderjarig;Paar: met kind(eren);2023;450.0;327.0;60.0;226.0;216.0;10.0;176.0;167.0;8.0;36.0;35.0;1.0;14.0;14.0;0.0;42.0;27.0;8.0;7.0;2.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;96.0;67.0;30.0;62.0;54.0;7.0;35.0;13.0;22.0;26.0;9.0;16.0;5.0;1.0;4.0;4.0;2.0;2.0;26.0
455;Jongste kind meerderjarig;Paar: met kind(eren);2024;463.0;330.0;61.0;223.0;211.0;12.0;170.0;160.0;10.0;37.0;36.0;1.0;16.0;15.0;1.0;46.0;32.0;9.0;6.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;100.0;63.0;36.0;64.0;52.0;12.0;36.0;12.0;24.0;27.0;8.0;18.0;6.0;2.0;4.0;4.0;2.0;2.0;32.0
456;Jongste kind meerderjarig;Paar: met 1 kind;2013;270.0;158.0;24.0;117.0;112.0;5.0;80.0;75.0;4.0;22.0;22.0;0.0;16.0;15.0;1.0;16.0;8.0;2.0;2.0;1.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;83.0;54.0;29.0;54.0;46.0;8.0;29.0;8.0;21.0;18.0;5.0;13.0;5.0;1.0;4.0;6.0;2.0;4.0;30.0
457;Jongste kind meerderjarig;Paar: met 1 kind;2014;270.0;156.0;28.0;113.0;108.0;5.0;74.0;70.0;4.0;21.0;21.0;0.0;17.0;16.0;1.0;15.0;8.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;86.0;59.0;27.0;57.0;50.0;7.0;29.0;9.0;20.0;19.0;6.0;14.0;5.0;1.0;3.0;5.0;2.0;3.0;29.0
458;Jongste kind meerderjarig;Paar: met 1 kind;2015;271.0;152.0;26.0;111.0;107.0;4.0;73.0;70.0;3.0;21.0;21.0;0.0;16.0;15.0;1.0;16.0;9.0;3.0;2.0;1.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;89.0;63.0;26.0;60.0;54.0;6.0;29.0;9.0;20.0;18.0;5.0;13.0;4.0;1.0;3.0;6.0;3.0;4.0;29.0
459;Jongste kind meerderjarig;Paar: met 1 kind;2016;277.0;159.0;29.0;114.0;110.0;5.0;75.0;72.0;3.0;23.0;22.0;1.0;16.0;15.0;1.0;16.0;8.0;4.0;3.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;87.0;61.0;27.0;58.0;50.0;8.0;29.0;10.0;19.0;19.0;7.0;12.0;5.0;1.0;4.0;5.0;2.0;2.0;31.0
460;Jongste kind meerderjarig;Paar: met 1 kind;2017;294.0;179.0;32.0;126.0;120.0;6.0;85.0;81.0;4.0;24.0;23.0;1.0;17.0;16.0;1.0;20.0;11.0;5.0;4.0;1.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;85.0;57.0;28.0;57.0;47.0;9.0;29.0;10.0;19.0;18.0;7.0;11.0;5.0;1.0;4.0;6.0;2.0;4.0;30.0
461;Jongste kind meerderjarig;Paar: met 1 kind;2018;284.0;175.0;34.0;121.0;115.0;6.0;83.0;78.0;5.0;25.0;24.0;1.0;14.0;13.0;0.0;20.0;11.0;4.0;3.0;2.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;81.0;56.0;25.0;53.0;46.0;7.0;28.0;10.0;18.0;18.0;6.0;11.0;4.0;1.0;3.0;6.0;2.0;4.0;28.0
462;Jongste kind meerderjarig;Paar: met 1 kind;2019;267.0;169.0;30.0;118.0;111.0;7.0;85.0;79.0;5.0;21.0;20.0;1.0;13.0;12.0;1.0;21.0;13.0;4.0;2.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;71.0;49.0;23.0;45.0;40.0;6.0;26.0;9.0;17.0;19.0;6.0;12.0;4.0;2.0;2.0;4.0;1.0;2.0;27.0
463;Jongste kind meerderjarig;Paar: met 1 kind;2020;290.0;182.0;31.0;130.0;123.0;6.0;97.0;91.0;5.0;19.0;19.0;0.0;14.0;13.0;1.0;21.0;13.0;3.0;2.0;2.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;81.0;53.0;27.0;49.0;43.0;6.0;31.0;10.0;21.0;23.0;7.0;16.0;3.0;1.0;2.0;5.0;2.0;3.0;27.0
464;Jongste kind meerderjarig;Paar: met 1 kind;2021;279.0;183.0;31.0;129.0;122.0;7.0;91.0;86.0;5.0;27.0;26.0;1.0;10.0;9.0;1.0;23.0;15.0;6.0;3.0;2.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;72.0;45.0;26.0;43.0;37.0;7.0;28.0;9.0;19.0;19.0;6.0;13.0;5.0;1.0;4.0;4.0;2.0;2.0;25.0
465;Jongste kind meerderjarig;Paar: met 1 kind;2022;274.0;191.0;34.0;129.0;120.0;9.0;96.0;89.0;6.0;24.0;23.0;1.0;9.0;8.0;1.0;28.0;18.0;5.0;4.0;2.0;3.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;65.0;43.0;22.0;39.0;33.0;6.0;26.0;10.0;16.0;18.0;7.0;10.0;5.0;2.0;3.0;4.0;1.0;3.0;19.0
466;Jongste kind meerderjarig;Paar: met 1 kind;2023;282.0;196.0;36.0;131.0;125.0;6.0;102.0;97.0;5.0;21.0;20.0;1.0;9.0;8.0;0.0;29.0;18.0;6.0;5.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;66.0;45.0;21.0;41.0;35.0;5.0;26.0;10.0;16.0;19.0;7.0;12.0;4.0;1.0;3.0;3.0;2.0;1.0;20.0
467;Jongste kind meerderjarig;Paar: met 1 kind;2024;290.0;195.0;36.0;129.0;122.0;7.0;96.0;90.0;6.0;22.0;22.0;0.0;11.0;10.0;1.0;30.0;19.0;6.0;4.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;69.0;42.0;28.0;41.0;32.0;9.0;28.0;10.0;19.0;20.0;6.0;14.0;5.0;2.0;3.0;3.0;1.0;2.0;26.0
468;Jongste kind meerderjarig;Paar: met 2 kinderen;2013;133.0;92.0;13.0;70.0;67.0;3.0;45.0;42.0;2.0;15.0;15.0;0.0;10.0;10.0;0.0;9.0;5.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;35.0;26.0;9.0;25.0;23.0;2.0;9.0;3.0;7.0;5.0;2.0;4.0;3.0;0.0;2.0;1.0;0.0;1.0;7.0
469;Jongste kind meerderjarig;Paar: met 2 kinderen;2014;136.0;90.0;12.0;68.0;66.0;2.0;45.0;44.0;1.0;15.0;15.0;0.0;8.0;8.0;0.0;9.0;5.0;2.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;38.0;27.0;12.0;27.0;24.0;3.0;11.0;3.0;9.0;7.0;2.0;5.0;2.0;0.0;2.0;2.0;0.0;2.0;8.0
470;Jongste kind meerderjarig;Paar: met 2 kinderen;2015;142.0;98.0;14.0;75.0;73.0;2.0;49.0;47.0;2.0;17.0;16.0;0.0;10.0;10.0;0.0;9.0;5.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;35.0;24.0;11.0;24.0;22.0;2.0;10.0;2.0;8.0;7.0;1.0;5.0;3.0;0.0;2.0;1.0;0.0;1.0;9.0
471;Jongste kind meerderjarig;Paar: met 2 kinderen;2016;143.0;99.0;14.0;76.0;74.0;2.0;53.0;52.0;2.0;14.0;14.0;0.0;8.0;8.0;0.0;9.0;5.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;36.0;26.0;10.0;25.0;22.0;2.0;11.0;3.0;8.0;8.0;2.0;6.0;2.0;0.0;2.0;2.0;1.0;1.0;8.0
472;Jongste kind meerderjarig;Paar: met 2 kinderen;2017;135.0;98.0;16.0;73.0;71.0;2.0;52.0;50.0;2.0;13.0;13.0;0.0;8.0;8.0;0.0;8.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;20.0;9.0;20.0;17.0;3.0;10.0;3.0;6.0;7.0;2.0;5.0;2.0;1.0;1.0;1.0;1.0;0.0;8.0
473;Jongste kind meerderjarig;Paar: met 2 kinderen;2018;142.0;103.0;17.0;77.0;74.0;3.0;55.0;53.0;2.0;13.0;13.0;1.0;9.0;8.0;1.0;9.0;6.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;22.0;10.0;22.0;19.0;3.0;11.0;3.0;8.0;7.0;2.0;5.0;2.0;0.0;1.0;2.0;1.0;1.0;6.0
474;Jongste kind meerderjarig;Paar: met 2 kinderen;2019;161.0;117.0;19.0;88.0;85.0;3.0;65.0;63.0;2.0;14.0;14.0;0.0;9.0;8.0;1.0;10.0;7.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;26.0;10.0;26.0;23.0;3.0;11.0;3.0;8.0;7.0;2.0;5.0;2.0;0.0;1.0;2.0;1.0;2.0;7.0
475;Jongste kind meerderjarig;Paar: met 2 kinderen;2020;170.0;126.0;24.0;92.0;87.0;4.0;67.0;63.0;4.0;15.0;15.0;0.0;9.0;9.0;0.0;10.0;7.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;37.0;27.0;10.0;26.0;23.0;3.0;11.0;4.0;7.0;8.0;2.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;7.0
476;Jongste kind meerderjarig;Paar: met 2 kinderen;2021;140.0;106.0;20.0;75.0;71.0;3.0;57.0;54.0;3.0;13.0;13.0;0.0;5.0;5.0;0.0;11.0;7.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;21.0;6.0;20.0;18.0;2.0;8.0;3.0;5.0;6.0;2.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;6.0
477;Jongste kind meerderjarig;Paar: met 2 kinderen;2022;137.0;107.0;17.0;78.0;75.0;3.0;57.0;55.0;2.0;16.0;15.0;1.0;6.0;5.0;0.0;12.0;8.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;18.0;8.0;17.0;15.0;2.0;8.0;3.0;5.0;6.0;2.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;4.0
478;Jongste kind meerderjarig;Paar: met 2 kinderen;2023;146.0;117.0;21.0;84.0;81.0;4.0;66.0;63.0;3.0;13.0;13.0;0.0;5.0;5.0;0.0;11.0;7.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;18.0;7.0;17.0;15.0;2.0;8.0;2.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0
479;Jongste kind meerderjarig;Paar: met 2 kinderen;2024;151.0;119.0;22.0;83.0;78.0;4.0;66.0;63.0;3.0;13.0;12.0;1.0;4.0;4.0;0.0;15.0;11.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;19.0;7.0;19.0;17.0;2.0;7.0;2.0;5.0;6.0;2.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;5.0
480;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2013;19.0;13.0;2.0;10.0;10.0;0.0;6.0;6.0;0.0;3.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;3.0;3.0;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
481;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2014;21.0;15.0;2.0;11.0;11.0;0.0;7.0;6.0;0.0;3.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;3.0;3.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
482;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2015;25.0;18.0;3.0;14.0;13.0;0.0;8.0;8.0;0.0;3.0;3.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;2.0;3.0;3.0;0.0;2.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
483;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2016;22.0;18.0;3.0;14.0;13.0;0.0;9.0;9.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
484;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2017;19.0;14.0;2.0;10.0;9.0;0.0;7.0;6.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;4.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
485;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2018;21.0;15.0;3.0;11.0;10.0;0.0;8.0;7.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;3.0;3.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
486;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2019;27.0;20.0;4.0;14.0;13.0;1.0;9.0;8.0;1.0;4.0;4.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;1.0;4.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
487;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2020;27.0;19.0;3.0;15.0;14.0;1.0;11.0;11.0;1.0;2.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;2.0;5.0;4.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
488;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2021;20.0;14.0;2.0;11.0;11.0;0.0;8.0;8.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;2.0;3.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
489;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2022;20.0;14.0;3.0;10.0;10.0;0.0;7.0;7.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
490;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2023;22.0;15.0;3.0;11.0;10.0;0.0;8.0;7.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;4.0;1.0;4.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
491;Jongste kind meerderjarig;Paar: met 3 of meer kinderen;2024;22.0;16.0;3.0;11.0;11.0;0.0;8.0;8.0;0.0;2.0;2.0;0.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
492;Jongste kind meerderjarig;Paar: zonder kind;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
493;Jongste kind meerderjarig;Paar: zonder kind;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
494;Jongste kind meerderjarig;Paar: zonder kind;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Jongste kind meerderjarig;Paar: zonder kind;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;Jongste kind meerderjarig;Paar: zonder kind;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;Jongste kind meerderjarig;Paar: zonder kind;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
498;Jongste kind meerderjarig;Paar: zonder kind;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
499;Jongste kind meerderjarig;Paar: zonder kind;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
500;Jongste kind meerderjarig;Paar: zonder kind;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;Jongste kind meerderjarig;Paar: zonder kind;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
502;Jongste kind meerderjarig;Paar: zonder kind;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
503;Jongste kind meerderjarig;Paar: zonder kind;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
504;Zonder thuiswonende kinderen;Totaal ;2013;1900.0;819.0;294.0;424.0;376.0;48.0;303.0;269.0;34.0;57.0;52.0;5.0;64.0;55.0;9.0;101.0;47.0;16.0;10.0;6.0;20.0;10.0;11.0;2.0;7.0;5.0;3.0;8.0;485.0;311.0;174.0;259.0;210.0;49.0;226.0;101.0;125.0;120.0;46.0;74.0;34.0;16.0;18.0;71.0;39.0;32.0;596.0
505;Zonder thuiswonende kinderen;Totaal ;2014;1874.0;786.0;278.0;412.0;369.0;43.0;301.0;269.0;31.0;52.0;47.0;5.0;60.0;53.0;7.0;96.0;48.0;15.0;9.0;6.0;21.0;10.0;11.0;2.0;4.0;2.0;2.0;6.0;503.0;324.0;179.0;268.0;217.0;51.0;235.0;107.0;128.0;129.0;52.0;77.0;39.0;17.0;22.0;67.0;38.0;29.0;585.0
506;Zonder thuiswonende kinderen;Totaal ;2015;1876.0;804.0;275.0;427.0;384.0;43.0;311.0;278.0;33.0;54.0;50.0;3.0;62.0;55.0;7.0;102.0;51.0;15.0;9.0;6.0;22.0;10.0;12.0;2.0;7.0;4.0;3.0;5.0;491.0;308.0;183.0;263.0;213.0;50.0;228.0;95.0;133.0;129.0;47.0;82.0;31.0;12.0;20.0;68.0;37.0;31.0;581.0
507;Zonder thuiswonende kinderen;Totaal ;2016;1866.0;815.0;292.0;422.0;372.0;49.0;312.0;274.0;38.0;54.0;50.0;4.0;56.0;48.0;8.0;102.0;50.0;15.0;9.0;7.0;21.0;10.0;11.0;2.0;6.0;2.0;4.0;6.0;463.0;298.0;165.0;255.0;209.0;46.0;208.0;89.0;119.0;113.0;41.0;71.0;30.0;12.0;18.0;65.0;36.0;29.0;588.0
508;Zonder thuiswonende kinderen;Totaal ;2017;1859.0;824.0;293.0;433.0;386.0;47.0;322.0;286.0;36.0;54.0;49.0;5.0;57.0;51.0;6.0;98.0;50.0;17.0;10.0;7.0;19.0;9.0;10.0;2.0;4.0;2.0;2.0;5.0;461.0;299.0;161.0;252.0;204.0;48.0;208.0;95.0;113.0;119.0;48.0;70.0;33.0;13.0;20.0;56.0;34.0;23.0;574.0
509;Zonder thuiswonende kinderen;Totaal ;2018;1868.0;859.0;302.0;443.0;396.0;47.0;337.0;301.0;36.0;54.0;50.0;4.0;52.0;45.0;6.0;114.0;63.0;19.0;11.0;8.0;20.0;10.0;10.0;1.0;5.0;3.0;2.0;6.0;453.0;286.0;168.0;248.0;199.0;49.0;205.0;87.0;118.0;121.0;47.0;75.0;32.0;13.0;19.0;52.0;27.0;25.0;556.0
510;Zonder thuiswonende kinderen;Totaal ;2019;1850.0;866.0;305.0;445.0;392.0;54.0;341.0;300.0;41.0;55.0;50.0;5.0;49.0;42.0;7.0;115.0;65.0;16.0;10.0;7.0;21.0;10.0;11.0;2.0;4.0;2.0;2.0;7.0;457.0;291.0;166.0;242.0;197.0;45.0;215.0;94.0;121.0;120.0;47.0;73.0;33.0;15.0;18.0;62.0;33.0;30.0;527.0
511;Zonder thuiswonende kinderen;Totaal ;2020;1865.0;874.0;311.0;441.0;386.0;55.0;345.0;300.0;44.0;49.0;44.0;5.0;48.0;41.0;6.0;122.0;71.0;17.0;10.0;7.0;20.0;11.0;9.0;3.0;5.0;3.0;2.0;7.0;447.0;278.0;169.0;236.0;189.0;48.0;211.0;89.0;122.0;121.0;48.0;74.0;29.0;11.0;19.0;60.0;31.0;29.0;543.0
512;Zonder thuiswonende kinderen;Totaal ;2021;1843.0;879.0;289.0;437.0;384.0;52.0;339.0;298.0;41.0;62.0;57.0;5.0;35.0;29.0;6.0;153.0;85.0;30.0;22.0;8.0;20.0;9.0;10.0;6.0;8.0;5.0;3.0;5.0;433.0;272.0;161.0;199.0;164.0;35.0;234.0;108.0;126.0;132.0;55.0;77.0;41.0;17.0;24.0;60.0;36.0;25.0;532.0
513;Zonder thuiswonende kinderen;Totaal ;2022;1826.0;907.0;301.0;445.0;389.0;56.0;347.0;301.0;46.0;64.0;60.0;4.0;34.0;28.0;6.0;161.0;92.0;31.0;19.0;12.0;20.0;11.0;9.0;3.0;7.0;2.0;5.0;7.0;432.0;259.0;173.0;195.0;155.0;40.0;237.0;104.0;133.0;129.0;49.0;80.0;45.0;19.0;27.0;63.0;36.0;27.0;487.0
