ID;BedrijfstakkenSBI2008EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2005100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
6258;21 Farmaceutische industrie;Computers;1996;63;24.7;69;-16.0;19.0;8.0;0.0;0.0;63
6259;21 Farmaceutische industrie;Computers;1997;56;28.4;63;-15.0;15.0;7.0;0.0;0.0;56
6260;21 Farmaceutische industrie;Computers;1998;50;34.3;56;-14.0;15.0;6.0;0.0;0.0;50
6261;21 Farmaceutische industrie;Computers;1999;59;51.9;50;-11.0;27.0;7.0;0.0;0.0;59
6262;21 Farmaceutische industrie;Computers;2000;65;65.5;59;-8.0;21.0;8.0;0.0;0.0;65
6263;21 Farmaceutische industrie;Computers;2001;48;74.9;65;-12.0;15.0;8.0;0.0;-14.0;48
6264;21 Farmaceutische industrie;Computers;2002;46;65.2;48;-7.0;11.0;6.0;0.0;0.0;46
6265;21 Farmaceutische industrie;Computers;2003;51;83.2;46;-5.0;17.0;6.0;0.0;0.0;51
6266;21 Farmaceutische industrie;Computers;2004;53;91.6;51;-4.0;12.0;7.0;0.0;0.0;53
6267;21 Farmaceutische industrie;Computers;2005;51;100.0;53;-6.0;11.0;7.0;0.0;0.0;51
6268;21 Farmaceutische industrie;Computers;2006;46;99.5;51;-5.0;6.0;6.0;0.0;0.0;46
6269;21 Farmaceutische industrie;Computers;2007;45;103.8;46;-3.0;8.0;6.0;0.0;0.0;45
6270;21 Farmaceutische industrie;Computers;2008;33;104.4;45;-5.0;6.0;6.0;0.0;-7.0;33
6271;21 Farmaceutische industrie;Computers;2009;39;108.3;41;-3.0;7.0;6.0;0.0;0.0;39
6272;21 Farmaceutische industrie;Computers;2010;38;106.9;41;-1.0;4.0;6.0;0.0;0.0;38
6273;21 Farmaceutische industrie;Computers;2011;24;71.3;25;-1.0;4.0;4.0;0.0;0.0;24
6274;21 Farmaceutische industrie;Computers;2012;23;69.9;23;;;;;;23
6275;21 Farmaceutische industrie;Overige materiële vaste activa;1988;107;89.4;102;1.0;17.0;13.0;0.0;0.0;107
6276;21 Farmaceutische industrie;Overige materiële vaste activa;1989;118;95.7;107;2.0;21.0;13.0;0.0;1.0;118
6277;21 Farmaceutische industrie;Overige materiële vaste activa;1990;118;94.3;118;4.0;12.0;14.0;0.0;-1.0;118
6278;21 Farmaceutische industrie;Overige materiële vaste activa;1991;120;92.7;118;3.0;13.0;14.0;0.0;0.0;120
6279;21 Farmaceutische industrie;Overige materiële vaste activa;1992;120;90.3;120;2.0;11.0;14.0;0.0;1.0;120
6280;21 Farmaceutische industrie;Overige materiële vaste activa;1993;114;85.9;120;1.0;7.0;14.0;0.0;0.0;114
6281;21 Farmaceutische industrie;Overige materiële vaste activa;1994;109;81.2;114;2.0;7.0;13.0;0.0;-1.0;109
6282;21 Farmaceutische industrie;Overige materiële vaste activa;1995;110;80.3;109;2.0;12.0;13.0;0.0;-1.0;110
6283;21 Farmaceutische industrie;Overige materiële vaste activa;1996;108;76.7;110;1.0;9.0;13.0;0.0;1.0;108
6284;21 Farmaceutische industrie;Overige materiële vaste activa;1997;104;73.7;108;1.0;7.0;12.0;0.0;0.0;104
6285;21 Farmaceutische industrie;Overige materiële vaste activa;1998;100;70.3;104;2.0;7.0;12.0;0.0;-1.0;100
6286;21 Farmaceutische industrie;Overige materiële vaste activa;1999;98;67.4;100;0.0;9.0;11.0;0.0;0.0;98
6287;21 Farmaceutische industrie;Overige materiële vaste activa;2000;98;67.1;98;1.0;10.0;11.0;0.0;0.0;98
6288;21 Farmaceutische industrie;Overige materiële vaste activa;2001;168;66.4;98;2.0;10.0;11.0;0.0;68.0;168
6289;21 Farmaceutische industrie;Overige materiële vaste activa;2002;163;106.3;168;4.0;11.0;19.0;0.0;0.0;163
6290;21 Farmaceutische industrie;Overige materiële vaste activa;2003;163;104.7;163;0.0;16.0;18.0;0.0;1.0;163
6291;21 Farmaceutische industrie;Overige materiële vaste activa;2004;164;104.6;163;2.0;17.0;19.0;0.0;1.0;164
6292;21 Farmaceutische industrie;Overige materiële vaste activa;2005;176;100.0;164;1.0;10.0;18.0;0.0;19.0;176
6293;21 Farmaceutische industrie;Overige materiële vaste activa;2006;179;114.3;176;2.0;24.0;21.0;0.0;-3.0;179
6294;21 Farmaceutische industrie;Overige materiële vaste activa;2007;197;117.0;179;3.0;29.0;21.0;0.0;7.0;197
6295;21 Farmaceutische industrie;Overige materiële vaste activa;2008;124;118.7;197;4.0;18.0;23.0;0.0;-72.0;124
6296;21 Farmaceutische industrie;Overige materiële vaste activa;2009;123;72.7;123;2.0;11.0;14.0;0.0;0.0;123
6297;21 Farmaceutische industrie;Overige materiële vaste activa;2010;193;112.9;203;2.0;10.0;23.0;0.0;0.0;193
6298;21 Farmaceutische industrie;Overige materiële vaste activa;2011;60;34.6;59;1.0;7.0;7.0;0.0;0.0;60
6299;21 Farmaceutische industrie;Overige materiële vaste activa;2012;62;34.9;60;;;;;;62
6300;21 Farmaceutische industrie;Software;1988;68;82.5;61;-3.0;38.0;31.0;0.0;3.0;68
6301;21 Farmaceutische industrie;Software;1989;65;95.2;68;-4.0;40.0;35.0;0.0;-5.0;65
6302;21 Farmaceutische industrie;Software;1990;74;102.2;65;-2.0;46.0;35.0;0.0;1.0;74
6303;21 Farmaceutische industrie;Software;1991;68;96.5;74;0.0;33.0;38.0;0.0;-1.0;68
6304;21 Farmaceutische industrie;Software;1992;58;97.7;68;-4.0;37.0;36.0;0.0;-8.0;58
6305;21 Farmaceutische industrie;Software;1993;75;112.8;58;0.0;53.0;35.0;0.0;-1.0;75
6306;21 Farmaceutische industrie;Software;1994;86;116.3;75;-2.0;42.0;38.0;0.0;10.0;86
6307;21 Farmaceutische industrie;Software;1995;86;137.9;86;-1.0;50.0;46.0;0.0;-3.0;86
6308;21 Farmaceutische industrie;Software;1996;59;111.0;86;-1.0;28.0;43.0;0.0;-12.0;59
6309;21 Farmaceutische industrie;Software;1997;50;71.0;59;-2.0;17.0;30.0;0.0;7.0;50
6310;21 Farmaceutische industrie;Software;1998;47;76.6;50;-1.0;25.0;28.0;0.0;1.0;47
6311;21 Farmaceutische industrie;Software;1999;48;81.5;47;1.0;29.0;28.0;0.0;-2.0;48
6312;21 Farmaceutische industrie;Software;2000;52;84.6;48;2.0;31.0;28.0;0.0;-1.0;52
6313;21 Farmaceutische industrie;Software;2001;61;87.0;52;1.0;20.0;29.0;0.0;17.0;61
6314;21 Farmaceutische industrie;Software;2002;63;94.9;61;1.0;34.0;34.0;0.0;0.0;63
6315;21 Farmaceutische industrie;Software;2003;64;92.2;63;1.0;33.0;34.0;0.0;2.0;64
6316;21 Farmaceutische industrie;Software;2004;66;94.3;64;1.0;35.0;35.0;0.0;2.0;66
6317;21 Farmaceutische industrie;Software;2005;62;100.0;66;1.0;39.0;37.0;0.0;-7.0;62
6318;21 Farmaceutische industrie;Software;2006;61;93.1;62;1.0;37.0;35.0;0.0;-5.0;61
6319;21 Farmaceutische industrie;Software;2007;66;89.5;61;2.0;37.0;34.0;0.0;0.0;66
6320;21 Farmaceutische industrie;Software;2008;69;94.2;66;2.0;40.0;37.0;0.0;-1.0;69
6321;21 Farmaceutische industrie;Software;2009;70;92.1;70;1.0;37.0;38.0;0.0;0.0;70
6322;21 Farmaceutische industrie;Software;2010;67;86.2;67;1.0;35.0;37.0;0.0;0.0;67
6323;21 Farmaceutische industrie;Software;2011;65;84.8;67;0.0;35.0;36.0;0.0;0.0;65
6324;21 Farmaceutische industrie;Software;2012;61;80.2;65;;;;;;61
6325;21 Farmaceutische industrie;Overige immateriële vaste activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6326;21 Farmaceutische industrie;Overige immateriële vaste activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6327;21 Farmaceutische industrie;Overige immateriële vaste activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6328;21 Farmaceutische industrie;Overige immateriële vaste activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6329;21 Farmaceutische industrie;Overige immateriële vaste activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6330;21 Farmaceutische industrie;Overige immateriële vaste activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6331;21 Farmaceutische industrie;Overige immateriële vaste activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6332;21 Farmaceutische industrie;Overige immateriële vaste activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6333;21 Farmaceutische industrie;Overige immateriële vaste activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6334;21 Farmaceutische industrie;Overige immateriële vaste activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6335;21 Farmaceutische industrie;Overige immateriële vaste activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6336;21 Farmaceutische industrie;Overige immateriële vaste activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6337;21 Farmaceutische industrie;Overige immateriële vaste activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6338;21 Farmaceutische industrie;Overige immateriële vaste activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6339;21 Farmaceutische industrie;Overige immateriële vaste activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6340;21 Farmaceutische industrie;Overige immateriële vaste activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6341;21 Farmaceutische industrie;Overige immateriële vaste activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6342;21 Farmaceutische industrie;Overige immateriële vaste activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6343;21 Farmaceutische industrie;Overige immateriële vaste activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6344;21 Farmaceutische industrie;Overige immateriële vaste activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6345;21 Farmaceutische industrie;Overige immateriële vaste activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6346;21 Farmaceutische industrie;Overige immateriële vaste activa;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6347;21 Farmaceutische industrie;Overige immateriële vaste activa;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6348;21 Farmaceutische industrie;Overige immateriële vaste activa;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6349;21 Farmaceutische industrie;Overige immateriële vaste activa;2012;0;;0;;;;;;0
6350;21 Farmaceutische industrie;In cultuur gebrachte activa;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6351;21 Farmaceutische industrie;In cultuur gebrachte activa;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6352;21 Farmaceutische industrie;In cultuur gebrachte activa;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6353;21 Farmaceutische industrie;In cultuur gebrachte activa;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6354;21 Farmaceutische industrie;In cultuur gebrachte activa;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6355;21 Farmaceutische industrie;In cultuur gebrachte activa;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6356;21 Farmaceutische industrie;In cultuur gebrachte activa;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6357;21 Farmaceutische industrie;In cultuur gebrachte activa;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6358;21 Farmaceutische industrie;In cultuur gebrachte activa;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6359;21 Farmaceutische industrie;In cultuur gebrachte activa;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6360;21 Farmaceutische industrie;In cultuur gebrachte activa;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6361;21 Farmaceutische industrie;In cultuur gebrachte activa;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6362;21 Farmaceutische industrie;In cultuur gebrachte activa;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6363;21 Farmaceutische industrie;In cultuur gebrachte activa;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6364;21 Farmaceutische industrie;In cultuur gebrachte activa;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6365;21 Farmaceutische industrie;In cultuur gebrachte activa;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6366;21 Farmaceutische industrie;In cultuur gebrachte activa;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6367;21 Farmaceutische industrie;In cultuur gebrachte activa;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6368;21 Farmaceutische industrie;In cultuur gebrachte activa;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6369;21 Farmaceutische industrie;In cultuur gebrachte activa;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6370;21 Farmaceutische industrie;In cultuur gebrachte activa;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6371;21 Farmaceutische industrie;In cultuur gebrachte activa;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6372;21 Farmaceutische industrie;In cultuur gebrachte activa;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6373;21 Farmaceutische industrie;In cultuur gebrachte activa;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6374;21 Farmaceutische industrie;In cultuur gebrachte activa;2012;0;;0;;;;;;0
6375;21 Farmaceutische industrie;Overdrachtskosten op grond;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6376;21 Farmaceutische industrie;Overdrachtskosten op grond;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6377;21 Farmaceutische industrie;Overdrachtskosten op grond;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6378;21 Farmaceutische industrie;Overdrachtskosten op grond;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6379;21 Farmaceutische industrie;Overdrachtskosten op grond;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6380;21 Farmaceutische industrie;Overdrachtskosten op grond;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6381;21 Farmaceutische industrie;Overdrachtskosten op grond;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6382;21 Farmaceutische industrie;Overdrachtskosten op grond;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6383;21 Farmaceutische industrie;Overdrachtskosten op grond;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6384;21 Farmaceutische industrie;Overdrachtskosten op grond;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6385;21 Farmaceutische industrie;Overdrachtskosten op grond;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6386;21 Farmaceutische industrie;Overdrachtskosten op grond;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6387;21 Farmaceutische industrie;Overdrachtskosten op grond;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6388;21 Farmaceutische industrie;Overdrachtskosten op grond;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6389;21 Farmaceutische industrie;Overdrachtskosten op grond;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6390;21 Farmaceutische industrie;Overdrachtskosten op grond;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6391;21 Farmaceutische industrie;Overdrachtskosten op grond;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6392;21 Farmaceutische industrie;Overdrachtskosten op grond;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6393;21 Farmaceutische industrie;Overdrachtskosten op grond;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6394;21 Farmaceutische industrie;Overdrachtskosten op grond;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6395;21 Farmaceutische industrie;Overdrachtskosten op grond;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6396;21 Farmaceutische industrie;Overdrachtskosten op grond;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6397;21 Farmaceutische industrie;Overdrachtskosten op grond;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6398;21 Farmaceutische industrie;Overdrachtskosten op grond;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6399;21 Farmaceutische industrie;Overdrachtskosten op grond;2012;0;;0;;;;;;0
6400;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1988;2318;57.8;2120;31.0;275.0;109.0;0.0;1.0;2318
6401;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1989;2591;63.1;2318;49.0;342.0;120.0;0.0;2.0;2591
6402;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1990;2816;66.8;2591;58.0;299.0;131.0;0.0;-1.0;2816
6403;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1991;3040;70.5;2816;61.0;306.0;143.0;0.0;1.0;3040
6404;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1992;3249;73.7;3040;58.0;335.0;154.0;0.0;-31.0;3249
6405;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1993;3448;77.3;3249;26.0;339.0;164.0;0.0;-2.0;3448
6406;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1994;3566;79.4;3448;15.0;274.0;170.0;0.0;-1.0;3566
6407;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1995;3694;81.1;3566;42.0;264.0;176.0;0.0;-2.0;3694
6408;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1996;3799;84.5;3694;-58.0;338.0;178.0;0.0;1.0;3799
6409;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1997;3931;86.4;3799;37.0;279.0;183.0;0.0;-1.0;3931
6410;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1998;4092;89.0;3931;31.0;320.0;189.0;0.0;0.0;4092
6411;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;1999;4267;91.8;4092;37.0;335.0;197.0;0.0;0.0;4267
6412;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2000;4462;94.0;4267;84.0;314.0;209.0;0.0;7.0;4462
6413;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2001;4774;96.2;4462;201.0;320.0;224.0;0.0;15.0;4774
6414;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2002;4895;97.5;4774;50.0;302.0;232.0;0.0;0.0;4895
6415;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2003;4930;98.6;4895;-19.0;290.0;236.0;0.0;0.0;4930
6416;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2004;5035;99.5;4930;87.0;291.0;244.0;0.0;-30.0;5035
6417;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2005;5143;100.0;5035;22.0;304.0;248.0;0.0;30.0;5143
6418;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2006;5190;100.8;5143;36.0;265.0;254.0;0.0;0.0;5190
6419;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2007;5344;102.8;5190;50.0;365.0;261.0;0.0;0.0;5344
6420;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2008;5518;103.2;5344;155.0;291.0;272.0;0.0;0.0;5518
6421;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2009;5599;102.7;5518;110.0;250.0;279.0;0.0;0.0;5599
6422;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2010;5768;101.1;5599;260.0;198.0;289.0;0.0;0.0;5768
6423;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2011;5834;101.5;5768;45.0;311.0;290.0;0.0;0.0;5834
6424;22 Rubber- en kunststofproductindustrie;Totaal kapitaalgoederen;2012;5890;101.7;5834;;;;;;5890
6425;22 Rubber- en kunststofproductindustrie;Woningen;1988;0;;0;0.0;0.0;0.0;0.0;0.0;0
6426;22 Rubber- en kunststofproductindustrie;Woningen;1989;0;;0;0.0;0.0;0.0;0.0;0.0;0
6427;22 Rubber- en kunststofproductindustrie;Woningen;1990;0;;0;0.0;0.0;0.0;0.0;0.0;0
6428;22 Rubber- en kunststofproductindustrie;Woningen;1991;0;;0;0.0;0.0;0.0;0.0;0.0;0
6429;22 Rubber- en kunststofproductindustrie;Woningen;1992;0;;0;0.0;0.0;0.0;0.0;0.0;0
6430;22 Rubber- en kunststofproductindustrie;Woningen;1993;0;;0;0.0;0.0;0.0;0.0;0.0;0
6431;22 Rubber- en kunststofproductindustrie;Woningen;1994;0;;0;0.0;0.0;0.0;0.0;0.0;0
6432;22 Rubber- en kunststofproductindustrie;Woningen;1995;0;;0;0.0;0.0;0.0;0.0;0.0;0
6433;22 Rubber- en kunststofproductindustrie;Woningen;1996;0;;0;0.0;0.0;0.0;0.0;0.0;0
6434;22 Rubber- en kunststofproductindustrie;Woningen;1997;0;;0;0.0;0.0;0.0;0.0;0.0;0
6435;22 Rubber- en kunststofproductindustrie;Woningen;1998;0;;0;0.0;0.0;0.0;0.0;0.0;0
6436;22 Rubber- en kunststofproductindustrie;Woningen;1999;0;;0;0.0;0.0;0.0;0.0;0.0;0
6437;22 Rubber- en kunststofproductindustrie;Woningen;2000;0;;0;0.0;0.0;0.0;0.0;0.0;0
6438;22 Rubber- en kunststofproductindustrie;Woningen;2001;0;;0;0.0;0.0;0.0;0.0;0.0;0
6439;22 Rubber- en kunststofproductindustrie;Woningen;2002;0;;0;0.0;0.0;0.0;0.0;0.0;0
6440;22 Rubber- en kunststofproductindustrie;Woningen;2003;0;;0;0.0;0.0;0.0;0.0;0.0;0
6441;22 Rubber- en kunststofproductindustrie;Woningen;2004;0;;0;0.0;0.0;0.0;0.0;0.0;0
6442;22 Rubber- en kunststofproductindustrie;Woningen;2005;0;;0;0.0;0.0;0.0;0.0;0.0;0
6443;22 Rubber- en kunststofproductindustrie;Woningen;2006;0;;0;0.0;0.0;0.0;0.0;0.0;0
6444;22 Rubber- en kunststofproductindustrie;Woningen;2007;0;;0;0.0;0.0;0.0;0.0;0.0;0
6445;22 Rubber- en kunststofproductindustrie;Woningen;2008;0;;0;0.0;0.0;0.0;0.0;0.0;0
6446;22 Rubber- en kunststofproductindustrie;Woningen;2009;0;;0;0.0;0.0;0.0;0.0;0.0;0
6447;22 Rubber- en kunststofproductindustrie;Woningen;2010;0;;0;0.0;0.0;0.0;0.0;0.0;0
6448;22 Rubber- en kunststofproductindustrie;Woningen;2011;0;;0;0.0;0.0;0.0;0.0;0.0;0
6449;22 Rubber- en kunststofproductindustrie;Woningen;2012;0;;0;;;;;;0
6450;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1988;535;80.5;503;14.0;38.0;20.0;0.0;0.0;535
6451;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1989;584;86.1;535;10.0;59.0;21.0;0.0;0.0;584
6452;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1990;622;89.3;584;16.0;45.0;23.0;0.0;0.0;622
6453;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1991;674;94.2;622;17.0;59.0;24.0;0.0;0.0;674
6454;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1992;716;96.8;674;23.0;45.0;26.0;0.0;0.0;716
6455;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1993;743;98.4;716;15.0;38.0;27.0;0.0;1.0;743
6456;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1994;754;98.2;743;13.0;26.0;28.0;0.0;0.0;754
6457;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1995;774;98.0;754;21.0;27.0;29.0;0.0;0.0;774
6458;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1996;822;100.9;774;25.0;55.0;30.0;0.0;-1.0;822
6459;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1997;839;101.1;822;16.0;34.0;31.0;0.0;-1.0;839
6460;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1998;866;101.6;839;22.0;36.0;32.0;0.0;1.0;866
6461;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;1999;919;104.7;866;26.0;62.0;34.0;0.0;0.0;919
6462;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2000;970;105.8;919;41.0;43.0;37.0;0.0;4.0;970
6463;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2001;1024;106.2;970;52.0;37.0;39.0;0.0;5.0;1024
6464;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2002;1057;105.1;1024;43.0;30.0;41.0;0.0;0.0;1057
6465;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2003;1069;104.2;1057;22.0;32.0;42.0;0.0;0.0;1069
6466;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2004;1047;103.5;1069;15.0;35.0;42.0;0.0;-30.0;1047
6467;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2005;1093;100.0;1047;23.0;35.0;42.0;0.0;30.0;1093
6468;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2006;1104;101.2;1093;29.0;26.0;44.0;0.0;0.0;1104
6469;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2007;1133;101.6;1104;25.0;49.0;45.0;0.0;0.0;1133
6470;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2008;1165;100.9;1133;39.0;39.0;46.0;0.0;0.0;1165
6471;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2009;1199;99.9;1165;46.0;35.0;48.0;0.0;0.0;1199
6472;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2010;1189;97.2;1199;23.0;16.0;48.0;0.0;0.0;1189
6473;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2011;1166;95.1;1189;3.0;22.0;48.0;0.0;0.0;1166
6474;22 Rubber- en kunststofproductindustrie;Bedrijfsgebouwen;2012;1129;92.3;1166;;;;;;1129
6475;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1988;32;93.6;32;0.0;1.0;1.0;0.0;0.0;32
6476;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1989;33;93.5;32;1.0;1.0;1.0;0.0;0.0;33
6477;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1990;34;93.5;33;1.0;1.0;1.0;0.0;0.0;34
6478;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1991;36;93.0;34;1.0;1.0;1.0;0.0;0.0;36
6479;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1992;36;92.7;36;1.0;1.0;1.0;0.0;0.0;36
6480;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1993;38;94.6;36;1.0;2.0;1.0;0.0;0.0;38
6481;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1994;38;93.3;38;1.0;0.0;1.0;0.0;0.0;38
6482;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1995;39;93.1;38;1.0;1.0;1.0;0.0;0.0;39
6483;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1996;41;97.1;39;1.0;3.0;1.0;0.0;0.0;41
6484;22 Rubber- en kunststofproductindustrie;Grond-, weg- en waterbouwkundige werken;1997;42;98.8;41;1.0;2.0;1.0;0.0;0.0;42
