ID;SBI2008;Perioden;OpenstaandeVacatures_1;OntstaneVacatures_2;VervuldeVacatures_3
2488;Q Gezondheids- en welzijnszorg;2018 4e kwartaal;32.3;37.0;36.0
2489;Q Gezondheids- en welzijnszorg;2018 jaargem. /jaartotaal;29.4;149.0;143.0
2490;Q Gezondheids- en welzijnszorg;2019 1e kwartaal;34.2;40.0;38.0
2491;Q Gezondheids- en welzijnszorg;2019 2e kwartaal;36.0;42.0;40.0
2492;Q Gezondheids- en welzijnszorg;2019 3e kwartaal;34.7;39.0;40.0
2493;Q Gezondheids- en welzijnszorg;2019 4e kwartaal;36.1;40.0;38.0
2494;Q Gezondheids- en welzijnszorg;2019 jaargem. /jaartotaal;34.7;161.0;157.0
2495;Q Gezondheids- en welzijnszorg;2020 1e kwartaal;34.0;38.0;40.0
2496;Q Gezondheids- en welzijnszorg;2020 2e kwartaal;31.6;32.0;35.0
2497;Q Gezondheids- en welzijnszorg;2020 3e kwartaal;33.7;39.0;37.0
2498;Q Gezondheids- en welzijnszorg;2020 4e kwartaal;33.0;37.0;38.0
2499;Q Gezondheids- en welzijnszorg;2020 jaargem. /jaartotaal;33.5;147.0;150.0
2500;Q Gezondheids- en welzijnszorg;2021 1e kwartaal;35.0;41.0;39.0
2501;Q Gezondheids- en welzijnszorg;2021 2e kwartaal;42.0;47.0;40.0
2502;Q Gezondheids- en welzijnszorg;2021 3e kwartaal;47.1;49.0;44.0
2503;Q Gezondheids- en welzijnszorg;2021 4e kwartaal;51.9;51.0;46.0
2504;Q Gezondheids- en welzijnszorg;2021 jaargem. /jaartotaal;41.6;188.0;169.0
2505;Q Gezondheids- en welzijnszorg;2022 1e kwartaal;57.2;52.0;47.0
2506;Q Gezondheids- en welzijnszorg;2022 2e kwartaal;61.7;53.0;49.0
2507;Q Gezondheids- en welzijnszorg;2022 3e kwartaal;62.1;53.0;53.0
2508;Q Gezondheids- en welzijnszorg;2022 4e kwaraal;58.8;47.0;51.0
2509;Q Gezondheids- en welzijnszorg;2022 jaargem. /jaartotaal;59.1;205.0;199.0
2510;Q Gezondheids- en welzijnszorg;2023 1e kwartaal;61.5;53.0;51.0
2511;Q Gezondheids- en welzijnszorg;2023 2e kwartaal;61.5;51.0;51.0
2512;Q Gezondheids- en welzijnszorg;2023 3e kwartaal;58.7;49.0;51.0
2513;Q Gezondheids- en welzijnszorg;2023 4e kwartaal;57.2;48.0;49.0
2514;Q Gezondheids- en welzijnszorg;2023 jaargem. /jaartotaal;59.9;201.0;202.0
2515;Q Gezondheids- en welzijnszorg;2024 1e kwartaal;61.5;55.0;51.0
2516;Q Gezondheids- en welzijnszorg;2024 2e kwartaal;62.3;51.0;50.0
2517;Q Gezondheids- en welzijnszorg;2024 3e kwartaal;60.4;51.0;53.0
2518;Q Gezondheids- en welzijnszorg;2024 4e kwartaal;60.8;53.0;53.0
2519;Q Gezondheids- en welzijnszorg;2024 jaargem. /jaartotaal;60.8;210.0;207.0
2520;R Cultuur, sport en recreatie;1997 1e kwartaal;1.4;2.3;2.1
2521;R Cultuur, sport en recreatie;1997 2e kwartaal;1.2;2.5;2.7
2522;R Cultuur, sport en recreatie;1997 3e kwartaal;1.1;3.3;3.4
2523;R Cultuur, sport en recreatie;1997 4e kwartaal;1.2;2.5;2.4
2524;R Cultuur, sport en recreatie;1997 jaargem. /jaartotaal;;11.0;11.0
2525;R Cultuur, sport en recreatie;1998 1e kwartaal;2.2;3.5;2.6
2526;R Cultuur, sport en recreatie;1998 2e kwartaal;2.3;3.3;3.1
2527;R Cultuur, sport en recreatie;1998 3e kwartaal;1.7;3.8;4.4
2528;R Cultuur, sport en recreatie;1998 4e kwartaal;2.2;4.0;3.6
2529;R Cultuur, sport en recreatie;1998 jaargem. /jaartotaal;2.0;15.0;14.0
2530;R Cultuur, sport en recreatie;1999 1e kwartaal;2.9;4.4;3.8
2531;R Cultuur, sport en recreatie;1999 2e kwartaal;2.7;4.7;4.8
2532;R Cultuur, sport en recreatie;1999 3e kwartaal;2.0;4.2;4.9
2533;R Cultuur, sport en recreatie;1999 4e kwartaal;2.4;4.0;3.6
2534;R Cultuur, sport en recreatie;1999 jaargem. /jaartotaal;2.5;17.0;17.0
2535;R Cultuur, sport en recreatie;2000 1e kwartaal;2.9;3.6;3.1
2536;R Cultuur, sport en recreatie;2000 2e kwartaal;2.4;3.3;3.8
2537;R Cultuur, sport en recreatie;2000 3e kwartaal;2.1;3.5;3.8
2538;R Cultuur, sport en recreatie;2000 4e kwartaal;2.7;3.9;3.3
2539;R Cultuur, sport en recreatie;2000 jaargem. /jaartotaal;2.5;14.0;14.0
2540;R Cultuur, sport en recreatie;2001 1e kwartaal;3.0;4.6;4.3
2541;R Cultuur, sport en recreatie;2001 2e kwartaal;3.2;4.8;4.5
2542;R Cultuur, sport en recreatie;2001 3e kwartaal;2.3;3.1;4.1
2543;R Cultuur, sport en recreatie;2001 4e kwartaal;2.5;3.3;3.0
2544;R Cultuur, sport en recreatie;2001 jaargem. /jaartotaal;2.8;16.0;16.0
2545;R Cultuur, sport en recreatie;2002 1e kwartaal;3.6;3.9;2.8
2546;R Cultuur, sport en recreatie;2002 2e kwartaal;2.8;3.2;4.0
2547;R Cultuur, sport en recreatie;2002 3e kwartaal;2.0;2.8;3.6
2548;R Cultuur, sport en recreatie;2002 4e kwartaal;2.2;3.2;2.9
2549;R Cultuur, sport en recreatie;2002 jaargem. /jaartotaal;2.7;13.0;13.0
2550;R Cultuur, sport en recreatie;2003 1e kwartaal;2.1;3.0;3.2
2551;R Cultuur, sport en recreatie;2003 2e kwartaal;2.4;3.2;2.9
2552;R Cultuur, sport en recreatie;2003 3e kwartaal;1.3;2.3;3.4
2553;R Cultuur, sport en recreatie;2003 4e kwartaal;1.7;2.5;2.0
2554;R Cultuur, sport en recreatie;2003 jaargem. /jaartotaal;1.9;11.0;11.0
2555;R Cultuur, sport en recreatie;2004 1e kwartaal;3.2;5.2;3.7
2556;R Cultuur, sport en recreatie;2004 2e kwartaal;3.2;4.1;4.1
2557;R Cultuur, sport en recreatie;2004 3e kwartaal;2.3;3.5;4.3
2558;R Cultuur, sport en recreatie;2004 4e kwartaal;2.1;3.0;3.2
2559;R Cultuur, sport en recreatie;2004 jaargem. /jaartotaal;2.6;16.0;15.0
2560;R Cultuur, sport en recreatie;2005 1e kwartaal;3.3;5.3;4.1
2561;R Cultuur, sport en recreatie;2005 2e kwartaal;2.7;4.2;4.8
2562;R Cultuur, sport en recreatie;2005 3e kwartaal;2.6;4.6;4.7
2563;R Cultuur, sport en recreatie;2005 4e kwartaal;2.5;3.6;3.7
2564;R Cultuur, sport en recreatie;2005 jaargem. /jaartotaal;2.7;18.0;17.0
2565;R Cultuur, sport en recreatie;2006 1e kwartaal;3.2;4.5;3.9
2566;R Cultuur, sport en recreatie;2006 2e kwartaal;3.7;5.0;4.5
2567;R Cultuur, sport en recreatie;2006 3e kwartaal;3.4;4.7;5.0
2568;R Cultuur, sport en recreatie;2006 4e kwartaal;3.9;4.1;3.6
2569;R Cultuur, sport en recreatie;2006 jaargem. /jaartotaal;3.4;18.0;17.0
2570;R Cultuur, sport en recreatie;2007 1e kwartaal;3.6;4.3;4.6
2571;R Cultuur, sport en recreatie;2007 2e kwartaal;4.5;5.9;5.0
2572;R Cultuur, sport en recreatie;2007 3e kwartaal;3.6;4.7;5.7
2573;R Cultuur, sport en recreatie;2007 4e kwartaal;3.4;4.2;4.4
2574;R Cultuur, sport en recreatie;2007 jaargem. /jaartotaal;3.8;19.0;20.0
2575;R Cultuur, sport en recreatie;2008 1e kwartaal;3.8;5.4;5.0
2576;R Cultuur, sport en recreatie;2008 2e kwartaal;4.2;5.6;5.1
2577;R Cultuur, sport en recreatie;2008 3e kwartaal;3.3;4.4;5.3
2578;R Cultuur, sport en recreatie;2008 4e kwartaal;2.9;3.5;3.9
2579;R Cultuur, sport en recreatie;2008 jaargem. /jaartotaal;3.6;19.0;19.0
2580;R Cultuur, sport en recreatie;2009 1e kwartaal;2.5;3.9;4.3
2581;R Cultuur, sport en recreatie;2009 2e kwartaal;2.6;4.0;3.9
2582;R Cultuur, sport en recreatie;2009 3e kwartaal;2.0;3.7;4.5
2583;R Cultuur, sport en recreatie;2009 4e kwartaal;2.4;4.0;3.5
2584;R Cultuur, sport en recreatie;2009 jaargem. /jaartotaal;2.4;16.0;16.0
2585;R Cultuur, sport en recreatie;2010 1e kwartaal;2.4;4.0;4.0
2586;R Cultuur, sport en recreatie;2010 2e kwartaal;2.3;4.6;4.8
2587;R Cultuur, sport en recreatie;2010 3e kwartaal;2.0;4.4;4.7
2588;R Cultuur, sport en recreatie;2010 4e kwartaal;1.8;2.4;2.7
2589;R Cultuur, sport en recreatie;2010 jaargem. /jaartotaal;2.2;16.0;16.0
2590;R Cultuur, sport en recreatie;2011 1e kwartaal;2.4;4.0;4.0
2591;R Cultuur, sport en recreatie;2011 2e kwartaal;2.4;5.0;5.0
2592;R Cultuur, sport en recreatie;2011 3e kwartaal;1.8;4.0;4.0
2593;R Cultuur, sport en recreatie;2011 4e kwartaal;1.8;3.0;3.0
2594;R Cultuur, sport en recreatie;2011 jaargem. /jaartotaal;2.1;16.0;16.0
2595;R Cultuur, sport en recreatie;2012 1e kwartaal;2.0;4.0;4.0
2596;R Cultuur, sport en recreatie;2012 2e kwartaal;1.8;3.0;4.0
2597;R Cultuur, sport en recreatie;2012 3e kwartaal;1.7;4.0;4.0
2598;R Cultuur, sport en recreatie;2012 4e kwartaal;1.2;2.0;3.0
2599;R Cultuur, sport en recreatie;2012 jaargem. /jaartotaal;1.7;14.0;14.0
2600;R Cultuur, sport en recreatie;2013 1e kwartaal;1.2;3.0;3.0
2601;R Cultuur, sport en recreatie;2013 2e kwartaal;1.0;3.0;3.0
2602;R Cultuur, sport en recreatie;2013 3e kwartaal;1.0;3.0;3.0
2603;R Cultuur, sport en recreatie;2013 4e kwartaal;1.1;3.0;2.0
2604;R Cultuur, sport en recreatie;2013 jaargem. /jaartotaal;1.1;11.0;11.0
2605;R Cultuur, sport en recreatie;2014 1e kwartaal;1.6;3.0;3.0
2606;R Cultuur, sport en recreatie;2014 2e kwartaal;1.4;4.0;4.0
2607;R Cultuur, sport en recreatie;2014 3e kwartaal;1.5;3.0;3.0
2608;R Cultuur, sport en recreatie;2014 4e kwartaal;1.7;3.0;3.0
2609;R Cultuur, sport en recreatie;2014 jaargem. /jaartotaal;1.5;13.0;13.0
2610;R Cultuur, sport en recreatie;2015 1e kwartaal;1.8;3.0;3.0
2611;R Cultuur, sport en recreatie;2015 2e kwartaal;1.9;5.0;5.0
2612;R Cultuur, sport en recreatie;2015 3e kwartaal;1.8;4.0;4.0
2613;R Cultuur, sport en recreatie;2015 4e kwartaal;1.8;3.0;3.0
2614;R Cultuur, sport en recreatie;2015 jaargem. /jaartotaal;1.8;15.0;15.0
2615;R Cultuur, sport en recreatie;2016 1e kwartaal;1.9;4.0;4.0
2616;R Cultuur, sport en recreatie;2016 2e kwartaal;1.9;4.0;4.0
2617;R Cultuur, sport en recreatie;2016 3e kwartaal;1.9;4.0;4.0
2618;R Cultuur, sport en recreatie;2016 4e kwartaal;2.2;4.0;4.0
2619;R Cultuur, sport en recreatie;2016 jaargem. /jaartotaal;1.9;16.0;16.0
2620;R Cultuur, sport en recreatie;2017 1e kwartaal;2.9;5.0;4.0
2621;R Cultuur, sport en recreatie;2017 2e kwartaal;2.7;4.0;4.0
2622;R Cultuur, sport en recreatie;2017 3e kwartaal;2.5;4.0;4.0
2623;R Cultuur, sport en recreatie;2017 4e kwartaal;2.6;4.0;4.0
2624;R Cultuur, sport en recreatie;2017 jaargem. /jaartotaal;2.6;17.0;16.0
2625;R Cultuur, sport en recreatie;2018 1e kwartaal;2.6;4.0;4.0
2626;R Cultuur, sport en recreatie;2018 2e kwartaal;3.4;5.0;5.0
2627;R Cultuur, sport en recreatie;2018 3e kwartaal;3.5;6.0;5.0
2628;R Cultuur, sport en recreatie;2018 4e kwartaal;3.0;4.0;5.0
2629;R Cultuur, sport en recreatie;2018 jaargem. /jaartotaal;3.1;19.0;19.0
2630;R Cultuur, sport en recreatie;2019 1e kwartaal;4.2;7.0;5.0
2631;R Cultuur, sport en recreatie;2019 2e kwartaal;3.9;6.0;6.0
2632;R Cultuur, sport en recreatie;2019 3e kwartaal;4.1;5.0;5.0
2633;R Cultuur, sport en recreatie;2019 4e kwartaal;4.0;5.0;6.0
2634;R Cultuur, sport en recreatie;2019 jaargem. /jaartotaal;3.9;23.0;22.0
2635;R Cultuur, sport en recreatie;2020 1e kwartaal;2.9;4.0;5.0
2636;R Cultuur, sport en recreatie;2020 2e kwartaal;1.9;3.0;4.0
2637;R Cultuur, sport en recreatie;2020 3e kwartaal;2.4;5.0;4.0
2638;R Cultuur, sport en recreatie;2020 4e kwartaal;1.7;3.0;3.0
2639;R Cultuur, sport en recreatie;2020 jaargem. /jaartotaal;2.5;15.0;17.0
2640;R Cultuur, sport en recreatie;2021 1e kwartaal;2.9;4.0;3.0
2641;R Cultuur, sport en recreatie;2021 2e kwartaal;4.9;7.0;5.0
2642;R Cultuur, sport en recreatie;2021 3e kwartaal;6.0;7.0;6.0
2643;R Cultuur, sport en recreatie;2021 4e kwartaal;4.1;4.0;6.0
2644;R Cultuur, sport en recreatie;2021 jaargem. /jaartotaal;4.2;23.0;20.0
2645;R Cultuur, sport en recreatie;2022 1e kwartaal;6.4;8.0;6.0
2646;R Cultuur, sport en recreatie;2022 2e kwartaal;6.5;8.0;8.0
2647;R Cultuur, sport en recreatie;2022 3e kwartaal;6.3;8.0;8.0
2648;R Cultuur, sport en recreatie;2022 4e kwaraal;5.5;6.0;7.0
2649;R Cultuur, sport en recreatie;2022 jaargem. /jaartotaal;6.0;31.0;29.0
2650;R Cultuur, sport en recreatie;2023 1e kwartaal;6.6;8.0;7.0
2651;R Cultuur, sport en recreatie;2023 2e kwartaal;6.5;8.0;8.0
2652;R Cultuur, sport en recreatie;2023 3e kwartaal;6.2;8.0;8.0
2653;R Cultuur, sport en recreatie;2023 4e kwartaal;4.9;6.0;7.0
2654;R Cultuur, sport en recreatie;2023 jaargem. /jaartotaal;6.1;30.0;30.0
2655;R Cultuur, sport en recreatie;2024 1e kwartaal;5.5;7.0;7.0
2656;R Cultuur, sport en recreatie;2024 2e kwartaal;6.0;7.0;6.0
2657;R Cultuur, sport en recreatie;2024 3e kwartaal;5.6;7.0;8.0
2658;R Cultuur, sport en recreatie;2024 4e kwartaal;5.3;7.0;7.0
2659;R Cultuur, sport en recreatie;2024 jaargem. /jaartotaal;5.5;28.0;28.0
2660;S Overige dienstverlening;1997 1e kwartaal;1.4;2.9;2.8
2661;S Overige dienstverlening;1997 2e kwartaal;2.0;4.1;3.5
2662;S Overige dienstverlening;1997 3e kwartaal;1.8;4.4;4.5
2663;S Overige dienstverlening;1997 4e kwartaal;2.4;4.1;3.5
2664;S Overige dienstverlening;1997 jaargem. /jaartotaal;;15.0;14.0
2665;S Overige dienstverlening;1998 1e kwartaal;2.9;4.8;4.3
2666;S Overige dienstverlening;1998 2e kwartaal;4.3;6.4;4.9
2667;S Overige dienstverlening;1998 3e kwartaal;2.4;4.3;6.2
2668;S Overige dienstverlening;1998 4e kwartaal;3.2;5.6;4.9
2669;S Overige dienstverlening;1998 jaargem. /jaartotaal;3.1;21.0;20.0
2670;S Overige dienstverlening;1999 1e kwartaal;3.9;6.3;5.6
2671;S Overige dienstverlening;1999 2e kwartaal;4.1;6.2;6.1
2672;S Overige dienstverlening;1999 3e kwartaal;3.2;4.9;5.7
2673;S Overige dienstverlening;1999 4e kwartaal;3.8;5.7;5.1
2674;S Overige dienstverlening;1999 jaargem. /jaartotaal;3.7;23.0;22.0
2675;S Overige dienstverlening;2000 1e kwartaal;4.5;6.0;5.3
2676;S Overige dienstverlening;2000 2e kwartaal;4.4;5.2;5.3
2677;S Overige dienstverlening;2000 3e kwartaal;3.4;5.7;6.7
2678;S Overige dienstverlening;2000 4e kwartaal;4.2;6.3;5.4
2679;S Overige dienstverlening;2000 jaargem. /jaartotaal;4.1;23.0;23.0
2680;S Overige dienstverlening;2001 1e kwartaal;4.6;5.9;5.5
2681;S Overige dienstverlening;2001 2e kwartaal;5.2;7.1;6.5
2682;S Overige dienstverlening;2001 3e kwartaal;3.8;4.8;6.2
2683;S Overige dienstverlening;2001 4e kwartaal;3.8;5.0;5.0
2684;S Overige dienstverlening;2001 jaargem. /jaartotaal;4.4;23.0;23.0
2685;S Overige dienstverlening;2002 1e kwartaal;4.5;5.5;4.8
2686;S Overige dienstverlening;2002 2e kwartaal;3.7;5.3;6.2
2687;S Overige dienstverlening;2002 3e kwartaal;2.7;4.1;5.2
2688;S Overige dienstverlening;2002 4e kwartaal;3.0;4.5;4.1
2689;S Overige dienstverlening;2002 jaargem. /jaartotaal;3.6;19.0;20.0
2690;S Overige dienstverlening;2003 1e kwartaal;3.2;4.7;4.5
2691;S Overige dienstverlening;2003 2e kwartaal;3.4;4.4;4.2
2692;S Overige dienstverlening;2003 3e kwartaal;2.3;4.0;5.1
2693;S Overige dienstverlening;2003 4e kwartaal;2.7;3.7;3.3
2694;S Overige dienstverlening;2003 jaargem. /jaartotaal;3.0;17.0;17.0
2695;S Overige dienstverlening;2004 1e kwartaal;3.4;5.3;4.6
2696;S Overige dienstverlening;2004 2e kwartaal;4.1;5.6;4.9
2697;S Overige dienstverlening;2004 3e kwartaal;2.9;4.6;5.7
2698;S Overige dienstverlening;2004 4e kwartaal;2.4;4.2;4.7
2699;S Overige dienstverlening;2004 jaargem. /jaartotaal;3.3;20.0;20.0
2700;S Overige dienstverlening;2005 1e kwartaal;3.9;6.2;4.8
2701;S Overige dienstverlening;2005 2e kwartaal;3.2;5.3;6.0
2702;S Overige dienstverlening;2005 3e kwartaal;3.1;5.4;5.4
2703;S Overige dienstverlening;2005 4e kwartaal;3.0;4.2;4.4
2704;S Overige dienstverlening;2005 jaargem. /jaartotaal;3.2;21.0;21.0
2705;S Overige dienstverlening;2006 1e kwartaal;3.8;5.9;5.0
2706;S Overige dienstverlening;2006 2e kwartaal;4.8;6.7;5.6
2707;S Overige dienstverlening;2006 3e kwartaal;4.3;6.9;7.4
2708;S Overige dienstverlening;2006 4e kwartaal;4.7;5.6;5.2
2709;S Overige dienstverlening;2006 jaargem. /jaartotaal;4.2;25.0;23.0
2710;S Overige dienstverlening;2007 1e kwartaal;4.5;5.7;5.9
2711;S Overige dienstverlening;2007 2e kwartaal;5.3;7.0;6.1
2712;S Overige dienstverlening;2007 3e kwartaal;4.5;6.3;7.1
2713;S Overige dienstverlening;2007 4e kwartaal;4.2;5.4;5.8
2714;S Overige dienstverlening;2007 jaargem. /jaartotaal;4.7;24.0;25.0
2715;S Overige dienstverlening;2008 1e kwartaal;5.1;7.0;6.1
2716;S Overige dienstverlening;2008 2e kwartaal;5.8;8.0;7.3
2717;S Overige dienstverlening;2008 3e kwartaal;4.9;6.4;7.4
2718;S Overige dienstverlening;2008 4e kwartaal;4.3;5.5;6.1
2719;S Overige dienstverlening;2008 jaargem. /jaartotaal;5.0;27.0;27.0
2720;S Overige dienstverlening;2009 1e kwartaal;3.7;5.6;6.2
2721;S Overige dienstverlening;2009 2e kwartaal;3.3;5.2;5.6
2722;S Overige dienstverlening;2009 3e kwartaal;3.0;5.0;5.3
2723;S Overige dienstverlening;2009 4e kwartaal;2.6;3.8;4.2
2724;S Overige dienstverlening;2009 jaargem. /jaartotaal;3.4;20.0;21.0
2725;S Overige dienstverlening;2010 1e kwartaal;3.0;4.1;3.8
2726;S Overige dienstverlening;2010 2e kwartaal;3.2;5.0;4.7
2727;S Overige dienstverlening;2010 3e kwartaal;2.8;5.2;5.6
2728;S Overige dienstverlening;2010 4e kwartaal;2.3;3.5;4.0
2729;S Overige dienstverlening;2010 jaargem. /jaartotaal;2.9;18.0;18.0
2730;S Overige dienstverlening;2011 1e kwartaal;2.9;5.0;4.0
2731;S Overige dienstverlening;2011 2e kwartaal;3.8;5.0;5.0
2732;S Overige dienstverlening;2011 3e kwartaal;3.0;5.0;6.0
2733;S Overige dienstverlening;2011 4e kwartaal;2.5;4.0;4.0
2734;S Overige dienstverlening;2011 jaargem. /jaartotaal;3.0;18.0;18.0
2735;S Overige dienstverlening;2012 1e kwartaal;2.9;5.0;4.0
2736;S Overige dienstverlening;2012 2e kwartaal;3.2;5.0;5.0
2737;S Overige dienstverlening;2012 3e kwartaal;2.5;4.0;5.0
2738;S Overige dienstverlening;2012 4e kwartaal;1.8;3.0;4.0
2739;S Overige dienstverlening;2012 jaargem. /jaartotaal;2.7;17.0;18.0
2740;S Overige dienstverlening;2013 1e kwartaal;2.0;3.0;3.0
2741;S Overige dienstverlening;2013 2e kwartaal;2.4;4.0;4.0
2742;S Overige dienstverlening;2013 3e kwartaal;1.8;4.0;4.0
2743;S Overige dienstverlening;2013 4e kwartaal;1.7;3.0;3.0
2744;S Overige dienstverlening;2013 jaargem. /jaartotaal;2.0;15.0;14.0
2745;S Overige dienstverlening;2014 1e kwartaal;1.9;4.0;4.0
2746;S Overige dienstverlening;2014 2e kwartaal;2.8;4.0;4.0
2747;S Overige dienstverlening;2014 3e kwartaal;2.6;4.0;4.0
2748;S Overige dienstverlening;2014 4e kwartaal;2.4;4.0;4.0
2749;S Overige dienstverlening;2014 jaargem. /jaartotaal;2.3;16.0;15.0
2750;S Overige dienstverlening;2015 1e kwartaal;2.2;4.0;4.0
2751;S Overige dienstverlening;2015 2e kwartaal;2.1;4.0;5.0
2752;S Overige dienstverlening;2015 3e kwartaal;2.1;5.0;5.0
2753;S Overige dienstverlening;2015 4e kwartaal;2.3;4.0;4.0
2754;S Overige dienstverlening;2015 jaargem. /jaartotaal;2.2;18.0;18.0
2755;S Overige dienstverlening;2016 1e kwartaal;2.7;5.0;5.0
2756;S Overige dienstverlening;2016 2e kwartaal;2.9;6.0;5.0
2757;S Overige dienstverlening;2016 3e kwartaal;2.7;5.0;5.0
2758;S Overige dienstverlening;2016 4e kwartaal;2.9;5.0;4.0
2759;S Overige dienstverlening;2016 jaargem. /jaartotaal;2.7;20.0;19.0
2760;S Overige dienstverlening;2017 1e kwartaal;2.9;5.0;5.0
2761;S Overige dienstverlening;2017 2e kwartaal;3.6;6.0;5.0
2762;S Overige dienstverlening;2017 3e kwartaal;4.1;6.0;5.0
2763;S Overige dienstverlening;2017 4e kwartaal;3.7;5.0;5.0
2764;S Overige dienstverlening;2017 jaargem. /jaartotaal;3.5;22.0;21.0
2765;S Overige dienstverlening;2018 1e kwartaal;3.9;6.0;6.0
2766;S Overige dienstverlening;2018 2e kwartaal;4.2;7.0;6.0
2767;S Overige dienstverlening;2018 3e kwartaal;4.0;6.0;6.0
2768;S Overige dienstverlening;2018 4e kwartaal;4.2;6.0;6.0
2769;S Overige dienstverlening;2018 jaargem. /jaartotaal;4.0;25.0;25.0
2770;S Overige dienstverlening;2019 1e kwartaal;3.8;5.0;6.0
2771;S Overige dienstverlening;2019 2e kwartaal;4.0;6.0;6.0
2772;S Overige dienstverlening;2019 3e kwartaal;4.3;6.0;6.0
2773;S Overige dienstverlening;2019 4e kwartaal;4.4;6.0;6.0
2774;S Overige dienstverlening;2019 jaargem. /jaartotaal;4.1;24.0;24.0
2775;S Overige dienstverlening;2020 1e kwartaal;2.6;4.0;6.0
2776;S Overige dienstverlening;2020 2e kwartaal;2.3;4.0;4.0
2777;S Overige dienstverlening;2020 3e kwartaal;3.0;5.0;4.0
2778;S Overige dienstverlening;2020 4e kwartaal;3.2;5.0;4.0
2779;S Overige dienstverlening;2020 jaargem. /jaartotaal;2.9;18.0;19.0
2780;S Overige dienstverlening;2021 1e kwartaal;3.5;5.0;5.0
2781;S Overige dienstverlening;2021 2e kwartaal;4.8;7.0;5.0
2782;S Overige dienstverlening;2021 3e kwartaal;5.9;7.0;6.0
2783;S Overige dienstverlening;2021 4e kwartaal;5.5;6.0;7.0
2784;S Overige dienstverlening;2021 jaargem. /jaartotaal;4.6;25.0;22.0
2785;S Overige dienstverlening;2022 1e kwartaal;6.1;6.0;5.0
2786;S Overige dienstverlening;2022 2e kwartaal;7.4;8.0;6.0
2787;S Overige dienstverlening;2022 3e kwartaal;6.6;6.0;7.0
2788;S Overige dienstverlening;2022 4e kwaraal;6.2;6.0;7.0
2789;S Overige dienstverlening;2022 jaargem. /jaartotaal;6.5;26.0;25.0
2790;S Overige dienstverlening;2023 1e kwartaal;7.3;8.0;7.0
2791;S Overige dienstverlening;2023 2e kwartaal;7.1;8.0;8.0
2792;S Overige dienstverlening;2023 3e kwartaal;7.3;7.0;7.0
2793;S Overige dienstverlening;2023 4e kwartaal;6.7;6.0;7.0
2794;S Overige dienstverlening;2023 jaargem. /jaartotaal;7.0;29.0;29.0
2795;S Overige dienstverlening;2024 1e kwartaal;6.7;6.0;6.0
2796;S Overige dienstverlening;2024 2e kwartaal;6.9;7.0;7.0
2797;S Overige dienstverlening;2024 3e kwartaal;6.5;6.0;6.0
2798;S Overige dienstverlening;2024 4e kwartaal;6.9;6.0;6.0
2799;S Overige dienstverlening;2024 jaargem. /jaartotaal;6.7;25.0;25.0
