ID;BeroepsEnEigenVervoer;Vervoerstromen;LandVanLadenLossen;Landen;Perioden;VervoerdGewicht_1
2697;Beroepsvervoer;5;1;Overige landen;2006;39.0
2698;Beroepsvervoer;5;1;Overige landen;2007;35.0
2699;Beroepsvervoer;5;1;Overige landen;2008;14.0
2700;Beroepsvervoer;5;1;Overige landen;2009;20.0
2701;Beroepsvervoer;5;1;Overige landen;2010;47.0
2702;Beroepsvervoer;5;1;Overige landen;2011;62.0
2703;Beroepsvervoer;5;1;Overige landen;2012;100.0
2704;Beroepsvervoer;5;2;0;1997;7505.0
2705;Beroepsvervoer;5;2;0;1998;8198.0
2706;Beroepsvervoer;5;2;0;1999;9276.0
2707;Beroepsvervoer;5;2;0;2000;8918.0
2708;Beroepsvervoer;5;2;0;2001;11137.0
2709;Beroepsvervoer;5;2;0;2002;9472.0
2710;Beroepsvervoer;5;2;0;2003;12545.0
2711;Beroepsvervoer;5;2;0;2004;14109.0
2712;Beroepsvervoer;5;2;0;2005;15295.0
2713;Beroepsvervoer;5;2;0;2006;12557.0
2714;Beroepsvervoer;5;2;0;2007;12305.0
2715;Beroepsvervoer;5;2;0;2008;14597.0
2716;Beroepsvervoer;5;2;0;2009;12144.0
2717;Beroepsvervoer;5;2;0;2010;15117.0
2718;Beroepsvervoer;5;2;0;2011;15207.0
2719;Beroepsvervoer;5;2;0;2012;15043.0
2720;Beroepsvervoer;5;2;1;1997;3100.0
2721;Beroepsvervoer;5;2;1;1998;3122.0
2722;Beroepsvervoer;5;2;1;1999;3223.0
2723;Beroepsvervoer;5;2;1;2000;2638.0
2724;Beroepsvervoer;5;2;1;2001;3552.0
2725;Beroepsvervoer;5;2;1;2002;2627.0
2726;Beroepsvervoer;5;2;1;2003;3851.0
2727;Beroepsvervoer;5;2;1;2004;4574.0
2728;Beroepsvervoer;5;2;1;2005;4317.0
2729;Beroepsvervoer;5;2;1;2006;4396.0
2730;Beroepsvervoer;5;2;1;2007;4124.0
2731;Beroepsvervoer;5;2;1;2008;4645.0
2732;Beroepsvervoer;5;2;1;2009;3961.0
2733;Beroepsvervoer;5;2;1;2010;5809.0
2734;Beroepsvervoer;5;2;1;2011;5427.0
2735;Beroepsvervoer;5;2;1;2012;5601.0
2736;Beroepsvervoer;5;2;2;1997;133.0
2737;Beroepsvervoer;5;2;2;1998;249.0
2738;Beroepsvervoer;5;2;2;1999;245.0
2739;Beroepsvervoer;5;2;2;2000;348.0
2740;Beroepsvervoer;5;2;2;2001;495.0
2741;Beroepsvervoer;5;2;2;2002;467.0
2742;Beroepsvervoer;5;2;2;2003;594.0
2743;Beroepsvervoer;5;2;2;2004;1036.0
2744;Beroepsvervoer;5;2;2;2005;2306.0
2745;Beroepsvervoer;5;2;2;2006;783.0
2746;Beroepsvervoer;5;2;2;2007;749.0
2747;Beroepsvervoer;5;2;2;2008;791.0
2748;Beroepsvervoer;5;2;2;2009;649.0
2749;Beroepsvervoer;5;2;2;2010;912.0
2750;Beroepsvervoer;5;2;2;2011;595.0
2751;Beroepsvervoer;5;2;2;2012;625.0
2752;Beroepsvervoer;5;2;3;1997;3822.0
2753;Beroepsvervoer;5;2;3;1998;4226.0
2754;Beroepsvervoer;5;2;3;1999;5006.0
2755;Beroepsvervoer;5;2;3;2000;4269.0
2756;Beroepsvervoer;5;2;3;2001;4759.0
2757;Beroepsvervoer;5;2;3;2002;4400.0
2758;Beroepsvervoer;5;2;3;2003;5542.0
2759;Beroepsvervoer;5;2;3;2004;5766.0
2760;Beroepsvervoer;5;2;3;2005;5447.0
2761;Beroepsvervoer;5;2;3;2006;4104.0
2762;Beroepsvervoer;5;2;3;2007;5075.0
2763;Beroepsvervoer;5;2;3;2008;5441.0
2764;Beroepsvervoer;5;2;3;2009;5057.0
2765;Beroepsvervoer;5;2;3;2010;5265.0
2766;Beroepsvervoer;5;2;3;2011;5768.0
2767;Beroepsvervoer;5;2;3;2012;5964.0
2768;Beroepsvervoer;5;2;4;1997;108.0
2769;Beroepsvervoer;5;2;4;1998;105.0
2770;Beroepsvervoer;5;2;4;1999;162.0
2771;Beroepsvervoer;5;2;4;2000;228.0
2772;Beroepsvervoer;5;2;4;2001;208.0
2773;Beroepsvervoer;5;2;4;2002;108.0
2774;Beroepsvervoer;5;2;4;2003;80.0
2775;Beroepsvervoer;5;2;4;2004;103.0
2776;Beroepsvervoer;5;2;4;2005;95.0
2777;Beroepsvervoer;5;2;4;2006;95.0
2778;Beroepsvervoer;5;2;4;2007;355.0
2779;Beroepsvervoer;5;2;4;2008;282.0
2780;Beroepsvervoer;5;2;4;2009;577.0
2781;Beroepsvervoer;5;2;4;2010;328.0
2782;Beroepsvervoer;5;2;4;2011;474.0
2783;Beroepsvervoer;5;2;4;2012;435.0
2784;Beroepsvervoer;5;2;5;1997;139.0
2785;Beroepsvervoer;5;2;5;1998;157.0
2786;Beroepsvervoer;5;2;5;1999;343.0
2787;Beroepsvervoer;5;2;5;2000;1245.0
2788;Beroepsvervoer;5;2;5;2001;1904.0
2789;Beroepsvervoer;5;2;5;2002;1652.0
2790;Beroepsvervoer;5;2;5;2003;1900.0
2791;Beroepsvervoer;5;2;5;2004;2065.0
2792;Beroepsvervoer;5;2;5;2005;2534.0
2793;Beroepsvervoer;5;2;5;2006;2740.0
2794;Beroepsvervoer;5;2;5;2007;1213.0
2795;Beroepsvervoer;5;2;5;2008;1593.0
2796;Beroepsvervoer;5;2;5;2009;1412.0
2797;Beroepsvervoer;5;2;5;2010;989.0
2798;Beroepsvervoer;5;2;5;2011;871.0
2799;Beroepsvervoer;5;2;5;2012;1135.0
2800;Beroepsvervoer;5;2;6;1997;31.0
2801;Beroepsvervoer;5;2;6;1998;30.0
2802;Beroepsvervoer;5;2;6;1999;32.0
2803;Beroepsvervoer;5;2;6;2000;39.0
2804;Beroepsvervoer;5;2;6;2001;36.0
2805;Beroepsvervoer;5;2;6;2002;31.0
2806;Beroepsvervoer;5;2;6;2003;21.0
2807;Beroepsvervoer;5;2;6;2004;41.0
2808;Beroepsvervoer;5;2;6;2005;103.0
2809;Beroepsvervoer;5;2;6;2006;50.0
2810;Beroepsvervoer;5;2;6;2007;48.0
2811;Beroepsvervoer;5;2;6;2008;11.0
2812;Beroepsvervoer;5;2;6;2009;40.0
2813;Beroepsvervoer;5;2;6;2010;29.0
2814;Beroepsvervoer;5;2;6;2011;47.0
2815;Beroepsvervoer;5;2;6;2012;188.0
2816;Beroepsvervoer;5;2;7;1997;14.0
2817;Beroepsvervoer;5;2;7;1998;20.0
2818;Beroepsvervoer;5;2;7;1999;56.0
2819;Beroepsvervoer;5;2;7;2000;45.0
2820;Beroepsvervoer;5;2;7;2001;52.0
2821;Beroepsvervoer;5;2;7;2002;36.0
2822;Beroepsvervoer;5;2;7;2003;81.0
2823;Beroepsvervoer;5;2;7;2004;91.0
2824;Beroepsvervoer;5;2;7;2005;55.0
2825;Beroepsvervoer;5;2;7;2006;132.0
2826;Beroepsvervoer;5;2;7;2007;44.0
2827;Beroepsvervoer;5;2;7;2008;58.0
2828;Beroepsvervoer;5;2;7;2009;54.0
2829;Beroepsvervoer;5;2;7;2010;109.0
2830;Beroepsvervoer;5;2;7;2011;44.0
2831;Beroepsvervoer;5;2;7;2012;22.0
2832;Beroepsvervoer;5;2;8;1997;55.0
2833;Beroepsvervoer;5;2;8;1998;146.0
2834;Beroepsvervoer;5;2;8;1999;61.0
2835;Beroepsvervoer;5;2;8;2000;39.0
2836;Beroepsvervoer;5;2;8;2001;44.0
2837;Beroepsvervoer;5;2;8;2002;83.0
2838;Beroepsvervoer;5;2;8;2003;215.0
2839;Beroepsvervoer;5;2;8;2004;260.0
2840;Beroepsvervoer;5;2;8;2005;279.0
2841;Beroepsvervoer;5;2;8;2006;128.0
2842;Beroepsvervoer;5;2;8;2007;564.0
2843;Beroepsvervoer;5;2;8;2008;1588.0
2844;Beroepsvervoer;5;2;8;2009;217.0
2845;Beroepsvervoer;5;2;8;2010;1583.0
2846;Beroepsvervoer;5;2;8;2011;1786.0
2847;Beroepsvervoer;5;2;8;2012;871.0
2848;Beroepsvervoer;5;2;9;1997;17.0
2849;Beroepsvervoer;5;2;9;1998;23.0
2850;Beroepsvervoer;5;2;9;1999;27.0
2851;Beroepsvervoer;5;2;9;2000;10.0
2852;Beroepsvervoer;5;2;9;2001;24.0
2853;Beroepsvervoer;5;2;9;2002;12.0
2854;Beroepsvervoer;5;2;9;2003;16.0
2855;Beroepsvervoer;5;2;9;2004;79.0
2856;Beroepsvervoer;5;2;9;2005;57.0
2857;Beroepsvervoer;5;2;9;2006;42.0
2858;Beroepsvervoer;5;2;9;2007;32.0
2859;Beroepsvervoer;5;2;9;2008;134.0
2860;Beroepsvervoer;5;2;9;2009;24.0
2861;Beroepsvervoer;5;2;9;2010;28.0
2862;Beroepsvervoer;5;2;9;2011;90.0
2863;Beroepsvervoer;5;2;9;2012;70.0
2864;Beroepsvervoer;5;2;Zwitserland;1997;37.0
2865;Beroepsvervoer;5;2;Zwitserland;1998;40.0
2866;Beroepsvervoer;5;2;Zwitserland;1999;27.0
2867;Beroepsvervoer;5;2;Zwitserland;2000;20.0
2868;Beroepsvervoer;5;2;Zwitserland;2001;12.0
2869;Beroepsvervoer;5;2;Zwitserland;2002;16.0
2870;Beroepsvervoer;5;2;Zwitserland;2003;16.0
2871;Beroepsvervoer;5;2;Zwitserland;2004;34.0
2872;Beroepsvervoer;5;2;Zwitserland;2005;30.0
2873;Beroepsvervoer;5;2;Zwitserland;2006;30.0
2874;Beroepsvervoer;5;2;Zwitserland;2007;54.0
2875;Beroepsvervoer;5;2;Zwitserland;2008;28.0
2876;Beroepsvervoer;5;2;Zwitserland;2009;17.0
2877;Beroepsvervoer;5;2;Zwitserland;2010;12.0
2878;Beroepsvervoer;5;2;Zwitserland;2011;35.0
2879;Beroepsvervoer;5;2;Zwitserland;2012;28.0
2880;Beroepsvervoer;5;2;Centraal of Oost-Europa;1997;33.0
2881;Beroepsvervoer;5;2;Centraal of Oost-Europa;1998;67.0
2882;Beroepsvervoer;5;2;Centraal of Oost-Europa;1999;78.0
2883;Beroepsvervoer;5;2;Centraal of Oost-Europa;2000;30.0
2884;Beroepsvervoer;5;2;Centraal of Oost-Europa;2001;42.0
2885;Beroepsvervoer;5;2;Centraal of Oost-Europa;2002;21.0
2886;Beroepsvervoer;5;2;Centraal of Oost-Europa;2003;198.0
2887;Beroepsvervoer;5;2;Centraal of Oost-Europa;2004;26.0
2888;Beroepsvervoer;5;2;Centraal of Oost-Europa;2005;64.0
2889;Beroepsvervoer;5;2;Centraal of Oost-Europa;2006;18.0
2890;Beroepsvervoer;5;2;Centraal of Oost-Europa;2007;12.0
2891;Beroepsvervoer;5;2;Centraal of Oost-Europa;2008;12.0
2892;Beroepsvervoer;5;2;Centraal of Oost-Europa;2009;116.0
2893;Beroepsvervoer;5;2;Centraal of Oost-Europa;2010;8.0
2894;Beroepsvervoer;5;2;Centraal of Oost-Europa;2011;10.0
2895;Beroepsvervoer;5;2;Centraal of Oost-Europa;2012;4.0
2896;Beroepsvervoer;5;2;Overige landen;1997;16.0
2897;Beroepsvervoer;5;2;Overige landen;1998;13.0
2898;Beroepsvervoer;5;2;Overige landen;1999;16.0
2899;Beroepsvervoer;5;2;Overige landen;2000;7.0
2900;Beroepsvervoer;5;2;Overige landen;2001;9.0
2901;Beroepsvervoer;5;2;Overige landen;2002;19.0
2902;Beroepsvervoer;5;2;Overige landen;2003;31.0
2903;Beroepsvervoer;5;2;Overige landen;2004;34.0
2904;Beroepsvervoer;5;2;Overige landen;2005;8.0
2905;Beroepsvervoer;5;2;Overige landen;2006;39.0
2906;Beroepsvervoer;5;2;Overige landen;2007;35.0
2907;Beroepsvervoer;5;2;Overige landen;2008;14.0
2908;Beroepsvervoer;5;2;Overige landen;2009;20.0
2909;Beroepsvervoer;5;2;Overige landen;2010;47.0
2910;Beroepsvervoer;5;2;Overige landen;2011;62.0
2911;Beroepsvervoer;5;2;Overige landen;2012;100.0
2912;Beroepsvervoer;6;1;0;1997;11438.0
2913;Beroepsvervoer;6;1;0;1998;12225.0
2914;Beroepsvervoer;6;1;0;1999;12762.0
2915;Beroepsvervoer;6;1;0;2000;12568.0
2916;Beroepsvervoer;6;1;0;2001;12259.0
2917;Beroepsvervoer;6;1;0;2002;13350.0
2918;Beroepsvervoer;6;1;0;2003;13542.0
2919;Beroepsvervoer;6;1;0;2004;16929.0
2920;Beroepsvervoer;6;1;0;2005;13474.0
2921;Beroepsvervoer;6;1;0;2006;13390.0
2922;Beroepsvervoer;6;1;0;2007;12160.0
2923;Beroepsvervoer;6;1;0;2008;12010.0
2924;Beroepsvervoer;6;1;0;2009;11649.0
2925;Beroepsvervoer;6;1;0;2010;13808.0
2926;Beroepsvervoer;6;1;0;2011;12248.0
2927;Beroepsvervoer;6;1;0;2012;10316.0
2928;Beroepsvervoer;6;1;1;1997;3647.0
2929;Beroepsvervoer;6;1;1;1998;3934.0
2930;Beroepsvervoer;6;1;1;1999;4073.0
2931;Beroepsvervoer;6;1;1;2000;3899.0
2932;Beroepsvervoer;6;1;1;2001;3961.0
2933;Beroepsvervoer;6;1;1;2002;4200.0
2934;Beroepsvervoer;6;1;1;2003;4152.0
2935;Beroepsvervoer;6;1;1;2004;4929.0
2936;Beroepsvervoer;6;1;1;2005;3945.0
2937;Beroepsvervoer;6;1;1;2006;4355.0
2938;Beroepsvervoer;6;1;1;2007;4391.0
2939;Beroepsvervoer;6;1;1;2008;3891.0
2940;Beroepsvervoer;6;1;1;2009;4028.0
2941;Beroepsvervoer;6;1;1;2010;4624.0
2942;Beroepsvervoer;6;1;1;2011;3968.0
2943;Beroepsvervoer;6;1;1;2012;3611.0
2944;Beroepsvervoer;6;1;2;1997;1332.0
2945;Beroepsvervoer;6;1;2;1998;1460.0
2946;Beroepsvervoer;6;1;2;1999;1644.0
2947;Beroepsvervoer;6;1;2;2000;1872.0
2948;Beroepsvervoer;6;1;2;2001;1838.0
2949;Beroepsvervoer;6;1;2;2002;2086.0
2950;Beroepsvervoer;6;1;2;2003;2128.0
2951;Beroepsvervoer;6;1;2;2004;3036.0
2952;Beroepsvervoer;6;1;2;2005;2199.0
2953;Beroepsvervoer;6;1;2;2006;2380.0
2954;Beroepsvervoer;6;1;2;2007;1807.0
2955;Beroepsvervoer;6;1;2;2008;1892.0
2956;Beroepsvervoer;6;1;2;2009;1945.0
2957;Beroepsvervoer;6;1;2;2010;2375.0
2958;Beroepsvervoer;6;1;2;2011;2058.0
2959;Beroepsvervoer;6;1;2;2012;1608.0
2960;Beroepsvervoer;6;1;3;1997;4432.0
2961;Beroepsvervoer;6;1;3;1998;4520.0
2962;Beroepsvervoer;6;1;3;1999;4809.0
2963;Beroepsvervoer;6;1;3;2000;4334.0
2964;Beroepsvervoer;6;1;3;2001;4193.0
2965;Beroepsvervoer;6;1;3;2002;4515.0
2966;Beroepsvervoer;6;1;3;2003;4748.0
2967;Beroepsvervoer;6;1;3;2004;5798.0
2968;Beroepsvervoer;6;1;3;2005;4602.0
2969;Beroepsvervoer;6;1;3;2006;3995.0
2970;Beroepsvervoer;6;1;3;2007;4101.0
2971;Beroepsvervoer;6;1;3;2008;4314.0
2972;Beroepsvervoer;6;1;3;2009;3943.0
2973;Beroepsvervoer;6;1;3;2010;4846.0
2974;Beroepsvervoer;6;1;3;2011;4524.0
2975;Beroepsvervoer;6;1;3;2012;3809.0
2976;Beroepsvervoer;6;1;4;1997;493.0
2977;Beroepsvervoer;6;1;4;1998;540.0
2978;Beroepsvervoer;6;1;4;1999;473.0
2979;Beroepsvervoer;6;1;4;2000;537.0
2980;Beroepsvervoer;6;1;4;2001;479.0
2981;Beroepsvervoer;6;1;4;2002;590.0
2982;Beroepsvervoer;6;1;4;2003;482.0
2983;Beroepsvervoer;6;1;4;2004;667.0
2984;Beroepsvervoer;6;1;4;2005;538.0
2985;Beroepsvervoer;6;1;4;2006;477.0
2986;Beroepsvervoer;6;1;4;2007;239.0
2987;Beroepsvervoer;6;1;4;2008;337.0
2988;Beroepsvervoer;6;1;4;2009;239.0
2989;Beroepsvervoer;6;1;4;2010;267.0
2990;Beroepsvervoer;6;1;4;2011;242.0
2991;Beroepsvervoer;6;1;4;2012;256.0
2992;Beroepsvervoer;6;1;5;1997;204.0
2993;Beroepsvervoer;6;1;5;1998;273.0
2994;Beroepsvervoer;6;1;5;1999;318.0
2995;Beroepsvervoer;6;1;5;2000;514.0
2996;Beroepsvervoer;6;1;5;2001;515.0
2997;Beroepsvervoer;6;1;5;2002;593.0
2998;Beroepsvervoer;6;1;5;2003;482.0
2999;Beroepsvervoer;6;1;5;2004;844.0
3000;Beroepsvervoer;6;1;5;2005;644.0
3001;Beroepsvervoer;6;1;5;2006;513.0
3002;Beroepsvervoer;6;1;5;2007;480.0
3003;Beroepsvervoer;6;1;5;2008;576.0
3004;Beroepsvervoer;6;1;5;2009;462.0
3005;Beroepsvervoer;6;1;5;2010;630.0
3006;Beroepsvervoer;6;1;5;2011;367.0
3007;Beroepsvervoer;6;1;5;2012;352.0
3008;Beroepsvervoer;6;1;6;1997;199.0
3009;Beroepsvervoer;6;1;6;1998;234.0
3010;Beroepsvervoer;6;1;6;1999;245.0
3011;Beroepsvervoer;6;1;6;2000;237.0
3012;Beroepsvervoer;6;1;6;2001;186.0
3013;Beroepsvervoer;6;1;6;2002;237.0
3014;Beroepsvervoer;6;1;6;2003;206.0
3015;Beroepsvervoer;6;1;6;2004;281.0
3016;Beroepsvervoer;6;1;6;2005;249.0
3017;Beroepsvervoer;6;1;6;2006;264.0
3018;Beroepsvervoer;6;1;6;2007;280.0
3019;Beroepsvervoer;6;1;6;2008;145.0
3020;Beroepsvervoer;6;1;6;2009;88.0
3021;Beroepsvervoer;6;1;6;2010;96.0
3022;Beroepsvervoer;6;1;6;2011;123.0
3023;Beroepsvervoer;6;1;6;2012;63.0
3024;Beroepsvervoer;6;1;7;1997;187.0
3025;Beroepsvervoer;6;1;7;1998;208.0
3026;Beroepsvervoer;6;1;7;1999;266.0
3027;Beroepsvervoer;6;1;7;2000;314.0
3028;Beroepsvervoer;6;1;7;2001;268.0
3029;Beroepsvervoer;6;1;7;2002;295.0
3030;Beroepsvervoer;6;1;7;2003;345.0
3031;Beroepsvervoer;6;1;7;2004;470.0
3032;Beroepsvervoer;6;1;7;2005;236.0
3033;Beroepsvervoer;6;1;7;2006;363.0
3034;Beroepsvervoer;6;1;7;2007;201.0
3035;Beroepsvervoer;6;1;7;2008;235.0
3036;Beroepsvervoer;6;1;7;2009;180.0
3037;Beroepsvervoer;6;1;7;2010;244.0
3038;Beroepsvervoer;6;1;7;2011;116.0
3039;Beroepsvervoer;6;1;7;2012;91.0
3040;Beroepsvervoer;6;1;8;1997;252.0
3041;Beroepsvervoer;6;1;8;1998;272.0
3042;Beroepsvervoer;6;1;8;1999;257.0
3043;Beroepsvervoer;6;1;8;2000;219.0
3044;Beroepsvervoer;6;1;8;2001;171.0
3045;Beroepsvervoer;6;1;8;2002;182.0
3046;Beroepsvervoer;6;1;8;2003;187.0
3047;Beroepsvervoer;6;1;8;2004;197.0
3048;Beroepsvervoer;6;1;8;2005;163.0
3049;Beroepsvervoer;6;1;8;2006;319.0
3050;Beroepsvervoer;6;1;8;2007;188.0
3051;Beroepsvervoer;6;1;8;2008;161.0
3052;Beroepsvervoer;6;1;8;2009;214.0
3053;Beroepsvervoer;6;1;8;2010;233.0
3054;Beroepsvervoer;6;1;8;2011;252.0
3055;Beroepsvervoer;6;1;8;2012;162.0
3056;Beroepsvervoer;6;1;9;1997;192.0
3057;Beroepsvervoer;6;1;9;1998;219.0
3058;Beroepsvervoer;6;1;9;1999;184.0
3059;Beroepsvervoer;6;1;9;2000;152.0
3060;Beroepsvervoer;6;1;9;2001;135.0
3061;Beroepsvervoer;6;1;9;2002;139.0
3062;Beroepsvervoer;6;1;9;2003;171.0
3063;Beroepsvervoer;6;1;9;2004;163.0
3064;Beroepsvervoer;6;1;9;2005;205.0
3065;Beroepsvervoer;6;1;9;2006;302.0
3066;Beroepsvervoer;6;1;9;2007;56.0
3067;Beroepsvervoer;6;1;9;2008;69.0
3068;Beroepsvervoer;6;1;9;2009;123.0
3069;Beroepsvervoer;6;1;9;2010;82.0
3070;Beroepsvervoer;6;1;9;2011;116.0
3071;Beroepsvervoer;6;1;9;2012;84.0
3072;Beroepsvervoer;6;1;Zwitserland;1997;93.0
3073;Beroepsvervoer;6;1;Zwitserland;1998;102.0
3074;Beroepsvervoer;6;1;Zwitserland;1999;108.0
3075;Beroepsvervoer;6;1;Zwitserland;2000;112.0
3076;Beroepsvervoer;6;1;Zwitserland;2001;134.0
3077;Beroepsvervoer;6;1;Zwitserland;2002;142.0
3078;Beroepsvervoer;6;1;Zwitserland;2003;166.0
3079;Beroepsvervoer;6;1;Zwitserland;2004;196.0
3080;Beroepsvervoer;6;1;Zwitserland;2005;230.0
3081;Beroepsvervoer;6;1;Zwitserland;2006;185.0
3082;Beroepsvervoer;6;1;Zwitserland;2007;179.0
3083;Beroepsvervoer;6;1;Zwitserland;2008;162.0
3084;Beroepsvervoer;6;1;Zwitserland;2009;93.0
3085;Beroepsvervoer;6;1;Zwitserland;2010;150.0
3086;Beroepsvervoer;6;1;Zwitserland;2011;151.0
3087;Beroepsvervoer;6;1;Zwitserland;2012;107.0
3088;Beroepsvervoer;6;1;Centraal of Oost-Europa;1997;301.0
3089;Beroepsvervoer;6;1;Centraal of Oost-Europa;1998;336.0
3090;Beroepsvervoer;6;1;Centraal of Oost-Europa;1999;268.0
3091;Beroepsvervoer;6;1;Centraal of Oost-Europa;2000;266.0
3092;Beroepsvervoer;6;1;Centraal of Oost-Europa;2001;273.0
3093;Beroepsvervoer;6;1;Centraal of Oost-Europa;2002;248.0
3094;Beroepsvervoer;6;1;Centraal of Oost-Europa;2003;319.0
3095;Beroepsvervoer;6;1;Centraal of Oost-Europa;2004;180.0
3096;Beroepsvervoer;6;1;Centraal of Oost-Europa;2005;349.0
3097;Beroepsvervoer;6;1;Centraal of Oost-Europa;2006;90.0
3098;Beroepsvervoer;6;1;Centraal of Oost-Europa;2007;125.0
3099;Beroepsvervoer;6;1;Centraal of Oost-Europa;2008;134.0
3100;Beroepsvervoer;6;1;Centraal of Oost-Europa;2009;223.0
3101;Beroepsvervoer;6;1;Centraal of Oost-Europa;2010;86.0
3102;Beroepsvervoer;6;1;Centraal of Oost-Europa;2011;125.0
3103;Beroepsvervoer;6;1;Centraal of Oost-Europa;2012;54.0
3104;Beroepsvervoer;6;1;Overige landen;1997;106.0
3105;Beroepsvervoer;6;1;Overige landen;1998;127.0
3106;Beroepsvervoer;6;1;Overige landen;1999;117.0
3107;Beroepsvervoer;6;1;Overige landen;2000;112.0
3108;Beroepsvervoer;6;1;Overige landen;2001;106.0
3109;Beroepsvervoer;6;1;Overige landen;2002;123.0
3110;Beroepsvervoer;6;1;Overige landen;2003;156.0
3111;Beroepsvervoer;6;1;Overige landen;2004;168.0
3112;Beroepsvervoer;6;1;Overige landen;2005;114.0
3113;Beroepsvervoer;6;1;Overige landen;2006;147.0
3114;Beroepsvervoer;6;1;Overige landen;2007;113.0
3115;Beroepsvervoer;6;1;Overige landen;2008;94.0
3116;Beroepsvervoer;6;1;Overige landen;2009;111.0
3117;Beroepsvervoer;6;1;Overige landen;2010;175.0
3118;Beroepsvervoer;6;1;Overige landen;2011;207.0
3119;Beroepsvervoer;6;1;Overige landen;2012;117.0
3120;Beroepsvervoer;6;2;0;1997;11437.0
3121;Beroepsvervoer;6;2;0;1998;12223.0
3122;Beroepsvervoer;6;2;0;1999;12764.0
3123;Beroepsvervoer;6;2;0;2000;12564.0
3124;Beroepsvervoer;6;2;0;2001;12262.0
3125;Beroepsvervoer;6;2;0;2002;13352.0
3126;Beroepsvervoer;6;2;0;2003;13544.0
3127;Beroepsvervoer;6;2;0;2004;16930.0
3128;Beroepsvervoer;6;2;0;2005;13476.0
3129;Beroepsvervoer;6;2;0;2006;13389.0
3130;Beroepsvervoer;6;2;0;2007;12160.0
3131;Beroepsvervoer;6;2;0;2008;12009.0
3132;Beroepsvervoer;6;2;0;2009;11647.0
3133;Beroepsvervoer;6;2;0;2010;13808.0
3134;Beroepsvervoer;6;2;0;2011;12248.0
3135;Beroepsvervoer;6;2;0;2012;10316.0
3136;Beroepsvervoer;6;2;1;1997;4243.0
3137;Beroepsvervoer;6;2;1;1998;4384.0
3138;Beroepsvervoer;6;2;1;1999;4837.0
3139;Beroepsvervoer;6;2;1;2000;4516.0
3140;Beroepsvervoer;6;2;1;2001;4432.0
3141;Beroepsvervoer;6;2;1;2002;4723.0
3142;Beroepsvervoer;6;2;1;2003;5112.0
3143;Beroepsvervoer;6;2;1;2004;6167.0
3144;Beroepsvervoer;6;2;1;2005;4720.0
3145;Beroepsvervoer;6;2;1;2006;4297.0
3146;Beroepsvervoer;6;2;1;2007;4482.0
3147;Beroepsvervoer;6;2;1;2008;4975.0
3148;Beroepsvervoer;6;2;1;2009;4381.0
3149;Beroepsvervoer;6;2;1;2010;5250.0
3150;Beroepsvervoer;6;2;1;2011;5290.0
3151;Beroepsvervoer;6;2;1;2012;4309.0
3152;Beroepsvervoer;6;2;2;1997;1280.0
3153;Beroepsvervoer;6;2;2;1998;1539.0
3154;Beroepsvervoer;6;2;2;1999;1462.0
3155;Beroepsvervoer;6;2;2;2000;1612.0
3156;Beroepsvervoer;6;2;2;2001;1705.0
3157;Beroepsvervoer;6;2;2;2002;1915.0
3158;Beroepsvervoer;6;2;2;2003;2005.0
3159;Beroepsvervoer;6;2;2;2004;2934.0
3160;Beroepsvervoer;6;2;2;2005;2354.0
3161;Beroepsvervoer;6;2;2;2006;2349.0
3162;Beroepsvervoer;6;2;2;2007;1879.0
3163;Beroepsvervoer;6;2;2;2008;1788.0
3164;Beroepsvervoer;6;2;2;2009;2025.0
3165;Beroepsvervoer;6;2;2;2010;2508.0
3166;Beroepsvervoer;6;2;2;2011;1926.0
3167;Beroepsvervoer;6;2;2;2012;1579.0
3168;Beroepsvervoer;6;2;3;1997;4083.0
3169;Beroepsvervoer;6;2;3;1998;4227.0
3170;Beroepsvervoer;6;2;3;1999;4357.0
3171;Beroepsvervoer;6;2;3;2000;3892.0
3172;Beroepsvervoer;6;2;3;2001;3666.0
3173;Beroepsvervoer;6;2;3;2002;3952.0
3174;Beroepsvervoer;6;2;3;2003;3802.0
3175;Beroepsvervoer;6;2;3;2004;4446.0
3176;Beroepsvervoer;6;2;3;2005;3452.0
3177;Beroepsvervoer;6;2;3;2006;3897.0
3178;Beroepsvervoer;6;2;3;2007;3780.0
3179;Beroepsvervoer;6;2;3;2008;3244.0
3180;Beroepsvervoer;6;2;3;2009;3261.0
3181;Beroepsvervoer;6;2;3;2010;3771.0
3182;Beroepsvervoer;6;2;3;2011;3192.0
3183;Beroepsvervoer;6;2;3;2012;2923.0
3184;Beroepsvervoer;6;2;4;1997;352.0
3185;Beroepsvervoer;6;2;4;1998;348.0
3186;Beroepsvervoer;6;2;4;1999;346.0
3187;Beroepsvervoer;6;2;4;2000;446.0
3188;Beroepsvervoer;6;2;4;2001;391.0
3189;Beroepsvervoer;6;2;4;2002;470.0
3190;Beroepsvervoer;6;2;4;2003;365.0
3191;Beroepsvervoer;6;2;4;2004;558.0
3192;Beroepsvervoer;6;2;4;2005;447.0
3193;Beroepsvervoer;6;2;4;2006;445.0
3194;Beroepsvervoer;6;2;4;2007;223.0
3195;Beroepsvervoer;6;2;4;2008;317.0
3196;Beroepsvervoer;6;2;4;2009;239.0
3197;Beroepsvervoer;6;2;4;2010;254.0
3198;Beroepsvervoer;6;2;4;2011;173.0
3199;Beroepsvervoer;6;2;4;2012;142.0
