ID;GemeentelijkeTaakvelden;Regiokenmerken;Perioden;Baten_1;Lasten_2;Saldo_3;Baten_4;Lasten_5;Saldo_6
8596;Openbaar vervoer;Groot-Rijnmond (CR);2018;51;60;-9;36;42;-6
8597;Openbaar vervoer;Groot-Rijnmond (CR);2019;36;47;-10;25;32;-7
8598;Openbaar vervoer;Groot-Rijnmond (CR);2020;41;63;-22;28;43;-15
8599;Openbaar vervoer;Groot-Rijnmond (CR);2021;20;72;-53;13;50;-36
8600;Openbaar vervoer;Groot-Rijnmond (CR);2022;2;58;-57;1;40;-39
8601;Openbaar vervoer;Groot-Rijnmond (CR);2023;2;17;-15;2;12;-10
8602;Openbaar vervoer;Groot-Rijnmond (CR);2024;3;18;-15;2;12;-10
8603;Openbaar vervoer;Groot-Rijnmond (CR);2025;3;17;-14;2;11;-9
8604;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2017;4;5;-1;11;13;-2
8605;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2018;3;5;-2;7;13;-6
8606;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2019;3;5;-2;8;14;-6
8607;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2020;3;5;-2;8;14;-6
8608;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2021;3;5;-3;7;14;-7
8609;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2022;3;6;-3;8;15;-7
8610;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2023;3;6;-3;7;15;-8
8611;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2024;3;5;-2;7;12;-6
8612;Openbaar vervoer;Zuidoost-Zuid-Holland (CR);2025;3;6;-3;7;15;-8
8613;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2017;0;0;0;0;1;-1
8614;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2018;0;0;0;0;1;-1
8615;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2019;0;0;0;0;1;-1
8616;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2020;0;0;0;0;1;-1
8617;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2021;0;0;0;0;1;-1
8618;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2022;0;0;0;0;1;-1
8619;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2023;0;0;0;0;2;-2
8620;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2024;0;0;0;0;2;-2
8621;Openbaar vervoer;Zeeuwsch-Vlaanderen (CR);2025;0;0;0;0;2;-2
8622;Openbaar vervoer;Overig Zeeland (CR);2017;0;0;0;0;0;0
8623;Openbaar vervoer;Overig Zeeland (CR);2018;0;0;0;0;0;0
8624;Openbaar vervoer;Overig Zeeland (CR);2019;0;0;0;0;0;0
8625;Openbaar vervoer;Overig Zeeland (CR);2020;0;0;0;0;0;0
8626;Openbaar vervoer;Overig Zeeland (CR);2021;0;0;0;0;0;0
8627;Openbaar vervoer;Overig Zeeland (CR);2022;0;0;0;0;0;0
8628;Openbaar vervoer;Overig Zeeland (CR);2023;0;0;0;0;1;-1
8629;Openbaar vervoer;Overig Zeeland (CR);2024;0;0;0;0;1;-1
8630;Openbaar vervoer;Overig Zeeland (CR);2025;0;0;0;0;0;0
8631;Openbaar vervoer;West-Noord-Brabant (CR);2017;0;0;0;0;1;0
8632;Openbaar vervoer;West-Noord-Brabant (CR);2018;0;0;0;0;1;-1
8633;Openbaar vervoer;West-Noord-Brabant (CR);2019;0;1;0;0;1;-1
8634;Openbaar vervoer;West-Noord-Brabant (CR);2020;0;1;-1;0;1;-1
8635;Openbaar vervoer;West-Noord-Brabant (CR);2021;0;1;-1;0;1;-1
8636;Openbaar vervoer;West-Noord-Brabant (CR);2022;0;1;-1;0;1;-1
8637;Openbaar vervoer;West-Noord-Brabant (CR);2023;0;1;-1;0;1;-1
8638;Openbaar vervoer;West-Noord-Brabant (CR);2024;0;1;-1;0;1;-1
8639;Openbaar vervoer;West-Noord-Brabant (CR);2025;0;1;-1;0;1;-1
8640;Openbaar vervoer;Midden-Noord-Brabant (CR);2017;1;3;-2;2;6;-4
8641;Openbaar vervoer;Midden-Noord-Brabant (CR);2018;3;6;-3;7;13;-6
8642;Openbaar vervoer;Midden-Noord-Brabant (CR);2019;0;0;0;0;1;-1
8643;Openbaar vervoer;Midden-Noord-Brabant (CR);2020;0;0;0;0;1;-1
8644;Openbaar vervoer;Midden-Noord-Brabant (CR);2021;0;1;-1;0;1;-1
8645;Openbaar vervoer;Midden-Noord-Brabant (CR);2022;0;1;-1;0;2;-1
8646;Openbaar vervoer;Midden-Noord-Brabant (CR);2023;0;1;-1;0;1;-1
8647;Openbaar vervoer;Midden-Noord-Brabant (CR);2024;0;1;-1;0;2;-2
8648;Openbaar vervoer;Midden-Noord-Brabant (CR);2025;0;1;-1;0;2;-2
8649;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2017;0;5;-5;0;8;-8
8650;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2018;0;2;-2;0;2;-2
8651;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2019;0;25;-24;1;38;-37
8652;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2020;0;16;-16;1;24;-24
8653;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2021;0;8;-8;0;12;-11
8654;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2022;0;8;-8;0;12;-12
8655;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2023;0;10;-10;0;15;-15
8656;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2024;0;8;-8;0;12;-12
8657;Openbaar vervoer;Noordoost-Noord-Brabant (CR);2025;11;2;9;17;4;13
8658;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2017;0;1;-1;0;1;-1
8659;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2018;0;1;-1;0;1;-1
8660;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2019;0;3;-3;0;4;-4
8661;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2020;1;2;-1;1;3;-2
8662;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2021;0;2;-2;0;2;-2
8663;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2022;0;2;-2;0;2;-2
8664;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2023;0;2;-2;0;3;-3
8665;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2024;0;2;-2;0;3;-2
8666;Openbaar vervoer;Zuidoost-Noord-Brabant (CR);2025;0;4;-4;0;5;-5
8667;Openbaar vervoer;Noord-Limburg (CR);2017;0;0;0;1;1;0
8668;Openbaar vervoer;Noord-Limburg (CR);2018;0;0;0;1;1;0
8669;Openbaar vervoer;Noord-Limburg (CR);2019;0;1;0;1;3;-2
8670;Openbaar vervoer;Noord-Limburg (CR);2020;0;1;-1;1;4;-3
8671;Openbaar vervoer;Noord-Limburg (CR);2021;0;0;0;1;1;0
8672;Openbaar vervoer;Noord-Limburg (CR);2022;0;0;0;1;1;0
8673;Openbaar vervoer;Noord-Limburg (CR);2023;0;0;0;1;1;0
8674;Openbaar vervoer;Noord-Limburg (CR);2024;0;0;0;1;2;0
8675;Openbaar vervoer;Noord-Limburg (CR);2025;0;0;0;1;1;0
8676;Openbaar vervoer;Midden-Limburg (CR);2017;0;0;0;0;0;0
8677;Openbaar vervoer;Midden-Limburg (CR);2018;0;0;0;0;0;0
8678;Openbaar vervoer;Midden-Limburg (CR);2019;0;0;0;0;0;0
8679;Openbaar vervoer;Midden-Limburg (CR);2020;0;0;0;0;0;0
8680;Openbaar vervoer;Midden-Limburg (CR);2021;0;0;0;0;1;-1
8681;Openbaar vervoer;Midden-Limburg (CR);2022;0;0;0;0;1;-1
8682;Openbaar vervoer;Midden-Limburg (CR);2023;0;0;0;0;0;0
8683;Openbaar vervoer;Midden-Limburg (CR);2024;0;0;0;0;0;0
8684;Openbaar vervoer;Midden-Limburg (CR);2025;0;0;0;0;0;0
8685;Openbaar vervoer;Zuid-Limburg (CR);2017;0;0;0;0;0;0
8686;Openbaar vervoer;Zuid-Limburg (CR);2018;0;0;0;0;0;0
8687;Openbaar vervoer;Zuid-Limburg (CR);2019;0;0;0;0;0;0
8688;Openbaar vervoer;Zuid-Limburg (CR);2020;0;0;0;0;0;0
8689;Openbaar vervoer;Zuid-Limburg (CR);2021;0;0;0;0;0;0
8690;Openbaar vervoer;Zuid-Limburg (CR);2022;0;0;0;0;0;0
8691;Openbaar vervoer;Zuid-Limburg (CR);2023;0;0;0;0;0;0
8692;Openbaar vervoer;Zuid-Limburg (CR);2024;0;0;0;0;0;0
8693;Openbaar vervoer;Zuid-Limburg (CR);2025;0;0;0;0;0;0
8694;Openbaar vervoer;Flevoland (CR);2017;17;17;0;43;42;1
8695;Openbaar vervoer;Flevoland (CR);2018;16;16;0;40;38;1
8696;Openbaar vervoer;Flevoland (CR);2019;16;16;0;40;38;1
8697;Openbaar vervoer;Flevoland (CR);2020;17;16;0;40;39;1
8698;Openbaar vervoer;Flevoland (CR);2021;18;18;0;41;41;0
8699;Openbaar vervoer;Flevoland (CR);2022;18;18;0;40;41;0
8700;Openbaar vervoer;Flevoland (CR);2023;17;17;0;37;38;0
8701;Openbaar vervoer;Flevoland (CR);2024;17;17;0;38;38;0
8702;Openbaar vervoer;Flevoland (CR);2025;17;17;0;37;38;-1
8703;Openbaar vervoer;Minder dan 5 000 inwoners;2017;0;0;0;0;0;0
8704;Openbaar vervoer;Minder dan 5 000 inwoners;2018;0;0;0;0;0;0
8705;Openbaar vervoer;Minder dan 5 000 inwoners;2019;0;0;0;0;0;0
8706;Openbaar vervoer;Minder dan 5 000 inwoners;2020;0;0;0;0;0;0
8707;Openbaar vervoer;Minder dan 5 000 inwoners;2021;0;0;0;0;0;0
8708;Openbaar vervoer;Minder dan 5 000 inwoners;2022;0;0;0;0;0;0
8709;Openbaar vervoer;Minder dan 5 000 inwoners;2023;0;0;0;0;0;0
8710;Openbaar vervoer;Minder dan 5 000 inwoners;2024;0;0;0;0;0;0
8711;Openbaar vervoer;Minder dan 5 000 inwoners;2025;0;0;0;0;0;0
8712;Openbaar vervoer;5 000 tot 10 000 inwoners;2017;0;0;0;0;0;0
8713;Openbaar vervoer;5 000 tot 10 000 inwoners;2018;0;0;0;0;0;0
8714;Openbaar vervoer;5 000 tot 10 000 inwoners;2019;0;0;0;0;0;0
8715;Openbaar vervoer;5 000 tot 10 000 inwoners;2020;0;0;0;0;1;-1
8716;Openbaar vervoer;5 000 tot 10 000 inwoners;2021;4;4;0;65;67;-2
8717;Openbaar vervoer;5 000 tot 10 000 inwoners;2022;0;0;0;0;1;-1
8718;Openbaar vervoer;5 000 tot 10 000 inwoners;2023;2;2;0;39;43;-3
8719;Openbaar vervoer;5 000 tot 10 000 inwoners;2024;1;1;0;24;25;0
8720;Openbaar vervoer;5 000 tot 10 000 inwoners;2025;0;0;0;0;1;-1
8721;Openbaar vervoer;10 000 tot 20 000 inwoners;2017;0;1;-1;0;1;-1
8722;Openbaar vervoer;10 000 tot 20 000 inwoners;2018;0;1;-1;0;1;-1
8723;Openbaar vervoer;10 000 tot 20 000 inwoners;2019;0;1;-1;0;1;-1
8724;Openbaar vervoer;10 000 tot 20 000 inwoners;2020;0;1;0;0;1;0
8725;Openbaar vervoer;10 000 tot 20 000 inwoners;2021;2;3;-1;2;3;-1
8726;Openbaar vervoer;10 000 tot 20 000 inwoners;2022;0;0;0;0;0;0
8727;Openbaar vervoer;10 000 tot 20 000 inwoners;2023;2;2;0;2;2;0
8728;Openbaar vervoer;10 000 tot 20 000 inwoners;2024;3;3;0;4;4;0
8729;Openbaar vervoer;10 000 tot 20 000 inwoners;2025;0;1;0;0;1;-1
8730;Openbaar vervoer;20 000 tot 50 000 inwoners;2017;8;12;-4;1;2;-1
8731;Openbaar vervoer;20 000 tot 50 000 inwoners;2018;6;14;-8;1;2;-1
8732;Openbaar vervoer;20 000 tot 50 000 inwoners;2019;6;37;-30;1;6;-5
8733;Openbaar vervoer;20 000 tot 50 000 inwoners;2020;6;29;-23;1;5;-4
8734;Openbaar vervoer;20 000 tot 50 000 inwoners;2021;5;19;-14;1;3;-2
8735;Openbaar vervoer;20 000 tot 50 000 inwoners;2022;6;20;-15;1;3;-2
8736;Openbaar vervoer;20 000 tot 50 000 inwoners;2023;6;22;-17;1;4;-3
8737;Openbaar vervoer;20 000 tot 50 000 inwoners;2024;6;21;-16;1;4;-3
8738;Openbaar vervoer;20 000 tot 50 000 inwoners;2025;17;16;1;3;3;0
8739;Openbaar vervoer;50 000 tot 100 000 inwoners;2017;1;7;-6;0;2;-2
8740;Openbaar vervoer;50 000 tot 100 000 inwoners;2018;3;16;-13;1;5;-4
8741;Openbaar vervoer;50 000 tot 100 000 inwoners;2019;3;21;-18;1;6;-5
8742;Openbaar vervoer;50 000 tot 100 000 inwoners;2020;3;7;-4;1;2;-1
8743;Openbaar vervoer;50 000 tot 100 000 inwoners;2021;3;8;-5;1;2;-1
8744;Openbaar vervoer;50 000 tot 100 000 inwoners;2022;1;6;-5;0;2;-1
8745;Openbaar vervoer;50 000 tot 100 000 inwoners;2023;1;6;-5;0;2;-1
8746;Openbaar vervoer;50 000 tot 100 000 inwoners;2024;1;8;-7;0;2;-2
8747;Openbaar vervoer;50 000 tot 100 000 inwoners;2025;1;8;-7;0;2;-2
8748;Openbaar vervoer;100 000 tot 150 000 inwoners;2017;2;9;-8;1;6;-5
8749;Openbaar vervoer;100 000 tot 150 000 inwoners;2018;0;4;-4;0;3;-3
8750;Openbaar vervoer;100 000 tot 150 000 inwoners;2019;1;12;-11;0;7;-7
8751;Openbaar vervoer;100 000 tot 150 000 inwoners;2020;1;11;-10;0;7;-6
8752;Openbaar vervoer;100 000 tot 150 000 inwoners;2021;1;10;-10;0;6;-6
8753;Openbaar vervoer;100 000 tot 150 000 inwoners;2022;1;11;-10;1;7;-6
8754;Openbaar vervoer;100 000 tot 150 000 inwoners;2023;1;12;-11;1;7;-7
8755;Openbaar vervoer;100 000 tot 150 000 inwoners;2024;1;10;-8;1;6;-5
8756;Openbaar vervoer;100 000 tot 150 000 inwoners;2025;3;14;-11;2;8;-6
8757;Openbaar vervoer;150 000 tot 250 000 inwoners;2017;18;28;-10;8;12;-5
8758;Openbaar vervoer;150 000 tot 250 000 inwoners;2018;19;25;-6;8;11;-3
8759;Openbaar vervoer;150 000 tot 250 000 inwoners;2019;16;22;-5;7;9;-2
8760;Openbaar vervoer;150 000 tot 250 000 inwoners;2020;18;20;-2;7;8;-1
8761;Openbaar vervoer;150 000 tot 250 000 inwoners;2021;17;19;-2;7;8;-1
8762;Openbaar vervoer;150 000 tot 250 000 inwoners;2022;20;23;-3;8;9;-1
8763;Openbaar vervoer;150 000 tot 250 000 inwoners;2023;19;22;-4;7;9;-1
8764;Openbaar vervoer;150 000 tot 250 000 inwoners;2024;19;26;-7;7;10;-3
8765;Openbaar vervoer;150 000 tot 250 000 inwoners;2025;19;29;-9;7;11;-4
8766;Openbaar vervoer;250 000 inwoners of meer;2017;258;372;-114;109;158;-48
8767;Openbaar vervoer;250 000 inwoners of meer;2018;158;264;-106;66;111;-45
8768;Openbaar vervoer;250 000 inwoners of meer;2019;137;222;-85;57;93;-36
8769;Openbaar vervoer;250 000 inwoners of meer;2020;178;271;-93;73;112;-38
8770;Openbaar vervoer;250 000 inwoners of meer;2021;150;258;-108;62;106;-44
8771;Openbaar vervoer;250 000 inwoners of meer;2022;28;147;-119;11;60;-48
8772;Openbaar vervoer;250 000 inwoners of meer;2023;34;102;-68;14;41;-27
8773;Openbaar vervoer;250 000 inwoners of meer;2024;29;121;-92;11;48;-36
8774;Openbaar vervoer;250 000 inwoners of meer;2025;57;153;-96;22;60;-38
8775;Totaal economie;Nederland;2017;961;1080;-119;56;63;-7
8776;Totaal economie;Nederland;2018;1041;1188;-147;61;69;-9
8777;Totaal economie;Nederland;2019;1181;1296;-115;68;75;-7
8778;Totaal economie;Nederland;2020;1432;1493;-60;82;86;-3
8779;Totaal economie;Nederland;2021;1465;1539;-74;84;88;-4
8780;Totaal economie;Nederland;2022;1404;1524;-119;80;87;-7
8781;Totaal economie;Nederland;2023;1495;1648;-152;84;92;-9
8782;Totaal economie;Nederland;2024;1561;1581;-21;87;88;-1
8783;Totaal economie;Nederland;2025;1658;1726;-68;92;96;-4
8784;Totaal economie;Noord-Nederland (LD);2017;61;85;-24;35;49;-14
8785;Totaal economie;Noord-Nederland (LD);2018;73;103;-30;42;60;-18
8786;Totaal economie;Noord-Nederland (LD);2019;61;98;-37;35;57;-21
8787;Totaal economie;Noord-Nederland (LD);2020;73;97;-24;42;56;-14
8788;Totaal economie;Noord-Nederland (LD);2021;78;99;-20;45;57;-12
8789;Totaal economie;Noord-Nederland (LD);2022;77;106;-29;44;61;-17
8790;Totaal economie;Noord-Nederland (LD);2023;93;118;-26;53;67;-15
8791;Totaal economie;Noord-Nederland (LD);2024;99;131;-33;56;74;-18
8792;Totaal economie;Noord-Nederland (LD);2025;96;130;-34;54;73;-19
8793;Totaal economie;Oost-Nederland (LD);2017;174;201;-27;48;56;-8
8794;Totaal economie;Oost-Nederland (LD);2018;192;245;-54;53;68;-15
8795;Totaal economie;Oost-Nederland (LD);2019;223;273;-51;61;75;-14
8796;Totaal economie;Oost-Nederland (LD);2020;219;328;-110;60;89;-30
8797;Totaal economie;Oost-Nederland (LD);2021;206;320;-114;56;87;-31
8798;Totaal economie;Oost-Nederland (LD);2022;214;333;-119;58;90;-32
8799;Totaal economie;Oost-Nederland (LD);2023;219;363;-144;58;97;-38
8800;Totaal economie;Oost-Nederland (LD);2024;210;293;-83;55;77;-22
8801;Totaal economie;Oost-Nederland (LD);2025;274;355;-80;72;93;-21
8802;Totaal economie;West-Nederland (LD);2017;502;548;-46;62;67;-6
8803;Totaal economie;West-Nederland (LD);2018;522;550;-28;64;67;-3
8804;Totaal economie;West-Nederland (LD);2019;597;589;9;72;71;1
8805;Totaal economie;West-Nederland (LD);2020;819;700;119;98;84;14
8806;Totaal economie;West-Nederland (LD);2021;906;803;104;108;96;12
8807;Totaal economie;West-Nederland (LD);2022;848;747;102;101;89;12
8808;Totaal economie;West-Nederland (LD);2023;925;812;113;108;95;13
8809;Totaal economie;West-Nederland (LD);2024;1002;808;194;116;94;23
8810;Totaal economie;West-Nederland (LD);2025;1003;843;160;116;97;18
8811;Totaal economie;Zuid-Nederland (LD);2017;224;247;-23;62;68;-6
8812;Totaal economie;Zuid-Nederland (LD);2018;254;289;-35;70;79;-10
8813;Totaal economie;Zuid-Nederland (LD);2019;300;336;-37;82;92;-10
8814;Totaal economie;Zuid-Nederland (LD);2020;322;367;-45;87;100;-12
8815;Totaal economie;Zuid-Nederland (LD);2021;275;317;-43;74;86;-12
8816;Totaal economie;Zuid-Nederland (LD);2022;265;337;-72;71;91;-20
8817;Totaal economie;Zuid-Nederland (LD);2023;259;354;-96;69;94;-25
8818;Totaal economie;Zuid-Nederland (LD);2024;250;350;-100;66;93;-26
8819;Totaal economie;Zuid-Nederland (LD);2025;285;399;-114;75;105;-30
8820;Totaal economie;Groningen (PV);2017;17;30;-13;30;51;-22
8821;Totaal economie;Groningen (PV);2018;15;39;-24;26;66;-40
8822;Totaal economie;Groningen (PV);2019;12;34;-22;20;57;-38
8823;Totaal economie;Groningen (PV);2020;14;32;-18;24;54;-31
8824;Totaal economie;Groningen (PV);2021;12;32;-19;21;54;-33
8825;Totaal economie;Groningen (PV);2022;12;31;-19;21;53;-31
8826;Totaal economie;Groningen (PV);2023;17;36;-19;28;60;-32
8827;Totaal economie;Groningen (PV);2024;14;36;-21;24;59;-35
8828;Totaal economie;Groningen (PV);2025;16;38;-22;27;63;-36
8829;Totaal economie;Fryslân (PV);2017;21;23;-2;33;35;-3
8830;Totaal economie;Fryslân (PV);2018;35;33;2;55;51;3
8831;Totaal economie;Fryslân (PV);2019;29;30;-1;45;46;-1
8832;Totaal economie;Fryslân (PV);2020;34;31;2;52;48;4
8833;Totaal economie;Fryslân (PV);2021;40;35;6;62;53;9
8834;Totaal economie;Fryslân (PV);2022;40;41;-1;62;63;-2
8835;Totaal economie;Fryslân (PV);2023;41;36;5;62;54;8
8836;Totaal economie;Fryslân (PV);2024;49;46;3;74;70;4
8837;Totaal economie;Fryslân (PV);2025;47;43;4;70;64;6
8838;Totaal economie;Drenthe (PV);2017;23;32;-9;46;65;-19
8839;Totaal economie;Drenthe (PV);2018;23;32;-9;46;64;-18
8840;Totaal economie;Drenthe (PV);2019;20;34;-14;42;69;-28
8841;Totaal economie;Drenthe (PV);2020;25;34;-9;51;68;-17
8842;Totaal economie;Drenthe (PV);2021;26;32;-7;52;65;-13
8843;Totaal economie;Drenthe (PV);2022;25;34;-9;49;68;-19
8844;Totaal economie;Drenthe (PV);2023;35;47;-12;70;94;-24
8845;Totaal economie;Drenthe (PV);2024;35;49;-14;70;98;-28
8846;Totaal economie;Drenthe (PV);2025;33;49;-16;65;97;-31
8847;Totaal economie;Overijssel (PV);2017;65;76;-11;56;66;-10
8848;Totaal economie;Overijssel (PV);2018;53;85;-32;46;73;-28
8849;Totaal economie;Overijssel (PV);2019;52;72;-20;45;62;-17
8850;Totaal economie;Overijssel (PV);2020;67;85;-18;58;73;-15
8851;Totaal economie;Overijssel (PV);2021;65;85;-20;56;73;-17
8852;Totaal economie;Overijssel (PV);2022;67;92;-25;57;78;-21
8853;Totaal economie;Overijssel (PV);2023;71;93;-22;60;79;-19
8854;Totaal economie;Overijssel (PV);2024;51;82;-31;43;69;-26
8855;Totaal economie;Overijssel (PV);2025;65;97;-32;55;81;-26
8856;Totaal economie;Flevoland (PV);2017;18;24;-6;43;58;-14
8857;Totaal economie;Flevoland (PV);2018;20;27;-6;50;65;-15
8858;Totaal economie;Flevoland (PV);2019;16;25;-9;39;60;-21
8859;Totaal economie;Flevoland (PV);2020;25;96;-71;60;227;-167
8860;Totaal economie;Flevoland (PV);2021;23;93;-70;54;218;-164
8861;Totaal economie;Flevoland (PV);2022;32;106;-74;74;243;-170
8862;Totaal economie;Flevoland (PV);2023;43;117;-74;97;263;-166
8863;Totaal economie;Flevoland (PV);2024;64;77;-14;142;172;-30
8864;Totaal economie;Flevoland (PV);2025;77;86;-10;168;189;-21
8865;Totaal economie;Gelderland (PV);2017;92;101;-10;45;50;-5
8866;Totaal economie;Gelderland (PV);2018;118;134;-16;57;65;-8
8867;Totaal economie;Gelderland (PV);2019;154;176;-22;74;85;-11
8868;Totaal economie;Gelderland (PV);2020;126;147;-21;60;71;-10
8869;Totaal economie;Gelderland (PV);2021;118;142;-24;56;68;-11
8870;Totaal economie;Gelderland (PV);2022;115;136;-21;54;64;-10
8871;Totaal economie;Gelderland (PV);2023;105;153;-48;49;72;-22
8872;Totaal economie;Gelderland (PV);2024;95;134;-38;44;62;-18
8873;Totaal economie;Gelderland (PV);2025;132;172;-39;61;79;-18
8874;Totaal economie;Utrecht (PV);2017;73;79;-7;57;62;-5
8875;Totaal economie;Utrecht (PV);2018;74;87;-13;57;67;-10
8876;Totaal economie;Utrecht (PV);2019;71;79;-8;53;59;-6
8877;Totaal economie;Utrecht (PV);2020;71;78;-7;53;58;-5
8878;Totaal economie;Utrecht (PV);2021;60;66;-6;44;49;-5
8879;Totaal economie;Utrecht (PV);2022;64;79;-15;47;58;-11
8880;Totaal economie;Utrecht (PV);2023;68;92;-24;49;66;-17
8881;Totaal economie;Utrecht (PV);2024;80;85;-5;57;61;-4
8882;Totaal economie;Utrecht (PV);2025;67;92;-25;47;65;-18
8883;Totaal economie;Noord-Holland (PV);2017;187;161;26;66;57;9
8884;Totaal economie;Noord-Holland (PV);2018;199;147;52;70;52;18
8885;Totaal economie;Noord-Holland (PV);2019;288;229;59;101;80;21
8886;Totaal economie;Noord-Holland (PV);2020;506;340;166;176;118;58
8887;Totaal economie;Noord-Holland (PV);2021;603;461;143;209;160;49
8888;Totaal economie;Noord-Holland (PV);2022;517;384;133;178;132;46
8889;Totaal economie;Noord-Holland (PV);2023;563;422;140;190;143;47
8890;Totaal economie;Noord-Holland (PV);2024;653;413;240;219;138;81
8891;Totaal economie;Noord-Holland (PV);2025;665;431;234;222;144;78
8892;Totaal economie;Zuid-Holland (PV);2017;207;288;-81;57;79;-22
8893;Totaal economie;Zuid-Holland (PV);2018;205;288;-84;56;78;-23
8894;Totaal economie;Zuid-Holland (PV);2019;186;248;-62;51;67;-17
8895;Totaal economie;Zuid-Holland (PV);2020;184;247;-63;50;67;-17
8896;Totaal economie;Zuid-Holland (PV);2021;178;236;-58;48;63;-16
8897;Totaal economie;Zuid-Holland (PV);2022;199;246;-48;53;66;-13
8898;Totaal economie;Zuid-Holland (PV);2023;217;255;-38;57;67;-10
8899;Totaal economie;Zuid-Holland (PV);2024;186;264;-78;48;69;-20
8900;Totaal economie;Zuid-Holland (PV);2025;189;276;-87;49;72;-23
8901;Totaal economie;Zeeland (PV);2017;36;20;16;94;52;42
8902;Totaal economie;Zeeland (PV);2018;44;28;16;114;73;41
8903;Totaal economie;Zeeland (PV);2019;52;32;19;135;85;51
8904;Totaal economie;Zeeland (PV);2020;58;35;23;150;91;59
8905;Totaal economie;Zeeland (PV);2021;65;39;25;168;102;66
8906;Totaal economie;Zeeland (PV);2022;69;38;31;178;98;80
8907;Totaal economie;Zeeland (PV);2023;77;43;35;197;109;89
8908;Totaal economie;Zeeland (PV);2024;83;46;37;213;118;95
8909;Totaal economie;Zeeland (PV);2025;82;43;39;209;110;99
8910;Totaal economie;Noord-Brabant (PV);2017;177;183;-6;70;73;-3
8911;Totaal economie;Noord-Brabant (PV);2018;205;221;-15;81;87;-6
8912;Totaal economie;Noord-Brabant (PV);2019;249;272;-23;98;107;-9
8913;Totaal economie;Noord-Brabant (PV);2020;265;288;-23;103;112;-9
8914;Totaal economie;Noord-Brabant (PV);2021;212;233;-21;82;91;-8
8915;Totaal economie;Noord-Brabant (PV);2022;202;256;-54;78;99;-21
8916;Totaal economie;Noord-Brabant (PV);2023;200;273;-73;76;104;-28
8917;Totaal economie;Noord-Brabant (PV);2024;183;260;-77;69;98;-29
8918;Totaal economie;Noord-Brabant (PV);2025;203;296;-92;76;111;-35
8919;Totaal economie;Limburg (PV);2017;47;64;-17;42;57;-15
8920;Totaal economie;Limburg (PV);2018;48;68;-20;43;61;-18
8921;Totaal economie;Limburg (PV);2019;51;64;-13;46;58;-12
8922;Totaal economie;Limburg (PV);2020;57;79;-22;51;71;-20
8923;Totaal economie;Limburg (PV);2021;63;84;-21;56;75;-19
8924;Totaal economie;Limburg (PV);2022;63;82;-18;56;73;-16
8925;Totaal economie;Limburg (PV);2023;59;81;-22;52;72;-20
8926;Totaal economie;Limburg (PV);2024;67;90;-23;59;79;-20
8927;Totaal economie;Limburg (PV);2025;81;103;-22;72;91;-19
8928;Totaal economie;Oost-Groningen (CR);2017;3;5;-2;20;32;-12
8929;Totaal economie;Oost-Groningen (CR);2018;6;8;-2;44;61;-18
8930;Totaal economie;Oost-Groningen (CR);2019;3;6;-4;20;47;-26
8931;Totaal economie;Oost-Groningen (CR);2020;3;5;-2;20;36;-16
8932;Totaal economie;Oost-Groningen (CR);2021;4;6;-2;26;42;-15
8933;Totaal economie;Oost-Groningen (CR);2022;4;5;-2;26;38;-12
8934;Totaal economie;Oost-Groningen (CR);2023;4;5;-2;26;39;-13
8935;Totaal economie;Oost-Groningen (CR);2024;4;6;-2;27;41;-14
8936;Totaal economie;Oost-Groningen (CR);2025;4;6;-2;29;41;-12
8937;Totaal economie;Delfzijl en omgeving (CR);2017;0;1;-1;10;28;-17
