ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1998/'99;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1999/'00;;;;;;;;;;
140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2000/'01;;;;;;;;;;
141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2001/'02;;;;;;;;;;
142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2002/'03;;;;;;;;;;
143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2003/'04;;;;;;;;;;
144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2004/'05;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2005/'06;826.0;103.0;243.0;206.0;259.0;15.0;;;;
146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2006/'07;741.0;108.0;218.0;159.0;243.0;13.0;;;;
147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2007/'08;735.0;111.0;221.0;212.0;177.0;14.0;;;;
148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2008/'09;1028.0;125.0;341.0;250.0;300.0;12.0;;;;
149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2009/'10;1300.0;201.0;545.0;281.0;255.0;18.0;;;;
150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2010/'11;1310.0;302.0;402.0;309.0;284.0;13.0;;;;
151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2011/'12;1302.0;429.0;314.0;275.0;271.0;13.0;;;;
152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2012/'13;1509.0;760.0;288.0;222.0;235.0;4.0;;;;
153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2013/'14;1321.0;590.0;311.0;212.0;203.0;5.0;;;;
154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2014/'15;564.0;72.0;119.0;169.0;201.0;3.0;0.0;0.0;0.0;0.0
155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2015/'16;581.0;108.0;110.0;138.0;225.0;;;;;
156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1990/'91;;;;;;;;;;
157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1991/'92;;;;;;;;;;
158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1992/'93;;;;;;;;;;
159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1993/'94;;;;;;;;;;
160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1994/'95;;;;;;;;;;
161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1995/'96;;;;;;;;;;
162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1996/'97;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1997/'98;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1998/'99;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1999/'00;;;;;;;;;;
166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2000/'01;;;;;;;;;;
167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2001/'02;;;;;;;;;;
168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2002/'03;;;;;;;;;;
169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2003/'04;;;;;;;;;;
170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2004/'05;;;;;;;;;;
171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2005/'06;5585.0;408.0;1743.0;1368.0;1979.0;87.0;;;;
172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2006/'07;5497.0;332.0;1791.0;1301.0;1945.0;128.0;;;;
173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2007/'08;5785.0;421.0;1853.0;1338.0;2032.0;141.0;;;;
174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2008/'09;6023.0;499.0;2059.0;1431.0;1913.0;121.0;;;;
175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2009/'10;7670.0;556.0;3143.0;1773.0;2122.0;76.0;;;;
176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2010/'11;6459.0;661.0;1968.0;1616.0;2139.0;75.0;;;;
177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2011/'12;6346.0;597.0;2076.0;1534.0;2098.0;41.0;;;;
178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2012/'13;6332.0;587.0;1991.0;1653.0;2053.0;48.0;;;;
179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2013/'14;6478.0;620.0;1919.0;1748.0;2183.0;8.0;;;;
180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2014/'15;6368.0;463.0;1687.0;1771.0;2442.0;5.0;0.0;0.0;0.0;0.0
181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2015/'16;5886.0;385.0;1528.0;1687.0;2285.0;1.0;;;;
182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1990/'91;;;;;;;;;;
183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1991/'92;;;;;;;;;;
184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1992/'93;;;;;;;;;;
185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1993/'94;;;;;;;;;;
186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1994/'95;;;;;;;;;;
187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1995/'96;;;;;;;;;;
188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1996/'97;;;;;;;;;;
189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1997/'98;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1998/'99;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1999/'00;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2000/'01;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2001/'02;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2002/'03;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2003/'04;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2004/'05;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2005/'06;6677.0;498.0;1953.0;1648.0;2468.0;110.0;;;;
198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2006/'07;6957.0;473.0;1932.0;1758.0;2721.0;73.0;;;;
199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2007/'08;7190.0;512.0;2172.0;1748.0;2678.0;80.0;;;;
200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2008/'09;7352.0;496.0;2356.0;1810.0;2631.0;59.0;;;;
201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2009/'10;9536.0;499.0;4266.0;2021.0;2695.0;55.0;;;;
202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2010/'11;7902.0;542.0;2535.0;2075.0;2723.0;27.0;;;;
203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2011/'12;8001.0;531.0;2505.0;2166.0;2774.0;25.0;;;;
204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2012/'13;8397.0;632.0;2488.0;2222.0;3036.0;19.0;;;;
205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2013/'14;8257.0;556.0;2328.0;2289.0;3081.0;3.0;;;;
206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2014/'15;8178.0;509.0;2173.0;2276.0;3219.0;1.0;0.0;0.0;0.0;0.0
207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2015/'16;7296.0;443.0;1790.0;1980.0;3078.0;5.0;;;;
208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1990/'91;;;;;;;;;;
209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1991/'92;;;;;;;;;;
210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1992/'93;;;;;;;;;;
211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1993/'94;;;;;;;;;;
212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1994/'95;;;;;;;;;;
213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1995/'96;;;;;;;;;;
214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1996/'97;;;;;;;;;;
215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1997/'98;;;;;;;;;;
216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1998/'99;;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1999/'00;;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2000/'01;;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2001/'02;;;;;;;;;;
220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2002/'03;;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2003/'04;;;;;;;;;;
222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2004/'05;;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2005/'06;4937.0;402.0;1460.0;1245.0;1742.0;88.0;;;;
224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2006/'07;4841.0;340.0;1381.0;1291.0;1740.0;89.0;;;;
225;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2007/'08;5375.0;431.0;1591.0;1448.0;1812.0;93.0;;;;
226;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2008/'09;5466.0;446.0;1778.0;1374.0;1794.0;74.0;;;;
227;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2009/'10;6687.0;434.0;2781.0;1495.0;1918.0;59.0;;;;
228;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2010/'11;5821.0;576.0;1840.0;1460.0;1896.0;49.0;;;;
229;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2011/'12;5853.0;572.0;1705.0;1578.0;1954.0;44.0;;;;
230;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2012/'13;6045.0;492.0;1967.0;1523.0;2034.0;29.0;;;;
231;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2013/'14;5681.0;566.0;1582.0;1512.0;2013.0;8.0;;;;
232;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2014/'15;5517.0;313.0;1519.0;1570.0;2112.0;3.0;0.0;0.0;0.0;0.0
233;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2015/'16;5063.0;229.0;1381.0;1440.0;2013.0;;;;;
234;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1990/'91;;;;;;;;;;
235;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1991/'92;;;;;;;;;;
236;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1992/'93;;;;;;;;;;
237;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1993/'94;;;;;;;;;;
238;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1994/'95;;;;;;;;;;
239;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1995/'96;;;;;;;;;;
240;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1996/'97;;;;;;;;;;
241;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1997/'98;;;;;;;;;;
242;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1998/'99;;;;;;;;;;
243;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1999/'00;;;;;;;;;;
244;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2000/'01;;;;;;;;;;
245;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2001/'02;;;;;;;;;;
246;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2002/'03;;;;;;;;;;
247;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2003/'04;;;;;;;;;;
248;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2004/'05;;;;;;;;;;
249;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2005/'06;12316.0;910.0;3718.0;3084.0;4404.0;200.0;;;;
250;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2006/'07;12410.0;823.0;3682.0;3264.0;4427.0;214.0;;;;
251;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2007/'08;12539.0;737.0;3857.0;3288.0;4481.0;176.0;;;;
252;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2008/'09;13269.0;947.0;4026.0;3504.0;4624.0;168.0;;;;
253;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2009/'10;16518.0;1093.0;7044.0;3492.0;4772.0;117.0;;;;
254;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2010/'11;13763.0;1080.0;4099.0;3764.0;4700.0;120.0;;;;
255;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2011/'12;14776.0;1285.0;4424.0;3960.0;5017.0;90.0;;;;
