ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
340;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 mei;;
341;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 juni;;
342;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 juli;;
343;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 augustus;;
344;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 september;;
345;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 oktober;;
346;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 november;;
347;Totaal landen;00111 Raszuivere fokrunderen, levend;2021 december;;
348;Totaal landen;00111 Raszuivere fokrunderen, levend;2021;;
349;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 januari;3.0;4.0
350;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 februari;6.0;9.0
351;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 maart;8.0;8.0
352;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 april;10.0;9.0
353;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 mei;9.0;8.0
354;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 juni;9.0;11.0
355;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 juli;7.0;7.0
356;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 augustus;8.0;7.0
357;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 september;8.0;9.0
358;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 oktober;9.0;10.0
359;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 november;9.0;11.0
360;Totaal landen;00111 Raszuivere fokrunderen, levend;2022 december;8.0;12.0
361;Totaal landen;00111 Raszuivere fokrunderen, levend;2022;95.0;106.0
362;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 januari;4.0;6.0
363;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 februari;5.0;10.0
364;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 maart;5.0;12.0
365;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 april;9.0;14.0
366;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 mei;13.0;14.0
367;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 juni;6.0;13.0
368;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 juli;5.0;9.0
369;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 augustus;11.0;11.0
370;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 september;11.0;10.0
371;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 oktober;11.0;12.0
372;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 november;9.0;10.0
373;Totaal landen;00111 Raszuivere fokrunderen, levend;2023 december;12.0;10.0
374;Totaal landen;00111 Raszuivere fokrunderen, levend;2023;101.0;133.0
375;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 januari;10.0;10.0
376;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 februari;13.0;12.0
377;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 maart;13.0;11.0
378;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 april;11.0;13.0
379;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 mei;10.0;12.0
380;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 juni;10.0;11.0
381;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 juli;10.0;9.0
382;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 augustus;11.0;8.0
383;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 september;11.0;9.0
384;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 oktober;13.0;10.0
385;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 november;12.0;10.0
386;Totaal landen;00111 Raszuivere fokrunderen, levend;2024 januari-november;124.0;115.0
387;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 januari;10.0;14.0
388;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 februari;11.0;14.0
389;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 maart;17.0;14.0
390;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 april;17.0;13.0
391;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 mei;15.0;13.0
392;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 juni;17.0;16.0
393;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 juli;18.0;15.0
394;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 augustus;15.0;15.0
395;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 september;16.0;16.0
396;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 oktober;13.0;17.0
397;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 november;12.0;16.0
398;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 december;13.0;24.0
399;Totaal landen;00119 Runderen, levend, anders dan ra...;2015 ;173.0;188.0
400;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 januari;11.0;16.0
401;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 februari;14.0;15.0
402;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 maart;12.0;17.0
403;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 april;13.0;13.0
404;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 mei;14.0;15.0
405;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 juni;16.0;17.0
406;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 juli;13.0;16.0
407;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 augustus;13.0;15.0
408;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 september;13.0;16.0
409;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 oktober;14.0;16.0
410;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 november;14.0;15.0
411;Totaal landen;00119 Runderen, levend, anders dan ra...;2016 december;14.0;16.0
412;Totaal landen;00119 Runderen, levend, anders dan ra...;2016;162.0;188.0
413;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 januari;13.0;20.0
414;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 februari;12.0;20.0
415;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 maart;16.0;25.0
416;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 april;13.0;18.0
417;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 mei;17.0;22.0
418;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 juni;18.0;22.0
419;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 juli;16.0;20.0
420;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 augustus;16.0;18.0
421;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 september;16.0;19.0
422;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 oktober;15.0;20.0
423;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 november;17.0;21.0
424;Totaal landen;00119 Runderen, levend, anders dan ra...;2017 december;15.0;18.0
425;Totaal landen;00119 Runderen, levend, anders dan ra...;2017;184.0;243.0
426;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 januari;14.0;18.0
427;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 februari;12.0;17.0
428;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 maart;17.0;18.0
429;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 april;17.0;20.0
430;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 mei;20.0;19.0
431;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 juni;19.0;18.0
432;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 juli;17.0;20.0
433;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 augustus;16.0;18.0
434;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 september;14.0;17.0
435;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 oktober;18.0;19.0
436;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 november;17.0;20.0
437;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 december;17.0;13.0
438;Totaal landen;00119 Runderen, levend, anders dan ra...;2018 ;198.0;218.0
439;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 januari;19.0;20.0
440;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 februari;18.0;17.0
441;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 maart;22.0;21.0
442;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 april;23.0;16.0
443;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 mei;23.0;17.0
444;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 juni;22.0;14.0
445;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 juli;21.0;15.0
446;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 augustus;18.0;12.0
447;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 september;19.0;15.0
448;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 oktober;19.0;16.0
449;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 november;18.0;16.0
450;Totaal landen;00119 Runderen, levend, anders dan ra...;2019 december;18.0;16.0
451;Totaal landen;00119 Runderen, levend, anders dan ra...;2019;241.0;195.0
452;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 januari;22.0;14.0
453;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 februari;21.0;14.0
454;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 maart;25.0;15.0
455;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 april;18.0;13.0
456;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 mei;14.0;12.0
457;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 juni;17.0;13.0
458;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 juli;18.0;12.0
459;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 augustus;19.0;7.0
460;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 september;21.0;10.0
461;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 oktober;20.0;10.0
462;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 november;19.0;11.0
463;Totaal landen;00119 Runderen, levend, anders dan ra...;2020 december;21.0;12.0
464;Totaal landen;00119 Runderen, levend, anders dan ra...;2020;237.0;142.0
465;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 januari;;
466;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 februari;;
467;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 maart;;
468;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 april;;
469;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 mei;;
470;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 juni;;
471;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 juli;;
472;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 augustus;;
473;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 september;;
474;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 oktober;;
475;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 november;;
476;Totaal landen;00119 Runderen, levend, anders dan ra...;2021 december;;
477;Totaal landen;00119 Runderen, levend, anders dan ra...;2021;;
478;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 januari;19.0;10.0
479;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 februari;18.0;11.0
480;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 maart;28.0;15.0
481;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 april;22.0;13.0
482;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 mei;28.0;13.0
483;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 juni;27.0;13.0
484;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 juli;22.0;11.0
485;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 augustus;30.0;11.0
486;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 september;28.0;11.0
487;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 oktober;29.0;12.0
488;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 november;31.0;12.0
489;Totaal landen;00119 Runderen, levend, anders dan ra...;2022 december;32.0;13.0
490;Totaal landen;00119 Runderen, levend, anders dan ra...;2022;314.0;145.0
491;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 januari;21.0;10.0
492;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 februari;29.0;13.0
493;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 maart;34.0;16.0
494;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 april;33.0;14.0
495;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 mei;35.0;14.0
496;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 juni;34.0;15.0
497;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 juli;29.0;11.0
498;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 augustus;28.0;11.0
499;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 september;28.0;8.0
500;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 oktober;25.0;11.0
501;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 november;28.0;10.0
502;Totaal landen;00119 Runderen, levend, anders dan ra...;2023 december;28.0;10.0
503;Totaal landen;00119 Runderen, levend, anders dan ra...;2023;351.0;144.0
504;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 januari;26.0;11.0
505;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 februari;22.0;12.0
506;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 maart;29.0;18.0
507;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 april;29.0;13.0
508;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 mei;29.0;14.0
509;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 juni;27.0;14.0
510;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 juli;29.0;15.0
511;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 augustus;23.0;14.0
512;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 september;25.0;14.0
513;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 oktober;33.0;15.0
514;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 november;34.0;11.0
515;Totaal landen;00119 Runderen, levend, anders dan ra...;2024 januari-november;306.0;152.0
516;Totaal landen;00121 Schapen, levend;2015 januari;0.0;2.0
517;Totaal landen;00121 Schapen, levend;2015 februari;0.0;2.0
518;Totaal landen;00121 Schapen, levend;2015 maart;0.0;2.0
519;Totaal landen;00121 Schapen, levend;2015 april;0.0;2.0
520;Totaal landen;00121 Schapen, levend;2015 mei;0.0;2.0
521;Totaal landen;00121 Schapen, levend;2015 juni;0.0;2.0
522;Totaal landen;00121 Schapen, levend;2015 juli;0.0;1.0
523;Totaal landen;00121 Schapen, levend;2015 augustus;0.0;1.0
524;Totaal landen;00121 Schapen, levend;2015 september;0.0;3.0
525;Totaal landen;00121 Schapen, levend;2015 oktober;0.0;2.0
526;Totaal landen;00121 Schapen, levend;2015 november;0.0;2.0
527;Totaal landen;00121 Schapen, levend;2015 december;0.0;2.0
528;Totaal landen;00121 Schapen, levend;2015 ;2.0;24.0
529;Totaal landen;00121 Schapen, levend;2016 januari;0.0;2.0
530;Totaal landen;00121 Schapen, levend;2016 februari;0.0;2.0
531;Totaal landen;00121 Schapen, levend;2016 maart;0.0;3.0
532;Totaal landen;00121 Schapen, levend;2016 april;0.0;2.0
533;Totaal landen;00121 Schapen, levend;2016 mei;0.0;2.0
534;Totaal landen;00121 Schapen, levend;2016 juni;0.0;1.0
535;Totaal landen;00121 Schapen, levend;2016 juli;0.0;1.0
536;Totaal landen;00121 Schapen, levend;2016 augustus;0.0;1.0
537;Totaal landen;00121 Schapen, levend;2016 september;1.0;3.0
538;Totaal landen;00121 Schapen, levend;2016 oktober;0.0;1.0
539;Totaal landen;00121 Schapen, levend;2016 november;0.0;2.0
540;Totaal landen;00121 Schapen, levend;2016 december;0.0;2.0
541;Totaal landen;00121 Schapen, levend;2016;2.0;22.0
542;Totaal landen;00121 Schapen, levend;2017 januari;0.0;1.0
543;Totaal landen;00121 Schapen, levend;2017 februari;0.0;1.0
544;Totaal landen;00121 Schapen, levend;2017 maart;0.0;2.0
545;Totaal landen;00121 Schapen, levend;2017 april;0.0;2.0
546;Totaal landen;00121 Schapen, levend;2017 mei;0.0;2.0
547;Totaal landen;00121 Schapen, levend;2017 juni;0.0;2.0
548;Totaal landen;00121 Schapen, levend;2017 juli;0.0;1.0
549;Totaal landen;00121 Schapen, levend;2017 augustus;0.0;2.0
550;Totaal landen;00121 Schapen, levend;2017 september;0.0;1.0
551;Totaal landen;00121 Schapen, levend;2017 oktober;1.0;1.0
552;Totaal landen;00121 Schapen, levend;2017 november;0.0;2.0
553;Totaal landen;00121 Schapen, levend;2017 december;0.0;2.0
554;Totaal landen;00121 Schapen, levend;2017;2.0;18.0
555;Totaal landen;00121 Schapen, levend;2018 januari;0.0;1.0
556;Totaal landen;00121 Schapen, levend;2018 februari;0.0;1.0
557;Totaal landen;00121 Schapen, levend;2018 maart;0.0;2.0
558;Totaal landen;00121 Schapen, levend;2018 april;0.0;1.0
559;Totaal landen;00121 Schapen, levend;2018 mei;0.0;1.0
560;Totaal landen;00121 Schapen, levend;2018 juni;1.0;1.0
561;Totaal landen;00121 Schapen, levend;2018 juli;0.0;1.0
562;Totaal landen;00121 Schapen, levend;2018 augustus;0.0;1.0
563;Totaal landen;00121 Schapen, levend;2018 september;1.0;1.0
564;Totaal landen;00121 Schapen, levend;2018 oktober;1.0;1.0
565;Totaal landen;00121 Schapen, levend;2018 november;0.0;1.0
566;Totaal landen;00121 Schapen, levend;2018 december;0.0;2.0
567;Totaal landen;00121 Schapen, levend;2018 ;5.0;15.0
568;Totaal landen;00121 Schapen, levend;2019 januari;0.0;2.0
569;Totaal landen;00121 Schapen, levend;2019 februari;0.0;1.0
570;Totaal landen;00121 Schapen, levend;2019 maart;0.0;2.0
571;Totaal landen;00121 Schapen, levend;2019 april;0.0;2.0
572;Totaal landen;00121 Schapen, levend;2019 mei;0.0;1.0
573;Totaal landen;00121 Schapen, levend;2019 juni;0.0;1.0
574;Totaal landen;00121 Schapen, levend;2019 juli;1.0;1.0
575;Totaal landen;00121 Schapen, levend;2019 augustus;1.0;1.0
576;Totaal landen;00121 Schapen, levend;2019 september;0.0;1.0
577;Totaal landen;00121 Schapen, levend;2019 oktober;0.0;1.0
578;Totaal landen;00121 Schapen, levend;2019 november;1.0;1.0
579;Totaal landen;00121 Schapen, levend;2019 december;1.0;2.0
580;Totaal landen;00121 Schapen, levend;2019;5.0;15.0
581;Totaal landen;00121 Schapen, levend;2020 januari;0.0;2.0
