ID;ProductenPRODCOM;Perioden;Verkoopwaarde_1;Hoeveelheid_2;EenheidVerkochtProduct_3
4789;1072 Beschuit, biscuit en ander houdb...;2013;1537.0;;                                nvt
4790;1072 Beschuit, biscuit en ander houdb...;2014;1583.0;;                                nvt
4791;1072 Beschuit, biscuit en ander houdb...;2015;1546.0;;                                nvt
4792;1072 Beschuit, biscuit en ander houdb...;2016;1670.0;;                                nvt
4793;1072 Beschuit, biscuit en ander houdb...;2017;1586.0;;                                nvt
4794;1072 Beschuit, biscuit en ander houdb...;2018;1598.0;;                                nvt
4795;1072 Beschuit, biscuit en ander houdb...;2019;1717.0;;                                nvt
4796;1072 Beschuit, biscuit en ander houdb...;2020;1666.0;;                                nvt
4797;"10721130 Bros gebakken brood, zoals ""...";2008;;;                            mln. kg
4798;"10721130 Bros gebakken brood, zoals ""...";2009;;;                            mln. kg
4799;"10721130 Bros gebakken brood, zoals ""...";2010;;;                            mln. kg
4800;"10721130 Bros gebakken brood, zoals ""...";2011;;;                            mln. kg
4801;"10721130 Bros gebakken brood, zoals ""...";2012;;;                            mln. kg
4802;"10721130 Bros gebakken brood, zoals ""...";2013;;;                            mln. kg
4803;"10721130 Bros gebakken brood, zoals ""...";2014;;;                            mln. kg
4804;"10721130 Bros gebakken brood, zoals ""...";2015;;;                            mln. kg
4805;"10721130 Bros gebakken brood, zoals ""...";2016;;;                            mln. kg
4806;"10721130 Bros gebakken brood, zoals ""...";2017;21.0;27.0;                            mln. kg
4807;"10721130 Bros gebakken brood, zoals ""...";2018;21.0;;                            mln. kg
4808;"10721130 Bros gebakken brood, zoals ""...";2019;22.0;;                            mln. kg
4809;"10721130 Bros gebakken brood, zoals ""...";2020;;;                            mln. kg
4810;10721150 Beschuit, geroosterd brood e...;2008;71.0;32.0;                            mln. kg
4811;10721150 Beschuit, geroosterd brood e...;2009;70.0;32.0;                            mln. kg
4812;10721150 Beschuit, geroosterd brood e...;2010;69.0;32.0;                            mln. kg
4813;10721150 Beschuit, geroosterd brood e...;2011;86.0;53.0;                            mln. kg
4814;10721150 Beschuit, geroosterd brood e...;2012;92.0;89.0;                            mln. kg
4815;10721150 Beschuit, geroosterd brood e...;2013;99.0;103.0;                            mln. kg
4816;10721150 Beschuit, geroosterd brood e...;2014;77.0;73.0;                            mln. kg
4817;10721150 Beschuit, geroosterd brood e...;2015;79.0;71.0;                            mln. kg
4818;10721150 Beschuit, geroosterd brood e...;2016;84.0;71.0;                            mln. kg
4819;10721150 Beschuit, geroosterd brood e...;2017;95.0;96.0;                            mln. kg
4820;10721150 Beschuit, geroosterd brood e...;2018;96.0;103.0;                            mln. kg
4821;10721150 Beschuit, geroosterd brood e...;2019;100.0;100.0;                            mln. kg
4822;10721150 Beschuit, geroosterd brood e...;2020;100.0;101.0;                            mln. kg
4823;10721230 Snijkoek (ontbijt-, kandij-,...;2008;121.0;56.0;                            mln. kg
4824;10721230 Snijkoek (ontbijt-, kandij-,...;2009;117.0;52.0;                            mln. kg
4825;10721230 Snijkoek (ontbijt-, kandij-,...;2010;122.0;60.0;                            mln. kg
4826;10721230 Snijkoek (ontbijt-, kandij-,...;2011;109.0;54.0;                            mln. kg
4827;10721230 Snijkoek (ontbijt-, kandij-,...;2012;111.0;62.0;                            mln. kg
4828;10721230 Snijkoek (ontbijt-, kandij-,...;2013;113.0;59.0;                            mln. kg
4829;10721230 Snijkoek (ontbijt-, kandij-,...;2014;126.0;65.0;                            mln. kg
4830;10721230 Snijkoek (ontbijt-, kandij-,...;2015;122.0;63.0;                            mln. kg
4831;10721230 Snijkoek (ontbijt-, kandij-,...;2016;79.0;44.0;                            mln. kg
4832;10721230 Snijkoek (ontbijt-, kandij-,...;2017;85.0;49.0;                            mln. kg
4833;10721230 Snijkoek (ontbijt-, kandij-,...;2018;79.0;45.0;                            mln. kg
4834;10721230 Snijkoek (ontbijt-, kandij-,...;2019;75.0;42.0;                            mln. kg
4835;10721230 Snijkoek (ontbijt-, kandij-,...;2020;73.0;43.0;                            mln. kg
4836;10721253 Koekjes en biscuits, gezoet,...;2008;192.0;86.0;                            mln. kg
4837;10721253 Koekjes en biscuits, gezoet,...;2009;174.0;75.0;                            mln. kg
4838;10721253 Koekjes en biscuits, gezoet,...;2010;168.0;74.0;                            mln. kg
4839;10721253 Koekjes en biscuits, gezoet,...;2011;187.0;77.0;                            mln. kg
4840;10721253 Koekjes en biscuits, gezoet,...;2012;171.0;67.0;                            mln. kg
4841;10721253 Koekjes en biscuits, gezoet,...;2013;197.0;72.0;                            mln. kg
4842;10721253 Koekjes en biscuits, gezoet,...;2014;258.0;94.0;                            mln. kg
4843;10721253 Koekjes en biscuits, gezoet,...;2015;235.0;85.0;                            mln. kg
4844;10721253 Koekjes en biscuits, gezoet,...;2016;204.0;88.0;                            mln. kg
4845;10721253 Koekjes en biscuits, gezoet,...;2017;223.0;81.0;                            mln. kg
4846;10721253 Koekjes en biscuits, gezoet,...;2018;222.0;79.0;                            mln. kg
4847;10721253 Koekjes en biscuits, gezoet,...;2019;262.0;99.0;                            mln. kg
4848;10721253 Koekjes en biscuits, gezoet,...;2020;287.0;107.0;                            mln. kg
4849;10721255 Gezoete koekjes en biscuits,...;2008;325.0;118.0;                            mln. kg
4850;10721255 Gezoete koekjes en biscuits,...;2009;298.0;99.0;                            mln. kg
4851;10721255 Gezoete koekjes en biscuits,...;2010;271.0;94.0;                            mln. kg
4852;10721255 Gezoete koekjes en biscuits,...;2011;281.0;96.0;                            mln. kg
4853;10721255 Gezoete koekjes en biscuits,...;2012;309.0;112.0;                            mln. kg
4854;10721255 Gezoete koekjes en biscuits,...;2013;354.0;123.0;                            mln. kg
4855;10721255 Gezoete koekjes en biscuits,...;2014;408.0;182.0;                            mln. kg
4856;10721255 Gezoete koekjes en biscuits,...;2015;387.0;167.0;                            mln. kg
4857;10721255 Gezoete koekjes en biscuits,...;2016;504.0;231.0;                            mln. kg
4858;10721255 Gezoete koekjes en biscuits,...;2017;428.0;181.0;                            mln. kg
4859;10721255 Gezoete koekjes en biscuits,...;2018;461.0;178.0;                            mln. kg
4860;10721255 Gezoete koekjes en biscuits,...;2019;479.0;189.0;                            mln. kg
4861;10721255 Gezoete koekjes en biscuits,...;2020;531.0;210.0;                            mln. kg
4862;10721257 Wafels en wafeltjes, met een...;2008;;;                            mln. kg
4863;10721257 Wafels en wafeltjes, met een...;2009;;;                            mln. kg
4864;10721257 Wafels en wafeltjes, met een...;2010;;;                            mln. kg
4865;10721257 Wafels en wafeltjes, met een...;2011;;;                            mln. kg
4866;10721257 Wafels en wafeltjes, met een...;2012;;;                            mln. kg
4867;10721257 Wafels en wafeltjes, met een...;2013;21.0;4.0;                            mln. kg
4868;10721257 Wafels en wafeltjes, met een...;2014;48.0;15.0;                            mln. kg
4869;10721257 Wafels en wafeltjes, met een...;2015;44.0;;                            mln. kg
4870;10721257 Wafels en wafeltjes, met een...;2016;22.0;6.0;                            mln. kg
4871;10721257 Wafels en wafeltjes, met een...;2017;;2.0;                            mln. kg
4872;10721257 Wafels en wafeltjes, met een...;2018;;;                            mln. kg
4873;10721257 Wafels en wafeltjes, met een...;2019;38.0;;                            mln. kg
4874;10721257 Wafels en wafeltjes, met een...;2020;35.0;;                            mln. kg
4875;10721259 Wafels en wafeltjes zonder c...;2008;99.0;30.0;                            mln. kg
4876;10721259 Wafels en wafeltjes zonder c...;2009;106.0;31.0;                            mln. kg
4877;10721259 Wafels en wafeltjes zonder c...;2010;111.0;33.0;                            mln. kg
4878;10721259 Wafels en wafeltjes zonder c...;2011;113.0;33.0;                            mln. kg
4879;10721259 Wafels en wafeltjes zonder c...;2012;123.0;35.0;                            mln. kg
4880;10721259 Wafels en wafeltjes zonder c...;2013;170.0;57.0;                            mln. kg
4881;10721259 Wafels en wafeltjes zonder c...;2014;102.0;30.0;                            mln. kg
4882;10721259 Wafels en wafeltjes zonder c...;2015;112.0;34.0;                            mln. kg
4883;10721259 Wafels en wafeltjes zonder c...;2016;120.0;37.0;                            mln. kg
4884;10721259 Wafels en wafeltjes zonder c...;2017;140.0;40.0;                            mln. kg
4885;10721259 Wafels en wafeltjes zonder c...;2018;97.0;32.0;                            mln. kg
4886;10721259 Wafels en wafeltjes zonder c...;2019;99.0;34.0;                            mln. kg
4887;10721259 Wafels en wafeltjes zonder c...;2020;97.0;34.0;                            mln. kg
4888;10721910 Matzes;2008;0.0;0.0;                            mln. kg
4889;10721910 Matzes;2009;0.0;0.0;                            mln. kg
4890;10721910 Matzes;2010;0.0;0.0;                            mln. kg
4891;10721910 Matzes;2011;0.0;0.0;                            mln. kg
4892;10721910 Matzes;2012;0.0;0.0;                            mln. kg
4893;10721910 Matzes;2013;0.0;0.0;                            mln. kg
4894;10721910 Matzes;2014;0.0;0.0;                            mln. kg
4895;10721910 Matzes;2015;0.0;0.0;                            mln. kg
4896;10721910 Matzes;2016;0.0;0.0;                            mln. kg
4897;10721910 Matzes;2017;0.0;0.0;                            mln. kg
4898;10721910 Matzes;2018;0.0;0.0;                            mln. kg
4899;10721910 Matzes;2019;0.0;0.0;                            mln. kg
4900;10721910 Matzes;2020;0.0;0.0;                            mln. kg
4901;10721920 Ouwel in bladen, hosties en...;2008;;;                            mln. kg
4902;10721920 Ouwel in bladen, hosties en...;2009;;;                            mln. kg
4903;10721920 Ouwel in bladen, hosties en...;2010;;;                            mln. kg
4904;10721920 Ouwel in bladen, hosties en...;2011;;;                            mln. kg
4905;10721920 Ouwel in bladen, hosties en...;2012;;;                            mln. kg
4906;10721920 Ouwel in bladen, hosties en...;2013;;;                            mln. kg
4907;10721920 Ouwel in bladen, hosties en...;2014;;;                            mln. kg
4908;10721920 Ouwel in bladen, hosties en...;2015;;;                            mln. kg
4909;10721920 Ouwel in bladen, hosties en...;2016;;;                            mln. kg
4910;10721920 Ouwel in bladen, hosties en...;2017;;;                            mln. kg
4911;10721920 Ouwel in bladen, hosties en...;2018;;;                            mln. kg
4912;10721920 Ouwel in bladen, hosties en...;2019;;;                            mln. kg
4913;10721920 Ouwel in bladen, hosties en...;2020;;;                            mln. kg
4914;10721940 Koekjes, biscuits en cracker...;2008;55.0;13.0;                            mln. kg
4915;10721940 Koekjes, biscuits en cracker...;2009;61.0;14.0;                            mln. kg
