ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
313;Nederland, Buitenland, Niet in te delen;Bodegraven-Reeuwijk;2022 december;14.0;16.7
314;Nederland, Buitenland, Niet in te delen;Bodegraven-Reeuwijk;2023 december;14.7;16.4
315;Nederland, Buitenland, Niet in te delen;Boekel;2021 december;3.3;9.9
316;Nederland, Buitenland, Niet in te delen;Boekel;2022 december;3.7;11.0
317;Nederland, Buitenland, Niet in te delen;Boekel;2023 december;3.6;9.8
318;Nederland, Buitenland, Niet in te delen;Borger-Odoorn;2021 december;6.1;18.0
319;Nederland, Buitenland, Niet in te delen;Borger-Odoorn;2022 december;5.9;15.5
320;Nederland, Buitenland, Niet in te delen;Borger-Odoorn;2023 december;5.8;17.2
321;Nederland, Buitenland, Niet in te delen;Borne;2021 december;6.6;12.3
322;Nederland, Buitenland, Niet in te delen;Borne;2022 december;7.0;13.0
323;Nederland, Buitenland, Niet in te delen;Borne;2023 december;7.4;13.9
324;Nederland, Buitenland, Niet in te delen;Borsele;2021 december;8.4;17.0
325;Nederland, Buitenland, Niet in te delen;Borsele;2022 december;8.3;16.9
326;Nederland, Buitenland, Niet in te delen;Borsele;2023 december;8.6;17.2
327;Nederland, Buitenland, Niet in te delen;Boxmeer;2021 december;15.3;18.7
328;Nederland, Buitenland, Niet in te delen;Boxmeer;2022 december;;
329;Nederland, Buitenland, Niet in te delen;Boxmeer;2023 december;;
330;Nederland, Buitenland, Niet in te delen;Boxtel;2021 december;15.1;15.5
331;Nederland, Buitenland, Niet in te delen;Boxtel;2022 december;15.8;15.5
332;Nederland, Buitenland, Niet in te delen;Boxtel;2023 december;16.3;16.4
333;Nederland, Buitenland, Niet in te delen;Breda;2021 december;111.8;21.9
334;Nederland, Buitenland, Niet in te delen;Breda;2022 december;114.9;20.5
335;Nederland, Buitenland, Niet in te delen;Breda;2023 december;115.9;20.4
336;Nederland, Buitenland, Niet in te delen;Brielle;2021 december;6.0;16.7
337;Nederland, Buitenland, Niet in te delen;Brielle;2022 december;6.2;15.9
338;Nederland, Buitenland, Niet in te delen;Brielle;2023 december;;
339;Nederland, Buitenland, Niet in te delen;Bronckhorst;2021 december;12.2;14.7
340;Nederland, Buitenland, Niet in te delen;Bronckhorst;2022 december;12.2;14.0
341;Nederland, Buitenland, Niet in te delen;Bronckhorst;2023 december;12.5;14.8
342;Nederland, Buitenland, Niet in te delen;Brummen;2021 december;7.9;17.3
343;Nederland, Buitenland, Niet in te delen;Brummen;2022 december;7.6;15.3
344;Nederland, Buitenland, Niet in te delen;Brummen;2023 december;7.4;15.5
345;Nederland, Buitenland, Niet in te delen;Brunssum;2021 december;6.5;9.9
346;Nederland, Buitenland, Niet in te delen;Brunssum;2022 december;6.5;9.5
347;Nederland, Buitenland, Niet in te delen;Brunssum;2023 december;6.5;9.5
348;Nederland, Buitenland, Niet in te delen;Bunnik;2021 december;10.0;29.4
349;Nederland, Buitenland, Niet in te delen;Bunnik;2022 december;10.0;28.5
350;Nederland, Buitenland, Niet in te delen;Bunnik;2023 december;11.1;33.5
351;Nederland, Buitenland, Niet in te delen;Bunschoten;2021 december;12.2;14.5
352;Nederland, Buitenland, Niet in te delen;Bunschoten;2022 december;12.5;13.8
353;Nederland, Buitenland, Niet in te delen;Bunschoten;2023 december;12.1;13.4
354;Nederland, Buitenland, Niet in te delen;Buren;2021 december;6.7;14.0
355;Nederland, Buitenland, Niet in te delen;Buren;2022 december;7.1;14.4
356;Nederland, Buitenland, Niet in te delen;Buren;2023 december;7.3;14.9
357;Nederland, Buitenland, Niet in te delen;Capelle aan den IJssel;2021 december;36.3;21.7
358;Nederland, Buitenland, Niet in te delen;Capelle aan den IJssel;2022 december;40.5;22.4
359;Nederland, Buitenland, Niet in te delen;Capelle aan den IJssel;2023 december;40.2;21.1
360;Nederland, Buitenland, Niet in te delen;Castricum;2021 december;8.7;11.0
361;Nederland, Buitenland, Niet in te delen;Castricum;2022 december;8.7;10.6
362;Nederland, Buitenland, Niet in te delen;Castricum;2023 december;8.9;10.4
363;Nederland, Buitenland, Niet in te delen;Coevorden;2021 december;11.9;16.8
364;Nederland, Buitenland, Niet in te delen;Coevorden;2022 december;12.3;18.0
365;Nederland, Buitenland, Niet in te delen;Coevorden;2023 december;12.1;17.1
366;Nederland, Buitenland, Niet in te delen;Cranendonck;2021 december;7.4;15.2
367;Nederland, Buitenland, Niet in te delen;Cranendonck;2022 december;7.5;15.7
368;Nederland, Buitenland, Niet in te delen;Cranendonck;2023 december;7.6;15.4
369;Nederland, Buitenland, Niet in te delen;Cuijk;2021 december;11.8;22.6
370;Nederland, Buitenland, Niet in te delen;Cuijk;2022 december;;
371;Nederland, Buitenland, Niet in te delen;Cuijk;2023 december;;
372;Nederland, Buitenland, Niet in te delen;Culemborg;2021 december;13.4;24.2
373;Nederland, Buitenland, Niet in te delen;Culemborg;2022 december;14.2;24.7
374;Nederland, Buitenland, Niet in te delen;Culemborg;2023 december;13.9;23.7
375;Nederland, Buitenland, Niet in te delen;Dalfsen;2021 december;11.4;18.2
376;Nederland, Buitenland, Niet in te delen;Dalfsen;2022 december;11.8;18.4
377;Nederland, Buitenland, Niet in te delen;Dalfsen;2023 december;11.5;17.8
378;Nederland, Buitenland, Niet in te delen;Dantumadiel;2021 december;4.1;9.3
379;Nederland, Buitenland, Niet in te delen;Dantumadiel;2022 december;4.1;8.6
380;Nederland, Buitenland, Niet in te delen;Dantumadiel;2023 december;3.9;8.2
381;Nederland, Buitenland, Niet in te delen;Delft;2021 december;57.8;18.0
382;Nederland, Buitenland, Niet in te delen;Delft;2022 december;61.5;17.9
383;Nederland, Buitenland, Niet in te delen;Delft;2023 december;63.5;17.4
384;Nederland, Buitenland, Niet in te delen;Deurne;2021 december;14.7;14.5
385;Nederland, Buitenland, Niet in te delen;Deurne;2022 december;15.2;14.4
386;Nederland, Buitenland, Niet in te delen;Deurne;2023 december;15.5;14.8
387;Nederland, Buitenland, Niet in te delen;Deventer;2021 december;51.7;19.5
388;Nederland, Buitenland, Niet in te delen;Deventer;2022 december;53.3;19.0
389;Nederland, Buitenland, Niet in te delen;Deventer;2023 december;53.1;18.6
390;Nederland, Buitenland, Niet in te delen;Diemen;2021 december;19.1;22.4
391;Nederland, Buitenland, Niet in te delen;Diemen;2022 december;18.5;24.4
392;Nederland, Buitenland, Niet in te delen;Diemen;2023 december;19.5;26.9
393;Nederland, Buitenland, Niet in te delen;Dijk en Waard;2021 december;;
394;Nederland, Buitenland, Niet in te delen;Dijk en Waard;2022 december;31.9;14.2
395;Nederland, Buitenland, Niet in te delen;Dijk en Waard;2023 december;33.3;14.1
396;Nederland, Buitenland, Niet in te delen;Dinkelland;2021 december;10.9;12.3
397;Nederland, Buitenland, Niet in te delen;Dinkelland;2022 december;11.7;11.4
398;Nederland, Buitenland, Niet in te delen;Dinkelland;2023 december;11.7;12.5
399;Nederland, Buitenland, Niet in te delen;Doesburg;2021 december;3.1;15.8
400;Nederland, Buitenland, Niet in te delen;Doesburg;2022 december;3.0;13.9
401;Nederland, Buitenland, Niet in te delen;Doesburg;2023 december;3.0;15.2
402;Nederland, Buitenland, Niet in te delen;Doetinchem;2021 december;34.3;15.4
403;Nederland, Buitenland, Niet in te delen;Doetinchem;2022 december;35.4;14.6
404;Nederland, Buitenland, Niet in te delen;Doetinchem;2023 december;36.3;15.4
405;Nederland, Buitenland, Niet in te delen;Dongen;2021 december;9.1;14.6
406;Nederland, Buitenland, Niet in te delen;Dongen;2022 december;9.2;14.2
407;Nederland, Buitenland, Niet in te delen;Dongen;2023 december;9.2;15.4
408;Nederland, Buitenland, Niet in te delen;Dordrecht;2021 december;59.2;18.7
409;Nederland, Buitenland, Niet in te delen;Dordrecht;2022 december;60.2;18.2
410;Nederland, Buitenland, Niet in te delen;Dordrecht;2023 december;61.5;18.1
411;Nederland, Buitenland, Niet in te delen;Drechterland;2021 december;4.9;10.8
412;Nederland, Buitenland, Niet in te delen;Drechterland;2022 december;4.9;10.9
413;Nederland, Buitenland, Niet in te delen;Drechterland;2023 december;4.8;10.5
414;Nederland, Buitenland, Niet in te delen;Drimmelen;2021 december;7.9;15.4
415;Nederland, Buitenland, Niet in te delen;Drimmelen;2022 december;7.6;14.2
416;Nederland, Buitenland, Niet in te delen;Drimmelen;2023 december;7.9;15.2
417;Nederland, Buitenland, Niet in te delen;Dronten;2021 december;14.0;19.5
418;Nederland, Buitenland, Niet in te delen;Dronten;2022 december;14.5;21.0
419;Nederland, Buitenland, Niet in te delen;Dronten;2023 december;14.6;19.6
420;Nederland, Buitenland, Niet in te delen;Druten;2021 december;7.0;17.7
421;Nederland, Buitenland, Niet in te delen;Druten;2022 december;6.9;15.8
422;Nederland, Buitenland, Niet in te delen;Druten;2023 december;6.7;14.6
423;Nederland, Buitenland, Niet in te delen;Duiven;2021 december;16.5;22.5
424;Nederland, Buitenland, Niet in te delen;Duiven;2022 december;15.9;28.1
425;Nederland, Buitenland, Niet in te delen;Duiven;2023 december;16.5;27.0
426;Nederland, Buitenland, Niet in te delen;Echt-Susteren;2021 december;12.2;17.8
427;Nederland, Buitenland, Niet in te delen;Echt-Susteren;2022 december;12.3;17.7
428;Nederland, Buitenland, Niet in te delen;Echt-Susteren;2023 december;11.6;18.1
429;Nederland, Buitenland, Niet in te delen;Edam-Volendam;2021 december;12.1;10.0
430;Nederland, Buitenland, Niet in te delen;Edam-Volendam;2022 december;12.7;10.1
431;Nederland, Buitenland, Niet in te delen;Edam-Volendam;2023 december;12.8;10.8
432;Nederland, Buitenland, Niet in te delen;Ede;2021 december;56.9;18.2
433;Nederland, Buitenland, Niet in te delen;Ede;2022 december;58.5;18.1
434;Nederland, Buitenland, Niet in te delen;Ede;2023 december;60.2;18.2
435;Nederland, Buitenland, Niet in te delen;Eemnes;2021 december;2.8;18.7
436;Nederland, Buitenland, Niet in te delen;Eemnes;2022 december;3.1;17.6
437;Nederland, Buitenland, Niet in te delen;Eemnes;2023 december;3.1;18.0
438;Nederland, Buitenland, Niet in te delen;Eemsdelta;2021 december;16.7;28.1
439;Nederland, Buitenland, Niet in te delen;Eemsdelta;2022 december;16.4;26.6
440;Nederland, Buitenland, Niet in te delen;Eemsdelta;2023 december;15.6;25.3
441;Nederland, Buitenland, Niet in te delen;Eersel;2021 december;7.7;14.4
442;Nederland, Buitenland, Niet in te delen;Eersel;2022 december;8.0;13.7
443;Nederland, Buitenland, Niet in te delen;Eersel;2023 december;8.5;15.4
444;Nederland, Buitenland, Niet in te delen;Eijsden-Margraten;2021 december;5.9;14.8
445;Nederland, Buitenland, Niet in te delen;Eijsden-Margraten;2022 december;6.1;13.8
446;Nederland, Buitenland, Niet in te delen;Eijsden-Margraten;2023 december;6.2;16.9
447;Nederland, Buitenland, Niet in te delen;Eindhoven;2021 december;188.9;23.1
448;Nederland, Buitenland, Niet in te delen;Eindhoven;2022 december;198.0;22.6
449;Nederland, Buitenland, Niet in te delen;Eindhoven;2023 december;199.5;22.3
450;Nederland, Buitenland, Niet in te delen;Elburg;2021 december;8.9;17.6
451;Nederland, Buitenland, Niet in te delen;Elburg;2022 december;9.3;18.1
452;Nederland, Buitenland, Niet in te delen;Elburg;2023 december;9.2;16.5
453;Nederland, Buitenland, Niet in te delen;Emmen;2021 december;45.4;16.5
454;Nederland, Buitenland, Niet in te delen;Emmen;2022 december;47.1;17.9
455;Nederland, Buitenland, Niet in te delen;Emmen;2023 december;47.3;16.5
456;Nederland, Buitenland, Niet in te delen;Enkhuizen;2021 december;7.6;14.6
457;Nederland, Buitenland, Niet in te delen;Enkhuizen;2022 december;7.7;14.1
458;Nederland, Buitenland, Niet in te delen;Enkhuizen;2023 december;8.1;15.0
459;Nederland, Buitenland, Niet in te delen;Enschede;2021 december;87.6;16.0
460;Nederland, Buitenland, Niet in te delen;Enschede;2022 december;90.0;15.8
461;Nederland, Buitenland, Niet in te delen;Enschede;2023 december;92.5;16.1
462;Nederland, Buitenland, Niet in te delen;Epe;2021 december;12.5;15.7
463;Nederland, Buitenland, Niet in te delen;Epe;2022 december;12.9;16.1
464;Nederland, Buitenland, Niet in te delen;Epe;2023 december;12.9;15.5
465;Nederland, Buitenland, Niet in te delen;Ermelo;2021 december;14.9;17.7
466;Nederland, Buitenland, Niet in te delen;Ermelo;2022 december;14.6;18.4
467;Nederland, Buitenland, Niet in te delen;Ermelo;2023 december;15.3;20.2
468;Nederland, Buitenland, Niet in te delen;Etten-Leur;2021 december;23.9;19.5
469;Nederland, Buitenland, Niet in te delen;Etten-Leur;2022 december;23.8;18.3
470;Nederland, Buitenland, Niet in te delen;Etten-Leur;2023 december;23.3;16.6
471;Nederland, Buitenland, Niet in te delen;De Fryske Marren;2021 december;17.1;16.8
472;Nederland, Buitenland, Niet in te delen;De Fryske Marren;2022 december;17.2;16.6
473;Nederland, Buitenland, Niet in te delen;De Fryske Marren;2023 december;17.6;18.2
474;Nederland, Buitenland, Niet in te delen;Geertruidenberg;2021 december;10.9;19.9
475;Nederland, Buitenland, Niet in te delen;Geertruidenberg;2022 december;11.3;20.1
476;Nederland, Buitenland, Niet in te delen;Geertruidenberg;2023 december;11.2;20.4
477;Nederland, Buitenland, Niet in te delen;Geldrop-Mierlo;2021 december;13.1;12.9
478;Nederland, Buitenland, Niet in te delen;Geldrop-Mierlo;2022 december;12.9;12.8
479;Nederland, Buitenland, Niet in te delen;Geldrop-Mierlo;2023 december;13.4;12.7
480;Nederland, Buitenland, Niet in te delen;Gemert-Bakel;2021 december;9.4;11.5
481;Nederland, Buitenland, Niet in te delen;Gemert-Bakel;2022 december;9.7;10.9
482;Nederland, Buitenland, Niet in te delen;Gemert-Bakel;2023 december;9.7;12.4
483;Nederland, Buitenland, Niet in te delen;Gennep;2021 december;9.1;16.0
484;Nederland, Buitenland, Niet in te delen;Gennep;2022 december;9.6;14.7
485;Nederland, Buitenland, Niet in te delen;Gennep;2023 december;10.1;19.0
486;Nederland, Buitenland, Niet in te delen;Gilze en Rijen;2021 december;12.2;17.3
487;Nederland, Buitenland, Niet in te delen;Gilze en Rijen;2022 december;12.3;17.4
488;Nederland, Buitenland, Niet in te delen;Gilze en Rijen;2023 december;12.2;17.0
489;Nederland, Buitenland, Niet in te delen;Goeree-Overflakkee;2021 december;20.0;17.4
490;Nederland, Buitenland, Niet in te delen;Goeree-Overflakkee;2022 december;20.3;16.8
491;Nederland, Buitenland, Niet in te delen;Goeree-Overflakkee;2023 december;20.1;17.1
492;Nederland, Buitenland, Niet in te delen;Goes;2021 december;29.2;18.4
493;Nederland, Buitenland, Niet in te delen;Goes;2022 december;29.5;17.6
494;Nederland, Buitenland, Niet in te delen;Goes;2023 december;30.0;17.7
495;Nederland, Buitenland, Niet in te delen;Goirle;2021 december;7.3;12.8
496;Nederland, Buitenland, Niet in te delen;Goirle;2022 december;7.4;12.4
497;Nederland, Buitenland, Niet in te delen;Goirle;2023 december;7.4;11.6
498;Nederland, Buitenland, Niet in te delen;Gooise Meren;2021 december;20.3;20.5
499;Nederland, Buitenland, Niet in te delen;Gooise Meren;2022 december;21.8;21.0
500;Nederland, Buitenland, Niet in te delen;Gooise Meren;2023 december;21.5;20.4
501;Nederland, Buitenland, Niet in te delen;Gorinchem;2021 december;26.7;24.3
502;Nederland, Buitenland, Niet in te delen;Gorinchem;2022 december;26.8;23.8
503;Nederland, Buitenland, Niet in te delen;Gorinchem;2023 december;28.0;23.8
504;Nederland, Buitenland, Niet in te delen;Gouda;2021 december;37.6;22.8
505;Nederland, Buitenland, Niet in te delen;Gouda;2022 december;37.5;21.5
506;Nederland, Buitenland, Niet in te delen;Gouda;2023 december;37.6;21.2
507;Nederland, Buitenland, Niet in te delen;Grave;2021 december;3.8;12.7
508;Nederland, Buitenland, Niet in te delen;Grave;2022 december;;
509;Nederland, Buitenland, Niet in te delen;Grave;2023 december;;
510;Nederland, Buitenland, Niet in te delen;'s-Gravenhage (gemeente);2021 december;290.6;18.3
511;Nederland, Buitenland, Niet in te delen;'s-Gravenhage (gemeente);2022 december;305.2;19.4
512;Nederland, Buitenland, Niet in te delen;'s-Gravenhage (gemeente);2023 december;303.4;18.6
513;Nederland, Buitenland, Niet in te delen;Groningen (gemeente);2021 december;158.7;19.5
514;Nederland, Buitenland, Niet in te delen;Groningen (gemeente);2022 december;163.5;20.3
515;Nederland, Buitenland, Niet in te delen;Groningen (gemeente);2023 december;164.1;19.6
516;Nederland, Buitenland, Niet in te delen;Gulpen-Wittem;2021 december;3.3;13.2
517;Nederland, Buitenland, Niet in te delen;Gulpen-Wittem;2022 december;3.3;12.9
518;Nederland, Buitenland, Niet in te delen;Gulpen-Wittem;2023 december;3.3;12.3
519;Nederland, Buitenland, Niet in te delen;Haaksbergen;2021 december;10.9;14.5
520;Nederland, Buitenland, Niet in te delen;Haaksbergen;2022 december;11.0;13.9
521;Nederland, Buitenland, Niet in te delen;Haaksbergen;2023 december;9.5;13.4
522;Nederland, Buitenland, Niet in te delen;Haarlem;2021 december;67.8;16.9
523;Nederland, Buitenland, Niet in te delen;Haarlem;2022 december;69.5;17.6
524;Nederland, Buitenland, Niet in te delen;Haarlem;2023 december;68.4;16.7
525;Nederland, Buitenland, Niet in te delen;Haarlemmermeer;2021 december;167.0;29.8
526;Nederland, Buitenland, Niet in te delen;Haarlemmermeer;2022 december;177.1;30.7
527;Nederland, Buitenland, Niet in te delen;Haarlemmermeer;2023 december;181.1;30.5
528;Nederland, Buitenland, Niet in te delen;Halderberge;2021 december;11.4;16.8
529;Nederland, Buitenland, Niet in te delen;Halderberge;2022 december;11.9;16.4
530;Nederland, Buitenland, Niet in te delen;Halderberge;2023 december;12.5;16.9
531;Nederland, Buitenland, Niet in te delen;Hardenberg;2021 december;24.8;14.5
532;Nederland, Buitenland, Niet in te delen;Hardenberg;2022 december;25.6;15.0
533;Nederland, Buitenland, Niet in te delen;Hardenberg;2023 december;25.4;15.0
534;Nederland, Buitenland, Niet in te delen;Harderwijk;2021 december;24.8;20.5
535;Nederland, Buitenland, Niet in te delen;Harderwijk;2022 december;25.2;19.7
536;Nederland, Buitenland, Niet in te delen;Harderwijk;2023 december;26.0;20.8
537;Nederland, Buitenland, Niet in te delen;Hardinxveld-Giessendam;2021 december;9.4;20.2
538;Nederland, Buitenland, Niet in te delen;Hardinxveld-Giessendam;2022 december;9.9;24.1
539;Nederland, Buitenland, Niet in te delen;Hardinxveld-Giessendam;2023 december;10.4;28.7
540;Nederland, Buitenland, Niet in te delen;Harlingen;2021 december;6.0;18.8
541;Nederland, Buitenland, Niet in te delen;Harlingen;2022 december;6.2;20.9
542;Nederland, Buitenland, Niet in te delen;Harlingen;2023 december;6.0;18.3
543;Nederland, Buitenland, Niet in te delen;Hattem;2021 december;4.1;21.9
544;Nederland, Buitenland, Niet in te delen;Hattem;2022 december;3.9;19.9
545;Nederland, Buitenland, Niet in te delen;Hattem;2023 december;4.1;20.7
546;Nederland, Buitenland, Niet in te delen;Heemskerk;2021 december;11.0;11.7
547;Nederland, Buitenland, Niet in te delen;Heemskerk;2022 december;11.0;12.5
548;Nederland, Buitenland, Niet in te delen;Heemskerk;2023 december;11.1;12.2
549;Nederland, Buitenland, Niet in te delen;Heemstede;2021 december;8.4;15.5
550;Nederland, Buitenland, Niet in te delen;Heemstede;2022 december;8.4;14.9
