ID;RegioS;Perioden;TotaalUitgesprokenSchuldsaneringen_1;DirectDefinitief_2;NaVoorafgaandeVoorlopigeToepassing_3;NatuurlijkePersonenTotaal_4;NatuurlijkePersonenMetBedrijf_5;NatuurlijkePersonenZonderBedrijf_6;TotaalUitgesprokenSchuldsaneringen_7;TotaalBeeindigd_8;BeeindigdDoorSchoneLei_9;BeeindigdDoorAkkoord_10;BeeindigdDoorFaillissement_11;OverigeBeeindigingen_12;NogNietBeeindigd_13;TotaalUitgesprokenSchuldsaneringen_14;JongerDan25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;Onbekend_21
1449;Noord-Brabant (PV);2003;1253;1187;66.0;1253;243;1010;1253;1253;824;23;272;134;0;1253;77;447;415;239;63;12;0
1450;Noord-Brabant (PV);2004 1e kwartaal;505;497;8.0;505;66;439;505;505;345;9;94;57;0;505;42;161;166;105;28;3;0
1451;Noord-Brabant (PV);2004 2e kwartaal;426;419;7.0;426;68;358;426;426;262;15;80;69;0;426;29;120;139;99;32;7;0
1452;Noord-Brabant (PV);2004 3e kwartaal;508;502;6.0;508;96;412;508;508;361;19;77;51;0;508;35;150;160;107;46;10;0
1453;Noord-Brabant (PV);2004 4e kwartaal;445;434;11.0;445;100;345;445;445;305;14;54;72;0;445;18;140;167;83;32;5;0
1454;Noord-Brabant (PV);2004;1884;1852;32.0;1884;330;1554;1884;1884;1273;57;305;249;0;1884;124;571;632;394;138;25;0
1455;Noord-Brabant (PV);2005 1e kwartaal;458;441;17.0;458;105;353;458;458;307;18;58;75;0;458;29;130;152;98;39;10;0
1456;Noord-Brabant (PV);2005 2e kwartaal;372;356;16.0;372;67;305;372;372;244;12;49;67;0;372;25;118;110;84;30;5;0
1457;Noord-Brabant (PV);2005 3e kwartaal;372;357;15.0;372;65;307;372;372;233;13;61;65;0;372;18;114;132;75;30;3;0
1458;Noord-Brabant (PV);2005 4e kwartaal;433;407;26.0;433;68;365;433;433;299;16;41;77;0;433;15;125;155;97;36;5;0
1459;Noord-Brabant (PV);2005;1635;1561;74.0;1635;305;1330;1635;1635;1083;59;209;284;0;1635;87;487;549;354;135;23;0
1460;Noord-Brabant (PV);2006 1e kwartaal;558;520;38.0;558;79;479;558;558;392;22;35;109;0;558;26;149;187;129;50;17;0
1461;Noord-Brabant (PV);2006 2e kwartaal;604;576;28.0;604;78;526;604;604;405;14;58;127;0;604;33;159;196;134;66;16;0
1462;Noord-Brabant (PV);2006 3e kwartaal;571;538;33.0;571;94;477;571;571;387;20;42;122;0;571;24;145;182;136;72;12;0
1463;Noord-Brabant (PV);2006 4e kwartaal;546;512;34.0;546;62;484;546;546;383;19;26;118;0;546;23;152;198;107;57;9;0
1464;Noord-Brabant (PV);2006;2279;2146;133.0;2279;313;1966;2279;2279;1567;75;161;476;0;2279;106;605;763;506;245;54;0
1465;Noord-Brabant (PV);2007 1e kwartaal;615;577;38.0;615;85;530;615;615;413;22;46;134;0;615;22;156;217;151;59;10;0
1466;Noord-Brabant (PV);2007 2e kwartaal;528;495;33.0;528;64;464;528;528;354;17;39;118;0;528;23;122;186;118;63;16;0
1467;Noord-Brabant (PV);2007 3e kwartaal;527;477;50.0;527;73;454;527;527;362;20;47;98;0;527;18;104;194;134;66;11;0
1468;Noord-Brabant (PV);2007 4e kwartaal;569;525;44.0;569;64;505;569;569;381;22;37;129;0;569;21;136;184;153;65;10;0
1469;Noord-Brabant (PV);2007;2239;2074;165.0;2239;286;1953;2239;2239;1510;81;169;479;0;2239;84;518;781;556;253;47;0
1470;Noord-Brabant (PV);2008 1e kwartaal;348;348;;348;54;294;348;348;251;11;24;62;0;348;11;74;120;90;44;9;0
1471;Noord-Brabant (PV);2008 2e kwartaal;335;335;;335;34;301;335;335;247;16;19;53;0;335;10;73;119;88;42;3;0
1472;Noord-Brabant (PV);2008 3e kwartaal;231;231;;231;41;190;231;231;175;10;16;30;0;231;15;57;75;46;24;14;0
1473;Noord-Brabant (PV);2008 4e kwartaal;291;291;;291;30;261;291;291;204;17;17;53;0;291;16;67;85;75;38;10;0
1474;Noord-Brabant (PV);2008;1205;1205;;1205;159;1046;1205;1205;877;54;76;198;0;1205;52;271;399;299;148;36;0
1475;Noord-Brabant (PV);2009 1e kwartaal;326;326;;326;44;282;326;326;245;22;20;39;0;326;13;88;109;75;30;11;0
1476;Noord-Brabant (PV);2009 2e kwartaal;288;288;;288;64;224;288;288;217;10;12;49;0;288;10;59;107;81;28;3;0
1477;Noord-Brabant (PV);2009 3e kwartaal;290;290;;290;67;223;290;290;222;10;21;37;0;290;9;87;104;65;19;6;0
1478;Noord-Brabant (PV);2009 4e kwartaal;352;352;;352;79;273;352;352;248;6;31;67;0;352;14;67;125;95;49;2;0
1479;Noord-Brabant (PV);2009;1256;1256;;1256;254;1002;1256;1256;932;48;84;192;0;1256;46;301;445;316;126;22;0
1480;Noord-Brabant (PV);2010 1e kwartaal;403;403;;403;89;314;403;403;291;7;37;68;0;403;5;100;144;110;37;7;0
1481;Noord-Brabant (PV);2010 2e kwartaal;345;345;;345;83;262;345;345;265;6;20;54;0;345;14;81;114;82;43;11;0
1482;Noord-Brabant (PV);2010 3e kwartaal;345;345;;345;82;263;345;345;269;3;23;50;0;345;10;69;111;96;50;9;0
1483;Noord-Brabant (PV);2010 4e kwartaal;601;601;;601;106;495;601;600;441;12;26;121;1;601;18;136;200;172;64;11;0
1484;Noord-Brabant (PV);2010;1694;1694;;1694;360;1334;1694;1693;1266;28;106;293;1;1694;47;386;569;460;194;38;0
1485;Noord-Brabant (PV);2011 1e kwartaal;445;445;;445;81;364;445;445;329;8;21;87;0;445;24;130;125;121;35;10;0
1486;Noord-Brabant (PV);2011 2e kwartaal;465;465;;465;83;382;465;465;337;6;28;94;0;465;21;105;149;124;59;7;0
1487;Noord-Brabant (PV);2011 3e kwartaal;362;362;;362;59;303;362;362;285;7;12;58;0;362;11;86;128;95;37;5;0
1488;Noord-Brabant (PV);2011 4e kwartaal;527;527;;527;81;446;527;527;382;9;31;105;0;527;11;124;174;141;63;14;0
1489;Noord-Brabant (PV);2011;1799;1799;;1799;304;1495;1799;1799;1333;30;92;344;0;1799;67;445;576;481;194;36;0
1490;Noord-Brabant (PV);2012 1e kwartaal;462;462;;462;75;387;462;458;337;7;34;80;4;462;11;87;148;148;56;12;0
1491;Noord-Brabant (PV);2012 2e kwartaal;372;372;;372;68;304;372;368;287;0;22;59;4;372;6;87;118;111;37;13;0
1492;Noord-Brabant (PV);2012 3e kwartaal;437;437;;437;89;348;437;422;325;3;28;66;15;437;12;86;143;127;64;5;0
1493;Noord-Brabant (PV);2012 4e kwartaal;471;471;;471;65;406;471;452;348;6;14;84;19;471;11;95;167;120;64;14;0
1494;Noord-Brabant (PV);2012;1742;1742;;1742;297;1445;1742;1700;1297;16;98;289;42;1742;40;355;576;506;221;44;0
1495;Noord-Brabant (PV);2013 1e kwartaal;464;464;;464;97;367;464;435;350;3;11;71;29;464;12;97;150;130;57;18;0
1496;Noord-Brabant (PV);2013 2e kwartaal;329;329;;329;68;261;329;314;252;6;9;47;15;329;5;62;129;86;38;9;0
1497;Noord-Brabant (PV);2013 3e kwartaal;382;382;;382;91;291;382;331;260;7;9;55;51;382;9;80;127;114;42;10;0
1498;Noord-Brabant (PV);2013 4e kwartaal;422;422;;422;72;350;422;380;313;5;10;52;42;422;14;91;137;116;46;18;0
1499;Noord-Brabant (PV);2013;1597;1597;;1597;328;1269;1597;1460;1175;21;39;225;137;1597;40;330;543;446;183;55;0
1500;Noord-Brabant (PV);2014 1e kwartaal;400;400;;400;106;294;400;314;248;7;5;54;86;400;5;89;122;115;55;13;1
1501;Noord-Brabant (PV);2014 2e kwartaal;251;251;;251;56;195;251;211;159;6;7;39;40;251;4;66;87;60;28;6;0
1502;Noord-Brabant (PV);2014 3e kwartaal;326;326;;326;46;280;326;208;165;4;3;36;118;326;3;71;94;114;35;9;0
1503;Noord-Brabant (PV);2014 4e kwartaal;356;356;;356;67;289;356;149;108;2;8;31;207;356;6;71;116;92;47;24;0
1504;Noord-Brabant (PV);2014;1333;1333;;1333;275;1058;1333;882;680;19;23;160;451;1333;18;297;419;381;165;52;1
1505;Noord-Brabant (PV);2015 1e kwartaal;243;243;;243;46;197;243;41;8;8;6;19;202;243;0;56;73;72;33;9;0
1506;Noord-Brabant (PV);2015 2e kwartaal;233;233;;233;45;188;233;27;9;3;5;10;206;233;2;52;61;79;28;11;0
1507;Noord-Brabant (PV);2015 3e kwartaal;205;205;;205;43;162;205;29;6;1;6;16;176;205;4;39;60;73;22;7;0
1508;Noord-Brabant (PV);2015 4e kwartaal;295;295;;295;54;241;295;31;6;3;3;19;264;295;7;68;88;84;41;7;0
1509;Noord-Brabant (PV);2015;976;976;;976;188;788;976;128;29;15;20;64;848;976;13;215;282;308;124;34;0
1510;Noord-Brabant (PV);2016 1e kwartaal;217;217;;217;37;180;217;23;8;1;1;13;194;217;3;54;55;59;33;13;0
1511;Noord-Brabant (PV);2016 2e kwartaal;184;184;;184;30;154;184;18;11;2;0;5;166;184;4;27;41;65;39;8;0
1512;Noord-Brabant (PV);2016 3e kwartaal;231;231;;231;27;204;231;10;3;0;0;7;221;231;1;41;67;79;32;11;0
1513;Noord-Brabant (PV);2016 4e kwartaal;245;245;;245;30;215;245;13;3;3;1;6;232;245;2;36;68;95;40;4;0
1514;Noord-Brabant (PV);2016;877;877;;877;124;753;877;64;25;6;2;31;813;877;10;158;231;298;144;36;0
1515;Noord-Brabant (PV);2017 1e kwartaal;187;187;;187;27;160;187;6;0;2;1;3;181;187;0;32;51;62;38;4;0
1516;Noord-Brabant (PV);2017 2e kwartaal;211;211;;211;30;181;211;3;0;0;0;3;208;211;1;22;74;76;31;7;0
1517;Noord-Brabant (PV);2017 3e kwartaal;175;175;;175;14;161;175;2;0;1;0;1;173;175;2;30;37;69;27;10;0
1518;Noord-Brabant (PV);2017 4e kwartaal;169;169;;169;20;149;169;0;0;0;0;0;169;169;4;28;32;69;24;12;0
1519;Noord-Brabant (PV);2017;742;742;;742;91;651;742;11;0;3;1;7;731;742;7;112;194;276;120;33;0
1520;Limburg (PV);1999 1e kwartaal;65;65;0.0;65;26;39;65;65;45;10;10;0;0;65;2;23;18;15;5;2;0
1521;Limburg (PV);1999 2e kwartaal;153;153;0.0;153;36;117;153;153;119;18;11;5;0;153;13;41;61;28;9;1;0
1522;Limburg (PV);1999 3e kwartaal;147;144;3.0;147;23;124;147;147;97;12;27;11;0;147;12;38;49;33;11;4;0
1523;Limburg (PV);1999 4e kwartaal;178;177;1.0;178;13;165;178;178;119;14;29;16;0;178;7;60;51;44;10;6;0
1524;Limburg (PV);1999;543;539;4.0;543;98;445;543;543;380;54;77;32;0;543;34;162;179;120;35;13;0
1525;Limburg (PV);2000 1e kwartaal;170;168;2.0;170;14;156;170;170;129;15;18;8;0;170;12;55;50;34;13;6;0
1526;Limburg (PV);2000 2e kwartaal;157;152;5.0;157;20;137;157;157;112;9;26;10;0;157;7;60;42;37;10;1;0
1527;Limburg (PV);2000 3e kwartaal;183;178;5.0;183;12;171;183;183;138;8;28;9;0;183;11;58;56;35;22;1;0
1528;Limburg (PV);2000 4e kwartaal;192;187;5.0;192;21;171;192;192;143;8;25;16;0;192;9;63;69;31;15;5;0
1529;Limburg (PV);2000;702;685;17.0;702;67;635;702;702;522;40;97;43;0;702;39;236;217;137;60;13;0
1530;Limburg (PV);2001 1e kwartaal;181;181;0.0;181;31;150;181;181;116;1;38;26;0;181;15;53;73;26;14;0;0
1531;Limburg (PV);2001 2e kwartaal;266;263;3.0;266;32;234;266;266;202;7;32;25;0;266;22;92;85;49;16;2;0
1532;Limburg (PV);2001 3e kwartaal;155;152;3.0;155;26;129;155;155;102;2;34;17;0;155;11;38;56;39;10;1;0
1533;Limburg (PV);2001 4e kwartaal;199;193;6.0;199;19;180;199;199;156;3;25;15;0;199;9;64;68;39;16;3;0
1534;Limburg (PV);2001;801;789;12.0;801;108;693;801;801;576;13;129;83;0;801;57;247;282;153;56;6;0
1535;Limburg (PV);2002 1e kwartaal;174;159;15.0;174;24;150;174;174;120;2;33;19;0;174;16;61;50;28;16;3;0
1536;Limburg (PV);2002 2e kwartaal;142;133;9.0;142;19;123;142;142;104;1;20;17;0;142;15;41;48;25;12;1;0
1537;Limburg (PV);2002 3e kwartaal;182;153;29.0;182;41;141;182;182;136;2;28;16;0;182;7;54;53;46;19;3;0
1538;Limburg (PV);2002 4e kwartaal;269;249;20.0;269;46;223;269;269;183;4;55;27;0;269;22;83;98;48;14;4;0
1539;Limburg (PV);2002;767;694;73.0;767;130;637;767;767;543;9;136;79;0;767;60;239;249;147;61;11;0
1540;Limburg (PV);2003 1e kwartaal;219;202;17.0;219;31;188;219;219;169;7;28;15;0;219;15;74;74;35;19;2;0
1541;Limburg (PV);2003 2e kwartaal;164;154;10.0;164;18;146;164;164;117;2;33;12;0;164;14;50;57;24;15;4;0
1542;Limburg (PV);2003 3e kwartaal;167;160;7.0;167;33;134;167;167;120;1;29;17;0;167;13;58;59;30;7;0;0
1543;Limburg (PV);2003 4e kwartaal;280;251;29.0;280;47;233;280;280;222;3;41;14;0;280;11;93;90;58;24;4;0
1544;Limburg (PV);2003;830;767;63.0;830;129;701;830;830;628;13;131;58;0;830;53;275;280;147;65;10;0
1545;Limburg (PV);2004 1e kwartaal;245;232;13.0;245;29;216;245;245;184;1;40;20;0;245;19;78;78;47;19;4;0
1546;Limburg (PV);2004 2e kwartaal;203;199;4.0;203;37;166;203;203;161;3;27;12;0;203;9;58;80;32;21;3;0
1547;Limburg (PV);2004 3e kwartaal;167;157;10.0;167;30;137;167;167;118;5;39;5;0;167;8;52;56;33;16;2;0
1548;Limburg (PV);2004 4e kwartaal;229;227;2.0;229;36;193;229;229;173;8;28;20;0;229;15;57;78;52;25;2;0
1549;Limburg (PV);2004;844;815;29.0;844;132;712;844;844;636;17;134;57;0;844;51;245;292;164;81;11;0
1550;Limburg (PV);2005 1e kwartaal;387;383;4.0;387;60;327;387;387;287;13;57;30;0;387;33;110;131;78;31;4;0
1551;Limburg (PV);2005 2e kwartaal;257;249;8.0;257;27;230;257;257;189;7;43;18;0;257;12;69;92;57;20;7;0
1552;Limburg (PV);2005 3e kwartaal;283;277;6.0;283;44;239;283;283;220;6;36;21;0;283;8;63;91;85;28;8;0
1553;Limburg (PV);2005 4e kwartaal;231;217;14.0;231;35;196;231;231;176;7;21;27;0;231;11;56;73;61;18;12;0
1554;Limburg (PV);2005;1158;1126;32.0;1158;166;992;1158;1158;872;33;157;96;0;1158;64;298;387;281;97;31;0
1555;Limburg (PV);2006 1e kwartaal;254;242;12.0;254;34;220;254;254;191;3;34;26;0;254;8;64;91;61;24;6;0
1556;Limburg (PV);2006 2e kwartaal;226;212;14.0;226;37;189;226;226;164;6;23;33;0;226;10;51;69;58;29;9;0
1557;Limburg (PV);2006 3e kwartaal;235;223;12.0;235;36;199;235;235;171;7;27;30;0;235;15;65;62;55;30;8;0
1558;Limburg (PV);2006 4e kwartaal;288;277;11.0;288;35;253;288;288;230;5;17;36;0;288;8;67;98;74;35;6;0
1559;Limburg (PV);2006;1003;954;49.0;1003;142;861;1003;1003;756;21;101;125;0;1003;41;247;320;248;118;29;0
1560;Limburg (PV);2007 1e kwartaal;311;294;17.0;311;52;259;311;311;235;6;20;50;0;311;9;78;99;87;31;7;0
1561;Limburg (PV);2007 2e kwartaal;242;238;4.0;242;34;208;242;242;175;5;11;51;0;242;19;71;68;56;21;7;0
1562;Limburg (PV);2007 3e kwartaal;228;214;14.0;228;40;188;228;228;171;7;14;36;0;228;5;46;73;70;28;6;0
1563;Limburg (PV);2007 4e kwartaal;233;220;13.0;233;44;189;233;233;168;6;7;52;0;233;7;52;72;68;26;8;0
1564;Limburg (PV);2007;1014;966;48.0;1014;170;844;1014;1014;749;24;52;189;0;1014;40;247;312;281;106;28;0
1565;Limburg (PV);2008 1e kwartaal;322;322;;322;52;270;322;322;241;6;14;61;0;322;8;76;113;79;41;5;0
1566;Limburg (PV);2008 2e kwartaal;262;262;;262;23;239;262;262;191;2;17;52;0;262;15;65;84;69;22;7;0
1567;Limburg (PV);2008 3e kwartaal;244;244;;244;20;224;244;244;181;2;8;53;0;244;11;52;79;52;43;7;0
1568;Limburg (PV);2008 4e kwartaal;254;254;;254;29;225;254;254;195;2;17;40;0;254;7;59;89;59;33;7;0
1569;Limburg (PV);2008;1082;1082;;1082;124;958;1082;1082;808;12;56;206;0;1082;41;252;365;259;139;26;0
1570;Limburg (PV);2009 1e kwartaal;227;227;;227;26;201;227;227;187;5;10;25;0;227;7;52;65;73;24;6;0
1571;Limburg (PV);2009 2e kwartaal;161;161;;161;22;139;161;161;117;4;6;34;0;161;4;39;52;46;16;4;0
1572;Limburg (PV);2009 3e kwartaal;179;179;;179;46;133;179;179;139;7;14;19;0;179;1;39;58;56;24;1;0
1573;Limburg (PV);2009 4e kwartaal;188;188;;188;38;150;188;188;144;4;10;30;0;188;6;46;66;40;23;7;0
1574;Limburg (PV);2009;755;755;;755;132;623;755;755;587;20;40;108;0;755;18;176;241;215;87;18;0
1575;Limburg (PV);2010 1e kwartaal;182;182;;182;41;141;182;182;151;9;7;15;0;182;5;49;58;52;15;3;0
1576;Limburg (PV);2010 2e kwartaal;134;134;;134;25;109;134;134;116;1;8;9;0;134;1;26;57;33;14;3;0
1577;Limburg (PV);2010 3e kwartaal;312;312;;312;43;269;312;312;260;4;8;40;0;312;5;81;94;82;42;7;1
1578;Limburg (PV);2010 4e kwartaal;172;172;;172;38;134;172;172;139;4;9;20;0;172;7;43;49;56;13;4;0
1579;Limburg (PV);2010;800;800;;800;147;653;800;800;666;18;32;84;0;800;18;199;258;223;84;17;1
1580;Limburg (PV);2011 1e kwartaal;172;172;;172;34;138;172;172;145;3;9;15;0;172;4;35;62;41;26;4;0
1581;Limburg (PV);2011 2e kwartaal;245;245;;245;55;190;245;245;207;2;16;20;0;245;8;71;74;51;34;7;0
1582;Limburg (PV);2011 3e kwartaal;303;303;;303;58;245;303;303;240;7;16;40;0;303;5;79;80;92;43;4;0
1583;Limburg (PV);2011 4e kwartaal;277;277;;277;60;217;277;277;223;4;17;33;0;277;5;60;74;94;36;8;0
1584;Limburg (PV);2011;997;997;;997;207;790;997;997;815;16;58;108;0;997;22;245;290;278;139;23;0
1585;Limburg (PV);2012 1e kwartaal;281;281;;281;55;226;281;278;227;6;9;36;3;281;6;58;78;97;41;1;0
1586;Limburg (PV);2012 2e kwartaal;233;233;;233;42;191;233;232;195;4;6;27;1;233;6;59;68;57;39;4;0
1587;Limburg (PV);2012 3e kwartaal;277;277;;277;57;220;277;277;231;3;9;34;0;277;5;68;70;78;47;9;0
1588;Limburg (PV);2012 4e kwartaal;288;288;;288;56;232;288;284;214;10;15;45;4;288;4;79;81;76;40;8;0
1589;Limburg (PV);2012;1079;1079;;1079;210;869;1079;1071;867;23;39;142;8;1079;21;264;297;308;167;22;0
1590;Limburg (PV);2013 1e kwartaal;310;310;;310;57;253;310;294;227;0;8;59;16;310;5;64;99;94;41;7;0
1591;Limburg (PV);2013 2e kwartaal;270;270;;270;39;231;270;262;215;2;10;35;8;270;3;67;79;81;34;6;0
1592;Limburg (PV);2013 3e kwartaal;285;285;;285;45;240;285;271;224;8;8;31;14;285;4;56;94;78;39;14;0
1593;Limburg (PV);2013 4e kwartaal;364;364;;364;34;330;364;348;266;3;10;69;16;364;5;86;110;92;60;11;0
1594;Limburg (PV);2013;1229;1229;;1229;175;1054;1229;1175;932;13;36;194;54;1229;17;273;382;345;174;38;0
1595;Limburg (PV);2014 1e kwartaal;283;283;;283;50;233;283;251;197;5;6;43;32;283;1;66;78;77;49;12;0
1596;Limburg (PV);2014 2e kwartaal;277;277;;277;39;238;277;243;206;3;3;31;34;277;8;50;81;83;43;11;1
1597;Limburg (PV);2014 3e kwartaal;229;229;;229;26;203;229;179;136;5;3;35;50;229;4;52;62;70;33;8;0
1598;Limburg (PV);2014 4e kwartaal;217;217;;217;31;186;217;108;80;1;3;24;109;217;4;48;57;64;40;4;0
1599;Limburg (PV);2014;1006;1006;;1006;146;860;1006;781;619;14;15;133;225;1006;17;216;278;294;165;35;1
1600;Limburg (PV);2015 1e kwartaal;230;230;;230;32;198;230;47;19;2;1;25;183;230;2;48;46;70;50;14;0
1601;Limburg (PV);2015 2e kwartaal;253;253;;253;40;213;253;40;12;1;6;21;213;253;6;49;67;74;45;12;0
1602;Limburg (PV);2015 3e kwartaal;217;217;;217;28;189;217;37;16;3;5;13;180;217;2;46;79;56;27;7;0
1603;Limburg (PV);2015 4e kwartaal;189;189;;189;25;164;189;28;12;6;0;10;161;189;3;36;49;64;31;6;0
1604;Limburg (PV);2015;889;889;;889;125;764;889;152;59;12;12;69;737;889;13;179;241;264;153;39;0
1605;Limburg (PV);2016 1e kwartaal;270;270;;270;52;218;270;29;8;2;0;19;241;270;5;64;71;78;45;7;0
1606;Limburg (PV);2016 2e kwartaal;223;223;;223;46;177;223;28;12;0;2;14;195;223;6;48;60;75;27;7;0
1607;Limburg (PV);2016 3e kwartaal;184;184;;184;38;146;184;16;10;2;0;4;168;184;2;35;52;59;29;7;0
1608;Limburg (PV);2016 4e kwartaal;236;236;;236;44;192;236;8;3;0;1;4;228;236;2;31;72;78;45;8;0
1609;Limburg (PV);2016;913;913;;913;180;733;913;81;33;4;3;41;832;913;15;178;255;290;146;29;0
1610;Limburg (PV);2017 1e kwartaal;225;225;;225;45;180;225;1;0;0;0;1;224;225;2;40;86;57;30;10;0
1611;Limburg (PV);2017 2e kwartaal;185;185;;185;35;150;185;2;0;0;0;2;183;185;3;48;47;44;33;10;0
1612;Limburg (PV);2017 3e kwartaal;146;146;;146;24;122;146;1;0;0;0;1;145;146;1;33;24;51;21;16;0
1613;Limburg (PV);2017 4e kwartaal;146;146;;146;24;122;146;0;0;0;0;0;146;146;2;26;40;40;28;10;0
1614;Limburg (PV);2017;702;702;;702;128;574;702;4;0;0;0;4;698;702;8;147;197;192;112;46;0
1615;Onbekend/buitenland;1999 1e kwartaal;8;8;0.0;8;2;6;8;8;6;0;1;1;0;8;0;4;1;2;1;0;0
1616;Onbekend/buitenland;1999 2e kwartaal;1;1;0.0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0
1617;Onbekend/buitenland;1999 3e kwartaal;11;9;2.0;11;0;11;11;11;6;0;4;1;0;11;0;3;4;3;1;0;0
1618;Onbekend/buitenland;1999 4e kwartaal;4;4;0.0;4;2;2;4;4;1;0;1;2;0;4;0;0;2;2;0;0;0
1619;Onbekend/buitenland;1999;24;22;2.0;24;4;20;24;24;13;0;7;4;0;24;0;7;7;7;3;0;0
1620;Onbekend/buitenland;2000 1e kwartaal;7;7;0.0;7;0;7;7;7;6;0;1;0;0;7;0;2;2;3;0;0;0
1621;Onbekend/buitenland;2000 2e kwartaal;4;2;2.0;4;1;3;4;4;3;0;1;0;0;4;1;2;0;1;0;0;0
1622;Onbekend/buitenland;2000 3e kwartaal;5;5;0.0;5;1;4;5;5;4;0;1;0;0;5;1;0;3;0;1;0;0
1623;Onbekend/buitenland;2000 4e kwartaal;6;6;0.0;6;1;5;6;6;4;0;2;0;0;6;0;2;0;2;1;1;0
1624;Onbekend/buitenland;2000;22;20;2.0;22;3;19;22;22;17;0;5;0;0;22;2;6;5;6;2;1;0
1625;Onbekend/buitenland;2001 1e kwartaal;10;10;0.0;10;1;9;10;10;5;0;3;2;0;10;1;2;3;1;2;1;0
1626;Onbekend/buitenland;2001 2e kwartaal;7;5;2.0;7;1;6;7;7;5;1;0;1;0;7;0;0;5;2;0;0;0
1627;Onbekend/buitenland;2001 3e kwartaal;11;10;1.0;11;4;7;11;11;9;0;1;1;0;11;0;4;4;2;1;0;0
1628;Onbekend/buitenland;2001 4e kwartaal;5;5;0.0;5;0;5;5;5;2;0;0;3;0;5;0;4;1;0;0;0;0
1629;Onbekend/buitenland;2001;33;30;3.0;33;6;27;33;33;21;1;4;7;0;33;1;10;13;5;3;1;0
1630;Onbekend/buitenland;2002 1e kwartaal;5;4;1.0;5;1;4;5;5;4;0;1;0;0;5;2;1;1;1;0;0;0
1631;Onbekend/buitenland;2002 2e kwartaal;4;3;1.0;4;2;2;4;4;1;0;2;1;0;4;0;3;1;0;0;0;0
1632;Onbekend/buitenland;2002 3e kwartaal;8;8;0.0;8;2;6;8;8;5;2;0;1;0;8;0;5;2;0;1;0;0
1633;Onbekend/buitenland;2002 4e kwartaal;6;6;0.0;6;1;5;6;6;6;0;0;0;0;6;0;2;4;0;0;0;0
1634;Onbekend/buitenland;2002;23;21;2.0;23;6;17;23;23;16;2;3;2;0;23;2;11;8;1;1;0;0
1635;Onbekend/buitenland;2003 1e kwartaal;5;5;0.0;5;1;4;5;5;3;0;2;0;0;5;1;2;2;0;0;0;0
1636;Onbekend/buitenland;2003 2e kwartaal;5;4;1.0;5;3;2;5;5;5;0;0;0;0;5;0;0;3;2;0;0;0
1637;Onbekend/buitenland;2003 3e kwartaal;8;7;1.0;8;2;6;8;8;5;0;2;1;0;8;1;3;2;2;0;0;0
1638;Onbekend/buitenland;2003 4e kwartaal;9;9;0.0;9;3;6;9;9;7;1;1;0;0;9;2;2;5;0;0;0;0
1639;Onbekend/buitenland;2003;27;25;2.0;27;9;18;27;27;20;1;5;1;0;27;4;7;12;4;0;0;0
1640;Onbekend/buitenland;2004 1e kwartaal;11;10;1.0;11;3;8;11;11;9;0;1;1;0;11;1;1;1;3;2;3;0
1641;Onbekend/buitenland;2004 2e kwartaal;11;10;1.0;11;2;9;11;11;7;1;2;1;0;11;0;4;2;4;1;0;0
1642;Onbekend/buitenland;2004 3e kwartaal;28;26;2.0;28;5;23;28;28;22;0;3;3;0;28;3;9;8;8;0;0;0
1643;Onbekend/buitenland;2004 4e kwartaal;28;28;0.0;28;4;24;28;28;19;1;7;1;0;28;1;6;12;7;1;1;0
1644;Onbekend/buitenland;2004;78;74;4.0;78;14;64;78;78;57;2;13;6;0;78;5;20;23;22;4;4;0
1645;Onbekend/buitenland;2005 1e kwartaal;14;14;0.0;14;2;12;14;14;11;0;3;0;0;14;3;4;1;3;3;0;0
1646;Onbekend/buitenland;2005 2e kwartaal;7;6;1.0;7;0;7;7;7;5;0;2;0;0;7;0;2;4;1;0;0;0
1647;Onbekend/buitenland;2005 3e kwartaal;20;20;0.0;20;2;18;20;20;14;0;3;3;0;20;2;2;7;6;2;1;0
1648;Onbekend/buitenland;2005 4e kwartaal;16;16;0.0;16;2;14;16;16;13;0;1;2;0;16;0;5;6;3;2;0;0
1649;Onbekend/buitenland;2005;57;56;1.0;57;6;51;57;57;43;0;9;5;0;57;5;13;18;13;7;1;0
1650;Onbekend/buitenland;2006 1e kwartaal;12;12;0.0;12;3;9;12;12;9;0;1;2;0;12;1;4;3;3;0;1;0
1651;Onbekend/buitenland;2006 2e kwartaal;8;8;0.0;8;1;7;8;8;4;0;2;2;0;8;0;3;2;0;2;1;0
1652;Onbekend/buitenland;2006 3e kwartaal;9;9;0.0;9;0;9;9;9;8;0;1;0;0;9;1;3;2;3;0;0;0
1653;Onbekend/buitenland;2006 4e kwartaal;12;12;0.0;12;1;11;12;12;8;0;3;1;0;12;0;3;6;3;0;0;0
1654;Onbekend/buitenland;2006;41;41;0.0;41;5;36;41;41;29;0;7;5;0;41;2;13;13;9;2;2;0
1655;Onbekend/buitenland;2007 1e kwartaal;9;9;0.0;9;1;8;9;9;7;0;0;2;0;9;1;1;6;1;0;0;0
1656;Onbekend/buitenland;2007 2e kwartaal;10;10;0.0;10;1;9;10;10;8;0;1;1;0;10;0;4;5;1;0;0;0
