ID;KenmerkenHuishouden;AantalKinderen;Perioden;Paren_1;BeidePartnersWerkzaam_2;BeidePartnersVoltijd_3;EenPartnerVoltijdEenDeeltijd_4;ManVoltijdPartnerDeeltijd_5;VrouwVoltijdPartnerDeeltijd_6;VoltijdPartner20Tot35Uur_7;ManVoltijdPartner20Tot35Uur_8;VrouwVoltijdPartner20Tot35Uur_9;VoltijdPartner12Tot20Uur_10;ManVoltijdPartner12Tot20Uur_11;VrouwVoltijdPartner12Tot20Uur_12;VoltijdPartner12Uur_13;ManVoltijdPartner12Uur_14;VrouwVoltijdPartner12Uur_15;BeidePartnersDeeltijd_16;BeidePartners20Tot35Uur_17;k_20Tot35UurPartner12Tot20Uur_18;Man20Tot35UurPartner12Tot20_19;Vrouw20Tot35UurPartner12Tot20_20;k_20Tot35UurPartner12Uur_21;Man20Tot35UurPartner12Uur_22;Vrouw20Tot35UurPartner12Uur_23;BeidePartners12Tot20Uur_24;k_12Tot20UurPartner12Uur_25;Man12Tot20UurPartner12Uur_26;Vrouw12Tot20UurPartner12Uur_27;BeidePartners12Uur_28;EenVanDePartnersWerkzaam_29;ManWerkzaamPartnerNiet_30;VrouwWerkzaamPartnerNiet_31;VoltijdWerkzaamPartnerNiet_32;ManVoltijdWerkzaamPartnerNiet_33;VrouwVoltijdWerkzaamPartnerNiet_34;DeeltijdWerkzaamPartnerNiet_35;ManDeeltijdWerkzaamPartnerNiet_36;VrouwDeeltijdWerkzaamPartnerNiet_37;k_20Tot35UurWerkzaamPartnerNiet_38;Man20Tot35UurPartnerNiet_39;Vrouw20Tot35UurPartnerNiet_40;k_12Tot20UurWerkzaamPartnerNiet_41;Man12Tot20UurPartnerNiet_42;Vrouw12Tot20UurPartnerNiet_43;k_12UurWerkzaamPartnerNiet_44;Man12UurWerkzaamPartnerNiet_45;Vrouw12UurWerkzaamPartnerNiet_46;BeidePartnersNietWerkzaam_47
3381;Jongste kind meerderjarig;Totaal ;2009 4e kwartaal;398.0;239.0;31.0;181.0;175.0;6.0;104.0;100.0;4.0;49.0;47.0;1.0;28.0;28.0;1.0;27.0;13.0;5.0;4.0;1.0;5.0;2.0;3.0;1.0;2.0;1.0;1.0;1.0;122.0;91.0;30.0;83.0;76.0;7.0;39.0;15.0;23.0;26.0;12.0;15.0;5.0;1.0;4.0;7.0;3.0;4.0;37.0
3382;Jongste kind meerderjarig;Totaal ;2009;401.0;243.0;31.0;185.0;179.0;6.0;109.0;105.0;4.0;46.0;45.0;1.0;30.0;29.0;1.0;27.0;13.0;6.0;4.0;2.0;5.0;2.0;3.0;0.0;1.0;1.0;1.0;1.0;119.0;90.0;29.0;81.0;74.0;7.0;38.0;16.0;22.0;24.0;11.0;13.0;7.0;2.0;5.0;7.0;3.0;4.0;39.0
3383;Jongste kind meerderjarig;Totaal ;2010 1e kwartaal;404.0;243.0;31.0;184.0;178.0;6.0;105.0;101.0;4.0;46.0;45.0;1.0;33.0;32.0;1.0;28.0;14.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;118.0;88.0;30.0;82.0;75.0;7.0;35.0;13.0;23.0;23.0;8.0;15.0;6.0;2.0;4.0;7.0;3.0;4.0;43.0
3384;Jongste kind meerderjarig;Totaal ;2010 2e kwartaal;400.0;247.0;34.0;186.0;179.0;7.0;111.0;107.0;4.0;44.0;43.0;1.0;31.0;29.0;1.0;27.0;13.0;6.0;4.0;2.0;6.0;4.0;2.0;1.0;1.0;0.0;1.0;1.0;114.0;83.0;31.0;76.0;70.0;6.0;38.0;13.0;25.0;25.0;9.0;16.0;6.0;1.0;4.0;8.0;3.0;5.0;38.0
3385;Jongste kind meerderjarig;Totaal ;2010 3e kwartaal;398.0;247.0;33.0;188.0;181.0;7.0;113.0;108.0;5.0;46.0;45.0;1.0;29.0;29.0;1.0;26.0;14.0;4.0;3.0;1.0;4.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;115.0;85.0;30.0;80.0;73.0;7.0;35.0;13.0;23.0;21.0;9.0;12.0;7.0;1.0;6.0;7.0;2.0;5.0;36.0
3386;Jongste kind meerderjarig;Totaal ;2010 4e kwartaal;402.0;251.0;33.0;193.0;187.0;5.0;114.0;111.0;3.0;48.0;47.0;1.0;30.0;29.0;1.0;25.0;13.0;5.0;4.0;1.0;4.0;3.0;2.0;1.0;2.0;0.0;1.0;1.0;114.0;85.0;29.0;80.0;72.0;8.0;34.0;13.0;21.0;21.0;10.0;11.0;7.0;2.0;5.0;6.0;2.0;4.0;37.0
3387;Jongste kind meerderjarig;Totaal ;2010;401.0;247.0;33.0;188.0;182.0;6.0;111.0;107.0;4.0;46.0;45.0;1.0;31.0;30.0;1.0;27.0;14.0;5.0;4.0;1.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;115.0;85.0;30.0;80.0;73.0;7.0;36.0;13.0;23.0;22.0;9.0;13.0;6.0;1.0;5.0;7.0;3.0;4.0;39.0
3388;Jongste kind meerderjarig;Totaal ;2011 1e kwartaal;412.0;255.0;31.0;196.0;190.0;6.0;116.0;111.0;4.0;50.0;49.0;1.0;31.0;30.0;1.0;29.0;15.0;6.0;4.0;1.0;4.0;2.0;2.0;1.0;2.0;0.0;2.0;1.0;115.0;84.0;31.0;76.0;69.0;7.0;38.0;14.0;24.0;23.0;11.0;13.0;8.0;1.0;7.0;7.0;2.0;4.0;41.0
3389;Jongste kind meerderjarig;Totaal ;2011 2e kwartaal;406.0;253.0;33.0;194.0;187.0;7.0;116.0;112.0;4.0;49.0;48.0;1.0;28.0;27.0;2.0;26.0;14.0;6.0;5.0;1.0;3.0;2.0;1.0;1.0;2.0;0.0;1.0;1.0;113.0;82.0;31.0;77.0;71.0;6.0;36.0;12.0;24.0;22.0;8.0;14.0;7.0;1.0;5.0;7.0;2.0;5.0;39.0
3390;Jongste kind meerderjarig;Totaal ;2011 3e kwartaal;408.0;263.0;35.0;201.0;194.0;7.0;123.0;118.0;5.0;49.0;48.0;1.0;29.0;28.0;1.0;27.0;14.0;6.0;4.0;2.0;3.0;2.0;1.0;1.0;2.0;1.0;1.0;1.0;106.0;79.0;27.0;74.0;68.0;6.0;32.0;12.0;21.0;20.0;8.0;12.0;6.0;2.0;4.0;6.0;1.0;4.0;38.0
3391;Jongste kind meerderjarig;Totaal ;2011 4e kwartaal;403.0;258.0;37.0;195.0;188.0;6.0;121.0;117.0;5.0;44.0;44.0;1.0;29.0;28.0;1.0;27.0;13.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;0.0;109.0;78.0;31.0;74.0;68.0;7.0;34.0;10.0;24.0;21.0;6.0;15.0;6.0;2.0;4.0;8.0;3.0;5.0;36.0
3392;Jongste kind meerderjarig;Totaal ;2011;407.0;257.0;34.0;196.0;190.0;7.0;119.0;114.0;5.0;48.0;47.0;1.0;29.0;28.0;1.0;27.0;14.0;6.0;4.0;2.0;4.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;111.0;81.0;30.0;76.0;69.0;7.0;35.0;12.0;23.0;22.0;8.0;13.0;7.0;2.0;5.0;7.0;2.0;5.0;39.0
3393;Jongste kind meerderjarig;Totaal ;2012 1e kwartaal;416.0;263.0;35.0;200.0;193.0;7.0;124.0;118.0;6.0;47.0;47.0;0.0;29.0;28.0;1.0;28.0;14.0;6.0;4.0;2.0;5.0;3.0;2.0;0.0;1.0;0.0;1.0;1.0;117.0;83.0;34.0;77.0;70.0;8.0;39.0;13.0;26.0;25.0;9.0;17.0;6.0;2.0;4.0;8.0;3.0;5.0;37.0
3394;Jongste kind meerderjarig;Totaal ;2012 2e kwartaal;410.0;258.0;36.0;195.0;188.0;7.0;120.0;114.0;6.0;49.0;48.0;0.0;26.0;25.0;1.0;27.0;14.0;6.0;4.0;2.0;6.0;4.0;2.0;0.0;1.0;0.0;1.0;1.0;115.0;82.0;33.0;77.0;70.0;7.0;38.0;12.0;26.0;24.0;8.0;16.0;8.0;1.0;6.0;7.0;3.0;4.0;37.0
3395;Jongste kind meerderjarig;Totaal ;2012 3e kwartaal;422.0;266.0;36.0;203.0;196.0;6.0;125.0;120.0;5.0;48.0;48.0;1.0;29.0;29.0;0.0;28.0;14.0;6.0;4.0;2.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;120.0;86.0;34.0;80.0;73.0;7.0;40.0;13.0;27.0;24.0;7.0;17.0;8.0;2.0;6.0;8.0;4.0;4.0;36.0
3396;Jongste kind meerderjarig;Totaal ;2012 4e kwartaal;415.0;262.0;33.0;200.0;193.0;7.0;126.0;120.0;6.0;46.0;45.0;0.0;28.0;28.0;1.0;28.0;15.0;5.0;3.0;2.0;6.0;4.0;2.0;0.0;1.0;0.0;1.0;1.0;117.0;82.0;35.0;78.0;70.0;8.0;39.0;12.0;28.0;24.0;7.0;18.0;8.0;1.0;7.0;7.0;4.0;3.0;36.0
3397;Jongste kind meerderjarig;Totaal ;2012;416.0;262.0;35.0;199.0;193.0;7.0;124.0;118.0;6.0;47.0;47.0;0.0;28.0;27.0;1.0;28.0;14.0;6.0;4.0;2.0;6.0;3.0;2.0;0.0;1.0;0.0;1.0;1.0;117.0;83.0;34.0;78.0;71.0;7.0;39.0;13.0;27.0;24.0;8.0;17.0;7.0;2.0;6.0;7.0;3.0;4.0;36.0
3398;Jongste kind meerderjarig;Totaal ;2013 1e kwartaal;422.0;262.0;33.0;198.0;190.0;9.0;124.0;117.0;7.0;47.0;46.0;0.0;28.0;27.0;1.0;31.0;16.0;5.0;3.0;1.0;6.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;121.0;82.0;39.0;78.0;69.0;9.0;44.0;14.0;30.0;25.0;9.0;17.0;10.0;3.0;8.0;8.0;2.0;6.0;38.0
3399;Jongste kind meerderjarig;Totaal ;2013 2e kwartaal;416.0;259.0;33.0;195.0;185.0;9.0;123.0;115.0;8.0;47.0;46.0;1.0;25.0;24.0;1.0;31.0;16.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;119.0;83.0;36.0;78.0;69.0;8.0;42.0;14.0;28.0;26.0;9.0;17.0;8.0;2.0;6.0;8.0;3.0;5.0;37.0
3400;Jongste kind meerderjarig;Totaal ;2013 3e kwartaal;416.0;259.0;35.0;196.0;189.0;7.0;125.0;119.0;6.0;44.0;43.0;0.0;27.0;26.0;1.0;28.0;15.0;5.0;4.0;1.0;5.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;117.0;80.0;37.0;78.0;68.0;10.0;39.0;12.0;27.0;24.0;8.0;17.0;8.0;1.0;6.0;7.0;3.0;4.0;41.0
3401;Jongste kind meerderjarig;Totaal ;2013 4e kwartaal;406.0;252.0;33.0;191.0;184.0;8.0;118.0;113.0;5.0;48.0;47.0;1.0;25.0;24.0;1.0;27.0;15.0;5.0;3.0;2.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;118.0;82.0;35.0;78.0;70.0;8.0;40.0;12.0;27.0;24.0;7.0;17.0;8.0;2.0;6.0;8.0;4.0;4.0;37.0
3402;Jongste kind meerderjarig;Totaal ;2013;415.0;258.0;34.0;195.0;187.0;8.0;123.0;116.0;7.0;46.0;46.0;1.0;26.0;25.0;1.0;29.0;15.0;5.0;4.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;119.0;82.0;37.0;78.0;69.0;9.0;41.0;13.0;28.0;25.0;8.0;17.0;8.0;2.0;7.0;8.0;3.0;5.0;38.0
3403;Jongste kind meerderjarig;Totaal ;2014 1e kwartaal;421.0;257.0;37.0;192.0;184.0;8.0;122.0;117.0;5.0;44.0;43.0;1.0;26.0;24.0;1.0;28.0;15.0;6.0;4.0;2.0;4.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;125.0;86.0;39.0;80.0;72.0;8.0;45.0;14.0;31.0;29.0;9.0;21.0;8.0;2.0;6.0;8.0;3.0;5.0;40.0
3404;Jongste kind meerderjarig;Totaal ;2014 2e kwartaal;419.0;257.0;35.0;193.0;186.0;7.0;122.0;117.0;5.0;46.0;45.0;1.0;25.0;24.0;1.0;29.0;16.0;5.0;3.0;2.0;5.0;3.0;2.0;1.0;2.0;1.0;2.0;0.0;124.0;88.0;36.0;84.0;75.0;9.0;40.0;13.0;27.0;27.0;9.0;18.0;7.0;1.0;6.0;7.0;3.0;4.0;37.0
3405;Jongste kind meerderjarig;Totaal ;2014 3e kwartaal;421.0;254.0;36.0;192.0;186.0;6.0;119.0;115.0;4.0;46.0;46.0;1.0;26.0;25.0;1.0;27.0;15.0;6.0;4.0;2.0;5.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;127.0;88.0;39.0;86.0;76.0;11.0;41.0;13.0;28.0;27.0;9.0;18.0;7.0;1.0;5.0;8.0;2.0;6.0;39.0
3406;Jongste kind meerderjarig;Totaal ;2014 4e kwartaal;417.0;257.0;35.0;194.0;189.0;6.0;121.0;116.0;4.0;48.0;47.0;1.0;26.0;25.0;1.0;28.0;15.0;6.0;4.0;2.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;123.0;86.0;37.0;83.0;74.0;8.0;40.0;12.0;29.0;26.0;8.0;18.0;8.0;1.0;6.0;6.0;3.0;4.0;37.0
3407;Jongste kind meerderjarig;Totaal ;2014;420.0;256.0;36.0;193.0;186.0;7.0;121.0;116.0;5.0;46.0;45.0;1.0;26.0;25.0;1.0;28.0;15.0;6.0;4.0;2.0;5.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;125.0;87.0;38.0;83.0;74.0;9.0;42.0;13.0;29.0;27.0;9.0;19.0;7.0;2.0;6.0;7.0;3.0;5.0;39.0
3408;Jongste kind meerderjarig;Totaal ;2015 1e kwartaal;437.0;267.0;37.0;200.0;194.0;6.0;122.0;117.0;5.0;47.0;46.0;1.0;31.0;30.0;1.0;30.0;14.0;8.0;6.0;1.0;6.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;128.0;90.0;38.0;85.0;77.0;8.0;43.0;12.0;31.0;27.0;7.0;20.0;8.0;1.0;7.0;8.0;3.0;4.0;42.0
3409;Jongste kind meerderjarig;Totaal ;2015 2e kwartaal;430.0;267.0;39.0;197.0;191.0;6.0;120.0;115.0;5.0;45.0;45.0;0.0;32.0;31.0;1.0;31.0;16.0;8.0;7.0;1.0;5.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;120.0;82.0;38.0;81.0;71.0;10.0;39.0;11.0;28.0;25.0;7.0;18.0;7.0;1.0;6.0;7.0;3.0;4.0;43.0
3410;Jongste kind meerderjarig;Totaal ;2015 3e kwartaal;437.0;271.0;36.0;204.0;197.0;7.0;126.0;121.0;5.0;49.0;48.0;1.0;30.0;28.0;1.0;30.0;16.0;7.0;6.0;2.0;4.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;125.0;87.0;38.0;80.0;72.0;8.0;45.0;14.0;30.0;28.0;9.0;19.0;7.0;1.0;6.0;10.0;4.0;6.0;41.0
3411;Jongste kind meerderjarig;Totaal ;2015 4e kwartaal;434.0;267.0;38.0;199.0;192.0;7.0;126.0;120.0;5.0;48.0;47.0;1.0;25.0;25.0;1.0;30.0;17.0;5.0;4.0;1.0;5.0;3.0;2.0;0.0;2.0;0.0;1.0;1.0;125.0;90.0;35.0;84.0;77.0;7.0;41.0;13.0;28.0;26.0;9.0;17.0;8.0;1.0;6.0;8.0;3.0;5.0;41.0
3412;Jongste kind meerderjarig;Totaal ;2015;434.0;268.0;37.0;200.0;194.0;7.0;123.0;118.0;5.0;47.0;47.0;1.0;30.0;29.0;1.0;30.0;16.0;7.0;6.0;1.0;5.0;3.0;3.0;1.0;1.0;0.0;1.0;0.0;125.0;87.0;37.0;83.0;74.0;8.0;42.0;13.0;29.0;26.0;8.0;18.0;7.0;1.0;6.0;8.0;3.0;5.0;42.0
3413;Jongste kind meerderjarig;Totaal ;2016 1e kwartaal;439.0;268.0;38.0;200.0;193.0;7.0;127.0;122.0;5.0;48.0;47.0;1.0;25.0;24.0;1.0;30.0;16.0;6.0;5.0;1.0;5.0;3.0;2.0;1.0;2.0;0.0;1.0;1.0;127.0;90.0;37.0;85.0;76.0;8.0;42.0;14.0;29.0;29.0;10.0;19.0;7.0;1.0;6.0;7.0;3.0;3.0;44.0
3414;Jongste kind meerderjarig;Totaal ;2016 2e kwartaal;434.0;271.0;33.0;207.0;200.0;7.0;133.0;128.0;4.0;50.0;49.0;1.0;24.0;23.0;1.0;30.0;15.0;7.0;5.0;2.0;5.0;3.0;2.0;0.0;2.0;1.0;1.0;1.0;123.0;87.0;35.0;81.0;73.0;9.0;41.0;15.0;26.0;27.0;11.0;16.0;8.0;1.0;7.0;6.0;3.0;3.0;40.0
3415;Jongste kind meerderjarig;Totaal ;2016 3e kwartaal;439.0;276.0;39.0;206.0;199.0;7.0;133.0;129.0;5.0;46.0;45.0;2.0;26.0;26.0;1.0;31.0;17.0;7.0;6.0;1.0;4.0;2.0;2.0;0.0;2.0;1.0;1.0;1.0;126.0;92.0;34.0;88.0;79.0;9.0;38.0;13.0;25.0;24.0;9.0;15.0;8.0;1.0;6.0;6.0;3.0;3.0;37.0
3416;Jongste kind meerderjarig;Totaal ;2016 4e kwartaal;448.0;285.0;46.0;211.0;203.0;8.0;139.0;133.0;6.0;45.0;44.0;1.0;28.0;27.0;1.0;28.0;15.0;7.0;5.0;2.0;4.0;2.0;2.0;0.0;1.0;0.0;1.0;1.0;124.0;86.0;38.0;84.0;72.0;12.0;40.0;14.0;26.0;26.0;10.0;16.0;8.0;1.0;6.0;6.0;3.0;4.0;39.0
3417;Jongste kind meerderjarig;Totaal ;2016;440.0;275.0;39.0;206.0;199.0;7.0;133.0;128.0;5.0;47.0;46.0;1.0;26.0;25.0;1.0;30.0;16.0;7.0;5.0;1.0;5.0;3.0;2.0;0.0;1.0;0.0;1.0;1.0;125.0;89.0;36.0;84.0;75.0;9.0;41.0;14.0;27.0;27.0;10.0;17.0;8.0;1.0;7.0;6.0;3.0;3.0;40.0
3418;Jongste kind meerderjarig;Totaal ;2017 1e kwartaal;444.0;283.0;41.0;210.0;202.0;8.0;135.0;130.0;5.0;47.0;45.0;1.0;28.0;26.0;1.0;32.0;18.0;6.0;5.0;1.0;5.0;2.0;2.0;1.0;2.0;1.0;1.0;0.0;122.0;84.0;38.0;82.0;70.0;12.0;40.0;14.0;26.0;25.0;10.0;15.0;8.0;2.0;6.0;6.0;2.0;4.0;39.0
3419;Jongste kind meerderjarig;Totaal ;2017 2e kwartaal;445.0;291.0;44.0;214.0;204.0;10.0;140.0;133.0;6.0;48.0;47.0;1.0;26.0;24.0;2.0;34.0;20.0;7.0;5.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;117.0;81.0;35.0;78.0;67.0;11.0;39.0;14.0;25.0;22.0;9.0;13.0;8.0;2.0;6.0;8.0;3.0;6.0;38.0
3420;Jongste kind meerderjarig;Totaal ;2017 3e kwartaal;445.0;292.0;46.0;212.0;201.0;11.0;141.0;134.0;8.0;46.0;44.0;2.0;25.0;24.0;1.0;33.0;19.0;7.0;6.0;2.0;5.0;2.0;2.0;0.0;2.0;0.0;1.0;1.0;115.0;80.0;35.0;77.0;67.0;10.0;38.0;13.0;25.0;25.0;9.0;16.0;7.0;2.0;5.0;6.0;2.0;4.0;39.0
3421;Jongste kind meerderjarig;Totaal ;2017 4e kwartaal;433.0;287.0;45.0;206.0;198.0;8.0;139.0;133.0;6.0;41.0;40.0;1.0;26.0;25.0;1.0;36.0;19.0;7.0;6.0;2.0;5.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;107.0;73.0;34.0;70.0;62.0;8.0;38.0;11.0;26.0;24.0;8.0;15.0;7.0;2.0;5.0;7.0;1.0;6.0;39.0
3422;Jongste kind meerderjarig;Totaal ;2017;442.0;288.0;44.0;210.0;201.0;9.0;139.0;132.0;6.0;45.0;44.0;1.0;26.0;25.0;1.0;34.0;19.0;7.0;5.0;2.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;115.0;80.0;36.0;77.0;66.0;10.0;38.0;13.0;25.0;24.0;9.0;15.0;8.0;2.0;6.0;7.0;2.0;5.0;39.0
3423;Jongste kind meerderjarig;Totaal ;2018 1e kwartaal;444.0;284.0;44.0;208.0;199.0;9.0;139.0;132.0;7.0;43.0;42.0;1.0;26.0;25.0;1.0;32.0;18.0;7.0;5.0;3.0;5.0;2.0;3.0;1.0;1.0;1.0;0.0;0.0;120.0;84.0;36.0;80.0;71.0;9.0;40.0;13.0;27.0;25.0;9.0;16.0;7.0;1.0;5.0;9.0;3.0;6.0;39.0
3424;Jongste kind meerderjarig;Totaal ;2018 2e kwartaal;442.0;287.0;46.0;207.0;199.0;9.0;138.0;133.0;6.0;46.0;44.0;2.0;23.0;22.0;1.0;34.0;21.0;7.0;5.0;2.0;5.0;3.0;3.0;1.0;1.0;1.0;0.0;0.0;120.0;82.0;38.0;79.0;70.0;9.0;41.0;12.0;29.0;25.0;8.0;17.0;7.0;1.0;6.0;8.0;3.0;5.0;35.0
3425;Jongste kind meerderjarig;Totaal ;2018 3e kwartaal;450.0;297.0;49.0;214.0;205.0;9.0;145.0;138.0;7.0;46.0;45.0;1.0;22.0;22.0;1.0;34.0;21.0;6.0;4.0;2.0;5.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;117.0;82.0;35.0;75.0;67.0;8.0;42.0;15.0;27.0;27.0;9.0;18.0;6.0;2.0;4.0;9.0;4.0;5.0;36.0
3426;Jongste kind meerderjarig;Totaal ;2018 4e kwartaal;447.0;300.0;44.0;216.0;207.0;9.0;150.0;143.0;7.0;45.0;44.0;1.0;22.0;21.0;1.0;39.0;22.0;10.0;7.0;3.0;5.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;112.0;77.0;34.0;70.0;63.0;8.0;41.0;14.0;27.0;27.0;10.0;18.0;6.0;1.0;5.0;8.0;3.0;5.0;36.0
3427;Jongste kind meerderjarig;Totaal ;2018;446.0;292.0;46.0;211.0;203.0;9.0;143.0;136.0;7.0;45.0;44.0;1.0;23.0;22.0;1.0;35.0;20.0;7.0;5.0;2.0;5.0;3.0;2.0;1.0;1.0;0.0;0.0;1.0;117.0;81.0;36.0;76.0;68.0;8.0;41.0;13.0;28.0;26.0;9.0;17.0;6.0;1.0;5.0;9.0;3.0;5.0;37.0
3428;Jongste kind meerderjarig;Totaal ;2019 1e kwartaal;455.0;303.0;43.0;224.0;213.0;11.0;153.0;144.0;9.0;50.0;49.0;2.0;21.0;20.0;1.0;36.0;21.0;8.0;5.0;3.0;5.0;3.0;2.0;1.0;1.0;1.0;0.0;1.0;113.0;81.0;33.0;74.0;66.0;8.0;39.0;14.0;25.0;27.0;10.0;17.0;5.0;2.0;3.0;7.0;3.0;5.0;38.0
3429;Jongste kind meerderjarig;Totaal ;2019 2e kwartaal;453.0;302.0;47.0;219.0;208.0;11.0;150.0;142.0;8.0;46.0;44.0;1.0;23.0;22.0;1.0;36.0;22.0;7.0;4.0;3.0;6.0;4.0;2.0;0.0;1.0;1.0;0.0;1.0;115.0;82.0;33.0;76.0;68.0;8.0;40.0;14.0;25.0;26.0;9.0;17.0;7.0;3.0;4.0;7.0;3.0;4.0;35.0
3430;Jongste kind meerderjarig;Totaal ;2019 3e kwartaal;452.0;307.0;47.0;221.0;210.0;11.0;154.0;147.0;7.0;42.0;40.0;1.0;25.0;23.0;2.0;39.0;23.0;9.0;7.0;2.0;4.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;109.0;80.0;30.0;73.0;66.0;7.0;36.0;14.0;23.0;26.0;10.0;16.0;5.0;2.0;3.0;5.0;2.0;3.0;36.0
3431;Jongste kind meerderjarig;Totaal ;2019 4e kwartaal;453.0;310.0;50.0;222.0;212.0;10.0;153.0;146.0;7.0;45.0;44.0;1.0;24.0;22.0;2.0;38.0;23.0;7.0;5.0;2.0;6.0;3.0;3.0;1.0;1.0;0.0;0.0;1.0;114.0;80.0;34.0;73.0;65.0;8.0;41.0;15.0;26.0;28.0;11.0;17.0;6.0;2.0;5.0;6.0;2.0;4.0;29.0
3432;Jongste kind meerderjarig;Totaal ;2019;453.0;306.0;47.0;222.0;211.0;11.0;153.0;145.0;8.0;46.0;44.0;1.0;23.0;22.0;2.0;37.0;22.0;8.0;5.0;2.0;5.0;3.0;2.0;0.0;1.0;0.0;0.0;1.0;113.0;81.0;32.0;74.0;66.0;8.0;39.0;14.0;25.0;27.0;10.0;17.0;6.0;2.0;4.0;7.0;2.0;4.0;35.0
3433;Jongste kind meerderjarig;Totaal ;2020 1e kwartaal;473.0;322.0;51.0;232.0;221.0;11.0;162.0;153.0;10.0;44.0;43.0;1.0;26.0;25.0;1.0;38.0;23.0;8.0;6.0;2.0;6.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;117.0;84.0;33.0;79.0;70.0;9.0;39.0;14.0;24.0;26.0;11.0;16.0;6.0;2.0;4.0;6.0;2.0;5.0;34.0
3434;Jongste kind meerderjarig;Totaal ;2020 2e kwartaal;487.0;325.0;53.0;233.0;222.0;10.0;168.0;159.0;9.0;40.0;40.0;0.0;25.0;24.0;1.0;39.0;25.0;7.0;4.0;2.0;5.0;3.0;2.0;0.0;2.0;0.0;1.0;0.0;127.0;87.0;40.0;80.0;71.0;10.0;47.0;16.0;31.0;35.0;13.0;22.0;6.0;1.0;5.0;6.0;2.0;4.0;35.0
3435;Jongste kind meerderjarig;Totaal ;2020 3e kwartaal;490.0;322.0;48.0;233.0;221.0;12.0;164.0;154.0;10.0;46.0;45.0;1.0;23.0;22.0;1.0;41.0;25.0;8.0;4.0;3.0;7.0;4.0;3.0;0.0;1.0;1.0;0.0;0.0;134.0;93.0;41.0;84.0;75.0;9.0;49.0;18.0;32.0;35.0;12.0;23.0;7.0;2.0;5.0;8.0;4.0;4.0;34.0
3436;Jongste kind meerderjarig;Totaal ;2020 4e kwartaal;491.0;334.0;50.0;243.0;232.0;11.0;169.0;161.0;9.0;46.0;45.0;1.0;28.0;26.0;2.0;41.0;24.0;8.0;5.0;3.0;7.0;5.0;3.0;0.0;1.0;1.0;0.0;1.0;122.0;85.0;38.0;77.0;70.0;7.0;46.0;14.0;31.0;31.0;9.0;22.0;6.0;2.0;4.0;9.0;3.0;5.0;35.0
3437;Jongste kind meerderjarig;Totaal ;2020;485.0;325.0;50.0;235.0;224.0;11.0;166.0;157.0;9.0;44.0;43.0;1.0;25.0;24.0;1.0;40.0;24.0;7.0;5.0;3.0;6.0;4.0;3.0;0.0;1.0;0.0;1.0;1.0;125.0;87.0;38.0;80.0;71.0;9.0;45.0;16.0;29.0;32.0;11.0;21.0;6.0;2.0;4.0;7.0;3.0;4.0;35.0
3438;Jongste kind meerderjarig;Totaal ;2021 1e kwartaal;499.0;335.0;46.0;243.0;230.0;13.0;166.0;158.0;8.0;48.0;46.0;1.0;30.0;26.0;4.0;46.0;27.0;8.0;6.0;2.0;9.0;5.0;4.0;0.0;1.0;0.0;0.0;2.0;124.0;86.0;38.0;80.0;72.0;8.0;44.0;14.0;30.0;29.0;8.0;21.0;7.0;2.0;5.0;8.0;4.0;5.0;39.0
3439;Jongste kind meerderjarig;Totaal ;2021 2e kwartaal;515.0;356.0;58.0;247.0;236.0;12.0;176.0;167.0;8.0;43.0;41.0;1.0;29.0;27.0;2.0;50.0;28.0;10.0;6.0;3.0;10.0;5.0;5.0;0.0;1.0;0.0;1.0;1.0;126.0;88.0;38.0;79.0;71.0;7.0;47.0;16.0;31.0;30.0;10.0;20.0;9.0;3.0;5.0;8.0;2.0;5.0;34.0
3440;Jongste kind meerderjarig;Totaal ;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
