ID;Geslacht;LeeftijdOp31December;Perioden;VanEchtScheidendePersonen_1;VanEchtScheidendenPer1000Gehuwden_2;VanEchtScheidendenPer1000Inwoners_3;VerweduwendePersonen_4;VerweduwendePersonenPer1000Gehuwden_5;VerweduwendePersonenPer1000Inwoners_6
5553;Totaal mannen en vrouwen;94 jaar;1973;0;0.0;0.0;32;91.4;15.4
5554;Totaal mannen en vrouwen;94 jaar;1974;0;0.0;0.0;22;53.8;9.1
5555;Totaal mannen en vrouwen;94 jaar;1975;1;3.5;0.4;13;45.3;5.7
5556;Totaal mannen en vrouwen;94 jaar;1976;0;0.0;0.0;32;146.8;12.5
5557;Totaal mannen en vrouwen;94 jaar;1977;0;0.0;0.0;33;136.9;12.4
5558;Totaal mannen en vrouwen;94 jaar;1978;0;0.0;0.0;40;141.3;14.1
5559;Totaal mannen en vrouwen;94 jaar;1979;0;0.0;0.0;40;127.0;13.1
5560;Totaal mannen en vrouwen;94 jaar;1980;0;0.0;0.0;36;105.9;10.8
5561;Totaal mannen en vrouwen;94 jaar;1981;0;0.0;0.0;42;102.9;11.5
5562;Totaal mannen en vrouwen;94 jaar;1982;2;4.4;0.5;45;98.9;11.6
5563;Totaal mannen en vrouwen;94 jaar;1983;0;0.0;0.0;62;198.1;16.7
5564;Totaal mannen en vrouwen;94 jaar;1984;0;0.0;0.0;42;120.7;10.8
5565;Totaal mannen en vrouwen;94 jaar;1985;1;2.6;0.2;60;155.8;13.7
5566;Totaal mannen en vrouwen;94 jaar;1986;0;0.0;0.0;57;140.0;12.7
5567;Totaal mannen en vrouwen;94 jaar;1987;0;0.0;0.0;55;130.6;11.2
5568;Totaal mannen en vrouwen;94 jaar;1988;1;2.3;0.2;51;116.7;10.4
5569;Totaal mannen en vrouwen;94 jaar;1989;0;0.0;0.0;75;163.8;14.6
5570;Totaal mannen en vrouwen;94 jaar;1990;1;2.5;0.2;75;187.5;13.8
5571;Totaal mannen en vrouwen;94 jaar;1991;0;0.0;0.0;73;164.4;13.2
5572;Totaal mannen en vrouwen;94 jaar;1992;0;0.0;0.0;62;164.0;11.1
5573;Totaal mannen en vrouwen;94 jaar;1993;0;0.0;0.0;75;171.6;12.9
5574;Totaal mannen en vrouwen;94 jaar;1994;0;0.0;0.0;78;201.0;13.4
5575;Totaal mannen en vrouwen;94 jaar;1995;0;0.0;0.0;87;191.6;13.6
5576;Totaal mannen en vrouwen;94 jaar;1996;0;0.0;0.0;85;172.4;13.2
5577;Totaal mannen en vrouwen;94 jaar;1997;0;0.0;0.0;85;167.0;12.9
5578;Totaal mannen en vrouwen;94 jaar;1998;0;0.0;0.0;88;169.6;12.9
5579;Totaal mannen en vrouwen;94 jaar;1999;1;1.9;0.1;77;145.0;11.0
5580;Totaal mannen en vrouwen;94 jaar;2000;0;0.0;0.0;84;152.7;11.7
5581;Totaal mannen en vrouwen;94 jaar;2001;0;0.0;0.0;97;182.7;13.4
5582;Totaal mannen en vrouwen;94 jaar;2002;1;1.5;0.1;106;164.1;14.2
5583;Totaal mannen en vrouwen;94 jaar;2003;0;0.0;0.0;102;172.6;13.3
5584;Totaal mannen en vrouwen;94 jaar;2004;0;0.0;0.0;90;147.1;11.7
5585;Totaal mannen en vrouwen;94 jaar;2005;1;1.5;0.1;107;163.1;13.6
5586;Totaal mannen en vrouwen;94 jaar;2006;0;0.0;0.0;122;164.4;14.6
5587;Totaal mannen en vrouwen;94 jaar;2007;1;1.2;0.1;128;156.5;14.6
5588;Totaal mannen en vrouwen;94 jaar;2008;0;0.0;0.0;141;160.8;15.0
5589;Totaal mannen en vrouwen;94 jaar;2009;2;2.4;0.2;131;155.2;14.7
5590;Totaal mannen en vrouwen;94 jaar;2010;0;0.0;0.0;136;156.5;14.7
5591;Totaal mannen en vrouwen;94 jaar;2011;0;0.0;0.0;133;135.2;13.8
5592;Totaal mannen en vrouwen;94 jaar;2012;0;0.0;0.0;148;150.3;15.3
5593;Totaal mannen en vrouwen;94 jaar;2013;0;0.0;0.0;152;142.2;14.7
5594;Totaal mannen en vrouwen;94 jaar;2014;1;0.7;0.1;215;155.0;17.2
5595;Totaal mannen en vrouwen;94 jaar;2015;1;0.7;0.1;213;146.0;16.7
5596;Totaal mannen en vrouwen;94 jaar;2016;1;0.7;0.1;225;156.1;17.5
5597;Totaal mannen en vrouwen;94 jaar;2017;1;0.6;0.1;254;150.0;18.7
5598;Totaal mannen en vrouwen;94 jaar;2018;0;0.0;0.0;261;156.3;19.3
5599;Totaal mannen en vrouwen;94 jaar;2019;1;0.6;0.1;262;146.9;19.5
5600;Totaal mannen en vrouwen;95 jaar;1950;0;0.0;0.0;4;93.0;12.6
5601;Totaal mannen en vrouwen;95 jaar;1951;0;0.0;0.0;5;111.1;14.7
5602;Totaal mannen en vrouwen;95 jaar;1952;0;0.0;0.0;5;106.4;14.2
5603;Totaal mannen en vrouwen;95 jaar;1953;0;0.0;0.0;5;100.0;14.1
5604;Totaal mannen en vrouwen;95 jaar;1954;0;0.0;0.0;6;103.4;14.3
5605;Totaal mannen en vrouwen;95 jaar;1955;0;0.0;0.0;7;104.5;14.9
5606;Totaal mannen en vrouwen;95 jaar;1956;0;0.0;0.0;8;112.7;16.3
5607;Totaal mannen en vrouwen;95 jaar;1957;0;0.0;0.0;7;84.3;12.6
5608;Totaal mannen en vrouwen;95 jaar;1958;0;0.0;0.0;7;81.4;11.7
5609;Totaal mannen en vrouwen;95 jaar;1959;0;0.0;0.0;7;86.4;12.7
5610;Totaal mannen en vrouwen;95 jaar;1960;0;0.0;0.0;8;90.9;13.7
5611;Totaal mannen en vrouwen;95 jaar;1961;0;0.0;0.0;9;84.9;13.3
5612;Totaal mannen en vrouwen;95 jaar;1962;0;0.0;0.0;11;102.8;16.0
5613;Totaal mannen en vrouwen;95 jaar;1963;0;0.0;0.0;11;99.1;16.0
5614;Totaal mannen en vrouwen;95 jaar;1964;0;0.0;0.0;12;99.2;15.9
5615;Totaal mannen en vrouwen;95 jaar;1965;0;0.0;0.0;12;80.5;13.2
5616;Totaal mannen en vrouwen;95 jaar;1966;0;0.0;0.0;13;104.8;16.5
5617;Totaal mannen en vrouwen;95 jaar;1967;0;0.0;0.0;13;72.6;12.2
5618;Totaal mannen en vrouwen;95 jaar;1968;0;0.0;0.0;15;80.6;13.5
5619;Totaal mannen en vrouwen;95 jaar;1969;0;0.0;0.0;16;88.4;14.3
5620;Totaal mannen en vrouwen;95 jaar;1970;0;0.0;0.0;17;87.6;15.1
5621;Totaal mannen en vrouwen;95 jaar;1971;0;0.0;0.0;12;60.6;10.2
5622;Totaal mannen en vrouwen;95 jaar;1972;1;4.6;0.8;17;78.3;14.2
5623;Totaal mannen en vrouwen;95 jaar;1973;1;4.7;0.8;19;88.8;14.3
5624;Totaal mannen en vrouwen;95 jaar;1974;0;0.0;0.0;18;73.5;12.2
5625;Totaal mannen en vrouwen;95 jaar;1975;1;4.2;0.5;14;58.6;7.4
5626;Totaal mannen en vrouwen;95 jaar;1976;1;7.9;0.6;7;55.1;4.0
5627;Totaal mannen en vrouwen;95 jaar;1977;2;13.4;1.0;23;154.4;12.0
5628;Totaal mannen en vrouwen;95 jaar;1978;1;6.2;0.5;24;148.1;11.9
5629;Totaal mannen en vrouwen;95 jaar;1979;1;5.1;0.5;26;130.7;12.0
5630;Totaal mannen en vrouwen;95 jaar;1980;0;0.0;0.0;26;109.2;10.7
5631;Totaal mannen en vrouwen;95 jaar;1981;0;0.0;0.0;27;105.9;10.2
5632;Totaal mannen en vrouwen;95 jaar;1982;1;3.3;0.3;32;104.2;11.0
5633;Totaal mannen en vrouwen;95 jaar;1983;1;4.4;0.4;34;149.1;12.4
5634;Totaal mannen en vrouwen;95 jaar;1984;0;0.0;0.0;21;104.0;7.6
5635;Totaal mannen en vrouwen;95 jaar;1985;0;0.0;0.0;30;124.5;10.1
5636;Totaal mannen en vrouwen;95 jaar;1986;0;0.0;0.0;45;186.7;13.6
5637;Totaal mannen en vrouwen;95 jaar;1987;0;0.0;0.0;40;154.4;11.7
5638;Totaal mannen en vrouwen;95 jaar;1988;1;3.4;0.3;38;128.8;10.1
5639;Totaal mannen en vrouwen;95 jaar;1989;1;3.3;0.3;47;153.1;12.5
5640;Totaal mannen en vrouwen;95 jaar;1990;0;0.0;0.0;42;161.5;11.1
5641;Totaal mannen en vrouwen;95 jaar;1991;0;0.0;0.0;40;163.9;9.9
5642;Totaal mannen en vrouwen;95 jaar;1992;1;3.6;0.2;43;153.6;10.4
5643;Totaal mannen en vrouwen;95 jaar;1993;0;0.0;0.0;64;289.6;15.4
5644;Totaal mannen en vrouwen;95 jaar;1994;0;0.0;0.0;50;185.2;11.5
5645;Totaal mannen en vrouwen;95 jaar;1995;0;0.0;0.0;52;230.1;12.0
5646;Totaal mannen en vrouwen;95 jaar;1996;0;0.0;0.0;43;150.9;8.9
5647;Totaal mannen en vrouwen;95 jaar;1997;0;0.0;0.0;49;151.2;10.2
5648;Totaal mannen en vrouwen;95 jaar;1998;0;0.0;0.0;46;140.7;9.3
5649;Totaal mannen en vrouwen;95 jaar;1999;0;0.0;0.0;57;177.0;11.1
5650;Totaal mannen en vrouwen;95 jaar;2000;0;0.0;0.0;60;181.8;11.6
5651;Totaal mannen en vrouwen;95 jaar;2001;0;0.0;0.0;57;158.8;10.6
5652;Totaal mannen en vrouwen;95 jaar;2002;0;0.0;0.0;58;174.2;10.7
5653;Totaal mannen en vrouwen;95 jaar;2003;0;0.0;0.0;80;197.5;14.4
5654;Totaal mannen en vrouwen;95 jaar;2004;0;0.0;0.0;62;164.5;10.7
5655;Totaal mannen en vrouwen;95 jaar;2005;0;0.0;0.0;67;167.1;11.5
5656;Totaal mannen en vrouwen;95 jaar;2006;0;0.0;0.0;69;165.5;11.7
5657;Totaal mannen en vrouwen;95 jaar;2007;0;0.0;0.0;72;151.9;11.4
5658;Totaal mannen en vrouwen;95 jaar;2008;0;0.0;0.0;83;156.9;12.3
5659;Totaal mannen en vrouwen;95 jaar;2009;0;0.0;0.0;94;162.3;13.1
5660;Totaal mannen en vrouwen;95 jaar;2010;0;0.0;0.0;81;145.4;11.8
5661;Totaal mannen en vrouwen;95 jaar;2011;1;1.7;0.1;89;154.2;12.5
5662;Totaal mannen en vrouwen;95 jaar;2012;0;0.0;0.0;100;155.0;13.4
5663;Totaal mannen en vrouwen;95 jaar;2013;0;0.0;0.0;96;149.5;13.0
5664;Totaal mannen en vrouwen;95 jaar;2014;0;0.0;0.0;111;158.1;13.9
5665;Totaal mannen en vrouwen;95 jaar;2015;0;0.0;0.0;160;176.6;16.6
5666;Totaal mannen en vrouwen;95 jaar;2016;0;0.0;0.0;131;138.2;13.5
5667;Totaal mannen en vrouwen;95 jaar;2017;0;0.0;0.0;161;174.2;16.3
5668;Totaal mannen en vrouwen;95 jaar;2018;1;0.9;0.1;161;144.1;15.8
5669;Totaal mannen en vrouwen;95 jaar;2019;0;0.0;0.0;199;186.9;19.3
5670;Totaal mannen en vrouwen;96 jaar;1950;0;0.0;0.0;3;107.1;14.3
5671;Totaal mannen en vrouwen;96 jaar;1951;0;0.0;0.0;3;100.0;13.7
5672;Totaal mannen en vrouwen;96 jaar;1952;0;0.0;0.0;3;96.8;12.7
5673;Totaal mannen en vrouwen;96 jaar;1953;0;0.0;0.0;3;93.8;12.2
5674;Totaal mannen en vrouwen;96 jaar;1954;0;0.0;0.0;3;88.2;12.8
5675;Totaal mannen en vrouwen;96 jaar;1955;0;0.0;0.0;5;125.0;17.9
5676;Totaal mannen en vrouwen;96 jaar;1956;0;0.0;0.0;5;106.4;15.2
5677;Totaal mannen en vrouwen;96 jaar;1957;0;0.0;0.0;5;106.4;15.3
5678;Totaal mannen en vrouwen;96 jaar;1958;0;0.0;0.0;5;84.7;13.0
5679;Totaal mannen en vrouwen;96 jaar;1959;0;0.0;0.0;5;86.2;12.3
5680;Totaal mannen en vrouwen;96 jaar;1960;0;0.0;0.0;5;87.7;13.2
5681;Totaal mannen en vrouwen;96 jaar;1961;0;0.0;0.0;7;109.4;16.9
5682;Totaal mannen en vrouwen;96 jaar;1962;0;0.0;0.0;7;101.4;15.8
5683;Totaal mannen en vrouwen;96 jaar;1963;0;0.0;0.0;8;115.9;17.4
5684;Totaal mannen en vrouwen;96 jaar;1964;0;0.0;0.0;7;97.2;15.3
5685;Totaal mannen en vrouwen;96 jaar;1965;0;0.0;0.0;8;93.0;15.0
5686;Totaal mannen en vrouwen;96 jaar;1966;0;0.0;0.0;8;73.4;12.3
5687;Totaal mannen en vrouwen;96 jaar;1967;0;0.0;0.0;9;105.9;16.7
5688;Totaal mannen en vrouwen;96 jaar;1968;0;0.0;0.0;11;84.0;13.9
5689;Totaal mannen en vrouwen;96 jaar;1969;0;0.0;0.0;10;78.1;12.9
5690;Totaal mannen en vrouwen;96 jaar;1970;0;0.0;0.0;11;87.3;13.9
5691;Totaal mannen en vrouwen;96 jaar;1971;0;0.0;0.0;7;52.6;9.0
5692;Totaal mannen en vrouwen;96 jaar;1972;0;0.0;0.0;8;63.0;10.5
5693;Totaal mannen en vrouwen;96 jaar;1973;0;0.0;0.0;7;49.3;9.1
5694;Totaal mannen en vrouwen;96 jaar;1974;0;0.0;0.0;7;48.6;7.6
5695;Totaal mannen en vrouwen;96 jaar;1975;0;0.0;0.0;15;111.9;13.7
5696;Totaal mannen en vrouwen;96 jaar;1976;0;0.0;0.0;12;107.1;8.0
5697;Totaal mannen en vrouwen;96 jaar;1977;0;0.0;0.0;13;142.9;10.5
5698;Totaal mannen en vrouwen;96 jaar;1978;0;0.0;0.0;13;123.8;9.2
5699;Totaal mannen en vrouwen;96 jaar;1979;0;0.0;0.0;21;184.2;14.1
5700;Totaal mannen en vrouwen;96 jaar;1980;0;0.0;0.0;20;129.9;11.9
5701;Totaal mannen en vrouwen;96 jaar;1981;0;0.0;0.0;19;101.1;9.9
5702;Totaal mannen en vrouwen;96 jaar;1982;0;0.0;0.0;11;51.6;5.2
5703;Totaal mannen en vrouwen;96 jaar;1983;0;0.0;0.0;17;121.4;8.7
5704;Totaal mannen en vrouwen;96 jaar;1984;0;0.0;0.0;22;149.7;10.7
5705;Totaal mannen en vrouwen;96 jaar;1985;0;0.0;0.0;20;146.0;9.8
5706;Totaal mannen en vrouwen;96 jaar;1986;0;0.0;0.0;20;114.3;9.0
5707;Totaal mannen en vrouwen;96 jaar;1987;0;0.0;0.0;33;237.4;13.6
5708;Totaal mannen en vrouwen;96 jaar;1988;0;0.0;0.0;22;125.0;8.6
5709;Totaal mannen en vrouwen;96 jaar;1989;0;0.0;0.0;33;157.9;11.7
5710;Totaal mannen en vrouwen;96 jaar;1990;0;0.0;0.0;28;163.7;10.3
5711;Totaal mannen en vrouwen;96 jaar;1991;1;6.0;0.4;24;143.7;8.6
5712;Totaal mannen en vrouwen;96 jaar;1992;0;0.0;0.0;22;151.7;7.6
5713;Totaal mannen en vrouwen;96 jaar;1993;0;0.0;0.0;39;220.3;13.0
5714;Totaal mannen en vrouwen;96 jaar;1994;0;0.0;0.0;23;188.5;7.7
5715;Totaal mannen en vrouwen;96 jaar;1995;0;0.0;0.0;33;215.7;10.4
5716;Totaal mannen en vrouwen;96 jaar;1996;0;0.0;0.0;27;206.1;8.7
5717;Totaal mannen en vrouwen;96 jaar;1997;0;0.0;0.0;28;156.4;8.0
5718;Totaal mannen en vrouwen;96 jaar;1998;0;0.0;0.0;33;165.8;9.6
5719;Totaal mannen en vrouwen;96 jaar;1999;1;5.1;0.3;42;213.2;11.8
5720;Totaal mannen en vrouwen;96 jaar;2000;0;0.0;0.0;29;151.8;7.8
5721;Totaal mannen en vrouwen;96 jaar;2001;0;0.0;0.0;35;174.1;9.4
5722;Totaal mannen en vrouwen;96 jaar;2002;0;0.0;0.0;41;184.7;10.5
5723;Totaal mannen en vrouwen;96 jaar;2003;0;0.0;0.0;41;207.1;10.6
5724;Totaal mannen en vrouwen;96 jaar;2004;0;0.0;0.0;43;177.0;10.6
5725;Totaal mannen en vrouwen;96 jaar;2005;0;0.0;0.0;46;194.1;10.8
5726;Totaal mannen en vrouwen;96 jaar;2006;1;3.9;0.2;33;127.4;7.7
5727;Totaal mannen en vrouwen;96 jaar;2007;0;0.0;0.0;35;130.6;8.0
5728;Totaal mannen en vrouwen;96 jaar;2008;0;0.0;0.0;55;189.0;11.8
5729;Totaal mannen en vrouwen;96 jaar;2009;0;0.0;0.0;62;183.4;12.4
5730;Totaal mannen en vrouwen;96 jaar;2010;1;2.7;0.2;61;162.7;11.4
5731;Totaal mannen en vrouwen;96 jaar;2011;0;0.0;0.0;53;148.5;10.2
5732;Totaal mannen en vrouwen;96 jaar;2012;0;0.0;0.0;68;187.8;12.7
5733;Totaal mannen en vrouwen;96 jaar;2013;1;2.5;0.2;64;160.0;11.6
5734;Totaal mannen en vrouwen;96 jaar;2014;0;0.0;0.0;58;139.4;10.5
5735;Totaal mannen en vrouwen;96 jaar;2015;0;0.0;0.0;78;172.9;13.0
5736;Totaal mannen en vrouwen;96 jaar;2016;0;0.0;0.0;92;162.8;12.8
5737;Totaal mannen en vrouwen;96 jaar;2017;0;0.0;0.0;89;149.1;12.5
5738;Totaal mannen en vrouwen;96 jaar;2018;0;0.0;0.0;101;178.8;13.8
5739;Totaal mannen en vrouwen;96 jaar;2019;0;0.0;0.0;133;190.5;17.7
5740;Totaal mannen en vrouwen;97 jaar;1950;0;0.0;0.0;2;95.2;12.0
5741;Totaal mannen en vrouwen;97 jaar;1951;0;0.0;0.0;2;111.1;13.8
5742;Totaal mannen en vrouwen;97 jaar;1952;0;0.0;0.0;2;100.0;13.8
5743;Totaal mannen en vrouwen;97 jaar;1953;0;0.0;0.0;2;100.0;12.7
5744;Totaal mannen en vrouwen;97 jaar;1954;0;0.0;0.0;2;90.9;11.7
5745;Totaal mannen en vrouwen;97 jaar;1955;0;0.0;0.0;2;87.0;13.4
5746;Totaal mannen en vrouwen;97 jaar;1956;0;0.0;0.0;2;80.0;11.6
5747;Totaal mannen en vrouwen;97 jaar;1957;0;0.0;0.0;2;60.6;8.4
5748;Totaal mannen en vrouwen;97 jaar;1958;0;0.0;0.0;2;64.5;9.4
5749;Totaal mannen en vrouwen;97 jaar;1959;0;0.0;0.0;2;48.8;7.4
5750;Totaal mannen en vrouwen;97 jaar;1960;0;0.0;0.0;2;48.8;7.0
5751;Totaal mannen en vrouwen;97 jaar;1961;0;0.0;0.0;3;73.2;11.2
5752;Totaal mannen en vrouwen;97 jaar;1962;0;0.0;0.0;3;68.2;10.5
5753;Totaal mannen en vrouwen;97 jaar;1963;0;0.0;0.0;3;73.2;11.2
5754;Totaal mannen en vrouwen;97 jaar;1964;0;0.0;0.0;4;87.0;13.2
5755;Totaal mannen en vrouwen;97 jaar;1965;0;0.0;0.0;4;85.1;13.3
5756;Totaal mannen en vrouwen;97 jaar;1966;0;0.0;0.0;4;69.0;11.3
5757;Totaal mannen en vrouwen;97 jaar;1967;0;0.0;0.0;4;51.3;8.6
5758;Totaal mannen en vrouwen;97 jaar;1968;0;0.0;0.0;5;87.7;13.9
5759;Totaal mannen en vrouwen;97 jaar;1969;0;0.0;0.0;5;52.6;8.6
5760;Totaal mannen en vrouwen;97 jaar;1970;0;0.0;0.0;5;57.5;9.5
5761;Totaal mannen en vrouwen;97 jaar;1971;0;0.0;0.0;5;58.1;9.1
5762;Totaal mannen en vrouwen;97 jaar;1972;0;0.0;0.0;1;11.4;1.9
5763;Totaal mannen en vrouwen;97 jaar;1973;0;0.0;0.0;3;38.5;6.2
5764;Totaal mannen en vrouwen;97 jaar;1974;0;0.0;0.0;5;54.9;10.7
5765;Totaal mannen en vrouwen;97 jaar;1975;0;0.0;0.0;7;93.3;10.5
5766;Totaal mannen en vrouwen;97 jaar;1976;0;0.0;0.0;8;140.4;9.7
5767;Totaal mannen en vrouwen;97 jaar;1977;0;0.0;0.0;14;159.1;12.2
5768;Totaal mannen en vrouwen;97 jaar;1978;0;0.0;0.0;7;111.1;8.1
5769;Totaal mannen en vrouwen;97 jaar;1979;0;0.0;0.0;4;49.4;3.9
5770;Totaal mannen en vrouwen;97 jaar;1980;0;0.0;0.0;6;60.0;5.3
5771;Totaal mannen en vrouwen;97 jaar;1981;0;0.0;0.0;8;60.6;6.0
5772;Totaal mannen en vrouwen;97 jaar;1982;0;0.0;0.0;8;51.9;5.4
5773;Totaal mannen en vrouwen;97 jaar;1983;0;0.0;0.0;9;163.6;7.6
5774;Totaal mannen en vrouwen;97 jaar;1984;0;0.0;0.0;14;152.2;10.1
5775;Totaal mannen en vrouwen;97 jaar;1985;0;0.0;0.0;14;147.4;9.3
5776;Totaal mannen en vrouwen;97 jaar;1986;0;0.0;0.0;11;113.4;7.4
5777;Totaal mannen en vrouwen;97 jaar;1987;0;0.0;0.0;17;157.4;10.6
5778;Totaal mannen en vrouwen;97 jaar;1988;0;0.0;0.0;15;172.4;8.5
5779;Totaal mannen en vrouwen;97 jaar;1989;0;0.0;0.0;16;127.0;8.6
5780;Totaal mannen en vrouwen;97 jaar;1990;0;0.0;0.0;17;171.7;8.7
5781;Totaal mannen en vrouwen;97 jaar;1991;0;0.0;0.0;14;127.3;7.2
5782;Totaal mannen en vrouwen;97 jaar;1992;0;0.0;0.0;17;171.7;8.6
5783;Totaal mannen en vrouwen;97 jaar;1993;0;0.0;0.0;21;218.8;10.1
5784;Totaal mannen en vrouwen;97 jaar;1994;0;0.0;0.0;21;223.4;10.0
5785;Totaal mannen en vrouwen;97 jaar;1995;0;0.0;0.0;16;242.4;7.7
5786;Totaal mannen en vrouwen;97 jaar;1996;0;0.0;0.0;11;125.0;4.9
5787;Totaal mannen en vrouwen;97 jaar;1997;0;0.0;0.0;14;177.2;6.4
5788;Totaal mannen en vrouwen;97 jaar;1998;0;0.0;0.0;18;176.5;7.3
5789;Totaal mannen en vrouwen;97 jaar;1999;1;8.9;0.4;22;194.7;9.2
5790;Totaal mannen en vrouwen;97 jaar;2000;0;0.0;0.0;22;188.0;8.9
5791;Totaal mannen en vrouwen;97 jaar;2001;0;0.0;0.0;26;232.1;9.9
5792;Totaal mannen en vrouwen;97 jaar;2002;0;0.0;0.0;24;195.1;9.3
5793;Totaal mannen en vrouwen;97 jaar;2003;0;0.0;0.0;33;259.8;12.1
5794;Totaal mannen en vrouwen;97 jaar;2004;0;0.0;0.0;20;172.4;7.4
5795;Totaal mannen en vrouwen;97 jaar;2005;0;0.0;0.0;23;156.5;7.9
5796;Totaal mannen en vrouwen;97 jaar;2006;0;0.0;0.0;29;201.4;9.5
5797;Totaal mannen en vrouwen;97 jaar;2007;0;0.0;0.0;35;221.5;11.3
5798;Totaal mannen en vrouwen;97 jaar;2008;0;0.0;0.0;31;186.7;9.8
5799;Totaal mannen en vrouwen;97 jaar;2009;0;0.0;0.0;30;176.5;9.0
5800;Totaal mannen en vrouwen;97 jaar;2010;0;0.0;0.0;22;103.8;6.0
5801;Totaal mannen en vrouwen;97 jaar;2011;0;0.0;0.0;31;131.9;7.9
5802;Totaal mannen en vrouwen;97 jaar;2012;0;0.0;0.0;35;159.8;9.2
5803;Totaal mannen en vrouwen;97 jaar;2013;0;0.0;0.0;41;197.1;10.6
5804;Totaal mannen en vrouwen;97 jaar;2014;0;0.0;0.0;40;165.3;10.0
5805;Totaal mannen en vrouwen;97 jaar;2015;0;0.0;0.0;40;156.3;10.0
5806;Totaal mannen en vrouwen;97 jaar;2016;0;0.0;0.0;52;196.2;12.1
5807;Totaal mannen en vrouwen;97 jaar;2017;0;0.0;0.0;70;205.3;13.8
5808;Totaal mannen en vrouwen;97 jaar;2018;0;0.0;0.0;60;166.2;11.8
5809;Totaal mannen en vrouwen;97 jaar;2019;0;0.0;0.0;65;198.8;12.4
5810;Totaal mannen en vrouwen;98 jaar;1950;0;0.0;0.0;0;0.0;0.0
5811;Totaal mannen en vrouwen;98 jaar;1951;0;0.0;0.0;1;71.4;9.2
5812;Totaal mannen en vrouwen;98 jaar;1952;0;0.0;0.0;1;90.9;9.6
5813;Totaal mannen en vrouwen;98 jaar;1953;0;0.0;0.0;0;0.0;0.0
5814;Totaal mannen en vrouwen;98 jaar;1954;0;0.0;0.0;1;76.9;9.7
5815;Totaal mannen en vrouwen;98 jaar;1955;0;0.0;0.0;0;0.0;0.0
5816;Totaal mannen en vrouwen;98 jaar;1956;0;0.0;0.0;2;133.3;23.5
5817;Totaal mannen en vrouwen;98 jaar;1957;0;0.0;0.0;1;66.7;9.4
5818;Totaal mannen en vrouwen;98 jaar;1958;0;0.0;0.0;1;40.0;5.6
5819;Totaal mannen en vrouwen;98 jaar;1959;0;0.0;0.0;2;100.0;15.2
5820;Totaal mannen en vrouwen;98 jaar;1960;0;0.0;0.0;2;71.4;10.8
5821;Totaal mannen en vrouwen;98 jaar;1961;0;0.0;0.0;1;34.5;5.1
5822;Totaal mannen en vrouwen;98 jaar;1962;0;0.0;0.0;2;71.4;11.2
5823;Totaal mannen en vrouwen;98 jaar;1963;0;0.0;0.0;2;71.4;11.5
5824;Totaal mannen en vrouwen;98 jaar;1964;0;0.0;0.0;2;80.0;12.0
5825;Totaal mannen en vrouwen;98 jaar;1965;0;0.0;0.0;2;64.5;10.3
5826;Totaal mannen en vrouwen;98 jaar;1966;0;0.0;0.0;2;66.7;10.6
5827;Totaal mannen en vrouwen;98 jaar;1967;0;0.0;0.0;2;51.3;8.6
5828;Totaal mannen en vrouwen;98 jaar;1968;0;0.0;0.0;2;35.7;6.1
5829;Totaal mannen en vrouwen;98 jaar;1969;0;0.0;0.0;3;88.2;13.8
5830;Totaal mannen en vrouwen;98 jaar;1970;0;0.0;0.0;3;43.5;7.0
5831;Totaal mannen en vrouwen;98 jaar;1971;0;0.0;0.0;1;18.2;3.0
5832;Totaal mannen en vrouwen;98 jaar;1972;0;0.0;0.0;5;82.0;13.0
5833;Totaal mannen en vrouwen;98 jaar;1973;0;0.0;0.0;6;107.1;17.2
5834;Totaal mannen en vrouwen;98 jaar;1974;0;0.0;0.0;5;108.7;16.8
5835;Totaal mannen en vrouwen;98 jaar;1975;0;0.0;0.0;3;68.2;9.7
5836;Totaal mannen en vrouwen;98 jaar;1976;0;0.0;0.0;1;37.0;2.1
5837;Totaal mannen en vrouwen;98 jaar;1977;0;0.0;0.0;6;150.0;10.4
5838;Totaal mannen en vrouwen;98 jaar;1978;0;0.0;0.0;4;55.6;4.4
5839;Totaal mannen en vrouwen;98 jaar;1979;0;0.0;0.0;4;83.3;6.6
5840;Totaal mannen en vrouwen;98 jaar;1980;0;0.0;0.0;3;44.1;4.0
5841;Totaal mannen en vrouwen;98 jaar;1981;0;0.0;0.0;7;85.4;8.1
5842;Totaal mannen en vrouwen;98 jaar;1982;0;0.0;0.0;3;29.7;3.1
5843;Totaal mannen en vrouwen;98 jaar;1983;0;0.0;0.0;6;193.5;7.9
5844;Totaal mannen en vrouwen;98 jaar;1984;0;0.0;0.0;7;205.9;8.4
5845;Totaal mannen en vrouwen;98 jaar;1985;0;0.0;0.0;10;149.3;10.2
5846;Totaal mannen en vrouwen;98 jaar;1986;0;0.0;0.0;9;140.6;8.4
5847;Totaal mannen en vrouwen;98 jaar;1987;0;0.0;0.0;11;174.6;10.7
5848;Totaal mannen en vrouwen;98 jaar;1988;0;0.0;0.0;8;119.4;7.1
5849;Totaal mannen en vrouwen;98 jaar;1989;0;0.0;0.0;8;129.0;6.5
5850;Totaal mannen en vrouwen;98 jaar;1990;0;0.0;0.0;14;245.6;11.2
5851;Totaal mannen en vrouwen;98 jaar;1991;1;15.9;0.7;10;158.7;7.3
5852;Totaal mannen en vrouwen;98 jaar;1992;0;0.0;0.0;12;181.8;9.1
5853;Totaal mannen en vrouwen;98 jaar;1993;0;0.0;0.0;10;163.9;7.3
