ID;Afzet;BedrijfstakkenBranchesSBI2008;Perioden;ProducentenprijsindexPPI_1;OntwikkelingTOV1JaarEerder_2;OntwikkelingTOV1MaandEerder_3;Wegingcoefficient_4
2421;Totaal;10 Voedingsmiddelenindustrie;1982 april;83.3;6.4;0.1;0
2422;Totaal;10 Voedingsmiddelenindustrie;1982 mei;83.6;5.4;0.4;0
2423;Totaal;10 Voedingsmiddelenindustrie;1982 juni;83.9;4.6;0.3;0
2424;Totaal;10 Voedingsmiddelenindustrie;1982 juli;83.7;3.0;-0.3;0
2425;Totaal;10 Voedingsmiddelenindustrie;1982 augustus;83.6;1.9;0.0;0
2426;Totaal;10 Voedingsmiddelenindustrie;1982 september;83.4;0.6;-0.3;0
2427;Totaal;10 Voedingsmiddelenindustrie;1982 oktober;83.3;0.8;-0.1;0
2428;Totaal;10 Voedingsmiddelenindustrie;1982 november;83.2;0.5;-0.1;0
2429;Totaal;10 Voedingsmiddelenindustrie;1982 december;83.3;0.7;0.2;0
2430;Totaal;10 Voedingsmiddelenindustrie;1982;83.4;3.8;;0
2431;Totaal;10 Voedingsmiddelenindustrie;1983 januari;82.6;-0.5;-0.8;0
2432;Totaal;10 Voedingsmiddelenindustrie;1983 februari;82.3;-1.0;-0.4;0
2433;Totaal;10 Voedingsmiddelenindustrie;1983 maart;82.2;-1.2;-0.2;0
2434;Totaal;10 Voedingsmiddelenindustrie;1983 april;82.1;-1.4;-0.1;0
2435;Totaal;10 Voedingsmiddelenindustrie;1983 mei;82.4;-1.5;0.3;0
2436;Totaal;10 Voedingsmiddelenindustrie;1983 juni;82.9;-1.2;0.6;0
2437;Totaal;10 Voedingsmiddelenindustrie;1983 juli;83.3;-0.4;0.5;0
2438;Totaal;10 Voedingsmiddelenindustrie;1983 augustus;85.0;1.7;2.1;0
2439;Totaal;10 Voedingsmiddelenindustrie;1983 september;87.1;4.4;2.4;0
2440;Totaal;10 Voedingsmiddelenindustrie;1983 oktober;87.3;4.8;0.2;0
2441;Totaal;10 Voedingsmiddelenindustrie;1983 november;87.8;5.6;0.6;0
2442;Totaal;10 Voedingsmiddelenindustrie;1983 december;88.6;6.3;0.8;0
2443;Totaal;10 Voedingsmiddelenindustrie;1983;84.5;1.3;;0
2444;Totaal;10 Voedingsmiddelenindustrie;1984 januari;89.3;8.1;0.9;0
2445;Totaal;10 Voedingsmiddelenindustrie;1984 februari;90.1;9.4;0.8;0
2446;Totaal;10 Voedingsmiddelenindustrie;1984 maart;90.0;9.6;-0.1;0
2447;Totaal;10 Voedingsmiddelenindustrie;1984 april;90.3;10.0;0.3;0
2448;Totaal;10 Voedingsmiddelenindustrie;1984 mei;90.8;10.2;0.5;0
2449;Totaal;10 Voedingsmiddelenindustrie;1984 juni;91.6;10.5;0.9;0
2450;Totaal;10 Voedingsmiddelenindustrie;1984 juli;91.3;9.6;-0.4;0
2451;Totaal;10 Voedingsmiddelenindustrie;1984 augustus;90.7;6.6;-0.7;0
2452;Totaal;10 Voedingsmiddelenindustrie;1984 september;90.5;3.9;-0.2;0
2453;Totaal;10 Voedingsmiddelenindustrie;1984 oktober;89.9;3.0;-0.6;0
2454;Totaal;10 Voedingsmiddelenindustrie;1984 november;89.8;2.3;-0.1;0
2455;Totaal;10 Voedingsmiddelenindustrie;1984 december;89.7;1.3;-0.2;0
2456;Totaal;10 Voedingsmiddelenindustrie;1984;90.3;7.0;;0
2457;Totaal;10 Voedingsmiddelenindustrie;1985 januari;89.7;0.4;0.0;0
2458;Totaal;10 Voedingsmiddelenindustrie;1985 februari;89.8;-0.3;0.1;0
2459;Totaal;10 Voedingsmiddelenindustrie;1985 maart;90.0;0.0;0.2;0
2460;Totaal;10 Voedingsmiddelenindustrie;1985 april;90.0;-0.4;0.0;0
2461;Totaal;10 Voedingsmiddelenindustrie;1985 mei;89.7;-1.2;-0.4;0
2462;Totaal;10 Voedingsmiddelenindustrie;1985 juni;89.5;-2.4;-0.2;0
2463;Totaal;10 Voedingsmiddelenindustrie;1985 juli;88.9;-2.6;-0.6;0
2464;Totaal;10 Voedingsmiddelenindustrie;1985 augustus;88.0;-2.9;-1.0;0
2465;Totaal;10 Voedingsmiddelenindustrie;1985 september;87.3;-3.5;-0.8;0
2466;Totaal;10 Voedingsmiddelenindustrie;1985 oktober;86.3;-4.0;-1.1;0
2467;Totaal;10 Voedingsmiddelenindustrie;1985 november;85.9;-4.4;-0.5;0
2468;Totaal;10 Voedingsmiddelenindustrie;1985 december;85.6;-4.5;-0.3;0
2469;Totaal;10 Voedingsmiddelenindustrie;1985;88.4;-2.2;;0
2470;Totaal;10 Voedingsmiddelenindustrie;1986 januari;85.2;-5.0;-0.5;0
2471;Totaal;10 Voedingsmiddelenindustrie;1986 februari;84.2;-6.3;-1.1;0
2472;Totaal;10 Voedingsmiddelenindustrie;1986 maart;83.8;-6.9;-0.5;0
2473;Totaal;10 Voedingsmiddelenindustrie;1986 april;83.4;-7.4;-0.5;0
2474;Totaal;10 Voedingsmiddelenindustrie;1986 mei;82.7;-7.8;-0.8;0
2475;Totaal;10 Voedingsmiddelenindustrie;1986 juni;82.2;-8.1;-0.6;0
2476;Totaal;10 Voedingsmiddelenindustrie;1986 juli;81.5;-8.3;-0.9;0
2477;Totaal;10 Voedingsmiddelenindustrie;1986 augustus;81.0;-8.0;-0.6;0
2478;Totaal;10 Voedingsmiddelenindustrie;1986 september;80.5;-7.8;-0.6;0
2479;Totaal;10 Voedingsmiddelenindustrie;1986 oktober;80.0;-7.3;-0.6;0
2480;Totaal;10 Voedingsmiddelenindustrie;1986 november;79.6;-7.4;-0.5;0
2481;Totaal;10 Voedingsmiddelenindustrie;1986 december;79.2;-7.5;-0.5;0
2482;Totaal;10 Voedingsmiddelenindustrie;1986;81.9;-7.3;;0
2483;Totaal;10 Voedingsmiddelenindustrie;1987 januari;78.6;-7.8;-0.8;0
2484;Totaal;10 Voedingsmiddelenindustrie;1987 februari;77.9;-7.5;-0.9;0
2485;Totaal;10 Voedingsmiddelenindustrie;1987 maart;77.5;-7.5;-0.5;0
2486;Totaal;10 Voedingsmiddelenindustrie;1987 april;77.0;-7.7;-0.7;0
2487;Totaal;10 Voedingsmiddelenindustrie;1987 mei;76.6;-7.4;-0.5;0
2488;Totaal;10 Voedingsmiddelenindustrie;1987 juni;76.6;-6.8;0.0;0
2489;Totaal;10 Voedingsmiddelenindustrie;1987 juli;75.9;-6.9;-0.9;0
2490;Totaal;10 Voedingsmiddelenindustrie;1987 augustus;75.8;-6.4;-0.1;0
2491;Totaal;10 Voedingsmiddelenindustrie;1987 september;76.1;-5.4;0.4;0
2492;Totaal;10 Voedingsmiddelenindustrie;1987 oktober;76.1;-4.8;0.0;0
2493;Totaal;10 Voedingsmiddelenindustrie;1987 november;76.2;-4.2;0.2;0
2494;Totaal;10 Voedingsmiddelenindustrie;1987 december;76.5;-3.4;0.3;0
2495;Totaal;10 Voedingsmiddelenindustrie;1987;76.7;-6.4;;0
2496;Totaal;10 Voedingsmiddelenindustrie;1988 januari;76.6;-2.5;0.2;0
2497;Totaal;10 Voedingsmiddelenindustrie;1988 februari;76.5;-1.8;-0.2;0
2498;Totaal;10 Voedingsmiddelenindustrie;1988 maart;76.5;-1.3;0.0;0
2499;Totaal;10 Voedingsmiddelenindustrie;1988 april;76.3;-0.9;-0.3;0
2500;Totaal;10 Voedingsmiddelenindustrie;1988 mei;76.6;0.0;0.4;0
2501;Totaal;10 Voedingsmiddelenindustrie;1988 juni;77.6;1.4;1.4;0
2502;Totaal;10 Voedingsmiddelenindustrie;1988 juli;78.3;3.2;0.9;0
2503;Totaal;10 Voedingsmiddelenindustrie;1988 augustus;78.9;4.1;0.8;0
2504;Totaal;10 Voedingsmiddelenindustrie;1988 september;79.5;4.5;0.8;0
2505;Totaal;10 Voedingsmiddelenindustrie;1988 oktober;79.7;4.7;0.2;0
2506;Totaal;10 Voedingsmiddelenindustrie;1988 november;80.2;5.2;0.7;0
2507;Totaal;10 Voedingsmiddelenindustrie;1988 december;80.9;5.8;0.8;0
2508;Totaal;10 Voedingsmiddelenindustrie;1988;78.1;1.8;;0
2509;Totaal;10 Voedingsmiddelenindustrie;1989 januari;81.2;6.0;0.4;0
2510;Totaal;10 Voedingsmiddelenindustrie;1989 februari;81.3;6.3;0.1;0
2511;Totaal;10 Voedingsmiddelenindustrie;1989 maart;81.4;6.4;0.1;0
2512;Totaal;10 Voedingsmiddelenindustrie;1989 april;81.4;6.6;0.0;0
2513;Totaal;10 Voedingsmiddelenindustrie;1989 mei;81.8;6.8;0.5;0
2514;Totaal;10 Voedingsmiddelenindustrie;1989 juni;82.5;6.2;0.8;0
2515;Totaal;10 Voedingsmiddelenindustrie;1989 juli;82.2;5.0;-0.3;0
2516;Totaal;10 Voedingsmiddelenindustrie;1989 augustus;82.8;5.0;0.7;0
2517;Totaal;10 Voedingsmiddelenindustrie;1989 september;82.7;4.0;-0.2;0
2518;Totaal;10 Voedingsmiddelenindustrie;1989 oktober;82.1;3.0;-0.8;0
2519;Totaal;10 Voedingsmiddelenindustrie;1989 november;81.0;1.0;-1.2;0
2520;Totaal;10 Voedingsmiddelenindustrie;1989 december;80.0;-1.1;-1.3;0
2521;Totaal;10 Voedingsmiddelenindustrie;1989;81.7;4.6;;0
2522;Totaal;10 Voedingsmiddelenindustrie;1990 januari;78.4;-3.5;-2.0;0
2523;Totaal;10 Voedingsmiddelenindustrie;1990 februari;78.5;-3.5;0.1;0
2524;Totaal;10 Voedingsmiddelenindustrie;1990 maart;77.9;-4.2;-0.7;0
2525;Totaal;10 Voedingsmiddelenindustrie;1990 april;77.9;-4.3;0.0;0
2526;Totaal;10 Voedingsmiddelenindustrie;1990 mei;77.8;-4.9;-0.1;0
2527;Totaal;10 Voedingsmiddelenindustrie;1990 juni;77.8;-5.6;0.0;0
2528;Totaal;10 Voedingsmiddelenindustrie;1990 juli;77.4;-5.8;-0.5;0
2529;Totaal;10 Voedingsmiddelenindustrie;1990 augustus;76.7;-7.4;-0.9;0
2530;Totaal;10 Voedingsmiddelenindustrie;1990 september;76.0;-8.0;-0.9;0
2531;Totaal;10 Voedingsmiddelenindustrie;1990 oktober;75.9;-7.6;-0.2;0
2532;Totaal;10 Voedingsmiddelenindustrie;1990 november;75.5;-6.9;-0.5;0
2533;Totaal;10 Voedingsmiddelenindustrie;1990 december;75.1;-6.1;-0.5;0
2534;Totaal;10 Voedingsmiddelenindustrie;1990;77.1;-5.6;;0
2535;Totaal;10 Voedingsmiddelenindustrie;1991 januari;75.5;-3.7;0.6;0
2536;Totaal;10 Voedingsmiddelenindustrie;1991 februari;76.3;-2.8;1.0;0
2537;Totaal;10 Voedingsmiddelenindustrie;1991 maart;76.3;-2.0;0.1;0
2538;Totaal;10 Voedingsmiddelenindustrie;1991 april;76.6;-1.7;0.3;0
2539;Totaal;10 Voedingsmiddelenindustrie;1991 mei;77.3;-0.7;0.9;0
2540;Totaal;10 Voedingsmiddelenindustrie;1991 juni;77.7;-0.2;0.6;0
2541;Totaal;10 Voedingsmiddelenindustrie;1991 juli;77.6;0.2;-0.1;0
2542;Totaal;10 Voedingsmiddelenindustrie;1991 augustus;78.1;1.8;0.6;0
2543;Totaal;10 Voedingsmiddelenindustrie;1991 september;78.7;3.5;0.7;0
2544;Totaal;10 Voedingsmiddelenindustrie;1991 oktober;79.2;4.4;0.7;0
2545;Totaal;10 Voedingsmiddelenindustrie;1991 november;79.5;5.3;0.4;0
2546;Totaal;10 Voedingsmiddelenindustrie;1991 december;79.5;5.9;0.0;0
2547;Totaal;10 Voedingsmiddelenindustrie;1991;77.7;0.8;;0
2548;Totaal;10 Voedingsmiddelenindustrie;1992 januari;79.7;5.6;0.3;0
2549;Totaal;10 Voedingsmiddelenindustrie;1992 februari;79.6;4.4;-0.1;0
2550;Totaal;10 Voedingsmiddelenindustrie;1992 maart;79.7;4.4;0.1;0
2551;Totaal;10 Voedingsmiddelenindustrie;1992 april;79.7;4.1;0.0;0
2552;Totaal;10 Voedingsmiddelenindustrie;1992 mei;79.7;3.1;-0.1;0
2553;Totaal;10 Voedingsmiddelenindustrie;1992 juni;79.4;2.1;-0.4;0
2554;Totaal;10 Voedingsmiddelenindustrie;1992 juli;78.8;1.5;-0.8;0
2555;Totaal;10 Voedingsmiddelenindustrie;1992 augustus;78.5;0.5;-0.3;0
2556;Totaal;10 Voedingsmiddelenindustrie;1992 september;78.1;-0.7;-0.5;0
2557;Totaal;10 Voedingsmiddelenindustrie;1992 oktober;77.7;-1.9;-0.5;0
2558;Totaal;10 Voedingsmiddelenindustrie;1992 november;77.5;-2.6;-0.3;0
2559;Totaal;10 Voedingsmiddelenindustrie;1992 december;76.5;-3.8;-1.2;0
2560;Totaal;10 Voedingsmiddelenindustrie;1992;78.7;1.3;;0
2561;Totaal;10 Voedingsmiddelenindustrie;1993 januari;76.2;-4.4;-0.5;0
2562;Totaal;10 Voedingsmiddelenindustrie;1993 februari;76.0;-4.6;-0.3;0
2563;Totaal;10 Voedingsmiddelenindustrie;1993 maart;76.2;-4.4;0.3;0
2564;Totaal;10 Voedingsmiddelenindustrie;1993 april;75.8;-4.9;-0.5;0
2565;Totaal;10 Voedingsmiddelenindustrie;1993 mei;76.2;-4.4;0.5;0
2566;Totaal;10 Voedingsmiddelenindustrie;1993 juni;76.3;-3.8;0.2;0
2567;Totaal;10 Voedingsmiddelenindustrie;1993 juli;76.3;-3.1;0.0;0
2568;Totaal;10 Voedingsmiddelenindustrie;1993 augustus;76.3;-2.8;0.0;0
2569;Totaal;10 Voedingsmiddelenindustrie;1993 september;76.0;-2.6;-0.3;0
2570;Totaal;10 Voedingsmiddelenindustrie;1993 oktober;75.8;-2.4;-0.4;0
2571;Totaal;10 Voedingsmiddelenindustrie;1993 november;76.5;-1.2;1.0;0
2572;Totaal;10 Voedingsmiddelenindustrie;1993 december;76.7;0.2;0.2;0
2573;Totaal;10 Voedingsmiddelenindustrie;1993;76.2;-3.2;;0
2574;Totaal;10 Voedingsmiddelenindustrie;1994 januari;76.8;0.8;0.2;0
2575;Totaal;10 Voedingsmiddelenindustrie;1994 februari;76.9;1.1;0.1;0
2576;Totaal;10 Voedingsmiddelenindustrie;1994 maart;76.6;0.5;-0.3;0
2577;Totaal;10 Voedingsmiddelenindustrie;1994 april;76.8;1.3;0.2;0
2578;Totaal;10 Voedingsmiddelenindustrie;1994 mei;77.5;1.8;1.0;0
2579;Totaal;10 Voedingsmiddelenindustrie;1994 juni;77.1;1.1;-0.5;0
2580;Totaal;10 Voedingsmiddelenindustrie;1994 juli;76.7;0.5;-0.6;0
2581;Totaal;10 Voedingsmiddelenindustrie;1994 augustus;77.3;1.3;0.8;0
2582;Totaal;10 Voedingsmiddelenindustrie;1994 september;77.8;2.3;0.7;0
2583;Totaal;10 Voedingsmiddelenindustrie;1994 oktober;78.0;2.9;0.2;0
2584;Totaal;10 Voedingsmiddelenindustrie;1994 november;78.4;2.4;0.5;0
2585;Totaal;10 Voedingsmiddelenindustrie;1994 december;78.2;1.9;-0.3;0
2586;Totaal;10 Voedingsmiddelenindustrie;1994;77.3;1.5;;0
2587;Totaal;10 Voedingsmiddelenindustrie;1995 januari;78.5;2.2;0.4;0
2588;Totaal;10 Voedingsmiddelenindustrie;1995 februari;78.9;2.6;0.5;0
2589;Totaal;10 Voedingsmiddelenindustrie;1995 maart;78.3;2.2;-0.7;0
2590;Totaal;10 Voedingsmiddelenindustrie;1995 april;77.8;1.4;-0.6;0
2591;Totaal;10 Voedingsmiddelenindustrie;1995 mei;77.5;0.0;-0.4;0
2592;Totaal;10 Voedingsmiddelenindustrie;1995 juni;77.8;0.8;0.3;0
2593;Totaal;10 Voedingsmiddelenindustrie;1995 juli;77.3;0.8;-0.6;0
2594;Totaal;10 Voedingsmiddelenindustrie;1995 augustus;77.9;0.8;0.8;0
2595;Totaal;10 Voedingsmiddelenindustrie;1995 september;78.2;0.4;0.3;0
2596;Totaal;10 Voedingsmiddelenindustrie;1995 oktober;78.0;0.1;-0.1;0
2597;Totaal;10 Voedingsmiddelenindustrie;1995 november;78.2;-0.2;0.2;0
2598;Totaal;10 Voedingsmiddelenindustrie;1995 december;78.3;0.2;0.2;0
2599;Totaal;10 Voedingsmiddelenindustrie;1995;78.1;0.9;;0
2600;Totaal;10 Voedingsmiddelenindustrie;1996 januari;78.5;0.0;0.2;0
2601;Totaal;10 Voedingsmiddelenindustrie;1996 februari;78.6;-0.3;0.1;0
2602;Totaal;10 Voedingsmiddelenindustrie;1996 maart;78.7;0.5;0.1;0
2603;Totaal;10 Voedingsmiddelenindustrie;1996 april;79.3;1.9;0.8;0
2604;Totaal;10 Voedingsmiddelenindustrie;1996 mei;80.1;3.4;1.0;0
2605;Totaal;10 Voedingsmiddelenindustrie;1996 juni;80.3;3.3;0.2;0
2606;Totaal;10 Voedingsmiddelenindustrie;1996 juli;80.3;3.9;0.0;0
2607;Totaal;10 Voedingsmiddelenindustrie;1996 augustus;80.4;3.2;0.1;0
2608;Totaal;10 Voedingsmiddelenindustrie;1996 september;80.4;2.8;0.0;0
2609;Totaal;10 Voedingsmiddelenindustrie;1996 oktober;79.6;2.0;-1.0;0
2610;Totaal;10 Voedingsmiddelenindustrie;1996 november;78.7;0.6;-1.1;0
2611;Totaal;10 Voedingsmiddelenindustrie;1996 december;79.0;0.8;0.4;0
2612;Totaal;10 Voedingsmiddelenindustrie;1996;79.5;1.8;;0
2613;Totaal;10 Voedingsmiddelenindustrie;1997 januari;79.0;0.6;0.0;0
2614;Totaal;10 Voedingsmiddelenindustrie;1997 februari;79.5;1.1;0.6;0
2615;Totaal;10 Voedingsmiddelenindustrie;1997 maart;80.6;2.5;1.5;0
2616;Totaal;10 Voedingsmiddelenindustrie;1997 april;82.5;4.1;2.4;0
2617;Totaal;10 Voedingsmiddelenindustrie;1997 mei;84.2;5.1;2.0;0
2618;Totaal;10 Voedingsmiddelenindustrie;1997 juni;82.9;3.2;-1.6;0
2619;Totaal;10 Voedingsmiddelenindustrie;1997 juli;83.0;3.3;0.1;0
2620;Totaal;10 Voedingsmiddelenindustrie;1997 augustus;84.6;5.2;2.0;0
2621;Totaal;10 Voedingsmiddelenindustrie;1997 september;85.1;5.8;0.5;0
2622;Totaal;10 Voedingsmiddelenindustrie;1997 oktober;84.6;6.3;-0.6;0
2623;Totaal;10 Voedingsmiddelenindustrie;1997 november;84.3;7.2;-0.3;0
2624;Totaal;10 Voedingsmiddelenindustrie;1997 december;84.1;6.4;-0.3;0
2625;Totaal;10 Voedingsmiddelenindustrie;1997;82.9;4.2;;0
2626;Totaal;10 Voedingsmiddelenindustrie;1998 januari;84.0;6.3;-0.1;0
2627;Totaal;10 Voedingsmiddelenindustrie;1998 februari;83.7;5.3;-0.4;0
2628;Totaal;10 Voedingsmiddelenindustrie;1998 maart;83.5;3.5;-0.2;0
2629;Totaal;10 Voedingsmiddelenindustrie;1998 april;82.9;0.4;-0.7;0
2630;Totaal;10 Voedingsmiddelenindustrie;1998 mei;82.1;-2.5;-0.9;0
2631;Totaal;10 Voedingsmiddelenindustrie;1998 juni;81.8;-1.3;-0.4;0
2632;Totaal;10 Voedingsmiddelenindustrie;1998 juli;81.3;-2.1;-0.7;0
2633;Totaal;10 Voedingsmiddelenindustrie;1998 augustus;80.7;-4.7;-0.7;0
2634;Totaal;10 Voedingsmiddelenindustrie;1998 september;80.2;-5.7;-0.5;0
2635;Totaal;10 Voedingsmiddelenindustrie;1998 oktober;79.4;-6.1;-1.1;0
2636;Totaal;10 Voedingsmiddelenindustrie;1998 november;79.0;-6.3;-0.5;0
2637;Totaal;10 Voedingsmiddelenindustrie;1998 december;79.6;-5.3;0.8;0
2638;Totaal;10 Voedingsmiddelenindustrie;1998;81.5;-1.6;;0
2639;Totaal;10 Voedingsmiddelenindustrie;1999 januari;79.0;-5.9;-0.8;0
2640;Totaal;10 Voedingsmiddelenindustrie;1999 februari;78.7;-5.9;-0.5;0
2641;Totaal;10 Voedingsmiddelenindustrie;1999 maart;78.7;-5.7;0.0;0
2642;Totaal;10 Voedingsmiddelenindustrie;1999 april;77.5;-6.5;-1.5;0
2643;Totaal;10 Voedingsmiddelenindustrie;1999 mei;77.5;-5.6;0.0;0
2644;Totaal;10 Voedingsmiddelenindustrie;1999 juni;78.1;-4.5;0.8;0
2645;Totaal;10 Voedingsmiddelenindustrie;1999 juli;77.8;-4.2;-0.4;0
2646;Totaal;10 Voedingsmiddelenindustrie;1999 augustus;78.0;-3.3;0.2;0
2647;Totaal;10 Voedingsmiddelenindustrie;1999 september;78.5;-2.2;0.6;0
2648;Totaal;10 Voedingsmiddelenindustrie;1999 oktober;78.2;-1.5;-0.4;0
2649;Totaal;10 Voedingsmiddelenindustrie;1999 november;78.4;-0.8;0.3;0
2650;Totaal;10 Voedingsmiddelenindustrie;1999 december;79.0;-0.8;0.8;0
2651;Totaal;10 Voedingsmiddelenindustrie;1999;78.3;-3.9;;0
2652;Totaal;10 Voedingsmiddelenindustrie;2000 januari;78.7;-0.5;-0.5;0
2653;Totaal;10 Voedingsmiddelenindustrie;2000 februari;79.3;0.8;0.9;0
2654;Totaal;10 Voedingsmiddelenindustrie;2000 maart;79.6;1.2;0.3;0
2655;Totaal;10 Voedingsmiddelenindustrie;2000 april;79.7;2.8;0.1;0
2656;Totaal;10 Voedingsmiddelenindustrie;2000 mei;80.2;3.5;0.7;0
2657;Totaal;10 Voedingsmiddelenindustrie;2000 juni;80.4;2.9;0.2;0
2658;Totaal;10 Voedingsmiddelenindustrie;2000 juli;80.6;3.6;0.3;0
2659;Totaal;10 Voedingsmiddelenindustrie;2000 augustus;81.1;4.0;0.6;0
2660;Totaal;10 Voedingsmiddelenindustrie;2000 september;81.8;4.3;0.9;0
2661;Totaal;10 Voedingsmiddelenindustrie;2000 oktober;83.1;6.3;1.5;0
2662;Totaal;10 Voedingsmiddelenindustrie;2000 november;83.7;6.8;0.8;0
2663;Totaal;10 Voedingsmiddelenindustrie;2000 december;83.9;6.2;0.2;0
2664;Totaal;10 Voedingsmiddelenindustrie;2000;81.0;3.5;;0
2665;Totaal;10 Voedingsmiddelenindustrie;2001 januari;83.7;6.4;-0.3;0
2666;Totaal;10 Voedingsmiddelenindustrie;2001 februari;84.1;6.0;0.5;0
2667;Totaal;10 Voedingsmiddelenindustrie;2001 maart;84.5;6.1;0.5;0
2668;Totaal;10 Voedingsmiddelenindustrie;2001 april;84.5;6.1;0.1;0
2669;Totaal;10 Voedingsmiddelenindustrie;2001 mei;83.9;4.6;-0.8;0
2670;Totaal;10 Voedingsmiddelenindustrie;2001 juni;84.1;4.7;0.3;0
2671;Totaal;10 Voedingsmiddelenindustrie;2001 juli;84.6;4.9;0.5;0
2672;Totaal;10 Voedingsmiddelenindustrie;2001 augustus;84.6;4.3;0.0;0
2673;Totaal;10 Voedingsmiddelenindustrie;2001 september;84.6;3.4;0.0;0
2674;Totaal;10 Voedingsmiddelenindustrie;2001 oktober;85.1;2.5;0.6;0
2675;Totaal;10 Voedingsmiddelenindustrie;2001 november;85.2;1.7;0.0;0
2676;Totaal;10 Voedingsmiddelenindustrie;2001 december;84.4;0.5;-0.9;0
2677;Totaal;10 Voedingsmiddelenindustrie;2001;84.4;4.2;;0
2678;Totaal;10 Voedingsmiddelenindustrie;2002 januari;84.3;0.7;-0.1;0
2679;Totaal;10 Voedingsmiddelenindustrie;2002 februari;84.2;0.1;-0.1;0
2680;Totaal;10 Voedingsmiddelenindustrie;2002 maart;84.3;-0.2;0.1;0
2681;Totaal;10 Voedingsmiddelenindustrie;2002 april;84.1;-0.5;-0.2;0
2682;Totaal;10 Voedingsmiddelenindustrie;2002 mei;83.6;-0.4;-0.6;0
2683;Totaal;10 Voedingsmiddelenindustrie;2002 juni;82.8;-1.5;-0.9;0
2684;Totaal;10 Voedingsmiddelenindustrie;2002 juli;83.0;-1.8;0.3;0
2685;Totaal;10 Voedingsmiddelenindustrie;2002 augustus;84.1;-0.6;1.2;0
2686;Totaal;10 Voedingsmiddelenindustrie;2002 september;85.1;0.5;1.2;0
2687;Totaal;10 Voedingsmiddelenindustrie;2002 oktober;85.2;0.1;0.2;0
2688;Totaal;10 Voedingsmiddelenindustrie;2002 november;84.9;-0.4;-0.4;0
2689;Totaal;10 Voedingsmiddelenindustrie;2002 december;85.5;1.3;0.8;0
2690;Totaal;10 Voedingsmiddelenindustrie;2002;84.2;-0.2;;0
2691;Totaal;10 Voedingsmiddelenindustrie;2003 januari;84.7;0.6;-0.9;0
2692;Totaal;10 Voedingsmiddelenindustrie;2003 februari;84.7;0.7;0.0;0
2693;Totaal;10 Voedingsmiddelenindustrie;2003 maart;83.5;-0.9;-1.4;0
2694;Totaal;10 Voedingsmiddelenindustrie;2003 april;83.5;-0.7;0.0;0
2695;Totaal;10 Voedingsmiddelenindustrie;2003 mei;82.8;-0.9;-0.8;0
2696;Totaal;10 Voedingsmiddelenindustrie;2003 juni;82.6;-0.2;-0.2;0
2697;Totaal;10 Voedingsmiddelenindustrie;2003 juli;82.7;-0.4;0.1;0
2698;Totaal;10 Voedingsmiddelenindustrie;2003 augustus;83.1;-1.2;0.4;0
2699;Totaal;10 Voedingsmiddelenindustrie;2003 september;84.6;-0.6;1.8;0
2700;Totaal;10 Voedingsmiddelenindustrie;2003 oktober;84.7;-0.6;0.2;0
2701;Totaal;10 Voedingsmiddelenindustrie;2003 november;85.9;1.2;1.4;0
2702;Totaal;10 Voedingsmiddelenindustrie;2003 december;84.5;-1.2;-1.6;0
2703;Totaal;10 Voedingsmiddelenindustrie;2003;84.0;-0.4;;0
2704;Totaal;10 Voedingsmiddelenindustrie;2004 januari;84.6;-0.2;0.1;0
2705;Totaal;10 Voedingsmiddelenindustrie;2004 februari;85.6;1.0;1.2;0
2706;Totaal;10 Voedingsmiddelenindustrie;2004 maart;86.1;3.1;0.6;0
2707;Totaal;10 Voedingsmiddelenindustrie;2004 april;86.2;3.2;0.1;0
2708;Totaal;10 Voedingsmiddelenindustrie;2004 mei;85.3;3.0;-1.0;0
2709;Totaal;10 Voedingsmiddelenindustrie;2004 juni;85.3;3.3;0.0;0
2710;Totaal;10 Voedingsmiddelenindustrie;2004 juli;84.8;2.5;-0.6;0
2711;Totaal;10 Voedingsmiddelenindustrie;2004 augustus;85.3;2.7;0.6;0
2712;Totaal;10 Voedingsmiddelenindustrie;2004 september;85.8;1.4;0.6;0
2713;Totaal;10 Voedingsmiddelenindustrie;2004 oktober;84.8;0.1;-1.1;0
2714;Totaal;10 Voedingsmiddelenindustrie;2004 november;85.2;-0.8;0.5;0
2715;Totaal;10 Voedingsmiddelenindustrie;2004 december;85.0;0.6;-0.2;0
2716;Totaal;10 Voedingsmiddelenindustrie;2004;85.3;1.7;;0
2717;Totaal;10 Voedingsmiddelenindustrie;2005 januari;84.1;;;51795
2718;Totaal;10 Voedingsmiddelenindustrie;2005 februari;83.8;;-0.4;51795
2719;Totaal;10 Voedingsmiddelenindustrie;2005 maart;83.7;;-0.2;51795
2720;Totaal;10 Voedingsmiddelenindustrie;2005 april;83.2;;-0.6;51795
2721;Totaal;10 Voedingsmiddelenindustrie;2005 mei;83.5;;0.3;51795
2722;Totaal;10 Voedingsmiddelenindustrie;2005 juni;84.1;;0.7;51795
2723;Totaal;10 Voedingsmiddelenindustrie;2005 juli;84.2;;0.1;51795
2724;Totaal;10 Voedingsmiddelenindustrie;2005 augustus;84.2;;0.1;51795
2725;Totaal;10 Voedingsmiddelenindustrie;2005 september;84.8;;0.6;51795
2726;Totaal;10 Voedingsmiddelenindustrie;2005 oktober;85.1;;0.4;51795
2727;Totaal;10 Voedingsmiddelenindustrie;2005 november;85.3;;0.2;51795
