ID;Geslacht;Leeftijd;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11;PersonenInInstitutioneleHuishoudens_12
270;Totaal mannen en vrouwen;8 jaar;1995;189086;188592;186760;;;;;;;;1832;494
271;Totaal mannen en vrouwen;8 jaar;1996;191176;190618;189675;;;;;;;;943;558
272;Totaal mannen en vrouwen;8 jaar;1997;190798;190309;189242;;;;;;;;1067;489
273;Totaal mannen en vrouwen;8 jaar;1998;193410;192901;191907;;;;;;;;994;509
274;Totaal mannen en vrouwen;8 jaar;1999;202155;201655;200483;;;;;;;;1172;500
275;Totaal mannen en vrouwen;8 jaar;2000;202469;202009;200853;;;;;;;;1156;460
276;Totaal mannen en vrouwen;8 jaar;2001;200591;200127;198977;;;;;;;;1150;464
277;Totaal mannen en vrouwen;8 jaar;2002;199304;198886;197771;;;;;;;;1115;418
278;Totaal mannen en vrouwen;8 jaar;2003;200083;199689;198592;;;;;;;;1097;394
279;Totaal mannen en vrouwen;8 jaar;2004;194629;194240;193199;;;;;;;;1041;389
280;Totaal mannen en vrouwen;8 jaar;2005;193763;193390;192372;;;;;;;;1018;373
281;Totaal mannen en vrouwen;8 jaar;2006;194756;194413;193390;;;;;;;;1023;343
282;Totaal mannen en vrouwen;8 jaar;2007;200332;200014;198967;;;;;;;;1047;318
283;Totaal mannen en vrouwen;8 jaar;2008;201458;201116;200023;;;;;;;;1093;342
284;Totaal mannen en vrouwen;8 jaar;2009;206110;205711;204533;;;;;;;;1178;399
285;Totaal mannen en vrouwen;8 jaar;2010;202689;202332;201107;;;;;;;;1225;357
286;Totaal mannen en vrouwen;8 jaar;2011;200982;200575;198309;;;;;;;;2266;407
287;Totaal mannen en vrouwen;8 jaar;2012;200289;199894;197549;;;;;;;;2345;395
288;Totaal mannen en vrouwen;8 jaar;2013;193606;193270;190851;;;;;;;;2419;336
289;Totaal mannen en vrouwen;8 jaar;2014;187894;187492;185021;;;;;;;;2471;402
290;Totaal mannen en vrouwen;8 jaar;2015;186450;186017;183450;;;;;;;;2567;433
291;Totaal mannen en vrouwen;8 jaar;2016;183658;183257;180736;;;;;;;;2521;401
292;Totaal mannen en vrouwen;8 jaar;2017;188054;187422;184645;;;;;;;;2777;632
293;Totaal mannen en vrouwen;8 jaar;2018;188589;187973;185300;;;;;;;;2673;616
294;Totaal mannen en vrouwen;8 jaar;2019;188854;188366;185679;;;;;;;;2687;488
295;Totaal mannen en vrouwen;8 jaar;2020;184787;184254;181758;;;;;;;;2496;533
296;Totaal mannen en vrouwen;8 jaar;2021;181785;181271;178710;;;;;;;;2561;514
297;Totaal mannen en vrouwen;8 jaar;2022;177793;177244;174758;;;;;;;;2486;549
298;Totaal mannen en vrouwen;8 jaar;2023;183844;183196;180542;;;;;;;;2654;648
299;Totaal mannen en vrouwen;8 jaar;2024;180328;179641;177233;;;;;;;;2408;687
300;Totaal mannen en vrouwen;9 jaar;1995;183723;183146;181433;;;;;;;;1713;577
301;Totaal mannen en vrouwen;9 jaar;1996;189551;188977;187993;;;;;;;;984;574
302;Totaal mannen en vrouwen;9 jaar;1997;191678;191059;190032;;;;;;;;1027;619
303;Totaal mannen en vrouwen;9 jaar;1998;191403;190833;189733;;;;;;;;1100;570
304;Totaal mannen en vrouwen;9 jaar;1999;194033;193462;192377;;;;;;;;1085;571
305;Totaal mannen en vrouwen;9 jaar;2000;202838;202275;201057;;;;;;;;1218;563
306;Totaal mannen en vrouwen;9 jaar;2001;203240;202769;201583;;;;;;;;1186;471
307;Totaal mannen en vrouwen;9 jaar;2002;201225;200695;199572;;;;;;;;1123;530
308;Totaal mannen en vrouwen;9 jaar;2003;199583;199092;197929;;;;;;;;1163;491
309;Totaal mannen en vrouwen;9 jaar;2004;199970;199524;198422;;;;;;;;1102;446
310;Totaal mannen en vrouwen;9 jaar;2005;194244;193828;192814;;;;;;;;1014;416
311;Totaal mannen en vrouwen;9 jaar;2006;193386;192957;191907;;;;;;;;1050;429
312;Totaal mannen en vrouwen;9 jaar;2007;194425;194018;192978;;;;;;;;1040;407
313;Totaal mannen en vrouwen;9 jaar;2008;200093;199734;198628;;;;;;;;1106;359
314;Totaal mannen en vrouwen;9 jaar;2009;201473;201060;199921;;;;;;;;1139;413
315;Totaal mannen en vrouwen;9 jaar;2010;206504;206070;204886;;;;;;;;1184;434
316;Totaal mannen en vrouwen;9 jaar;2011;202962;202503;200134;;;;;;;;2369;459
317;Totaal mannen en vrouwen;9 jaar;2012;201248;200818;198430;;;;;;;;2388;430
318;Totaal mannen en vrouwen;9 jaar;2013;200397;199964;197495;;;;;;;;2469;433
319;Totaal mannen en vrouwen;9 jaar;2014;193821;193412;190905;;;;;;;;2507;409
320;Totaal mannen en vrouwen;9 jaar;2015;188291;187852;185214;;;;;;;;2638;439
321;Totaal mannen en vrouwen;9 jaar;2016;187104;186611;183973;;;;;;;;2638;493
322;Totaal mannen en vrouwen;9 jaar;2017;184673;184095;181291;;;;;;;;2804;578
323;Totaal mannen en vrouwen;9 jaar;2018;189162;188512;185661;;;;;;;;2851;650
324;Totaal mannen en vrouwen;9 jaar;2019;189520;188994;186290;;;;;;;;2704;526
325;Totaal mannen en vrouwen;9 jaar;2020;189871;189323;186571;;;;;;;;2752;548
326;Totaal mannen en vrouwen;9 jaar;2021;185592;185060;182412;;;;;;;;2648;532
327;Totaal mannen en vrouwen;9 jaar;2022;182749;182139;179537;;;;;;;;2602;610
328;Totaal mannen en vrouwen;9 jaar;2023;180544;179907;177139;;;;;;;;2768;637
329;Totaal mannen en vrouwen;9 jaar;2024;185148;184506;181888;;;;;;;;2618;642
330;Totaal mannen en vrouwen;10 jaar;1995;180099;179442;177743;;;;;;;;1699;657
331;Totaal mannen en vrouwen;10 jaar;1996;184141;183439;182436;;;;;;;;1003;702
332;Totaal mannen en vrouwen;10 jaar;1997;190170;189495;188439;;;;;;;;1056;675
333;Totaal mannen en vrouwen;10 jaar;1998;192255;191601;190532;;;;;;;;1069;654
334;Totaal mannen en vrouwen;10 jaar;1999;192149;191497;190336;;;;;;;;1161;652
335;Totaal mannen en vrouwen;10 jaar;2000;194749;194131;192959;;;;;;;;1172;618
336;Totaal mannen en vrouwen;10 jaar;2001;203705;203101;201851;;;;;;;;1250;604
337;Totaal mannen en vrouwen;10 jaar;2002;203950;203397;202224;;;;;;;;1173;553
338;Totaal mannen en vrouwen;10 jaar;2003;201570;200979;199822;;;;;;;;1157;591
339;Totaal mannen en vrouwen;10 jaar;2004;199615;199067;197865;;;;;;;;1202;548
340;Totaal mannen en vrouwen;10 jaar;2005;199796;199302;198176;;;;;;;;1126;494
341;Totaal mannen en vrouwen;10 jaar;2006;193786;193336;192280;;;;;;;;1056;450
342;Totaal mannen en vrouwen;10 jaar;2007;193053;192599;191566;;;;;;;;1033;454
343;Totaal mannen en vrouwen;10 jaar;2008;194269;193828;192727;;;;;;;;1101;441
344;Totaal mannen en vrouwen;10 jaar;2009;200150;199710;198559;;;;;;;;1151;440
345;Totaal mannen en vrouwen;10 jaar;2010;201773;201261;200105;;;;;;;;1156;512
346;Totaal mannen en vrouwen;10 jaar;2011;206735;206194;203868;;;;;;;;2326;541
347;Totaal mannen en vrouwen;10 jaar;2012;203234;202726;200195;;;;;;;;2531;508
348;Totaal mannen en vrouwen;10 jaar;2013;201347;200860;198305;;;;;;;;2555;487
349;Totaal mannen en vrouwen;10 jaar;2014;200712;200187;197659;;;;;;;;2528;525
350;Totaal mannen en vrouwen;10 jaar;2015;194196;193703;191038;;;;;;;;2665;493
351;Totaal mannen en vrouwen;10 jaar;2016;188997;188444;185726;;;;;;;;2718;553
352;Totaal mannen en vrouwen;10 jaar;2017;188090;187441;184587;;;;;;;;2854;649
353;Totaal mannen en vrouwen;10 jaar;2018;185788;185134;182259;;;;;;;;2875;654
354;Totaal mannen en vrouwen;10 jaar;2019;190090;189533;186599;;;;;;;;2934;557
355;Totaal mannen en vrouwen;10 jaar;2020;190581;189971;187197;;;;;;;;2774;610
356;Totaal mannen en vrouwen;10 jaar;2021;190637;190069;187196;;;;;;;;2873;568
357;Totaal mannen en vrouwen;10 jaar;2022;186513;185900;183215;;;;;;;;2685;613
358;Totaal mannen en vrouwen;10 jaar;2023;185662;184977;182050;;;;;;;;2927;685
359;Totaal mannen en vrouwen;10 jaar;2024;181896;181233;178476;;;;;;;;2757;663
360;Totaal mannen en vrouwen;11 jaar;1995;175828;175083;173378;;;;;;;;1705;745
361;Totaal mannen en vrouwen;11 jaar;1996;180501;179723;178626;;;;;;;;1097;778
362;Totaal mannen en vrouwen;11 jaar;1997;184745;183980;182922;;;;;;;;1058;765
363;Totaal mannen en vrouwen;11 jaar;1998;190796;190065;188930;;;;;;;;1135;731
364;Totaal mannen en vrouwen;11 jaar;1999;192985;192275;191087;;;;;;;;1188;710
365;Totaal mannen en vrouwen;11 jaar;2000;192829;192121;190822;;;;;;;;1299;708
366;Totaal mannen en vrouwen;11 jaar;2001;195589;194919;193654;;;;;;;;1265;670
367;Totaal mannen en vrouwen;11 jaar;2002;204386;203705;202438;;;;;;;;1267;681
368;Totaal mannen en vrouwen;11 jaar;2003;204362;203715;202492;;;;;;;;1223;647
369;Totaal mannen en vrouwen;11 jaar;2004;201666;201024;199823;;;;;;;;1201;642
370;Totaal mannen en vrouwen;11 jaar;2005;199337;198727;197570;;;;;;;;1157;610
371;Totaal mannen en vrouwen;11 jaar;2006;199443;198891;197793;;;;;;;;1098;552
372;Totaal mannen en vrouwen;11 jaar;2007;193557;193046;191957;;;;;;;;1089;511
373;Totaal mannen en vrouwen;11 jaar;2008;193026;192523;191461;;;;;;;;1062;503
374;Totaal mannen en vrouwen;11 jaar;2009;194448;193913;192779;;;;;;;;1134;535
375;Totaal mannen en vrouwen;11 jaar;2010;200511;200005;198842;;;;;;;;1163;506
376;Totaal mannen en vrouwen;11 jaar;2011;202043;201467;199092;;;;;;;;2375;576
377;Totaal mannen en vrouwen;11 jaar;2012;206988;206387;203852;;;;;;;;2535;601
378;Totaal mannen en vrouwen;11 jaar;2013;203324;202778;200150;;;;;;;;2628;546
379;Totaal mannen en vrouwen;11 jaar;2014;201574;201000;198360;;;;;;;;2640;574
380;Totaal mannen en vrouwen;11 jaar;2015;201043;200468;197643;;;;;;;;2825;575
381;Totaal mannen en vrouwen;11 jaar;2016;194943;194333;191540;;;;;;;;2793;610
382;Totaal mannen en vrouwen;11 jaar;2017;190011;189288;186298;;;;;;;;2990;723
383;Totaal mannen en vrouwen;11 jaar;2018;189169;188421;185514;;;;;;;;2907;748
384;Totaal mannen en vrouwen;11 jaar;2019;186613;186064;183092;;;;;;;;2972;549
385;Totaal mannen en vrouwen;11 jaar;2020;191201;190551;187557;;;;;;;;2994;650
386;Totaal mannen en vrouwen;11 jaar;2021;191484;190833;187902;;;;;;;;2931;651
387;Totaal mannen en vrouwen;11 jaar;2022;191599;190956;188069;;;;;;;;2887;643
388;Totaal mannen en vrouwen;11 jaar;2023;189302;188563;185513;;;;;;;;3050;739
389;Totaal mannen en vrouwen;11 jaar;2024;187030;186328;183445;;;;;;;;2883;702
390;Totaal mannen en vrouwen;12 jaar;1995;177571;176691;174977;;;;;;;;1714;880
391;Totaal mannen en vrouwen;12 jaar;1996;176312;175450;174370;;;;;;;;1080;862
392;Totaal mannen en vrouwen;12 jaar;1997;181090;180239;179109;;;;;;;;1130;851
393;Totaal mannen en vrouwen;12 jaar;1998;185351;184470;183343;;;;;;;;1127;881
394;Totaal mannen en vrouwen;12 jaar;1999;191537;190703;189473;;;;;;;;1230;834
395;Totaal mannen en vrouwen;12 jaar;2000;193687;192879;191630;;;;;;;;1249;808
396;Totaal mannen en vrouwen;12 jaar;2001;193715;192953;191621;;;;;;;;1332;762
397;Totaal mannen en vrouwen;12 jaar;2002;196420;195649;194394;;;;;;;;1255;771
398;Totaal mannen en vrouwen;12 jaar;2003;204844;204100;202788;;;;;;;;1312;744
399;Totaal mannen en vrouwen;12 jaar;2004;204485;203758;202499;;;;;;;;1259;727
400;Totaal mannen en vrouwen;12 jaar;2005;201597;200871;199651;;;;;;;;1220;726
401;Totaal mannen en vrouwen;12 jaar;2006;199107;198476;197288;;;;;;;;1188;631
402;Totaal mannen en vrouwen;12 jaar;2007;199162;198507;197382;;;;;;;;1125;655
403;Totaal mannen en vrouwen;12 jaar;2008;193508;192869;191794;;;;;;;;1075;639
404;Totaal mannen en vrouwen;12 jaar;2009;193216;192564;191421;;;;;;;;1143;652
405;Totaal mannen en vrouwen;12 jaar;2010;194826;194181;193017;;;;;;;;1164;645
406;Totaal mannen en vrouwen;12 jaar;2011;200899;200256;197757;;;;;;;;2499;643
407;Totaal mannen en vrouwen;12 jaar;2012;202440;201757;199133;;;;;;;;2624;683
408;Totaal mannen en vrouwen;12 jaar;2013;207168;206501;203740;;;;;;;;2761;667
409;Totaal mannen en vrouwen;12 jaar;2014;203576;202823;200108;;;;;;;;2715;753
410;Totaal mannen en vrouwen;12 jaar;2015;202009;201375;198418;;;;;;;;2957;634
411;Totaal mannen en vrouwen;12 jaar;2016;201667;200937;197974;;;;;;;;2963;730
412;Totaal mannen en vrouwen;12 jaar;2017;195938;195148;191956;;;;;;;;3192;790
413;Totaal mannen en vrouwen;12 jaar;2018;191108;190285;187161;;;;;;;;3124;823
414;Totaal mannen en vrouwen;12 jaar;2019;190026;189349;186292;;;;;;;;3057;677
415;Totaal mannen en vrouwen;12 jaar;2020;187633;187012;183890;;;;;;;;3122;621
416;Totaal mannen en vrouwen;12 jaar;2021;192004;191346;188236;;;;;;;;3110;658
417;Totaal mannen en vrouwen;12 jaar;2022;192560;191812;188711;;;;;;;;3101;748
418;Totaal mannen en vrouwen;12 jaar;2023;194363;193586;190279;;;;;;;;3307;777
419;Totaal mannen en vrouwen;12 jaar;2024;190604;189871;186911;;;;;;;;2960;733
420;Totaal mannen en vrouwen;13 jaar;1995;183791;182819;181084;;;;;;;;1735;972
421;Totaal mannen en vrouwen;13 jaar;1996;177981;176918;175743;;;;;;;;1175;1063
422;Totaal mannen en vrouwen;13 jaar;1997;176792;175811;174658;;;;;;;;1153;981
423;Totaal mannen en vrouwen;13 jaar;1998;181681;180667;179494;;;;;;;;1173;1014
424;Totaal mannen en vrouwen;13 jaar;1999;186053;185044;183796;;;;;;;;1248;1009
425;Totaal mannen en vrouwen;13 jaar;2000;192266;191279;189909;;;;;;;;1370;987
426;Totaal mannen en vrouwen;13 jaar;2001;194493;193546;192237;;;;;;;;1309;947
427;Totaal mannen en vrouwen;13 jaar;2002;194387;193478;192150;;;;;;;;1328;909
428;Totaal mannen en vrouwen;13 jaar;2003;196946;196007;194649;;;;;;;;1358;939
429;Totaal mannen en vrouwen;13 jaar;2004;205056;204131;202746;;;;;;;;1385;925
430;Totaal mannen en vrouwen;13 jaar;2005;204349;203495;202236;;;;;;;;1259;854
431;Totaal mannen en vrouwen;13 jaar;2006;201332;200442;199197;;;;;;;;1245;890
432;Totaal mannen en vrouwen;13 jaar;2007;198843;198056;196847;;;;;;;;1209;787
433;Totaal mannen en vrouwen;13 jaar;2008;199132;198253;197092;;;;;;;;1161;879
434;Totaal mannen en vrouwen;13 jaar;2009;193746;192943;191780;;;;;;;;1163;803
435;Totaal mannen en vrouwen;13 jaar;2010;193568;192788;191636;;;;;;;;1152;780
436;Totaal mannen en vrouwen;13 jaar;2011;195148;194284;191629;;;;;;;;2655;864
437;Totaal mannen en vrouwen;13 jaar;2012;201164;200360;197628;;;;;;;;2732;804
438;Totaal mannen en vrouwen;13 jaar;2013;202560;201706;198886;;;;;;;;2820;854
439;Totaal mannen en vrouwen;13 jaar;2014;207500;206596;203669;;;;;;;;2927;904
440;Totaal mannen en vrouwen;13 jaar;2015;203920;203081;199884;;;;;;;;3197;839
441;Totaal mannen en vrouwen;13 jaar;2016;202739;201849;198718;;;;;;;;3131;890
442;Totaal mannen en vrouwen;13 jaar;2017;202561;201653;198257;;;;;;;;3396;908
443;Totaal mannen en vrouwen;13 jaar;2018;196875;196061;192704;;;;;;;;3357;814
444;Totaal mannen en vrouwen;13 jaar;2019;191909;191132;187858;;;;;;;;3274;777
445;Totaal mannen en vrouwen;13 jaar;2020;190949;190167;186959;;;;;;;;3208;782
446;Totaal mannen en vrouwen;13 jaar;2021;188438;187727;184451;;;;;;;;3276;711
447;Totaal mannen en vrouwen;13 jaar;2022;193037;192236;188906;;;;;;;;3330;801
448;Totaal mannen en vrouwen;13 jaar;2023;195420;194483;190938;;;;;;;;3545;937
449;Totaal mannen en vrouwen;13 jaar;2024;195550;194766;191402;;;;;;;;3364;784
450;Totaal mannen en vrouwen;14 jaar;1995;187081;185787;183974;;;;;;;;1813;1294
451;Totaal mannen en vrouwen;14 jaar;1996;184192;183017;181720;;;;;;;;1297;1175
452;Totaal mannen en vrouwen;14 jaar;1997;178572;177283;175998;;;;;;;;1285;1289
453;Totaal mannen en vrouwen;14 jaar;1998;177370;176180;174923;;;;;;;;1257;1190
454;Totaal mannen en vrouwen;14 jaar;1999;182460;181196;179928;;;;;;;;1268;1264
455;Totaal mannen en vrouwen;14 jaar;2000;186851;185587;184194;;;;;;;;1393;1264
456;Totaal mannen en vrouwen;14 jaar;2001;193123;191995;190566;;;;;;;;1429;1128
457;Totaal mannen en vrouwen;14 jaar;2002;195245;194056;192663;;;;;;;;1393;1189
458;Totaal mannen en vrouwen;14 jaar;2003;195035;193899;192421;;;;;;;;1478;1136
459;Totaal mannen en vrouwen;14 jaar;2004;197177;196036;194648;;;;;;;;1388;1141
460;Totaal mannen en vrouwen;14 jaar;2005;204953;203818;202370;;;;;;;;1448;1135
461;Totaal mannen en vrouwen;14 jaar;2006;204187;203101;201758;;;;;;;;1343;1086
462;Totaal mannen en vrouwen;14 jaar;2007;201122;200041;198771;;;;;;;;1270;1081
463;Totaal mannen en vrouwen;14 jaar;2008;198917;197869;196580;;;;;;;;1289;1048
464;Totaal mannen en vrouwen;14 jaar;2009;199308;198249;196991;;;;;;;;1258;1059
465;Totaal mannen en vrouwen;14 jaar;2010;194103;193054;191800;;;;;;;;1254;1049
466;Totaal mannen en vrouwen;14 jaar;2011;193915;192878;190103;;;;;;;;2775;1037
467;Totaal mannen en vrouwen;14 jaar;2012;195405;194338;191450;;;;;;;;2888;1067
468;Totaal mannen en vrouwen;14 jaar;2013;201335;200294;197276;;;;;;;;3018;1041
469;Totaal mannen en vrouwen;14 jaar;2014;202881;201747;198828;;;;;;;;2919;1134
470;Totaal mannen en vrouwen;14 jaar;2015;207921;206848;203460;;;;;;;;3388;1073
471;Totaal mannen en vrouwen;14 jaar;2016;204534;203418;200094;;;;;;;;3324;1116
472;Totaal mannen en vrouwen;14 jaar;2017;203699;202599;198939;;;;;;;;3660;1100
473;Totaal mannen en vrouwen;14 jaar;2018;203519;202451;198808;;;;;;;;3643;1068
474;Totaal mannen en vrouwen;14 jaar;2019;197677;196828;193338;;;;;;;;3490;849
475;Totaal mannen en vrouwen;14 jaar;2020;192840;191899;188464;;;;;;;;3435;941
476;Totaal mannen en vrouwen;14 jaar;2021;191715;190839;187432;;;;;;;;3407;876
477;Totaal mannen en vrouwen;14 jaar;2022;189479;188588;185148;;;;;;;;3440;891
478;Totaal mannen en vrouwen;14 jaar;2023;195824;194844;191103;;;;;;;;3741;980
479;Totaal mannen en vrouwen;14 jaar;2024;196580;195590;191971;;;;;;;;3619;990
480;Totaal mannen en vrouwen;15 jaar;1995;181750;180266;176088;1997.0;250.0;235.0;8.0;7.0;0.0;11.0;1920;1484
481;Totaal mannen en vrouwen;15 jaar;1996;187607;185998;183305;1013.0;207.0;206.0;0.0;1.0;0.0;7.0;1466;1609
482;Totaal mannen en vrouwen;15 jaar;1997;184805;183240;180521;1057.0;200.0;191.0;3.0;5.0;1.0;13.0;1449;1565
483;Totaal mannen en vrouwen;15 jaar;1998;179402;177839;174851;1197.0;244.0;240.0;0.0;4.0;0.0;10.0;1537;1563
484;Totaal mannen en vrouwen;15 jaar;1999;178241;176760;173682;1332.0;225.0;221.0;0.0;4.0;0.0;8.0;1513;1481
485;Totaal mannen en vrouwen;15 jaar;2000;183644;182137;178636;1545.0;333.0;326.0;1.0;6.0;0.0;15.0;1608;1507
486;Totaal mannen en vrouwen;15 jaar;2001;188122;186604;182919;1560.0;391.0;387.0;1.0;3.0;0.0;25.0;1709;1518
487;Totaal mannen en vrouwen;15 jaar;2002;194216;192767;189109;1648.0;351.0;345.0;0.0;6.0;0.0;21.0;1638;1449
488;Totaal mannen en vrouwen;15 jaar;2003;196195;194647;190910;1716.0;332.0;329.0;0.0;3.0;0.0;14.0;1675;1548
489;Totaal mannen en vrouwen;15 jaar;2004;195310;193877;190503;1472.0;292.0;291.0;0.0;1.0;0.0;21.0;1589;1433
490;Totaal mannen en vrouwen;15 jaar;2005;197164;195742;192593;1343.0;242.0;240.0;0.0;2.0;0.0;10.0;1554;1422
491;Totaal mannen en vrouwen;15 jaar;2006;204774;203320;200175;1366.0;259.0;257.0;0.0;2.0;0.0;11.0;1509;1454
492;Totaal mannen en vrouwen;15 jaar;2007;204019;202597;199717;1214.0;260.0;259.0;0.0;1.0;0.0;11.0;1395;1422
493;Totaal mannen en vrouwen;15 jaar;2008;201167;199724;196773;1302.0;244.0;243.0;0.0;1.0;0.0;12.0;1393;1443
494;Totaal mannen en vrouwen;15 jaar;2009;199068;197681;194847;1156.0;238.0;235.0;0.0;3.0;0.0;5.0;1435;1387
495;Totaal mannen en vrouwen;15 jaar;2010;199815;198374;195563;1237.0;215.0;213.0;0.0;2.0;0.0;18.0;1341;1441
496;Totaal mannen en vrouwen;15 jaar;2011;194457;193020;189826;216.0;2.0;0.0;0.0;2.0;0.0;7.0;2969;1437
497;Totaal mannen en vrouwen;15 jaar;2012;194277;192861;189758;172.0;3.0;0.0;0.0;3.0;0.0;12.0;2916;1416
498;Totaal mannen en vrouwen;15 jaar;2013;195575;194189;191060;197.0;2.0;0.0;0.0;2.0;0.0;4.0;2926;1386
499;Totaal mannen en vrouwen;15 jaar;2014;201670;200258;197113;170.0;1.0;0.0;0.0;1.0;0.0;8.0;2966;1412
500;Totaal mannen en vrouwen;15 jaar;2015;203234;201953;198416;291.0;0.0;0.0;0.0;0.0;0.0;7.0;3239;1281
501;Totaal mannen en vrouwen;15 jaar;2016;208704;207283;203621;273.0;2.0;0.0;0.0;2.0;0.0;4.0;3383;1421
502;Totaal mannen en vrouwen;15 jaar;2017;205650;204205;200193;239.0;3.0;0.0;0.0;3.0;0.0;4.0;3766;1445
503;Totaal mannen en vrouwen;15 jaar;2018;204774;203507;199406;279.0;0.0;0.0;0.0;0.0;0.0;7.0;3815;1267
504;Totaal mannen en vrouwen;15 jaar;2019;204306;203193;199285;211.0;0.0;0.0;0.0;0.0;0.0;2.0;3695;1113
505;Totaal mannen en vrouwen;15 jaar;2020;198577;197495;193770;156.0;1.0;0.0;0.0;1.0;0.0;1.0;3567;1082
506;Totaal mannen en vrouwen;15 jaar;2021;193570;192453;188745;99.0;2.0;0.0;0.0;2.0;0.0;1.0;3606;1117
507;Totaal mannen en vrouwen;15 jaar;2022;192725;191605;187966;68.0;0.0;0.0;0.0;0.0;0.0;2.0;3569;1120
508;Totaal mannen en vrouwen;15 jaar;2023;192092;190958;186965;150.0;3.0;0.0;0.0;3.0;0.0;5.0;3835;1134
509;Totaal mannen en vrouwen;15 jaar;2024;197189;196049;192075;133.0;0.0;0.0;0.0;0.0;0.0;1.0;3840;1140
510;Totaal mannen en vrouwen;16 jaar;1995;183156;181393;176171;3192.0;537.0;399.0;67.0;39.0;32.0;38.0;1455;1763
511;Totaal mannen en vrouwen;16 jaar;1996;182420;180600;176927;1878.0;413.0;355.0;22.0;24.0;12.0;38.0;1344;1820
512;Totaal mannen en vrouwen;16 jaar;1997;188425;186518;182624;2095.0;410.0;355.0;12.0;28.0;15.0;35.0;1354;1907
513;Totaal mannen en vrouwen;16 jaar;1998;185892;184111;179867;2296.0;464.0;413.0;12.0;25.0;14.0;52.0;1432;1781
514;Totaal mannen en vrouwen;16 jaar;1999;180978;179201;174402;2675.0;562.0;508.0;7.0;35.0;12.0;58.0;1504;1777
515;Totaal mannen en vrouwen;16 jaar;2000;179766;178048;173100;2684.0;640.0;596.0;8.0;32.0;4.0;58.0;1566;1718
516;Totaal mannen en vrouwen;16 jaar;2001;185472;183747;178230;3042.0;708.0;645.0;10.0;47.0;6.0;92.0;1675;1725
517;Totaal mannen en vrouwen;16 jaar;2002;189757;187914;182519;2996.0;687.0;640.0;6.0;34.0;7.0;104.0;1608;1843
518;Totaal mannen en vrouwen;16 jaar;2003;195673;193956;188627;3013.0;629.0;572.0;5.0;46.0;6.0;77.0;1610;1717
519;Totaal mannen en vrouwen;16 jaar;2004;196517;194711;190281;2469.0;495.0;456.0;0.0;39.0;0.0;50.0;1416;1806
520;Totaal mannen en vrouwen;16 jaar;2005;195245;193571;189667;2133.0;457.0;426.0;2.0;28.0;1.0;44.0;1270;1674
521;Totaal mannen en vrouwen;16 jaar;2006;197082;195297;191582;2030.0;384.0;354.0;5.0;21.0;4.0;44.0;1257;1785
522;Totaal mannen en vrouwen;16 jaar;2007;204730;202927;199181;2113.0;412.0;377.0;5.0;27.0;3.0;36.0;1185;1803
523;Totaal mannen en vrouwen;16 jaar;2008;204250;202395;198887;2011.0;372.0;338.0;2.0;27.0;5.0;34.0;1091;1855
524;Totaal mannen en vrouwen;16 jaar;2009;201494;199743;196127;2056.0;374.0;345.0;5.0;22.0;2.0;42.0;1144;1751
525;Totaal mannen en vrouwen;16 jaar;2010;199628;197851;194322;1995.0;349.0;322.0;1.0;23.0;3.0;36.0;1149;1777
526;Totaal mannen en vrouwen;16 jaar;2011;200285;198433;194713;1169.0;115.0;91.0;1.0;20.0;3.0;19.0;2417;1852
