ID;Geslacht;Migratieachtergrond;Startjaar;BrugklastypeStartjaar;Peilmoment;OnderwijspositiePeilmoment;TotaalLeerlingenStartjaar_1;GeenNiveauverandering_2;TotaalNiveauverandering_3;NaarLagerNiveau_4;NaarHogerNiveau_5;NaarLagerEnHogerNiveau_6;NiveauveranderingOnbekend_7;GeenNiveauverandering_8;TotaalNiveauverandering_9;NaarLagerNiveau_10;NaarHogerNiveau_11;NaarLagerEnHogerNiveau_12;NiveauveranderingOnbekend_13
3161;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;2409.0;1759.0;596.0;492.0;38.0;66.0;54.0;73.0;25.0;20.0;2.0;3.0;2.0
3162;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Totaal;4865.0;3157.0;1654.0;652.0;825.0;177.0;54.0;65.0;34.0;13.0;17.0;4.0;1.0
3163;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1023.0;342.0;681.0;11.0;597.0;73.0;0.0;33.0;67.0;1.0;58.0;7.0;0.0
3164;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3842.0;2815.0;973.0;641.0;228.0;104.0;54.0;73.0;25.0;17.0;6.0;3.0;1.0
3165;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3166;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3167;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3168;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3169;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3170;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3171;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Totaal;5392.0;5173.0;82.0;82.0;0.0;;137.0;96.0;2.0;2.0;0.0;;3.0
3172;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;5255.0;5173.0;82.0;82.0;0.0;;0.0;98.0;2.0;2.0;0.0;;0.0
3173;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;137.0;0.0;0.0;0.0;0.0;;137.0;0.0;0.0;0.0;0.0;;100.0
3174;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Totaal;5392.0;4892.0;363.0;298.0;55.0;10.0;137.0;91.0;7.0;6.0;1.0;0.0;3.0
3175;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;5078.0;4713.0;360.0;295.0;55.0;10.0;5.0;93.0;7.0;6.0;1.0;0.0;0.0
3176;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;314.0;179.0;3.0;3.0;0.0;0.0;132.0;57.0;1.0;1.0;0.0;0.0;42.0
3177;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Totaal;5392.0;4519.0;739.0;604.0;106.0;29.0;134.0;84.0;14.0;11.0;2.0;1.0;2.0
3178;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;4964.0;4244.0;715.0;584.0;103.0;28.0;5.0;85.0;14.0;12.0;2.0;1.0;0.0
3179;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;428.0;275.0;24.0;20.0;3.0;1.0;129.0;64.0;6.0;5.0;1.0;0.0;30.0
3180;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Totaal;5392.0;4141.0;1120.0;635.0;392.0;93.0;131.0;77.0;21.0;12.0;7.0;2.0;2.0
3181;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;3228.0;2480.0;746.0;308.0;366.0;72.0;2.0;77.0;23.0;10.0;11.0;2.0;0.0
3182;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;2164.0;1661.0;374.0;327.0;26.0;21.0;129.0;77.0;17.0;15.0;1.0;1.0;6.0
3183;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Totaal;5392.0;4014.0;1247.0;639.0;486.0;122.0;131.0;74.0;23.0;12.0;9.0;2.0;2.0
3184;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;1806.0;1220.0;586.0;109.0;395.0;82.0;0.0;68.0;32.0;6.0;22.0;5.0;0.0
3185;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3586.0;2794.0;661.0;530.0;91.0;40.0;131.0;78.0;18.0;15.0;3.0;1.0;4.0
3186;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3187;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3188;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3189;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3190;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3191;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vmbo-(basis-kader-)gt/havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3192;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Totaal;12835.0;11586.0;1102.0;979.0;123.0;;147.0;90.0;9.0;8.0;1.0;;1.0
3193;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;12688.0;11586.0;1102.0;979.0;123.0;;0.0;91.0;9.0;8.0;1.0;;0.0
3194;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;147.0;0.0;0.0;0.0;0.0;;147.0;0.0;0.0;0.0;0.0;;100.0
3195;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Totaal;12835.0;10790.0;1898.0;1677.0;171.0;50.0;147.0;84.0;15.0;13.0;1.0;0.0;1.0
3196;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;12542.0;10653.0;1879.0;1660.0;169.0;50.0;10.0;85.0;15.0;13.0;1.0;0.0;0.0
3197;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;293.0;137.0;19.0;17.0;2.0;0.0;137.0;47.0;6.0;6.0;1.0;0.0;47.0
3198;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Totaal;12835.0;10087.0;2608.0;2318.0;217.0;73.0;140.0;79.0;20.0;18.0;2.0;1.0;1.0
3199;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;12409.0;9849.0;2554.0;2268.0;214.0;72.0;6.0;79.0;21.0;18.0;2.0;1.0;0.0
3200;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;426.0;238.0;54.0;50.0;3.0;1.0;134.0;56.0;13.0;12.0;1.0;0.0;31.0
3201;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Totaal;12835.0;9660.0;3040.0;2428.0;241.0;371.0;135.0;75.0;24.0;19.0;2.0;3.0;1.0
3202;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;11285.0;9204.0;2074.0;1481.0;230.0;363.0;7.0;82.0;18.0;13.0;2.0;3.0;0.0
3203;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1550.0;456.0;966.0;947.0;11.0;8.0;128.0;29.0;62.0;61.0;1.0;1.0;8.0
3204;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Totaal;12835.0;9136.0;3569.0;2523.0;562.0;484.0;130.0;71.0;28.0;20.0;4.0;4.0;1.0
3205;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;8109.0;6475.0;1630.0;681.0;544.0;405.0;4.0;80.0;20.0;8.0;7.0;5.0;0.0
3206;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;4726.0;2661.0;1939.0;1842.0;18.0;79.0;126.0;56.0;41.0;39.0;0.0;2.0;3.0
3207;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3208;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3209;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3210;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3211;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3212;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Totaal brugklas havo en/of vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3213;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Totaal;1447.0;1119.0;282.0;159.0;123.0;;46.0;77.0;19.0;11.0;9.0;;3.0
3214;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Leerlingen in vo op peilmoment;1401.0;1119.0;282.0;159.0;123.0;;0.0;80.0;20.0;11.0;9.0;;0.0
3215;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;46.0;0.0;0.0;0.0;0.0;;46.0;0.0;0.0;0.0;0.0;;100.0
3216;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Totaal;1447.0;1004.0;397.0;254.0;133.0;10.0;46.0;69.0;27.0;18.0;9.0;1.0;3.0
3217;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Leerlingen in vo op peilmoment;1350.0;956.0;394.0;253.0;131.0;10.0;0.0;71.0;29.0;19.0;10.0;1.0;0.0
3218;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;97.0;48.0;3.0;1.0;2.0;0.0;46.0;49.0;3.0;1.0;2.0;0.0;47.0
3219;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Totaal;1447.0;939.0;462.0;310.0;134.0;18.0;46.0;65.0;32.0;21.0;9.0;1.0;3.0
3220;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Leerlingen in vo op peilmoment;1322.0;866.0;453.0;304.0;131.0;18.0;3.0;66.0;34.0;23.0;10.0;1.0;0.0
3221;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;125.0;73.0;9.0;6.0;3.0;0.0;43.0;58.0;7.0;5.0;2.0;0.0;34.0
3222;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Totaal;1447.0;914.0;489.0;299.0;130.0;60.0;44.0;63.0;34.0;21.0;9.0;4.0;3.0
3223;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Leerlingen in vo op peilmoment;1096.0;816.0;277.0;92.0;125.0;60.0;3.0;74.0;25.0;8.0;11.0;5.0;0.0
3224;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;351.0;98.0;212.0;207.0;5.0;0.0;41.0;28.0;60.0;59.0;1.0;0.0;12.0
3225;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Totaal;1447.0;764.0;641.0;296.0;272.0;73.0;42.0;53.0;44.0;20.0;19.0;5.0;3.0
3226;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Leerlingen in vo op peilmoment;580.0;256.0;323.0;5.0;264.0;54.0;1.0;44.0;56.0;1.0;46.0;9.0;0.0
3227;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;867.0;508.0;318.0;291.0;8.0;19.0;41.0;59.0;37.0;34.0;1.0;2.0;5.0
3228;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3229;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3230;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3231;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3232;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3233;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3234;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Totaal;7265.0;6592.0;613.0;613.0;0.0;;60.0;91.0;8.0;8.0;0.0;;1.0
3235;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;7205.0;6592.0;613.0;613.0;0.0;;0.0;91.0;9.0;9.0;0.0;;0.0
3236;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;60.0;0.0;0.0;0.0;0.0;;60.0;0.0;0.0;0.0;0.0;;100.0
3237;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Totaal;7265.0;6088.0;1117.0;1053.0;38.0;26.0;60.0;84.0;15.0;14.0;1.0;0.0;1.0
3238;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;7134.0;6021.0;1107.0;1043.0;38.0;26.0;6.0;84.0;16.0;15.0;1.0;0.0;0.0
3239;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;131.0;67.0;10.0;10.0;0.0;0.0;54.0;51.0;8.0;8.0;0.0;0.0;41.0
3240;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Totaal;7265.0;5648.0;1560.0;1441.0;83.0;36.0;57.0;78.0;21.0;20.0;1.0;0.0;1.0
3241;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;7061.0;5528.0;1532.0;1414.0;83.0;35.0;1.0;78.0;22.0;20.0;1.0;0.0;0.0
3242;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;204.0;120.0;28.0;27.0;0.0;1.0;56.0;59.0;14.0;13.0;0.0;0.0;27.0
3243;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Totaal;7265.0;5380.0;1829.0;1458.0;111.0;260.0;56.0;74.0;25.0;20.0;2.0;4.0;1.0
3244;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;6241.0;5104.0;1134.0;776.0;105.0;253.0;3.0;82.0;18.0;12.0;2.0;4.0;0.0
3245;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;1024.0;276.0;695.0;682.0;6.0;7.0;53.0;27.0;68.0;67.0;1.0;1.0;5.0
3246;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Totaal;7265.0;5090.0;2121.0;1502.0;290.0;329.0;54.0;70.0;29.0;21.0;4.0;5.0;1.0
3247;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;3993.0;3116.0;875.0;318.0;280.0;277.0;2.0;78.0;22.0;8.0;7.0;7.0;0.0
3248;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;3272.0;1974.0;1246.0;1184.0;10.0;52.0;52.0;60.0;38.0;36.0;0.0;2.0;2.0
3249;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3250;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3251;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3252;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3253;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3254;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas havo/vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3255;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;1 jaar na startjaar;Totaal;4123.0;3875.0;207.0;207.0;;;41.0;94.0;5.0;5.0;;;1.0
3256;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;1 jaar na startjaar;Leerlingen in vo op peilmoment;4082.0;3875.0;207.0;207.0;;;0.0;95.0;5.0;5.0;;;0.0
3257;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;1 jaar na startjaar;Leerlingen uit vo op peilmoment;41.0;0.0;0.0;0.0;;;41.0;0.0;0.0;0.0;;;100.0
3258;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;2 jaar na startjaar;Totaal;4123.0;3698.0;384.0;370.0;;14.0;41.0;90.0;9.0;9.0;;0.0;1.0
3259;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;2 jaar na startjaar;Leerlingen in vo op peilmoment;4058.0;3676.0;378.0;364.0;;14.0;4.0;91.0;9.0;9.0;;0.0;0.0
3260;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;2 jaar na startjaar;Leerlingen uit vo op peilmoment;65.0;22.0;6.0;6.0;;0.0;37.0;34.0;9.0;9.0;;0.0;57.0
3261;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;3 jaar na startjaar;Totaal;4123.0;3500.0;586.0;567.0;;19.0;37.0;85.0;14.0;14.0;;0.0;1.0
3262;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;3 jaar na startjaar;Leerlingen in vo op peilmoment;4026.0;3455.0;569.0;550.0;;19.0;2.0;86.0;14.0;14.0;;0.0;0.0
3263;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;3 jaar na startjaar;Leerlingen uit vo op peilmoment;97.0;45.0;17.0;17.0;;0.0;35.0;46.0;18.0;18.0;;0.0;36.0
3264;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;4 jaar na startjaar;Totaal;4123.0;3366.0;722.0;671.0;;51.0;35.0;82.0;18.0;16.0;;1.0;1.0
3265;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;4 jaar na startjaar;Leerlingen in vo op peilmoment;3948.0;3284.0;663.0;613.0;;50.0;1.0;83.0;17.0;16.0;;1.0;0.0
3266;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;4 jaar na startjaar;Leerlingen uit vo op peilmoment;175.0;82.0;59.0;58.0;;1.0;34.0;47.0;34.0;33.0;;1.0;19.0
3267;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;5 jaar na startjaar;Totaal;4123.0;3282.0;807.0;725.0;;82.0;34.0;80.0;20.0;18.0;;2.0;1.0
3268;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;5 jaar na startjaar;Leerlingen in vo op peilmoment;3536.0;3103.0;432.0;358.0;;74.0;1.0;88.0;12.0;10.0;;2.0;0.0
3269;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;5 jaar na startjaar;Leerlingen uit vo op peilmoment;587.0;179.0;375.0;367.0;;8.0;33.0;30.0;64.0;63.0;;1.0;6.0
3270;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;6 jaar na startjaar;Totaal;;;;;;;;;;;;;
3271;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;6 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3272;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;6 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3273;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;7 jaar na startjaar;Totaal;;;;;;;;;;;;;
3274;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;7 jaar na startjaar;Leerlingen in vo op peilmoment;;;;;;;;;;;;;
3275;Totaal leerlingen startjaar;Met migratieachtergrond;2012;Brugklas vwo;7 jaar na startjaar;Leerlingen uit vo op peilmoment;;;;;;;;;;;;;
3276;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;1 jaar na startjaar;Totaal;46090.0;41233.0;3646.0;1873.0;1773.0;;1211.0;89.0;8.0;4.0;4.0;;3.0
3277;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;1 jaar na startjaar;Leerlingen in vo op peilmoment;44879.0;41233.0;3646.0;1873.0;1773.0;;0.0;92.0;8.0;4.0;4.0;;0.0
3278;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;1 jaar na startjaar;Leerlingen uit vo op peilmoment;1211.0;0.0;0.0;0.0;0.0;;1211.0;0.0;0.0;0.0;0.0;;100.0
3279;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;2 jaar na startjaar;Totaal;46090.0;37957.0;6922.0;3690.0;2964.0;268.0;1211.0;82.0;15.0;8.0;6.0;1.0;3.0
3280;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;2 jaar na startjaar;Leerlingen in vo op peilmoment;43382.0;36447.0;6845.0;3641.0;2936.0;268.0;90.0;84.0;16.0;8.0;7.0;1.0;0.0
3281;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;2 jaar na startjaar;Leerlingen uit vo op peilmoment;2708.0;1510.0;77.0;49.0;28.0;0.0;1121.0;56.0;3.0;2.0;1.0;0.0;41.0
3282;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;3 jaar na startjaar;Totaal;46090.0;35944.0;9002.0;5257.0;3196.0;549.0;1144.0;78.0;20.0;11.0;7.0;1.0;2.0
3283;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;3 jaar na startjaar;Leerlingen in vo op peilmoment;42162.0;33445.0;8678.0;5047.0;3094.0;537.0;39.0;79.0;21.0;12.0;7.0;1.0;0.0
3284;Totaal leerlingen startjaar;Met migratieachtergrond;2014;Totaal leerlingen startjaar;3 jaar na startjaar;Leerlingen uit vo op peilmoment;3928.0;2499.0;324.0;210.0;102.0;12.0;1105.0;64.0;8.0;5.0;3.0;0.0;28.0
