ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;GebruikZZVEnOfZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3
6897;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Gelderland (PV);2012;;;
6898;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Gelderland (PV);2013;;;
6899;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Gelderland (PV);2014;;;
6900;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2009;;;
6901;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2010;;;
6902;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2011;;;
6903;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2012;;;
6904;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2013;;;
6905;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Utrecht (PV);2014;;;
6906;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2009;;;
6907;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2010;;;
6908;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2011;;;
6909;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2012;;;
6910;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2013;;;
6911;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Holland (PV);2014;;;
6912;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2009;;;
6913;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2010;;;
6914;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2011;;;
6915;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2012;;;
6916;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2013;;;
6917;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zuid-Holland (PV);2014;;;
6918;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2009;;;
6919;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2010;;;
6920;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2011;;;
6921;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2012;;;
6922;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2013;;;
6923;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Zeeland (PV);2014;;;
6924;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2009;;;
6925;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2010;;;
6926;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2011;;;
6927;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2012;;;
6928;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2013;;;
6929;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Noord-Brabant (PV);2014;;;
6930;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2009;;;
6931;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2010;;;
6932;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2011;;;
6933;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2012;;;
6934;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2013;;;
6935;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo en/of ZMV-AWBZ;Limburg (PV);2014;;;
6936;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2009;;;
6937;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2010;;;
6938;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2011;;;
6939;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2012;;;
6940;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2013;;;
6941;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Nederland;2014;;;
6942;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2009;;;
6943;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2010;;;
6944;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2011;;;
6945;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2012;;;
6946;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2013;;;
6947;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Nederland (LD);2014;;;
6948;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2009;;;
6949;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2010;;;
6950;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2011;;;
6951;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2012;;;
6952;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2013;;;
6953;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Oost-Nederland (LD);2014;;;
6954;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2009;;;
6955;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2010;;;
6956;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2011;;;
6957;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2012;;;
6958;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2013;;;
6959;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;West-Nederland (LD);2014;;;
6960;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2009;;;
6961;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2010;;;
6962;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2011;;;
6963;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2012;;;
6964;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2013;;;
6965;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Nederland (LD);2014;;;
6966;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2009;;;
6967;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2010;;;
6968;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2011;;;
6969;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2012;;;
6970;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2013;;;
6971;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Groningen (PV);2014;;;
6972;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2009;;;
6973;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2010;;;
6974;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2011;;;
6975;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2012;;;
6976;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2013;;;
6977;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Friesland (PV);2014;;;
6978;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2009;;;
6979;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2010;;;
6980;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2011;;;
6981;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2012;;;
6982;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2013;;;
6983;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Drenthe (PV);2014;;;
6984;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2009;;;
6985;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2010;;;
6986;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2011;;;
6987;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2012;;;
6988;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2013;;;
6989;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Overijssel (PV);2014;;;
6990;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2009;;;
6991;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2010;;;
6992;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2011;;;
6993;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2012;;;
6994;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2013;;;
6995;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Flevoland (PV);2014;;;
6996;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2009;;;
6997;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2010;;;
6998;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2011;;;
6999;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2012;;;
7000;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2013;;;
7001;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Gelderland (PV);2014;;;
7002;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2009;;;
7003;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2010;;;
7004;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2011;;;
7005;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2012;;;
7006;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2013;;;
7007;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Utrecht (PV);2014;;;
7008;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2009;;;
7009;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2010;;;
7010;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2011;;;
7011;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2012;;;
7012;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2013;;;
7013;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Holland (PV);2014;;;
7014;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2009;;;
7015;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2010;;;
7016;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2011;;;
7017;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2012;;;
7018;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2013;;;
7019;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zuid-Holland (PV);2014;;;
7020;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2009;;;
7021;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2010;;;
7022;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2011;;;
7023;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2012;;;
7024;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2013;;;
7025;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zeeland (PV);2014;;;
7026;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2009;;;
7027;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2010;;;
7028;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2011;;;
7029;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2012;;;
7030;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2013;;;
7031;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Noord-Brabant (PV);2014;;;
7032;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2009;;;
7033;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2010;;;
7034;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2011;;;
7035;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2012;;;
7036;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2013;;;
7037;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Limburg (PV);2014;;;
7038;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2009;;;
7039;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2010;;;
7040;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2011;;;
7041;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2012;;;
7042;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2013;;;
7043;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Nederland;2014;;;
7044;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Noord-Nederland (LD);2009;;;
7045;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Noord-Nederland (LD);2010;;;
7046;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Noord-Nederland (LD);2011;;;
7047;Totaal mannen en vrouwen;Totaal leeftijd;ZZV-AWBZ en ZMV-AWBZ;Totaal ZZV-Wmo;Noord-Nederland (LD);2012;;;
