ID;WisselingBeroepsklasse;BeroepsklasseVoorgaandePeriode;Perioden;WerkzameBeroepsbevolking_1
1963;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 1e kwartaal;291.0
1964;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 2e kwartaal;298.0
1965;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 3e kwartaal;303.0
1966;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020 4e kwartaal;311.0
1967;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2020;264.0
1968;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 1e kwartaal;
1969;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 2e kwartaal;301.0
1970;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 3e kwartaal;334.0
1971;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2021 4e kwartaal;303.0
1972;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 1e kwartaal;311.0
1973;Geen wisseling beroep;06 Openbaar bestuur, veiligheid en ju.;2022 2e kwartaal;321.0
1974;Geen wisseling beroep;07 Technische beroepen;2003 2e kwartaal;1340.0
1975;Geen wisseling beroep;07 Technische beroepen;2003 3e kwartaal;1336.0
1976;Geen wisseling beroep;07 Technische beroepen;2003 4e kwartaal;1305.0
1977;Geen wisseling beroep;07 Technische beroepen;2004 1e kwartaal;1282.0
1978;Geen wisseling beroep;07 Technische beroepen;2004 2e kwartaal;1298.0
1979;Geen wisseling beroep;07 Technische beroepen;2004 3e kwartaal;1317.0
1980;Geen wisseling beroep;07 Technische beroepen;2004 4e kwartaal;1329.0
1981;Geen wisseling beroep;07 Technische beroepen;2004;1175.0
1982;Geen wisseling beroep;07 Technische beroepen;2005 1e kwartaal;1327.0
1983;Geen wisseling beroep;07 Technische beroepen;2005 2e kwartaal;1326.0
1984;Geen wisseling beroep;07 Technische beroepen;2005 3e kwartaal;1331.0
1985;Geen wisseling beroep;07 Technische beroepen;2005 4e kwartaal;1316.0
1986;Geen wisseling beroep;07 Technische beroepen;2005;1229.0
1987;Geen wisseling beroep;07 Technische beroepen;2006 1e kwartaal;1331.0
1988;Geen wisseling beroep;07 Technische beroepen;2006 2e kwartaal;1311.0
1989;Geen wisseling beroep;07 Technische beroepen;2006 3e kwartaal;1311.0
1990;Geen wisseling beroep;07 Technische beroepen;2006 4e kwartaal;1278.0
1991;Geen wisseling beroep;07 Technische beroepen;2006;1209.0
1992;Geen wisseling beroep;07 Technische beroepen;2007 1e kwartaal;1269.0
1993;Geen wisseling beroep;07 Technische beroepen;2007 2e kwartaal;1284.0
1994;Geen wisseling beroep;07 Technische beroepen;2007 3e kwartaal;1302.0
1995;Geen wisseling beroep;07 Technische beroepen;2007 4e kwartaal;1319.0
1996;Geen wisseling beroep;07 Technische beroepen;2007;1138.0
1997;Geen wisseling beroep;07 Technische beroepen;2008 1e kwartaal;1331.0
1998;Geen wisseling beroep;07 Technische beroepen;2008 2e kwartaal;1333.0
1999;Geen wisseling beroep;07 Technische beroepen;2008 3e kwartaal;1362.0
2000;Geen wisseling beroep;07 Technische beroepen;2008 4e kwartaal;1357.0
2001;Geen wisseling beroep;07 Technische beroepen;2008;1181.0
2002;Geen wisseling beroep;07 Technische beroepen;2009 1e kwartaal;1328.0
2003;Geen wisseling beroep;07 Technische beroepen;2009 2e kwartaal;1314.0
2004;Geen wisseling beroep;07 Technische beroepen;2009 3e kwartaal;1288.0
2005;Geen wisseling beroep;07 Technische beroepen;2009 4e kwartaal;1255.0
2006;Geen wisseling beroep;07 Technische beroepen;2009;1199.0
2007;Geen wisseling beroep;07 Technische beroepen;2010 1e kwartaal;1242.0
2008;Geen wisseling beroep;07 Technische beroepen;2010 2e kwartaal;1229.0
2009;Geen wisseling beroep;07 Technische beroepen;2010 3e kwartaal;1224.0
2010;Geen wisseling beroep;07 Technische beroepen;2010 4e kwartaal;1250.0
2011;Geen wisseling beroep;07 Technische beroepen;2010;1149.0
2012;Geen wisseling beroep;07 Technische beroepen;2011 1e kwartaal;1264.0
2013;Geen wisseling beroep;07 Technische beroepen;2011 2e kwartaal;1233.0
2014;Geen wisseling beroep;07 Technische beroepen;2011 3e kwartaal;1216.0
2015;Geen wisseling beroep;07 Technische beroepen;2011 4e kwartaal;1210.0
2016;Geen wisseling beroep;07 Technische beroepen;2011;1114.0
2017;Geen wisseling beroep;07 Technische beroepen;2012 1e kwartaal;1236.0
2018;Geen wisseling beroep;07 Technische beroepen;2012 2e kwartaal;1251.0
2019;Geen wisseling beroep;07 Technische beroepen;2012 3e kwartaal;1280.0
2020;Geen wisseling beroep;07 Technische beroepen;2012 4e kwartaal;1286.0
2021;Geen wisseling beroep;07 Technische beroepen;2012;1130.0
2022;Geen wisseling beroep;07 Technische beroepen;2013 1e kwartaal;1141.0
2023;Geen wisseling beroep;07 Technische beroepen;2013 2e kwartaal;1124.0
2024;Geen wisseling beroep;07 Technische beroepen;2013 3e kwartaal;1131.0
2025;Geen wisseling beroep;07 Technische beroepen;2013 4e kwartaal;1131.0
2026;Geen wisseling beroep;07 Technische beroepen;2013;1047.0
2027;Geen wisseling beroep;07 Technische beroepen;2014 1e kwartaal;1098.0
2028;Geen wisseling beroep;07 Technische beroepen;2014 2e kwartaal;1085.0
2029;Geen wisseling beroep;07 Technische beroepen;2014 3e kwartaal;1120.0
2030;Geen wisseling beroep;07 Technische beroepen;2014 4e kwartaal;1116.0
2031;Geen wisseling beroep;07 Technische beroepen;2014;1010.0
2032;Geen wisseling beroep;07 Technische beroepen;2015 1e kwartaal;1146.0
2033;Geen wisseling beroep;07 Technische beroepen;2015 2e kwartaal;1149.0
2034;Geen wisseling beroep;07 Technische beroepen;2015 3e kwartaal;1155.0
2035;Geen wisseling beroep;07 Technische beroepen;2015 4e kwartaal;1172.0
2036;Geen wisseling beroep;07 Technische beroepen;2015;1032.0
2037;Geen wisseling beroep;07 Technische beroepen;2016 1e kwartaal;1154.0
2038;Geen wisseling beroep;07 Technische beroepen;2016 2e kwartaal;1158.0
2039;Geen wisseling beroep;07 Technische beroepen;2016 3e kwartaal;1164.0
2040;Geen wisseling beroep;07 Technische beroepen;2016 4e kwartaal;1165.0
2041;Geen wisseling beroep;07 Technische beroepen;2016;1033.0
2042;Geen wisseling beroep;07 Technische beroepen;2017 1e kwartaal;1169.0
2043;Geen wisseling beroep;07 Technische beroepen;2017 2e kwartaal;1178.0
2044;Geen wisseling beroep;07 Technische beroepen;2017 3e kwartaal;1173.0
2045;Geen wisseling beroep;07 Technische beroepen;2017 4e kwartaal;1177.0
2046;Geen wisseling beroep;07 Technische beroepen;2017;1042.0
2047;Geen wisseling beroep;07 Technische beroepen;2018 1e kwartaal;1160.0
2048;Geen wisseling beroep;07 Technische beroepen;2018 2e kwartaal;1147.0
2049;Geen wisseling beroep;07 Technische beroepen;2018 3e kwartaal;1172.0
2050;Geen wisseling beroep;07 Technische beroepen;2018 4e kwartaal;1184.0
2051;Geen wisseling beroep;07 Technische beroepen;2018;1022.0
2052;Geen wisseling beroep;07 Technische beroepen;2019 1e kwartaal;1199.0
2053;Geen wisseling beroep;07 Technische beroepen;2019 2e kwartaal;1191.0
2054;Geen wisseling beroep;07 Technische beroepen;2019 3e kwartaal;1186.0
2055;Geen wisseling beroep;07 Technische beroepen;2019 4e kwartaal;1202.0
2056;Geen wisseling beroep;07 Technische beroepen;2019;1030.0
2057;Geen wisseling beroep;07 Technische beroepen;2020 1e kwartaal;1215.0
2058;Geen wisseling beroep;07 Technische beroepen;2020 2e kwartaal;1205.0
2059;Geen wisseling beroep;07 Technische beroepen;2020 3e kwartaal;1161.0
2060;Geen wisseling beroep;07 Technische beroepen;2020 4e kwartaal;1163.0
2061;Geen wisseling beroep;07 Technische beroepen;2020;1036.0
2062;Geen wisseling beroep;07 Technische beroepen;2021 1e kwartaal;
2063;Geen wisseling beroep;07 Technische beroepen;2021 2e kwartaal;1155.0
2064;Geen wisseling beroep;07 Technische beroepen;2021 3e kwartaal;1182.0
2065;Geen wisseling beroep;07 Technische beroepen;2021 4e kwartaal;1170.0
2066;Geen wisseling beroep;07 Technische beroepen;2022 1e kwartaal;1179.0
2067;Geen wisseling beroep;07 Technische beroepen;2022 2e kwartaal;1204.0
2068;Geen wisseling beroep;08 ICT beroepen;2003 2e kwartaal;255.0
2069;Geen wisseling beroep;08 ICT beroepen;2003 3e kwartaal;253.0
2070;Geen wisseling beroep;08 ICT beroepen;2003 4e kwartaal;248.0
2071;Geen wisseling beroep;08 ICT beroepen;2004 1e kwartaal;237.0
2072;Geen wisseling beroep;08 ICT beroepen;2004 2e kwartaal;242.0
2073;Geen wisseling beroep;08 ICT beroepen;2004 3e kwartaal;240.0
2074;Geen wisseling beroep;08 ICT beroepen;2004 4e kwartaal;248.0
2075;Geen wisseling beroep;08 ICT beroepen;2004;220.0
2076;Geen wisseling beroep;08 ICT beroepen;2005 1e kwartaal;254.0
2077;Geen wisseling beroep;08 ICT beroepen;2005 2e kwartaal;256.0
2078;Geen wisseling beroep;08 ICT beroepen;2005 3e kwartaal;252.0
2079;Geen wisseling beroep;08 ICT beroepen;2005 4e kwartaal;250.0
2080;Geen wisseling beroep;08 ICT beroepen;2005;231.0
2081;Geen wisseling beroep;08 ICT beroepen;2006 1e kwartaal;237.0
2082;Geen wisseling beroep;08 ICT beroepen;2006 2e kwartaal;242.0
2083;Geen wisseling beroep;08 ICT beroepen;2006 3e kwartaal;249.0
2084;Geen wisseling beroep;08 ICT beroepen;2006 4e kwartaal;245.0
2085;Geen wisseling beroep;08 ICT beroepen;2006;214.0
2086;Geen wisseling beroep;08 ICT beroepen;2007 1e kwartaal;235.0
2087;Geen wisseling beroep;08 ICT beroepen;2007 2e kwartaal;242.0
2088;Geen wisseling beroep;08 ICT beroepen;2007 3e kwartaal;246.0
2089;Geen wisseling beroep;08 ICT beroepen;2007 4e kwartaal;252.0
2090;Geen wisseling beroep;08 ICT beroepen;2007;216.0
2091;Geen wisseling beroep;08 ICT beroepen;2008 1e kwartaal;254.0
2092;Geen wisseling beroep;08 ICT beroepen;2008 2e kwartaal;257.0
2093;Geen wisseling beroep;08 ICT beroepen;2008 3e kwartaal;264.0
2094;Geen wisseling beroep;08 ICT beroepen;2008 4e kwartaal;258.0
2095;Geen wisseling beroep;08 ICT beroepen;2008;229.0
2096;Geen wisseling beroep;08 ICT beroepen;2009 1e kwartaal;252.0
2097;Geen wisseling beroep;08 ICT beroepen;2009 2e kwartaal;266.0
2098;Geen wisseling beroep;08 ICT beroepen;2009 3e kwartaal;269.0
2099;Geen wisseling beroep;08 ICT beroepen;2009 4e kwartaal;254.0
2100;Geen wisseling beroep;08 ICT beroepen;2009;231.0
2101;Geen wisseling beroep;08 ICT beroepen;2010 1e kwartaal;264.0
2102;Geen wisseling beroep;08 ICT beroepen;2010 2e kwartaal;263.0
2103;Geen wisseling beroep;08 ICT beroepen;2010 3e kwartaal;265.0
2104;Geen wisseling beroep;08 ICT beroepen;2010 4e kwartaal;288.0
2105;Geen wisseling beroep;08 ICT beroepen;2010;250.0
2106;Geen wisseling beroep;08 ICT beroepen;2011 1e kwartaal;287.0
2107;Geen wisseling beroep;08 ICT beroepen;2011 2e kwartaal;282.0
2108;Geen wisseling beroep;08 ICT beroepen;2011 3e kwartaal;291.0
2109;Geen wisseling beroep;08 ICT beroepen;2011 4e kwartaal;278.0
2110;Geen wisseling beroep;08 ICT beroepen;2011;262.0
2111;Geen wisseling beroep;08 ICT beroepen;2012 1e kwartaal;269.0
2112;Geen wisseling beroep;08 ICT beroepen;2012 2e kwartaal;273.0
2113;Geen wisseling beroep;08 ICT beroepen;2012 3e kwartaal;283.0
2114;Geen wisseling beroep;08 ICT beroepen;2012 4e kwartaal;279.0
2115;Geen wisseling beroep;08 ICT beroepen;2012;248.0
2116;Geen wisseling beroep;08 ICT beroepen;2013 1e kwartaal;268.0
2117;Geen wisseling beroep;08 ICT beroepen;2013 2e kwartaal;269.0
2118;Geen wisseling beroep;08 ICT beroepen;2013 3e kwartaal;274.0
2119;Geen wisseling beroep;08 ICT beroepen;2013 4e kwartaal;278.0
2120;Geen wisseling beroep;08 ICT beroepen;2013;249.0
2121;Geen wisseling beroep;08 ICT beroepen;2014 1e kwartaal;283.0
2122;Geen wisseling beroep;08 ICT beroepen;2014 2e kwartaal;281.0
2123;Geen wisseling beroep;08 ICT beroepen;2014 3e kwartaal;287.0
2124;Geen wisseling beroep;08 ICT beroepen;2014 4e kwartaal;292.0
2125;Geen wisseling beroep;08 ICT beroepen;2014;256.0
2126;Geen wisseling beroep;08 ICT beroepen;2015 1e kwartaal;294.0
2127;Geen wisseling beroep;08 ICT beroepen;2015 2e kwartaal;308.0
2128;Geen wisseling beroep;08 ICT beroepen;2015 3e kwartaal;302.0
2129;Geen wisseling beroep;08 ICT beroepen;2015 4e kwartaal;301.0
2130;Geen wisseling beroep;08 ICT beroepen;2015;272.0
2131;Geen wisseling beroep;08 ICT beroepen;2016 1e kwartaal;320.0
2132;Geen wisseling beroep;08 ICT beroepen;2016 2e kwartaal;317.0
2133;Geen wisseling beroep;08 ICT beroepen;2016 3e kwartaal;331.0
2134;Geen wisseling beroep;08 ICT beroepen;2016 4e kwartaal;332.0
2135;Geen wisseling beroep;08 ICT beroepen;2016;293.0
2136;Geen wisseling beroep;08 ICT beroepen;2017 1e kwartaal;336.0
2137;Geen wisseling beroep;08 ICT beroepen;2017 2e kwartaal;342.0
2138;Geen wisseling beroep;08 ICT beroepen;2017 3e kwartaal;322.0
2139;Geen wisseling beroep;08 ICT beroepen;2017 4e kwartaal;312.0
2140;Geen wisseling beroep;08 ICT beroepen;2017;310.0
2141;Geen wisseling beroep;08 ICT beroepen;2018 1e kwartaal;324.0
2142;Geen wisseling beroep;08 ICT beroepen;2018 2e kwartaal;346.0
2143;Geen wisseling beroep;08 ICT beroepen;2018 3e kwartaal;358.0
2144;Geen wisseling beroep;08 ICT beroepen;2018 4e kwartaal;362.0
2145;Geen wisseling beroep;08 ICT beroepen;2018;285.0
2146;Geen wisseling beroep;08 ICT beroepen;2019 1e kwartaal;371.0
2147;Geen wisseling beroep;08 ICT beroepen;2019 2e kwartaal;386.0
2148;Geen wisseling beroep;08 ICT beroepen;2019 3e kwartaal;377.0
2149;Geen wisseling beroep;08 ICT beroepen;2019 4e kwartaal;390.0
2150;Geen wisseling beroep;08 ICT beroepen;2019;336.0
2151;Geen wisseling beroep;08 ICT beroepen;2020 1e kwartaal;391.0
2152;Geen wisseling beroep;08 ICT beroepen;2020 2e kwartaal;379.0
2153;Geen wisseling beroep;08 ICT beroepen;2020 3e kwartaal;412.0
2154;Geen wisseling beroep;08 ICT beroepen;2020 4e kwartaal;422.0
2155;Geen wisseling beroep;08 ICT beroepen;2020;358.0
2156;Geen wisseling beroep;08 ICT beroepen;2021 1e kwartaal;
2157;Geen wisseling beroep;08 ICT beroepen;2021 2e kwartaal;446.0
2158;Geen wisseling beroep;08 ICT beroepen;2021 3e kwartaal;450.0
2159;Geen wisseling beroep;08 ICT beroepen;2021 4e kwartaal;500.0
2160;Geen wisseling beroep;08 ICT beroepen;2022 1e kwartaal;514.0
2161;Geen wisseling beroep;08 ICT beroepen;2022 2e kwartaal;511.0
2162;Geen wisseling beroep;09 Agrarische beroepen;2003 2e kwartaal;214.0
2163;Geen wisseling beroep;09 Agrarische beroepen;2003 3e kwartaal;221.0
2164;Geen wisseling beroep;09 Agrarische beroepen;2003 4e kwartaal;220.0
2165;Geen wisseling beroep;09 Agrarische beroepen;2004 1e kwartaal;213.0
2166;Geen wisseling beroep;09 Agrarische beroepen;2004 2e kwartaal;207.0
2167;Geen wisseling beroep;09 Agrarische beroepen;2004 3e kwartaal;217.0
2168;Geen wisseling beroep;09 Agrarische beroepen;2004 4e kwartaal;219.0
2169;Geen wisseling beroep;09 Agrarische beroepen;2004;194.0
2170;Geen wisseling beroep;09 Agrarische beroepen;2005 1e kwartaal;230.0
2171;Geen wisseling beroep;09 Agrarische beroepen;2005 2e kwartaal;229.0
2172;Geen wisseling beroep;09 Agrarische beroepen;2005 3e kwartaal;226.0
2173;Geen wisseling beroep;09 Agrarische beroepen;2005 4e kwartaal;219.0
2174;Geen wisseling beroep;09 Agrarische beroepen;2005;207.0
2175;Geen wisseling beroep;09 Agrarische beroepen;2006 1e kwartaal;213.0
2176;Geen wisseling beroep;09 Agrarische beroepen;2006 2e kwartaal;214.0
2177;Geen wisseling beroep;09 Agrarische beroepen;2006 3e kwartaal;223.0
2178;Geen wisseling beroep;09 Agrarische beroepen;2006 4e kwartaal;227.0
2179;Geen wisseling beroep;09 Agrarische beroepen;2006;195.0
2180;Geen wisseling beroep;09 Agrarische beroepen;2007 1e kwartaal;224.0
2181;Geen wisseling beroep;09 Agrarische beroepen;2007 2e kwartaal;220.0
2182;Geen wisseling beroep;09 Agrarische beroepen;2007 3e kwartaal;221.0
2183;Geen wisseling beroep;09 Agrarische beroepen;2007 4e kwartaal;223.0
2184;Geen wisseling beroep;09 Agrarische beroepen;2007;203.0
2185;Geen wisseling beroep;09 Agrarische beroepen;2008 1e kwartaal;229.0
2186;Geen wisseling beroep;09 Agrarische beroepen;2008 2e kwartaal;222.0
2187;Geen wisseling beroep;09 Agrarische beroepen;2008 3e kwartaal;228.0
2188;Geen wisseling beroep;09 Agrarische beroepen;2008 4e kwartaal;211.0
2189;Geen wisseling beroep;09 Agrarische beroepen;2008;207.0
2190;Geen wisseling beroep;09 Agrarische beroepen;2009 1e kwartaal;210.0
2191;Geen wisseling beroep;09 Agrarische beroepen;2009 2e kwartaal;213.0
2192;Geen wisseling beroep;09 Agrarische beroepen;2009 3e kwartaal;217.0
2193;Geen wisseling beroep;09 Agrarische beroepen;2009 4e kwartaal;219.0
2194;Geen wisseling beroep;09 Agrarische beroepen;2009;197.0
2195;Geen wisseling beroep;09 Agrarische beroepen;2010 1e kwartaal;217.0
2196;Geen wisseling beroep;09 Agrarische beroepen;2010 2e kwartaal;206.0
2197;Geen wisseling beroep;09 Agrarische beroepen;2010 3e kwartaal;211.0
2198;Geen wisseling beroep;09 Agrarische beroepen;2010 4e kwartaal;208.0
2199;Geen wisseling beroep;09 Agrarische beroepen;2010;204.0
2200;Geen wisseling beroep;09 Agrarische beroepen;2011 1e kwartaal;204.0
2201;Geen wisseling beroep;09 Agrarische beroepen;2011 2e kwartaal;195.0
2202;Geen wisseling beroep;09 Agrarische beroepen;2011 3e kwartaal;204.0
2203;Geen wisseling beroep;09 Agrarische beroepen;2011 4e kwartaal;206.0
2204;Geen wisseling beroep;09 Agrarische beroepen;2011;181.0
2205;Geen wisseling beroep;09 Agrarische beroepen;2012 1e kwartaal;192.0
2206;Geen wisseling beroep;09 Agrarische beroepen;2012 2e kwartaal;206.0
2207;Geen wisseling beroep;09 Agrarische beroepen;2012 3e kwartaal;193.0
2208;Geen wisseling beroep;09 Agrarische beroepen;2012 4e kwartaal;188.0
2209;Geen wisseling beroep;09 Agrarische beroepen;2012;171.0
2210;Geen wisseling beroep;09 Agrarische beroepen;2013 1e kwartaal;165.0
2211;Geen wisseling beroep;09 Agrarische beroepen;2013 2e kwartaal;157.0
2212;Geen wisseling beroep;09 Agrarische beroepen;2013 3e kwartaal;169.0
2213;Geen wisseling beroep;09 Agrarische beroepen;2013 4e kwartaal;181.0
2214;Geen wisseling beroep;09 Agrarische beroepen;2013;149.0
2215;Geen wisseling beroep;09 Agrarische beroepen;2014 1e kwartaal;166.0
2216;Geen wisseling beroep;09 Agrarische beroepen;2014 2e kwartaal;182.0
2217;Geen wisseling beroep;09 Agrarische beroepen;2014 3e kwartaal;195.0
2218;Geen wisseling beroep;09 Agrarische beroepen;2014 4e kwartaal;190.0
2219;Geen wisseling beroep;09 Agrarische beroepen;2014;151.0
2220;Geen wisseling beroep;09 Agrarische beroepen;2015 1e kwartaal;190.0
2221;Geen wisseling beroep;09 Agrarische beroepen;2015 2e kwartaal;192.0
2222;Geen wisseling beroep;09 Agrarische beroepen;2015 3e kwartaal;198.0
2223;Geen wisseling beroep;09 Agrarische beroepen;2015 4e kwartaal;186.0
2224;Geen wisseling beroep;09 Agrarische beroepen;2015;179.0
2225;Geen wisseling beroep;09 Agrarische beroepen;2016 1e kwartaal;173.0
2226;Geen wisseling beroep;09 Agrarische beroepen;2016 2e kwartaal;177.0
2227;Geen wisseling beroep;09 Agrarische beroepen;2016 3e kwartaal;179.0
2228;Geen wisseling beroep;09 Agrarische beroepen;2016 4e kwartaal;172.0
2229;Geen wisseling beroep;09 Agrarische beroepen;2016;159.0
2230;Geen wisseling beroep;09 Agrarische beroepen;2017 1e kwartaal;164.0
2231;Geen wisseling beroep;09 Agrarische beroepen;2017 2e kwartaal;174.0
2232;Geen wisseling beroep;09 Agrarische beroepen;2017 3e kwartaal;180.0
2233;Geen wisseling beroep;09 Agrarische beroepen;2017 4e kwartaal;182.0
2234;Geen wisseling beroep;09 Agrarische beroepen;2017;150.0
2235;Geen wisseling beroep;09 Agrarische beroepen;2018 1e kwartaal;177.0
2236;Geen wisseling beroep;09 Agrarische beroepen;2018 2e kwartaal;175.0
2237;Geen wisseling beroep;09 Agrarische beroepen;2018 3e kwartaal;174.0
2238;Geen wisseling beroep;09 Agrarische beroepen;2018 4e kwartaal;173.0
2239;Geen wisseling beroep;09 Agrarische beroepen;2018;155.0
2240;Geen wisseling beroep;09 Agrarische beroepen;2019 1e kwartaal;171.0
2241;Geen wisseling beroep;09 Agrarische beroepen;2019 2e kwartaal;171.0
2242;Geen wisseling beroep;09 Agrarische beroepen;2019 3e kwartaal;181.0
2243;Geen wisseling beroep;09 Agrarische beroepen;2019 4e kwartaal;180.0
2244;Geen wisseling beroep;09 Agrarische beroepen;2019;158.0
