ID;RegioS;Perioden;TotaalGemeentelijkAfval_1;TotaalAfvalVanHuishoudens_2;HuishoudelijkRestafval_3;GrofHuishoudelijkRestafval_4;Verbouwingsrestafval_5;GFTAfval_6;OudPapierEnKarton_7;Verpakkingsglas_8;Textiel_9;KleinChemischAfvalKCA_10;MetalenVerpakkingenBlik_11;Drankenkartons_12;KunststofVerpakkingen_13;OverigeKunststoffen_14;Vloerbedekking_15;WitEnBruingoed_16;GrofTuinafval_17;BruikbaarHuisraad_18;Vlakglas_19;Metalen_20;Houtafval_21;SchoonPuin_22;AsbesthoudendAfval_23;Autobanden_24;SchoneGrond_25;BitumenhoudendeDakbedekking_26;OverigeAfvalcomponenten_27;TotaalAfvalVanHuishoudens_28;HuishoudelijkRestafval_29;GrofHuishoudelijkRestafval_30;Verbouwingsrestafval_31;GFTAfval_32;OudPapierEnKarton_33;Verpakkingsglas_34;Textiel_35;KleinChemischAfvalKCA_36;MetalenVerpakkingenBlik_37;Drankenkartons_38;KunststofVerpakkingen_39;OverigeKunststoffen_40;Vloerbedekking_41;WitEnBruingoed_42;GrofTuinafval_43;BruikbaarHuisraad_44;Vlakglas_45;Metalen_46;Houtafval_47;SchoonPuin_48;AsbesthoudendAfval_49;Autobanden_50;SchoneGrond_51;BitumenhoudendeDakbedekking_52;OverigeAfvalcomponenten_53;TotaalAfvalVanHuishoudens_54;HuishoudelijkRestafval_55;GrofHuishoudelijkRestafval_56;Verbouwingsrestafval_57;GFTAfval_58;OudPapierEnKarton_59;Verpakkingsglas_60;Textiel_61;KleinChemischAfvalKCA_62;MetalenVerpakkingenBlik_63;Drankenkartons_64;KunststofVerpakkingen_65;OverigeKunststoffen_66;Vloerbedekking_67;WitEnBruingoed_68;GrofTuinafval_69;BruikbaarHuisraad_70;Vlakglas_71;Metalen_72;Houtafval_73;SchoonPuin_74;AsbesthoudendAfval_75;Autobanden_76;SchoneGrond_77;BitumenhoudendeDakbedekking_78;OverigeAfvalcomponenten_79;TotaalReinigingsdienstenEnOverigAfv_80;Veegafval_81;RioolKolkenEnGemalenafval_82;Drijfafval_83;Groenafval_84;GemengdEvenementenafval_85;GemengdMarktafval_86;OverigReinigingsdienstenafval_87;KantoorWinkelEnDienstenafval_88;BouwEnSloopafval_89;KleinGevaarlijkAfval_90;TotaalGemeentelijkAfval_91;TotaalAfvalVanHuishoudens_92;HuishoudelijkRestafval_93;GrofHuishoudelijkRestafval_94;Verbouwingsrestafval_95;GFTAfval_96;OudPapierEnKarton_97;Verpakkingsglas_98;Textiel_99;KleinChemischAfvalKCA_100;MetalenVerpakkingenBlik_101;Drankenkartons_102;KunststofVerpakkingen_103;OverigeKunststoffen_104;Vloerbedekking_105;WitEnBruingoed_106;GrofTuinafval_107;BruikbaarHuisraad_108;Vlakglas_109;Metalen_110;Houtafval_111;SchoonPuin_112;AsbesthoudendAfval_113;Autobanden_114;SchoneGrond_115;BitumenhoudendeDakbedekking_116;OverigeAfvalcomponenten_117;TotaalReinigingsdienstenEnOverigAfv_118;Veegafval_119;RioolKolkenEnGemalenafval_120;Drijfafval_121;Groenafval_122;GemengdEvenementenafval_123;GemengdMarktafval_124;OverigReinigingsdienstenafval_125;KantoorWinkelEnDienstenafval_126;BouwEnSloopafval_127;KleinGevaarlijkAfval_128;FijnHuishoudelijkAfval_129;GrofHuishoudelijkAfval_130;DienstEigenGemeente_131;GemeenschappelijkeRegeling_132;Kringloopbedrijf_133;ParticuliereInzamelaar_134;OverigeInzamelaars_135;DienstEigenGemeente_136;GemeenschappelijkeRegeling_137;Kringloopbedrijf_138;ParticuliereInzamelaar_139;OverigeInzamelaars_140;TotaalHuishoudelijkAfval_141;FijnHuishoudelijkAfval_142;GrofHuishoudelijkAfval_143;Hergebruik_144;Composteren_145;ScheidenAchteraf_146;Verbranden_147;Storten_148;Hergebruik_149;Composteren_150;ScheidenAchteraf_151;Verbranden_152;Storten_153;Hergebruik_154;Composteren_155;ScheidenAchteraf_156;Verbranden_157;Storten_158;Hergebruik_159;Composteren_160;ScheidenAchteraf_161;Verbranden_162;Storten_163;Hergebruik_164;Composteren_165;ScheidenAchteraf_166;Verbranden_167;Storten_168;GemeentenInPopulatie_169;GemeentenInTelling_170;InwonersInPopulatie_171;InwonersInTelling_172
526;Meer dan 100 000 inwoners;2013;2893;2539;1360;207;22;242;229;102;18;5;0;1.0;23;4.0;3.0;20;65;12.0;2.0;17;83.0;81;1.0;1.0;27.0;2.0;11;1846;1333;95;0.0;242;137;0;2;0;0;0.0;10;0.0;0.0;3;14.0;7.0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0;693;27.0;112;21;0.0;91;102;17;5;0;1.0;13;4.0;3.0;17;51;5.0;2.0;16;82.0;81;1.0;1.0;27.0;2.0;11;354;93;26;4;136;1.0;6;10.0;68;3;5;513;450;241;37;4;43;41;18;3.2;0.9;0.1;0.2;4.1;0.7;0.6;3.6;11;2.1;0.4;3;15.0;14;0.3;0.1;5.0;0.4;2;63;17;5;1;24;0.0;1;2.0;12;1;0.9;78;22;;;;;;;;;;;37;31;59;22.0;15.0;15.0;47.0;0.0;25.0;12.0;12.0;51.0;0.0;0.0;0.0;13.0;87.0;0.0;0.0;0.0;51.0;49.0;0.0;1.0;38.0;35.0;24.0;1.0;27;100;5637;100
527;Meer dan 100 000 inwoners;2014;3090;2720;1427;216;26;275;251;107;20;5;0;1.0;29;5.0;3.0;22;72;12.0;2.0;18;94.0;86;2.0;1.0;29.0;3.0;13;1974;1398;100;0.0;275;155;0;2;0;0;0.0;13;0.0;0.0;4;16.0;7.0;0.0;1;3.0;0.0;0.0;0.0;0.0;0.0;0;745;30.0;116;26;0.0;96;107;18;5;0;1.0;16;5.0;3.0;18;56;6.0;2.0;16;91.0;85;2.0;1.0;29.0;3.0;13;371;96;27;3;154;1.0;6;9.0;66;3;5;515;453;238;36;4;46;42;18;3.4;0.9;0.1;0.2;4.9;0.8;0.5;3.7;12;2.1;0.4;3;16.0;14;0.3;0.1;5.0;0.4;2;62;16;4;1;26;0.0;1;2.0;11;1;0.9;78;22;;;;;;;;;;;39;33;60;23.0;16.0;17.0;44.0;0.0;25.0;13.0;14.0;47.0;0.0;0.0;0.0;18.0;82.0;0.0;0.0;0.0;49.0;51.0;0.0;3.0;39.0;35.0;20.0;2.0;30;93;5997;97
528;Meer dan 100 000 inwoners;2015;3151;2776;1432;222;24;284;259;112;22;6;0;1.0;20;6.0;3.0;24;72;12.0;3.0;20;101.0;89;2.0;1.0;30.0;3.0;29;1999;1402;107;0.0;284;157;0;2;0;0;0.0;7;0.0;0.0;4;17.0;6.0;0.0;1;4.0;0.0;0.0;0.0;0.0;0.0;8;777;31.0;116;24;0.0;102;112;20;6;0;1.0;13;6.0;3.0;20;55;6.0;3.0;19;97.0;89;2.0;1.0;30.0;3.0;21;375;93;24;2;155;1.0;5;9.0;75;5;5;511;451;232;36;4;46;42;18;3.6;0.9;0.0;0.2;3.3;1.0;0.5;3.8;12;2.0;0.4;3;16.0;14;0.3;0.1;5.0;0.4;3;61;15;4;0;25;0.0;1;1.0;12;1;0.9;77;23;;;;;;;;;;;40;33;61;;;;;;;;;;;;;;;;;;;;;;;;;;31;55;6161;48
529;Niet stedelijk;1993;1729;1468;736;146;47;224;161;55;4;5;1;;3;;;2;39;;;6;0.0;37;;;;;0;1239;736;144;0.0;224;121;4;2;2;0;;1;;;2;0.0;;;2;0.0;0.0;;;;;0;228;0.0;2;47;0.0;41;51;2;2;1;;2;;;1;39;;;3;0.0;37;;;;;0;261;42;19;13;116;;6;;53;12;0;609;517;259;51;17;79;57;19;1.3;1.7;0.3;;1.0;;;0.8;14;;;2;0.0;13;;;;;0;92;15;7;5;41;;2;;19;4;0.1;81;19;;;;;;;;;;;37;38;30;;;;;;;;;;;;;;;;;;;;;;;;;;313;87;2840;87
530;Niet stedelijk;1994;1718;1461;650;133;31;319;169;56;5;5;0;;3;;;2;44;;;5;;39;;;;;0;1244;650;132;0.0;319;130;4;3;2;0;;0;;;1;0.0;;;2;;0.0;;;;;0;217;0.0;1;31;0.0;38;52;3;2;0;;2;;;1;44;;;3;;39;;;;;0;258;51;20;5;131;;4;;38;8;0;599;509;226;46;11;111;59;19;1.9;1.7;0.1;;0.9;;;0.7;15;;;2;;14;;;;;0;90;18;7;2;46;;2;;13;3;0.1;83;17;;;;;;;;;;;44;46;36;;;;;;;;;;;;;;;;;;;;;;;;;;305;91;2870;91
531;Niet stedelijk;1995;1640;1442;560;130;24;369;165;53;7;5;0;0.0;2;;;2;63;1.0;1.0;6;4.0;45;3.0;;;;1;1220;560;128;0.0;369;133;3;3;2;0;0.0;0;;;1;16.0;1.0;0.0;2;0.0;0.0;0.0;;;;0;222;0.0;1;24;0.0;32;50;4;2;0;0.0;2;;;1;48;0.0;1.0;4;4.0;45;3.0;;;;1;199;41;17;4;102;;2;;26;5;0;591;520;202;47;9;133;60;19;2.5;1.7;0.1;0.0;0.9;;;0.8;23;0.2;0.3;2;2.0;16;1.0;;;;0;72;15;6;2;37;;1;;9;2;0.1;81;19;;;;;;;;;;;50;52;45;;;;;;;;;;;0.0;0.0;6.0;23.0;70.0;0.0;0.0;7.0;15.0;78.0;;;;;;294;91;2775;93
532;Niet stedelijk;1996;1640;1452;554;116;23;362;182;51;8;4;1;0.0;1;;;2;68;1.0;1.0;7;7.0;60;3.0;;;;1;1201;554;111;0.0;362;145;2;4;2;0;0.0;0;;;1;16.0;1.0;0.0;2;0.0;0.0;0.0;;;;0;251;0.0;5;23;0.0;37;49;4;2;1;0.0;1;;;1;52;0.0;1.0;5;7.0;60;3.0;;;;1;188;40;17;6;94;;2;;24;5;0;606;536;205;43;8;134;67;19;2.9;1.6;0.2;0.0;0.3;;;0.8;25;0.3;0.4;3;3.0;22;1.1;;;;0;69;15;6;2;35;;1;;9;2;0.1;80;20;25.0;30.0;;45.0;;30.0;31.0;;38.0;;52;52;52;;;;;;;;;;;0.0;0.0;12.0;37.0;52.0;0.0;0.0;28.0;25.0;47.0;;;;;;281;86;2708;88
533;Niet stedelijk;1997;1678;1490;541;111;18;367;188;51;8;4;1;0.0;1;;;3;77;1.0;1.0;10;19.0;81;4.0;;;;5;1204;541;111;0.0;367;153;3;3;2;0;0.0;0;;;2;19.0;1.0;0.0;2;0.0;0.0;0.0;;;;0;286;0.0;0;18;0.0;36;48;4;2;1;0.0;1;;;1;58;0.0;1.0;7;19.0;81;4.0;;;;4;188;37;17;5;99;;3;;23;4;0;645;573;208;43;7;141;72;20;2.9;1.6;0.3;0.0;0.3;;;1.0;30;0.4;0.5;4;7.0;31;1.6;;;;2;72;14;6;2;38;;1;;9;2;0.1;78;22;29.0;27.0;;44.0;;33.0;30.0;;38.0;;55;53;61;;;;;;;;;;;0.0;0.0;13.0;58.0;28.0;0.0;0.0;29.0;38.0;32.0;;;;;;238;90;2602;91
534;Niet stedelijk;1998;1637;1445;526;104;15;340;199;50;8;4;1;0.0;1;;;4;66;2.0;1.0;9;20.0;85;5.0;0.0;;;5;1143;526;93;0.0;340;156;3;3;2;0;0.0;0;;;2;14.0;1.0;0.0;2;0.0;0.0;0.0;0.0;;;1;301;0.0;12;15;0.0;43;48;5;2;1;0.0;1;;;2;51;0.0;1.0;8;20.0;85;5.0;0.0;;;4;192;38;16;3;98;;2;;31;4;0;660;582;212;42;6;137;80;20;3.3;1.6;0.3;0.0;0.3;;;1.7;26;0.7;0.5;4;8.0;34;1.9;0.2;;;2;78;15;6;1;40;;1;;13;1;0.1;78;22;32.0;25.0;;43.0;;38.0;27.0;;35.0;;55;53;62;;;;;;;;;;;0.0;0.0;31.0;46.0;23.0;0.0;0.0;43.0;33.0;24.0;;;;;;209;88;2481;90
535;Niet stedelijk;1999;1625;1457;518;104;17;327;201;50;8;4;1;0.0;1;;0.0;5;81;2.0;2.0;9;27.0;88;5.0;1.0;5.0;1.0;2;1074;517;43;1.0;325;163;2;3;2;0;0.0;0;;0.0;2;14.0;1.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;1;383;1.0;61;16;2.0;39;48;5;2;1;0.0;1;;0.0;3;67;0.0;2.0;8;27.0;88;5.0;1.0;5.0;0.0;1;167;37;14;2;95;0.0;2;;15;3;0;672;603;214;43;7;135;83;20;3.3;1.6;0.2;0.1;0.3;;0.1;2.1;33;0.7;0.7;4;11.0;36;1.9;0.2;2.0;0.3;0;69;15;6;1;39;0.0;1;;6;1;0.0;76;24;27.0;24.0;0.0;49.0;0.0;25.0;33.0;2.0;40.0;0.0;56;53;65;26.0;30.0;19.0;18.0;8.0;28.0;27.0;18.0;19.0;8.0;0.0;0.0;38.0;46.0;16.0;0.0;0.0;47.0;32.0;20.0;7.0;51.0;20.0;8.0;15.0;197;87;2418;90
536;Niet stedelijk;2000;1636;1476;519;102;17;320;193;49;9;4;1;0.0;1;;0.0;6;86;1.0;2.0;10;40.0;103;5.0;0.0;8.0;1.0;1;1064;517;36;0.0;319;163;1;3;1;0;0.0;0;;0.0;2;15.0;1.0;0.0;1;0.0;1.0;0.0;0.0;0.0;0.0;0;412;2.0;65;16;1.0;30;48;6;2;1;0.0;1;;0.0;4;70;0.0;2.0;9;13.0;102;1.0;0.0;8.0;0.0;1;160;37;15;1;87;0.0;1;5.0;10;3;0;697;629;221;43;7;136;82;21;3.8;1.5;0.2;0.1;0.4;;0.0;2.8;36;0.6;0.8;4;17.0;44;2.1;0.2;3.0;0.3;0;68;16;6;1;37;0.0;0;2.0;4;1;0.0;74;26;23.0;28.0;0.0;49.0;0.0;26.0;33.0;4.0;38.0;0.0;57;53;69;28.0;29.0;17.0;16.0;11.0;30.0;27.0;16.0;17.0;10.0;0.0;0.0;35.0;43.0;22.0;1.0;0.0;41.0;29.0;28.0;6.0;51.0;25.0;6.0;13.0;192;88;2348;91
537;Niet stedelijk;2001;1530;1375;488;94;15;286;177;48;8;3;1;0.0;1;;0.0;7;81;3.0;2.0;10;42.0;93;4.0;0.0;9.0;1.0;0;969;484;33;2.0;281;146;2;3;1;0;0.0;0;;0.0;2;12.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;405;4.0;60;14;5.0;31;46;5;2;1;0.0;1;;0.0;5;69;0.0;2.0;9;16.0;93;1.0;0.0;9.0;1.0;0;156;36;13;0;90;1.0;0;4.0;10;1;0;690;620;220;42;7;129;80;22;3.5;1.5;0.3;0.1;0.4;;0.2;3.2;37;1.2;0.9;5;19.0;42;1.9;0.2;4.0;0.5;0;70;16;6;0;40;0.0;0;2.0;5;1;0.0;74;26;21.0;31.0;0.0;48.0;0.0;25.0;36.0;5.0;34.0;0.0;57;52;70;27.0;29.0;17.0;16.0;10.0;29.0;26.0;16.0;18.0;10.0;0.0;0.0;34.0;43.0;23.0;0.0;0.0;47.0;32.0;21.0;6.0;52.0;26.0;5.0;11.0;169;93;2218;95
538;Niet stedelijk;2002;1522;1357;483;90;12;280;173;48;7;3;1;0.0;1;;0.0;7;88;3.0;2.0;10;46.0;89;4.0;0.0;7.0;1.0;1;958;480;31;1.0;279;143;2;2;1;0;0.0;0;;0.0;2;13.0;3.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;399;3.0;58;12;1.0;30;46;5;2;1;0.0;1;;0.0;5;76;1.0;2.0;9;21.0;89;1.0;0.0;7.0;1.0;0;165;35;14;3;98;0.0;1;5.0;8;0;0;692;618;220;41;6;127;79;22;3.4;1.4;0.3;0.1;0.4;;0.2;3.1;40;1.6;0.9;4;21.0;40;1.9;0.2;3.0;0.3;0;75;16;6;2;45;0.0;0;2.0;3;0;0.0;73;27;23.0;33.0;0.0;44.0;0.0;29.0;32.0;8.0;32.0;0.0;57;52;72;27.0;30.0;18.0;16.0;10.0;29.0;27.0;17.0;17.0;10.0;0.0;0.0;36.0;42.0;22.0;0.0;0.0;53.0;25.0;22.0;5.0;55.0;21.0;5.0;14.0;164;94;2198;93
539;Niet stedelijk;2003;1461;1300;465;79;13;264;166;46;8;3;0;0.0;1;;1.0;8;83;4.0;2.0;10;46.0;85;4.0;0.0;9.0;1.0;1;909;462;25;0.0;262;136;1;2;1;0;0.0;0;;0.0;2;13.0;3.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;390;3.0;54;13;2.0;30;45;5;2;0;0.0;1;;1.0;6;70;1.0;2.0;9;23.0;85;1.0;0.0;9.0;1.0;0;162;31;13;3;103;0.0;1;4.0;7;0;0;675;601;215;36;6;122;77;21;3.5;1.4;0.2;0.1;0.4;;0.4;3.7;38;1.9;1.0;5;21.0;39;2.1;0.2;4.0;0.5;0;75;14;6;1;47;0.0;0;2.0;3;0;0.0;73;27;21.0;34.0;1.0;44.0;1.0;28.0;32.0;7.0;30.0;3.0;57;51;74;27.0;30.0;22.0;18.0;3.0;30.0;26.0;23.0;19.0;2.0;0.0;0.0;48.0;51.0;1.0;0.0;0.0;82.0;11.0;6.0;6.0;59.0;16.0;6.0;14.0;158;96;2164;94
540;Niet stedelijk;2004;1491;1322;471;72;11;279;168;47;8;3;0;0.0;1;;1.0;9;88;5.0;2.0;10;47.0;83;4.0;0.0;8.0;1.0;4;920;468;18;0.0;278;133;2;2;1;0;0.0;0;;0.0;2;11.0;4.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;402;3.0;53;11;1.0;35;45;6;2;0;0.0;1;;1.0;7;77;1.0;2.0;9;24.0;83;1.0;0.0;8.0;1.0;0;170;32;13;1;111;0.0;1;4.0;8;0;0;696;617;220;33;5;130;78;22;3.6;1.4;0.2;0.2;0.4;;0.5;4.0;41;2.4;0.9;4;22.0;39;1.8;0.2;4.0;0.7;2;79;15;6;1;52;0.0;0;2.0;4;0;0.0;74;26;20.0;26.0;0.0;53.0;1.0;24.0;31.0;10.0;35.0;0.0;58;52;76;27.0;31.0;22.0;17.0;2.0;30.0;27.0;23.0;19.0;1.0;0.0;0.0;50.0;49.0;0.0;1.0;0.0;79.0;16.0;4.0;5.0;62.0;17.0;5.0;11.0;156;94;2141;93
541;Niet stedelijk;2005;1449;1281;453;74;13;263;171;44;8;3;1;0.0;1;;1.0;9;80;4.0;2.0;9;48.0;77;3.0;0.0;9.0;1.0;4;897;451;18;0.0;263;144;1;2;0;0;0.0;0;;0.0;2;10.0;3.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;384;2.0;56;13;0.0;28;43;6;2;0;0.0;1;;1.0;7;70;1.0;2.0;8;24.0;77;1.0;0.0;9.0;1.0;2;168;31;13;0;115;0.0;0;3.0;5;0;0;695;614;217;36;6;126;82;21;3.8;1.4;0.3;0.1;0.5;;0.5;4.1;39;2.1;0.8;4;23.0;37;1.7;0.2;4.0;0.7;2;81;15;6;0;55;0.0;0;1.0;2;0;0.0;74;26;16.0;29.0;0.0;54.0;1.0;21.0;31.0;7.0;41.0;0.0;58;52;74;27.0;32.0;22.0;17.0;3.0;30.0;27.0;22.0;19.0;2.0;0.0;0.0;47.0;49.0;3.0;0.0;0.0;70.0;26.0;4.0;1.0;68.0;21.0;3.0;7.0;146;96;2085;97
542;Niet stedelijk;2006;1389;1226;433;68;11;244;169;44;8;3;1;0.0;1;;1.0;8;81;5.0;2.0;9;48.0;71;3.0;1.0;9.0;2.0;5;851;431;15;0.0;244;141;1;2;0;0;0.0;0;;0.0;2;9.0;3.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;376;2.0;53;11;0.0;28;42;6;2;0;0.0;1;;1.0;7;72;2.0;2.0;8;26.0;71;0.0;1.0;9.0;2.0;2;163;29;13;1;111;0.0;0;4.0;5;0;0;690;609;215;34;5;121;84;22;4.0;1.4;0.3;0.2;0.6;;0.6;4.1;40;2.3;0.8;4;24.0;35;1.6;0.3;4.0;0.9;3;81;15;6;0;55;0.0;0;2.0;2;0;0.0;74;26;20.0;35.0;0.0;45.0;0.0;25.0;41.0;4.0;30.0;0.0;58;52;76;28.0;31.0;23.0;16.0;3.0;31.0;26.0;23.0;17.0;2.0;0.0;0.0;50.0;45.0;4.0;0.0;0.0;75.0;20.0;4.0;1.0;66.0;23.0;3.0;6.0;140;96;2014;96
543;Niet stedelijk;2007;1412;1252;431;65;15;246;173;45;9;3;1;0.0;1;0.0;1.0;9;90;3.0;2.0;9;51.0;74;4.0;0.0;11.0;2.0;8;849;430;13;2.0;245;142;1;2;0;0;0.0;0;0.0;0.0;1;9.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;403;1.0;52;12;1.0;31;44;7;3;0;0.0;1;0.0;1.0;8;81;2.0;2.0;9;50.0;74;4.0;0.0;11.0;2.0;8;159;28;12;1;110;0.0;0;4.0;3;0;0;701;622;214;32;7;122;86;22;4.5;1.4;0.3;0.1;0.5;0.2;0.4;4.6;45;1.7;0.9;5;25.0;37;1.8;0.2;5.0;0.8;4;79;14;6;1;55;0.0;0;2.0;2;0;0.0;73;27;18.0;40.0;0.0;42.0;0.0;34.0;36.0;6.0;23.0;0.0;59;53;77;29.0;31.0;22.0;16.0;2.0;32.0;26.0;22.0;18.0;2.0;0.0;0.0;49.0;47.0;3.0;0.0;0.0;73.0;23.0;4.0;4.0;66.0;20.0;3.0;8.0;130;94;2014;94
544;Niet stedelijk;2008;1396;1235;425;65;9;238;177;45;10;3;1;0.0;2;1.0;1.0;10;89;4.0;2.0;9;49.0;73;3.0;0.0;9.0;2.0;9;840;424;13;0.0;238;147;1;2;0;0;0.0;1;0.0;0.0;1;9.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;395;1.0;52;9;0.0;30;44;7;2;0;0.0;1;1.0;1.0;9;79;1.0;2.0;9;49.0;73;3.0;0.0;9.0;2.0;8;161;29;12;0;111;0.0;0;3.0;4;0;0;692;613;211;32;4;118;88;23;4.8;1.4;0.3;0.1;0.8;0.3;0.6;5.0;44;1.9;0.8;5;25.0;36;1.6;0.2;5.0;0.8;4;80;14;6;0;55;0.0;0;2.0;2;0;0.0;73;27;19.0;42.0;0.0;39.0;0.0;32.0;38.0;8.0;22.0;0.0;60;53;78;29.0;31.0;23.0;16.0;1.0;33.0;26.0;22.0;17.0;1.0;0.0;0.0;52.0;46.0;2.0;0.0;0.0;77.0;20.0;4.0;4.0;66.0;24.0;3.0;3.0;130;95;2016;94
545;Niet stedelijk;2009;1383;1219;414;61;9;240;167;43;9;3;0;0.0;5;1.0;1.0;10;94;4.0;2.0;10;48.0;76;3.0;0.0;9.0;1.0;8;822;413;13;0.0;240;137;1;2;0;0;0.0;3;0.0;0.0;1;9.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;397;0.0;49;9;0.0;29;42;7;3;0;0.0;2;1.0;1.0;9;85;2.0;2.0;9;48.0;76;3.0;0.0;9.0;1.0;8;164;29;11;2;113;0.0;0;4.0;5;0;0;693;611;207;31;5;120;84;22;4.4;1.5;0.2;0.1;2.4;0.3;0.5;5.2;47;2.1;0.8;5;24.0;38;1.6;0.2;4.0;0.7;4;82;15;6;1;57;0.0;0;2.0;2;0;0.0;72;28;16.0;44.0;0.0;40.0;0.0;37.0;40.0;6.0;16.0;0.0;60;53;79;29.0;32.0;23.0;16.0;1.0;32.0;27.0;22.0;17.0;1.0;0.0;0.0;52.0;48.0;0.0;0.0;0.0;81.0;19.0;0.0;4.0;65.0;24.0;3.0;4.0;128;96;1996;95
546;Niet stedelijk;2010;1304;1146;386;56;8;221;159;42;8;3;0;0.0;13;1.0;1.0;10;88;5.0;1.0;8;44.0;68;3.0;0.0;11.0;1.0;8;775;385;9;0.0;221;135;1;2;0;0;0.0;10;0.0;0.0;1;7.0;3.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;371;1.0;47;8;0.0;24;41;7;2;0;0.0;3;1.0;1.0;9;80;2.0;1.0;7;44.0;68;3.0;0.0;11.0;1.0;8;158;26;10;1;112;0.0;0;3.0;5;0;0;684;601;203;29;4;116;83;22;4.4;1.4;0.2;0.1;6.6;0.3;0.5;5.3;46;2.5;0.8;4;23.0;36;1.4;0.2;6.0;0.7;4;83;14;5;0;59;0.0;0;1.0;3;0;0.0;73;27;13.0;35.0;0.0;51.0;0.0;34.0;46.0;5.0;16.0;0.0;61;54;79;30.0;32.0;21.0;17.0;1.0;33.0;27.0;21.0;18.0;0.0;0.0;0.0;50.0;50.0;0.0;1.0;0.0;68.0;31.0;0.0;5.0;67.0;21.0;4.0;2.0;119;97;1905;98
547;Niet stedelijk;2011;1275;1113;366;56;8;223;147;39;7;3;0;0.0;13;1.0;1.0;10;81;4.0;2.0;8;46.0;73;3.0;0.0;12.0;1.0;8;742;366;9;0.0;223;123;1;1;0;0;0.0;10;0.0;0.0;1;6.0;2.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;371;1.0;47;8;0.0;24;39;6;2;0;0.0;3;1.0;1.0;9;75;2.0;2.0;8;46.0;73;3.0;0.0;12.0;1.0;8;162;26;10;0;117;0.0;0;3.0;5;0;0;703;614;202;31;4;123;81;22;4.0;1.4;0.2;0.2;7.3;0.4;0.4;5.6;45;2.2;0.9;4;26.0;40;1.5;0.2;7.0;0.8;5;89;14;6;0;64;0.0;0;2.0;3;0;0.0;72;28;14.0;36.0;0.0;51.0;0.0;41.0;34.0;3.0;22.0;0.0;61;54;80;30.0;32.0;19.0;18.0;1.0;34.0;27.0;19.0;20.0;0.0;0.0;0.0;46.0;54.0;0.0;1.0;0.0;60.0;40.0;0.0;6.0;66.0;18.0;6.0;5.0;111;97;1814;98
548;Niet stedelijk;2012;1243;1088;356;49;8;222;138;39;7;3;0;0.0;15;1.0;1.0;9;90;4.0;1.0;8;44.0;69;3.0;0.0;12.0;1.0;8;723;355;6;0.0;222;116;1;1;0;0;0.0;11;0.0;0.0;0;7.0;2.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0;365;1.0;43;8;0.0;22;38;6;2;0;0.0;3;1.0;1.0;9;83;2.0;1.0;7;43.0;69;3.0;0.0;12.0;1.0;8;155;24;10;1;111;0.0;0;4.0;5;0;0;686;600;197;27;5;122;76;22;4.1;1.5;0.2;0.2;8.1;0.5;0.5;5.1;49;2.3;0.8;4;24.0;38;1.4;0.2;7.0;0.8;4;86;13;6;0;61;0.0;0;2.0;3;0;0.0;72;28;15.0;34.0;0.0;51.0;0.0;24.0;37.0;5.0;34.0;0.0;62;54;81;30.0;33.0;18.0;18.0;1.0;33.0;29.0;18.0;20.0;1.0;0.0;0.0;46.0;54.0;0.0;0.0;0.0;50.0;50.0;0.0;8.0;65.0;16.0;6.0;5.0;108;98;1813;97
549;Niet stedelijk;2013;1154;1017;331;44;8;206;126;37;7;2;0;0.0;15;1.0;1.0;8;88;4.0;1.0;7;42.0;64;2.0;0.0;10.0;1.0;9;673;330;5;0.0;206;106;1;1;0;0;0.0;12;0.0;0.0;0;9.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0;345;1.0;39;8;0.0;20;36;6;2;0;0.0;3;1.0;1.0;8;79;3.0;1.0;6;42.0;64;2.0;0.0;10.0;1.0;9;136;22;10;0;97;0.0;0;2.0;5;0;0;659;582;189;25;5;118;72;21;4.1;1.4;0.3;0.2;8.7;0.7;0.4;4.8;50;2.3;0.8;4;24.0;37;1.4;0.2;6.0;0.8;5;78;12;6;0;55;0.0;0;1.0;3;0;0.0;71;29;;;;;;;;;;;62;55;82;29.0;33.0;18.0;18.0;1.0;19.0;5.0;9.0;67.0;0.0;0.0;0.0;50.0;50.0;0.0;0.0;0.0;44.0;56.0;0.0;4.0;66.0;16.0;6.0;7.0;101;98;1750;99
