ID;BalanceSheetItemsMunicipalities;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
5210;A121 - Land;The Netherlands;2014;11308.0;672.0
5211;A121 - Land;The Netherlands;2015;12190.0;721.0
5212;A121 - Land;The Netherlands;2016;14290.0;842.0
5213;A121 - Land;The Netherlands;2017;14750.0;863.0
5214;A121 - Land;The Netherlands;2018;15229.0;886.0
5215;A121 - Land;The Netherlands;2019;15345.0;888.0
5216;A121 - Land;The Netherlands;2020;15539.0;893.0
5217;A121 - Land;The Netherlands;2021;15773.0;903.0
5218;A121 - Land;The Netherlands;2022;15880.0;903.0
5219;A121 - Land;The Netherlands;2023;16087.0;903.0
5220;A121 - Land;Noord-Nederland (LD);2004;;
5221;A121 - Land;Noord-Nederland (LD);2005;;
5222;A121 - Land;Noord-Nederland (LD);2006;;
5223;A121 - Land;Noord-Nederland (LD);2007;157.0;92.0
5224;A121 - Land;Noord-Nederland (LD);2008;188.0;110.0
5225;A121 - Land;Noord-Nederland (LD);2009;181.0;106.0
5226;A121 - Land;Noord-Nederland (LD);2010;188.0;110.0
5227;A121 - Land;Noord-Nederland (LD);2011;191.0;111.0
5228;A121 - Land;Noord-Nederland (LD);2012;208.0;121.0
5229;A121 - Land;Noord-Nederland (LD);2013;220.0;128.0
5230;A121 - Land;Noord-Nederland (LD);2014;229.0;133.0
5231;A121 - Land;Noord-Nederland (LD);2015;241.0;140.0
5232;A121 - Land;Noord-Nederland (LD);2016;499.0;290.0
5233;A121 - Land;Noord-Nederland (LD);2017;526.0;306.0
5234;A121 - Land;Noord-Nederland (LD);2018;542.0;315.0
5235;A121 - Land;Noord-Nederland (LD);2019;537.0;311.0
5236;A121 - Land;Noord-Nederland (LD);2020;540.0;312.0
5237;A121 - Land;Noord-Nederland (LD);2021;522.0;301.0
5238;A121 - Land;Noord-Nederland (LD);2022;528.0;303.0
5239;A121 - Land;Noord-Nederland (LD);2023;538.0;306.0
5240;A121 - Land;Oost-Nederland (LD);2004;;
5241;A121 - Land;Oost-Nederland (LD);2005;;
5242;A121 - Land;Oost-Nederland (LD);2006;;
5243;A121 - Land;Oost-Nederland (LD);2007;510.0;147.0
5244;A121 - Land;Oost-Nederland (LD);2008;545.0;157.0
5245;A121 - Land;Oost-Nederland (LD);2009;597.0;171.0
5246;A121 - Land;Oost-Nederland (LD);2010;631.0;179.0
5247;A121 - Land;Oost-Nederland (LD);2011;643.0;182.0
5248;A121 - Land;Oost-Nederland (LD);2012;662.0;187.0
5249;A121 - Land;Oost-Nederland (LD);2013;698.0;196.0
5250;A121 - Land;Oost-Nederland (LD);2014;719.0;202.0
5251;A121 - Land;Oost-Nederland (LD);2015;977.0;274.0
5252;A121 - Land;Oost-Nederland (LD);2016;1429.0;399.0
5253;A121 - Land;Oost-Nederland (LD);2017;1417.0;393.0
5254;A121 - Land;Oost-Nederland (LD);2018;1421.0;392.0
5255;A121 - Land;Oost-Nederland (LD);2019;1409.0;387.0
5256;A121 - Land;Oost-Nederland (LD);2020;1430.0;390.0
5257;A121 - Land;Oost-Nederland (LD);2021;1470.0;398.0
5258;A121 - Land;Oost-Nederland (LD);2022;1455.0;391.0
5259;A121 - Land;Oost-Nederland (LD);2023;1536.0;408.0
5260;A121 - Land;West-Nederland (LD);2004;;
5261;A121 - Land;West-Nederland (LD);2005;;
5262;A121 - Land;West-Nederland (LD);2006;;
5263;A121 - Land;West-Nederland (LD);2007;7276.0;952.0
5264;A121 - Land;West-Nederland (LD);2008;7569.0;987.0
5265;A121 - Land;West-Nederland (LD);2009;7881.0;1021.0
5266;A121 - Land;West-Nederland (LD);2010;8380.0;1077.0
5267;A121 - Land;West-Nederland (LD);2011;8782.0;1122.0
5268;A121 - Land;West-Nederland (LD);2012;8951.0;1136.0
5269;A121 - Land;West-Nederland (LD);2013;9172.0;1159.0
5270;A121 - Land;West-Nederland (LD);2014;9491.0;1193.0
5271;A121 - Land;West-Nederland (LD);2015;10050.0;1255.0
5272;A121 - Land;West-Nederland (LD);2016;11042.0;1370.0
5273;A121 - Land;West-Nederland (LD);2017;11450.0;1409.0
5274;A121 - Land;West-Nederland (LD);2018;11919.0;1455.0
5275;A121 - Land;West-Nederland (LD);2019;12073.0;1463.0
5276;A121 - Land;West-Nederland (LD);2020;12250.0;1471.0
5277;A121 - Land;West-Nederland (LD);2021;12469.0;1491.0
5278;A121 - Land;West-Nederland (LD);2022;12622.0;1499.0
5279;A121 - Land;West-Nederland (LD);2023;12689.0;1486.0
5280;A121 - Land;Zuid-Nederland (LD);2004;;
5281;A121 - Land;Zuid-Nederland (LD);2005;;
5282;A121 - Land;Zuid-Nederland (LD);2006;;
5283;A121 - Land;Zuid-Nederland (LD);2007;488.0;138.0
5284;A121 - Land;Zuid-Nederland (LD);2008;524.0;148.0
5285;A121 - Land;Zuid-Nederland (LD);2009;568.0;160.0
5286;A121 - Land;Zuid-Nederland (LD);2010;616.0;173.0
5287;A121 - Land;Zuid-Nederland (LD);2011;723.0;202.0
5288;A121 - Land;Zuid-Nederland (LD);2012;808.0;225.0
5289;A121 - Land;Zuid-Nederland (LD);2013;854.0;238.0
5290;A121 - Land;Zuid-Nederland (LD);2014;870.0;242.0
5291;A121 - Land;Zuid-Nederland (LD);2015;922.0;256.0
5292;A121 - Land;Zuid-Nederland (LD);2016;1320.0;365.0
5293;A121 - Land;Zuid-Nederland (LD);2017;1357.0;374.0
5294;A121 - Land;Zuid-Nederland (LD);2018;1346.0;369.0
5295;A121 - Land;Zuid-Nederland (LD);2019;1326.0;362.0
5296;A121 - Land;Zuid-Nederland (LD);2020;1319.0;358.0
5297;A121 - Land;Zuid-Nederland (LD);2021;1310.0;355.0
5298;A121 - Land;Zuid-Nederland (LD);2022;1275.0;343.0
5299;A121 - Land;Zuid-Nederland (LD);2023;1325.0;353.0
5300;A121 - Land;Groningen (PV);2004;;
5301;A121 - Land;Groningen (PV);2005;;
5302;A121 - Land;Groningen (PV);2006;;
5303;A121 - Land;Groningen (PV);2007;51.0;88.0
5304;A121 - Land;Groningen (PV);2008;58.0;101.0
5305;A121 - Land;Groningen (PV);2009;57.0;99.0
5306;A121 - Land;Groningen (PV);2010;61.0;105.0
5307;A121 - Land;Groningen (PV);2011;68.0;117.0
5308;A121 - Land;Groningen (PV);2012;79.0;136.0
5309;A121 - Land;Groningen (PV);2013;79.0;135.0
5310;A121 - Land;Groningen (PV);2014;79.0;135.0
5311;A121 - Land;Groningen (PV);2015;80.0;137.0
5312;A121 - Land;Groningen (PV);2016;169.0;290.0
5313;A121 - Land;Groningen (PV);2017;185.0;316.0
5314;A121 - Land;Groningen (PV);2018;211.0;362.0
5315;A121 - Land;Groningen (PV);2019;211.0;362.0
5316;A121 - Land;Groningen (PV);2020;211.0;361.0
5317;A121 - Land;Groningen (PV);2021;213.0;362.0
5318;A121 - Land;Groningen (PV);2022;218.0;370.0
5319;A121 - Land;Groningen (PV);2023;212.0;356.0
5320;A121 - Land;Fryslân (PV);2004;;
5321;A121 - Land;Fryslân (PV);2005;;
5322;A121 - Land;Fryslân (PV);2006;;
5323;A121 - Land;Fryslân (PV);2007;61.0;96.0
5324;A121 - Land;Fryslân (PV);2008;67.0;104.0
5325;A121 - Land;Fryslân (PV);2009;73.0;113.0
5326;A121 - Land;Fryslân (PV);2010;75.0;116.0
5327;A121 - Land;Fryslân (PV);2011;71.0;109.0
5328;A121 - Land;Fryslân (PV);2012;72.0;111.0
5329;A121 - Land;Fryslân (PV);2013;76.0;118.0
5330;A121 - Land;Fryslân (PV);2014;83.0;128.0
5331;A121 - Land;Fryslân (PV);2015;94.0;146.0
5332;A121 - Land;Fryslân (PV);2016;170.0;263.0
5333;A121 - Land;Fryslân (PV);2017;161.0;248.0
5334;A121 - Land;Fryslân (PV);2018;156.0;242.0
5335;A121 - Land;Fryslân (PV);2019;149.0;229.0
5336;A121 - Land;Fryslân (PV);2020;154.0;237.0
5337;A121 - Land;Fryslân (PV);2021;154.0;237.0
5338;A121 - Land;Fryslân (PV);2022;155.0;237.0
5339;A121 - Land;Fryslân (PV);2023;162.0;245.0
5340;A121 - Land;Drenthe (PV);2004;;
5341;A121 - Land;Drenthe (PV);2005;;
5342;A121 - Land;Drenthe (PV);2006;;
5343;A121 - Land;Drenthe (PV);2007;44.0;91.0
5344;A121 - Land;Drenthe (PV);2008;63.0;130.0
5345;A121 - Land;Drenthe (PV);2009;51.0;104.0
5346;A121 - Land;Drenthe (PV);2010;53.0;107.0
5347;A121 - Land;Drenthe (PV);2011;52.0;106.0
5348;A121 - Land;Drenthe (PV);2012;57.0;117.0
5349;A121 - Land;Drenthe (PV);2013;65.0;134.0
5350;A121 - Land;Drenthe (PV);2014;67.0;137.0
5351;A121 - Land;Drenthe (PV);2015;67.0;137.0
5352;A121 - Land;Drenthe (PV);2016;160.0;328.0
5353;A121 - Land;Drenthe (PV);2017;181.0;368.0
5354;A121 - Land;Drenthe (PV);2018;175.0;355.0
5355;A121 - Land;Drenthe (PV);2019;177.0;359.0
5356;A121 - Land;Drenthe (PV);2020;175.0;354.0
5357;A121 - Land;Drenthe (PV);2021;155.0;314.0
5358;A121 - Land;Drenthe (PV);2022;155.0;311.0
5359;A121 - Land;Drenthe (PV);2023;164.0;326.0
5360;A121 - Land;Overijssel (PV);2004;;
5361;A121 - Land;Overijssel (PV);2005;;
5362;A121 - Land;Overijssel (PV);2006;;
5363;A121 - Land;Overijssel (PV);2007;209.0;187.0
5364;A121 - Land;Overijssel (PV);2008;215.0;192.0
5365;A121 - Land;Overijssel (PV);2009;223.0;198.0
5366;A121 - Land;Overijssel (PV);2010;229.0;203.0
5367;A121 - Land;Overijssel (PV);2011;237.0;209.0
5368;A121 - Land;Overijssel (PV);2012;248.0;218.0
5369;A121 - Land;Overijssel (PV);2013;245.0;215.0
5370;A121 - Land;Overijssel (PV);2014;252.0;221.0
5371;A121 - Land;Overijssel (PV);2015;274.0;241.0
5372;A121 - Land;Overijssel (PV);2016;497.0;435.0
5373;A121 - Land;Overijssel (PV);2017;478.0;417.0
5374;A121 - Land;Overijssel (PV);2018;465.0;404.0
5375;A121 - Land;Overijssel (PV);2019;463.0;400.0
5376;A121 - Land;Overijssel (PV);2020;453.0;390.0
5377;A121 - Land;Overijssel (PV);2021;467.0;400.0
5378;A121 - Land;Overijssel (PV);2022;475.0;406.0
5379;A121 - Land;Overijssel (PV);2023;485.0;410.0
5380;A121 - Land;Flevoland (PV);2004;;
5381;A121 - Land;Flevoland (PV);2005;;
5382;A121 - Land;Flevoland (PV);2006;;
5383;A121 - Land;Flevoland (PV);2007;70.0;186.0
5384;A121 - Land;Flevoland (PV);2008;72.0;189.0
5385;A121 - Land;Flevoland (PV);2009;81.0;210.0
5386;A121 - Land;Flevoland (PV);2010;70.0;181.0
5387;A121 - Land;Flevoland (PV);2011;77.0;196.0
5388;A121 - Land;Flevoland (PV);2012;78.0;197.0
5389;A121 - Land;Flevoland (PV);2013;85.0;213.0
5390;A121 - Land;Flevoland (PV);2014;85.0;212.0
5391;A121 - Land;Flevoland (PV);2015;302.0;751.0
5392;A121 - Land;Flevoland (PV);2016;389.0;964.0
5393;A121 - Land;Flevoland (PV);2017;373.0;915.0
5394;A121 - Land;Flevoland (PV);2018;368.0;893.0
5395;A121 - Land;Flevoland (PV);2019;334.0;801.0
5396;A121 - Land;Flevoland (PV);2020;343.0;810.0
5397;A121 - Land;Flevoland (PV);2021;336.0;784.0
5398;A121 - Land;Flevoland (PV);2022;305.0;702.0
5399;A121 - Land;Flevoland (PV);2023;317.0;712.0
5400;A121 - Land;Gelderland (PV);2004;;
5401;A121 - Land;Gelderland (PV);2005;;
5402;A121 - Land;Gelderland (PV);2006;;
5403;A121 - Land;Gelderland (PV);2007;231.0;117.0
5404;A121 - Land;Gelderland (PV);2008;259.0;131.0
5405;A121 - Land;Gelderland (PV);2009;294.0;148.0
5406;A121 - Land;Gelderland (PV);2010;331.0;166.0
5407;A121 - Land;Gelderland (PV);2011;329.0;164.0
5408;A121 - Land;Gelderland (PV);2012;337.0;167.0
5409;A121 - Land;Gelderland (PV);2013;369.0;183.0
5410;A121 - Land;Gelderland (PV);2014;382.0;189.0
5411;A121 - Land;Gelderland (PV);2015;401.0;198.0
5412;A121 - Land;Gelderland (PV);2016;543.0;267.0
5413;A121 - Land;Gelderland (PV);2017;566.0;276.0
5414;A121 - Land;Gelderland (PV);2018;588.0;285.0
5415;A121 - Land;Gelderland (PV);2019;613.0;296.0
5416;A121 - Land;Gelderland (PV);2020;634.0;304.0
5417;A121 - Land;Gelderland (PV);2021;668.0;319.0
5418;A121 - Land;Gelderland (PV);2022;674.0;320.0
5419;A121 - Land;Gelderland (PV);2023;734.0;344.0
5420;A121 - Land;Utrecht (PV);2004;;
5421;A121 - Land;Utrecht (PV);2005;;
5422;A121 - Land;Utrecht (PV);2006;;
5423;A121 - Land;Utrecht (PV);2007;286.0;241.0
5424;A121 - Land;Utrecht (PV);2008;298.0;248.0
5425;A121 - Land;Utrecht (PV);2009;342.0;282.0
5426;A121 - Land;Utrecht (PV);2010;366.0;299.0
5427;A121 - Land;Utrecht (PV);2011;388.0;316.0
5428;A121 - Land;Utrecht (PV);2012;407.0;329.0
5429;A121 - Land;Utrecht (PV);2013;406.0;326.0
5430;A121 - Land;Utrecht (PV);2014;458.0;365.0
5431;A121 - Land;Utrecht (PV);2015;464.0;367.0
5432;A121 - Land;Utrecht (PV);2016;581.0;456.0
5433;A121 - Land;Utrecht (PV);2017;586.0;456.0
5434;A121 - Land;Utrecht (PV);2018;599.0;463.0
5435;A121 - Land;Utrecht (PV);2019;607.0;452.0
5436;A121 - Land;Utrecht (PV);2020;628.0;463.0
5437;A121 - Land;Utrecht (PV);2021;626.0;460.0
5438;A121 - Land;Utrecht (PV);2022;653.0;477.0
5439;A121 - Land;Utrecht (PV);2023;669.0;482.0
5440;A121 - Land;Noord-Holland (PV);2004;;
5441;A121 - Land;Noord-Holland (PV);2005;;
5442;A121 - Land;Noord-Holland (PV);2006;;
5443;A121 - Land;Noord-Holland (PV);2007;5609.0;2146.0
5444;A121 - Land;Noord-Holland (PV);2008;5856.0;2230.0
5445;A121 - Land;Noord-Holland (PV);2009;5991.0;2264.0
5446;A121 - Land;Noord-Holland (PV);2010;6146.0;2303.0
5447;A121 - Land;Noord-Holland (PV);2011;6368.0;2366.0
5448;A121 - Land;Noord-Holland (PV);2012;6506.0;2401.0
5449;A121 - Land;Noord-Holland (PV);2013;6724.0;2468.0
5450;A121 - Land;Noord-Holland (PV);2014;6971.0;2543.0
5451;A121 - Land;Noord-Holland (PV);2015;7518.0;2722.0
5452;A121 - Land;Noord-Holland (PV);2016;8004.0;2874.0
5453;A121 - Land;Noord-Holland (PV);2017;8465.0;3013.0
5454;A121 - Land;Noord-Holland (PV);2018;8862.0;3130.0
5455;A121 - Land;Noord-Holland (PV);2019;9028.0;3164.0
5456;A121 - Land;Noord-Holland (PV);2020;9124.0;3169.0
5457;A121 - Land;Noord-Holland (PV);2021;9339.0;3233.0
5458;A121 - Land;Noord-Holland (PV);2022;9398.0;3230.0
5459;A121 - Land;Noord-Holland (PV);2023;9436.0;3192.0
5460;A121 - Land;Zuid-Holland (PV);2004;;
5461;A121 - Land;Zuid-Holland (PV);2005;;
5462;A121 - Land;Zuid-Holland (PV);2006;;
5463;A121 - Land;Zuid-Holland (PV);2007;1314.0;380.0
5464;A121 - Land;Zuid-Holland (PV);2008;1343.0;388.0
5465;A121 - Land;Zuid-Holland (PV);2009;1462.0;420.0
5466;A121 - Land;Zuid-Holland (PV);2010;1775.0;506.0
5467;A121 - Land;Zuid-Holland (PV);2011;1932.0;547.0
5468;A121 - Land;Zuid-Holland (PV);2012;1938.0;546.0
5469;A121 - Land;Zuid-Holland (PV);2013;1952.0;548.0
5470;A121 - Land;Zuid-Holland (PV);2014;1972.0;551.0
5471;A121 - Land;Zuid-Holland (PV);2015;1973.0;548.0
5472;A121 - Land;Zuid-Holland (PV);2016;2281.0;630.0
5473;A121 - Land;Zuid-Holland (PV);2017;2213.0;606.0
5474;A121 - Land;Zuid-Holland (PV);2018;2257.0;613.0
5475;A121 - Land;Zuid-Holland (PV);2019;2266.0;617.0
5476;A121 - Land;Zuid-Holland (PV);2020;2308.0;622.0
5477;A121 - Land;Zuid-Holland (PV);2021;2304.0;618.0
5478;A121 - Land;Zuid-Holland (PV);2022;2374.0;632.0
5479;A121 - Land;Zuid-Holland (PV);2023;2375.0;624.0
5480;A121 - Land;Zeeland (PV);2004;;
5481;A121 - Land;Zeeland (PV);2005;;
5482;A121 - Land;Zeeland (PV);2006;;
5483;A121 - Land;Zeeland (PV);2007;68.0;177.0
5484;A121 - Land;Zeeland (PV);2008;72.0;189.0
5485;A121 - Land;Zeeland (PV);2009;86.0;226.0
5486;A121 - Land;Zeeland (PV);2010;93.0;244.0
5487;A121 - Land;Zeeland (PV);2011;94.0;247.0
5488;A121 - Land;Zeeland (PV);2012;100.0;262.0
5489;A121 - Land;Zeeland (PV);2013;90.0;236.0
5490;A121 - Land;Zeeland (PV);2014;89.0;235.0
5491;A121 - Land;Zeeland (PV);2015;96.0;252.0
5492;A121 - Land;Zeeland (PV);2016;176.0;461.0
5493;A121 - Land;Zeeland (PV);2017;186.0;487.0
5494;A121 - Land;Zeeland (PV);2018;201.0;527.0
5495;A121 - Land;Zeeland (PV);2019;172.0;449.0
5496;A121 - Land;Zeeland (PV);2020;191.0;497.0
5497;A121 - Land;Zeeland (PV);2021;201.0;522.0
5498;A121 - Land;Zeeland (PV);2022;197.0;508.0
5499;A121 - Land;Zeeland (PV);2023;209.0;535.0
5500;A121 - Land;Noord-Brabant (PV);2004;;
5501;A121 - Land;Noord-Brabant (PV);2005;;
5502;A121 - Land;Noord-Brabant (PV);2006;;
5503;A121 - Land;Noord-Brabant (PV);2007;345.0;143.0
5504;A121 - Land;Noord-Brabant (PV);2008;372.0;153.0
5505;A121 - Land;Noord-Brabant (PV);2009;409.0;168.0
5506;A121 - Land;Noord-Brabant (PV);2010;433.0;177.0
5507;A121 - Land;Noord-Brabant (PV);2011;547.0;223.0
5508;A121 - Land;Noord-Brabant (PV);2012;609.0;247.0
5509;A121 - Land;Noord-Brabant (PV);2013;657.0;266.0
5510;A121 - Land;Noord-Brabant (PV);2014;666.0;269.0
5511;A121 - Land;Noord-Brabant (PV);2015;713.0;287.0
5512;A121 - Land;Noord-Brabant (PV);2016;1083.0;433.0
5513;A121 - Land;Noord-Brabant (PV);2017;1114.0;443.0
5514;A121 - Land;Noord-Brabant (PV);2018;1111.0;439.0
5515;A121 - Land;Noord-Brabant (PV);2019;1057.0;415.0
5516;A121 - Land;Noord-Brabant (PV);2020;1014.0;396.0
5517;A121 - Land;Noord-Brabant (PV);2021;1018.0;396.0
5518;A121 - Land;Noord-Brabant (PV);2022;967.0;373.0
5519;A121 - Land;Noord-Brabant (PV);2023;1030.0;392.0
5520;A121 - Land;Limburg (PV);2004;;
5521;A121 - Land;Limburg (PV);2005;;
5522;A121 - Land;Limburg (PV);2006;;
5523;A121 - Land;Limburg (PV);2007;143.0;126.0
5524;A121 - Land;Limburg (PV);2008;153.0;136.0
5525;A121 - Land;Limburg (PV);2009;160.0;142.0
5526;A121 - Land;Limburg (PV);2010;184.0;164.0
5527;A121 - Land;Limburg (PV);2011;176.0;157.0
5528;A121 - Land;Limburg (PV);2012;199.0;177.0
5529;A121 - Land;Limburg (PV);2013;197.0;175.0
5530;A121 - Land;Limburg (PV);2014;204.0;182.0
5531;A121 - Land;Limburg (PV);2015;209.0;187.0
5532;A121 - Land;Limburg (PV);2016;237.0;212.0
5533;A121 - Land;Limburg (PV);2017;243.0;217.0
5534;A121 - Land;Limburg (PV);2018;236.0;211.0
5535;A121 - Land;Limburg (PV);2019;269.0;241.0
5536;A121 - Land;Limburg (PV);2020;305.0;273.0
5537;A121 - Land;Limburg (PV);2021;292.0;262.0
5538;A121 - Land;Limburg (PV);2022;308.0;275.0
5539;A121 - Land;Limburg (PV);2023;295.0;261.0
5540;A121 - Land;Oost-Groningen (CR);2004;;
5541;A121 - Land;Oost-Groningen (CR);2005;;
5542;A121 - Land;Oost-Groningen (CR);2006;;
5543;A121 - Land;Oost-Groningen (CR);2007;9.0;60.0
5544;A121 - Land;Oost-Groningen (CR);2008;11.0;69.0
5545;A121 - Land;Oost-Groningen (CR);2009;10.0;65.0
5546;A121 - Land;Oost-Groningen (CR);2010;11.0;70.0
5547;A121 - Land;Oost-Groningen (CR);2011;11.0;71.0
5548;A121 - Land;Oost-Groningen (CR);2012;13.0;85.0
5549;A121 - Land;Oost-Groningen (CR);2013;12.0;78.0
5550;A121 - Land;Oost-Groningen (CR);2014;12.0;78.0
5551;A121 - Land;Oost-Groningen (CR);2015;12.0;79.0
5552;A121 - Land;Oost-Groningen (CR);2016;24.0;162.0
5553;A121 - Land;Oost-Groningen (CR);2017;22.0;151.0
5554;A121 - Land;Oost-Groningen (CR);2018;23.0;168.0
5555;A121 - Land;Oost-Groningen (CR);2019;23.0;169.0
5556;A121 - Land;Oost-Groningen (CR);2020;21.0;154.0
5557;A121 - Land;Oost-Groningen (CR);2021;27.0;196.0
5558;A121 - Land;Oost-Groningen (CR);2022;19.0;140.0
5559;A121 - Land;Oost-Groningen (CR);2023;19.0;138.0
5560;A121 - Land;Delfzijl en omgeving (CR);2004;;
5561;A121 - Land;Delfzijl en omgeving (CR);2005;;
5562;A121 - Land;Delfzijl en omgeving (CR);2006;;
5563;A121 - Land;Delfzijl en omgeving (CR);2007;2.0;41.0
5564;A121 - Land;Delfzijl en omgeving (CR);2008;2.0;38.0
5565;A121 - Land;Delfzijl en omgeving (CR);2009;2.0;48.0
5566;A121 - Land;Delfzijl en omgeving (CR);2010;3.0;52.0
5567;A121 - Land;Delfzijl en omgeving (CR);2011;3.0;56.0
5568;A121 - Land;Delfzijl en omgeving (CR);2012;3.0;67.0
5569;A121 - Land;Delfzijl en omgeving (CR);2013;3.0;71.0
5570;A121 - Land;Delfzijl en omgeving (CR);2014;3.0;69.0
5571;A121 - Land;Delfzijl en omgeving (CR);2015;3.0;73.0
5572;A121 - Land;Delfzijl en omgeving (CR);2016;6.0;131.0
5573;A121 - Land;Delfzijl en omgeving (CR);2017;5.0;110.0
5574;A121 - Land;Delfzijl en omgeving (CR);2018;6.0;135.0
5575;A121 - Land;Delfzijl en omgeving (CR);2019;6.0;138.0
5576;A121 - Land;Delfzijl en omgeving (CR);2020;7.0;152.0
5577;A121 - Land;Delfzijl en omgeving (CR);2021;6.0;127.0
5578;A121 - Land;Delfzijl en omgeving (CR);2022;5.0;120.0
5579;A121 - Land;Delfzijl en omgeving (CR);2023;6.0;124.0
5580;A121 - Land;Overig Groningen (CR);2004;;
5581;A121 - Land;Overig Groningen (CR);2005;;
5582;A121 - Land;Overig Groningen (CR);2006;;
5583;A121 - Land;Overig Groningen (CR);2007;39.0;106.0
5584;A121 - Land;Overig Groningen (CR);2008;45.0;123.0
5585;A121 - Land;Overig Groningen (CR);2009;45.0;120.0
5586;A121 - Land;Overig Groningen (CR);2010;47.0;126.0
5587;A121 - Land;Overig Groningen (CR);2011;54.0;143.0
5588;A121 - Land;Overig Groningen (CR);2012;63.0;164.0
5589;A121 - Land;Overig Groningen (CR);2013;64.0;166.0
5590;A121 - Land;Overig Groningen (CR);2014;64.0;166.0
5591;A121 - Land;Overig Groningen (CR);2015;65.0;167.0
5592;A121 - Land;Overig Groningen (CR);2016;139.0;358.0
5593;A121 - Land;Overig Groningen (CR);2017;157.0;404.0
5594;A121 - Land;Overig Groningen (CR);2018;182.0;454.0
5595;A121 - Land;Overig Groningen (CR);2019;182.0;452.0
5596;A121 - Land;Overig Groningen (CR);2020;184.0;454.0
5597;A121 - Land;Overig Groningen (CR);2021;180.0;445.0
5598;A121 - Land;Overig Groningen (CR);2022;194.0;475.0
5599;A121 - Land;Overig Groningen (CR);2023;188.0;455.0
5600;A121 - Land;Noord-Friesland (CR);2004;;
5601;A121 - Land;Noord-Friesland (CR);2005;;
5602;A121 - Land;Noord-Friesland (CR);2006;;
5603;A121 - Land;Noord-Friesland (CR);2007;38.0;114.0
5604;A121 - Land;Noord-Friesland (CR);2008;43.0;129.0
5605;A121 - Land;Noord-Friesland (CR);2009;45.0;135.0
5606;A121 - Land;Noord-Friesland (CR);2010;48.0;145.0
5607;A121 - Land;Noord-Friesland (CR);2011;45.0;136.0
5608;A121 - Land;Noord-Friesland (CR);2012;47.0;141.0
5609;A121 - Land;Noord-Friesland (CR);2013;52.0;155.0
5610;A121 - Land;Noord-Friesland (CR);2014;59.0;181.0
5611;A121 - Land;Noord-Friesland (CR);2015;68.0;210.0
5612;A121 - Land;Noord-Friesland (CR);2016;85.0;263.0
5613;A121 - Land;Noord-Friesland (CR);2017;85.0;261.0
5614;A121 - Land;Noord-Friesland (CR);2018;91.0;285.0
5615;A121 - Land;Noord-Friesland (CR);2019;91.0;284.0
5616;A121 - Land;Noord-Friesland (CR);2020;91.0;283.0
5617;A121 - Land;Noord-Friesland (CR);2021;92.0;287.0
5618;A121 - Land;Noord-Friesland (CR);2022;96.0;296.0
5619;A121 - Land;Noord-Friesland (CR);2023;97.0;295.0
5620;A121 - Land;Zuidwest-Friesland (CR);2004;;
5621;A121 - Land;Zuidwest-Friesland (CR);2005;;
5622;A121 - Land;Zuidwest-Friesland (CR);2006;;
