ID;Kenmerken;RegioS;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
2262;Eenlingkind;Noord-Nederland (LD);2010;16903;16801;102.0;36.0;138.0;6.0;2.1;8.2;16903;16801;102.0;51.0;154.0;6.0;3.1;9.1;16801;36.0;51.0;68.0;2.1;3.1;4.1
2263;Eenlingkind;Noord-Nederland (LD);2011;16604;16523;82.0;34.0;115.0;4.9;2.0;6.9;16604;16523;82.0;45.0;127.0;4.9;2.7;7.6;16523;34.0;45.0;54.0;2.0;2.7;3.3
2264;Eenlingkind;Noord-Nederland (LD);2012;16005;15923;82.0;40.0;121.0;5.1;2.5;7.6;16005;15923;82.0;47.0;129.0;5.1;2.9;8.0;15923;40.0;47.0;72.0;2.5;2.9;4.5
2265;Eenlingkind;Noord-Nederland (LD);2013;15220;15139;80.0;30.0;110.0;5.3;2.0;7.2;15220;15139;80.0;42.0;122.0;5.3;2.8;8.0;15139;30.0;42.0;64.0;2.0;2.8;4.2
2266;Eenlingkind;Noord-Nederland (LD);2014;15529;15461;68.0;28.0;97.0;4.4;1.8;6.2;15529;15461;68.0;34.0;103.0;4.4;2.2;6.6;15461;28.0;34.0;53.0;1.8;2.2;3.5
2267;Eenlingkind;Noord-Nederland (LD);2015;14840;14775;64.0;24.0;89.0;4.3;1.7;6.0;14840;14775;64.0;41.0;105.0;4.3;2.7;7.1;14775;24.0;41.0;53.0;1.7;2.7;3.6
2268;Eenlingkind;Oost-Nederland (LD);2004;41549;41291;258.0;100.0;358.0;6.2;2.4;8.6;41549;41291;258.0;131.0;388.0;6.2;3.2;9.3;41291;100.0;131.0;164.0;2.4;3.2;4.0
2269;Eenlingkind;Oost-Nederland (LD);2005;40345;40119;226.0;126.0;352.0;5.6;3.1;8.7;40345;40119;226.0;157.0;383.0;5.6;3.9;9.5;40119;126.0;157.0;206.0;3.1;3.9;5.1
2270;Eenlingkind;Oost-Nederland (LD);2006;39727;39502;224.0;107.0;332.0;5.7;2.7;8.4;39727;39502;224.0;148.0;372.0;5.7;3.7;9.4;39502;107.0;148.0;181.0;2.7;3.7;4.6
2271;Eenlingkind;Oost-Nederland (LD);2007;38837;38612;225.0;96.0;321.0;5.8;2.5;8.3;38837;38612;225.0;119.0;344.0;5.8;3.1;8.9;38612;96.0;119.0;155.0;2.5;3.1;4.0
2272;Eenlingkind;Oost-Nederland (LD);2008;39184;38945;240.0;86.0;326.0;6.1;2.2;8.3;39184;38945;240.0;112.0;352.0;6.1;2.9;9.0;38945;86.0;112.0;152.0;2.2;2.9;3.9
2273;Eenlingkind;Oost-Nederland (LD);2009;38547;38370;177.0;75.0;252.0;4.6;2.0;6.5;38547;38370;177.0;98.0;275.0;4.6;2.6;7.1;38370;75.0;98.0;150.0;2.0;2.6;3.9
2274;Eenlingkind;Oost-Nederland (LD);2010;38327;38160;168.0;98.0;266.0;4.4;2.6;6.9;38327;38160;168.0;120.0;288.0;4.4;3.2;7.5;38160;98.0;120.0;156.0;2.6;3.2;4.1
2275;Eenlingkind;Oost-Nederland (LD);2011;37160;36973;187.0;86.0;273.0;5.0;2.3;7.3;37160;36973;187.0;104.0;291.0;5.0;2.8;7.8;36973;86.0;104.0;147.0;2.3;2.8;4.0
2276;Eenlingkind;Oost-Nederland (LD);2012;35996;35813;183.0;74.0;256.0;5.1;2.1;7.1;35996;35813;183.0;93.0;276.0;5.1;2.6;7.7;35813;74.0;93.0;126.0;2.1;2.6;3.5
2277;Eenlingkind;Oost-Nederland (LD);2013;35388;35241;147.0;78.0;225.0;4.2;2.2;6.4;35388;35241;147.0;98.0;245.0;4.2;2.8;6.9;35241;78.0;98.0;120.0;2.2;2.8;3.4
2278;Eenlingkind;Oost-Nederland (LD);2014;35784;35608;176.0;68.0;243.0;4.9;1.9;6.8;35784;35608;176.0;87.0;263.0;4.9;2.4;7.3;35608;68.0;87.0;116.0;1.9;2.4;3.2
2279;Eenlingkind;Oost-Nederland (LD);2015;35033;34860;173.0;77.0;249.0;4.9;2.2;7.1;35033;34860;173.0;97.0;269.0;4.9;2.8;7.7;34860;77.0;97.0;121.0;2.2;2.8;3.5
2280;Eenlingkind;West-Nederland (LD);2004;90545;90024;520.0;207.0;727.0;5.7;2.3;8.0;90545;90024;520.0;277.0;797.0;5.7;3.1;8.8;90024;207.0;277.0;363.0;2.3;3.1;4.0
2281;Eenlingkind;West-Nederland (LD);2005;87892;87337;555.0;238.0;794.0;6.3;2.7;9.0;87892;87337;555.0;290.0;845.0;6.3;3.3;9.6;87337;238.0;290.0;371.0;2.7;3.3;4.3
2282;Eenlingkind;West-Nederland (LD);2006;86792;86272;520.0;205.0;726.0;6.0;2.4;8.4;86792;86272;520.0;253.0;773.0;6.0;2.9;8.9;86272;205.0;253.0;335.0;2.4;2.9;3.9
2283;Eenlingkind;West-Nederland (LD);2007;85696;85217;479.0;198.0;677.0;5.6;2.3;7.9;85696;85217;479.0;257.0;736.0;5.6;3.0;8.6;85217;198.0;257.0;327.0;2.3;3.0;3.8
2284;Eenlingkind;West-Nederland (LD);2008;87755;87236;519.0;192.0;711.0;5.9;2.2;8.1;87755;87236;519.0;237.0;756.0;5.9;2.7;8.6;87236;192.0;237.0;305.0;2.2;2.7;3.5
2285;Eenlingkind;West-Nederland (LD);2009;88389;87913;476.0;190.0;665.0;5.4;2.2;7.5;88389;87913;476.0;249.0;725.0;5.4;2.8;8.2;87913;190.0;249.0;341.0;2.2;2.8;3.9
2286;Eenlingkind;West-Nederland (LD);2010;89023;88581;442.0;187.0;629.0;5.0;2.1;7.1;89023;88581;442.0;238.0;680.0;5.0;2.7;7.6;88581;187.0;238.0;309.0;2.1;2.7;3.5
2287;Eenlingkind;West-Nederland (LD);2011;87331;86933;398.0;173.0;570.0;4.6;2.0;6.5;87331;86933;398.0;221.0;618.0;4.6;2.5;7.1;86933;173.0;221.0;294.0;2.0;2.5;3.4
2288;Eenlingkind;West-Nederland (LD);2012;86113;85670;442.0;136.0;579.0;5.1;1.6;6.7;86113;85670;442.0;176.0;619.0;5.1;2.1;7.2;85670;136.0;176.0;268.0;1.6;2.1;3.1
2289;Eenlingkind;West-Nederland (LD);2013;83511;83156;355.0;157.0;513.0;4.3;1.9;6.1;83511;83156;355.0;198.0;554.0;4.3;2.4;6.6;83156;157.0;198.0;257.0;1.9;2.4;3.1
2290;Eenlingkind;West-Nederland (LD);2014;86245;85866;380.0;171.0;551.0;4.4;2.0;6.4;86245;85866;380.0;226.0;606.0;4.4;2.6;7.0;85866;171.0;226.0;302.0;2.0;2.6;3.5
2291;Eenlingkind;West-Nederland (LD);2015;84344;83948;396.0;134.0;530.0;4.7;1.6;6.3;84344;83948;396.0;183.0;580.0;4.7;2.2;6.9;83948;134.0;183.0;240.0;1.6;2.2;2.9
2292;Eenlingkind;Zuid-Nederland (LD);2004;36961;36752;209.0;76.0;285.0;5.7;2.1;7.7;36961;36752;209.0;94.0;304.0;5.7;2.6;8.2;36752;76.0;94.0;134.0;2.1;2.6;3.6
2293;Eenlingkind;Zuid-Nederland (LD);2005;35118;34924;194.0;78.0;272.0;5.5;2.2;7.7;35118;34924;194.0;97.0;291.0;5.5;2.8;8.3;34924;78.0;97.0;147.0;2.2;2.8;4.2
2294;Eenlingkind;Zuid-Nederland (LD);2006;34787;34586;201.0;72.0;272.0;5.8;2.1;7.8;34787;34586;201.0;99.0;299.0;5.8;2.9;8.6;34586;72.0;99.0;139.0;2.1;2.9;4.0
2295;Eenlingkind;Zuid-Nederland (LD);2007;33841;33640;201.0;70.0;271.0;5.9;2.1;8.0;33841;33640;201.0;87.0;287.0;5.9;2.6;8.5;33640;70.0;87.0;120.0;2.1;2.6;3.6
2296;Eenlingkind;Zuid-Nederland (LD);2008;34226;34049;177.0;64.0;241.0;5.2;1.9;7.1;34226;34049;177.0;87.0;264.0;5.2;2.6;7.7;34049;64.0;87.0;113.0;1.9;2.6;3.3
2297;Eenlingkind;Zuid-Nederland (LD);2009;34268;34087;181.0;60.0;241.0;5.3;1.8;7.0;34268;34087;181.0;73.0;254.0;5.3;2.1;7.4;34087;60.0;73.0;104.0;1.8;2.1;3.1
2298;Eenlingkind;Zuid-Nederland (LD);2010;34013;33824;189.0;67.0;256.0;5.6;2.0;7.5;34013;33824;189.0;89.0;278.0;5.6;2.6;8.2;33824;67.0;89.0;123.0;2.0;2.6;3.6
2299;Eenlingkind;Zuid-Nederland (LD);2011;33193;33010;182.0;73.0;255.0;5.5;2.2;7.7;33193;33010;182.0;87.0;269.0;5.5;2.6;8.1;33010;73.0;87.0;109.0;2.2;2.6;3.3
2300;Eenlingkind;Zuid-Nederland (LD);2012;31976;31823;152.0;62.0;214.0;4.8;2.0;6.7;31976;31823;152.0;79.0;231.0;4.8;2.5;7.2;31823;62.0;79.0;105.0;2.0;2.5;3.3
2301;Eenlingkind;Zuid-Nederland (LD);2013;31458;31333;125.0;61.0;187.0;4.0;1.9;5.9;31458;31333;125.0;79.0;205.0;4.0;2.5;6.5;31333;61.0;79.0;101.0;1.9;2.5;3.2
2302;Eenlingkind;Zuid-Nederland (LD);2014;32089;31940;149.0;64.0;213.0;4.6;2.0;6.6;32089;31940;149.0;87.0;236.0;4.6;2.7;7.3;31940;64.0;87.0;113.0;2.0;2.7;3.5
2303;Eenlingkind;Zuid-Nederland (LD);2015;31299;31165;134.0;50.0;184.0;4.3;1.6;5.9;31299;31165;134.0;67.0;202.0;4.3;2.2;6.4;31165;50.0;67.0;87.0;1.6;2.2;2.8
2304;Eenlingkind;Groningen (PV);2004;5819;5772;47.0;5.0;52.0;8.0;0.9;9.0;5819;5772;47.0;6.0;53.0;8.0;1.1;9.1;5772;5.0;6.0;12.0;0.9;1.1;2.1
2305;Eenlingkind;Groningen (PV);2005;5625;5587;38.0;10.0;47.0;6.7;1.7;8.4;5625;5587;38.0;17.0;55.0;6.7;3.0;9.7;5587;10.0;17.0;25.0;1.7;3.0;4.6
2306;Eenlingkind;Groningen (PV);2006;5536;5499;37.0;20.0;57.0;6.6;3.6;10.2;5536;5499;37.0;26.0;63.0;6.6;4.7;11.3;5499;20.0;26.0;32.0;3.6;4.7;5.8
2307;Eenlingkind;Groningen (PV);2007;5507;5469;39.0;21.0;60.0;7.0;3.9;10.8;5507;5469;39.0;29.0;67.0;7.0;5.3;12.2;5469;21.0;29.0;31.0;3.9;5.3;5.7
2308;Eenlingkind;Groningen (PV);2008;5770;5732;38.0;11.0;49.0;6.6;1.9;8.5;5770;5732;38.0;16.0;54.0;6.6;2.8;9.4;5732;11.0;16.0;18.0;1.9;2.8;3.1
2309;Eenlingkind;Groningen (PV);2009;5724;5677;48.0;14.0;61.0;8.3;2.4;10.7;5724;5677;48.0;16.0;63.0;8.3;2.8;11.1;5677;14.0;16.0;21.0;2.4;2.8;3.7
2310;Eenlingkind;Groningen (PV);2010;5547;5512;34.0;16.0;51.0;6.2;2.9;9.1;5547;5512;34.0;22.0;57.0;6.2;4.1;10.2;5512;16.0;22.0;25.0;2.9;4.1;4.6
2311;Eenlingkind;Groningen (PV);2011;5640;5614;26.0;13.0;40.0;4.6;2.4;7.0;5640;5614;26.0;18.0;44.0;4.6;3.1;7.8;5614;13.0;18.0;20.0;2.4;3.1;3.5
2312;Eenlingkind;Groningen (PV);2012;5408;5378;30.0;18.0;49.0;5.6;3.4;9.0;5408;5378;30.0;22.0;52.0;5.6;4.0;9.6;5378;18.0;22.0;31.0;3.4;4.0;5.8
2313;Eenlingkind;Groningen (PV);2013;5123;5093;30.0;13.0;43.0;5.9;2.6;8.4;5123;5093;30.0;18.0;48.0;5.9;3.5;9.4;5093;13.0;18.0;29.0;2.6;3.5;5.7
2314;Eenlingkind;Groningen (PV);2014;5217;5190;28.0;7.0;35.0;5.3;1.4;6.7;5217;5190;28.0;7.0;35.0;5.3;1.4;6.7;5190;7.0;7.0;18.0;1.4;1.4;3.4
2315;Eenlingkind;Groningen (PV);2015;5115;5104;11.0;12.0;23.0;2.2;2.4;4.5;5115;5104;11.0;20.0;31.0;2.2;3.9;6.1;5104;12.0;20.0;26.0;2.4;3.9;5.2
2316;Eenlingkind;Friesland (PV);2004;7392;7341;50.0;19.0;70.0;6.8;2.6;9.4;7392;7341;50.0;29.0;79.0;6.8;3.9;10.7;7341;19.0;29.0;38.0;2.6;3.9;5.2
2317;Eenlingkind;Friesland (PV);2005;7203;7157;46.0;17.0;63.0;6.4;2.4;8.7;7203;7157;46.0;27.0;73.0;6.4;3.8;10.2;7157;17.0;27.0;34.0;2.4;3.8;4.8
2318;Eenlingkind;Friesland (PV);2006;7047;7009;38.0;14.0;52.0;5.5;2.0;7.4;7047;7009;38.0;20.0;58.0;5.5;2.8;8.2;7009;14.0;20.0;30.0;2.0;2.8;4.3
2319;Eenlingkind;Friesland (PV);2007;6885;6847;38.0;14.0;53.0;5.6;2.1;7.6;6885;6847;38.0;25.0;64.0;5.6;3.7;9.3;6847;14.0;25.0;28.0;2.1;3.7;4.1
2320;Eenlingkind;Friesland (PV);2008;6848;6808;39.0;15.0;54.0;5.8;2.2;7.9;6848;6808;39.0;18.0;58.0;5.8;2.7;8.4;6808;15.0;18.0;22.0;2.2;2.7;3.3
2321;Eenlingkind;Friesland (PV);2009;6851;6813;38.0;19.0;56.0;5.5;2.7;8.2;6851;6813;38.0;24.0;61.0;5.5;3.5;9.0;6813;19.0;24.0;31.0;2.7;3.5;4.5
2322;Eenlingkind;Friesland (PV);2010;6763;6717;47.0;10.0;57.0;6.9;1.5;8.4;6763;6717;47.0;17.0;63.0;6.9;2.5;9.3;6717;10.0;17.0;26.0;1.5;2.5;3.9
2323;Eenlingkind;Friesland (PV);2011;6468;6435;33.0;15.0;49.0;5.2;2.4;7.5;6468;6435;33.0;20.0;53.0;5.2;3.0;8.2;6435;15.0;20.0;25.0;2.4;3.0;3.8
2324;Eenlingkind;Friesland (PV);2012;6312;6281;30.0;10.0;40.0;4.8;1.5;6.3;6312;6281;30.0;13.0;43.0;4.8;2.0;6.8;6281;10.0;13.0;22.0;1.5;2.0;3.5
2325;Eenlingkind;Friesland (PV);2013;6040;6008;32.0;14.0;46.0;5.3;2.3;7.6;6040;6008;32.0;17.0;49.0;5.3;2.8;8.1;6008;14.0;17.0;26.0;2.3;2.8;4.3
2326;Eenlingkind;Friesland (PV);2014;6136;6114;22.0;14.0;36.0;3.6;2.2;5.8;6136;6114;22.0;18.0;40.0;3.6;2.9;6.5;6114;14.0;18.0;23.0;2.2;2.9;3.8
2327;Eenlingkind;Friesland (PV);2015;5797;5763;34.0;9.0;43.0;5.9;1.6;7.5;5797;5763;34.0;16.0;51.0;5.9;2.8;8.7;5763;9.0;16.0;23.0;1.6;2.8;3.9
2328;Eenlingkind;Drenthe (PV);2004;5356;5321;35.0;16.0;51.0;6.5;3.0;9.5;5356;5321;35.0;19.0;54.0;6.5;3.5;10.0;5321;16.0;19.0;24.0;3.0;3.5;4.5
2329;Eenlingkind;Drenthe (PV);2005;5067;5039;28.0;14.0;42.0;5.5;2.7;8.2;5067;5039;28.0;16.0;44.0;5.5;3.1;8.6;5039;14.0;16.0;20.0;2.7;3.1;3.9
2330;Eenlingkind;Drenthe (PV);2006;5061;5035;26.0;;30.0;5.2;;5.9;5061;5035;26.0;9.0;36.0;5.2;1.8;7.1;5035;;9.0;10.0;;1.8;2.1
2331;Eenlingkind;Drenthe (PV);2007;4758;4730;28.0;10.0;38.0;5.9;2.2;8.0;4758;4730;28.0;14.0;41.0;5.9;2.9;8.7;4730;10.0;14.0;17.0;2.2;2.9;3.6
2332;Eenlingkind;Drenthe (PV);2008;4777;4753;23.0;12.0;36.0;4.9;2.6;7.5;4777;4753;23.0;14.0;38.0;4.9;3.0;7.9;4753;12.0;14.0;19.0;2.6;3.0;3.9
2333;Eenlingkind;Drenthe (PV);2009;4827;4800;27.0;8.0;35.0;5.7;1.6;7.2;4827;4800;27.0;11.0;38.0;5.7;2.2;7.9;4800;8.0;11.0;16.0;1.6;2.2;3.3
2334;Eenlingkind;Drenthe (PV);2010;4593;4572;21.0;9.0;30.0;4.6;2.0;6.6;4593;4572;21.0;12.0;34.0;4.6;2.7;7.3;4572;9.0;12.0;17.0;2.0;2.7;3.6
2335;Eenlingkind;Drenthe (PV);2011;4496;4474;22.0;5.0;27.0;4.9;1.1;6.0;4496;4474;22.0;8.0;30.0;4.9;1.8;6.7;4474;5.0;8.0;10.0;1.1;1.8;2.3
2336;Eenlingkind;Drenthe (PV);2012;4285;4264;21.0;12.0;33.0;4.9;2.7;7.6;4285;4264;21.0;13.0;34.0;4.9;3.0;7.9;4264;12.0;13.0;19.0;2.7;3.0;4.4
2337;Eenlingkind;Drenthe (PV);2013;4057;4038;18.0;;22.0;4.4;;5.4;4057;4038;18.0;7.0;26.0;4.4;1.7;6.4;4038;;7.0;9.0;;1.7;2.2
2338;Eenlingkind;Drenthe (PV);2014;4176;4157;18.0;7.0;26.0;4.4;1.8;6.2;4176;4157;18.0;9.0;28.0;4.4;2.2;6.6;4157;7.0;9.0;12.0;1.8;2.2;3.0
2339;Eenlingkind;Drenthe (PV);2015;3927;3908;19.0;;22.0;4.8;;5.6;3927;3908;19.0;;23.0;4.8;;5.9;3908;;;;;;
2340;Eenlingkind;Overijssel (PV);2004;13633;13556;77.0;24.0;100.0;5.6;1.7;7.4;13633;13556;77.0;33.0;110.0;5.6;2.4;8.1;13556;24.0;33.0;47.0;1.7;2.4;3.5
2341;Eenlingkind;Overijssel (PV);2005;13488;13415;74.0;35.0;108.0;5.5;2.6;8.0;13488;13415;74.0;41.0;115.0;5.5;3.1;8.5;13415;35.0;41.0;61.0;2.6;3.1;4.6
2342;Eenlingkind;Overijssel (PV);2006;13233;13158;75.0;40.0;115.0;5.7;3.0;8.7;13233;13158;75.0;54.0;129.0;5.7;4.1;9.7;13158;40.0;54.0;70.0;3.0;4.1;5.3
2343;Eenlingkind;Overijssel (PV);2007;12984;12906;78.0;36.0;114.0;6.0;2.8;8.8;12984;12906;78.0;42.0;120.0;6.0;3.2;9.2;12906;36.0;42.0;54.0;2.8;3.2;4.2
2344;Eenlingkind;Overijssel (PV);2008;12992;12915;77.0;27.0;105.0;6.0;2.1;8.1;12992;12915;77.0;30.0;108.0;6.0;2.4;8.3;12915;27.0;30.0;42.0;2.1;2.4;3.3
2345;Eenlingkind;Overijssel (PV);2009;12765;12707;58.0;24.0;81.0;4.5;1.9;6.4;12765;12707;58.0;31.0;88.0;4.5;2.4;6.9;12707;24.0;31.0;47.0;1.9;2.4;3.7
2346;Eenlingkind;Overijssel (PV);2010;12758;12701;56.0;37.0;94.0;4.4;2.9;7.3;12758;12701;56.0;47.0;103.0;4.4;3.7;8.1;12701;37.0;47.0;56.0;2.9;3.7;4.4
2347;Eenlingkind;Overijssel (PV);2011;12291;12230;62.0;27.0;88.0;5.0;2.2;7.2;12291;12230;62.0;37.0;99.0;5.0;3.1;8.1;12230;27.0;37.0;49.0;2.2;3.1;4.0
2348;Eenlingkind;Overijssel (PV);2012;11973;11914;58.0;14.0;73.0;4.9;1.2;6.1;11973;11914;58.0;20.0;79.0;4.9;1.7;6.6;11914;14.0;20.0;35.0;1.2;1.7;2.9
2349;Eenlingkind;Overijssel (PV);2013;11794;11749;46.0;21.0;67.0;3.9;1.8;5.7;11794;11749;46.0;28.0;73.0;3.9;2.4;6.2;11749;21.0;28.0;37.0;1.8;2.4;3.1
2350;Eenlingkind;Overijssel (PV);2014;11732;11672;60.0;23.0;83.0;5.1;2.0;7.1;11732;11672;60.0;27.0;87.0;5.1;2.3;7.4;11672;23.0;27.0;37.0;2.0;2.3;3.2
2351;Eenlingkind;Overijssel (PV);2015;11411;11345;66.0;19.0;85.0;5.8;1.7;7.4;11411;11345;66.0;25.0;91.0;5.8;2.2;8.0;11345;19.0;25.0;36.0;1.7;2.2;3.2
2352;Eenlingkind;Flevoland (PV);2004;5158;5117;41.0;14.0;55.0;7.9;2.8;10.7;5158;5117;41.0;19.0;60.0;7.9;3.7;11.6;5117;14.0;19.0;23.0;2.8;3.7;4.6
2353;Eenlingkind;Flevoland (PV);2005;5132;5106;26.0;22.0;48.0;5.1;4.3;9.4;5132;5106;26.0;28.0;55.0;5.1;5.6;10.6;5106;22.0;28.0;40.0;4.3;5.6;7.7
2354;Eenlingkind;Flevoland (PV);2006;5038;5008;30.0;7.0;37.0;5.9;1.5;7.3;5038;5008;30.0;14.0;43.0;5.9;2.7;8.6;5008;7.0;14.0;18.0;1.5;2.7;3.5
2355;Eenlingkind;Flevoland (PV);2007;5065;5033;31.0;12.0;44.0;6.2;2.5;8.7;5065;5033;31.0;15.0;46.0;6.2;2.9;9.1;5033;12.0;15.0;24.0;2.5;2.9;4.8
2356;Eenlingkind;Flevoland (PV);2008;4936;4909;27.0;10.0;38.0;5.6;2.1;7.6;4936;4909;27.0;12.0;40.0;5.6;2.5;8.1;4909;10.0;12.0;18.0;2.1;2.5;3.6
2357;Eenlingkind;Flevoland (PV);2009;5131;5107;24.0;15.0;39.0;4.7;2.9;7.6;5131;5107;24.0;19.0;43.0;4.7;3.7;8.4;5107;15.0;19.0;25.0;2.9;3.7;4.9
2358;Eenlingkind;Flevoland (PV);2010;5109;5082;27.0;8.0;36.0;5.3;1.6;7.0;5109;5082;27.0;12.0;40.0;5.3;2.5;7.8;5082;8.0;12.0;20.0;1.6;2.5;3.9
2359;Eenlingkind;Flevoland (PV);2011;4964;4931;33.0;12.0;45.0;6.7;2.3;9.1;4964;4931;33.0;14.0;47.0;6.7;2.8;9.5;4931;12.0;14.0;22.0;2.3;2.8;4.4
2360;Eenlingkind;Flevoland (PV);2012;4797;4776;21.0;12.0;33.0;4.4;2.4;6.8;4797;4776;21.0;15.0;36.0;4.4;3.1;7.5;4776;12.0;15.0;21.0;2.4;3.1;4.4
2361;Eenlingkind;Flevoland (PV);2013;4517;4495;22.0;14.0;36.0;4.9;3.1;8.0;4517;4495;22.0;21.0;43.0;4.9;4.7;9.5;4495;14.0;21.0;24.0;3.1;4.7;5.3
2362;Eenlingkind;Flevoland (PV);2014;4783;4751;33.0;9.0;42.0;6.8;1.9;8.7;4783;4751;33.0;9.0;42.0;6.8;1.9;8.7;4751;9.0;9.0;14.0;1.9;1.9;3.0
2363;Eenlingkind;Flevoland (PV);2015;4626;4601;25.0;11.0;36.0;5.4;2.4;7.8;4626;4601;25.0;15.0;40.0;5.4;3.3;8.6;4601;11.0;15.0;17.0;2.4;3.3;3.7
2364;Eenlingkind;Gelderland (PV);2004;22758;22618;140.0;62.0;202.0;6.1;2.8;8.9;22758;22618;140.0;79.0;218.0;6.1;3.5;9.6;22618;62.0;79.0;94.0;2.8;3.5;4.1
2365;Eenlingkind;Gelderland (PV);2005;21725;21599;127.0;70.0;196.0;5.8;3.2;9.0;21725;21599;127.0;87.0;213.0;5.8;4.0;9.8;21599;70.0;87.0;105.0;3.2;4.0;4.9
2366;Eenlingkind;Gelderland (PV);2006;21456;21336;120.0;60.0;180.0;5.6;2.8;8.4;21456;21336;120.0;81.0;200.0;5.6;3.8;9.3;21336;60.0;81.0;93.0;2.8;3.8;4.4
2367;Eenlingkind;Gelderland (PV);2007;20788;20672;116.0;48.0;164.0;5.6;2.3;7.9;20788;20672;116.0;62.0;178.0;5.6;3.0;8.6;20672;48.0;62.0;77.0;2.3;3.0;3.7
2368;Eenlingkind;Gelderland (PV);2008;21255;21120;135.0;48.0;183.0;6.3;2.3;8.6;21255;21120;135.0;70.0;204.0;6.3;3.3;9.6;21120;48.0;70.0;92.0;2.3;3.3;4.3
2369;Eenlingkind;Gelderland (PV);2009;20651;20556;95.0;37.0;132.0;4.6;1.8;6.4;20651;20556;95.0;48.0;143.0;4.6;2.3;6.9;20556;37.0;48.0;78.0;1.8;2.3;3.8
2370;Eenlingkind;Gelderland (PV);2010;20460;20376;84.0;53.0;136.0;4.1;2.6;6.7;20460;20376;84.0;61.0;145.0;4.1;3.0;7.1;20376;53.0;61.0;80.0;2.6;3.0;3.9
2371;Eenlingkind;Gelderland (PV);2011;19905;19813;92.0;48.0;139.0;4.6;2.4;7.0;19905;19813;92.0;53.0;145.0;4.6;2.7;7.3;19813;48.0;53.0;76.0;2.4;2.7;3.9
2372;Eenlingkind;Gelderland (PV);2012;19226;19123;103.0;48.0;151.0;5.4;2.5;7.9;19226;19123;103.0;58.0;161.0;5.4;3.0;8.4;19123;48.0;58.0;70.0;2.5;3.0;3.7
2373;Eenlingkind;Gelderland (PV);2013;19077;18997;80.0;43.0;123.0;4.2;2.3;6.4;19077;18997;80.0;49.0;129.0;4.2;2.6;6.8;18997;43.0;49.0;59.0;2.3;2.6;3.1
2374;Eenlingkind;Gelderland (PV);2014;19269;19185;83.0;35.0;119.0;4.3;1.8;6.2;19269;19185;83.0;51.0;134.0;4.3;2.6;7.0;19185;35.0;51.0;64.0;1.8;2.6;3.3
2375;Eenlingkind;Gelderland (PV);2015;18996;18914;82.0;47.0;129.0;4.3;2.5;6.8;18996;18914;82.0;57.0;139.0;4.3;3.0;7.3;18914;47.0;57.0;67.0;2.5;3.0;3.5
2376;Eenlingkind;Utrecht (PV);2004;15234;15144;90.0;53.0;144.0;5.9;3.5;9.4;15234;15144;90.0;59.0;150.0;5.9;3.9;9.8;15144;53.0;59.0;74.0;3.5;3.9;4.9
2377;Eenlingkind;Utrecht (PV);2005;14845;14745;100.0;39.0;139.0;6.7;2.6;9.3;14845;14745;100.0;42.0;142.0;6.7;2.8;9.5;14745;39.0;42.0;54.0;2.6;2.8;3.6
2378;Eenlingkind;Utrecht (PV);2006;14896;14798;99.0;46.0;145.0;6.6;3.1;9.7;14896;14798;99.0;54.0;153.0;6.6;3.7;10.3;14798;46.0;54.0;64.0;3.1;3.7;4.3
2379;Eenlingkind;Utrecht (PV);2007;14973;14890;82.0;33.0;116.0;5.5;2.2;7.7;14973;14890;82.0;46.0;129.0;5.5;3.1;8.6;14890;33.0;46.0;54.0;2.2;3.1;3.6
2380;Eenlingkind;Utrecht (PV);2008;14955;14858;97.0;36.0;133.0;6.5;2.4;8.9;14955;14858;97.0;37.0;134.0;6.5;2.5;9.0;14858;36.0;37.0;47.0;2.4;2.5;3.1
2381;Eenlingkind;Utrecht (PV);2009;14973;14896;78.0;29.0;107.0;5.2;2.0;7.1;14973;14896;78.0;35.0;113.0;5.2;2.4;7.5;14896;29.0;35.0;45.0;2.0;2.4;3.0
2382;Eenlingkind;Utrecht (PV);2010;15007;14946;61.0;31.0;91.0;4.0;2.0;6.1;15007;14946;61.0;40.0;101.0;4.0;2.7;6.7;14946;31.0;40.0;51.0;2.0;2.7;3.4
2383;Eenlingkind;Utrecht (PV);2011;14375;14323;52.0;29.0;81.0;3.6;2.0;5.7;14375;14323;52.0;37.0;90.0;3.6;2.6;6.2;14323;29.0;37.0;49.0;2.0;2.6;3.4
2384;Eenlingkind;Utrecht (PV);2012;14351;14293;58.0;19.0;77.0;4.0;1.3;5.4;14351;14293;58.0;26.0;83.0;4.0;1.8;5.8;14293;19.0;26.0;36.0;1.3;1.8;2.5
