ID;Regiokenmerken;Perioden;TotaalGemeentelijkeHeffingen_1;TotaalBelastingen_2;OnroerendeZaakbelastingGebruikers_3;OnroerendeZaakbelastingEigenaren_4;Hondenbelasting_5;Toeristenbelasting_6;Reclamebelasting_7;Baatbelasting_8;Forensenbelasting_9;Parkeerbelasting_10;Precariobelasting_11;RoerendeWoonEnBedrijfsrBelastingen_12;TotaalRetributies_13;RioolheffingGecombineerd_14;RioolheffingHuishoudelijkBedrijfafval_15;RioolheffingGrondEnHemelwater_16;ReinigingsrechtenEnAfvalstoffenheffing_17;Begraafplaatsrechten_18;Bouwvergunningen_19;SecretarielegesBurgerzaken_20;Marktgelden_21;TotaalGemeentelijkeHeffingen_22;TotaalBelastingen_23;OnroerendeZaakbelastingGebruikers_24;OnroerendeZaakbelastingEigenaren_25;Hondenbelasting_26;Toeristenbelasting_27;Reclamebelasting_28;Baatbelasting_29;Forensenbelasting_30;Parkeerbelasting_31;Precariobelasting_32;RoerendeWoonEnBedrijfsrBelastingen_33;TotaalRetributies_34;RioolheffingGecombineerd_35;RioolheffingHuishoudelijkBedrijfafval_36;RioolheffingGrondEnHemelwater_37;ReinigingsrechtenEnAfvalstoffenheffing_38;Begraafplaatsrechten_39;Bouwvergunningen_40;SecretarielegesBurgerzaken_41;Marktgelden_42
726;Zuid-Limburg (CR);2015;338;183;28;116;4;8;2;0;0;23;2;0;156;66;;;65;2.0;11;10;1.0;562;303;47;193;7;13;3;0;0;38;3;0;259;110;;;108;4.0;18;16;2.0
727;Zuid-Limburg (CR);2016;346;186;29;120;4;8;2;0;0;22;2;0;160;69;;;67;2.0;11;10;1.0;576;310;48;199;7;14;3;0;0;37;3;0;266;114;;;111;4.0;18;17;2.0
728;Flevoland (CR);2004;141;76;31;39;1;1;0;0;0;3;0;0;65;12;;;39;;11;4;;392;211;86;110;4;3;0;0;0;8;0;0;181;33;;;108;;31;10;
729;Flevoland (CR);2005;148;82;33;42;2;1;0;0;0;3;0;0;66;12;;;39;;11;4;;406;225;91;116;5;4;0;0;0;8;0;0;182;33;;;106;;31;12;
730;Flevoland (CR);2006;133;62;11;44;2;1;0;0;0;3;0;0;71;14;;;40;;12;5;;359;167;31;119;5;3;0;0;0;7;1;0;192;38;;;108;;33;14;
731;Flevoland (CR);2007;140;65;12;46;2;1;0;0;0;3;0;0;75;15;;;42;;13;5;;373;174;31;124;5;4;0;0;0;9;1;0;200;40;;;112;;34;14;
732;Flevoland (CR);2008;153;70;12;50;2;1;0;0;0;4;0;0;83;16;0.0;0.0;44;1.0;15;6;0.0;404;185;32;131;5;4;0;0;0;10;1;0;219;42;0.0;0.0;117;4.0;40;16;1.0
733;Flevoland (CR);2009;161;76;14;53;2;2;0;0;0;4;1;0;86;16;0.0;0.0;46;2.0;15;6;1.0;421;198;35;139;5;4;0;0;0;11;2;0;223;42;0.0;0.0;119;4.0;40;16;1.0
734;Flevoland (CR);2010;170;81;14;56;2;2;2;0;0;4;1;0;89;17;0.0;0.0;46;2.0;15;7;1.0;437;209;37;144;6;4;5;0;1;11;2;0;228;44;0.0;0.0;120;5.0;39;19;2.0
735;Flevoland (CR);2011;172;84;15;57;2;2;2;0;0;5;1;0;88;18;0.0;0.0;46;2.0;14;8;1.0;438;214;38;145;6;6;5;0;1;12;2;0;224;45;0.0;0.0;118;4.0;36;19;2.0
736;Flevoland (CR);2012;178;93;15;63;2;3;2;0;0;6;1;0;85;19;0.0;0.0;45;2.0;11;8;1.0;450;234;38;159;6;7;5;0;1;15;3;0;216;49;0.0;0.0;113;4.0;29;19;2.0
737;Flevoland (CR);2013;185;99;14;67;3;3;2;0;0;7;3;0;86;20;0.0;0.0;45;2.0;11;7;1.0;464;248;35;169;6;6;5;0;1;16;8;0;216;51;0.0;0.0;112;4.0;28;19;2.0
738;Flevoland (CR);2014;181;100;12;70;2;3;2;0;0;7;3;0;81;21;0.0;0.0;44;2.0;7;7;1.0;453;251;31;176;6;6;5;0;1;16;9;0;203;52;0.0;0.0;110;4.0;17;18;2.0
739;Flevoland (CR);2015;190;105;14;73;2;3;2;0;1;7;3;0;85;23;;;44;2.0;9;7;1.0;473;262;35;182;6;7;5;0;1;17;9;0;211;57;;;109;4.0;22;16;2.0
740;Flevoland (CR);2016;195;109;13;77;2;3;2;0;1;7;4;0;87;24;;;45;2.0;8;7;1.0;483;269;32;191;6;8;5;0;1;16;10;0;214;60;;;112;4.0;21;16;2.0
741;Minder dan 5 000 inwoners;2004;25;14;4;5;0;5;0;0;0;0;0;0;10;3;;;6;;1;1;;598;346;95;118;1;111;0;1;11;2;5;0;252;69;;;149;;17;17;
742;Minder dan 5 000 inwoners;2005;24;14;4;5;0;5;0;0;1;0;0;0;10;3;;;6;;1;1;;662;387;105;131;1;124;0;1;15;3;6;0;275;79;;;155;;22;18;
743;Minder dan 5 000 inwoners;2006;18;10;1;4;0;5;0;0;0;0;0;0;9;3;;;5;;1;0;;648;342;28;127;1;161;0;1;17;4;2;0;306;95;;;170;;24;17;
744;Minder dan 5 000 inwoners;2007;16;9;1;3;0;5;0;0;1;0;0;0;7;2;;;4;;1;0;;761;426;27;134;1;236;0;1;24;0;3;0;336;104;;;181;;32;19;
745;Minder dan 5 000 inwoners;2008;16;9;1;3;0;5;0;0;1;0;0;0;7;2;0.0;0.0;4;0.0;1;0;0.0;776;428;27;136;1;227;0;1;31;0;3;0;348;91;15.0;0.0;178;7.0;35;21;0.0
746;Minder dan 5 000 inwoners;2009;17;10;1;3;0;5;0;0;1;0;0;0;7;2;0.0;0.0;4;0.0;1;0;0.0;831;476;28;140;1;263;0;1;41;0;3;0;355;110;0.0;0.0;173;8.0;41;23;0.0
747;Minder dan 5 000 inwoners;2010;16;9;1;3;0;5;0;0;1;0;0;0;6;2;0.0;0.0;3;0.0;1;0;0.0;967;577;31;158;1;330;0;1;52;0;4;0;390;120;0.0;0.0;200;9.0;34;27;0.0
748;Minder dan 5 000 inwoners;2011;17;10;1;3;0;6;0;0;1;0;0;0;7;2;0.0;0.0;3;0.0;1;0;0.0;1001;607;33;169;1;332;0;1;68;0;4;0;394;122;0.0;0.0;198;11.0;35;28;0.0
749;Minder dan 5 000 inwoners;2012;18;11;1;3;0;6;0;0;1;0;0;0;7;2;0.0;0.0;3;0.0;0;0;0.0;1055;660;36;188;1;342;0;0;88;0;6;0;395;131;0.0;0.0;194;12.0;30;28;0.0
750;Minder dan 5 000 inwoners;2013;18;12;1;3;0;6;0;0;2;0;0;0;7;2;0.0;0.0;3;0.0;1;0;0.0;1088;690;38;200;1;354;0;0;91;0;6;0;398;136;0.0;0.0;195;11.0;30;26;0.0
751;Minder dan 5 000 inwoners;2014;20;13;1;4;0;7;0;0;2;0;0;0;7;2;0.0;0.0;3;0.0;1;0;0.0;1169;772;43;211;1;400;0;0;110;0;6;0;397;142;0.0;0.0;182;11.0;34;28;0.0
752;Minder dan 5 000 inwoners;2015;21;14;1;4;0;7;0;0;2;0;0;0;7;3;;;3;0.0;1;0;0.0;1230;830;45;219;1;441;0;0;118;0;6;0;400;148;;;172;12.0;41;26;0.0
753;Minder dan 5 000 inwoners;2016;22;15;1;4;0;8;0;0;2;0;0;0;7;3;;;3;0.0;1;0;0.0;1294;882;46;227;1;461;0;0;120;0;27;0;413;153;;;179;12.0;42;27;0.0
754;5 000 tot 10 000 inwoners;2004;204;102;42;53;1;4;0;0;1;1;0;0;102;37;;;49;;9;6;;377;189;77;98;3;8;0;0;2;1;0;0;188;69;;;91;;17;10;
755;5 000 tot 10 000 inwoners;2005;193;99;40;51;1;4;0;0;1;1;0;0;94;35;;;44;;10;5;;405;208;84;107;3;9;0;0;2;1;1;0;197;74;;;91;;21;11;
756;5 000 tot 10 000 inwoners;2006;164;72;11;52;1;4;0;0;1;1;1;0;92;35;;;40;;12;5;;366;160;24;115;3;9;0;0;3;2;3;0;206;78;;;90;;27;11;
757;5 000 tot 10 000 inwoners;2007;145;63;8;47;1;4;0;0;1;1;1;0;82;32;;;35;;10;5;;387;169;21;125;3;12;0;0;3;4;2;0;219;85;;;94;;28;12;
758;5 000 tot 10 000 inwoners;2008;156;66;8;49;1;4;0;0;1;1;1;0;90;34;0.0;0.0;35;3.0;13;5;0.0;415;175;21;131;3;12;0;0;2;4;2;0;241;91;0.0;0.0;93;8.0;34;14;1.0
759;5 000 tot 10 000 inwoners;2009;159;67;8;51;1;4;0;0;1;1;1;0;91;35;0.0;0.0;34;3.0;14;6;0.0;429;182;21;137;3;12;0;0;3;4;2;0;247;95;0.0;0.0;92;7.0;37;15;1.0
760;5 000 tot 10 000 inwoners;2010;143;61;7;46;1;3;0;0;1;2;1;0;82;32;1.0;0.0;31;3.0;10;5;0.0;439;188;21;142;3;10;0;0;3;5;2;0;251;97;2.0;0.0;96;8.0;32;16;1.0
761;5 000 tot 10 000 inwoners;2011;125;55;6;41;1;3;0;0;1;1;1;0;69;28;0.0;0.0;26;3.0;9;4;0.0;452;200;23;149;3;12;0;0;3;5;5;0;252;101;0.0;0.0;94;9.0;32;15;1.0
762;5 000 tot 10 000 inwoners;2012;124;56;7;42;1;3;0;0;1;1;1;0;67;27;0.0;0.0;25;2.0;9;4;0.0;463;211;24;157;3;12;0;0;4;5;5;0;252;103;0.0;0.0;92;9.0;32;15;1.0
763;5 000 tot 10 000 inwoners;2013;107;51;6;37;1;3;0;0;1;1;1;0;56;23;0.0;0.0;21;2.0;7;4;0.0;485;231;27;169;3;15;0;0;4;6;6;0;254;104;0.0;0.0;94;8.0;30;17;1.0
764;5 000 tot 10 000 inwoners;2014;108;53;6;39;1;3;0;0;1;1;2;0;55;23;0.0;0.0;20;2.0;6;4;0.0;492;241;27;175;3;15;0;0;4;6;9;0;251;106;0.0;0.0;92;7.0;29;16;1.0
765;5 000 tot 10 000 inwoners;2015;87;44;4;30;0;3;0;0;1;1;3;0;43;18;;;16;1.0;5;3;0.0;527;267;27;183;3;19;0;0;6;8;20;0;261;111;;;96;6.0;30;17;1.0
766;5 000 tot 10 000 inwoners;2016;82;42;4;29;0;3;0;0;1;1;3;0;40;17;;;15;1.0;5;3;0.0;535;272;28;188;3;21;1;0;6;4;21;0;262;113;;;96;6.0;30;17;1.0
767;10 000 tot 20 000 inwoners;2004;887;453;182;228;6;21;0;1;6;8;2;0;434;144;;;219;;48;24;;365;186;75;94;2;9;0;0;3;3;1;0;179;59;;;90;;20;10;
768;10 000 tot 20 000 inwoners;2005;877;455;181;230;5;22;0;0;6;8;2;0;422;143;;;205;;51;24;;393;204;81;103;2;10;0;0;3;3;1;0;190;64;;;92;;23;11;
769;10 000 tot 20 000 inwoners;2006;761;326;44;234;6;23;0;0;7;8;3;0;435;154;;;200;;57;24;;351;150;20;108;3;11;0;0;3;4;1;0;201;71;;;92;;26;11;
770;10 000 tot 20 000 inwoners;2007;728;310;39;226;5;22;0;0;7;8;3;0;419;152;;;185;;56;26;;363;154;19;113;3;11;0;0;3;4;2;0;209;76;;;92;;28;13;
771;10 000 tot 20 000 inwoners;2008;770;322;39;237;5;22;0;0;7;8;3;0;449;160;0.0;0.0;186;14.0;61;27;2.0;388;162;20;119;3;11;0;0;3;4;1;0;226;80;0.0;0.0;93;7.0;31;14;1.0
772;10 000 tot 20 000 inwoners;2009;783;329;41;242;5;23;0;0;7;9;3;0;454;162;2.0;0.0;180;14.0;66;29;2.0;402;169;21;124;3;12;0;0;3;5;1;0;233;83;1.0;0.0;92;7.0;34;15;1.0
773;10 000 tot 20 000 inwoners;2010;773;329;40;243;5;24;0;0;7;8;2;0;444;163;2.0;0.0;173;14.0;61;30;2.0;412;175;21;130;3;13;0;0;4;4;1;0;237;87;1.0;0.0;92;7.0;32;16;1.0
774;10 000 tot 20 000 inwoners;2011;729;322;40;236;5;23;0;0;6;9;3;0;407;155;2.0;0.0;157;13.0;51;29;1.0;421;186;23;136;3;13;0;0;3;5;2;0;235;89;1.0;0.0;90;7.0;29;17;1.0
775;10 000 tot 20 000 inwoners;2012;736;334;42;244;5;24;0;0;6;9;3;0;402;158;3.0;0.0;150;13.0;48;28;1.0;434;197;25;144;3;14;0;0;4;6;2;0;237;93;2.0;0.0;89;8.0;28;17;1.0
776;10 000 tot 20 000 inwoners;2013;716;336;43;246;5;23;0;0;4;9;4;0;380;155;3.0;0.0;139;12.0;42;26;1.0;442;207;27;152;3;14;0;0;3;6;3;0;234;96;2.0;0.0;86;8.0;26;16;1.0
777;10 000 tot 20 000 inwoners;2014;691;335;43;244;5;22;1;0;4;11;5;0;356;152;3.0;0.0;128;12.0;35;25;1.0;448;217;28;158;3;15;0;0;3;7;3;0;230;98;2.0;0.0;83;8.0;23;16;1.0
778;10 000 tot 20 000 inwoners;2015;682;336;42;245;4;23;1;0;4;11;7;0;345;151;;;122;12.0;35;25;1.0;461;228;29;165;3;15;1;0;3;7;4;0;234;102;;;83;8.0;24;17;1.0
779;10 000 tot 20 000 inwoners;2016;743;375;46;267;5;25;1;0;6;14;12;0;367;160;;;131;13.0;35;27;1.0;472;239;29;170;3;16;1;0;4;9;8;0;234;102;;;84;8.0;22;17;1.0
780;20 000 tot 50 000 inwoners;2004;1993;1060;418;528;15;29;0;1;9;55;4;0;933;280;;;499;;100;55;;372;198;78;99;3;5;0;0;2;10;1;0;174;52;;;93;;19;10;
781;20 000 tot 50 000 inwoners;2005;2187;1166;456;584;17;33;0;1;9;57;6;0;1021;321;;;529;;111;61;;391;209;82;105;3;6;0;0;2;10;1;0;183;57;;;95;;20;11;
782;20 000 tot 50 000 inwoners;2006;1968;884;137;614;18;35;0;1;10;59;9;1;1084;353;;;538;;130;63;;349;157;24;109;3;6;0;0;2;10;2;0;192;62;;;95;;23;11;
783;20 000 tot 50 000 inwoners;2007;2105;931;131;661;19;37;1;2;11;59;10;0;1174;386;;;567;;147;73;;361;160;22;113;3;6;0;0;2;10;2;0;201;66;;;97;;25;13;
784;20 000 tot 50 000 inwoners;2008;2233;975;133;694;20;40;1;2;11;62;13;0;1258;409;0.0;0.0;566;37.0;158;80;7.0;384;168;23;119;3;7;0;0;2;11;2;0;216;70;0.0;0.0;97;6.0;27;14;1.0
785;20 000 tot 50 000 inwoners;2009;2344;1032;138;734;21;43;1;2;12;68;14;0;1312;437;1.0;1.0;566;39.0;173;88;7.0;401;177;24;126;4;7;0;0;2;12;2;0;225;75;0.0;0.0;97;7.0;30;15;1.0
786;20 000 tot 50 000 inwoners;2010;2433;1090;146;779;21;46;3;1;12;72;10;0;1344;455;10.0;2.0;572;40.0;163;94;7.0;410;184;25;131;3;8;0;0;2;12;2;0;227;77;2.0;0.0;97;7.0;27;16;1.0
787;20 000 tot 50 000 inwoners;2011;2517;1147;153;816;21;48;4;1;13;74;17;0;1370;481;13.0;4.0;572;42.0;154;97;7.0;422;192;26;137;4;8;1;0;2;12;3;0;229;81;2.0;1.0;96;7.0;26;16;1.0
788;20 000 tot 50 000 inwoners;2012;2577;1203;160;851;22;52;4;1;15;76;23;0;1374;505;9.0;4.0;556;43.0;152;96;7.0;435;203;27;144;4;9;1;0;2;13;4;0;232;85;2.0;1.0;94;7.0;26;16;1.0
789;20 000 tot 50 000 inwoners;2013;2702;1296;172;918;22;57;4;1;17;79;26;0;1406;538;10.0;4.0;560;46.0;143;98;7.0;447;214;28;152;4;9;1;0;3;13;4;0;232;89;2.0;1.0;93;8.0;24;16;1.0
790;20 000 tot 50 000 inwoners;2014;2727;1345;179;950;22;57;6;1;18;78;34;0;1383;548;10.0;4.0;546;46.0;124;97;7.0;452;223;30;158;4;10;1;0;3;13;6;0;229;91;2.0;1.0;91;8.0;21;16;1.0
791;20 000 tot 50 000 inwoners;2015;2781;1386;184;977;22;60;6;0;18;73;44;0;1395;574;;;547;47.0;122;99;7.0;462;230;31;162;4;10;1;0;3;12;7;0;232;95;;;91;8.0;20;16;1.0
792;20 000 tot 50 000 inwoners;2016;2838;1434;185;1006;22;62;7;0;18;67;67;0;1404;585;;;542;46.0;122;103;6.0;472;239;31;167;4;10;1;0;3;11;11;0;234;97;;;90;8.0;20;17;1.0
793;50 000 tot 100 000 inwoners;2004;1213;667;254;325;9;3;1;1;1;67;5;0;547;153;;;312;;51;31;;436;239;91;117;3;1;1;0;0;24;2;0;196;55;;;112;;18;11;
794;50 000 tot 100 000 inwoners;2005;1289;709;269;340;10;3;1;1;2;76;6;0;580;166;;;328;;52;34;;452;249;94;119;4;1;0;0;1;27;2;0;203;58;;;115;;18;12;
795;50 000 tot 100 000 inwoners;2006;1176;565;98;366;11;4;2;1;2;75;7;0;611;179;;;336;;59;37;;403;194;34;125;4;1;1;0;1;26;3;0;210;61;;;115;;20;13;
796;50 000 tot 100 000 inwoners;2007;1241;592;97;380;12;4;2;1;2;85;10;0;649;202;;;335;;69;42;;418;200;33;128;4;1;1;0;1;29;3;0;219;68;;;113;;23;14;
797;50 000 tot 100 000 inwoners;2008;1325;624;102;404;12;4;1;1;2;88;10;0;700;212;0.0;0.0;342;19.0;76;46;5.0;438;207;34;134;4;1;0;0;1;29;3;0;232;70;0.0;0.0;113;6.0;25;15;2.0
798;50 000 tot 100 000 inwoners;2009;1408;662;107;427;12;5;2;1;2;95;10;0;746;230;0.0;0.0;358;21.0;82;50;6.0;457;215;35;139;4;2;1;0;1;31;3;0;242;75;0.0;0.0;116;7.0;27;16;2.0
799;50 000 tot 100 000 inwoners;2010;1412;670;108;434;12;5;3;0;2;96;9;0;742;230;0.0;0.0;355;21.0;77;52;6.0;463;220;35;142;4;2;1;0;1;31;3;0;243;75;0.0;0.0;116;7.0;25;17;2.0
800;50 000 tot 100 000 inwoners;2011;1563;754;121;485;13;8;3;0;3;110;9;0;810;261;0.0;0.0;380;23.0;81;58;6.0;472;227;36;146;4;2;1;0;1;33;3;0;244;79;0.0;0.0;115;7.0;24;18;2.0
801;50 000 tot 100 000 inwoners;2012;1612;792;125;511;14;9;4;0;3;115;10;0;820;272;0.0;0.0;376;24.0;83;59;6.0;485;238;38;154;4;3;1;0;1;35;3;0;247;82;0.0;0.0;113;7.0;25;18;2.0
802;50 000 tot 100 000 inwoners;2013;1584;785;122;508;14;8;5;0;3;111;14;0;799;274;0.0;0.0;366;23.0;73;57;6.0;490;243;38;157;4;2;1;0;1;34;4;0;247;85;0.0;0.0;113;7.0;23;17;2.0
803;50 000 tot 100 000 inwoners;2014;1549;782;119;509;14;10;5;0;4;106;15;0;767;271;0.0;0.0;349;22.0;65;54;6.0;496;250;38;163;4;3;2;0;1;34;5;0;246;87;0.0;0.0;112;7.0;21;17;2.0
804;50 000 tot 100 000 inwoners;2015;1541;782;119;518;14;9;4;0;4;94;20;0;759;276;;;338;21.0;65;53;5.0;504;256;39;169;5;3;1;0;1;31;6;0;248;90;;;110;7.0;21;17;2.0
805;50 000 tot 100 000 inwoners;2016;1547;790;117;525;14;8;4;0;3;89;29;0;757;279;;;336;21.0;63;54;5.0;512;262;39;174;5;3;1;0;1;30;10;0;251;92;;;111;7.0;21;18;2.0
806;100 000 tot 150 000 inwoners;2004;789;525;199;241;5;9;1;0;0;56;13;0;264;55;;;143;;46;20;;487;324;123;149;3;6;1;0;0;34;8;0;163;34;;;88;;28;12;
807;100 000 tot 150 000 inwoners;2005;823;548;206;250;4;9;1;0;0;61;16;0;275;61;;;147;;48;20;;505;336;126;154;3;6;1;0;0;37;10;0;169;37;;;90;;29;12;
808;100 000 tot 150 000 inwoners;2006;717;422;70;259;5;10;1;0;0;61;15;0;295;81;;;153;;41;21;;438;257;43;158;3;6;1;0;0;37;9;0;180;49;;;94;;25;13;
809;100 000 tot 150 000 inwoners;2007;758;436;73;266;4;10;1;0;1;66;15;0;322;89;;;162;;48;23;;460;264;44;162;3;6;1;0;0;40;9;0;195;54;;;98;;29;14;
810;100 000 tot 150 000 inwoners;2008;812;456;74;278;4;10;1;0;1;69;19;0;355;95;0.0;0.0;167;9.0;54;25;3.0;489;275;45;168;3;6;0;0;0;42;11;0;214;58;0.0;0.0;101;6.0;33;15;2.0
811;100 000 tot 150 000 inwoners;2009;860;486;81;294;5;12;1;0;1;72;21;0;374;105;0.0;0.0;172;10.0;56;28;3.0;515;291;48;176;3;7;0;0;0;43;13;0;224;63;0.0;0.0;103;6.0;34;17;2.0
812;100 000 tot 150 000 inwoners;2010;923;517;88;318;5;12;2;0;1;80;11;0;407;121;0.0;0.0;186;11.0;55;30;3.0;518;290;49;178;3;7;1;0;0;45;6;0;228;68;0.0;0.0;104;6.0;31;17;2.0
813;100 000 tot 150 000 inwoners;2011;818;462;84;288;4;13;2;0;1;60;10;0;357;110;0.0;0.0;160;10.0;47;26;3.0;531;300;54;187;3;8;1;0;0;39;7;0;231;71;0.0;0.0;104;7.0;30;17;2.0
814;100 000 tot 150 000 inwoners;2012;901;506;93;316;5;13;2;0;1;64;12;0;395;127;0.0;0.0;177;11.0;49;27;3.0;545;306;56;191;3;8;1;0;0;39;7;0;239;77;0.0;0.0;107;7.0;30;17;2.0
815;100 000 tot 150 000 inwoners;2013;985;565;102;355;6;14;2;0;1;72;13;0;420;139;0.0;0.0;184;12.0;52;30;3.0;559;321;58;201;4;8;1;0;0;41;7;0;238;79;0.0;0.0;104;7.0;29;17;2.0
816;100 000 tot 150 000 inwoners;2014;864;509;93;309;6;14;2;0;1;68;17;0;355;119;0.0;0.0;160;11.0;36;26;3.0;563;332;61;201;4;9;1;0;0;44;11;0;232;78;0.0;0.0;104;7.0;23;17;2.0
817;100 000 tot 150 000 inwoners;2015;906;531;96;326;5;15;3;0;1;66;21;0;374;130;;;167;13.0;35;27;3.0;565;332;60;203;3;9;2;0;0;41;13;0;234;81;;;104;8.0;22;17;2.0
818;100 000 tot 150 000 inwoners;2016;935;553;94;332;5;16;2;0;1;70;34;0;382;131;;;168;12.0;38;29;3.0;582;344;58;206;3;10;1;0;0;44;21;0;238;82;;;105;8.0;24;18;2.0
819;150 000 tot 250 000 inwoners;2004;651;393;145;184;6;2;0;0;1;53;3;0;258;63;;;140;;39;16;;469;284;105;133;4;2;0;0;0;38;2;0;186;46;;;101;;28;11;
820;150 000 tot 250 000 inwoners;2005;673;404;150;189;6;2;0;0;0;54;3;0;269;69;;;143;;39;18;;482;289;107;135;4;2;0;0;0;38;2;0;192;49;;;102;;28;13;
821;150 000 tot 250 000 inwoners;2006;614;325;56;195;6;2;0;0;0;60;6;0;288;77;;;150;;43;19;;436;231;39;138;4;2;0;0;0;43;4;0;205;55;;;106;;31;13;
822;150 000 tot 250 000 inwoners;2007;640;337;59;208;6;2;0;0;0;55;6;0;303;83;;;152;;46;22;;452;238;42;147;5;2;0;0;0;39;4;0;214;59;;;108;;33;15;
823;150 000 tot 250 000 inwoners;2008;682;353;62;218;7;3;0;0;0;59;4;0;330;91;0.0;0.0;160;5.0;50;21;3.0;480;248;44;153;5;2;0;0;0;42;3;0;232;64;0.0;0.0;113;3.0;35;15;2.0
824;150 000 tot 250 000 inwoners;2009;714;374;66;230;7;3;1;0;0;63;4;0;340;81;13.0;0.0;163;5.0;51;24;3.0;499;261;46;161;5;2;0;0;0;44;3;0;238;57;9.0;0.0;114;3.0;36;17;2.0
825;150 000 tot 250 000 inwoners;2010;728;385;67;236;7;3;3;0;0;64;4;0;343;83;14.0;0.0;165;5.0;50;23;4.0;504;266;46;164;5;2;2;0;0;45;3;0;237;57;9.0;0.0;114;3.0;35;16;2.0
826;150 000 tot 250 000 inwoners;2011;826;447;74;266;8;4;4;0;0;83;9;0;379;104;0.0;0.0;184;6.0;54;27;4.0;514;278;46;165;5;2;2;0;0;52;6;0;236;65;0.0;0.0;114;4.0;34;17;2.0
827;150 000 tot 250 000 inwoners;2012;851;475;80;284;8;5;3;0;0;85;9;0;377;109;0.0;0.0;181;6.0;49;28;4.0;526;293;50;175;5;3;2;0;0;52;6;0;233;68;0.0;0.0;112;4.0;30;17;2.0
828;150 000 tot 250 000 inwoners;2013;869;490;84;294;9;6;4;0;0;85;9;0;379;99;14.0;0.0;181;6.0;46;30;4.0;533;300;51;180;5;3;2;0;0;52;6;0;232;61;9.0;0.0;111;3.0;28;18;2.0
829;150 000 tot 250 000 inwoners;2014;1130;636;110;396;10;7;4;0;0;97;11;0;494;164;0.0;0.0;224;10.0;55;37;5.0;539;303;52;189;5;3;2;0;0;46;5;0;236;78;0.0;0.0;107;5.0;26;18;2.0
830;150 000 tot 250 000 inwoners;2015;1240;709;116;444;11;8;4;0;0;114;12;0;530;180;;;242;11.0;54;39;5.0;547;313;51;196;5;3;2;0;0;50;5;0;234;79;;;107;5.0;24;17;2.0
831;150 000 tot 250 000 inwoners;2016;1273;735;112;467;11;9;5;0;0;117;14;0;538;185;;;243;12.0;53;41;5.0;559;323;49;205;5;4;2;0;0;51;6;0;236;81;;;107;5.0;23;18;2.0
832;250 000 inwoners of meer;2004;1189;764;242;306;5;32;8;0;0;134;36;1;425;119;;;224;;50;33;;573;368;117;148;3;16;4;0;0;65;17;0;205;57;;;108;;24;16;
833;250 000 inwoners of meer;2005;1229;766;234;300;6;33;7;0;0;146;40;1;462;126;;;232;;67;36;;591;368;112;144;3;16;3;0;0;70;19;0;222;61;;;112;;32;17;
834;250 000 inwoners of meer;2006;1114;660;115;310;6;28;9;0;0;151;41;1;454;126;;;229;;63;36;;534;317;55;148;3;13;4;0;0;72;20;1;218;60;;;110;;30;17;
835;250 000 inwoners of meer;2007;1177;692;117;320;6;29;8;0;0;171;40;1;485;147;;;244;;60;35;;564;331;56;153;3;14;4;0;0;82;19;1;232;70;;;117;;29;17;
836;250 000 inwoners of meer;2008;1306;732;119;319;6;30;6;0;0;206;44;1;574;165;0.0;0.0;272;11.0;75;41;10.0;622;349;57;152;3;14;3;0;0;98;21;0;273;79;0.0;0.0;130;5.0;36;20;5.0
837;250 000 inwoners of meer;2009;1388;769;124;324;6;36;7;0;0;225;47;1;619;176;0.0;0.0;291;11.0;87;43;11.0;653;362;58;153;3;17;3;0;0;106;22;1;291;83;0.0;0.0;137;5.0;41;20;5.0
838;250 000 inwoners of meer;2010;1384;767;119;327;6;34;7;0;0;244;31;0;616;189;0.0;0.0;285;10.0;76;45;10.0;642;356;55;152;3;16;3;0;0;113;14;0;286;88;0.0;0.0;132;5.0;35;21;5.0
839;250 000 inwoners of meer;2011;1426;790;123;330;6;33;7;0;0;245;45;1;635;192;0.0;0.0;283;12.0;88;49;11.0;649;360;56;150;3;15;3;0;0;111;20;1;289;88;0.0;0.0;129;5.0;40;22;5.0
840;250 000 inwoners of meer;2012;1483;839;128;347;6;39;7;0;0;266;45;1;644;198;0.0;0.0;300;12.0;76;47;11.0;667;378;57;156;3;18;3;0;0;120;20;1;290;89;0.0;0.0;135;5.0;34;21;5.0
841;250 000 inwoners of meer;2013;1571;913;141;375;7;46;7;0;0;288;48;2;658;202;0.0;0.0;312;13.0;74;46;11.0;700;407;63;167;3;21;3;0;0;128;21;1;293;90;0.0;0.0;139;6.0;33;21;5.0
842;250 000 inwoners of meer;2014;1589;941;141;393;7;49;4;0;0;298;49;1;648;198;0.0;0.0;313;13.0;68;44;11.0;702;416;62;174;3;22;2;0;0;131;21;0;286;87;0.0;0.0;138;6.0;30;20;5.0
843;250 000 inwoners of meer;2015;1585;963;151;396;7;48;6;0;0;307;48;1;622;199;;;288;14.0;66;44;12.0;691;420;66;172;3;21;3;0;0;134;21;0;271;87;;;125;6.0;29;19;5.0
844;250 000 inwoners of meer;2016;1616;997;162;408;5;58;2;0;0;317;44;1;619;203;;;276;17.0;66;45;13.0;696;429;70;176;2;25;1;0;0;137;19;0;267;87;;;119;7.0;28;20;5.0
