ID;Populatie;Geslacht;Persoonskenmerken;Motieven;RegioS;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
5138;6000050;1100;1020870;2030220;Noord-Brabant (PV);2013;0.4;7.19;10.15
5139;6000050;1100;1020870;2030220;Noord-Brabant (PV);2014;0.43;4.67;9.73
5140;6000050;1100;1020870;2030220;Limburg (PV);2010;0.3;3.81;5.63
5141;6000050;1100;1020870;2030220;Limburg (PV);2011;0.34;5.08;7.48
5142;6000050;1100;1020870;2030220;Limburg (PV);2012;0.4;4.55;8.26
5143;6000050;1100;1020870;2030220;Limburg (PV);2013;0.42;5.78;8.6
5144;6000050;1100;1020870;2030220;Limburg (PV);2014;0.43;2.68;7.57
5145;6000050;1100;1020870;2030220;Zeer sterk stedelijk;2010;0.42;6.11;12.2
5146;6000050;1100;1020870;2030220;Zeer sterk stedelijk;2011;0.37;5.95;11.37
5147;6000050;1100;1020870;2030220;Zeer sterk stedelijk;2012;0.41;6.83;12.75
5148;6000050;1100;1020870;2030220;Zeer sterk stedelijk;2013;0.4;8.9;16.38
5149;6000050;1100;1020870;2030220;Zeer sterk stedelijk;2014;0.36;6.6;13.59
5150;6000050;1100;1020870;2030220;Sterk stedelijk;2010;0.46;4.95;8.97
5151;6000050;1100;1020870;2030220;Sterk stedelijk;2011;0.39;5.63;10.04
5152;6000050;1100;1020870;2030220;Sterk stedelijk;2012;0.43;5.18;9.36
5153;6000050;1100;1020870;2030220;Sterk stedelijk;2013;0.43;6.58;10.25
5154;6000050;1100;1020870;2030220;Sterk stedelijk;2014;0.39;7.06;12.45
5155;6000050;1100;1020870;2030220;Matig stedelijk;2010;0.36;5.26;8.6
5156;6000050;1100;1020870;2030220;Matig stedelijk;2011;0.36;4.39;7.73
5157;6000050;1100;1020870;2030220;Matig stedelijk;2012;0.43;5.25;7.86
5158;6000050;1100;1020870;2030220;Matig stedelijk;2013;0.37;3.63;6.8
5159;6000050;1100;1020870;2030220;Matig stedelijk;2014;0.48;5.44;10.25
5160;6000050;1100;1020870;2030220;Weinig stedelijk;2010;0.4;5.5;9.11
5161;6000050;1100;1020870;2030220;Weinig stedelijk;2011;0.37;3.56;6.84
5162;6000050;1100;1020870;2030220;Weinig stedelijk;2012;0.36;3.88;6.31
5163;6000050;1100;1020870;2030220;Weinig stedelijk;2013;0.37;4.51;6.95
5164;6000050;1100;1020870;2030220;Weinig stedelijk;2014;0.45;5.63;8.86
5165;6000050;1100;1020870;2030220;Niet stedelijk;2010;0.34;3.65;5.65
5166;6000050;1100;1020870;2030220;Niet stedelijk;2011;0.39;9.75;11.23
5167;6000050;1100;1020870;2030220;Niet stedelijk;2012;0.26;5.16;7.83
5168;6000050;1100;1020870;2030220;Niet stedelijk;2013;0.38;5.91;8.9
5169;6000050;1100;1020870;2030220;Niet stedelijk;2014;0.23;4.59;6.35
5170;6000050;1100;1020870;2030230;Nederland;2010;0.46;4.23;11.18
5171;6000050;1100;1020870;2030230;Nederland;2011;0.43;4.24;10.95
5172;6000050;1100;1020870;2030230;Nederland;2012;0.45;4.46;10.73
5173;6000050;1100;1020870;2030230;Nederland;2013;0.45;4.64;11.15
5174;6000050;1100;1020870;2030230;Nederland;2014;0.45;4.92;11.62
5175;6000050;1100;1020870;2030230;Noord-Nederland (LD);2010;0.42;5.15;11.54
5176;6000050;1100;1020870;2030230;Noord-Nederland (LD);2011;0.36;4.98;8.98
5177;6000050;1100;1020870;2030230;Noord-Nederland (LD);2012;0.39;4.36;9.3
5178;6000050;1100;1020870;2030230;Noord-Nederland (LD);2013;0.46;6.08;11.26
5179;6000050;1100;1020870;2030230;Noord-Nederland (LD);2014;0.49;7.12;14.6
5180;6000050;1100;1020870;2030230;Oost-Nederland (LD);2010;0.45;4.55;11.17
5181;6000050;1100;1020870;2030230;Oost-Nederland (LD);2011;0.45;4.54;10.09
5182;6000050;1100;1020870;2030230;Oost-Nederland (LD);2012;0.44;4.73;10.44
5183;6000050;1100;1020870;2030230;Oost-Nederland (LD);2013;0.45;4.14;9.66
5184;6000050;1100;1020870;2030230;Oost-Nederland (LD);2014;0.38;4.01;9.15
5185;6000050;1100;1020870;2030230;West-Nederland (LD);2010;0.44;4.14;11.42
5186;6000050;1100;1020870;2030230;West-Nederland (LD);2011;0.43;3.72;12.02
5187;6000050;1100;1020870;2030230;West-Nederland (LD);2012;0.49;4.5;11.91
5188;6000050;1100;1020870;2030230;West-Nederland (LD);2013;0.45;4.42;11.88
5189;6000050;1100;1020870;2030230;West-Nederland (LD);2014;0.46;4.28;11.2
5190;6000050;1100;1020870;2030230;Zuid-Nederland (LD);2010;0.55;3.48;10.3
5191;6000050;1100;1020870;2030230;Zuid-Nederland (LD);2011;0.43;4.71;10.55
5192;6000050;1100;1020870;2030230;Zuid-Nederland (LD);2012;0.43;4.14;8.85
5193;6000050;1100;1020870;2030230;Zuid-Nederland (LD);2013;0.43;4.92;10.79
5194;6000050;1100;1020870;2030230;Zuid-Nederland (LD);2014;0.51;6.2;13.34
5195;6000050;1100;1020870;2030230;Groningen (PV);2010;0.46;5.39;11.52
5196;6000050;1100;1020870;2030230;Groningen (PV);2011;0.31;5.3;7.97
5197;6000050;1100;1020870;2030230;Groningen (PV);2012;0.32;5.45;10.76
5198;6000050;1100;1020870;2030230;Groningen (PV);2013;0.56;9.22;15.01
5199;6000050;1100;1020870;2030230;Groningen (PV);2014;0.6;10.64;19.18
5200;6000050;1100;1020870;2030230;Friesland (PV);2010;0.42;5.76;11.49
5201;6000050;1100;1020870;2030230;Friesland (PV);2011;0.41;4.23;9.96
5202;6000050;1100;1020870;2030230;Friesland (PV);2012;0.49;4.4;8.95
5203;6000050;1100;1020870;2030230;Friesland (PV);2013;0.42;4.78;9.91
5204;6000050;1100;1020870;2030230;Friesland (PV);2014;0.33;2.93;7.73
5205;6000050;1100;1020870;2030230;Drenthe (PV);2010;0.34;3.7;11.66
5206;6000050;1100;1020870;2030230;Drenthe (PV);2011;0.4;5.52;9.53
5207;6000050;1100;1020870;2030230;Drenthe (PV);2012;0.39;2.14;6.92
5208;6000050;1100;1020870;2030230;Drenthe (PV);2013;0.31;1.3;5.21
5209;6000050;1100;1020870;2030230;Drenthe (PV);2014;0.5;6.22;15.63
5210;6000050;1100;1020870;2030230;Overijssel (PV);2010;0.45;4.33;12.1
5211;6000050;1100;1020870;2030230;Overijssel (PV);2011;0.4;3.19;8.62
5212;6000050;1100;1020870;2030230;Overijssel (PV);2012;0.44;4.02;9.22
5213;6000050;1100;1020870;2030230;Overijssel (PV);2013;0.42;5.43;10.42
5214;6000050;1100;1020870;2030230;Overijssel (PV);2014;0.44;3.5;9.59
5215;6000050;1100;1020870;2030230;Flevoland (PV);2010;0.56;6.81;13.29
5216;6000050;1100;1020870;2030230;Flevoland (PV);2011;0.4;2.82;6.6
5217;6000050;1100;1020870;2030230;Flevoland (PV);2012;0.43;5.69;13.38
5218;6000050;1100;1020870;2030230;Flevoland (PV);2013;0.33;4.27;8.24
5219;6000050;1100;1020870;2030230;Flevoland (PV);2014;0.41;4.78;11.22
5220;6000050;1100;1020870;2030230;Gelderland (PV);2010;0.43;4.18;10.15
5221;6000050;1100;1020870;2030230;Gelderland (PV);2011;0.5;5.76;11.76
5222;6000050;1100;1020870;2030230;Gelderland (PV);2012;0.44;4.94;10.58
5223;6000050;1100;1020870;2030230;Gelderland (PV);2013;0.5;3.44;9.61
5224;6000050;1100;1020870;2030230;Gelderland (PV);2014;0.33;4.12;8.43
5225;6000050;1100;1020870;2030230;Utrecht (PV);2010;0.57;4.53;12.42
5226;6000050;1100;1020870;2030230;Utrecht (PV);2011;0.47;3.83;14.2
5227;6000050;1100;1020870;2030230;Utrecht (PV);2012;0.47;9.15;14.39
5228;6000050;1100;1020870;2030230;Utrecht (PV);2013;0.42;5.38;10.28
5229;6000050;1100;1020870;2030230;Utrecht (PV);2014;0.49;6.48;14.64
5230;6000050;1100;1020870;2030230;Noord-Holland (PV);2010;0.4;3.11;9.35
5231;6000050;1100;1020870;2030230;Noord-Holland (PV);2011;0.43;3.58;10.32
5232;6000050;1100;1020870;2030230;Noord-Holland (PV);2012;0.54;2.79;9.34
5233;6000050;1100;1020870;2030230;Noord-Holland (PV);2013;0.5;5.09;15.26
5234;6000050;1100;1020870;2030230;Noord-Holland (PV);2014;0.48;4.37;12.14
5235;6000050;1100;1020870;2030230;Zuid-Holland (PV);2010;0.43;4.79;12.85
5236;6000050;1100;1020870;2030230;Zuid-Holland (PV);2011;0.41;3.89;12.85
5237;6000050;1100;1020870;2030230;Zuid-Holland (PV);2012;0.46;4.45;13.62
5238;6000050;1100;1020870;2030230;Zuid-Holland (PV);2013;0.42;3.84;10.35
5239;6000050;1100;1020870;2030230;Zuid-Holland (PV);2014;0.42;3.55;9.5
5240;6000050;1100;1020870;2030230;Zeeland (PV);2010;0.5;3.64;8.7
5241;6000050;1100;1020870;2030230;Zeeland (PV);2011;0.45;2.62;10.71
5242;6000050;1100;1020870;2030230;Zeeland (PV);2012;0.45;4.56;7.7
5243;6000050;1100;1020870;2030230;Zeeland (PV);2013;0.38;2.34;5.76
5244;6000050;1100;1020870;2030230;Zeeland (PV);2014;0.55;3.48;9.67
5245;6000050;1100;1020870;2030230;Noord-Brabant (PV);2010;0.62;3.98;11.9
5246;6000050;1100;1020870;2030230;Noord-Brabant (PV);2011;0.46;5.16;11.9
5247;6000050;1100;1020870;2030230;Noord-Brabant (PV);2012;0.4;3.25;8.19
5248;6000050;1100;1020870;2030230;Noord-Brabant (PV);2013;0.43;3.63;10.03
5249;6000050;1100;1020870;2030230;Noord-Brabant (PV);2014;0.52;6.18;13.64
5250;6000050;1100;1020870;2030230;Limburg (PV);2010;0.42;2.54;7.33
5251;6000050;1100;1020870;2030230;Limburg (PV);2011;0.37;3.89;8.11
5252;6000050;1100;1020870;2030230;Limburg (PV);2012;0.47;5.82;10.11
5253;6000050;1100;1020870;2030230;Limburg (PV);2013;0.44;7.65;12.38
5254;6000050;1100;1020870;2030230;Limburg (PV);2014;0.48;6.24;12.66
5255;6000050;1100;1020870;2030230;Zeer sterk stedelijk;2010;0.45;4.02;12.37
5256;6000050;1100;1020870;2030230;Zeer sterk stedelijk;2011;0.45;3.84;11.46
5257;6000050;1100;1020870;2030230;Zeer sterk stedelijk;2012;0.51;5.01;12.22
5258;6000050;1100;1020870;2030230;Zeer sterk stedelijk;2013;0.48;5.25;13.49
5259;6000050;1100;1020870;2030230;Zeer sterk stedelijk;2014;0.48;4.01;11.23
5260;6000050;1100;1020870;2030230;Sterk stedelijk;2010;0.45;3.58;10.64
5261;6000050;1100;1020870;2030230;Sterk stedelijk;2011;0.43;4.81;11.85
5262;6000050;1100;1020870;2030230;Sterk stedelijk;2012;0.45;3.74;10.96
5263;6000050;1100;1020870;2030230;Sterk stedelijk;2013;0.44;4.51;10.61
5264;6000050;1100;1020870;2030230;Sterk stedelijk;2014;0.46;5.27;12.36
5265;6000050;1100;1020870;2030230;Matig stedelijk;2010;0.46;4.6;9.53
5266;6000050;1100;1020870;2030230;Matig stedelijk;2011;0.35;3.58;9.23
5267;6000050;1100;1020870;2030230;Matig stedelijk;2012;0.39;3.13;8.17
5268;6000050;1100;1020870;2030230;Matig stedelijk;2013;0.42;4.85;10.35
5269;6000050;1100;1020870;2030230;Matig stedelijk;2014;0.47;6.54;12.56
5270;6000050;1100;1020870;2030230;Weinig stedelijk;2010;0.48;4.53;10.3
5271;6000050;1100;1020870;2030230;Weinig stedelijk;2011;0.45;4.54;10.85
5272;6000050;1100;1020870;2030230;Weinig stedelijk;2012;0.43;4.72;9.06
5273;6000050;1100;1020870;2030230;Weinig stedelijk;2013;0.45;3.41;9.46
5274;6000050;1100;1020870;2030230;Weinig stedelijk;2014;0.4;4.01;10.6
5275;6000050;1100;1020870;2030230;Niet stedelijk;2010;0.51;5.69;13.53
5276;6000050;1100;1020870;2030230;Niet stedelijk;2011;0.41;4.49;9.57
5277;6000050;1100;1020870;2030230;Niet stedelijk;2012;0.43;6.78;12.6
5278;6000050;1100;1020870;2030230;Niet stedelijk;2013;0.39;4.84;9.13
5279;6000050;1100;1020870;2030230;Niet stedelijk;2014;0.42;6.34;11.02
5280;6000050;1100;1020870;2030240;Nederland;2010;0.13;0.58;4.35
5281;6000050;1100;1020870;2030240;Nederland;2011;0.14;0.87;5.86
5282;6000050;1100;1020870;2030240;Nederland;2012;0.13;0.67;4.92
5283;6000050;1100;1020870;2030240;Nederland;2013;0.14;1.05;5.41
5284;6000050;1100;1020870;2030240;Nederland;2014;0.12;0.81;5.23
5285;6000050;1100;1020870;2030240;Noord-Nederland (LD);2010;0.11;0.45;3.53
5286;6000050;1100;1020870;2030240;Noord-Nederland (LD);2011;0.13;1.51;5.32
5287;6000050;1100;1020870;2030240;Noord-Nederland (LD);2012;0.15;0.54;5.14
5288;6000050;1100;1020870;2030240;Noord-Nederland (LD);2013;0.19;0.71;6.04
5289;6000050;1100;1020870;2030240;Noord-Nederland (LD);2014;0.12;0.53;6.37
5290;6000050;1100;1020870;2030240;Oost-Nederland (LD);2010;0.16;0.84;5.28
5291;6000050;1100;1020870;2030240;Oost-Nederland (LD);2011;0.17;0.52;5.3
5292;6000050;1100;1020870;2030240;Oost-Nederland (LD);2012;0.15;0.54;4.58
5293;6000050;1100;1020870;2030240;Oost-Nederland (LD);2013;0.11;0.72;3.69
5294;6000050;1100;1020870;2030240;Oost-Nederland (LD);2014;0.13;0.82;3.65
5295;6000050;1100;1020870;2030240;West-Nederland (LD);2010;0.11;0.54;3.85
5296;6000050;1100;1020870;2030240;West-Nederland (LD);2011;0.11;0.86;6.07
5297;6000050;1100;1020870;2030240;West-Nederland (LD);2012;0.13;0.78;4.89
5298;6000050;1100;1020870;2030240;West-Nederland (LD);2013;0.12;1.08;5.37
5299;6000050;1100;1020870;2030240;West-Nederland (LD);2014;0.12;0.86;5.35
5300;6000050;1100;1020870;2030240;Zuid-Nederland (LD);2010;0.13;0.5;5.2
5301;6000050;1100;1020870;2030240;Zuid-Nederland (LD);2011;0.15;0.88;6.31
5302;6000050;1100;1020870;2030240;Zuid-Nederland (LD);2012;0.12;0.63;5.2
5303;6000050;1100;1020870;2030240;Zuid-Nederland (LD);2013;0.17;1.61;7.13
5304;6000050;1100;1020870;2030240;Zuid-Nederland (LD);2014;0.15;0.82;5.76
5305;6000050;1100;1020870;2030240;Groningen (PV);2010;;;
5306;6000050;1100;1020870;2030240;Groningen (PV);2011;;;
5307;6000050;1100;1020870;2030240;Groningen (PV);2012;;;
5308;6000050;1100;1020870;2030240;Groningen (PV);2013;0.18;0.75;4.72
5309;6000050;1100;1020870;2030240;Groningen (PV);2014;;;
5310;6000050;1100;1020870;2030240;Friesland (PV);2010;;;
5311;6000050;1100;1020870;2030240;Friesland (PV);2011;;;
5312;6000050;1100;1020870;2030240;Friesland (PV);2012;;;
5313;6000050;1100;1020870;2030240;Friesland (PV);2013;;;
5314;6000050;1100;1020870;2030240;Friesland (PV);2014;;;
5315;6000050;1100;1020870;2030240;Drenthe (PV);2010;;;
5316;6000050;1100;1020870;2030240;Drenthe (PV);2011;;;
5317;6000050;1100;1020870;2030240;Drenthe (PV);2012;;;
5318;6000050;1100;1020870;2030240;Drenthe (PV);2013;;;
5319;6000050;1100;1020870;2030240;Drenthe (PV);2014;;;
5320;6000050;1100;1020870;2030240;Overijssel (PV);2010;;;
5321;6000050;1100;1020870;2030240;Overijssel (PV);2011;;;
5322;6000050;1100;1020870;2030240;Overijssel (PV);2012;;;
5323;6000050;1100;1020870;2030240;Overijssel (PV);2013;;;
5324;6000050;1100;1020870;2030240;Overijssel (PV);2014;;;
5325;6000050;1100;1020870;2030240;Flevoland (PV);2010;;;
5326;6000050;1100;1020870;2030240;Flevoland (PV);2011;;;
5327;6000050;1100;1020870;2030240;Flevoland (PV);2012;;;
5328;6000050;1100;1020870;2030240;Flevoland (PV);2013;;;
5329;6000050;1100;1020870;2030240;Flevoland (PV);2014;;;
5330;6000050;1100;1020870;2030240;Gelderland (PV);2010;0.16;1.15;5.45
5331;6000050;1100;1020870;2030240;Gelderland (PV);2011;0.18;0.63;6.25
5332;6000050;1100;1020870;2030240;Gelderland (PV);2012;0.16;0.63;4.83
5333;6000050;1100;1020870;2030240;Gelderland (PV);2013;;;
5334;6000050;1100;1020870;2030240;Gelderland (PV);2014;;;
5335;6000050;1100;1020870;2030240;Utrecht (PV);2010;;;
5336;6000050;1100;1020870;2030240;Utrecht (PV);2011;;;
5337;6000050;1100;1020870;2030240;Utrecht (PV);2012;;;
5338;6000050;1100;1020870;2030240;Utrecht (PV);2013;;;
5339;6000050;1100;1020870;2030240;Utrecht (PV);2014;;;
5340;6000050;1100;1020870;2030240;Noord-Holland (PV);2010;0.11;0.63;4.11
5341;6000050;1100;1020870;2030240;Noord-Holland (PV);2011;0.13;0.36;5.84
5342;6000050;1100;1020870;2030240;Noord-Holland (PV);2012;0.15;0.63;5.13
5343;6000050;1100;1020870;2030240;Noord-Holland (PV);2013;0.15;0.76;4.79
5344;6000050;1100;1020870;2030240;Noord-Holland (PV);2014;0.1;0.45;2.98
5345;6000050;1100;1020870;2030240;Zuid-Holland (PV);2010;0.12;0.37;3.77
5346;6000050;1100;1020870;2030240;Zuid-Holland (PV);2011;0.11;0.83;5.7
5347;6000050;1100;1020870;2030240;Zuid-Holland (PV);2012;0.1;0.87;4.26
5348;6000050;1100;1020870;2030240;Zuid-Holland (PV);2013;0.1;1.51;5.59
5349;6000050;1100;1020870;2030240;Zuid-Holland (PV);2014;0.12;1.29;7.8
5350;6000050;1100;1020870;2030240;Zeeland (PV);2010;;;
5351;6000050;1100;1020870;2030240;Zeeland (PV);2011;;;
5352;6000050;1100;1020870;2030240;Zeeland (PV);2012;;;
5353;6000050;1100;1020870;2030240;Zeeland (PV);2013;;;
5354;6000050;1100;1020870;2030240;Zeeland (PV);2014;;;
5355;6000050;1100;1020870;2030240;Noord-Brabant (PV);2010;0.13;0.59;5.95
5356;6000050;1100;1020870;2030240;Noord-Brabant (PV);2011;0.11;0.39;3.75
5357;6000050;1100;1020870;2030240;Noord-Brabant (PV);2012;0.12;0.67;5.38
5358;6000050;1100;1020870;2030240;Noord-Brabant (PV);2013;0.16;0.97;5.92
5359;6000050;1100;1020870;2030240;Noord-Brabant (PV);2014;0.15;0.96;6.18
5360;6000050;1100;1020870;2030240;Limburg (PV);2010;;;
5361;6000050;1100;1020870;2030240;Limburg (PV);2011;0.23;1.76;10.96
5362;6000050;1100;1020870;2030240;Limburg (PV);2012;;;
5363;6000050;1100;1020870;2030240;Limburg (PV);2013;;;
5364;6000050;1100;1020870;2030240;Limburg (PV);2014;;;
5365;6000050;1100;1020870;2030240;Zeer sterk stedelijk;2010;0.1;0.35;3.45
5366;6000050;1100;1020870;2030240;Zeer sterk stedelijk;2011;0.11;0.52;5.88
5367;6000050;1100;1020870;2030240;Zeer sterk stedelijk;2012;0.11;0.8;4.92
5368;6000050;1100;1020870;2030240;Zeer sterk stedelijk;2013;0.13;1.25;5.89
5369;6000050;1100;1020870;2030240;Zeer sterk stedelijk;2014;0.09;0.77;3.94
5370;6000050;1100;1020870;2030240;Sterk stedelijk;2010;0.13;0.75;3.93
5371;6000050;1100;1020870;2030240;Sterk stedelijk;2011;0.14;0.43;4.21
5372;6000050;1100;1020870;2030240;Sterk stedelijk;2012;0.11;0.56;4.22
5373;6000050;1100;1020870;2030240;Sterk stedelijk;2013;0.11;0.42;3.08
5374;6000050;1100;1020870;2030240;Sterk stedelijk;2014;0.14;0.75;5.92
5375;6000050;1100;1020870;2030240;Matig stedelijk;2010;0.14;0.45;4.64
5376;6000050;1100;1020870;2030240;Matig stedelijk;2011;0.15;0.75;5.96
5377;6000050;1100;1020870;2030240;Matig stedelijk;2012;0.15;0.5;5.59
5378;6000050;1100;1020870;2030240;Matig stedelijk;2013;0.17;1.28;7.12
5379;6000050;1100;1020870;2030240;Matig stedelijk;2014;0.14;1.2;5.49
5380;6000050;1100;1020870;2030240;Weinig stedelijk;2010;0.14;0.8;5.91
5381;6000050;1100;1020870;2030240;Weinig stedelijk;2011;0.17;2.01;8.81
5382;6000050;1100;1020870;2030240;Weinig stedelijk;2012;0.19;0.74;5.77
5383;6000050;1100;1020870;2030240;Weinig stedelijk;2013;0.14;1.46;5.85
5384;6000050;1100;1020870;2030240;Weinig stedelijk;2014;0.18;0.69;6.87
5385;6000050;1100;1020870;2030240;Niet stedelijk;2010;0.14;0.67;5.38
5386;6000050;1100;1020870;2030240;Niet stedelijk;2011;0.16;1.25;4.53
5387;6000050;1100;1020870;2030240;Niet stedelijk;2012;0.12;0.76;4.3
5388;6000050;1100;1020870;2030240;Niet stedelijk;2013;0.17;1.22;7.28
5389;6000050;1100;1020870;2030240;Niet stedelijk;2014;0.09;0.53;4.35
5390;6000050;1100;1020870;2030250;Nederland;2010;0.25;2.76;4.72
5391;6000050;1100;1020870;2030250;Nederland;2011;0.23;2.61;4.8
5392;6000050;1100;1020870;2030250;Nederland;2012;0.27;2.56;5.29
5393;6000050;1100;1020870;2030250;Nederland;2013;0.23;2.16;4.33
5394;6000050;1100;1020870;2030250;Nederland;2014;0.26;1.84;3.97
5395;6000050;1100;1020870;2030250;Noord-Nederland (LD);2010;0.24;4.03;6.38
5396;6000050;1100;1020870;2030250;Noord-Nederland (LD);2011;0.21;2.79;3.7
5397;6000050;1100;1020870;2030250;Noord-Nederland (LD);2012;0.26;3.0;6.15
5398;6000050;1100;1020870;2030250;Noord-Nederland (LD);2013;0.26;2.75;4.01
5399;6000050;1100;1020870;2030250;Noord-Nederland (LD);2014;0.28;2.66;4.74
5400;6000050;1100;1020870;2030250;Oost-Nederland (LD);2010;0.31;3.62;6.01
5401;6000050;1100;1020870;2030250;Oost-Nederland (LD);2011;0.21;3.32;4.46
5402;6000050;1100;1020870;2030250;Oost-Nederland (LD);2012;0.29;3.03;5.67
5403;6000050;1100;1020870;2030250;Oost-Nederland (LD);2013;0.2;1.19;3.23
5404;6000050;1100;1020870;2030250;Oost-Nederland (LD);2014;0.29;2.74;4.55
5405;6000050;1100;1020870;2030250;West-Nederland (LD);2010;0.22;2.31;4.26
5406;6000050;1100;1020870;2030250;West-Nederland (LD);2011;0.24;2.41;5.22
5407;6000050;1100;1020870;2030250;West-Nederland (LD);2012;0.25;1.97;4.63
5408;6000050;1100;1020870;2030250;West-Nederland (LD);2013;0.23;2.24;4.77
5409;6000050;1100;1020870;2030250;West-Nederland (LD);2014;0.24;1.57;3.78
5410;6000050;1100;1020870;2030250;Zuid-Nederland (LD);2010;0.26;2.1;3.36
5411;6000050;1100;1020870;2030250;Zuid-Nederland (LD);2011;0.24;2.2;4.82
5412;6000050;1100;1020870;2030250;Zuid-Nederland (LD);2012;0.29;3.33;6.1
5413;6000050;1100;1020870;2030250;Zuid-Nederland (LD);2013;0.23;2.68;4.59
5414;6000050;1100;1020870;2030250;Zuid-Nederland (LD);2014;0.27;1.13;3.4
5415;6000050;1100;1020870;2030250;Groningen (PV);2010;0.18;4.56;7.01
5416;6000050;1100;1020870;2030250;Groningen (PV);2011;0.22;4.8;5.55
5417;6000050;1100;1020870;2030250;Groningen (PV);2012;0.21;4.6;8.3
5418;6000050;1100;1020870;2030250;Groningen (PV);2013;0.27;3.8;5.16
5419;6000050;1100;1020870;2030250;Groningen (PV);2014;0.2;0.62;2.28
5420;6000050;1100;1020870;2030250;Friesland (PV);2010;0.28;3.59;5.38
5421;6000050;1100;1020870;2030250;Friesland (PV);2011;0.18;0.92;2.02
5422;6000050;1100;1020870;2030250;Friesland (PV);2012;0.33;1.64;5.18
5423;6000050;1100;1020870;2030250;Friesland (PV);2013;0.27;1.96;3.29
5424;6000050;1100;1020870;2030250;Friesland (PV);2014;0.24;5.1;6.08
5425;6000050;1100;1020870;2030250;Drenthe (PV);2010;0.27;3.83;6.96
5426;6000050;1100;1020870;2030250;Drenthe (PV);2011;0.21;1.58;2.51
5427;6000050;1100;1020870;2030250;Drenthe (PV);2012;;;
5428;6000050;1100;1020870;2030250;Drenthe (PV);2013;0.21;1.71;2.64
5429;6000050;1100;1020870;2030250;Drenthe (PV);2014;0.52;3.16;7.87
5430;6000050;1100;1020870;2030250;Overijssel (PV);2010;0.36;3.61;5.62
5431;6000050;1100;1020870;2030250;Overijssel (PV);2011;;;
5432;6000050;1100;1020870;2030250;Overijssel (PV);2012;0.32;1.74;3.75
5433;6000050;1100;1020870;2030250;Overijssel (PV);2013;0.29;1.82;5.07
5434;6000050;1100;1020870;2030250;Overijssel (PV);2014;0.25;1.4;2.87
5435;6000050;1100;1020870;2030250;Flevoland (PV);2010;0.23;2.79;5.17
5436;6000050;1100;1020870;2030250;Flevoland (PV);2011;0.26;3.56;4.35
5437;6000050;1100;1020870;2030250;Flevoland (PV);2012;0.33;1.67;4.57
5438;6000050;1100;1020870;2030250;Flevoland (PV);2013;;;
5439;6000050;1100;1020870;2030250;Flevoland (PV);2014;0.28;1.56;3.52
5440;6000050;1100;1020870;2030250;Gelderland (PV);2010;0.3;3.81;6.43
5441;6000050;1100;1020870;2030250;Gelderland (PV);2011;0.25;4.45;5.49
5442;6000050;1100;1020870;2030250;Gelderland (PV);2012;0.27;4.01;6.96
5443;6000050;1100;1020870;2030250;Gelderland (PV);2013;0.17;0.85;2.63
5444;6000050;1100;1020870;2030250;Gelderland (PV);2014;0.31;3.77;5.73
5445;6000050;1100;1020870;2030250;Utrecht (PV);2010;;;
5446;6000050;1100;1020870;2030250;Utrecht (PV);2011;;;
5447;6000050;1100;1020870;2030250;Utrecht (PV);2012;0.3;2.81;8.12
5448;6000050;1100;1020870;2030250;Utrecht (PV);2013;0.27;3.7;6.74
5449;6000050;1100;1020870;2030250;Utrecht (PV);2014;;;
5450;6000050;1100;1020870;2030250;Noord-Holland (PV);2010;0.22;2.77;4.83
5451;6000050;1100;1020870;2030250;Noord-Holland (PV);2011;0.26;2.87;5.64
5452;6000050;1100;1020870;2030250;Noord-Holland (PV);2012;0.26;1.84;4.33
5453;6000050;1100;1020870;2030250;Noord-Holland (PV);2013;0.24;1.76;5.26
5454;6000050;1100;1020870;2030250;Noord-Holland (PV);2014;0.23;1.05;3.0
5455;6000050;1100;1020870;2030250;Zuid-Holland (PV);2010;0.21;1.94;3.83
5456;6000050;1100;1020870;2030250;Zuid-Holland (PV);2011;0.26;2.43;5.25
5457;6000050;1100;1020870;2030250;Zuid-Holland (PV);2012;0.23;1.51;3.46
5458;6000050;1100;1020870;2030250;Zuid-Holland (PV);2013;0.21;2.33;4.12
5459;6000050;1100;1020870;2030250;Zuid-Holland (PV);2014;0.27;1.91;4.62
5460;6000050;1100;1020870;2030250;Zeeland (PV);2010;0.31;1.95;3.54
