ID;Bestedingscategorieen;Perioden;JaarmutatieCPI_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieCPI_3;ImpactOpDeJaarmutatieCPI_4
8996;071100 Auto's;2024;1.0;2708;0.03;-0.06
8997;071100 Auto's;2025 januari;0.8;3197;0.03;-0.06
8998;071100 Auto's;2025 februari;1.0;3197;0.04;-0.07
8999;071100 Auto's;2025 maart;1.2;3197;0.04;-0.07
9000;071200 Motoren, brom- en elektr. fietsen;2016 januari;5.0;221;0.01;0.01
9001;071200 Motoren, brom- en elektr. fietsen;2016 februari;5.0;221;0.01;0.01
9002;071200 Motoren, brom- en elektr. fietsen;2016 maart;5.0;221;0.01;0.01
9003;071200 Motoren, brom- en elektr. fietsen;2016 april;4.4;221;0.01;0.01
9004;071200 Motoren, brom- en elektr. fietsen;2016 mei;2.8;221;0.01;0.01
9005;071200 Motoren, brom- en elektr. fietsen;2016 juni;2.8;221;0.01;0.01
9006;071200 Motoren, brom- en elektr. fietsen;2016 juli;2.4;221;0.01;0.01
9007;071200 Motoren, brom- en elektr. fietsen;2016 augustus;1.9;221;0.0;0.0
9008;071200 Motoren, brom- en elektr. fietsen;2016 september;0.2;221;0.0;0.0
9009;071200 Motoren, brom- en elektr. fietsen;2016 oktober;0.7;221;0.0;0.0
9010;071200 Motoren, brom- en elektr. fietsen;2016 november;0.7;221;0.0;0.0
9011;071200 Motoren, brom- en elektr. fietsen;2016 december;-0.1;221;0.0;0.0
9012;071200 Motoren, brom- en elektr. fietsen;2016;2.5;221;0.01;0.01
9013;071200 Motoren, brom- en elektr. fietsen;2017 januari;2.1;266;0.01;0.0
9014;071200 Motoren, brom- en elektr. fietsen;2017 februari;2.1;266;0.01;0.0
9015;071200 Motoren, brom- en elektr. fietsen;2017 maart;2.1;266;0.01;0.0
9016;071200 Motoren, brom- en elektr. fietsen;2017 april;2.1;266;0.01;0.0
9017;071200 Motoren, brom- en elektr. fietsen;2017 mei;4.1;266;0.01;0.01
9018;071200 Motoren, brom- en elektr. fietsen;2017 juni;4.1;266;0.01;0.01
9019;071200 Motoren, brom- en elektr. fietsen;2017 juli;4.1;266;0.01;0.01
9020;071200 Motoren, brom- en elektr. fietsen;2017 augustus;4.1;266;0.01;0.01
9021;071200 Motoren, brom- en elektr. fietsen;2017 september;4.2;266;0.01;0.01
9022;071200 Motoren, brom- en elektr. fietsen;2017 oktober;3.7;266;0.01;0.01
9023;071200 Motoren, brom- en elektr. fietsen;2017 november;3.7;266;0.01;0.01
9024;071200 Motoren, brom- en elektr. fietsen;2017 december;3.5;266;0.01;0.01
9025;071200 Motoren, brom- en elektr. fietsen;2017;3.3;266;0.01;0.01
9026;071200 Motoren, brom- en elektr. fietsen;2018 januari;2.3;327;0.01;0.0
9027;071200 Motoren, brom- en elektr. fietsen;2018 februari;2.3;327;0.01;0.0
9028;071200 Motoren, brom- en elektr. fietsen;2018 maart;2.3;327;0.01;0.0
9029;071200 Motoren, brom- en elektr. fietsen;2018 april;2.3;327;0.01;0.0
9030;071200 Motoren, brom- en elektr. fietsen;2018 mei;0.9;327;0.0;0.0
9031;071200 Motoren, brom- en elektr. fietsen;2018 juni;0.9;327;0.0;0.0
9032;071200 Motoren, brom- en elektr. fietsen;2018 juli;0.9;327;0.0;0.0
9033;071200 Motoren, brom- en elektr. fietsen;2018 augustus;0.9;327;0.0;0.0
9034;071200 Motoren, brom- en elektr. fietsen;2018 september;2.0;327;0.01;0.0
9035;071200 Motoren, brom- en elektr. fietsen;2018 oktober;2.0;327;0.01;0.0
9036;071200 Motoren, brom- en elektr. fietsen;2018 november;2.0;327;0.01;0.0
9037;071200 Motoren, brom- en elektr. fietsen;2018 december;3.2;327;0.01;0.0
9038;071200 Motoren, brom- en elektr. fietsen;2018;1.8;327;0.01;0.0
9039;071200 Motoren, brom- en elektr. fietsen;2019 januari;1.1;358;0.0;0.0
9040;071200 Motoren, brom- en elektr. fietsen;2019 februari;1.1;358;0.0;-0.01
9041;071200 Motoren, brom- en elektr. fietsen;2019 maart;1.1;358;0.0;-0.01
9042;071200 Motoren, brom- en elektr. fietsen;2019 april;1.1;358;0.0;-0.01
9043;071200 Motoren, brom- en elektr. fietsen;2019 mei;0.6;358;0.0;-0.01
9044;071200 Motoren, brom- en elektr. fietsen;2019 juni;0.6;358;0.0;-0.01
9045;071200 Motoren, brom- en elektr. fietsen;2019 juli;0.6;358;0.0;-0.01
9046;071200 Motoren, brom- en elektr. fietsen;2019 augustus;0.6;358;0.0;-0.01
9047;071200 Motoren, brom- en elektr. fietsen;2019 september;-0.9;358;0.0;-0.01
9048;071200 Motoren, brom- en elektr. fietsen;2019 oktober;-0.9;358;0.0;-0.01
9049;071200 Motoren, brom- en elektr. fietsen;2019 november;-0.9;358;0.0;-0.01
9050;071200 Motoren, brom- en elektr. fietsen;2019 december;-1.1;358;0.0;-0.01
9051;071200 Motoren, brom- en elektr. fietsen;2019;0.3;358;0.0;-0.01
9052;071200 Motoren, brom- en elektr. fietsen;2020 januari;-0.2;427;0.0;-0.01
9053;071200 Motoren, brom- en elektr. fietsen;2020 februari;-0.2;427;0.0;-0.01
9054;071200 Motoren, brom- en elektr. fietsen;2020 maart;-0.2;427;0.0;-0.01
9055;071200 Motoren, brom- en elektr. fietsen;2020 april;-0.2;427;0.0;-0.01
9056;071200 Motoren, brom- en elektr. fietsen;2020 mei;-0.7;427;0.0;-0.01
9057;071200 Motoren, brom- en elektr. fietsen;2020 juni;-0.7;427;0.0;-0.01
9058;071200 Motoren, brom- en elektr. fietsen;2020 juli;-0.7;427;0.0;-0.01
9059;071200 Motoren, brom- en elektr. fietsen;2020 augustus;-0.7;427;0.0;-0.01
9060;071200 Motoren, brom- en elektr. fietsen;2020 september;0.2;427;0.0;0.0
9061;071200 Motoren, brom- en elektr. fietsen;2020 oktober;0.2;427;0.0;0.0
9062;071200 Motoren, brom- en elektr. fietsen;2020 november;0.2;427;0.0;0.0
9063;071200 Motoren, brom- en elektr. fietsen;2020 december;0.2;427;0.0;0.0
9064;071200 Motoren, brom- en elektr. fietsen;2020;-0.3;427;0.0;-0.01
9065;071200 Motoren, brom- en elektr. fietsen;2021 januari;0.3;544;0.0;-0.01
9066;071200 Motoren, brom- en elektr. fietsen;2021 februari;0.3;544;0.0;-0.01
9067;071200 Motoren, brom- en elektr. fietsen;2021 maart;0.3;544;0.0;-0.01
9068;071200 Motoren, brom- en elektr. fietsen;2021 april;0.3;544;0.0;-0.01
9069;071200 Motoren, brom- en elektr. fietsen;2021 mei;-2.6;544;-0.01;-0.03
9070;071200 Motoren, brom- en elektr. fietsen;2021 juni;-2.6;544;-0.01;-0.03
9071;071200 Motoren, brom- en elektr. fietsen;2021 juli;-2.6;544;-0.01;-0.02
9072;071200 Motoren, brom- en elektr. fietsen;2021 augustus;-2.6;544;-0.01;-0.03
9073;071200 Motoren, brom- en elektr. fietsen;2021 september;2.8;544;0.02;0.0
9074;071200 Motoren, brom- en elektr. fietsen;2021 oktober;2.8;544;0.02;0.0
9075;071200 Motoren, brom- en elektr. fietsen;2021 november;2.8;544;0.02;-0.01
9076;071200 Motoren, brom- en elektr. fietsen;2021 december;2.4;544;0.01;-0.02
9077;071200 Motoren, brom- en elektr. fietsen;2021;0.1;544;0.0;-0.01
9078;071200 Motoren, brom- en elektr. fietsen;2022 januari;2.6;474;0.01;-0.02
9079;071200 Motoren, brom- en elektr. fietsen;2022 februari;2.6;474;0.01;-0.02
9080;071200 Motoren, brom- en elektr. fietsen;2022 maart;2.6;474;0.01;-0.04
9081;071200 Motoren, brom- en elektr. fietsen;2022 april;2.6;474;0.01;-0.03
9082;071200 Motoren, brom- en elektr. fietsen;2022 mei;11.1;474;0.05;0.01
9083;071200 Motoren, brom- en elektr. fietsen;2022 juni;11.1;474;0.05;0.01
9084;071200 Motoren, brom- en elektr. fietsen;2022 juli;11.5;474;0.06;0.01
9085;071200 Motoren, brom- en elektr. fietsen;2022 augustus;12.3;474;0.06;0.0
9086;071200 Motoren, brom- en elektr. fietsen;2022 september;4.5;474;0.02;-0.05
9087;071200 Motoren, brom- en elektr. fietsen;2022 oktober;4.7;474;0.02;-0.05
9088;071200 Motoren, brom- en elektr. fietsen;2022 november;5.7;474;0.03;-0.02
9089;071200 Motoren, brom- en elektr. fietsen;2022 december;6.6;474;0.03;-0.01
9090;071200 Motoren, brom- en elektr. fietsen;2022;6.4;474;0.03;-0.02
9091;071200 Motoren, brom- en elektr. fietsen;2023 januari;7.0;462;0.03;0.0
9092;071200 Motoren, brom- en elektr. fietsen;2023 februari;7.5;462;0.04;0.0
9093;071200 Motoren, brom- en elektr. fietsen;2023 maart;7.2;462;0.03;0.01
9094;071200 Motoren, brom- en elektr. fietsen;2023 april;7.4;462;0.03;0.01
9095;071200 Motoren, brom- en elektr. fietsen;2023 mei;2.9;462;0.01;-0.01
9096;071200 Motoren, brom- en elektr. fietsen;2023 juni;2.3;462;0.01;-0.02
9097;071200 Motoren, brom- en elektr. fietsen;2023 juli;1.2;462;0.01;-0.02
9098;071200 Motoren, brom- en elektr. fietsen;2023 augustus;-1.3;462;-0.01;-0.02
9099;071200 Motoren, brom- en elektr. fietsen;2023 september;0.1;462;0.0;0.0
9100;071200 Motoren, brom- en elektr. fietsen;2023 oktober;-0.1;462;0.0;0.0
9101;071200 Motoren, brom- en elektr. fietsen;2023 november;-2.2;462;-0.01;-0.02
9102;071200 Motoren, brom- en elektr. fietsen;2023 december;-2.0;462;-0.01;-0.02
9103;071200 Motoren, brom- en elektr. fietsen;2023;2.4;462;0.01;-0.01
9104;071200 Motoren, brom- en elektr. fietsen;2024 januari;-2.4;445;-0.01;-0.03
9105;071200 Motoren, brom- en elektr. fietsen;2024 februari;-3.2;445;-0.01;-0.03
9106;071200 Motoren, brom- en elektr. fietsen;2024 maart;-2.9;445;-0.01;-0.03
9107;071200 Motoren, brom- en elektr. fietsen;2024 april;-3.2;445;-0.01;-0.03
9108;071200 Motoren, brom- en elektr. fietsen;2024 mei;-4.1;445;-0.02;-0.03
9109;071200 Motoren, brom- en elektr. fietsen;2024 juni;-3.7;445;-0.02;-0.03
9110;071200 Motoren, brom- en elektr. fietsen;2024 juli;-3.5;445;-0.02;-0.03
9111;071200 Motoren, brom- en elektr. fietsen;2024 augustus;-0.3;445;0.0;-0.02
9112;071200 Motoren, brom- en elektr. fietsen;2024 september;0.9;445;0.0;-0.01
9113;071200 Motoren, brom- en elektr. fietsen;2024 oktober;1.8;445;0.01;-0.01
9114;071200 Motoren, brom- en elektr. fietsen;2024 november;2.5;445;0.01;-0.01
9115;071200 Motoren, brom- en elektr. fietsen;2024 december;1.0;445;0.0;-0.01
9116;071200 Motoren, brom- en elektr. fietsen;2024;-1.4;445;-0.01;-0.02
9117;071200 Motoren, brom- en elektr. fietsen;2025 januari;0.6;460;0.0;-0.01
9118;071200 Motoren, brom- en elektr. fietsen;2025 februari;1.5;460;0.01;-0.01
9119;071200 Motoren, brom- en elektr. fietsen;2025 maart;6.7;460;0.03;0.01
9120;071300 Fietsen;2016 januari;5.3;255;0.01;0.01
9121;071300 Fietsen;2016 februari;5.4;255;0.01;0.01
9122;071300 Fietsen;2016 maart;5.5;255;0.01;0.01
9123;071300 Fietsen;2016 april;5.4;255;0.01;0.01
9124;071300 Fietsen;2016 mei;0.6;255;0.0;0.0
9125;071300 Fietsen;2016 juni;0.5;255;0.0;0.0
9126;071300 Fietsen;2016 juli;0.2;255;0.0;0.0
9127;071300 Fietsen;2016 augustus;0.2;255;0.0;0.0
9128;071300 Fietsen;2016 september;1.1;255;0.0;0.0
9129;071300 Fietsen;2016 oktober;1.0;255;0.0;0.0
9130;071300 Fietsen;2016 november;1.0;255;0.0;0.0
9131;071300 Fietsen;2016 december;0.8;255;0.0;0.0
9132;071300 Fietsen;2016;2.2;255;0.01;0.0
9133;071300 Fietsen;2017 januari;1.0;249;0.0;0.0
9134;071300 Fietsen;2017 februari;0.9;249;0.0;0.0
9135;071300 Fietsen;2017 maart;0.9;249;0.0;0.0
9136;071300 Fietsen;2017 april;0.8;249;0.0;0.0
9137;071300 Fietsen;2017 mei;0.7;249;0.0;0.0
9138;071300 Fietsen;2017 juni;0.7;249;0.0;0.0
9139;071300 Fietsen;2017 juli;1.0;249;0.0;0.0
9140;071300 Fietsen;2017 augustus;1.0;249;0.0;0.0
9141;071300 Fietsen;2017 september;0.0;249;0.0;0.0
9142;071300 Fietsen;2017 oktober;0.0;249;0.0;0.0
9143;071300 Fietsen;2017 november;0.0;249;0.0;0.0
9144;071300 Fietsen;2017 december;0.2;249;0.0;0.0
9145;071300 Fietsen;2017;0.6;249;0.0;0.0
9146;071300 Fietsen;2018 januari;0.0;254;0.0;0.0
9147;071300 Fietsen;2018 februari;0.2;254;0.0;0.0
9148;071300 Fietsen;2018 maart;0.2;254;0.0;0.0
9149;071300 Fietsen;2018 april;0.3;254;0.0;0.0
9150;071300 Fietsen;2018 mei;0.8;254;0.0;0.0
9151;071300 Fietsen;2018 juni;0.8;254;0.0;0.0
9152;071300 Fietsen;2018 juli;0.7;254;0.0;0.0
9153;071300 Fietsen;2018 augustus;0.7;254;0.0;0.0
9154;071300 Fietsen;2018 september;1.5;254;0.0;0.0
9155;071300 Fietsen;2018 oktober;1.6;254;0.0;0.0
9156;071300 Fietsen;2018 november;1.7;254;0.0;0.0
9157;071300 Fietsen;2018 december;0.9;254;0.0;0.0
9158;071300 Fietsen;2018;0.8;254;0.0;0.0
9159;071300 Fietsen;2019 januari;1.0;157;0.0;0.0
9160;071300 Fietsen;2019 februari;0.8;157;0.0;0.0
9161;071300 Fietsen;2019 maart;0.8;157;0.0;0.0
9162;071300 Fietsen;2019 april;0.8;157;0.0;0.0
9163;071300 Fietsen;2019 mei;0.3;157;0.0;0.0
9164;071300 Fietsen;2019 juni;0.3;157;0.0;0.0
9165;071300 Fietsen;2019 juli;0.3;157;0.0;0.0
9166;071300 Fietsen;2019 augustus;0.2;157;0.0;0.0
9167;071300 Fietsen;2019 september;-0.6;157;0.0;-0.01
9168;071300 Fietsen;2019 oktober;-0.8;157;0.0;-0.01
9169;071300 Fietsen;2019 november;-0.9;157;0.0;-0.01
9170;071300 Fietsen;2019 december;-0.7;157;0.0;-0.01
9171;071300 Fietsen;2019;0.1;157;0.0;0.0
9172;071300 Fietsen;2020 januari;-0.9;136;0.0;0.0
9173;071300 Fietsen;2020 februari;-0.9;136;0.0;0.0
9174;071300 Fietsen;2020 maart;-0.9;136;0.0;0.0
9175;071300 Fietsen;2020 april;-0.9;136;0.0;0.0
9176;071300 Fietsen;2020 mei;-0.9;136;0.0;0.0
9177;071300 Fietsen;2020 juni;-0.9;136;0.0;0.0
9178;071300 Fietsen;2020 juli;-0.9;136;0.0;0.0
9179;071300 Fietsen;2020 augustus;-0.8;136;0.0;0.0
9180;071300 Fietsen;2020 september;-0.8;136;0.0;0.0
9181;071300 Fietsen;2020 oktober;-0.6;136;0.0;0.0
9182;071300 Fietsen;2020 november;-0.7;136;0.0;0.0
9183;071300 Fietsen;2020 december;0.0;136;0.0;0.0
9184;071300 Fietsen;2020;-0.8;136;0.0;0.0
9185;071300 Fietsen;2021 januari;0.0;177;0.0;0.0
9186;071300 Fietsen;2021 februari;0.0;177;0.0;0.0
9187;071300 Fietsen;2021 maart;0.0;177;0.0;0.0
9188;071300 Fietsen;2021 april;0.0;177;0.0;0.0
9189;071300 Fietsen;2021 mei;0.0;177;0.0;0.0
9190;071300 Fietsen;2021 juni;0.0;177;0.0;0.0
9191;071300 Fietsen;2021 juli;0.0;177;0.0;0.0
9192;071300 Fietsen;2021 augustus;0.0;177;0.0;0.0
9193;071300 Fietsen;2021 september;0.0;177;0.0;0.0
9194;071300 Fietsen;2021 oktober;0.0;177;0.0;-0.01
9195;071300 Fietsen;2021 november;0.0;177;0.0;-0.01
9196;071300 Fietsen;2021 december;1.4;177;0.0;-0.01
9197;071300 Fietsen;2021;0.1;177;0.0;0.0
9198;071300 Fietsen;2022 januari;1.7;170;0.0;-0.01
9199;071300 Fietsen;2022 februari;1.7;170;0.0;-0.01
9200;071300 Fietsen;2022 maart;1.7;170;0.0;-0.01
9201;071300 Fietsen;2022 april;1.7;170;0.0;-0.01
9202;071300 Fietsen;2022 mei;5.3;170;0.01;-0.01
9203;071300 Fietsen;2022 juni;5.3;170;0.01;-0.01
9204;071300 Fietsen;2022 juli;5.8;170;0.01;-0.01
9205;071300 Fietsen;2022 augustus;5.8;170;0.01;-0.01
9206;071300 Fietsen;2022 september;6.0;170;0.01;-0.01
9207;071300 Fietsen;2022 oktober;6.3;170;0.01;-0.01
9208;071300 Fietsen;2022 november;6.2;170;0.01;-0.01
9209;071300 Fietsen;2022 december;4.8;170;0.01;-0.01
9210;071300 Fietsen;2022;4.3;170;0.01;-0.01
9211;071300 Fietsen;2023 januari;4.6;153;0.01;-0.01
9212;071300 Fietsen;2023 februari;6.0;153;0.01;0.0
9213;071300 Fietsen;2023 maart;4.3;153;0.01;0.0
9214;071300 Fietsen;2023 april;6.9;153;0.01;0.0
9215;071300 Fietsen;2023 mei;3.2;153;0.01;-0.01
9216;071300 Fietsen;2023 juni;3.1;153;0.01;0.0
9217;071300 Fietsen;2023 juli;3.3;153;0.01;0.0
9218;071300 Fietsen;2023 augustus;1.5;153;0.0;0.0
9219;071300 Fietsen;2023 september;1.3;153;0.0;0.0
9220;071300 Fietsen;2023 oktober;1.9;153;0.0;0.0
9221;071300 Fietsen;2023 november;1.9;153;0.0;0.0
9222;071300 Fietsen;2023 december;1.5;153;0.0;0.0
9223;071300 Fietsen;2023;3.3;153;0.01;0.0
9224;071300 Fietsen;2024 januari;1.8;114;0.0;0.0
9225;071300 Fietsen;2024 februari;0.2;114;0.0;0.0
9226;071300 Fietsen;2024 maart;2.6;114;0.0;0.0
9227;071300 Fietsen;2024 april;0.3;114;0.0;0.0
9228;071300 Fietsen;2024 mei;1.2;114;0.0;0.0
9229;071300 Fietsen;2024 juni;1.5;114;0.0;0.0
9230;071300 Fietsen;2024 juli;2.5;114;0.0;0.0
9231;071300 Fietsen;2024 augustus;4.5;114;0.01;0.0
9232;071300 Fietsen;2024 september;4.8;114;0.01;0.0
9233;071300 Fietsen;2024 oktober;3.8;114;0.0;0.0
9234;071300 Fietsen;2024 november;4.0;114;0.0;0.0
9235;071300 Fietsen;2024 december;5.4;114;0.01;0.0
9236;071300 Fietsen;2024;2.7;114;0.0;0.0
9237;071300 Fietsen;2025 januari;5.0;146;0.01;0.0
9238;071300 Fietsen;2025 februari;8.6;146;0.01;0.01
9239;071300 Fietsen;2025 maart;8.3;146;0.01;0.01
9240;072000 Gebruik van privévoertuigen;2016 januari;-2.6;5995;-0.16;-0.21
9241;072000 Gebruik van privévoertuigen;2016 februari;-5.1;5995;-0.32;-0.38
9242;072000 Gebruik van privévoertuigen;2016 maart;-6.6;5995;-0.42;-0.48
9243;072000 Gebruik van privévoertuigen;2016 april;-5.4;5995;-0.34;-0.36
9244;072000 Gebruik van privévoertuigen;2016 mei;-4.8;5995;-0.3;-0.32
9245;072000 Gebruik van privévoertuigen;2016 juni;-4.2;5995;-0.27;-0.29
9246;072000 Gebruik van privévoertuigen;2016 juli;-5.2;5995;-0.33;-0.33
9247;072000 Gebruik van privévoertuigen;2016 augustus;-3.4;5995;-0.21;-0.23
9248;072000 Gebruik van privévoertuigen;2016 september;-0.7;5995;-0.04;-0.05
9249;072000 Gebruik van privévoertuigen;2016 oktober;1.7;5995;0.1;0.08
9250;072000 Gebruik van privévoertuigen;2016 november;0.6;5995;0.04;0.0
9251;072000 Gebruik van privévoertuigen;2016 december;5.5;5995;0.33;0.29
9252;072000 Gebruik van privévoertuigen;2016;-2.6;5995;-0.16;-0.19
9253;072000 Gebruik van privévoertuigen;2017 januari;7.5;6123;0.45;0.37
9254;072000 Gebruik van privévoertuigen;2017 februari;9.4;6123;0.55;0.47
9255;072000 Gebruik van privévoertuigen;2017 maart;7.0;6123;0.41;0.37
9256;072000 Gebruik van privévoertuigen;2017 april;5.4;6123;0.32;0.24
9257;072000 Gebruik van privévoertuigen;2017 mei;2.0;6123;0.12;0.07
9258;072000 Gebruik van privévoertuigen;2017 juni;-0.1;6123;0.0;-0.07
9259;072000 Gebruik van privévoertuigen;2017 juli;0.4;6123;0.03;-0.05
9260;072000 Gebruik van privévoertuigen;2017 augustus;2.1;6123;0.13;0.06
9261;072000 Gebruik van privévoertuigen;2017 september;2.8;6123;0.17;0.09
9262;072000 Gebruik van privévoertuigen;2017 oktober;1.1;6123;0.07;-0.01
9263;072000 Gebruik van privévoertuigen;2017 november;3.4;6123;0.21;0.12
9264;072000 Gebruik van privévoertuigen;2017 december;0.1;6123;0.0;-0.08
9265;072000 Gebruik van privévoertuigen;2017;3.4;6123;0.21;0.13
9266;072000 Gebruik van privévoertuigen;2018 januari;0.3;5832;0.02;-0.08
9267;072000 Gebruik van privévoertuigen;2018 februari;-1.8;5832;-0.11;-0.19
9268;072000 Gebruik van privévoertuigen;2018 maart;-0.4;5832;-0.02;-0.09
9269;072000 Gebruik van privévoertuigen;2018 april;1.3;5832;0.08;0.01
9270;072000 Gebruik van privévoertuigen;2018 mei;5.3;5832;0.31;0.22
9271;072000 Gebruik van privévoertuigen;2018 juni;6.9;5832;0.4;0.32
9272;072000 Gebruik van privévoertuigen;2018 juli;7.2;5832;0.41;0.31
9273;072000 Gebruik van privévoertuigen;2018 augustus;7.4;5832;0.42;0.32
9274;072000 Gebruik van privévoertuigen;2018 september;6.2;5832;0.36;0.27
9275;072000 Gebruik van privévoertuigen;2018 oktober;6.7;5832;0.39;0.29
9276;072000 Gebruik van privévoertuigen;2018 november;2.0;5832;0.12;0.0
9277;072000 Gebruik van privévoertuigen;2018 december;0.0;5832;0.0;-0.12
9278;072000 Gebruik van privévoertuigen;2018;3.4;5832;0.2;0.1
9279;072000 Gebruik van privévoertuigen;2019 januari;1.1;5637;0.06;-0.07
9280;072000 Gebruik van privévoertuigen;2019 februari;4.1;5637;0.23;0.09
9281;072000 Gebruik van privévoertuigen;2019 maart;5.1;5637;0.29;0.14
9282;072000 Gebruik van privévoertuigen;2019 april;5.3;5637;0.3;0.15
9283;072000 Gebruik van privévoertuigen;2019 mei;3.9;5637;0.23;0.09
9284;072000 Gebruik van privévoertuigen;2019 juni;1.3;5637;0.07;-0.09
9285;072000 Gebruik van privévoertuigen;2019 juli;2.3;5637;0.13;-0.02
9286;072000 Gebruik van privévoertuigen;2019 augustus;0.7;5637;0.04;-0.14
9287;072000 Gebruik van privévoertuigen;2019 september;0.6;5637;0.03;-0.13
9288;072000 Gebruik van privévoertuigen;2019 oktober;0.5;5637;0.03;-0.14
9289;072000 Gebruik van privévoertuigen;2019 november;3.6;5637;0.21;0.06
9290;072000 Gebruik van privévoertuigen;2019 december;7.2;5637;0.41;0.27
9291;072000 Gebruik van privévoertuigen;2019;2.9;5637;0.17;0.02
9292;072000 Gebruik van privévoertuigen;2020 januari;6.4;6058;0.37;0.28
9293;072000 Gebruik van privévoertuigen;2020 februari;3.4;6058;0.19;0.11
9294;072000 Gebruik van privévoertuigen;2020 maart;-1.0;6058;-0.06;-0.16
9295;072000 Gebruik van privévoertuigen;2020 april;-6.5;6058;-0.4;-0.5
9296;072000 Gebruik van privévoertuigen;2020 mei;-7.1;6058;-0.43;-0.54
9297;072000 Gebruik van privévoertuigen;2020 juni;-2.7;6058;-0.16;-0.27
9298;072000 Gebruik van privévoertuigen;2020 juli;-1.3;6058;-0.08;-0.19
9299;072000 Gebruik van privévoertuigen;2020 augustus;-1.0;6058;-0.06;-0.11
9300;072000 Gebruik van privévoertuigen;2020 september;-2.5;6058;-0.15;-0.23
9301;072000 Gebruik van privévoertuigen;2020 oktober;-2.7;6058;-0.16;-0.25
9302;072000 Gebruik van privévoertuigen;2020 november;-4.1;6058;-0.25;-0.31
9303;072000 Gebruik van privévoertuigen;2020 december;-2.7;6058;-0.16;-0.24
9304;072000 Gebruik van privévoertuigen;2020;-1.9;6058;-0.11;-0.2
9305;072000 Gebruik van privévoertuigen;2021 januari;-1.7;5984;-0.1;-0.21
9306;072000 Gebruik van privévoertuigen;2021 februari;1.3;5984;0.08;-0.03
9307;072000 Gebruik van privévoertuigen;2021 maart;6.8;5984;0.41;0.31
9308;072000 Gebruik van privévoertuigen;2021 april;10.8;5984;0.62;0.54
9309;072000 Gebruik van privévoertuigen;2021 mei;12.4;5984;0.71;0.62
9310;072000 Gebruik van privévoertuigen;2021 juni;10.5;5984;0.62;0.53
9311;072000 Gebruik van privévoertuigen;2021 juli;10.4;5984;0.62;0.57
9312;072000 Gebruik van privévoertuigen;2021 augustus;11.0;5984;0.65;0.54
9313;072000 Gebruik van privévoertuigen;2021 september;13.3;5984;0.78;0.66
9314;072000 Gebruik van privévoertuigen;2021 oktober;17.1;5984;1.0;0.85
9315;072000 Gebruik van privévoertuigen;2021 november;20.0;5984;1.17;0.92
9316;072000 Gebruik van privévoertuigen;2021 december;16.8;5984;1.0;0.7
9317;072000 Gebruik van privévoertuigen;2021;10.6;5984;0.63;0.5
9318;072000 Gebruik van privévoertuigen;2022 januari;16.1;6322;0.98;0.63
9319;072000 Gebruik van privévoertuigen;2022 februari;16.6;6322;1.01;0.67
9320;072000 Gebruik van privévoertuigen;2022 maart;23.3;6322;1.43;0.88
9321;072000 Gebruik van privévoertuigen;2022 april;17.1;6322;1.05;0.5
9322;072000 Gebruik van privévoertuigen;2022 mei;18.0;6322;1.12;0.61
9323;072000 Gebruik van privévoertuigen;2022 juni;22.7;6322;1.41;0.94
9324;072000 Gebruik van privévoertuigen;2022 juli;17.2;6322;1.08;0.46
9325;072000 Gebruik van privévoertuigen;2022 augustus;12.8;6322;0.81;0.07
9326;072000 Gebruik van privévoertuigen;2022 september;10.2;6322;0.65;-0.28
9327;072000 Gebruik van privévoertuigen;2022 oktober;7.4;6322;0.48;-0.47
9328;072000 Gebruik van privévoertuigen;2022 november;3.4;6322;0.22;-0.45
9329;072000 Gebruik van privévoertuigen;2022 december;-0.3;6322;-0.02;-0.66
9330;072000 Gebruik van privévoertuigen;2022;13.5;6322;0.85;0.24
9331;072000 Gebruik van privévoertuigen;2023 januari;1.4;5640;0.09;-0.42
9332;072000 Gebruik van privévoertuigen;2023 februari;-0.8;5640;-0.05;-0.61
9333;072000 Gebruik van privévoertuigen;2023 maart;-8.2;5640;-0.56;-0.92
9334;072000 Gebruik van privévoertuigen;2023 april;-2.8;5640;-0.18;-0.55
9335;072000 Gebruik van privévoertuigen;2023 mei;-6.2;5640;-0.41;-0.87
9336;072000 Gebruik van privévoertuigen;2023 juni;-10.2;5640;-0.71;-1.18
9337;072000 Gebruik van privévoertuigen;2023 juli;-2.9;5640;-0.2;-0.54
