ID;Huishoudkenmerken;Perioden;Koelkast_1;Diepvriezer_2;Magnetronoven_3;Vaatwasmachine_4;Wasmachine_5;Centrifuge_6;Wasdroger_7;ElektrischeNaaimachine_8;ZwartWitTelevisie_9;Kleurentelevisie_10;Breedbeeldtelevisie_11;Videorecorder_12;Videocamera_13;DiaprojectorFilmprojector_14;HomeEnOfPersonalComputer_15;TvSpelcomputer_16;RadioOfTuner_17;AparteVersterker_18;BandOfCassetterecorderOfDeck_19;Platenspeler_20;CompactDiscSpeler_21;DigitaleAudioTapeDATRecorder_22;DigitaleCompactCassette_23;MiniDiscSpeler_24;DVDSpeler_25;CDReWriter_26;MP3Speler_27;Piano_28;Orgel_29;Keyboard_30;MuziekinstrumentEUR115_31;Bromfiets_32;MotorScooter_33;Auto_34;Bungalowtent_35;TourcaravanVouwwagen_36;Stacaravan_37;TweedeWoningVakantiehuisjeOfBung_38;Surfplank_39;ZeilbootOfMotorboot_40;SolariumZonnebank_41
841;1e 20% gestandaardiseerde inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
842;1e 20% gestandaardiseerde inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
843;1e 20% gestandaardiseerde inkomensgroep;1990;86.0;39.0;7.0;4.0;71.0;;15.0;45.0;17.0;81.0;;29.0;2.0;10.0;11.0;;90.0;;64.0;65.0;23.0;1.0;;;;;;5.0;6.0;;;7.0;2.0;34.0;;2.0;1.0;1.0;3.0;;1.0
844;1e 20% gestandaardiseerde inkomensgroep;1991;92.0;40.0;12.0;5.0;77.0;;17.0;47.0;16.0;90.0;;34.0;4.0;10.0;14.0;;97.0;;71.0;67.0;33.0;1.0;;;;;;4.0;6.0;;;7.0;3.0;41.0;;4.0;2.0;1.0;3.0;;2.0
845;1e 20% gestandaardiseerde inkomensgroep;1992;91.0;41.0;18.0;7.0;78.0;;18.0;45.0;12.0;92.0;;37.0;4.0;12.0;17.0;;96.0;;74.0;69.0;44.0;0.0;;;;;;4.0;5.0;4.0;;5.0;3.0;38.0;;4.0;1.0;1.0;4.0;;2.0
846;1e 20% gestandaardiseerde inkomensgroep;1993;92.0;42.0;24.0;7.0;80.0;;23.0;47.0;11.0;93.0;;44.0;7.0;12.0;19.0;8.0;96.0;;76.0;66.0;50.0;0.0;0.0;;;;;4.0;6.0;4.0;;8.0;3.0;38.0;;5.0;2.0;1.0;4.0;2.0;3.0
847;1e 20% gestandaardiseerde inkomensgroep;1994;;46.0;28.0;7.0;83.0;;23.0;50.0;;93.0;;45.0;6.0;11.0;19.0;9.0;;;80.0;69.0;55.0;1.0;1.0;3.0;;;;;;;17.0;8.0;3.0;36.0;;5.0;2.0;1.0;4.0;2.0;5.0
848;1e 20% gestandaardiseerde inkomensgroep;1995;;46.0;34.0;9.0;82.0;;26.0;48.0;;93.0;;51.0;8.0;11.0;23.0;11.0;;;80.0;63.0;61.0;1.0;1.0;5.0;;;;;;;18.0;7.0;4.0;38.0;;5.0;2.0;2.0;3.0;2.0;7.0
849;1e 20% gestandaardiseerde inkomensgroep;1996;;46.0;39.0;10.0;81.0;;28.0;47.0;;94.0;;55.0;9.0;11.0;32.0;12.0;;;78.0;59.0;65.0;1.0;1.0;5.0;;;;;;;19.0;7.0;4.0;37.0;;5.0;2.0;1.0;3.0;2.0;6.0
850;1e 20% gestandaardiseerde inkomensgroep;1997;;48.0;44.0;10.0;84.0;;29.0;47.0;;96.0;;56.0;8.0;10.0;32.0;12.0;;;79.0;58.0;70.0;1.0;1.0;4.0;;;;;;;17.0;7.0;4.0;38.0;;5.0;2.0;1.0;3.0;2.0;7.0
851;1e 20% gestandaardiseerde inkomensgroep;1998;;54.0;50.0;16.0;87.0;;32.0;43.0;;96.0;;57.0;12.0;10.0;44.0;14.0;;;81.0;55.0;75.0;1.0;1.0;6.0;;;;;;;21.0;6.0;6.0;40.0;;5.0;2.0;1.0;3.0;3.0;9.0
852;1e 20% gestandaardiseerde inkomensgroep;1999;;56.0;58.0;19.0;89.0;;39.0;47.0;;97.0;;64.0;13.0;11.0;43.0;15.0;;;78.0;54.0;78.0;1.0;2.0;5.0;;;;;;;18.0;7.0;4.0;45.0;;6.0;1.0;1.0;3.0;2.0;9.0
853;1e 20% gestandaardiseerde inkomensgroep;2000;;62.0;62.0;22.0;88.0;;38.0;48.0;;97.0;;67.0;14.0;12.0;49.0;15.0;;;78.0;50.0;80.0;2.0;1.0;8.0;;;;;;;18.0;7.0;6.0;48.0;;5.0;1.0;2.0;3.0;2.0;11.0
854;1e 20% gestandaardiseerde inkomensgroep;2001;;63.0;70.0;24.0;90.0;;42.0;48.0;;97.0;11.0;67.0;14.0;12.0;54.0;14.0;;;78.0;45.0;82.0;;;9.0;8.0;12.0;2.0;;;;19.0;6.0;9.0;48.0;;6.0;2.0;2.0;3.0;2.0;12.0
855;1e 20% gestandaardiseerde inkomensgroep;2002;;67.0;72.0;27.0;93.0;;46.0;52.0;;97.0;11.0;70.0;15.0;11.0;54.0;14.0;;;78.0;43.0;83.0;;;8.0;15.0;19.0;6.0;;;;20.0;6.0;6.0;56.0;;6.0;1.0;1.0;2.0;2.0;12.0
856;1e 20% gestandaardiseerde inkomensgroep;2003;;67.0;71.0;28.0;91.0;;48.0;43.0;;94.0;;74.0;16.0;14.0;63.0;15.0;;;76.0;43.0;87.0;;;;19.0;20.0;;;;;26.0;5.0;4.0;50.0;;5.0;1.0;1.0;1.0;;13.0
857;1e 20% gestandaardiseerde inkomensgroep;2004;;66.0;77.0;32.0;90.0;;48.0;43.0;;98.0;16.0;71.0;17.0;9.0;66.0;15.0;;;80.0;38.0;88.0;;;;40.0;23.0;12.0;;;;19.0;3.0;4.0;46.0;;4.0;3.0;1.0;2.0;2.0;13.0
858;2e 20% gestandaardiseerde inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
859;2e 20% gestandaardiseerde inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
860;2e 20% gestandaardiseerde inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
861;2e 20% gestandaardiseerde inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
862;2e 20% gestandaardiseerde inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
863;2e 20% gestandaardiseerde inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
864;2e 20% gestandaardiseerde inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
865;2e 20% gestandaardiseerde inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
866;2e 20% gestandaardiseerde inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
867;2e 20% gestandaardiseerde inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
868;2e 20% gestandaardiseerde inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869;2e 20% gestandaardiseerde inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
870;2e 20% gestandaardiseerde inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
871;2e 20% gestandaardiseerde inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
872;2e 20% gestandaardiseerde inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
873;2e 20% gestandaardiseerde inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
874;2e 20% gestandaardiseerde inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
875;2e 20% gestandaardiseerde inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
876;2e 20% gestandaardiseerde inkomensgroep;1990;96.0;52.0;9.0;4.0;89.0;;20.0;64.0;21.0;93.0;;37.0;3.0;19.0;14.0;;98.0;;73.0;77.0;23.0;0.0;;;;;;5.0;8.0;;;8.0;2.0;54.0;;8.0;2.0;1.0;3.0;;2.0
877;2e 20% gestandaardiseerde inkomensgroep;1991;98.0;53.0;16.0;4.0;91.0;;22.0;60.0;19.0;95.0;;43.0;4.0;18.0;13.0;;99.0;;74.0;76.0;34.0;1.0;;;;;;3.0;8.0;;;8.0;3.0;50.0;;6.0;2.0;1.0;3.0;;3.0
878;2e 20% gestandaardiseerde inkomensgroep;1992;99.0;55.0;18.0;5.0;92.0;;28.0;62.0;14.0;96.0;;47.0;6.0;17.0;16.0;;98.0;;77.0;74.0;44.0;1.0;;;;;;3.0;8.0;5.0;;10.0;2.0;52.0;;6.0;2.0;1.0;3.0;;4.0
879;2e 20% gestandaardiseerde inkomensgroep;1993;98.0;57.0;28.0;8.0;93.0;;29.0;64.0;12.0;97.0;;51.0;7.0;18.0;18.0;11.0;98.0;;78.0;71.0;52.0;0.0;0.0;;;;;4.0;7.0;6.0;;8.0;2.0;52.0;;6.0;3.0;2.0;2.0;1.0;5.0
880;2e 20% gestandaardiseerde inkomensgroep;1994;;55.0;34.0;9.0;91.0;;31.0;61.0;;98.0;;57.0;10.0;18.0;22.0;12.0;;;80.0;72.0;60.0;0.0;0.0;3.0;;;;;;;16.0;9.0;2.0;53.0;;5.0;2.0;1.0;2.0;2.0;6.0
881;2e 20% gestandaardiseerde inkomensgroep;1995;;58.0;43.0;11.0;94.0;;38.0;62.0;;97.0;;62.0;12.0;19.0;28.0;14.0;;;80.0;69.0;65.0;0.0;1.0;4.0;;;;;;;18.0;9.0;2.0;55.0;;8.0;2.0;1.0;3.0;2.0;9.0
882;2e 20% gestandaardiseerde inkomensgroep;1996;;57.0;46.0;11.0;93.0;;35.0;59.0;;98.0;;61.0;12.0;15.0;28.0;12.0;;;79.0;68.0;67.0;1.0;1.0;3.0;;;;;;;18.0;6.0;3.0;54.0;;7.0;2.0;1.0;3.0;2.0;8.0
883;2e 20% gestandaardiseerde inkomensgroep;1997;;63.0;53.0;16.0;95.0;;41.0;64.0;;97.0;;67.0;16.0;19.0;32.0;14.0;;;81.0;63.0;73.0;1.0;1.0;5.0;;;;;;;19.0;8.0;4.0;57.0;;8.0;2.0;1.0;3.0;2.0;8.0
884;2e 20% gestandaardiseerde inkomensgroep;1998;;62.0;61.0;18.0;94.0;;43.0;60.0;;98.0;;67.0;14.0;16.0;39.0;13.0;;;82.0;62.0;76.0;1.0;1.0;7.0;;;;;;;17.0;7.0;5.0;59.0;;8.0;2.0;2.0;3.0;3.0;10.0
885;2e 20% gestandaardiseerde inkomensgroep;1999;;66.0;65.0;21.0;93.0;;42.0;54.0;;98.0;;68.0;16.0;15.0;45.0;12.0;;;81.0;57.0;77.0;1.0;0.0;6.0;;;;;;;16.0;9.0;5.0;60.0;;7.0;2.0;1.0;3.0;2.0;13.0
886;2e 20% gestandaardiseerde inkomensgroep;2000;;68.0;70.0;25.0;95.0;;47.0;58.0;;98.0;;72.0;19.0;16.0;50.0;17.0;;;82.0;58.0;80.0;1.0;2.0;9.0;;;;;;;19.0;7.0;7.0;62.0;;10.0;3.0;1.0;3.0;3.0;14.0
887;2e 20% gestandaardiseerde inkomensgroep;2001;;69.0;73.0;28.0;95.0;;49.0;59.0;;99.0;9.0;74.0;17.0;14.0;52.0;14.0;;;79.0;51.0;80.0;;;8.0;8.0;12.0;2.0;;;;19.0;6.0;5.0;65.0;;8.0;2.0;0.0;3.0;2.0;14.0
888;2e 20% gestandaardiseerde inkomensgroep;2002;;72.0;80.0;35.0;97.0;;51.0;57.0;;98.0;14.0;74.0;24.0;16.0;58.0;14.0;;;75.0;45.0;83.0;;;8.0;18.0;20.0;4.0;;;;17.0;7.0;8.0;65.0;;11.0;2.0;1.0;3.0;3.0;14.0
889;2e 20% gestandaardiseerde inkomensgroep;2003;;77.0;80.0;29.0;98.0;;57.0;56.0;;98.0;;76.0;16.0;17.0;57.0;10.0;;;78.0;49.0;89.0;;;;15.0;18.0;;;;;18.0;6.0;5.0;62.0;;8.0;2.0;3.0;2.0;;11.0
890;2e 20% gestandaardiseerde inkomensgroep;2004;;78.0;79.0;29.0;96.0;;51.0;56.0;;98.0;19.0;78.0;19.0;15.0;60.0;14.0;;;74.0;50.0;86.0;;;;34.0;25.0;12.0;;;;20.0;3.0;8.0;67.0;;6.0;2.0;3.0;1.0;2.0;13.0
891;3e 20% gestandaardiseerde inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
892;3e 20% gestandaardiseerde inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
893;3e 20% gestandaardiseerde inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
894;3e 20% gestandaardiseerde inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
895;3e 20% gestandaardiseerde inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
896;3e 20% gestandaardiseerde inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
897;3e 20% gestandaardiseerde inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898;3e 20% gestandaardiseerde inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899;3e 20% gestandaardiseerde inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
900;3e 20% gestandaardiseerde inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
901;3e 20% gestandaardiseerde inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
902;3e 20% gestandaardiseerde inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
903;3e 20% gestandaardiseerde inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
904;3e 20% gestandaardiseerde inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
905;3e 20% gestandaardiseerde inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
906;3e 20% gestandaardiseerde inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
907;3e 20% gestandaardiseerde inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
908;3e 20% gestandaardiseerde inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
909;3e 20% gestandaardiseerde inkomensgroep;1990;98.0;54.0;14.0;9.0;92.0;;27.0;71.0;27.0;94.0;;50.0;5.0;28.0;22.0;;99.0;;81.0;83.0;37.0;1.0;;;;;;6.0;11.0;;;8.0;2.0;69.0;;10.0;3.0;1.0;5.0;;3.0
910;3e 20% gestandaardiseerde inkomensgroep;1991;99.0;59.0;22.0;9.0;93.0;;33.0;69.0;25.0;97.0;;58.0;7.0;26.0;26.0;;99.0;;86.0;85.0;51.0;1.0;;;;;;5.0;9.0;;;10.0;4.0;74.0;;12.0;3.0;1.0;6.0;;5.0
911;3e 20% gestandaardiseerde inkomensgroep;1992;98.0;61.0;30.0;10.0;95.0;;34.0;74.0;22.0;98.0;;63.0;11.0;27.0;29.0;;99.0;;89.0;84.0;61.0;1.0;;;;;;6.0;9.0;8.0;;8.0;4.0;75.0;;12.0;3.0;1.0;6.0;;5.0
912;3e 20% gestandaardiseerde inkomensgroep;1993;99.0;62.0;38.0;10.0;94.0;;38.0;70.0;19.0;97.0;;64.0;14.0;26.0;30.0;12.0;99.0;;89.0;80.0;72.0;1.0;0.0;;;;;5.0;9.0;7.0;;8.0;4.0;74.0;;13.0;3.0;1.0;6.0;3.0;8.0
913;3e 20% gestandaardiseerde inkomensgroep;1994;;64.0;47.0;13.0;95.0;;41.0;72.0;;97.0;;73.0;15.0;28.0;35.0;18.0;;;89.0;78.0;76.0;1.0;1.0;3.0;;;;;;;22.0;9.0;4.0;75.0;;13.0;3.0;2.0;6.0;3.0;10.0
914;3e 20% gestandaardiseerde inkomensgroep;1995;;66.0;54.0;17.0;93.0;;44.0;69.0;;98.0;;74.0;17.0;27.0;38.0;18.0;;;90.0;77.0;82.0;2.0;1.0;6.0;;;;;;;20.0;10.0;5.0;78.0;;15.0;2.0;3.0;6.0;3.0;12.0
915;3e 20% gestandaardiseerde inkomensgroep;1996;;64.0;57.0;19.0;95.0;;49.0;69.0;;98.0;;77.0;19.0;27.0;45.0;19.0;;;90.0;73.0;82.0;1.0;1.0;5.0;;;;;;;22.0;9.0;5.0;76.0;;14.0;3.0;2.0;5.0;3.0;13.0
916;3e 20% gestandaardiseerde inkomensgroep;1997;;68.0;65.0;24.0;94.0;;50.0;68.0;;99.0;;79.0;21.0;24.0;50.0;19.0;;;92.0;73.0;88.0;1.0;3.0;7.0;;;;;;;23.0;9.0;6.0;77.0;;12.0;3.0;1.0;6.0;3.0;16.0
917;3e 20% gestandaardiseerde inkomensgroep;1998;;69.0;70.0;27.0;95.0;;54.0;66.0;;98.0;;81.0;22.0;24.0;58.0;17.0;;;89.0;66.0;88.0;2.0;2.0;6.0;;;;;;;21.0;7.0;7.0;77.0;;13.0;3.0;2.0;6.0;3.0;14.0
918;3e 20% gestandaardiseerde inkomensgroep;1999;;69.0;73.0;32.0;95.0;;53.0;63.0;;99.0;;84.0;24.0;22.0;62.0;19.0;;;90.0;64.0;90.0;3.0;2.0;8.0;;;;;;;24.0;9.0;9.0;79.0;;12.0;2.0;2.0;6.0;2.0;15.0
919;3e 20% gestandaardiseerde inkomensgroep;2000;;74.0;78.0;36.0;97.0;;57.0;64.0;;99.0;;86.0;26.0;22.0;67.0;21.0;;;88.0;62.0;91.0;1.0;2.0;10.0;;;;;;;24.0;8.0;8.0;78.0;;13.0;2.0;1.0;4.0;3.0;17.0
920;3e 20% gestandaardiseerde inkomensgroep;2001;;77.0;83.0;41.0;97.0;;58.0;67.0;;98.0;14.0;86.0;28.0;23.0;71.0;20.0;;;86.0;60.0;92.0;;;10.0;11.0;23.0;3.0;;;;23.0;7.0;11.0;80.0;;14.0;2.0;1.0;4.0;3.0;20.0
921;3e 20% gestandaardiseerde inkomensgroep;2002;;77.0;84.0;46.0;97.0;;61.0;62.0;;99.0;20.0;84.0;25.0;24.0;78.0;20.0;;;85.0;59.0;94.0;;;10.0;28.0;37.0;8.0;;;;23.0;6.0;7.0;80.0;;13.0;3.0;2.0;4.0;3.0;19.0
922;3e 20% gestandaardiseerde inkomensgroep;2003;;79.0;82.0;43.0;97.0;;64.0;60.0;;98.0;;87.0;25.0;21.0;76.0;19.0;;;84.0;46.0;93.0;;;;29.0;30.0;;;;;26.0;4.0;11.0;82.0;;10.0;2.0;2.0;3.0;;16.0
923;3e 20% gestandaardiseerde inkomensgroep;2004;;84.0;88.0;46.0;99.0;;60.0;57.0;;98.0;22.0;81.0;32.0;24.0;80.0;21.0;;;79.0;50.0;92.0;;;;50.0;35.0;18.0;;;;22.0;4.0;10.0;80.0;;11.0;3.0;1.0;2.0;3.0;13.0
924;4e 20% gestandaardiseerde inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
925;4e 20% gestandaardiseerde inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;4e 20% gestandaardiseerde inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
927;4e 20% gestandaardiseerde inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;4e 20% gestandaardiseerde inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
929;4e 20% gestandaardiseerde inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930;4e 20% gestandaardiseerde inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;4e 20% gestandaardiseerde inkomensgroep;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;4e 20% gestandaardiseerde inkomensgroep;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;4e 20% gestandaardiseerde inkomensgroep;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;4e 20% gestandaardiseerde inkomensgroep;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;4e 20% gestandaardiseerde inkomensgroep;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;4e 20% gestandaardiseerde inkomensgroep;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;4e 20% gestandaardiseerde inkomensgroep;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;4e 20% gestandaardiseerde inkomensgroep;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;4e 20% gestandaardiseerde inkomensgroep;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;4e 20% gestandaardiseerde inkomensgroep;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;4e 20% gestandaardiseerde inkomensgroep;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;4e 20% gestandaardiseerde inkomensgroep;1990;99.0;56.0;19.0;10.0;90.0;;27.0;70.0;24.0;96.0;;53.0;6.0;29.0;27.0;;99.0;;85.0;88.0;46.0;1.0;;;;;;7.0;9.0;;;8.0;3.0;78.0;;12.0;3.0;2.0;7.0;;5.0
943;4e 20% gestandaardiseerde inkomensgroep;1991;98.0;57.0;28.0;12.0;94.0;;29.0;71.0;24.0;96.0;;57.0;9.0;34.0;32.0;;99.0;;88.0;87.0;58.0;1.0;;;;;;10.0;8.0;;;8.0;4.0;81.0;;12.0;3.0;2.0;8.0;;4.0
944;4e 20% gestandaardiseerde inkomensgroep;1992;99.0;59.0;37.0;14.0;94.0;;34.0;70.0;22.0;97.0;;63.0;11.0;32.0;36.0;;99.0;;90.0;85.0;71.0;1.0;;;;;;9.0;6.0;8.0;;8.0;5.0;80.0;;13.0;2.0;2.0;7.0;;7.0
945;4e 20% gestandaardiseerde inkomensgroep;1993;99.0;65.0;47.0;17.0;96.0;;39.0;73.0;22.0;98.0;;72.0;17.0;32.0;42.0;8.0;100.0;;91.0;85.0;76.0;1.0;0.0;;;;;10.0;5.0;8.0;;8.0;8.0;80.0;;13.0;2.0;3.0;6.0;4.0;9.0
946;4e 20% gestandaardiseerde inkomensgroep;1994;;67.0;51.0;20.0;97.0;;45.0;69.0;;97.0;;75.0;19.0;29.0;43.0;14.0;;;92.0;82.0;81.0;1.0;1.0;3.0;;;;;;;27.0;7.0;6.0;82.0;;13.0;2.0;4.0;7.0;3.0;13.0
947;4e 20% gestandaardiseerde inkomensgroep;1995;;65.0;58.0;26.0;97.0;;46.0;69.0;;98.0;;76.0;21.0;29.0;49.0;13.0;;;88.0;79.0;84.0;1.0;1.0;5.0;;;;;;;25.0;6.0;9.0;82.0;;13.0;2.0;3.0;9.0;3.0;14.0
948;4e 20% gestandaardiseerde inkomensgroep;1996;;69.0;67.0;28.0;96.0;;50.0;69.0;;98.0;;75.0;21.0;31.0;52.0;14.0;;;91.0;75.0;86.0;1.0;1.0;5.0;;;;;;;24.0;9.0;8.0;85.0;;15.0;2.0;2.0;8.0;4.0;15.0
949;4e 20% gestandaardiseerde inkomensgroep;1997;;73.0;71.0;34.0;97.0;;54.0;69.0;;99.0;;78.0;22.0;31.0;58.0;15.0;;;91.0;72.0;89.0;2.0;1.0;5.0;;;;;;;23.0;8.0;9.0;86.0;;14.0;3.0;3.0;7.0;4.0;17.0
950;4e 20% gestandaardiseerde inkomensgroep;1998;;74.0;75.0;41.0;97.0;;56.0;64.0;;99.0;;81.0;24.0;29.0;64.0;13.0;;;91.0;70.0;89.0;1.0;2.0;7.0;;;;;;;26.0;7.0;9.0;82.0;;14.0;2.0;2.0;7.0;4.0;19.0
951;4e 20% gestandaardiseerde inkomensgroep;1999;;72.0;80.0;45.0;98.0;;59.0;63.0;;99.0;;83.0;27.0;27.0;70.0;13.0;;;90.0;66.0;93.0;2.0;2.0;7.0;;;;;;;25.0;6.0;8.0;85.0;;12.0;1.0;2.0;7.0;3.0;22.0
952;4e 20% gestandaardiseerde inkomensgroep;2000;;73.0;78.0;48.0;96.0;;62.0;61.0;;99.0;;84.0;28.0;31.0;74.0;13.0;;;88.0;63.0;91.0;2.0;2.0;11.0;;;;;;;26.0;6.0;9.0;85.0;;14.0;2.0;2.0;7.0;3.0;20.0
953;4e 20% gestandaardiseerde inkomensgroep;2001;;76.0;82.0;53.0;97.0;;62.0;61.0;;100.0;15.0;85.0;30.0;29.0;79.0;13.0;;;87.0;63.0;95.0;;;10.0;18.0;26.0;4.0;;;;25.0;6.0;9.0;86.0;;15.0;2.0;2.0;6.0;4.0;21.0
954;4e 20% gestandaardiseerde inkomensgroep;2002;;80.0;84.0;57.0;98.0;;64.0;64.0;;99.0;18.0;87.0;31.0;28.0;84.0;13.0;;;87.0;60.0;96.0;;;11.0;29.0;42.0;9.0;;;;27.0;7.0;12.0;85.0;;14.0;2.0;3.0;7.0;3.0;24.0
955;4e 20% gestandaardiseerde inkomensgroep;2003;;85.0;83.0;52.0;98.0;;64.0;60.0;;99.0;;87.0;26.0;24.0;87.0;17.0;;;86.0;51.0;95.0;;;;38.0;39.0;;;;;32.0;8.0;12.0;89.0;;12.0;1.0;3.0;3.0;;23.0
956;4e 20% gestandaardiseerde inkomensgroep;2004;;82.0;88.0;57.0;98.0;;63.0;60.0;;99.0;27.0;80.0;28.0;25.0;86.0;21.0;;;77.0;48.0;95.0;;;;57.0;45.0;22.0;;;;25.0;3.0;12.0;90.0;;13.0;2.0;2.0;4.0;4.0;22.0
957;5e 20% gestandaardiseerde inkomensgroep;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;5e 20% gestandaardiseerde inkomensgroep;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;5e 20% gestandaardiseerde inkomensgroep;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;5e 20% gestandaardiseerde inkomensgroep;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;5e 20% gestandaardiseerde inkomensgroep;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;5e 20% gestandaardiseerde inkomensgroep;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;5e 20% gestandaardiseerde inkomensgroep;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
