ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenSBI2008;Perioden;VoertuigenInGebruik_1
9584;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2017;162
9585;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2018;175
9586;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2019;167
9587;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;M Specialistische zakelijke diensten;2020;159
9588;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2009;522
9589;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2010;456
9590;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2011;420
9591;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2012;406
9592;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2013;374
9593;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2014;361
9594;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2015;387
9595;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2016;371
9596;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2017;359
9597;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2018;350
9598;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2019;346
9599;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;N Verhuur en overige zakelijke diensten;2020;345
9600;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2009;149
9601;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2010;141
9602;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2011;132
9603;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2012;118
9604;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2013;113
9605;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2014;104
9606;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2015;92
9607;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2016;93
9608;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2017;86
9609;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2018;89
9610;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2019;88
9611;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;O Openbaar bestuur en overheidsdiensten;2020;80
9612;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2009;45
9613;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2010;32
9614;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2011;33
9615;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2012;32
9616;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2013;32
9617;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2014;31
9618;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2015;30
9619;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2016;21
9620;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2017;26
9621;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2018;24
9622;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2019;29
9623;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;P Onderwijs;2020;26
9624;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2009;48
9625;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2010;42
9626;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2011;43
9627;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2012;44
9628;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2013;37
9629;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2014;33
9630;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2015;33
9631;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2016;28
9632;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2017;24
9633;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2018;25
9634;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2019;20
9635;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;Q Gezondheids- en welzijnszorg;2020;21
9636;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2009;212
9637;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2010;208
9638;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2011;198
9639;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2012;192
9640;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2013;176
9641;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2014;192
9642;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2015;186
9643;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2016;171
9644;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2017;151
9645;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2018;147
9646;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2019;143
9647;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;R Cultuur, sport en recreatie;2020;142
9648;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2009;129
9649;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2010;134
9650;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2011;140
9651;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2012;130
9652;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2013;134
9653;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2014;129
9654;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2015;144
9655;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2016;116
9656;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2017;109
9657;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2018;101
9658;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2019;87
9659;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;S Overige dienstverlening;2020;70
9660;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2009;0
9661;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2010;0
9662;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2011;0
9663;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2012;0
9664;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2013;0
9665;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2014;0
9666;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2015;0
9667;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2016;0
9668;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2017;0
9669;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2018;0
9670;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2019;0
9671;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 240 tot 250 cm;SBI-code onbekend;2020;0
9672;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2009;73788
9673;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2010;67097
9674;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2011;61478
9675;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2012;55554
9676;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2013;51643
9677;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2014;48140
9678;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2015;52672
9679;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2016;50564
9680;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2017;49611
9681;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2018;49246
9682;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2019;48970
9683;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A-U Alle economische activiteiten;2020;46743
9684;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2009;6360
9685;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2010;5783
9686;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2011;5555
9687;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2012;5218
9688;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2013;4988
9689;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2014;4779
9690;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2015;4803
9691;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2016;4613
9692;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2017;4545
9693;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2018;4324
9694;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2019;4182
9695;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B-E Nijverheid (geen bouw) en energie;2020;3729
9696;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2009;53882
9697;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2010;48310
9698;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2011;43586
9699;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2012;38751
9700;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2013;35635
9701;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2014;32784
9702;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2015;37006
9703;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2016;35388
9704;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2017;34702
9705;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2018;34539
9706;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2019;34661
9707;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;G-I Handel, vervoer en horeca;2020;33166
9708;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2009;3415
9709;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2010;3269
9710;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2011;3001
9711;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2012;2880
9712;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2013;2758
9713;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2014;2611
9714;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2015;2766
9715;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2016;2727
9716;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2017;2578
9717;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2018;2680
9718;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2019;2615
9719;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;M-N Zakelijke dienstverlening;2020;2494
9720;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2009;1023
9721;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2010;995
9722;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2011;942
9723;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2012;894
9724;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2013;830
9725;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2014;783
9726;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2015;771
9727;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2016;769
9728;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2017;738
9729;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2018;715
9730;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2019;657
9731;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;O-Q Overheid en zorg;2020;627
9732;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2009;1357
9733;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2010;1335
9734;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2011;1295
9735;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2012;1273
9736;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2013;1188
9737;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2014;1159
9738;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2015;1157
9739;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2016;1102
9740;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2017;1096
9741;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2018;1072
9742;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2019;1049
9743;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;R-U Cultuur, recreatie, overige diensten;2020;1061
9744;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2009;2355
9745;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2010;2284
9746;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2011;2217
9747;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2012;2120
9748;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2013;2011
9749;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2014;1935
9750;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2015;2019
9751;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2016;2024
9752;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2017;2007
9753;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2018;2022
9754;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2019;1978
9755;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;A Landbouw, bosbouw en visserij;2020;1954
9756;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B Delfstoffenwinning;2009;90
9757;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B Delfstoffenwinning;2010;69
9758;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B Delfstoffenwinning;2011;71
9759;Vrachtauto's en trekkers voor oplegger;Voertuigbreedte: 250 tot 255 cm;B Delfstoffenwinning;2012;73
