ID;RedenBeeindiging;RegioS;Perioden;WmoClienten_1;WmoClientenPer1000Inwoners_2
6226;Totaal;Molenlanden;2e halfjaar 2020;440.0;10.0
6227;Totaal;Molenlanden;2020;635.0;14.0
6228;Totaal;Molenlanden;1e halfjaar 2021;250.0;6.0
6229;Totaal;Molenlanden;2e halfjaar 2021;780.0;18.0
6230;Totaal;Molenlanden;2021;990.0;22.0
6231;Totaal;Molenlanden;1e halfjaar 2022;295.0;7.0
6232;Totaal;Molenlanden;2e halfjaar 2022;495.0;11.0
6233;Totaal;Molenlanden;2022;740.0;17.0
6234;Totaal;Molenlanden;1e halfjaar 2023;245.0;5.0
6235;Totaal;Molenlanden;2e halfjaar 2023;400.0;9.0
6236;Totaal;Molenlanden;2023;610.0;14.0
6237;Totaal;Molenwaard;1e halfjaar 2015;;
6238;Totaal;Molenwaard;2e halfjaar 2015;90.0;0.0
6239;Totaal;Molenwaard;2015;;
6240;Totaal;Molenwaard;1e halfjaar 2016;100.0;3.0
6241;Totaal;Molenwaard;2e halfjaar 2016;225.0;8.0
6242;Totaal;Molenwaard;2016;320.0;11.0
6243;Totaal;Molenwaard;1e halfjaar 2017;125.0;4.0
6244;Totaal;Molenwaard;2e halfjaar 2017;370.0;13.0
6245;Totaal;Molenwaard;2017;475.0;16.0
6246;Totaal;Molenwaard;1e halfjaar 2018;115.0;4.0
6247;Totaal;Molenwaard;2e halfjaar 2018;;
6248;Totaal;Molenwaard;2018;;
6249;Totaal;Molenwaard;1e halfjaar 2019;;
6250;Totaal;Molenwaard;2e halfjaar 2019;;
6251;Totaal;Molenwaard;2019;;
6252;Totaal;Molenwaard;1e halfjaar 2020;;
6253;Totaal;Molenwaard;2e halfjaar 2020;;
6254;Totaal;Molenwaard;2020;;
6255;Totaal;Molenwaard;1e halfjaar 2021;;
6256;Totaal;Molenwaard;2e halfjaar 2021;;
6257;Totaal;Molenwaard;2021;;
6258;Totaal;Molenwaard;1e halfjaar 2022;;
6259;Totaal;Molenwaard;2e halfjaar 2022;;
6260;Totaal;Molenwaard;2022;;
6261;Totaal;Molenwaard;1e halfjaar 2023;;
6262;Totaal;Molenwaard;2e halfjaar 2023;;
6263;Totaal;Molenwaard;2023;;
6264;Totaal;Montferland;1e halfjaar 2015;;
6265;Totaal;Montferland;2e halfjaar 2015;;
6266;Totaal;Montferland;2015;;
6267;Totaal;Montferland;1e halfjaar 2016;285.0;8.0
6268;Totaal;Montferland;2e halfjaar 2016;605.0;17.0
6269;Totaal;Montferland;2016;810.0;23.0
6270;Totaal;Montferland;1e halfjaar 2017;1055.0;30.0
6271;Totaal;Montferland;2e halfjaar 2017;640.0;18.0
6272;Totaal;Montferland;2017;1400.0;40.0
6273;Totaal;Montferland;1e halfjaar 2018;375.0;11.0
6274;Totaal;Montferland;2e halfjaar 2018;650.0;18.0
6275;Totaal;Montferland;2018;935.0;26.0
6276;Totaal;Montferland;1e halfjaar 2019;610.0;17.0
6277;Totaal;Montferland;2e halfjaar 2019;1105.0;31.0
6278;Totaal;Montferland;2019;1480.0;41.0
6279;Totaal;Montferland;1e halfjaar 2020;320.0;9.0
6280;Totaal;Montferland;2e halfjaar 2020;1185.0;33.0
6281;Totaal;Montferland;2020;1430.0;40.0
6282;Totaal;Montferland;1e halfjaar 2021;360.0;10.0
6283;Totaal;Montferland;2e halfjaar 2021;515.0;14.0
6284;Totaal;Montferland;2021;815.0;23.0
6285;Totaal;Montferland;1e halfjaar 2022;640.0;18.0
6286;Totaal;Montferland;2e halfjaar 2022;;
6287;Totaal;Montferland;2022;;
6288;Totaal;Montferland;1e halfjaar 2023;345.0;9.0
6289;Totaal;Montferland;2e halfjaar 2023;475.0;13.0
6290;Totaal;Montferland;2023;790.0;21.0
6291;Totaal;Montfoort;1e halfjaar 2015;25.0;0.0
6292;Totaal;Montfoort;2e halfjaar 2015;110.0;10.0
6293;Totaal;Montfoort;2015;125.0;10.0
6294;Totaal;Montfoort;1e halfjaar 2016;75.0;5.0
6295;Totaal;Montfoort;2e halfjaar 2016;255.0;19.0
6296;Totaal;Montfoort;2016;305.0;22.0
6297;Totaal;Montfoort;1e halfjaar 2017;155.0;11.0
6298;Totaal;Montfoort;2e halfjaar 2017;290.0;21.0
6299;Totaal;Montfoort;2017;355.0;26.0
6300;Totaal;Montfoort;1e halfjaar 2018;145.0;10.0
6301;Totaal;Montfoort;2e halfjaar 2018;315.0;23.0
6302;Totaal;Montfoort;2018;355.0;26.0
6303;Totaal;Montfoort;1e halfjaar 2019;160.0;11.0
6304;Totaal;Montfoort;2e halfjaar 2019;410.0;29.0
6305;Totaal;Montfoort;2019;440.0;31.0
6306;Totaal;Montfoort;1e halfjaar 2020;160.0;11.0
6307;Totaal;Montfoort;2e halfjaar 2020;;
6308;Totaal;Montfoort;2020;;
6309;Totaal;Montfoort;1e halfjaar 2021;100.0;7.0
6310;Totaal;Montfoort;2e halfjaar 2021;460.0;33.0
6311;Totaal;Montfoort;2021;505.0;36.0
6312;Totaal;Montfoort;1e halfjaar 2022;120.0;9.0
6313;Totaal;Montfoort;2e halfjaar 2022;245.0;18.0
6314;Totaal;Montfoort;2022;335.0;24.0
6315;Totaal;Montfoort;1e halfjaar 2023;95.0;7.0
6316;Totaal;Montfoort;2e halfjaar 2023;135.0;10.0
6317;Totaal;Montfoort;2023;220.0;16.0
6318;Totaal;Mook en Middelaar;1e halfjaar 2015;;
6319;Totaal;Mook en Middelaar;2e halfjaar 2015;;
6320;Totaal;Mook en Middelaar;2015;;
6321;Totaal;Mook en Middelaar;1e halfjaar 2016;;
6322;Totaal;Mook en Middelaar;2e halfjaar 2016;135.0;17.0
6323;Totaal;Mook en Middelaar;2016;;
6324;Totaal;Mook en Middelaar;1e halfjaar 2017;85.0;11.0
6325;Totaal;Mook en Middelaar;2e halfjaar 2017;285.0;37.0
6326;Totaal;Mook en Middelaar;2017;325.0;42.0
6327;Totaal;Mook en Middelaar;1e halfjaar 2018;90.0;12.0
6328;Totaal;Mook en Middelaar;2e halfjaar 2018;160.0;21.0
6329;Totaal;Mook en Middelaar;2018;215.0;28.0
6330;Totaal;Mook en Middelaar;1e halfjaar 2019;115.0;15.0
6331;Totaal;Mook en Middelaar;2e halfjaar 2019;165.0;21.0
6332;Totaal;Mook en Middelaar;2019;235.0;30.0
6333;Totaal;Mook en Middelaar;1e halfjaar 2020;45.0;6.0
6334;Totaal;Mook en Middelaar;2e halfjaar 2020;155.0;20.0
6335;Totaal;Mook en Middelaar;2020;190.0;24.0
6336;Totaal;Mook en Middelaar;1e halfjaar 2021;45.0;6.0
6337;Totaal;Mook en Middelaar;2e halfjaar 2021;50.0;6.0
6338;Totaal;Mook en Middelaar;2021;95.0;12.0
6339;Totaal;Mook en Middelaar;1e halfjaar 2022;50.0;6.0
6340;Totaal;Mook en Middelaar;2e halfjaar 2022;55.0;7.0
6341;Totaal;Mook en Middelaar;2022;105.0;13.0
6342;Totaal;Mook en Middelaar;1e halfjaar 2023;70.0;9.0
6343;Totaal;Mook en Middelaar;2e halfjaar 2023;75.0;9.0
6344;Totaal;Mook en Middelaar;2023;130.0;16.0
6345;Totaal;Muiden;1e halfjaar 2015;;
6346;Totaal;Muiden;2e halfjaar 2015;;
6347;Totaal;Muiden;2015;;
6348;Totaal;Muiden;1e halfjaar 2016;;
6349;Totaal;Muiden;2e halfjaar 2016;;
6350;Totaal;Muiden;2016;;
6351;Totaal;Muiden;1e halfjaar 2017;;
6352;Totaal;Muiden;2e halfjaar 2017;;
6353;Totaal;Muiden;2017;;
6354;Totaal;Muiden;1e halfjaar 2018;;
6355;Totaal;Muiden;2e halfjaar 2018;;
6356;Totaal;Muiden;2018;;
6357;Totaal;Muiden;1e halfjaar 2019;;
6358;Totaal;Muiden;2e halfjaar 2019;;
6359;Totaal;Muiden;2019;;
6360;Totaal;Muiden;1e halfjaar 2020;;
6361;Totaal;Muiden;2e halfjaar 2020;;
6362;Totaal;Muiden;2020;;
6363;Totaal;Muiden;1e halfjaar 2021;;
6364;Totaal;Muiden;2e halfjaar 2021;;
6365;Totaal;Muiden;2021;;
6366;Totaal;Muiden;1e halfjaar 2022;;
6367;Totaal;Muiden;2e halfjaar 2022;;
6368;Totaal;Muiden;2022;;
6369;Totaal;Muiden;1e halfjaar 2023;;
6370;Totaal;Muiden;2e halfjaar 2023;;
6371;Totaal;Muiden;2023;;
6372;Totaal;Naarden;1e halfjaar 2015;;
6373;Totaal;Naarden;2e halfjaar 2015;;
6374;Totaal;Naarden;2015;;
6375;Totaal;Naarden;1e halfjaar 2016;;
6376;Totaal;Naarden;2e halfjaar 2016;;
6377;Totaal;Naarden;2016;;
6378;Totaal;Naarden;1e halfjaar 2017;;
6379;Totaal;Naarden;2e halfjaar 2017;;
6380;Totaal;Naarden;2017;;
6381;Totaal;Naarden;1e halfjaar 2018;;
6382;Totaal;Naarden;2e halfjaar 2018;;
6383;Totaal;Naarden;2018;;
6384;Totaal;Naarden;1e halfjaar 2019;;
6385;Totaal;Naarden;2e halfjaar 2019;;
6386;Totaal;Naarden;2019;;
6387;Totaal;Naarden;1e halfjaar 2020;;
6388;Totaal;Naarden;2e halfjaar 2020;;
6389;Totaal;Naarden;2020;;
6390;Totaal;Naarden;1e halfjaar 2021;;
6391;Totaal;Naarden;2e halfjaar 2021;;
6392;Totaal;Naarden;2021;;
6393;Totaal;Naarden;1e halfjaar 2022;;
6394;Totaal;Naarden;2e halfjaar 2022;;
6395;Totaal;Naarden;2022;;
6396;Totaal;Naarden;1e halfjaar 2023;;
6397;Totaal;Naarden;2e halfjaar 2023;;
6398;Totaal;Naarden;2023;;
6399;Totaal;Neder-Betuwe;1e halfjaar 2015;;
6400;Totaal;Neder-Betuwe;2e halfjaar 2015;530.0;25.0
6401;Totaal;Neder-Betuwe;2015;;
6402;Totaal;Neder-Betuwe;1e halfjaar 2016;125.0;5.0
6403;Totaal;Neder-Betuwe;2e halfjaar 2016;585.0;25.0
6404;Totaal;Neder-Betuwe;2016;665.0;29.0
6405;Totaal;Neder-Betuwe;1e halfjaar 2017;215.0;9.0
6406;Totaal;Neder-Betuwe;2e halfjaar 2017;580.0;25.0
6407;Totaal;Neder-Betuwe;2017;675.0;29.0
6408;Totaal;Neder-Betuwe;1e halfjaar 2018;420.0;18.0
6409;Totaal;Neder-Betuwe;2e halfjaar 2018;595.0;25.0
6410;Totaal;Neder-Betuwe;2018;750.0;32.0
6411;Totaal;Neder-Betuwe;1e halfjaar 2019;225.0;9.0
6412;Totaal;Neder-Betuwe;2e halfjaar 2019;515.0;21.0
6413;Totaal;Neder-Betuwe;2019;670.0;28.0
6414;Totaal;Neder-Betuwe;1e halfjaar 2020;250.0;10.0
6415;Totaal;Neder-Betuwe;2e halfjaar 2020;365.0;15.0
6416;Totaal;Neder-Betuwe;2020;555.0;23.0
6417;Totaal;Neder-Betuwe;1e halfjaar 2021;165.0;7.0
6418;Totaal;Neder-Betuwe;2e halfjaar 2021;245.0;10.0
6419;Totaal;Neder-Betuwe;2021;380.0;15.0
6420;Totaal;Neder-Betuwe;1e halfjaar 2022;130.0;5.0
6421;Totaal;Neder-Betuwe;2e halfjaar 2022;230.0;9.0
6422;Totaal;Neder-Betuwe;2022;345.0;14.0
6423;Totaal;Neder-Betuwe;1e halfjaar 2023;175.0;7.0
6424;Totaal;Neder-Betuwe;2e halfjaar 2023;180.0;7.0
6425;Totaal;Neder-Betuwe;2023;345.0;14.0
6426;Totaal;Nederweert;1e halfjaar 2015;;
6427;Totaal;Nederweert;2e halfjaar 2015;;
6428;Totaal;Nederweert;2015;;
6429;Totaal;Nederweert;1e halfjaar 2016;210.0;13.0
6430;Totaal;Nederweert;2e halfjaar 2016;425.0;25.0
6431;Totaal;Nederweert;2016;500.0;30.0
6432;Totaal;Nederweert;1e halfjaar 2017;115.0;7.0
6433;Totaal;Nederweert;2e halfjaar 2017;380.0;23.0
6434;Totaal;Nederweert;2017;475.0;28.0
6435;Totaal;Nederweert;1e halfjaar 2018;215.0;13.0
6436;Totaal;Nederweert;2e halfjaar 2018;320.0;19.0
6437;Totaal;Nederweert;2018;510.0;30.0
6438;Totaal;Nederweert;1e halfjaar 2019;170.0;10.0
6439;Totaal;Nederweert;2e halfjaar 2019;145.0;9.0
6440;Totaal;Nederweert;2019;285.0;17.0
6441;Totaal;Nederweert;1e halfjaar 2020;100.0;6.0
6442;Totaal;Nederweert;2e halfjaar 2020;590.0;35.0
6443;Totaal;Nederweert;2020;675.0;40.0
6444;Totaal;Nederweert;1e halfjaar 2021;105.0;6.0
6445;Totaal;Nederweert;2e halfjaar 2021;140.0;8.0
6446;Totaal;Nederweert;2021;240.0;14.0
6447;Totaal;Nederweert;1e halfjaar 2022;115.0;7.0
6448;Totaal;Nederweert;2e halfjaar 2022;130.0;8.0
6449;Totaal;Nederweert;2022;235.0;14.0
6450;Totaal;Nederweert;1e halfjaar 2023;155.0;9.0
6451;Totaal;Nederweert;2e halfjaar 2023;145.0;8.0
6452;Totaal;Nederweert;2023;285.0;16.0
6453;Totaal;Neerijnen;1e halfjaar 2015;15.0;0.0
6454;Totaal;Neerijnen;2e halfjaar 2015;25.0;0.0
6455;Totaal;Neerijnen;2015;40.0;0.0
6456;Totaal;Neerijnen;1e halfjaar 2016;60.0;5.0
6457;Totaal;Neerijnen;2e halfjaar 2016;55.0;5.0
6458;Totaal;Neerijnen;2016;105.0;9.0
6459;Totaal;Neerijnen;1e halfjaar 2017;210.0;17.0
6460;Totaal;Neerijnen;2e halfjaar 2017;60.0;5.0
6461;Totaal;Neerijnen;2017;255.0;21.0
6462;Totaal;Neerijnen;1e halfjaar 2018;90.0;7.0
6463;Totaal;Neerijnen;2e halfjaar 2018;605.0;49.0
6464;Totaal;Neerijnen;2018;645.0;52.0
6465;Totaal;Neerijnen;1e halfjaar 2019;;
6466;Totaal;Neerijnen;2e halfjaar 2019;;
6467;Totaal;Neerijnen;2019;;
6468;Totaal;Neerijnen;1e halfjaar 2020;;
6469;Totaal;Neerijnen;2e halfjaar 2020;;
6470;Totaal;Neerijnen;2020;;
6471;Totaal;Neerijnen;1e halfjaar 2021;;
6472;Totaal;Neerijnen;2e halfjaar 2021;;
6473;Totaal;Neerijnen;2021;;
6474;Totaal;Neerijnen;1e halfjaar 2022;;
6475;Totaal;Neerijnen;2e halfjaar 2022;;
6476;Totaal;Neerijnen;2022;;
6477;Totaal;Neerijnen;1e halfjaar 2023;;
6478;Totaal;Neerijnen;2e halfjaar 2023;;
6479;Totaal;Neerijnen;2023;;
6480;Totaal;Nieuwegein;1e halfjaar 2015;;
6481;Totaal;Nieuwegein;2e halfjaar 2015;;
6482;Totaal;Nieuwegein;2015;;
6483;Totaal;Nieuwegein;1e halfjaar 2016;;
6484;Totaal;Nieuwegein;2e halfjaar 2016;1115.0;18.0
6485;Totaal;Nieuwegein;2016;;
6486;Totaal;Nieuwegein;1e halfjaar 2017;770.0;12.0
6487;Totaal;Nieuwegein;2e halfjaar 2017;740.0;12.0
6488;Totaal;Nieuwegein;2017;1335.0;22.0
6489;Totaal;Nieuwegein;1e halfjaar 2018;1210.0;19.0
6490;Totaal;Nieuwegein;2e halfjaar 2018;1625.0;26.0
6491;Totaal;Nieuwegein;2018;2170.0;35.0
6492;Totaal;Nieuwegein;1e halfjaar 2019;815.0;13.0
6493;Totaal;Nieuwegein;2e halfjaar 2019;;
6494;Totaal;Nieuwegein;2019;;
6495;Totaal;Nieuwegein;1e halfjaar 2020;;
6496;Totaal;Nieuwegein;2e halfjaar 2020;;
6497;Totaal;Nieuwegein;2020;;
6498;Totaal;Nieuwegein;1e halfjaar 2021;570.0;9.0
6499;Totaal;Nieuwegein;2e halfjaar 2021;685.0;11.0
6500;Totaal;Nieuwegein;2021;1185.0;19.0
6501;Totaal;Nieuwegein;1e halfjaar 2022;415.0;6.0
6502;Totaal;Nieuwegein;2e halfjaar 2022;600.0;9.0
6503;Totaal;Nieuwegein;2022;980.0;15.0
6504;Totaal;Nieuwegein;1e halfjaar 2023;705.0;11.0
6505;Totaal;Nieuwegein;2e halfjaar 2023;690.0;11.0
6506;Totaal;Nieuwegein;2023;1295.0;20.0
6507;Totaal;Nieuwkoop;1e halfjaar 2015;170.0;10.0
6508;Totaal;Nieuwkoop;2e halfjaar 2015;470.0;15.0
6509;Totaal;Nieuwkoop;2015;615.0;25.0
6510;Totaal;Nieuwkoop;1e halfjaar 2016;;
6511;Totaal;Nieuwkoop;2e halfjaar 2016;;
6512;Totaal;Nieuwkoop;2016;;
6513;Totaal;Nieuwkoop;1e halfjaar 2017;;
6514;Totaal;Nieuwkoop;2e halfjaar 2017;;
6515;Totaal;Nieuwkoop;2017;;
6516;Totaal;Nieuwkoop;1e halfjaar 2018;;
6517;Totaal;Nieuwkoop;2e halfjaar 2018;;
6518;Totaal;Nieuwkoop;2018;;
6519;Totaal;Nieuwkoop;1e halfjaar 2019;;
6520;Totaal;Nieuwkoop;2e halfjaar 2019;;
6521;Totaal;Nieuwkoop;2019;;
6522;Totaal;Nieuwkoop;1e halfjaar 2020;130.0;5.0
6523;Totaal;Nieuwkoop;2e halfjaar 2020;155.0;5.0
6524;Totaal;Nieuwkoop;2020;265.0;9.0
6525;Totaal;Nieuwkoop;1e halfjaar 2021;145.0;5.0
6526;Totaal;Nieuwkoop;2e halfjaar 2021;320.0;11.0
6527;Totaal;Nieuwkoop;2021;445.0;15.0
6528;Totaal;Nieuwkoop;1e halfjaar 2022;190.0;6.0
6529;Totaal;Nieuwkoop;2e halfjaar 2022;195.0;7.0
6530;Totaal;Nieuwkoop;2022;370.0;13.0
6531;Totaal;Nieuwkoop;1e halfjaar 2023;155.0;5.0
6532;Totaal;Nieuwkoop;2e halfjaar 2023;180.0;6.0
6533;Totaal;Nieuwkoop;2023;330.0;11.0
6534;Totaal;Nijkerk;1e halfjaar 2015;;
6535;Totaal;Nijkerk;2e halfjaar 2015;;
6536;Totaal;Nijkerk;2015;;
6537;Totaal;Nijkerk;1e halfjaar 2016;145.0;4.0
6538;Totaal;Nijkerk;2e halfjaar 2016;210.0;5.0
6539;Totaal;Nijkerk;2016;320.0;8.0
6540;Totaal;Nijkerk;1e halfjaar 2017;155.0;4.0
6541;Totaal;Nijkerk;2e halfjaar 2017;;
6542;Totaal;Nijkerk;2017;;
6543;Totaal;Nijkerk;1e halfjaar 2018;250.0;6.0
6544;Totaal;Nijkerk;2e halfjaar 2018;475.0;11.0
6545;Totaal;Nijkerk;2018;705.0;17.0
6546;Totaal;Nijkerk;1e halfjaar 2019;265.0;6.0
6547;Totaal;Nijkerk;2e halfjaar 2019;695.0;16.0
6548;Totaal;Nijkerk;2019;900.0;21.0
6549;Totaal;Nijkerk;1e halfjaar 2020;190.0;4.0
6550;Totaal;Nijkerk;2e halfjaar 2020;690.0;16.0
6551;Totaal;Nijkerk;2020;845.0;20.0
6552;Totaal;Nijkerk;1e halfjaar 2021;275.0;6.0
6553;Totaal;Nijkerk;2e halfjaar 2021;370.0;8.0
6554;Totaal;Nijkerk;2021;625.0;14.0
6555;Totaal;Nijkerk;1e halfjaar 2022;240.0;5.0
6556;Totaal;Nijkerk;2e halfjaar 2022;360.0;8.0
6557;Totaal;Nijkerk;2022;570.0;13.0
6558;Totaal;Nijkerk;1e halfjaar 2023;285.0;6.0
6559;Totaal;Nijkerk;2e halfjaar 2023;350.0;8.0
6560;Totaal;Nijkerk;2023;600.0;13.0
6561;Totaal;Nijmegen;1e halfjaar 2015;;
6562;Totaal;Nijmegen;2e halfjaar 2015;5935.0;35.0
6563;Totaal;Nijmegen;2015;;
6564;Totaal;Nijmegen;1e halfjaar 2016;3725.0;22.0
6565;Totaal;Nijmegen;2e halfjaar 2016;3490.0;20.0
6566;Totaal;Nijmegen;2016;6240.0;36.0
6567;Totaal;Nijmegen;1e halfjaar 2017;4950.0;29.0
6568;Totaal;Nijmegen;2e halfjaar 2017;3770.0;22.0
6569;Totaal;Nijmegen;2017;7275.0;42.0
6570;Totaal;Nijmegen;1e halfjaar 2018;3695.0;21.0
6571;Totaal;Nijmegen;2e halfjaar 2018;3785.0;22.0
6572;Totaal;Nijmegen;2018;6390.0;36.0
6573;Totaal;Nijmegen;1e halfjaar 2019;3705.0;21.0
6574;Totaal;Nijmegen;2e halfjaar 2019;4260.0;24.0
6575;Totaal;Nijmegen;2019;6730.0;38.0
6576;Totaal;Nijmegen;1e halfjaar 2020;1835.0;10.0
6577;Totaal;Nijmegen;2e halfjaar 2020;4095.0;23.0
6578;Totaal;Nijmegen;2020;5715.0;32.0
6579;Totaal;Nijmegen;1e halfjaar 2021;1780.0;10.0
6580;Totaal;Nijmegen;2e halfjaar 2021;2810.0;16.0
6581;Totaal;Nijmegen;2021;4400.0;25.0
6582;Totaal;Nijmegen;1e halfjaar 2022;2290.0;13.0
6583;Totaal;Nijmegen;2e halfjaar 2022;2755.0;15.0
6584;Totaal;Nijmegen;2022;4780.0;27.0
6585;Totaal;Nijmegen;1e halfjaar 2023;1715.0;9.0
6586;Totaal;Nijmegen;2e halfjaar 2023;6160.0;34.0
6587;Totaal;Nijmegen;2023;7535.0;41.0
6588;Totaal;Nissewaard;1e halfjaar 2015;;
6589;Totaal;Nissewaard;2e halfjaar 2015;;
6590;Totaal;Nissewaard;2015;;
6591;Totaal;Nissewaard;1e halfjaar 2016;885.0;10.0
6592;Totaal;Nissewaard;2e halfjaar 2016;1550.0;18.0
6593;Totaal;Nissewaard;2016;2240.0;26.0
6594;Totaal;Nissewaard;1e halfjaar 2017;1060.0;12.0
6595;Totaal;Nissewaard;2e halfjaar 2017;2340.0;27.0
6596;Totaal;Nissewaard;2017;2995.0;35.0
6597;Totaal;Nissewaard;1e halfjaar 2018;950.0;11.0
6598;Totaal;Nissewaard;2e halfjaar 2018;5260.0;62.0
6599;Totaal;Nissewaard;2018;5855.0;69.0
6600;Totaal;Nissewaard;1e halfjaar 2019;1125.0;13.0
6601;Totaal;Nissewaard;2e halfjaar 2019;2690.0;32.0
6602;Totaal;Nissewaard;2019;3415.0;40.0
6603;Totaal;Nissewaard;1e halfjaar 2020;620.0;7.0
6604;Totaal;Nissewaard;2e halfjaar 2020;1100.0;13.0
6605;Totaal;Nissewaard;2020;1660.0;19.0
6606;Totaal;Nissewaard;1e halfjaar 2021;730.0;9.0
6607;Totaal;Nissewaard;2e halfjaar 2021;975.0;11.0
6608;Totaal;Nissewaard;2021;1640.0;19.0
6609;Totaal;Nissewaard;1e halfjaar 2022;735.0;9.0
6610;Totaal;Nissewaard;2e halfjaar 2022;975.0;11.0
6611;Totaal;Nissewaard;2022;1650.0;19.0
6612;Totaal;Nissewaard;1e halfjaar 2023;840.0;10.0
6613;Totaal;Nissewaard;2e halfjaar 2023;1055.0;12.0
6614;Totaal;Nissewaard;2023;1810.0;21.0
6615;Totaal;Noardeast-Fryslân;1e halfjaar 2015;;
6616;Totaal;Noardeast-Fryslân;2e halfjaar 2015;;
6617;Totaal;Noardeast-Fryslân;2015;;
6618;Totaal;Noardeast-Fryslân;1e halfjaar 2016;;
6619;Totaal;Noardeast-Fryslân;2e halfjaar 2016;;
6620;Totaal;Noardeast-Fryslân;2016;;
6621;Totaal;Noardeast-Fryslân;1e halfjaar 2017;;
6622;Totaal;Noardeast-Fryslân;2e halfjaar 2017;;
6623;Totaal;Noardeast-Fryslân;2017;;
6624;Totaal;Noardeast-Fryslân;1e halfjaar 2018;;
6625;Totaal;Noardeast-Fryslân;2e halfjaar 2018;;
6626;Totaal;Noardeast-Fryslân;2018;;
6627;Totaal;Noardeast-Fryslân;1e halfjaar 2019;555.0;12.0
6628;Totaal;Noardeast-Fryslân;2e halfjaar 2019;550.0;12.0
6629;Totaal;Noardeast-Fryslân;2019;990.0;22.0
6630;Totaal;Noardeast-Fryslân;1e halfjaar 2020;300.0;7.0
6631;Totaal;Noardeast-Fryslân;2e halfjaar 2020;640.0;14.0
6632;Totaal;Noardeast-Fryslân;2020;915.0;20.0
6633;Totaal;Noardeast-Fryslân;1e halfjaar 2021;330.0;7.0
6634;Totaal;Noardeast-Fryslân;2e halfjaar 2021;1730.0;38.0
6635;Totaal;Noardeast-Fryslân;2021;2015.0;44.0
6636;Totaal;Noardeast-Fryslân;1e halfjaar 2022;345.0;8.0
6637;Totaal;Noardeast-Fryslân;2e halfjaar 2022;340.0;7.0
6638;Totaal;Noardeast-Fryslân;2022;655.0;14.0
6639;Totaal;Noardeast-Fryslân;1e halfjaar 2023;325.0;7.0
6640;Totaal;Noardeast-Fryslân;2e halfjaar 2023;405.0;9.0
6641;Totaal;Noardeast-Fryslân;2023;695.0;15.0
6642;Totaal;Noord-Beveland;1e halfjaar 2015;;
6643;Totaal;Noord-Beveland;2e halfjaar 2015;;
6644;Totaal;Noord-Beveland;2015;;
6645;Totaal;Noord-Beveland;1e halfjaar 2016;;
6646;Totaal;Noord-Beveland;2e halfjaar 2016;;
6647;Totaal;Noord-Beveland;2016;;
6648;Totaal;Noord-Beveland;1e halfjaar 2017;;
6649;Totaal;Noord-Beveland;2e halfjaar 2017;;
6650;Totaal;Noord-Beveland;2017;;
6651;Totaal;Noord-Beveland;1e halfjaar 2018;;
6652;Totaal;Noord-Beveland;2e halfjaar 2018;;
6653;Totaal;Noord-Beveland;2018;;
6654;Totaal;Noord-Beveland;1e halfjaar 2019;80.0;11.0
6655;Totaal;Noord-Beveland;2e halfjaar 2019;315.0;43.0
6656;Totaal;Noord-Beveland;2019;355.0;49.0
6657;Totaal;Noord-Beveland;1e halfjaar 2020;50.0;7.0
6658;Totaal;Noord-Beveland;2e halfjaar 2020;65.0;9.0
6659;Totaal;Noord-Beveland;2020;110.0;15.0
6660;Totaal;Noord-Beveland;1e halfjaar 2021;80.0;11.0
6661;Totaal;Noord-Beveland;2e halfjaar 2021;80.0;11.0
6662;Totaal;Noord-Beveland;2021;150.0;20.0
6663;Totaal;Noord-Beveland;1e halfjaar 2022;80.0;10.0
6664;Totaal;Noord-Beveland;2e halfjaar 2022;80.0;10.0
6665;Totaal;Noord-Beveland;2022;155.0;20.0
6666;Totaal;Noord-Beveland;1e halfjaar 2023;75.0;10.0
6667;Totaal;Noord-Beveland;2e halfjaar 2023;80.0;10.0
6668;Totaal;Noord-Beveland;2023;150.0;19.0
6669;Totaal;Noordenveld;1e halfjaar 2015;;
6670;Totaal;Noordenveld;2e halfjaar 2015;;
6671;Totaal;Noordenveld;2015;;
6672;Totaal;Noordenveld;1e halfjaar 2016;;
6673;Totaal;Noordenveld;2e halfjaar 2016;900.0;29.0
6674;Totaal;Noordenveld;2016;;
6675;Totaal;Noordenveld;1e halfjaar 2017;320.0;10.0
6676;Totaal;Noordenveld;2e halfjaar 2017;525.0;16.0
6677;Totaal;Noordenveld;2017;765.0;23.0
6678;Totaal;Noordenveld;1e halfjaar 2018;300.0;9.0
6679;Totaal;Noordenveld;2e halfjaar 2018;285.0;9.0
6680;Totaal;Noordenveld;2018;530.0;16.0
6681;Totaal;Noordenveld;1e halfjaar 2019;395.0;13.0
6682;Totaal;Noordenveld;2e halfjaar 2019;;
6683;Totaal;Noordenveld;2019;;
6684;Totaal;Noordenveld;1e halfjaar 2020;;
6685;Totaal;Noordenveld;2e halfjaar 2020;650.0;21.0
6686;Totaal;Noordenveld;2020;;
6687;Totaal;Noordenveld;1e halfjaar 2021;295.0;9.0
6688;Totaal;Noordenveld;2e halfjaar 2021;;
6689;Totaal;Noordenveld;2021;;
6690;Totaal;Noordenveld;1e halfjaar 2022;270.0;9.0
6691;Totaal;Noordenveld;2e halfjaar 2022;535.0;17.0
6692;Totaal;Noordenveld;2022;760.0;24.0
6693;Totaal;Noordenveld;1e halfjaar 2023;275.0;9.0
6694;Totaal;Noordenveld;2e halfjaar 2023;490.0;16.0
