ID;RegioS;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
842;Utrecht;2003 2e kwartaal;-36.0;-81.0;-31.0;-30.0;-4.0;-33.0;-56.0;-81.0;-31.0;-22.0;-30.0;-4.0;-33.0;100.0;0.0;2.0;13.0;26.0;58.0;1.0;100.0;2.0;10.0;39.0;20.0;23.0;6.0;100.0;7.0;7.0;42.0;23.0;20.0;1.0;100.0;3.0;9.0;68.0;11.0;5.0;3.0;100.0;8.0;43.0;41.0;8.0;100.0;58.0;31.0;3.0;6.0;0.0;2.0;100.0;11.0;27.0;13.0;42.0;3.0;4.0;100.0;52.0;34.0;8.0;2.0;1.0;3.0;100.0;2.0;4.0;41.0;41.0;11.0;1.0;100.0;55.0;14.0;8.0;21.0;1.0;100.0;83.0;5.0;4.0;7.0;1.0;100.0;5.0;7.0;54.0;16.0;17.0;1.0;100.0;13.0;13.0;13.0;60.0;1.0;100.0;6.0;9.0;6.0;79.0;0.0;100.0;20.0;5.0;5.0;69.0;1.0;100.0;9.0;11.0;10.0;20.0;22.0;17.0;11.0;;;;;;;;;
843;Utrecht;2003 3e kwartaal;-33.0;-79.0;-24.0;-20.0;-2.0;-38.0;-52.0;-79.0;-24.0;-20.0;-20.0;-2.0;-38.0;100.0;1.0;1.0;17.0;30.0;50.0;1.0;100.0;1.0;19.0;34.0;24.0;20.0;3.0;100.0;9.0;5.0;49.0;18.0;16.0;2.0;100.0;6.0;10.0;63.0;14.0;5.0;2.0;100.0;11.0;30.0;50.0;8.0;100.0;59.0;28.0;3.0;7.0;1.0;2.0;100.0;6.0;20.0;13.0;54.0;4.0;4.0;100.0;54.0;27.0;11.0;5.0;1.0;3.0;100.0;1.0;4.0;37.0;38.0;19.0;2.0;100.0;65.0;13.0;7.0;14.0;2.0;100.0;83.0;5.0;2.0;9.0;1.0;100.0;6.0;6.0;56.0;14.0;17.0;1.0;100.0;15.0;8.0;17.0;59.0;2.0;100.0;8.0;5.0;7.0;78.0;1.0;100.0;25.0;4.0;3.0;68.0;1.0;100.0;11.0;11.0;6.0;26.0;18.0;21.0;8.0;;;;;;;;;
844;Utrecht;2003 4e kwartaal;-27.0;-70.0;-10.0;-22.0;-4.0;-29.0;-40.0;-70.0;-10.0;-19.0;-22.0;-4.0;-29.0;100.0;0.0;6.0;13.0;31.0;46.0;4.0;100.0;3.0;20.0;41.0;18.0;15.0;3.0;100.0;6.0;9.0;46.0;17.0;21.0;1.0;100.0;6.0;9.0;62.0;12.0;7.0;3.0;100.0;13.0;38.0;42.0;6.0;100.0;50.0;28.0;2.0;16.0;3.0;1.0;100.0;15.0;20.0;15.0;41.0;7.0;2.0;100.0;46.0;30.0;15.0;5.0;2.0;3.0;100.0;2.0;6.0;37.0;39.0;14.0;2.0;100.0;56.0;10.0;10.0;22.0;2.0;100.0;83.0;5.0;3.0;7.0;2.0;100.0;5.0;7.0;54.0;13.0;19.0;2.0;100.0;13.0;11.0;16.0;59.0;2.0;100.0;4.0;8.0;4.0;84.0;0.0;100.0;20.0;3.0;8.0;69.0;0.0;100.0;7.0;10.0;9.0;23.0;24.0;17.0;9.0;;;;;;;;;
845;Utrecht;2003;-32.0;-78.0;-25.0;-22.0;-3.0;-32.0;-52.0;-78.0;-25.0;-19.0;-22.0;-3.0;-32.0;100.0;0.0;2.0;14.0;30.0;51.0;2.0;100.0;2.0;14.0;38.0;22.0;19.0;6.0;100.0;8.0;8.0;46.0;19.0;18.0;1.0;100.0;5.0;10.0;64.0;13.0;5.0;3.0;100.0;10.0;40.0;42.0;8.0;100.0;58.0;28.0;3.0;8.0;1.0;1.0;100.0;10.0;21.0;14.0;46.0;4.0;4.0;100.0;49.0;32.0;11.0;3.0;1.0;3.0;100.0;2.0;5.0;37.0;40.0;15.0;1.0;100.0;57.0;13.0;9.0;19.0;2.0;100.0;82.0;5.0;4.0;8.0;2.0;100.0;5.0;6.0;55.0;14.0;18.0;2.0;100.0;14.0;9.0;15.0;60.0;1.0;100.0;6.0;7.0;6.0;80.0;1.0;100.0;22.0;4.0;5.0;68.0;1.0;100.0;8.0;9.0;8.0;24.0;23.0;18.0;9.0;;;;;;;;;
846;Utrecht;2004 1e kwartaal;-18.0;-55.0;3.0;-16.0;1.0;-23.0;-26.0;-55.0;3.0;-13.0;-16.0;1.0;-23.0;100.0;0.0;7.0;26.0;25.0;38.0;3.0;100.0;3.0;24.0;42.0;14.0;10.0;7.0;100.0;7.0;9.0;49.0;17.0;16.0;1.0;100.0;6.0;12.0;65.0;9.0;7.0;2.0;100.0;15.0;36.0;38.0;10.0;100.0;44.0;31.0;4.0;18.0;4.0;0.0;100.0;9.0;23.0;11.0;47.0;7.0;3.0;100.0;38.0;33.0;16.0;8.0;2.0;3.0;100.0;2.0;5.0;44.0;30.0;19.0;1.0;100.0;54.0;15.0;10.0;17.0;4.0;100.0;82.0;6.0;3.0;6.0;2.0;100.0;6.0;4.0;55.0;12.0;20.0;3.0;100.0;12.0;11.0;18.0;57.0;2.0;100.0;4.0;4.0;6.0;85.0;1.0;100.0;21.0;7.0;6.0;66.0;0.0;100.0;7.0;9.0;8.0;24.0;18.0;21.0;12.0;;;;;;;;;
847;Utrecht;2004 2e kwartaal;-21.0;-58.0;-3.0;-17.0;6.0;-31.0;-31.0;-58.0;-3.0;-14.0;-17.0;6.0;-31.0;100.0;0.0;6.0;29.0;26.0;37.0;2.0;100.0;2.0;22.0;48.0;14.0;13.0;1.0;100.0;8.0;10.0;47.0;19.0;16.0;0.0;100.0;8.0;13.0;61.0;7.0;7.0;4.0;100.0;14.0;33.0;46.0;7.0;100.0;39.0;23.0;8.0;24.0;4.0;1.0;100.0;11.0;19.0;15.0;48.0;4.0;3.0;100.0;36.0;36.0;16.0;8.0;3.0;2.0;100.0;3.0;5.0;37.0;38.0;16.0;3.0;100.0;51.0;14.0;11.0;22.0;2.0;100.0;77.0;6.0;5.0;11.0;0.0;100.0;5.0;6.0;59.0;10.0;17.0;2.0;100.0;14.0;7.0;18.0;60.0;1.0;100.0;5.0;6.0;7.0;80.0;2.0;100.0;21.0;7.0;7.0;65.0;0.0;100.0;7.0;7.0;9.0;21.0;18.0;27.0;12.0;;;;;;;;;
848;Utrecht;2004 3e kwartaal;-13.0;-36.0;10.0;-19.0;2.0;-23.0;-13.0;-36.0;10.0;-13.0;-19.0;2.0;-23.0;100.0;1.0;12.0;34.0;22.0;27.0;4.0;100.0;5.0;29.0;38.0;15.0;10.0;3.0;100.0;3.0;8.0;56.0;17.0;13.0;2.0;100.0;5.0;13.0;64.0;9.0;7.0;2.0;100.0;18.0;35.0;40.0;7.0;100.0;37.0;28.0;5.0;20.0;6.0;3.0;100.0;11.0;23.0;12.0;43.0;2.0;9.0;100.0;23.0;25.0;24.0;22.0;1.0;6.0;100.0;4.0;3.0;42.0;36.0;14.0;1.0;100.0;51.0;16.0;9.0;23.0;1.0;100.0;80.0;5.0;4.0;9.0;3.0;100.0;7.0;7.0;53.0;13.0;17.0;3.0;100.0;11.0;10.0;15.0;63.0;0.0;100.0;7.0;4.0;6.0;82.0;1.0;100.0;22.0;3.0;9.0;65.0;1.0;100.0;7.0;11.0;9.0;23.0;14.0;21.0;16.0;;;;;;;;;
849;Utrecht;2004 4e kwartaal;-26.0;-50.0;-16.0;-24.0;-9.0;-31.0;-33.0;-50.0;-16.0;-21.0;-24.0;-9.0;-31.0;100.0;0.0;9.0;27.0;23.0;37.0;4.0;100.0;2.0;20.0;36.0;25.0;13.0;5.0;100.0;5.0;8.0;49.0;16.0;22.0;0.0;100.0;6.0;9.0;57.0;12.0;12.0;3.0;100.0;10.0;40.0;41.0;8.0;100.0;28.0;31.0;4.0;29.0;5.0;4.0;100.0;22.0;27.0;9.0;35.0;2.0;5.0;100.0;28.0;31.0;25.0;12.0;1.0;3.0;100.0;2.0;7.0;47.0;31.0;12.0;2.0;100.0;51.0;16.0;11.0;21.0;1.0;100.0;76.0;7.0;5.0;10.0;2.0;100.0;4.0;8.0;57.0;12.0;16.0;2.0;100.0;12.0;8.0;23.0;58.0;0.0;100.0;4.0;6.0;8.0;80.0;1.0;100.0;20.0;4.0;5.0;70.0;1.0;100.0;10.0;8.0;11.0;20.0;20.0;21.0;10.0;;;;;;;;;
850;Utrecht;2004;-20.0;-50.0;-2.0;-19.0;0.0;-27.0;-26.0;-50.0;-2.0;-15.0;-19.0;0.0;-27.0;100.0;0.0;9.0;29.0;24.0;35.0;3.0;100.0;3.0;23.0;41.0;17.0;12.0;4.0;100.0;6.0;9.0;50.0;17.0;17.0;1.0;100.0;6.0;11.0;61.0;10.0;8.0;3.0;100.0;14.0;36.0;41.0;8.0;100.0;37.0;28.0;5.0;23.0;5.0;2.0;100.0;13.0;23.0;11.0;43.0;4.0;5.0;100.0;31.0;31.0;20.0;12.0;2.0;3.0;100.0;2.0;5.0;42.0;33.0;15.0;2.0;100.0;52.0;15.0;10.0;21.0;2.0;100.0;79.0;6.0;4.0;9.0;2.0;100.0;6.0;6.0;56.0;12.0;18.0;2.0;100.0;12.0;9.0;18.0;59.0;1.0;100.0;5.0;5.0;7.0;82.0;1.0;100.0;21.0;5.0;7.0;67.0;1.0;100.0;8.0;8.0;9.0;22.0;18.0;22.0;12.0;;;;;;;;;
851;Utrecht;2005 1e kwartaal;-19.0;-42.0;9.0;-33.0;-4.0;-25.0;-16.0;-42.0;9.0;-21.0;-33.0;-4.0;-25.0;100.0;2.0;9.0;35.0;22.0;31.0;1.0;100.0;3.0;28.0;43.0;12.0;9.0;5.0;100.0;6.0;6.0;43.0;21.0;24.0;1.0;100.0;7.0;11.0;59.0;12.0;10.0;0.0;100.0;15.0;38.0;41.0;6.0;100.0;29.0;27.0;7.0;30.0;6.0;0.0;100.0;23.0;24.0;12.0;37.0;2.0;2.0;100.0;20.0;25.0;28.0;19.0;2.0;5.0;100.0;2.0;6.0;44.0;32.0;13.0;2.0;100.0;49.0;16.0;12.0;20.0;3.0;100.0;78.0;4.0;3.0;12.0;2.0;100.0;4.0;9.0;50.0;13.0;21.0;2.0;100.0;11.0;9.0;19.0;61.0;1.0;100.0;6.0;5.0;6.0;82.0;0.0;100.0;20.0;3.0;6.0;72.0;0.0;100.0;7.0;8.0;15.0;23.0;19.0;19.0;8.0;;;;;;;;;
852;Utrecht;2005 2e kwartaal;-19.0;-40.0;0.0;-25.0;2.0;-31.0;-20.0;-40.0;0.0;-18.0;-25.0;2.0;-31.0;100.0;1.0;7.0;39.0;19.0;29.0;5.0;100.0;4.0;20.0;45.0;13.0;12.0;7.0;100.0;5.0;10.0;46.0;19.0;21.0;0.0;100.0;7.0;9.0;64.0;8.0;7.0;5.0;100.0;13.0;36.0;44.0;8.0;100.0;28.0;34.0;6.0;26.0;4.0;2.0;100.0;17.0;28.0;9.0;36.0;2.0;7.0;100.0;18.0;31.0;27.0;16.0;2.0;6.0;100.0;2.0;8.0;41.0;35.0;14.0;0.0;100.0;51.0;14.0;8.0;25.0;1.0;100.0;79.0;4.0;3.0;12.0;2.0;100.0;9.0;6.0;55.0;12.0;16.0;2.0;100.0;8.0;8.0;17.0;65.0;2.0;100.0;6.0;8.0;5.0;79.0;1.0;100.0;22.0;3.0;7.0;65.0;3.0;100.0;6.0;8.0;11.0;;;;;;;;;;;;;
853;Utrecht;2005 3e kwartaal;-23.0;-45.0;-3.0;-30.0;-11.0;-28.0;-24.0;-45.0;-3.0;-23.0;-30.0;-11.0;-28.0;100.0;1.0;7.0;37.0;22.0;30.0;2.0;100.0;4.0;20.0;42.0;12.0;15.0;7.0;100.0;4.0;7.0;47.0;27.0;14.0;0.0;100.0;4.0;11.0;53.0;19.0;7.0;6.0;100.0;14.0;40.0;41.0;5.0;100.0;32.0;28.0;7.0;30.0;1.0;2.0;100.0;18.0;25.0;9.0;39.0;3.0;5.0;100.0;22.0;20.0;30.0;18.0;3.0;7.0;100.0;3.0;5.0;40.0;38.0;12.0;2.0;100.0;54.0;16.0;10.0;19.0;1.0;100.0;78.0;6.0;3.0;10.0;2.0;100.0;6.0;9.0;48.0;13.0;20.0;4.0;100.0;9.0;12.0;16.0;64.0;0.0;100.0;5.0;4.0;5.0;85.0;1.0;100.0;20.0;7.0;6.0;66.0;1.0;100.0;7.0;9.0;13.0;22.0;18.0;23.0;8.0;;;;;;;;;
854;Utrecht;2005 4e kwartaal;-11.0;-19.0;9.0;-15.0;-3.0;-28.0;-5.0;-19.0;9.0;-15.0;-15.0;-3.0;-28.0;100.0;3.0;13.0;45.0;15.0;20.0;4.0;100.0;4.0;29.0;37.0;13.0;10.0;6.0;100.0;8.0;10.0;48.0;16.0;17.0;1.0;100.0;6.0;13.0;55.0;12.0;10.0;5.0;100.0;16.0;33.0;44.0;7.0;100.0;22.0;31.0;8.0;32.0;5.0;2.0;100.0;28.0;30.0;6.0;29.0;3.0;4.0;100.0;12.0;14.0;36.0;23.0;5.0;9.0;100.0;5.0;4.0;44.0;33.0;13.0;1.0;100.0;50.0;14.0;10.0;23.0;3.0;100.0;79.0;5.0;5.0;9.0;2.0;100.0;5.0;7.0;57.0;8.0;19.0;3.0;100.0;8.0;9.0;15.0;67.0;1.0;100.0;6.0;6.0;6.0;81.0;1.0;100.0;22.0;5.0;9.0;63.0;2.0;100.0;8.0;10.0;11.0;23.0;15.0;23.0;10.0;;;;;;;;;
855;Utrecht;2005;-18.0;-36.0;4.0;-25.0;-4.0;-28.0;-16.0;-36.0;4.0;-19.0;-25.0;-4.0;-28.0;100.0;2.0;9.0;39.0;20.0;27.0;3.0;100.0;4.0;24.0;42.0;13.0;11.0;6.0;100.0;6.0;8.0;46.0;20.0;19.0;1.0;100.0;6.0;11.0;58.0;13.0;8.0;4.0;100.0;14.0;36.0;42.0;7.0;100.0;27.0;30.0;7.0;30.0;4.0;2.0;100.0;22.0;27.0;9.0;35.0;3.0;4.0;100.0;18.0;22.0;31.0;19.0;3.0;7.0;100.0;3.0;6.0;42.0;34.0;13.0;1.0;100.0;51.0;15.0;10.0;22.0;2.0;100.0;79.0;5.0;4.0;11.0;2.0;100.0;6.0;8.0;53.0;11.0;19.0;3.0;100.0;9.0;9.0;16.0;64.0;1.0;100.0;6.0;6.0;6.0;82.0;1.0;100.0;21.0;4.0;7.0;66.0;1.0;100.0;7.0;9.0;12.0;22.0;18.0;23.0;9.0;;;;;;;;;
856;Utrecht;2006 1e kwartaal;1.0;3.0;28.0;-14.0;7.0;-17.0;15.0;3.0;28.0;-8.0;-14.0;7.0;-17.0;100.0;6.0;28.0;31.0;16.0;16.0;2.0;100.0;11.0;33.0;36.0;11.0;5.0;3.0;100.0;9.0;9.0;48.0;19.0;14.0;0.0;100.0;7.0;19.0;53.0;9.0;9.0;3.0;100.0;17.0;39.0;34.0;10.0;100.0;24.0;25.0;8.0;39.0;3.0;2.0;100.0;24.0;29.0;6.0;36.0;2.0;3.0;100.0;7.0;13.0;34.0;36.0;6.0;4.0;100.0;3.0;8.0;42.0;38.0;10.0;1.0;100.0;52.0;16.0;8.0;23.0;1.0;100.0;84.0;3.0;2.0;11.0;1.0;100.0;6.0;8.0;52.0;11.0;20.0;3.0;100.0;13.0;9.0;14.0;64.0;0.0;100.0;5.0;7.0;6.0;81.0;1.0;100.0;27.0;4.0;4.0;64.0;1.0;100.0;8.0;9.0;13.0;21.0;17.0;21.0;12.0;;;;;;;;;
857;Utrecht;2006 2e kwartaal;7.0;13.0;41.0;-16.0;5.0;-6.0;27.0;13.0;41.0;-6.0;-16.0;5.0;-6.0;100.0;9.0;28.0;34.0;10.0;14.0;5.0;100.0;11.0;39.0;34.0;7.0;2.0;8.0;100.0;6.0;13.0;45.0;18.0;17.0;1.0;100.0;7.0;11.0;67.0;9.0;4.0;2.0;100.0;21.0;42.0;27.0;10.0;100.0;21.0;35.0;8.0;31.0;1.0;3.0;100.0;21.0;35.0;7.0;35.0;1.0;2.0;100.0;11.0;15.0;21.0;38.0;13.0;3.0;100.0;2.0;3.0;39.0;42.0;12.0;2.0;100.0;60.0;13.0;6.0;19.0;2.0;100.0;75.0;7.0;2.0;12.0;3.0;100.0;7.0;8.0;57.0;9.0;17.0;2.0;100.0;13.0;7.0;13.0;66.0;0.0;100.0;7.0;2.0;5.0;85.0;0.0;100.0;26.0;2.0;3.0;68.0;0.0;100.0;9.0;12.0;14.0;19.0;11.0;25.0;11.0;;;;;;;;;
858;Utrecht;2006 3e kwartaal;15.0;33.0;41.0;-15.0;7.0;9.0;37.0;33.0;41.0;0.0;-15.0;7.0;9.0;100.0;11.0;36.0;36.0;8.0;6.0;3.0;100.0;12.0;34.0;37.0;4.0;2.0;11.0;100.0;5.0;13.0;49.0;16.0;17.0;1.0;100.0;7.0;12.0;62.0;5.0;8.0;6.0;100.0;27.0;46.0;18.0;9.0;100.0;17.0;37.0;10.0;30.0;3.0;4.0;100.0;26.0;32.0;4.0;30.0;3.0;6.0;100.0;3.0;7.0;32.0;33.0;20.0;6.0;100.0;3.0;3.0;40.0;36.0;15.0;3.0;100.0;54.0;12.0;4.0;27.0;3.0;100.0;77.0;6.0;2.0;12.0;3.0;100.0;7.0;11.0;54.0;10.0;17.0;2.0;100.0;10.0;9.0;15.0;67.0;0.0;100.0;7.0;6.0;5.0;83.0;0.0;100.0;26.0;6.0;4.0;64.0;0.0;100.0;7.0;15.0;11.0;20.0;15.0;21.0;12.0;;;;;;;;;
859;Utrecht;2006 4e kwartaal;10.0;31.0;27.0;-10.0;4.0;-2.0;29.0;31.0;27.0;-3.0;-10.0;4.0;-2.0;100.0;19.0;28.0;31.0;9.0;8.0;5.0;100.0;8.0;30.0;40.0;8.0;3.0;12.0;100.0;6.0;9.0;59.0;12.0;14.0;1.0;100.0;5.0;14.0;64.0;9.0;6.0;3.0;100.0;26.0;38.0;28.0;9.0;100.0;24.0;32.0;7.0;31.0;3.0;3.0;100.0;21.0;35.0;6.0;30.0;2.0;6.0;100.0;4.0;7.0;31.0;39.0;9.0;9.0;100.0;1.0;6.0;45.0;35.0;12.0;1.0;100.0;50.0;15.0;7.0;25.0;3.0;100.0;76.0;2.0;6.0;14.0;2.0;100.0;5.0;9.0;54.0;7.0;23.0;1.0;100.0;11.0;10.0;17.0;61.0;2.0;100.0;4.0;7.0;5.0;84.0;1.0;100.0;18.0;5.0;8.0;68.0;1.0;100.0;10.0;7.0;10.0;21.0;17.0;21.0;14.0;;;;;;;;;
860;Utrecht;2006;8.0;20.0;34.0;-14.0;6.0;-4.0;27.0;20.0;34.0;-4.0;-14.0;6.0;-4.0;100.0;11.0;30.0;33.0;11.0;11.0;4.0;100.0;10.0;34.0;37.0;7.0;3.0;9.0;100.0;6.0;11.0;50.0;16.0;15.0;1.0;100.0;6.0;14.0;61.0;8.0;7.0;4.0;100.0;23.0;41.0;26.0;10.0;100.0;22.0;32.0;8.0;33.0;2.0;3.0;100.0;23.0;33.0;6.0;33.0;2.0;4.0;100.0;6.0;10.0;30.0;36.0;12.0;6.0;100.0;2.0;5.0;41.0;38.0;12.0;2.0;100.0;54.0;14.0;6.0;24.0;2.0;100.0;78.0;5.0;3.0;12.0;2.0;100.0;6.0;9.0;54.0;9.0;19.0;2.0;100.0;12.0;9.0;15.0;64.0;1.0;100.0;6.0;5.0;5.0;83.0;1.0;100.0;24.0;4.0;5.0;66.0;1.0;100.0;9.0;10.0;12.0;20.0;15.0;22.0;12.0;;;;;;;;;
861;Utrecht;2007 1e kwartaal;20.0;41.0;34.0;1.0;8.0;16.0;37.0;41.0;34.0;8.0;1.0;8.0;16.0;100.0;18.0;33.0;32.0;5.0;6.0;5.0;100.0;9.0;33.0;39.0;4.0;4.0;11.0;100.0;11.0;13.0;51.0;11.0;12.0;1.0;100.0;8.0;12.0;62.0;10.0;3.0;4.0;100.0;31.0;47.0;15.0;7.0;100.0;15.0;30.0;7.0;43.0;2.0;3.0;100.0;29.0;31.0;2.0;34.0;1.0;3.0;100.0;4.0;5.0;24.0;42.0;17.0;8.0;100.0;1.0;1.0;43.0;39.0;14.0;2.0;100.0;57.0;14.0;9.0;17.0;3.0;100.0;83.0;3.0;5.0;8.0;1.0;100.0;5.0;7.0;63.0;9.0;14.0;2.0;100.0;14.0;14.0;16.0;54.0;2.0;100.0;5.0;7.0;4.0;84.0;0.0;100.0;22.0;4.0;5.0;69.0;0.0;100.0;7.0;6.0;13.0;18.0;18.0;26.0;11.0;;;;;;;;;
862;Utrecht;2007 2e kwartaal;19.0;38.0;28.0;3.0;12.0;15.0;33.0;38.0;28.0;10.0;3.0;12.0;15.0;100.0;18.0;31.0;34.0;6.0;5.0;7.0;100.0;12.0;28.0;40.0;9.0;3.0;9.0;100.0;12.0;11.0;55.0;12.0;9.0;2.0;100.0;10.0;10.0;67.0;5.0;4.0;5.0;100.0;31.0;43.0;15.0;11.0;100.0;17.0;36.0;6.0;39.0;2.0;1.0;100.0;25.0;34.0;5.0;27.0;2.0;7.0;100.0;5.0;12.0;28.0;34.0;16.0;6.0;100.0;2.0;3.0;35.0;47.0;11.0;3.0;100.0;60.0;9.0;9.0;17.0;4.0;100.0;81.0;6.0;3.0;7.0;2.0;100.0;4.0;11.0;57.0;9.0;15.0;4.0;100.0;14.0;9.0;15.0;62.0;1.0;100.0;3.0;4.0;7.0;85.0;0.0;100.0;25.0;4.0;6.0;63.0;2.0;100.0;8.0;8.0;14.0;20.0;16.0;24.0;10.0;;;;;;;;;
863;Utrecht;2007 3e kwartaal;16.0;37.0;16.0;10.0;7.0;10.0;26.0;37.0;16.0;9.0;10.0;7.0;10.0;100.0;16.0;32.0;31.0;6.0;6.0;9.0;100.0;7.0;26.0;43.0;11.0;6.0;6.0;100.0;12.0;17.0;51.0;8.0;11.0;0.0;100.0;6.0;16.0;60.0;8.0;7.0;2.0;100.0;28.0;37.0;18.0;17.0;100.0;15.0;27.0;7.0;44.0;3.0;4.0;100.0;36.0;26.0;5.0;29.0;0.0;4.0;100.0;3.0;6.0;27.0;38.0;17.0;8.0;100.0;1.0;3.0;39.0;39.0;17.0;1.0;100.0;61.0;12.0;12.0;14.0;1.0;100.0;78.0;6.0;4.0;10.0;3.0;100.0;6.0;8.0;58.0;9.0;16.0;2.0;100.0;13.0;13.0;12.0;61.0;1.0;100.0;4.0;7.0;6.0;83.0;0.0;100.0;24.0;6.0;5.0;64.0;0.0;100.0;6.0;6.0;12.0;22.0;19.0;24.0;11.0;;;;;;;;;
864;Utrecht;2007 4e kwartaal;-4.0;1.0;-18.0;-5.0;0.0;1.0;-8.0;1.0;-18.0;-1.0;-5.0;0.0;1.0;100.0;8.0;21.0;40.0;13.0;15.0;4.0;100.0;2.0;14.0;44.0;20.0;14.0;6.0;100.0;9.0;10.0;57.0;15.0;9.0;1.0;100.0;6.0;12.0;62.0;12.0;6.0;1.0;100.0;21.0;43.0;20.0;16.0;100.0;21.0;42.0;8.0;26.0;1.0;2.0;100.0;36.0;41.0;3.0;13.0;1.0;5.0;100.0;3.0;6.0;41.0;27.0;12.0;10.0;100.0;3.0;6.0;39.0;36.0;14.0;2.0;100.0;57.0;11.0;8.0;23.0;2.0;100.0;75.0;4.0;7.0;11.0;2.0;100.0;6.0;10.0;61.0;8.0;13.0;2.0;100.0;15.0;13.0;10.0;60.0;1.0;100.0;7.0;5.0;5.0;82.0;1.0;100.0;23.0;6.0;5.0;65.0;0.0;100.0;10.0;7.0;9.0;22.0;17.0;22.0;12.0;;;;;;;;;
865;Utrecht;2007;13.0;29.0;15.0;3.0;7.0;11.0;22.0;29.0;15.0;7.0;3.0;7.0;11.0;100.0;15.0;29.0;34.0;8.0;8.0;6.0;100.0;7.0;25.0;42.0;11.0;7.0;8.0;100.0;11.0;13.0;54.0;11.0;10.0;1.0;100.0;7.0;13.0;63.0;9.0;5.0;3.0;100.0;28.0;42.0;17.0;13.0;100.0;17.0;33.0;7.0;38.0;2.0;2.0;100.0;32.0;33.0;4.0;26.0;1.0;5.0;100.0;4.0;7.0;30.0;35.0;15.0;8.0;100.0;2.0;3.0;39.0;40.0;14.0;2.0;100.0;59.0;12.0;10.0;18.0;3.0;100.0;79.0;5.0;5.0;9.0;2.0;100.0;5.0;9.0;60.0;9.0;14.0;3.0;100.0;14.0;12.0;13.0;59.0;1.0;100.0;5.0;6.0;5.0;84.0;0.0;100.0;24.0;5.0;5.0;65.0;1.0;100.0;8.0;7.0;12.0;21.0;18.0;24.0;11.0;;;;;;;;;
