ID;VerdachtenNaarSoortMisdrijf;Regio;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
8752;Vermogensmisdrijven;Leidschendam-Voorburg;2001;;
8753;Vermogensmisdrijven;Leidschendam-Voorburg;2002;140.0;2.0
8754;Vermogensmisdrijven;Leidschendam-Voorburg;2003;150.0;2.0
8755;Vermogensmisdrijven;Leidschendam-Voorburg;2004;170.0;3.0
8756;Vermogensmisdrijven;Leidschendam-Voorburg;2005;170.0;3.0
8757;Vermogensmisdrijven;Leidschendam-Voorburg;2006;200.0;3.0
8758;Vermogensmisdrijven;Leidschendam-Voorburg;2007;190.0;3.0
8759;Vermogensmisdrijven;Leidschendam-Voorburg;2008;200.0;3.0
8760;Vermogensmisdrijven;Lelystad;1999;260.0;5.0
8761;Vermogensmisdrijven;Lelystad;2000;320.0;6.0
8762;Vermogensmisdrijven;Lelystad;2001;320.0;6.0
8763;Vermogensmisdrijven;Lelystad;2002;260.0;5.0
8764;Vermogensmisdrijven;Lelystad;2003;300.0;5.0
8765;Vermogensmisdrijven;Lelystad;2004;330.0;6.0
8766;Vermogensmisdrijven;Lelystad;2005;360.0;6.0
8767;Vermogensmisdrijven;Lelystad;2006;340.0;6.0
8768;Vermogensmisdrijven;Lelystad;2007;380.0;6.0
8769;Vermogensmisdrijven;Lelystad;2008;380.0;6.0
8770;Vermogensmisdrijven;Lemsterland;1999;20.0;2.0
8771;Vermogensmisdrijven;Lemsterland;2000;20.0;2.0
8772;Vermogensmisdrijven;Lemsterland;2001;10.0;1.0
8773;Vermogensmisdrijven;Lemsterland;2002;10.0;1.0
8774;Vermogensmisdrijven;Lemsterland;2003;20.0;2.0
8775;Vermogensmisdrijven;Lemsterland;2004;30.0;2.0
8776;Vermogensmisdrijven;Lemsterland;2005;30.0;2.0
8777;Vermogensmisdrijven;Lemsterland;2006;20.0;1.0
8778;Vermogensmisdrijven;Lemsterland;2007;20.0;2.0
8779;Vermogensmisdrijven;Lemsterland;2008;10.0;1.0
8780;Vermogensmisdrijven;Leudal;1999;;
8781;Vermogensmisdrijven;Leudal;2000;;
8782;Vermogensmisdrijven;Leudal;2001;;
8783;Vermogensmisdrijven;Leudal;2002;;
8784;Vermogensmisdrijven;Leudal;2003;;
8785;Vermogensmisdrijven;Leudal;2004;;
8786;Vermogensmisdrijven;Leudal;2005;;
8787;Vermogensmisdrijven;Leudal;2006;;
8788;Vermogensmisdrijven;Leudal;2007;50.0;1.0
8789;Vermogensmisdrijven;Leudal;2008;40.0;1.0
8790;Vermogensmisdrijven;Leusden;1999;40.0;2.0
8791;Vermogensmisdrijven;Leusden;2000;30.0;1.0
8792;Vermogensmisdrijven;Leusden;2001;30.0;1.0
8793;Vermogensmisdrijven;Leusden;2002;40.0;2.0
8794;Vermogensmisdrijven;Leusden;2003;40.0;1.0
8795;Vermogensmisdrijven;Leusden;2004;40.0;2.0
8796;Vermogensmisdrijven;Leusden;2005;40.0;2.0
8797;Vermogensmisdrijven;Leusden;2006;50.0;2.0
8798;Vermogensmisdrijven;Leusden;2007;40.0;2.0
8799;Vermogensmisdrijven;Leusden;2008;40.0;1.0
8800;Vermogensmisdrijven;Lichtenvoorde;1999;20.0;1.0
8801;Vermogensmisdrijven;Lichtenvoorde;2000;30.0;2.0
8802;Vermogensmisdrijven;Lichtenvoorde;2001;40.0;2.0
8803;Vermogensmisdrijven;Lichtenvoorde;2002;30.0;2.0
8804;Vermogensmisdrijven;Lichtenvoorde;2003;30.0;2.0
8805;Vermogensmisdrijven;Lichtenvoorde;2004;40.0;2.0
8806;Vermogensmisdrijven;Lichtenvoorde;2005;;
8807;Vermogensmisdrijven;Lichtenvoorde;2006;;
8808;Vermogensmisdrijven;Lichtenvoorde;2007;;
8809;Vermogensmisdrijven;Lichtenvoorde;2008;;
8810;Vermogensmisdrijven;Liemeer;1999;0.0;0.0
8811;Vermogensmisdrijven;Liemeer;2000;10.0;1.0
8812;Vermogensmisdrijven;Liemeer;2001;0.0;0.0
8813;Vermogensmisdrijven;Liemeer;2002;10.0;1.0
8814;Vermogensmisdrijven;Liemeer;2003;10.0;2.0
8815;Vermogensmisdrijven;Liemeer;2004;10.0;1.0
8816;Vermogensmisdrijven;Liemeer;2005;0.0;0.0
8817;Vermogensmisdrijven;Liemeer;2006;20.0;3.0
8818;Vermogensmisdrijven;Liemeer;2007;;
8819;Vermogensmisdrijven;Liemeer;2008;;
8820;Vermogensmisdrijven;De Lier;1999;10.0;1.0
8821;Vermogensmisdrijven;De Lier;2000;10.0;1.0
8822;Vermogensmisdrijven;De Lier;2001;10.0;1.0
8823;Vermogensmisdrijven;De Lier;2002;10.0;1.0
8824;Vermogensmisdrijven;De Lier;2003;10.0;1.0
8825;Vermogensmisdrijven;De Lier;2004;;
8826;Vermogensmisdrijven;De Lier;2005;;
8827;Vermogensmisdrijven;De Lier;2006;;
8828;Vermogensmisdrijven;De Lier;2007;;
8829;Vermogensmisdrijven;De Lier;2008;;
8830;Vermogensmisdrijven;Liesveld;1999;10.0;1.0
8831;Vermogensmisdrijven;Liesveld;2000;10.0;1.0
8832;Vermogensmisdrijven;Liesveld;2001;0.0;0.0
8833;Vermogensmisdrijven;Liesveld;2002;0.0;0.0
8834;Vermogensmisdrijven;Liesveld;2003;10.0;1.0
8835;Vermogensmisdrijven;Liesveld;2004;0.0;0.0
8836;Vermogensmisdrijven;Liesveld;2005;10.0;1.0
8837;Vermogensmisdrijven;Liesveld;2006;10.0;1.0
8838;Vermogensmisdrijven;Liesveld;2007;10.0;1.0
8839;Vermogensmisdrijven;Liesveld;2008;0.0;0.0
8840;Vermogensmisdrijven;Limmen;1999;0.0;0.0
8841;Vermogensmisdrijven;Limmen;2000;10.0;1.0
8842;Vermogensmisdrijven;Limmen;2001;0.0;0.0
8843;Vermogensmisdrijven;Limmen;2002;;
8844;Vermogensmisdrijven;Limmen;2003;;
8845;Vermogensmisdrijven;Limmen;2004;;
8846;Vermogensmisdrijven;Limmen;2005;;
8847;Vermogensmisdrijven;Limmen;2006;;
8848;Vermogensmisdrijven;Limmen;2007;;
8849;Vermogensmisdrijven;Limmen;2008;;
8850;Vermogensmisdrijven;Lingewaal;1999;10.0;1.0
8851;Vermogensmisdrijven;Lingewaal;2000;10.0;1.0
8852;Vermogensmisdrijven;Lingewaal;2001;10.0;1.0
8853;Vermogensmisdrijven;Lingewaal;2002;10.0;1.0
8854;Vermogensmisdrijven;Lingewaal;2003;10.0;1.0
8855;Vermogensmisdrijven;Lingewaal;2004;10.0;1.0
8856;Vermogensmisdrijven;Lingewaal;2005;10.0;1.0
8857;Vermogensmisdrijven;Lingewaal;2006;10.0;2.0
8858;Vermogensmisdrijven;Lingewaal;2007;10.0;1.0
8859;Vermogensmisdrijven;Lingewaal;2008;10.0;1.0
8860;Vermogensmisdrijven;Lingewaard;1999;;
8861;Vermogensmisdrijven;Lingewaard;2000;;
8862;Vermogensmisdrijven;Lingewaard;2001;;
8863;Vermogensmisdrijven;Lingewaard;2002;;
8864;Vermogensmisdrijven;Lingewaard;2003;50.0;1.0
8865;Vermogensmisdrijven;Lingewaard;2004;50.0;1.0
8866;Vermogensmisdrijven;Lingewaard;2005;80.0;2.0
8867;Vermogensmisdrijven;Lingewaard;2006;50.0;1.0
8868;Vermogensmisdrijven;Lingewaard;2007;60.0;2.0
8869;Vermogensmisdrijven;Lingewaard;2008;50.0;1.0
8870;Vermogensmisdrijven;Lisse;1999;20.0;1.0
8871;Vermogensmisdrijven;Lisse;2000;20.0;1.0
8872;Vermogensmisdrijven;Lisse;2001;20.0;1.0
8873;Vermogensmisdrijven;Lisse;2002;20.0;1.0
8874;Vermogensmisdrijven;Lisse;2003;30.0;1.0
8875;Vermogensmisdrijven;Lisse;2004;10.0;1.0
8876;Vermogensmisdrijven;Lisse;2005;20.0;1.0
8877;Vermogensmisdrijven;Lisse;2006;10.0;1.0
8878;Vermogensmisdrijven;Lisse;2007;30.0;2.0
8879;Vermogensmisdrijven;Lisse;2008;20.0;1.0
8880;Vermogensmisdrijven;Lith;1999;10.0;1.0
8881;Vermogensmisdrijven;Lith;2000;10.0;1.0
8882;Vermogensmisdrijven;Lith;2001;10.0;1.0
8883;Vermogensmisdrijven;Lith;2002;10.0;2.0
8884;Vermogensmisdrijven;Lith;2003;0.0;0.0
8885;Vermogensmisdrijven;Lith;2004;10.0;1.0
8886;Vermogensmisdrijven;Lith;2005;10.0;2.0
8887;Vermogensmisdrijven;Lith;2006;0.0;0.0
8888;Vermogensmisdrijven;Lith;2007;0.0;0.0
8889;Vermogensmisdrijven;Lith;2008;10.0;1.0
8890;Vermogensmisdrijven;Littenseradiel;1999;10.0;1.0
8891;Vermogensmisdrijven;Littenseradiel;2000;10.0;1.0
8892;Vermogensmisdrijven;Littenseradiel;2001;10.0;1.0
8893;Vermogensmisdrijven;Littenseradiel;2002;10.0;1.0
8894;Vermogensmisdrijven;Littenseradiel;2003;10.0;1.0
8895;Vermogensmisdrijven;Littenseradiel;2004;10.0;1.0
8896;Vermogensmisdrijven;Littenseradiel;2005;20.0;2.0
8897;Vermogensmisdrijven;Littenseradiel;2006;10.0;2.0
8898;Vermogensmisdrijven;Littenseradiel;2007;10.0;1.0
8899;Vermogensmisdrijven;Littenseradiel;2008;0.0;0.0
8900;Vermogensmisdrijven;Lochem;1999;20.0;1.0
8901;Vermogensmisdrijven;Lochem;2000;20.0;1.0
8902;Vermogensmisdrijven;Lochem;2001;20.0;1.0
8903;Vermogensmisdrijven;Lochem;2002;10.0;1.0
8904;Vermogensmisdrijven;Lochem;2003;30.0;2.0
8905;Vermogensmisdrijven;Lochem;2004;20.0;1.0
8906;Vermogensmisdrijven;Lochem;2005;40.0;2.0
8907;Vermogensmisdrijven;Lochem;2006;50.0;2.0
8908;Vermogensmisdrijven;Lochem;2007;30.0;1.0
8909;Vermogensmisdrijven;Lochem;2008;40.0;1.0
8910;Vermogensmisdrijven;Loenen;1999;10.0;1.0
8911;Vermogensmisdrijven;Loenen;2000;10.0;1.0
8912;Vermogensmisdrijven;Loenen;2001;10.0;1.0
8913;Vermogensmisdrijven;Loenen;2002;10.0;1.0
8914;Vermogensmisdrijven;Loenen;2003;10.0;1.0
8915;Vermogensmisdrijven;Loenen;2004;10.0;1.0
8916;Vermogensmisdrijven;Loenen;2005;10.0;2.0
8917;Vermogensmisdrijven;Loenen;2006;10.0;1.0
8918;Vermogensmisdrijven;Loenen;2007;10.0;1.0
8919;Vermogensmisdrijven;Loenen;2008;10.0;2.0
8920;Vermogensmisdrijven;Loon op Zand;1999;20.0;1.0
8921;Vermogensmisdrijven;Loon op Zand;2000;30.0;1.0
8922;Vermogensmisdrijven;Loon op Zand;2001;50.0;2.0
8923;Vermogensmisdrijven;Loon op Zand;2002;40.0;2.0
8924;Vermogensmisdrijven;Loon op Zand;2003;30.0;2.0
8925;Vermogensmisdrijven;Loon op Zand;2004;40.0;2.0
8926;Vermogensmisdrijven;Loon op Zand;2005;50.0;3.0
8927;Vermogensmisdrijven;Loon op Zand;2006;30.0;2.0
8928;Vermogensmisdrijven;Loon op Zand;2007;30.0;2.0
8929;Vermogensmisdrijven;Loon op Zand;2008;40.0;2.0
8930;Vermogensmisdrijven;Loosdrecht;1999;0.0;0.0
8931;Vermogensmisdrijven;Loosdrecht;2000;10.0;1.0
8932;Vermogensmisdrijven;Loosdrecht;2001;10.0;1.0
8933;Vermogensmisdrijven;Loosdrecht;2002;;
8934;Vermogensmisdrijven;Loosdrecht;2003;;
8935;Vermogensmisdrijven;Loosdrecht;2004;;
8936;Vermogensmisdrijven;Loosdrecht;2005;;
8937;Vermogensmisdrijven;Loosdrecht;2006;;
8938;Vermogensmisdrijven;Loosdrecht;2007;;
8939;Vermogensmisdrijven;Loosdrecht;2008;;
8940;Vermogensmisdrijven;Lopik;1999;0.0;0.0
8941;Vermogensmisdrijven;Lopik;2000;10.0;1.0
8942;Vermogensmisdrijven;Lopik;2001;10.0;1.0
8943;Vermogensmisdrijven;Lopik;2002;10.0;1.0
8944;Vermogensmisdrijven;Lopik;2003;10.0;1.0
8945;Vermogensmisdrijven;Lopik;2004;20.0;2.0
8946;Vermogensmisdrijven;Lopik;2005;10.0;1.0
8947;Vermogensmisdrijven;Lopik;2006;10.0;1.0
8948;Vermogensmisdrijven;Lopik;2007;20.0;2.0
8949;Vermogensmisdrijven;Lopik;2008;10.0;1.0
8950;Vermogensmisdrijven;Loppersum;1999;10.0;1.0
8951;Vermogensmisdrijven;Loppersum;2000;10.0;1.0
8952;Vermogensmisdrijven;Loppersum;2001;10.0;1.0
8953;Vermogensmisdrijven;Loppersum;2002;10.0;1.0
8954;Vermogensmisdrijven;Loppersum;2003;10.0;1.0
8955;Vermogensmisdrijven;Loppersum;2004;20.0;2.0
8956;Vermogensmisdrijven;Loppersum;2005;20.0;2.0
8957;Vermogensmisdrijven;Loppersum;2006;10.0;1.0
8958;Vermogensmisdrijven;Loppersum;2007;20.0;2.0
8959;Vermogensmisdrijven;Loppersum;2008;10.0;1.0
8960;Vermogensmisdrijven;Losser;1999;30.0;2.0
8961;Vermogensmisdrijven;Losser;2000;40.0;2.0
8962;Vermogensmisdrijven;Losser;2001;20.0;1.0
8963;Vermogensmisdrijven;Losser;2002;20.0;1.0
8964;Vermogensmisdrijven;Losser;2003;20.0;1.0
8965;Vermogensmisdrijven;Losser;2004;10.0;1.0
8966;Vermogensmisdrijven;Losser;2005;30.0;2.0
8967;Vermogensmisdrijven;Losser;2006;20.0;1.0
8968;Vermogensmisdrijven;Losser;2007;30.0;2.0
8969;Vermogensmisdrijven;Losser;2008;20.0;1.0
8970;Vermogensmisdrijven;Maarn;1999;30.0;5.0
8971;Vermogensmisdrijven;Maarn;2000;10.0;3.0
8972;Vermogensmisdrijven;Maarn;2001;10.0;1.0
8973;Vermogensmisdrijven;Maarn;2002;10.0;2.0
8974;Vermogensmisdrijven;Maarn;2003;0.0;0.0
8975;Vermogensmisdrijven;Maarn;2004;10.0;2.0
8976;Vermogensmisdrijven;Maarn;2005;10.0;2.0
8977;Vermogensmisdrijven;Maarn;2006;;
8978;Vermogensmisdrijven;Maarn;2007;;
8979;Vermogensmisdrijven;Maarn;2008;;
8980;Vermogensmisdrijven;Maarssen;1999;80.0;2.0
8981;Vermogensmisdrijven;Maarssen;2000;100.0;3.0
8982;Vermogensmisdrijven;Maarssen;2001;70.0;2.0
8983;Vermogensmisdrijven;Maarssen;2002;110.0;3.0
8984;Vermogensmisdrijven;Maarssen;2003;80.0;2.0
8985;Vermogensmisdrijven;Maarssen;2004;100.0;3.0
8986;Vermogensmisdrijven;Maarssen;2005;80.0;2.0
8987;Vermogensmisdrijven;Maarssen;2006;100.0;3.0
8988;Vermogensmisdrijven;Maarssen;2007;100.0;3.0
8989;Vermogensmisdrijven;Maarssen;2008;110.0;3.0
8990;Vermogensmisdrijven;Maartensdijk;1999;0.0;0.0
8991;Vermogensmisdrijven;Maartensdijk;2000;10.0;1.0
8992;Vermogensmisdrijven;Maartensdijk;2001;;
8993;Vermogensmisdrijven;Maartensdijk;2002;;
8994;Vermogensmisdrijven;Maartensdijk;2003;;
8995;Vermogensmisdrijven;Maartensdijk;2004;;
8996;Vermogensmisdrijven;Maartensdijk;2005;;
8997;Vermogensmisdrijven;Maartensdijk;2006;;
8998;Vermogensmisdrijven;Maartensdijk;2007;;
8999;Vermogensmisdrijven;Maartensdijk;2008;;
9000;Vermogensmisdrijven;Maasbracht;1999;10.0;1.0
9001;Vermogensmisdrijven;Maasbracht;2000;10.0;1.0
9002;Vermogensmisdrijven;Maasbracht;2001;10.0;1.0
9003;Vermogensmisdrijven;Maasbracht;2002;10.0;1.0
9004;Vermogensmisdrijven;Maasbracht;2003;0.0;0.0
9005;Vermogensmisdrijven;Maasbracht;2004;10.0;1.0
9006;Vermogensmisdrijven;Maasbracht;2005;10.0;1.0
9007;Vermogensmisdrijven;Maasbracht;2006;20.0;1.0
9008;Vermogensmisdrijven;Maasbracht;2007;;
9009;Vermogensmisdrijven;Maasbracht;2008;;
9010;Vermogensmisdrijven;Maasbree;1999;20.0;2.0
9011;Vermogensmisdrijven;Maasbree;2000;10.0;0.0
9012;Vermogensmisdrijven;Maasbree;2001;0.0;0.0
9013;Vermogensmisdrijven;Maasbree;2002;0.0;0.0
9014;Vermogensmisdrijven;Maasbree;2003;10.0;1.0
9015;Vermogensmisdrijven;Maasbree;2004;10.0;1.0
9016;Vermogensmisdrijven;Maasbree;2005;0.0;0.0
9017;Vermogensmisdrijven;Maasbree;2006;10.0;0.0
9018;Vermogensmisdrijven;Maasbree;2007;10.0;1.0
9019;Vermogensmisdrijven;Maasbree;2008;0.0;0.0
9020;Vermogensmisdrijven;Maasdonk;1999;0.0;0.0
9021;Vermogensmisdrijven;Maasdonk;2000;10.0;1.0
9022;Vermogensmisdrijven;Maasdonk;2001;10.0;1.0
9023;Vermogensmisdrijven;Maasdonk;2002;10.0;1.0
9024;Vermogensmisdrijven;Maasdonk;2003;10.0;1.0
9025;Vermogensmisdrijven;Maasdonk;2004;10.0;1.0
9026;Vermogensmisdrijven;Maasdonk;2005;10.0;1.0
9027;Vermogensmisdrijven;Maasdonk;2006;20.0;2.0
9028;Vermogensmisdrijven;Maasdonk;2007;10.0;1.0
9029;Vermogensmisdrijven;Maasdonk;2008;10.0;1.0
9030;Vermogensmisdrijven;Maasdriel;1999;10.0;1.0
9031;Vermogensmisdrijven;Maasdriel;2000;20.0;1.0
9032;Vermogensmisdrijven;Maasdriel;2001;30.0;1.0
9033;Vermogensmisdrijven;Maasdriel;2002;30.0;2.0
9034;Vermogensmisdrijven;Maasdriel;2003;40.0;2.0
9035;Vermogensmisdrijven;Maasdriel;2004;40.0;2.0
9036;Vermogensmisdrijven;Maasdriel;2005;30.0;1.0
9037;Vermogensmisdrijven;Maasdriel;2006;30.0;2.0
9038;Vermogensmisdrijven;Maasdriel;2007;30.0;1.0
9039;Vermogensmisdrijven;Maasdriel;2008;30.0;1.0
9040;Vermogensmisdrijven;Maasgouw;1999;;
9041;Vermogensmisdrijven;Maasgouw;2000;;
9042;Vermogensmisdrijven;Maasgouw;2001;;
9043;Vermogensmisdrijven;Maasgouw;2002;;
9044;Vermogensmisdrijven;Maasgouw;2003;;
9045;Vermogensmisdrijven;Maasgouw;2004;;
9046;Vermogensmisdrijven;Maasgouw;2005;;
9047;Vermogensmisdrijven;Maasgouw;2006;;
9048;Vermogensmisdrijven;Maasgouw;2007;30.0;1.0
9049;Vermogensmisdrijven;Maasgouw;2008;20.0;1.0
9050;Vermogensmisdrijven;Maasland;1999;0.0;0.0
9051;Vermogensmisdrijven;Maasland;2000;0.0;0.0
9052;Vermogensmisdrijven;Maasland;2001;10.0;1.0
9053;Vermogensmisdrijven;Maasland;2002;0.0;0.0
9054;Vermogensmisdrijven;Maasland;2003;0.0;0.0
9055;Vermogensmisdrijven;Maasland;2004;;
9056;Vermogensmisdrijven;Maasland;2005;;
9057;Vermogensmisdrijven;Maasland;2006;;
9058;Vermogensmisdrijven;Maasland;2007;;
9059;Vermogensmisdrijven;Maasland;2008;;
9060;Vermogensmisdrijven;Maassluis;1999;60.0;2.0
9061;Vermogensmisdrijven;Maassluis;2000;60.0;2.0
9062;Vermogensmisdrijven;Maassluis;2001;60.0;2.0
9063;Vermogensmisdrijven;Maassluis;2002;100.0;3.0
9064;Vermogensmisdrijven;Maassluis;2003;90.0;3.0
9065;Vermogensmisdrijven;Maassluis;2004;80.0;3.0
9066;Vermogensmisdrijven;Maassluis;2005;100.0;3.0
9067;Vermogensmisdrijven;Maassluis;2006;90.0;3.0
9068;Vermogensmisdrijven;Maassluis;2007;100.0;4.0
9069;Vermogensmisdrijven;Maassluis;2008;80.0;3.0
9070;Vermogensmisdrijven;Maastricht;1999;340.0;3.0
9071;Vermogensmisdrijven;Maastricht;2000;300.0;3.0
9072;Vermogensmisdrijven;Maastricht;2001;320.0;3.0
9073;Vermogensmisdrijven;Maastricht;2002;300.0;3.0
9074;Vermogensmisdrijven;Maastricht;2003;330.0;3.0
9075;Vermogensmisdrijven;Maastricht;2004;330.0;3.0
9076;Vermogensmisdrijven;Maastricht;2005;370.0;3.0
9077;Vermogensmisdrijven;Maastricht;2006;320.0;3.0
9078;Vermogensmisdrijven;Maastricht;2007;340.0;3.0
9079;Vermogensmisdrijven;Maastricht;2008;310.0;3.0
9080;Vermogensmisdrijven;Margraten;1999;20.0;1.0
9081;Vermogensmisdrijven;Margraten;2000;20.0;2.0
9082;Vermogensmisdrijven;Margraten;2001;10.0;1.0
9083;Vermogensmisdrijven;Margraten;2002;20.0;1.0
9084;Vermogensmisdrijven;Margraten;2003;20.0;1.0
9085;Vermogensmisdrijven;Margraten;2004;30.0;2.0
9086;Vermogensmisdrijven;Margraten;2005;20.0;2.0
9087;Vermogensmisdrijven;Margraten;2006;40.0;3.0
9088;Vermogensmisdrijven;Margraten;2007;20.0;2.0
9089;Vermogensmisdrijven;Margraten;2008;30.0;2.0
9090;Vermogensmisdrijven;Markelo;1999;10.0;2.0
9091;Vermogensmisdrijven;Markelo;2000;10.0;1.0
9092;Vermogensmisdrijven;Markelo;2001;;
9093;Vermogensmisdrijven;Markelo;2002;;
9094;Vermogensmisdrijven;Markelo;2003;;
9095;Vermogensmisdrijven;Markelo;2004;;
9096;Vermogensmisdrijven;Markelo;2005;;
9097;Vermogensmisdrijven;Markelo;2006;;
9098;Vermogensmisdrijven;Markelo;2007;;
9099;Vermogensmisdrijven;Markelo;2008;;
9100;Vermogensmisdrijven;De Marne;1999;20.0;2.0
9101;Vermogensmisdrijven;De Marne;2000;20.0;2.0
9102;Vermogensmisdrijven;De Marne;2001;10.0;1.0
9103;Vermogensmisdrijven;De Marne;2002;10.0;1.0
9104;Vermogensmisdrijven;De Marne;2003;20.0;2.0
9105;Vermogensmisdrijven;De Marne;2004;10.0;1.0
9106;Vermogensmisdrijven;De Marne;2005;30.0;3.0
9107;Vermogensmisdrijven;De Marne;2006;10.0;1.0
9108;Vermogensmisdrijven;De Marne;2007;20.0;2.0
9109;Vermogensmisdrijven;De Marne;2008;30.0;3.0
9110;Vermogensmisdrijven;Marum;1999;10.0;1.0
9111;Vermogensmisdrijven;Marum;2000;10.0;2.0
9112;Vermogensmisdrijven;Marum;2001;10.0;1.0
9113;Vermogensmisdrijven;Marum;2002;10.0;2.0
9114;Vermogensmisdrijven;Marum;2003;10.0;2.0
9115;Vermogensmisdrijven;Marum;2004;10.0;1.0
9116;Vermogensmisdrijven;Marum;2005;10.0;1.0
9117;Vermogensmisdrijven;Marum;2006;20.0;2.0
9118;Vermogensmisdrijven;Marum;2007;10.0;1.0
9119;Vermogensmisdrijven;Marum;2008;10.0;1.0
9120;Vermogensmisdrijven;Medemblik;1999;10.0;2.0
9121;Vermogensmisdrijven;Medemblik;2000;10.0;1.0
9122;Vermogensmisdrijven;Medemblik;2001;10.0;1.0
9123;Vermogensmisdrijven;Medemblik;2002;10.0;1.0
9124;Vermogensmisdrijven;Medemblik;2003;10.0;1.0
9125;Vermogensmisdrijven;Medemblik;2004;20.0;3.0
9126;Vermogensmisdrijven;Medemblik;2005;10.0;2.0
9127;Vermogensmisdrijven;Medemblik;2006;20.0;4.0
9128;Vermogensmisdrijven;Medemblik;2007;30.0;2.0
9129;Vermogensmisdrijven;Medemblik;2008;40.0;2.0
9130;Vermogensmisdrijven;Meerlo-Wanssum;1999;10.0;1.0
9131;Vermogensmisdrijven;Meerlo-Wanssum;2000;0.0;0.0
9132;Vermogensmisdrijven;Meerlo-Wanssum;2001;0.0;0.0
9133;Vermogensmisdrijven;Meerlo-Wanssum;2002;0.0;0.0
9134;Vermogensmisdrijven;Meerlo-Wanssum;2003;10.0;1.0
9135;Vermogensmisdrijven;Meerlo-Wanssum;2004;10.0;1.0
9136;Vermogensmisdrijven;Meerlo-Wanssum;2005;0.0;0.0
9137;Vermogensmisdrijven;Meerlo-Wanssum;2006;10.0;1.0
9138;Vermogensmisdrijven;Meerlo-Wanssum;2007;10.0;1.0
9139;Vermogensmisdrijven;Meerlo-Wanssum;2008;10.0;1.0
9140;Vermogensmisdrijven;Meerssen;1999;20.0;1.0
9141;Vermogensmisdrijven;Meerssen;2000;30.0;2.0
9142;Vermogensmisdrijven;Meerssen;2001;20.0;1.0
9143;Vermogensmisdrijven;Meerssen;2002;20.0;1.0
9144;Vermogensmisdrijven;Meerssen;2003;30.0;1.0
9145;Vermogensmisdrijven;Meerssen;2004;20.0;1.0
9146;Vermogensmisdrijven;Meerssen;2005;30.0;2.0
9147;Vermogensmisdrijven;Meerssen;2006;20.0;1.0
9148;Vermogensmisdrijven;Meerssen;2007;20.0;1.0
9149;Vermogensmisdrijven;Meerssen;2008;40.0;2.0
9150;Vermogensmisdrijven;Meijel;1999;10.0;2.0
9151;Vermogensmisdrijven;Meijel;2000;10.0;1.0
9152;Vermogensmisdrijven;Meijel;2001;0.0;0.0
9153;Vermogensmisdrijven;Meijel;2002;0.0;0.0
9154;Vermogensmisdrijven;Meijel;2003;0.0;0.0
9155;Vermogensmisdrijven;Meijel;2004;0.0;0.0
9156;Vermogensmisdrijven;Meijel;2005;0.0;0.0
9157;Vermogensmisdrijven;Meijel;2006;0.0;0.0
9158;Vermogensmisdrijven;Meijel;2007;10.0;1.0
9159;Vermogensmisdrijven;Meijel;2008;10.0;1.0
9160;Vermogensmisdrijven;Menaldumadeel;1999;10.0;1.0
9161;Vermogensmisdrijven;Menaldumadeel;2000;10.0;1.0
9162;Vermogensmisdrijven;Menaldumadeel;2001;10.0;1.0
9163;Vermogensmisdrijven;Menaldumadeel;2002;0.0;0.0
9164;Vermogensmisdrijven;Menaldumadeel;2003;10.0;1.0
9165;Vermogensmisdrijven;Menaldumadeel;2004;10.0;1.0
9166;Vermogensmisdrijven;Menaldumadeel;2005;10.0;1.0
9167;Vermogensmisdrijven;Menaldumadeel;2006;10.0;1.0
9168;Vermogensmisdrijven;Menaldumadeel;2007;10.0;1.0
9169;Vermogensmisdrijven;Menaldumadeel;2008;20.0;1.0
9170;Vermogensmisdrijven;Menterwolde;1999;20.0;2.0
9171;Vermogensmisdrijven;Menterwolde;2000;30.0;3.0
9172;Vermogensmisdrijven;Menterwolde;2001;20.0;1.0
9173;Vermogensmisdrijven;Menterwolde;2002;10.0;1.0
9174;Vermogensmisdrijven;Menterwolde;2003;20.0;1.0
9175;Vermogensmisdrijven;Menterwolde;2004;10.0;1.0
9176;Vermogensmisdrijven;Menterwolde;2005;20.0;2.0
9177;Vermogensmisdrijven;Menterwolde;2006;20.0;2.0
9178;Vermogensmisdrijven;Menterwolde;2007;30.0;3.0
9179;Vermogensmisdrijven;Menterwolde;2008;30.0;2.0
9180;Vermogensmisdrijven;Meppel;1999;50.0;2.0
9181;Vermogensmisdrijven;Meppel;2000;20.0;1.0
9182;Vermogensmisdrijven;Meppel;2001;50.0;2.0
9183;Vermogensmisdrijven;Meppel;2002;70.0;3.0
9184;Vermogensmisdrijven;Meppel;2003;70.0;3.0
9185;Vermogensmisdrijven;Meppel;2004;60.0;2.0
9186;Vermogensmisdrijven;Meppel;2005;60.0;2.0
9187;Vermogensmisdrijven;Meppel;2006;60.0;2.0
9188;Vermogensmisdrijven;Meppel;2007;50.0;2.0
9189;Vermogensmisdrijven;Meppel;2008;50.0;2.0
9190;Vermogensmisdrijven;Middelburg (Z.);1999;110.0;3.0
9191;Vermogensmisdrijven;Middelburg (Z.);2000;110.0;3.0
9192;Vermogensmisdrijven;Middelburg (Z.);2001;110.0;3.0
9193;Vermogensmisdrijven;Middelburg (Z.);2002;110.0;3.0
9194;Vermogensmisdrijven;Middelburg (Z.);2003;120.0;3.0
9195;Vermogensmisdrijven;Middelburg (Z.);2004;140.0;3.0
