ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalOpnamen_1;Dagopnamen_2;KlinischeOpnamen_3;VerpleegdagenPer10000Inwoners_4;GemVerpleegduurPerKlinischeOpname_5;GemiddeldeBevolking_6
4827;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2008;1381.2;573.6;807.6;3033.0;3.8;496529
4828;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2009;1467.2;612.4;854.8;3071.2;3.6;501539
4829;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2010;1566.3;650.0;916.3;3154.8;3.4;505591
4830;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2011;1630.7;674.2;956.4;3147.8;3.3;509436
4831;Totaal mannen en vrouwen;25 tot 30 jaar;West-Nederland (LD);2012;1643.3;736.8;906.5;3040.3;3.4;515153
4832;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1981;;;1229.6;10905.5;8.9;256785
4833;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1982;;;1185.3;10179.4;8.6;257733
4834;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1983;;;1123.7;9598.9;8.5;259458
4835;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1984;;;1056.4;8754.4;8.3;262857
4836;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1985;;;994.4;8289.1;8.3;266763
4837;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1986;;;960.6;7851.5;8.2;271194
4838;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1987;;;921.8;7420.5;8.0;275924
4839;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1988;;;896.0;7011.5;7.8;280017
4840;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1989;;;886.3;6715.9;7.6;283192
4841;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1990;;;879.9;6515.7;7.4;285788
4842;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1991;;;873.0;6202.3;7.1;286361
4843;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1992;;;854.3;5881.9;6.9;284734
4844;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1993;1118.7;282.7;836.0;5664.6;6.8;282901
4845;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1994;1130.0;308.3;821.6;5494.4;6.7;281025
4846;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1995;1106.3;311.9;794.4;5135.4;6.5;278751
4847;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1996;1101.3;305.1;796.2;4929.2;6.2;275063
4848;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1997;1095.2;308.9;786.3;4813.9;6.1;269394
4849;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1998;1115.8;322.5;793.3;4734.2;6.0;260874
4850;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);1999;1095.7;318.7;777.0;4335.3;5.6;248710
4851;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2000;1077.1;310.8;766.4;4207.3;5.5;234736
4852;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2001;1065.7;323.9;741.8;3842.3;5.2;222448
4853;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2002;1142.5;378.3;764.3;3772.4;4.9;212064
4854;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2003;1176.2;410.1;766.1;3735.6;4.9;204375
4855;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2004;1231.4;429.3;802.1;3746.3;4.7;200164
4856;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2005;1274.1;450.5;823.6;3678.1;4.5;198495
4857;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2006;1391.3;535.7;855.6;3687.8;4.3;198093
4858;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2007;1415.5;563.4;852.1;3546.6;4.2;197373
4859;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2008;1483.0;590.4;892.6;3592.0;4.0;196676
4860;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2009;1588.8;673.3;915.5;3629.6;4.0;196529
4861;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2010;1696.9;752.9;944.0;3600.2;3.8;197058
4862;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2011;1753.3;789.7;963.6;3401.6;3.5;198467
4863;Totaal mannen en vrouwen;25 tot 30 jaar;Zuid-Nederland (LD);2012;1809.3;859.7;949.5;3426.8;3.6;201280
4864;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1981;;;976.0;9157.9;9.4;1205045
4865;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1982;;;983.6;9002.3;9.2;1171934
4866;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1983;;;975.3;8593.4;8.8;1152852
4867;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1984;;;933.6;8113.5;8.7;1146364
4868;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1985;;;909.0;7664.5;8.4;1149383
4869;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1986;;;880.7;7298.7;8.3;1159192
4870;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1987;;;858.6;6932.3;8.1;1171489
4871;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1988;;;845.6;6681.5;7.9;1184993
4872;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1989;;;832.5;6374.9;7.7;1201753
4873;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1990;;;824.6;6106.6;7.4;1221560
4874;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1991;;;813.6;5870.8;7.2;1243969
4875;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1992;;;812.3;5798.3;7.1;1266154
4876;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1993;1089.0;287.4;801.6;5693.1;7.1;1287273
4877;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1994;1124.8;312.1;812.6;5511.9;6.8;1305828
4878;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1995;1129.6;333.1;796.5;5214.2;6.5;1318033
4879;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1996;1153.3;351.0;802.4;5102.8;6.4;1321129
4880;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1997;1169.7;364.2;805.5;4954.6;6.2;1318066
4881;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1998;1172.9;366.1;806.8;4732.8;5.9;1314004
4882;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;1999;1166.6;374.1;792.5;4462.1;5.6;1313105
4883;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2000;1163.7;375.3;788.4;4209.0;5.3;1315992
4884;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2001;1199.9;409.5;790.4;4016.7;5.1;1315612
4885;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2002;1275.0;458.8;816.2;4026.8;4.9;1304433
4886;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2003;1349.6;507.9;841.7;4003.8;4.8;1274492
4887;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2004;1446.8;568.1;878.7;4038.4;4.6;1222582
4888;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2005;1488.7;600.2;888.5;3928.9;4.4;1158173
4889;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2006;1566.1;649.7;916.4;3879.6;4.2;1096547
4890;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2007;1650.6;708.6;942.0;3860.4;4.1;1046565
4891;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2008;1695.8;717.0;978.8;3809.3;3.9;1016701
4892;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2009;1810.8;784.8;1026.0;3848.2;3.8;1003989
4893;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2010;1904.1;831.6;1072.5;3854.7;3.6;1002161
4894;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2011;1974.5;879.2;1095.3;3771.7;3.4;1007012
4895;Totaal mannen en vrouwen;30 tot 35 jaar;Nederland;2012;2011.6;939.9;1071.7;3670.1;3.4;1009364
4896;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1981;;;974.1;9928.2;10.2;164117
4897;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1982;;;1012.0;10089.6;10.0;158350
4898;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1983;;;991.9;9336.6;9.4;155333
4899;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1984;;;985.4;9059.0;9.2;155492
4900;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1985;;;966.2;8397.1;8.7;158052
4901;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1986;;;936.8;8081.8;8.6;161880
4902;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1987;;;894.7;7475.6;8.4;166518
4903;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1988;;;885.7;7337.3;8.3;171127
4904;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1989;;;836.0;6712.1;8.0;174935
4905;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1990;;;784.5;6221.1;7.9;179448
4906;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1991;;;770.7;5987.3;7.8;185591
4907;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1992;;;761.7;5844.6;7.7;191482
4908;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1993;959.1;219.0;740.1;5622.5;7.6;196234
4909;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1994;974.2;231.0;743.2;5469.7;7.4;199608
4910;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1995;1001.6;280.2;721.5;5128.6;7.1;200671
4911;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1996;1039.4;323.0;716.4;4956.2;6.9;200062
4912;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1997;1017.2;324.1;693.0;4678.1;6.8;199181
4913;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1998;1022.4;340.8;681.7;4265.3;6.3;198582
4914;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;1999;1039.8;357.5;682.3;4195.6;6.1;199206
4915;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2000;1005.5;369.3;636.2;3756.8;5.9;201366
4916;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2001;1035.8;408.5;627.2;3426.7;5.5;205106
4917;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2002;1189.1;505.6;683.5;3673.6;5.4;207882
4918;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2003;1209.8;505.6;704.3;3583.0;5.1;207000
4919;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2004;1320.4;588.6;731.8;3548.1;4.8;202714
4920;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2005;1393.7;647.8;745.9;3339.3;4.5;195914
4921;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2006;1443.0;650.7;792.3;3427.2;4.3;188407
4922;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2007;1536.5;689.5;847.0;3565.2;4.2;182855
4923;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2008;1598.4;693.5;904.9;3501.6;3.9;181835
4924;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2009;1748.8;784.4;964.4;3509.2;3.6;184047
4925;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2010;1890.7;834.1;1056.6;3622.4;3.4;187876
4926;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2011;1953.8;863.2;1090.6;3655.5;3.4;192632
4927;Totaal mannen en vrouwen;30 tot 35 jaar;4 grote gemeenten;2012;1946.6;948.4;998.2;3478.8;3.5;195647
4928;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1981;;;976.3;9036.4;9.3;1040928
4929;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1982;;;979.2;8832.4;9.0;1013584
4930;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1983;;;972.8;8477.7;8.7;997519
4931;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1984;;;925.5;7965.1;8.6;990873
4932;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1985;;;899.9;7547.7;8.4;991331
4933;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1986;;;871.5;7171.6;8.2;997312
4934;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1987;;;852.6;6842.3;8.0;1004971
4935;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1988;;;838.8;6570.8;7.8;1013866
4936;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1989;;;831.9;6317.4;7.6;1026818
4937;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1990;;;831.6;6086.9;7.3;1042112
4938;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1991;;;821.1;5850.3;7.1;1058379
4939;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1992;;;821.4;5790.1;7.0;1074672
4940;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1993;1112.4;299.7;812.6;5705.8;7.0;1091039
4941;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1994;1151.9;326.8;825.2;5519.5;6.7;1106220
4942;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1995;1152.5;342.6;810.0;5229.6;6.5;1117362
4943;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1996;1173.7;356.0;817.7;5128.9;6.3;1121067
4944;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1997;1196.9;371.3;825.6;5003.8;6.1;1118885
4945;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1998;1199.7;370.6;829.1;4816.1;5.8;1115422
4946;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;1999;1189.2;377.1;812.1;4509.8;5.6;1113899
4947;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2000;1192.3;376.4;815.8;4290.7;5.3;1114626
4948;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2001;1230.2;409.7;820.5;4125.7;5.0;1110507
4949;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2002;1291.3;449.9;841.4;4093.7;4.9;1096551
4950;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2003;1376.7;508.3;868.4;4085.4;4.7;1067492
4951;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2004;1471.9;564.0;907.9;4135.9;4.6;1019868
4952;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2005;1508.0;590.6;917.5;4048.9;4.4;962259
4953;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2006;1591.7;649.5;942.2;3973.5;4.2;908141
4954;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2007;1674.8;712.7;962.1;3922.9;4.1;863710
4955;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2008;1717.0;722.1;994.9;3876.3;3.9;834866
4956;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2009;1824.7;784.9;1039.8;3924.4;3.8;819943
4957;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2010;1907.2;831.0;1076.2;3908.3;3.6;814285
4958;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2011;1979.4;883.0;1096.3;3799.2;3.5;814380
4959;Totaal mannen en vrouwen;30 tot 35 jaar;Overige gemeenten;2012;2027.2;937.8;1089.4;3716.1;3.4;813717
4960;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1981;;;821.4;7516.7;9.2;45037
4961;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1982;;;830.2;7360.0;8.9;44062
4962;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1983;;;887.3;7422.8;8.4;43757
4963;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1984;;;878.3;7141.4;8.1;43662
4964;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1985;;;836.1;6814.3;8.1;43714
4965;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1986;;;833.2;6485.3;7.8;43897
4966;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1987;;;855.8;6521.7;7.6;43843
4967;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1988;;;843.4;6258.1;7.4;43593
4968;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1989;;;861.2;5913.4;6.9;43442
4969;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1990;;;908.6;6290.3;6.9;43423
4970;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1991;;;835.1;6179.2;7.4;43347
4971;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1992;;;826.6;6667.7;8.1;43334
4972;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1993;1013.8;207.9;806.0;6714.7;8.3;43587
4973;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1994;1070.0;257.7;812.3;5863.8;7.2;43999
4974;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1995;1111.4;276.2;835.3;6342.0;7.6;44357
4975;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1996;1157.8;313.6;844.2;6003.7;7.1;44551
4976;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1997;1110.1;284.8;825.3;5907.1;7.2;44555
4977;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1998;1117.6;288.0;829.6;5685.5;6.9;44309
4978;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);1999;1157.3;327.6;829.8;4735.4;5.7;44145
4979;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2000;1165.0;329.2;835.8;4413.4;5.3;44283
4980;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2001;1190.4;375.3;815.1;4411.6;5.4;44499
4981;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2002;1180.4;358.3;822.1;4290.5;5.2;44401
4982;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2003;1215.0;393.5;821.6;4217.4;5.1;43686
4983;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2004;1319.0;516.5;802.5;4135.5;5.2;42130
4984;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2005;1404.2;515.1;889.1;4359.1;4.9;39938
4985;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2006;1475.3;572.7;902.7;4281.4;4.7;37754
4986;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2007;1605.2;699.9;905.3;4248.3;4.7;35791
4987;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2008;1542.1;639.8;902.3;3972.6;4.4;34401
4988;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2009;1695.4;681.8;1013.6;4795.1;4.7;33603
4989;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2010;1700.8;663.3;1037.5;4475.5;4.3;33349
4990;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2011;1753.5;694.0;1059.5;4034.1;3.8;33430
4991;Totaal mannen en vrouwen;30 tot 35 jaar;Groningen (PV);2012;1907.1;867.2;1039.9;3997.2;3.8;33406
4992;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1981;;;923.9;9161.7;9.9;45523
4993;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1982;;;951.4;8778.5;9.2;44371
4994;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1983;;;957.1;8139.7;8.5;43885
4995;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1984;;;880.7;7806.8;8.9;43861
4996;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1985;;;876.5;6860.1;7.8;44079
4997;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1986;;;883.7;6790.7;7.7;44444
4998;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1987;;;874.4;6748.2;7.7;44678
4999;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1988;;;869.1;6946.5;8.0;44679
5000;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1989;;;865.4;6778.6;7.8;44704
5001;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1990;;;923.1;6672.4;7.2;44849
5002;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1991;;;936.9;6611.3;7.1;45011
5003;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1992;;;908.6;6378.9;7.0;45276
5004;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1993;1223.0;292.0;931.0;6483.0;7.0;45758
5005;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1994;1258.8;325.2;933.6;6136.4;6.6;46220
5006;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1995;1266.1;336.7;929.4;5931.7;6.4;46633
5007;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1996;1276.7;337.8;938.9;5748.8;6.1;47013
5008;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1997;1299.6;360.1;939.5;5619.2;6.0;47206
5009;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1998;1270.1;324.2;945.9;5498.1;5.8;47350
5010;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);1999;1226.2;325.2;900.9;4727.4;5.2;47595
5011;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2000;1274.3;352.6;921.7;4459.0;4.8;47934
5012;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2001;1259.2;339.1;920.1;4420.3;4.8;48277
5013;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2002;1317.7;385.3;932.5;4679.9;5.0;48249
5014;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2003;1370.3;413.4;956.9;4500.2;4.7;47216
5015;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2004;1449.8;473.4;976.4;4581.6;4.7;45076
5016;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2005;1479.9;517.9;962.0;4392.4;4.6;42383
5017;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2006;1579.1;589.1;990.0;4292.0;4.3;39758
5018;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2007;1620.7;620.4;1000.3;4285.0;4.3;37478
5019;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2008;1650.2;630.1;1020.1;4340.2;4.3;35881
5020;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2009;1809.0;723.8;1085.2;4454.5;4.1;34980
5021;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2010;1774.2;733.5;1040.8;4136.0;4.0;34657
5022;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2011;1825.5;752.0;1073.5;4152.1;3.9;34747
5023;Totaal mannen en vrouwen;30 tot 35 jaar;Friesland (PV);2012;1794.8;718.2;1076.6;3800.7;3.5;34852
5024;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1981;;;853.7;7988.3;9.4;33816
5025;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1982;;;841.9;7887.1;9.4;32847
5026;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1983;;;884.2;7924.8;9.0;32284
5027;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1984;;;857.2;7234.0;8.4;32261
5028;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1985;;;905.0;7465.9;8.2;32554
5029;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1986;;;887.1;7088.2;8.0;32853
5030;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1987;;;889.7;6881.3;7.7;33141
5031;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1988;;;897.6;6722.9;7.5;33427
5032;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1989;;;885.6;6450.7;7.3;33741
5033;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1990;;;923.6;6840.4;7.4;34055
5034;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1991;;;949.0;6579.7;6.9;34364
5035;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1992;;;950.4;6923.9;7.3;34566
5036;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1993;1155.2;230.3;924.8;6366.6;6.9;34818
5037;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1994;1279.7;326.0;953.7;6238.3;6.5;35244
5038;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1995;1263.1;347.0;916.1;5275.8;5.8;35508
5039;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1996;1302.6;369.6;933.0;5522.7;5.9;35521
5040;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1997;1333.4;371.8;961.6;5531.5;5.8;35555
5041;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1998;1302.4;354.5;947.8;5287.8;5.6;35482
5042;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);1999;1325.6;390.5;935.1;4959.5;5.3;35343
5043;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);2000;1402.6;392.5;1010.1;5025.4;5.0;35393
5044;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);2001;1424.0;428.5;995.5;4612.1;4.6;35359
5045;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);2002;1452.1;454.7;997.4;4571.9;4.6;34990
5046;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);2003;1503.5;484.8;1018.7;4448.2;4.4;34054
5047;Totaal mannen en vrouwen;30 tot 35 jaar;Drenthe (PV);2004;1643.0;618.4;1024.7;4623.3;4.5;32440
