ID;SBI93;Perioden;TotaalAantalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100EnMeerWerknemers_8;Met1WerkzamePersoon_9;Met2WerkzamePersonen_10;Met3Tot5WerkzamePersonen_11;Met5Tot10WerkzamePersonen_12;Met10Tot20WerkzamePersonen_13;Met20Tot50WerkzamePersonen_14;Met50Tot100WerkzamePersonen_15;Met100EnMeerWerkzamePersonen_16
7767;51431 GH elektrisch huish app (witgoed);1 januari 2004;175.0;80.0;65.0;10.0;5.0;5.0;0.0;5.0;75.0;30.0;30.0;15.0;5.0;5.0;0.0;5.0
7768;51431 GH elektrisch huish app (witgoed);1 januari 2005;180.0;80.0;65.0;15.0;5.0;5.0;0.0;5.0;80.0;30.0;30.0;20.0;10.0;5.0;0.0;5.0
7769;51431 GH elektrisch huish app (witgoed);1 januari 2006;180.0;85.0;60.0;15.0;10.0;5.0;5.0;5.0;80.0;35.0;25.0;20.0;10.0;5.0;5.0;5.0
7770;51432 GH audio- en video-apparaten;1 januari 1993;465.0;235.0;130.0;40.0;20.0;25.0;10.0;10.0;;;;;;;;
7771;51432 GH audio- en video-apparaten;1 januari 1994;450.0;210.0;135.0;40.0;25.0;25.0;5.0;10.0;;;;;;;;
7772;51432 GH audio- en video-apparaten;1 januari 1995;395.0;175.0;130.0;35.0;20.0;20.0;5.0;10.0;;;;;;;;
7773;51432 GH audio- en video-apparaten;1 januari 1996;425.0;175.0;160.0;40.0;25.0;15.0;5.0;5.0;;;;;;;;
7774;51432 GH audio- en video-apparaten;1 januari 1997;455.0;180.0;175.0;45.0;25.0;20.0;5.0;5.0;;;;;;;;
7775;51432 GH audio- en video-apparaten;1 januari 1998;475.0;210.0;160.0;55.0;25.0;20.0;5.0;5.0;;;;;;;;
7776;51432 GH audio- en video-apparaten;1 januari 1999;490.0;225.0;160.0;55.0;20.0;15.0;5.0;5.0;200.0;110.0;65.0;60.0;25.0;15.0;5.0;5.0
7777;51432 GH audio- en video-apparaten;1 januari 2000;480.0;230.0;155.0;45.0;15.0;20.0;10.0;5.0;210.0;95.0;70.0;55.0;20.0;20.0;10.0;5.0
7778;51432 GH audio- en video-apparaten;1 januari 2001;490.0;215.0;165.0;55.0;20.0;25.0;10.0;5.0;195.0;90.0;75.0;65.0;25.0;25.0;10.0;5.0
7779;51432 GH audio- en video-apparaten;1 januari 2002;515.0;245.0;165.0;45.0;20.0;25.0;10.0;5.0;225.0;100.0;80.0;50.0;25.0;25.0;10.0;5.0
7780;51432 GH audio- en video-apparaten;1 januari 2003;515.0;240.0;170.0;40.0;25.0;30.0;10.0;5.0;220.0;100.0;75.0;50.0;25.0;30.0;10.0;5.0
7781;51432 GH audio- en video-apparaten;1 januari 2004;535.0;280.0;165.0;35.0;15.0;30.0;10.0;5.0;240.0;110.0;70.0;50.0;25.0;30.0;10.0;5.0
7782;51432 GH audio- en video-apparaten;1 januari 2005;525.0;260.0;160.0;45.0;25.0;25.0;5.0;5.0;230.0;110.0;70.0;55.0;25.0;25.0;5.0;5.0
7783;51432 GH audio- en video-apparaten;1 januari 2006;540.0;275.0;165.0;45.0;20.0;25.0;5.0;5.0;240.0;125.0;65.0;55.0;30.0;25.0;5.0;5.0
7784;51433 GH beeld- en geluidsdragers;1 januari 1993;160.0;75.0;45.0;20.0;5.0;10.0;0.0;0.0;;;;;;;;
7785;51433 GH beeld- en geluidsdragers;1 januari 1994;180.0;95.0;55.0;15.0;10.0;10.0;0.0;0.0;;;;;;;;
7786;51433 GH beeld- en geluidsdragers;1 januari 1995;205.0;105.0;60.0;20.0;10.0;10.0;0.0;0.0;;;;;;;;
7787;51433 GH beeld- en geluidsdragers;1 januari 1996;240.0;115.0;85.0;15.0;10.0;15.0;5.0;0.0;;;;;;;;
7788;51433 GH beeld- en geluidsdragers;1 januari 1997;250.0;120.0;85.0;10.0;15.0;10.0;5.0;0.0;;;;;;;;
7789;51433 GH beeld- en geluidsdragers;1 januari 1998;270.0;135.0;85.0;20.0;15.0;10.0;5.0;0.0;;;;;;;;
7790;51433 GH beeld- en geluidsdragers;1 januari 1999;285.0;145.0;95.0;10.0;15.0;10.0;10.0;0.0;140.0;50.0;45.0;15.0;15.0;10.0;10.0;0.0
7791;51433 GH beeld- en geluidsdragers;1 januari 2000;300.0;155.0;105.0;10.0;10.0;10.0;5.0;0.0;145.0;55.0;45.0;25.0;10.0;10.0;5.0;0.0
7792;51433 GH beeld- en geluidsdragers;1 januari 2001;285.0;130.0;110.0;20.0;10.0;10.0;5.0;0.0;120.0;60.0;50.0;25.0;15.0;10.0;5.0;0.0
7793;51433 GH beeld- en geluidsdragers;1 januari 2002;295.0;145.0;105.0;20.0;15.0;10.0;5.0;0.0;135.0;55.0;50.0;20.0;15.0;10.0;5.0;0.0
7794;51433 GH beeld- en geluidsdragers;1 januari 2003;295.0;145.0;105.0;25.0;15.0;10.0;0.0;0.0;140.0;55.0;45.0;30.0;15.0;10.0;0.0;0.0
7795;51433 GH beeld- en geluidsdragers;1 januari 2004;300.0;145.0;105.0;20.0;15.0;10.0;5.0;0.0;140.0;55.0;45.0;30.0;20.0;10.0;5.0;0.0
7796;51433 GH beeld- en geluidsdragers;1 januari 2005;310.0;155.0;100.0;25.0;15.0;10.0;5.0;5.0;140.0;55.0;45.0;35.0;15.0;10.0;5.0;5.0
7797;51433 GH beeld- en geluidsdragers;1 januari 2006;300.0;150.0;100.0;20.0;15.0;5.0;5.0;5.0;145.0;50.0;45.0;25.0;20.0;5.0;5.0;5.0
7798;51434 GH verlichtingsartikelen;1 januari 1993;230.0;85.0;85.0;30.0;15.0;15.0;5.0;0.0;;;;;;;;
7799;51434 GH verlichtingsartikelen;1 januari 1994;225.0;90.0;80.0;20.0;20.0;15.0;5.0;0.0;;;;;;;;
7800;51434 GH verlichtingsartikelen;1 januari 1995;250.0;100.0;90.0;25.0;20.0;15.0;5.0;0.0;;;;;;;;
7801;51434 GH verlichtingsartikelen;1 januari 1996;270.0;90.0;115.0;25.0;20.0;10.0;5.0;0.0;;;;;;;;
7802;51434 GH verlichtingsartikelen;1 januari 1997;295.0;95.0;130.0;35.0;25.0;10.0;0.0;0.0;;;;;;;;
7803;51434 GH verlichtingsartikelen;1 januari 1998;310.0;110.0;120.0;50.0;20.0;10.0;0.0;0.0;;;;;;;;
7804;51434 GH verlichtingsartikelen;1 januari 1999;300.0;120.0;105.0;40.0;25.0;10.0;0.0;0.0;95.0;75.0;45.0;40.0;35.0;10.0;0.0;0.0
7805;51434 GH verlichtingsartikelen;1 januari 2000;310.0;130.0;100.0;40.0;25.0;10.0;0.0;0.0;100.0;80.0;45.0;45.0;35.0;10.0;0.0;0.0
7806;51434 GH verlichtingsartikelen;1 januari 2001;300.0;115.0;105.0;45.0;25.0;10.0;0.0;0.0;95.0;65.0;45.0;55.0;25.0;10.0;0.0;0.0
7807;51434 GH verlichtingsartikelen;1 januari 2002;310.0;125.0;105.0;35.0;30.0;15.0;0.0;0.0;105.0;60.0;50.0;45.0;35.0;15.0;0.0;0.0
7808;51434 GH verlichtingsartikelen;1 januari 2003;315.0;125.0;105.0;40.0;30.0;10.0;0.0;0.0;100.0;60.0;55.0;45.0;35.0;10.0;0.0;0.0
7809;51434 GH verlichtingsartikelen;1 januari 2004;315.0;130.0;110.0;35.0;25.0;15.0;0.0;0.0;110.0;60.0;50.0;45.0;30.0;15.0;0.0;0.0
7810;51434 GH verlichtingsartikelen;1 januari 2005;305.0;135.0;95.0;40.0;25.0;10.0;0.0;0.0;115.0;55.0;50.0;45.0;30.0;10.0;0.0;0.0
7811;51434 GH verlichtingsartikelen;1 januari 2006;315.0;145.0;95.0;35.0;25.0;10.0;0.0;0.0;125.0;55.0;45.0;40.0;35.0;10.0;0.0;0.0
7812;51435 GH overige elektr huish apparatuur;1 januari 1993;205.0;80.0;75.0;15.0;15.0;10.0;5.0;5.0;;;;;;;;
7813;51435 GH overige elektr huish apparatuur;1 januari 1994;205.0;75.0;75.0;20.0;15.0;15.0;5.0;5.0;;;;;;;;
7814;51435 GH overige elektr huish apparatuur;1 januari 1995;225.0;90.0;75.0;20.0;15.0;15.0;5.0;5.0;;;;;;;;
7815;51435 GH overige elektr huish apparatuur;1 januari 1996;215.0;80.0;80.0;25.0;15.0;15.0;5.0;0.0;;;;;;;;
7816;51435 GH overige elektr huish apparatuur;1 januari 1997;225.0;85.0;85.0;20.0;15.0;15.0;5.0;0.0;;;;;;;;
7817;51435 GH overige elektr huish apparatuur;1 januari 1998;240.0;100.0;85.0;25.0;15.0;10.0;5.0;0.0;;;;;;;;
7818;51435 GH overige elektr huish apparatuur;1 januari 1999;240.0;105.0;80.0;25.0;10.0;10.0;5.0;0.0;90.0;50.0;35.0;30.0;15.0;10.0;5.0;0.0
7819;51435 GH overige elektr huish apparatuur;1 januari 2000;245.0;115.0;75.0;20.0;15.0;10.0;5.0;0.0;95.0;50.0;35.0;25.0;15.0;10.0;5.0;0.0
7820;51435 GH overige elektr huish apparatuur;1 januari 2001;225.0;100.0;70.0;25.0;15.0;10.0;5.0;0.0;80.0;55.0;30.0;30.0;20.0;10.0;5.0;0.0
7821;51435 GH overige elektr huish apparatuur;1 januari 2002;230.0;105.0;80.0;20.0;15.0;10.0;5.0;0.0;90.0;55.0;35.0;25.0;15.0;10.0;5.0;0.0
7822;51435 GH overige elektr huish apparatuur;1 januari 2003;225.0;105.0;80.0;15.0;15.0;10.0;0.0;0.0;90.0;50.0;35.0;25.0;15.0;10.0;0.0;0.0
7823;51435 GH overige elektr huish apparatuur;1 januari 2004;230.0;110.0;80.0;15.0;15.0;10.0;5.0;0.0;95.0;50.0;35.0;25.0;15.0;10.0;5.0;0.0
7824;51435 GH overige elektr huish apparatuur;1 januari 2005;225.0;105.0;80.0;20.0;10.0;10.0;5.0;0.0;95.0;50.0;35.0;25.0;15.0;10.0;5.0;0.0
7825;51435 GH overige elektr huish apparatuur;1 januari 2006;235.0;115.0;80.0;20.0;10.0;10.0;5.0;0.0;100.0;55.0;30.0;25.0;10.0;10.0;5.0;0.0
7826;51441 GH glas-, porselein- en aardewerk;1 januari 1993;295.0;155.0;90.0;15.0;10.0;15.0;5.0;0.0;;;;;;;;
7827;51441 GH glas-, porselein- en aardewerk;1 januari 1994;315.0;170.0;95.0;20.0;10.0;15.0;0.0;0.0;;;;;;;;
7828;51441 GH glas-, porselein- en aardewerk;1 januari 1995;315.0;160.0;105.0;15.0;10.0;15.0;5.0;0.0;;;;;;;;
7829;51441 GH glas-, porselein- en aardewerk;1 januari 1996;350.0;180.0;125.0;20.0;10.0;20.0;5.0;0.0;;;;;;;;
7830;51441 GH glas-, porselein- en aardewerk;1 januari 1997;400.0;205.0;140.0;30.0;5.0;15.0;5.0;0.0;;;;;;;;
7831;51441 GH glas-, porselein- en aardewerk;1 januari 1998;425.0;245.0;130.0;25.0;10.0;15.0;5.0;0.0;;;;;;;;
7832;51441 GH glas-, porselein- en aardewerk;1 januari 1999;430.0;260.0;125.0;20.0;5.0;15.0;5.0;0.0;215.0;110.0;45.0;30.0;10.0;15.0;5.0;0.0
7833;51441 GH glas-, porselein- en aardewerk;1 januari 2000;460.0;285.0;130.0;20.0;10.0;15.0;0.0;0.0;235.0;120.0;50.0;25.0;10.0;15.0;0.0;0.0
7834;51441 GH glas-, porselein- en aardewerk;1 januari 2001;425.0;250.0;135.0;15.0;10.0;15.0;5.0;0.0;205.0;115.0;50.0;30.0;10.0;15.0;5.0;0.0
7835;51441 GH glas-, porselein- en aardewerk;1 januari 2002;415.0;250.0;120.0;15.0;10.0;15.0;5.0;0.0;210.0;95.0;55.0;25.0;15.0;15.0;5.0;0.0
7836;51441 GH glas-, porselein- en aardewerk;1 januari 2003;390.0;230.0;110.0;20.0;10.0;15.0;5.0;0.0;200.0;90.0;50.0;25.0;10.0;15.0;5.0;0.0
7837;51441 GH glas-, porselein- en aardewerk;1 januari 2004;385.0;230.0;105.0;20.0;10.0;15.0;5.0;0.0;195.0;90.0;45.0;30.0;10.0;15.0;5.0;0.0
7838;51441 GH glas-, porselein- en aardewerk;1 januari 2005;370.0;225.0;100.0;20.0;10.0;10.0;5.0;0.0;190.0;80.0;45.0;25.0;15.0;10.0;5.0;0.0
7839;51441 GH glas-, porselein- en aardewerk;1 januari 2006;385.0;240.0;105.0;15.0;10.0;10.0;5.0;0.0;205.0;85.0;45.0;25.0;15.0;10.0;5.0;0.0
7840;51442 GH behang;1 januari 1993;30.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
7841;51442 GH behang;1 januari 1994;25.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7842;51442 GH behang;1 januari 1995;30.0;5.0;15.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7843;51442 GH behang;1 januari 1996;30.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;;;;;;;;
7844;51442 GH behang;1 januari 1997;30.0;5.0;10.0;5.0;0.0;5.0;0.0;0.0;;;;;;;;
7845;51442 GH behang;1 januari 1998;35.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;;;;;;;;
7846;51442 GH behang;1 januari 1999;30.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0
7847;51442 GH behang;1 januari 2000;35.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;5.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0
7848;51442 GH behang;1 januari 2001;35.0;10.0;15.0;5.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0
7849;51442 GH behang;1 januari 2002;30.0;5.0;10.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0
7850;51442 GH behang;1 januari 2003;30.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0
7851;51442 GH behang;1 januari 2004;25.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0
7852;51442 GH behang;1 januari 2005;25.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0
7853;51442 GH behang;1 januari 2006;25.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0
7854;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1993;285.0;155.0;80.0;20.0;15.0;10.0;5.0;0.0;;;;;;;;
7855;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1994;300.0;165.0;80.0;25.0;15.0;15.0;5.0;0.0;;;;;;;;
7856;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1995;310.0;150.0;110.0;20.0;15.0;10.0;5.0;0.0;;;;;;;;
7857;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1996;310.0;145.0;115.0;20.0;20.0;5.0;5.0;0.0;;;;;;;;
7858;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1997;350.0;155.0;135.0;25.0;20.0;10.0;5.0;0.0;;;;;;;;
7859;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1998;370.0;185.0;115.0;35.0;20.0;10.0;5.0;0.0;;;;;;;;
7860;51443 GH was-, poets-,reinigingsmiddelen;1 januari 1999;360.0;190.0;105.0;35.0;15.0;10.0;0.0;0.0;170.0;75.0;35.0;40.0;25.0;10.0;0.0;0.0
7861;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2000;360.0;190.0;105.0;35.0;20.0;10.0;0.0;0.0;165.0;70.0;45.0;40.0;25.0;10.0;0.0;0.0
7862;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2001;345.0;165.0;110.0;35.0;15.0;15.0;0.0;0.0;150.0;70.0;50.0;35.0;20.0;15.0;0.0;0.0
7863;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2002;340.0;170.0;110.0;30.0;15.0;10.0;0.0;0.0;155.0;70.0;50.0;35.0;20.0;10.0;0.0;0.0
7864;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2003;325.0;160.0;100.0;30.0;20.0;15.0;5.0;0.0;145.0;60.0;50.0;35.0;20.0;15.0;5.0;0.0
7865;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2004;325.0;165.0;100.0;20.0;15.0;15.0;0.0;0.0;150.0;70.0;40.0;35.0;15.0;15.0;0.0;0.0
7866;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2005;320.0;150.0;110.0;25.0;15.0;15.0;0.0;0.0;135.0;70.0;50.0;35.0;15.0;15.0;0.0;0.0
7867;51443 GH was-, poets-,reinigingsmiddelen;1 januari 2006;315.0;155.0;105.0;25.0;15.0;15.0;0.0;0.0;135.0;65.0;40.0;35.0;20.0;15.0;0.0;0.0
7868;5145  GH parfums en cosmetica;1 januari 1993;505.0;265.0;140.0;35.0;25.0;25.0;5.0;10.0;;;;;;;;
7869;5145  GH parfums en cosmetica;1 januari 1994;495.0;255.0;140.0;40.0;20.0;30.0;10.0;5.0;;;;;;;;
7870;5145  GH parfums en cosmetica;1 januari 1995;490.0;235.0;150.0;45.0;25.0;25.0;5.0;5.0;;;;;;;;
7871;5145  GH parfums en cosmetica;1 januari 1996;515.0;230.0;165.0;45.0;30.0;25.0;5.0;5.0;;;;;;;;
7872;5145  GH parfums en cosmetica;1 januari 1997;540.0;225.0;200.0;45.0;30.0;30.0;5.0;5.0;;;;;;;;
7873;5145  GH parfums en cosmetica;1 januari 1998;580.0;265.0;200.0;50.0;20.0;30.0;5.0;10.0;;;;;;;;
7874;5145  GH parfums en cosmetica;1 januari 1999;590.0;280.0;205.0;45.0;15.0;30.0;10.0;5.0;245.0;130.0;85.0;65.0;25.0;30.0;10.0;5.0
7875;5145  GH parfums en cosmetica;1 januari 2000;600.0;305.0;190.0;35.0;25.0;25.0;10.0;5.0;265.0;125.0;80.0;55.0;25.0;25.0;10.0;5.0
7876;5145  GH parfums en cosmetica;1 januari 2001;570.0;270.0;190.0;45.0;25.0;30.0;10.0;10.0;235.0;135.0;75.0;55.0;25.0;30.0;10.0;10.0
7877;5145  GH parfums en cosmetica;1 januari 2002;575.0;295.0;185.0;30.0;25.0;25.0;10.0;5.0;265.0;115.0;80.0;40.0;30.0;25.0;10.0;5.0
7878;5145  GH parfums en cosmetica;1 januari 2003;555.0;285.0;170.0;35.0;25.0;20.0;10.0;10.0;250.0;110.0;75.0;55.0;30.0;20.0;10.0;10.0
7879;5145  GH parfums en cosmetica;1 januari 2004;580.0;305.0;175.0;35.0;25.0;25.0;10.0;10.0;270.0;110.0;75.0;55.0;30.0;25.0;10.0;10.0
7880;5145  GH parfums en cosmetica;1 januari 2005;605.0;315.0;185.0;35.0;25.0;25.0;10.0;10.0;280.0;120.0;80.0;55.0;30.0;25.0;10.0;10.0
7881;5145  GH parfums en cosmetica;1 januari 2006;630.0;330.0;195.0;35.0;25.0;30.0;5.0;5.0;300.0;120.0;80.0;60.0;25.0;30.0;5.0;5.0
7882;51461 GH farmaceutische producten;1 januari 1993;420.0;165.0;140.0;30.0;30.0;30.0;15.0;15.0;;;;;;;;
7883;51461 GH farmaceutische producten;1 januari 1994;415.0;160.0;125.0;30.0;30.0;35.0;20.0;10.0;;;;;;;;
7884;51461 GH farmaceutische producten;1 januari 1995;405.0;145.0;125.0;35.0;35.0;35.0;15.0;15.0;;;;;;;;
7885;51461 GH farmaceutische producten;1 januari 1996;445.0;155.0;150.0;45.0;30.0;30.0;20.0;15.0;;;;;;;;
7886;51461 GH farmaceutische producten;1 januari 1997;485.0;155.0;180.0;45.0;40.0;35.0;20.0;15.0;;;;;;;;
7887;51461 GH farmaceutische producten;1 januari 1998;525.0;185.0;175.0;60.0;35.0;35.0;20.0;20.0;;;;;;;;
7888;51461 GH farmaceutische producten;1 januari 1999;540.0;205.0;180.0;50.0;30.0;40.0;20.0;20.0;185.0;105.0;80.0;60.0;35.0;40.0;20.0;20.0
7889;51461 GH farmaceutische producten;1 januari 2000;560.0;245.0;160.0;55.0;30.0;35.0;20.0;20.0;215.0;110.0;65.0;60.0;35.0;35.0;20.0;20.0
7890;51461 GH farmaceutische producten;1 januari 2001;580.0;240.0;170.0;60.0;30.0;40.0;20.0;20.0;205.0;120.0;70.0;70.0;35.0;40.0;20.0;20.0
7891;51461 GH farmaceutische producten;1 januari 2002;610.0;275.0;175.0;40.0;40.0;35.0;20.0;20.0;255.0;115.0;70.0;55.0;45.0;35.0;20.0;20.0
7892;51461 GH farmaceutische producten;1 januari 2003;600.0;260.0;170.0;45.0;40.0;45.0;15.0;25.0;235.0;110.0;70.0;60.0;45.0;45.0;15.0;25.0
7893;51461 GH farmaceutische producten;1 januari 2004;615.0;285.0;165.0;45.0;35.0;50.0;15.0;25.0;260.0;105.0;70.0;55.0;40.0;50.0;15.0;25.0
7894;51461 GH farmaceutische producten;1 januari 2005;615.0;285.0;160.0;50.0;35.0;45.0;20.0;20.0;265.0;100.0;60.0;55.0;45.0;45.0;20.0;20.0
7895;51461 GH farmaceutische producten;1 januari 2006;620.0;310.0;150.0;40.0;35.0;45.0;15.0;25.0;290.0;105.0;45.0;55.0;40.0;45.0;15.0;25.0
7896;51462 GH med instrumenten, verpleegart;1 januari 1993;845.0;325.0;275.0;90.0;70.0;60.0;15.0;5.0;;;;;;;;
7897;51462 GH med instrumenten, verpleegart;1 januari 1994;825.0;295.0;255.0;100.0;85.0;65.0;15.0;10.0;;;;;;;;
7898;51462 GH med instrumenten, verpleegart;1 januari 1995;815.0;260.0;290.0;90.0;80.0;70.0;15.0;10.0;;;;;;;;
7899;51462 GH med instrumenten, verpleegart;1 januari 1996;900.0;290.0;320.0;110.0;85.0;75.0;15.0;10.0;;;;;;;;
7900;51462 GH med instrumenten, verpleegart;1 januari 1997;960.0;305.0;330.0;135.0;100.0;65.0;15.0;10.0;;;;;;;;
7901;51462 GH med instrumenten, verpleegart;1 januari 1998;1010.0;360.0;320.0;150.0;75.0;80.0;15.0;10.0;;;;;;;;
7902;51462 GH med instrumenten, verpleegart;1 januari 1999;995.0;360.0;320.0;130.0;75.0;80.0;15.0;10.0;315.0;195.0;135.0;155.0;95.0;80.0;15.0;10.0
7903;51462 GH med instrumenten, verpleegart;1 januari 2000;1030.0;405.0;310.0;125.0;85.0;75.0;15.0;10.0;355.0;185.0;145.0;145.0;100.0;75.0;15.0;10.0
7904;51462 GH med instrumenten, verpleegart;1 januari 2001;1040.0;365.0;350.0;120.0;85.0;90.0;15.0;10.0;330.0;190.0;160.0;145.0;95.0;90.0;15.0;10.0
7905;51462 GH med instrumenten, verpleegart;1 januari 2002;1085.0;410.0;360.0;95.0;100.0;85.0;20.0;10.0;390.0;195.0;150.0;120.0;110.0;85.0;20.0;10.0
7906;51462 GH med instrumenten, verpleegart;1 januari 2003;1065.0;415.0;335.0;100.0;90.0;90.0;25.0;10.0;385.0;190.0;145.0;125.0;100.0;90.0;25.0;10.0
7907;51462 GH med instrumenten, verpleegart;1 januari 2004;1070.0;420.0;350.0;85.0;90.0;90.0;25.0;15.0;400.0;185.0;145.0;110.0;100.0;90.0;25.0;15.0
7908;51462 GH med instrumenten, verpleegart;1 januari 2005;1080.0;435.0;340.0;95.0;80.0;90.0;25.0;15.0;405.0;190.0;135.0;130.0;95.0;90.0;25.0;15.0
7909;51462 GH med instrumenten, verpleegart;1 januari 2006;1150.0;475.0;355.0;105.0;85.0;80.0;30.0;15.0;440.0;210.0;140.0;130.0;100.0;80.0;30.0;15.0
7910;51471 GH sportartikelen (ex watersport-);1 januari 1993;500.0;270.0;160.0;35.0;20.0;15.0;0.0;0.0;;;;;;;;
7911;51471 GH sportartikelen (ex watersport-);1 januari 1994;490.0;275.0;150.0;25.0;20.0;10.0;5.0;0.0;;;;;;;;
7912;51471 GH sportartikelen (ex watersport-);1 januari 1995;510.0;275.0;170.0;25.0;25.0;10.0;5.0;0.0;;;;;;;;
7913;51471 GH sportartikelen (ex watersport-);1 januari 1996;600.0;310.0;220.0;35.0;15.0;15.0;0.0;0.0;;;;;;;;
7914;51471 GH sportartikelen (ex watersport-);1 januari 1997;650.0;325.0;240.0;40.0;25.0;15.0;0.0;0.0;;;;;;;;
7915;51471 GH sportartikelen (ex watersport-);1 januari 1998;675.0;365.0;225.0;50.0;20.0;15.0;0.0;0.0;;;;;;;;
7916;51471 GH sportartikelen (ex watersport-);1 januari 1999;680.0;375.0;220.0;45.0;20.0;20.0;5.0;0.0;330.0;150.0;100.0;55.0;20.0;20.0;5.0;0.0
7917;51471 GH sportartikelen (ex watersport-);1 januari 2000;700.0;405.0;215.0;35.0;20.0;20.0;5.0;0.0;345.0;155.0;95.0;50.0;25.0;20.0;5.0;0.0
7918;51471 GH sportartikelen (ex watersport-);1 januari 2001;685.0;360.0;240.0;35.0;20.0;25.0;0.0;0.0;310.0;165.0;100.0;50.0;30.0;25.0;0.0;0.0
7919;51471 GH sportartikelen (ex watersport-);1 januari 2002;685.0;385.0;220.0;35.0;20.0;20.0;0.0;0.0;335.0;150.0;100.0;50.0;25.0;20.0;0.0;0.0
7920;51471 GH sportartikelen (ex watersport-);1 januari 2003;680.0;385.0;210.0;35.0;25.0;20.0;0.0;0.0;330.0;150.0;95.0;55.0;30.0;20.0;0.0;0.0
7921;51471 GH sportartikelen (ex watersport-);1 januari 2004;700.0;410.0;205.0;30.0;30.0;20.0;5.0;0.0;360.0;140.0;100.0;45.0;35.0;20.0;5.0;0.0
7922;51471 GH sportartikelen (ex watersport-);1 januari 2005;730.0;425.0;210.0;35.0;25.0;25.0;5.0;0.0;375.0;150.0;100.0;45.0;30.0;25.0;5.0;0.0
7923;51471 GH sportartikelen (ex watersport-);1 januari 2006;765.0;460.0;215.0;30.0;25.0;25.0;5.0;0.0;405.0;155.0;95.0;45.0;30.0;25.0;5.0;0.0
7924;51472 GH watersportartikelen;1 januari 1993;75.0;40.0;25.0;5.0;0.0;0.0;0.0;0.0;;;;;;;;
7925;51472 GH watersportartikelen;1 januari 1994;85.0;45.0;25.0;5.0;5.0;0.0;0.0;0.0;;;;;;;;
7926;51472 GH watersportartikelen;1 januari 1995;100.0;50.0;35.0;10.0;5.0;0.0;0.0;0.0;;;;;;;;
7927;51472 GH watersportartikelen;1 januari 1996;135.0;80.0;35.0;15.0;5.0;0.0;0.0;0.0;;;;;;;;
7928;51472 GH watersportartikelen;1 januari 1997;165.0;90.0;55.0;10.0;5.0;0.0;0.0;0.0;;;;;;;;
7929;51472 GH watersportartikelen;1 januari 1998;195.0;120.0;55.0;10.0;5.0;5.0;0.0;0.0;;;;;;;;
7930;51472 GH watersportartikelen;1 januari 1999;205.0;125.0;60.0;15.0;5.0;5.0;0.0;0.0;105.0;55.0;25.0;15.0;5.0;5.0;0.0;0.0
7931;51472 GH watersportartikelen;1 januari 2000;210.0;125.0;65.0;10.0;5.0;0.0;0.0;0.0;105.0;50.0;30.0;15.0;5.0;0.0;0.0;0.0
7932;51472 GH watersportartikelen;1 januari 2001;215.0;125.0;65.0;10.0;5.0;5.0;0.0;0.0;105.0;55.0;30.0;20.0;5.0;5.0;0.0;0.0
7933;51472 GH watersportartikelen;1 januari 2002;230.0;145.0;65.0;10.0;5.0;0.0;0.0;0.0;120.0;55.0;25.0;15.0;5.0;0.0;0.0;0.0
7934;51472 GH watersportartikelen;1 januari 2003;235.0;145.0;75.0;10.0;5.0;0.0;0.0;0.0;125.0;60.0;30.0;15.0;5.0;0.0;0.0;0.0
