ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
1214;Verspreide huizen Boelenslaan;Eigen woning;Achtkarspelen                           ;Buurt     ;BU00590209;1970.0;4210.0;3270.0;;1.0
1215;Verspreide huizen Boelenslaan;Huurwoning;Achtkarspelen                           ;Buurt     ;BU00590209;1640.0;2850.0;2690.0;;1.0
1216;Alblasserdam;Totaal woningen;Alblasserdam                            ;Gemeente  ;GM0482    ;1140.0;2810.0;2610.0;;
1217;Alblasserdam;Appartement;Alblasserdam                            ;Gemeente  ;GM0482    ;730.0;1990.0;1980.0;;
1218;Alblasserdam;Tussenwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;1150.0;2950.0;2730.0;;
1219;Alblasserdam;Hoekwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;1400.0;3130.0;2840.0;;
1220;Alblasserdam;Twee-onder-één-kap woning;Alblasserdam                            ;Gemeente  ;GM0482    ;1550.0;3630.0;3210.0;;
1221;Alblasserdam;Vrijstaande woning;Alblasserdam                            ;Gemeente  ;GM0482    ;2210.0;4670.0;4020.0;;
1222;Alblasserdam;Eigen woning;Alblasserdam                            ;Gemeente  ;GM0482    ;1280.0;3260.0;2940.0;;
1223;Alblasserdam;Huurwoning;Alblasserdam                            ;Gemeente  ;GM0482    ;930.0;2100.0;2090.0;;
1224;Wijk 01 Centrum;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048201  ;1100.0;2900.0;2710.0;6.5;1.0
1225;Wijk 01 Centrum;Appartement;Alblasserdam                            ;Wijk      ;WK048201  ;550.0;2250.0;2220.0;;1.0
1226;Wijk 01 Centrum;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048201  ;1180.0;2890.0;2710.0;;1.0
1227;Wijk 01 Centrum;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048201  ;1430.0;3130.0;2870.0;;1.0
1228;Wijk 01 Centrum;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048201  ;1650.0;3610.0;3250.0;;1.0
1229;Wijk 01 Centrum;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048201  ;2130.0;4680.0;4050.0;;1.0
1230;Wijk 01 Centrum;Eigen woning;Alblasserdam                            ;Wijk      ;WK048201  ;1260.0;3280.0;3010.0;;1.0
1231;Wijk 01 Centrum;Huurwoning;Alblasserdam                            ;Wijk      ;WK048201  ;820.0;2160.0;2140.0;;1.0
1232;Cortgene;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820101;1300.0;3000.0;2630.0;;1.0
1233;Cortgene;Appartement;Alblasserdam                            ;Buurt     ;BU04820101;690.0;1750.0;1720.0;;1.0
1234;Cortgene;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820101;1240.0;3090.0;2580.0;;1.0
1235;Cortgene;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820101;1370.0;3690.0;3030.0;;1.0
1236;Cortgene;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820101;1710.0;3830.0;3520.0;;1.0
1237;Cortgene;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820101;2420.0;4770.0;3810.0;;1.0
1238;Cortgene;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820101;1530.0;3610.0;3090.0;;1.0
1239;Cortgene;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820101;750.0;1540.0;1510.0;;1.0
1240;Redersbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820102;980.0;2400.0;2360.0;;1.0
1241;Redersbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820102;730.0;2180.0;2170.0;;1.0
1242;Redersbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820102;1170.0;2660.0;2590.0;;1.0
1243;Redersbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820102;1470.0;2750.0;2670.0;;1.0
1244;Redersbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820102;;;;;1.0
1245;Redersbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820102;;;;;1.0
1246;Redersbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820102;1400.0;2930.0;2800.0;;1.0
1247;Redersbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820102;820.0;2190.0;2190.0;;1.0
1248;kerkbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820103;1260.0;2670.0;2570.0;;1.0
1249;kerkbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820103;790.0;1730.0;1730.0;;1.0
1250;kerkbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820103;1250.0;2790.0;2680.0;;1.0
1251;kerkbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820103;1510.0;3190.0;3060.0;;1.0
1252;kerkbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820103;1590.0;3180.0;2800.0;;1.0
1253;kerkbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820103;2340.0;3970.0;3840.0;;1.0
1254;kerkbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820103;1380.0;2960.0;2820.0;;1.0
1255;kerkbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820103;940.0;1910.0;1910.0;;1.0
1256;Polderbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820104;1610.0;3650.0;3340.0;;1.0
1257;Polderbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820104;1480.0;3640.0;3640.0;;1.0
1258;Polderbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820104;1210.0;2530.0;2470.0;;1.0
1259;Polderbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820104;1460.0;2230.0;2130.0;;1.0
1260;Polderbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820104;1690.0;3400.0;2990.0;;1.0
1261;Polderbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820104;1820.0;4900.0;4400.0;;1.0
1262;Polderbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820104;1610.0;3800.0;3460.0;;1.0
1263;Polderbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820104;1560.0;2890.0;2730.0;;1.0
1264;De Werven;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820105;560.0;3140.0;2940.0;28.0;1.0
1265;De Werven;Appartement;Alblasserdam                            ;Buurt     ;BU04820105;180.0;2850.0;2790.0;;1.0
1266;De Werven;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820105;980.0;3320.0;3030.0;;1.0
1267;De Werven;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820105;1180.0;3470.0;2920.0;;1.0
1268;De Werven;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820105;1540.0;4620.0;4200.0;;1.0
1269;De Werven;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820105;1760.0;4970.0;3790.0;;1.0
1270;De Werven;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820105;600.0;3280.0;3030.0;;1.0
1271;De Werven;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820105;550.0;2780.0;2740.0;;1.0
1272;Wijk 02 Kinderdijk;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048202  ;1150.0;2780.0;2580.0;;1.0
1273;Wijk 02 Kinderdijk;Appartement;Alblasserdam                            ;Wijk      ;WK048202  ;760.0;1800.0;1790.0;;1.0
1274;Wijk 02 Kinderdijk;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048202  ;1100.0;2960.0;2760.0;;1.0
1275;Wijk 02 Kinderdijk;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048202  ;1410.0;3210.0;2920.0;;1.0
1276;Wijk 02 Kinderdijk;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048202  ;1520.0;3600.0;3070.0;;1.0
1277;Wijk 02 Kinderdijk;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048202  ;2360.0;4550.0;4060.0;;1.0
1278;Wijk 02 Kinderdijk;Eigen woning;Alblasserdam                            ;Wijk      ;WK048202  ;1290.0;3260.0;2940.0;;1.0
1279;Wijk 02 Kinderdijk;Huurwoning;Alblasserdam                            ;Wijk      ;WK048202  ;930.0;2040.0;2030.0;;1.0
1280;Dijk;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820201;1560.0;3500.0;3340.0;;1.0
1281;Dijk;Appartement;Alblasserdam                            ;Buurt     ;BU04820201;1000.0;2480.0;2420.0;;1.0
1282;Dijk;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820201;1060.0;3360.0;3320.0;;1.0
1283;Dijk;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820201;1540.0;3480.0;3360.0;;1.0
1284;Dijk;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820201;1670.0;3720.0;3410.0;;1.0
1285;Dijk;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820201;2440.0;4600.0;4340.0;;1.0
1286;Dijk;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820201;1570.0;3570.0;3390.0;;1.0
1287;Dijk;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820201;1440.0;2870.0;2870.0;;1.0
1288;Vogelbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820202;1000.0;2520.0;2340.0;;1.0
1289;Vogelbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820202;760.0;1740.0;1740.0;;1.0
1290;Vogelbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820202;1080.0;2940.0;2720.0;;1.0
1291;Vogelbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820202;1340.0;3250.0;2900.0;;1.0
1292;Vogelbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820202;1460.0;3560.0;2290.0;;1.0
1293;Vogelbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820202;;;;;1.0
1294;Vogelbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820202;1080.0;2920.0;2640.0;;1.0
1295;Vogelbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820202;870.0;1850.0;1830.0;;1.0
1296;Waterland;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820203;1120.0;3220.0;2860.0;;1.0
1297;Waterland;Appartement;Alblasserdam                            ;Buurt     ;BU04820203;690.0;1510.0;1510.0;;1.0
1298;Waterland;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820203;950.0;2860.0;2730.0;;1.0
1299;Waterland;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820203;1330.0;3670.0;3260.0;;1.0
1300;Waterland;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820203;1480.0;4090.0;3060.0;;1.0
1301;Waterland;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820203;2010.0;5490.0;3460.0;;1.0
1302;Waterland;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820203;1220.0;3560.0;3070.0;;1.0
1303;Waterland;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820203;870.0;2370.0;2340.0;;1.0
1304;Groene Long;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1305;Groene Long;Appartement;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1306;Groene Long;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1307;Groene Long;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1308;Groene Long;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1309;Groene Long;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1310;Groene Long;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1311;Groene Long;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820204;;;;;1.0
1312;Rivierenbuurt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820205;1070.0;2460.0;2310.0;;1.0
1313;Rivierenbuurt;Appartement;Alblasserdam                            ;Buurt     ;BU04820205;670.0;1710.0;1710.0;;1.0
1314;Rivierenbuurt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820205;1170.0;2890.0;2700.0;;1.0
1315;Rivierenbuurt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820205;1510.0;2880.0;2600.0;;1.0
1316;Rivierenbuurt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820205;1590.0;3640.0;3290.0;;1.0
1317;Rivierenbuurt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820205;2630.0;4220.0;3150.0;;1.0
1318;Rivierenbuurt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820205;1360.0;3250.0;2860.0;;1.0
1319;Rivierenbuurt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820205;880.0;1960.0;1950.0;;1.0
1320;Nieuw Kinderdijk;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820206;1250.0;2990.0;2740.0;;1.0
1321;Nieuw Kinderdijk;Appartement;Alblasserdam                            ;Buurt     ;BU04820206;700.0;1340.0;1340.0;;1.0
1322;Nieuw Kinderdijk;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820206;1220.0;3110.0;2830.0;;1.0
1323;Nieuw Kinderdijk;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820206;1300.0;3170.0;2880.0;;1.0
1324;Nieuw Kinderdijk;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820206;1350.0;3280.0;2990.0;;1.0
1325;Nieuw Kinderdijk;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820206;2060.0;3270.0;3190.0;;1.0
1326;Nieuw Kinderdijk;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820206;1340.0;3420.0;3000.0;;1.0
1327;Nieuw Kinderdijk;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820206;1130.0;2400.0;2390.0;;1.0
1328;Wijk 03 Blokweer;Totaal woningen;Alblasserdam                            ;Wijk      ;WK048203  ;1130.0;2770.0;2550.0;;1.0
1329;Wijk 03 Blokweer;Appartement;Alblasserdam                            ;Wijk      ;WK048203  ;870.0;1980.0;1970.0;;1.0
1330;Wijk 03 Blokweer;Tussenwoning;Alblasserdam                            ;Wijk      ;WK048203  ;1090.0;2870.0;2650.0;;1.0
1331;Wijk 03 Blokweer;Hoekwoning;Alblasserdam                            ;Wijk      ;WK048203  ;1320.0;3050.0;2740.0;;1.0
1332;Wijk 03 Blokweer;Twee-onder-één-kap woning;Alblasserdam                            ;Wijk      ;WK048203  ;1540.0;3650.0;3270.0;;1.0
1333;Wijk 03 Blokweer;Vrijstaande woning;Alblasserdam                            ;Wijk      ;WK048203  ;2170.0;4090.0;3030.0;;1.0
1334;Wijk 03 Blokweer;Eigen woning;Alblasserdam                            ;Wijk      ;WK048203  ;1190.0;3120.0;2780.0;;1.0
1335;Wijk 03 Blokweer;Huurwoning;Alblasserdam                            ;Wijk      ;WK048203  ;1010.0;2140.0;2130.0;;1.0
1336;Zeelt;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820301;1160.0;3330.0;2910.0;;1.0
1337;Zeelt;Appartement;Alblasserdam                            ;Buurt     ;BU04820301;590.0;1530.0;1530.0;;1.0
1338;Zeelt;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820301;1080.0;3460.0;3090.0;;1.0
1339;Zeelt;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820301;1290.0;3430.0;2920.0;;1.0
1340;Zeelt;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820301;1380.0;3820.0;3320.0;;1.0
1341;Zeelt;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820301;1780.0;3710.0;2770.0;;1.0
1342;Zeelt;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820301;1230.0;3560.0;3060.0;;1.0
1343;Zeelt;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820301;810.0;2000.0;2000.0;;1.0
1344;Middelland;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820302;1310.0;3310.0;2810.0;;1.0
1345;Middelland;Appartement;Alblasserdam                            ;Buurt     ;BU04820302;;;;;1.0
1346;Middelland;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820302;1140.0;3090.0;2720.0;;1.0
1347;Middelland;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820302;1270.0;3090.0;2700.0;;1.0
1348;Middelland;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820302;1540.0;4130.0;3470.0;;1.0
1349;Middelland;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820302;2110.0;4020.0;2770.0;;1.0
1350;Middelland;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820302;1320.0;3320.0;2820.0;;1.0
1351;Middelland;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820302;;;;;1.0
1352;Blokweer Noord;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820303;1010.0;2970.0;2620.0;;1.0
1353;Blokweer Noord;Appartement;Alblasserdam                            ;Buurt     ;BU04820303;750.0;2470.0;2470.0;;1.0
1354;Blokweer Noord;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820303;910.0;2920.0;2590.0;;1.0
1355;Blokweer Noord;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820303;1140.0;3110.0;2640.0;;1.0
1356;Blokweer Noord;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820303;1740.0;3610.0;3500.0;;1.0
1357;Blokweer Noord;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820303;2040.0;3780.0;2820.0;;1.0
1358;Blokweer Noord;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820303;1070.0;3130.0;2670.0;;1.0
1359;Blokweer Noord;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820303;830.0;2450.0;2440.0;;1.0
1360;Blokweer Zuid;Totaal woningen;Alblasserdam                            ;Buurt     ;BU04820304;1050.0;2780.0;2480.0;;1.0
1361;Blokweer Zuid;Appartement;Alblasserdam                            ;Buurt     ;BU04820304;720.0;2000.0;1920.0;;1.0
1362;Blokweer Zuid;Tussenwoning;Alblasserdam                            ;Buurt     ;BU04820304;1000.0;2770.0;2510.0;;1.0
1363;Blokweer Zuid;Hoekwoning;Alblasserdam                            ;Buurt     ;BU04820304;1330.0;3000.0;2470.0;;1.0
1364;Blokweer Zuid;Twee-onder-één-kap woning;Alblasserdam                            ;Buurt     ;BU04820304;1430.0;4150.0;3710.0;;1.0
1365;Blokweer Zuid;Vrijstaande woning;Alblasserdam                            ;Buurt     ;BU04820304;;;;;1.0
1366;Blokweer Zuid;Eigen woning;Alblasserdam                            ;Buurt     ;BU04820304;1080.0;2930.0;2580.0;;1.0
1367;Blokweer Zuid;Huurwoning;Alblasserdam                            ;Buurt     ;BU04820304;850.0;1940.0;1940.0;;1.0
