ID;LeeftijdVanDeMoeder;BurgerlijkeStaatMoeder;VolgordeGeboorteUitDeMoeder;Perioden;LevendgebLeeftijdMoederOp3112_1;LevendgebLftMoederOp3112Rel_2;LevendgebLftMoederLaatsteVerjDag_3
8486;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2000;0;0.0;3
8487;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2001;0;0.0;1
8488;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2002;0;0.0;1
8489;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2003;2;0.02;2
8490;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2004;2;0.02;1
8491;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2005;1;0.01;1
8492;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2006;1;0.01;2
8493;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2007;0;0.0;2
8494;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2008;0;0.0;0
8495;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2009;2;0.02;2
8496;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2010;2;0.02;3
8497;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2011;3;0.03;4
8498;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2012;2;0.02;3
8499;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2013;1;0.01;2
8500;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2014;1;0.01;1
8501;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2015;0;0.0;0
8502;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2016;0;0.0;0
8503;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2017;2;0.02;2
8504;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2018;3;0.03;3
8505;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2019;2;0.02;3
8506;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2020;1;0.01;2
8507;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2021;0;0.0;0
8508;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2022;1;0.01;2
8509;21 jaar;Wettig gehuwd plus partnerschap;Vierde of volgende kind;2023;2;0.02;1
8510;21 jaar;Niet-gehuwd;Totaal;1950;283;3.56;268
8511;21 jaar;Niet-gehuwd;Totaal;1951;281;3.43;258
8512;21 jaar;Niet-gehuwd;Totaal;1952;257;3.22;254
8513;21 jaar;Niet-gehuwd;Totaal;1953;253;3.15;240
8514;21 jaar;Niet-gehuwd;Totaal;1954;240;3.13;237
8515;21 jaar;Niet-gehuwd;Totaal;1955;207;2.68;196
8516;21 jaar;Niet-gehuwd;Totaal;1956;232;3.02;229
8517;21 jaar;Niet-gehuwd;Totaal;1957;228;2.94;233
8518;21 jaar;Niet-gehuwd;Totaal;1958;229;2.96;243
8519;21 jaar;Niet-gehuwd;Totaal;1959;272;3.35;264
8520;21 jaar;Niet-gehuwd;Totaal;1960;275;3.33;237
8521;21 jaar;Niet-gehuwd;Totaal;1961;294;3.49;274
8522;21 jaar;Niet-gehuwd;Totaal;1962;288;3.51;276
8523;21 jaar;Niet-gehuwd;Totaal;1963;317;3.71;291
8524;21 jaar;Niet-gehuwd;Totaal;1964;382;4.12;381
8525;21 jaar;Niet-gehuwd;Totaal;1965;413;4.24;380
8526;21 jaar;Niet-gehuwd;Totaal;1966;363;3.95;391
8527;21 jaar;Niet-gehuwd;Totaal;1967;497;3.88;396
8528;21 jaar;Niet-gehuwd;Totaal;1968;462;3.74;475
8529;21 jaar;Niet-gehuwd;Totaal;1969;468;4.06;480
8530;21 jaar;Niet-gehuwd;Totaal;1970;422;3.8;390
8531;21 jaar;Niet-gehuwd;Totaal;1971;392;3.61;357
8532;21 jaar;Niet-gehuwd;Totaal;1972;299;2.77;294
8533;21 jaar;Niet-gehuwd;Totaal;1973;290;2.62;286
8534;21 jaar;Niet-gehuwd;Totaal;1974;298;2.7;260
8535;21 jaar;Niet-gehuwd;Totaal;1975;291;2.62;264
8536;21 jaar;Niet-gehuwd;Totaal;1976;334;2.96;307
8537;21 jaar;Niet-gehuwd;Totaal;1977;398;3.5;390
8538;21 jaar;Niet-gehuwd;Totaal;1978;407;3.52;355
8539;21 jaar;Niet-gehuwd;Totaal;1979;419;3.57;388
8540;21 jaar;Niet-gehuwd;Totaal;1980;528;4.37;539
8541;21 jaar;Niet-gehuwd;Totaal;1981;597;4.96;579
8542;21 jaar;Niet-gehuwd;Totaal;1982;712;5.74;667
8543;21 jaar;Niet-gehuwd;Totaal;1983;780;6.29;797
8544;21 jaar;Niet-gehuwd;Totaal;1984;949;7.57;886
8545;21 jaar;Niet-gehuwd;Totaal;1985;882;6.98;936
8546;21 jaar;Niet-gehuwd;Totaal;1986;884;7.15;889
8547;21 jaar;Niet-gehuwd;Totaal;1987;826;6.79;941
8548;21 jaar;Niet-gehuwd;Totaal;1988;893;7.39;966
8549;21 jaar;Niet-gehuwd;Totaal;1989;959;7.87;1016
8550;21 jaar;Niet-gehuwd;Totaal;1990;1068;8.39;1097
8551;21 jaar;Niet-gehuwd;Totaal;1991;1118;9.01;1157
8552;21 jaar;Niet-gehuwd;Totaal;1992;1007;8.46;1098
8553;21 jaar;Niet-gehuwd;Totaal;1993;956;8.44;1051
8554;21 jaar;Niet-gehuwd;Totaal;1994;892;8.6;995
8555;21 jaar;Niet-gehuwd;Totaal;1995;894;9.06;1029
8556;21 jaar;Niet-gehuwd;Totaal;1996;910;9.68;979
8557;21 jaar;Niet-gehuwd;Totaal;1997;1003;10.83;1103
8558;21 jaar;Niet-gehuwd;Totaal;1998;998;10.85;1101
8559;21 jaar;Niet-gehuwd;Totaal;1999;1181;12.68;1244
8560;21 jaar;Niet-gehuwd;Totaal;2000;1311;14.07;1379
8561;21 jaar;Niet-gehuwd;Totaal;2001;1387;14.39;1512
8562;21 jaar;Niet-gehuwd;Totaal;2002;1428;14.91;1490
8563;21 jaar;Niet-gehuwd;Totaal;2003;1477;15.92;1506
8564;21 jaar;Niet-gehuwd;Totaal;2004;1417;15.36;1537
8565;21 jaar;Niet-gehuwd;Totaal;2005;1514;16.07;1649
8566;21 jaar;Niet-gehuwd;Totaal;2006;1500;15.69;1660
8567;21 jaar;Niet-gehuwd;Totaal;2007;1649;16.85;1765
8568;21 jaar;Niet-gehuwd;Totaal;2008;1584;16.15;1759
8569;21 jaar;Niet-gehuwd;Totaal;2009;1665;16.85;1856
8570;21 jaar;Niet-gehuwd;Totaal;2010;1543;15.31;1767
8571;21 jaar;Niet-gehuwd;Totaal;2011;1558;14.9;1724
8572;21 jaar;Niet-gehuwd;Totaal;2012;1448;13.83;1589
8573;21 jaar;Niet-gehuwd;Totaal;2013;1356;13.13;1562
8574;21 jaar;Niet-gehuwd;Totaal;2014;1293;12.6;1509
8575;21 jaar;Niet-gehuwd;Totaal;2015;1196;11.55;1394
8576;21 jaar;Niet-gehuwd;Totaal;2016;1139;11.19;1224
8577;21 jaar;Niet-gehuwd;Totaal;2017;910;8.94;1076
8578;21 jaar;Niet-gehuwd;Totaal;2018;965;9.24;1087
8579;21 jaar;Niet-gehuwd;Totaal;2019;951;8.8;999
8580;21 jaar;Niet-gehuwd;Totaal;2020;973;8.89;1015
8581;21 jaar;Niet-gehuwd;Totaal;2021;920;8.15;994
8582;21 jaar;Niet-gehuwd;Totaal;2022;899;7.94;1031
8583;21 jaar;Niet-gehuwd;Totaal;2023;813;7.06;961
8584;21 jaar;Niet-gehuwd;Eerste kind;1950;256;3.22;234
8585;21 jaar;Niet-gehuwd;Eerste kind;1951;251;3.06;218
8586;21 jaar;Niet-gehuwd;Eerste kind;1952;225;2.82;218
8587;21 jaar;Niet-gehuwd;Eerste kind;1953;237;2.95;223
8588;21 jaar;Niet-gehuwd;Eerste kind;1954;212;2.76;205
8589;21 jaar;Niet-gehuwd;Eerste kind;1955;190;2.46;174
8590;21 jaar;Niet-gehuwd;Eerste kind;1956;214;2.79;206
8591;21 jaar;Niet-gehuwd;Eerste kind;1957;208;2.68;202
8592;21 jaar;Niet-gehuwd;Eerste kind;1958;204;2.64;212
8593;21 jaar;Niet-gehuwd;Eerste kind;1959;240;2.96;226
8594;21 jaar;Niet-gehuwd;Eerste kind;1960;244;2.96;204
8595;21 jaar;Niet-gehuwd;Eerste kind;1961;255;3.03;227
8596;21 jaar;Niet-gehuwd;Eerste kind;1962;260;3.17;241
8597;21 jaar;Niet-gehuwd;Eerste kind;1963;278;3.25;247
8598;21 jaar;Niet-gehuwd;Eerste kind;1964;332;3.58;322
8599;21 jaar;Niet-gehuwd;Eerste kind;1965;361;3.71;322
8600;21 jaar;Niet-gehuwd;Eerste kind;1966;314;3.42;333
8601;21 jaar;Niet-gehuwd;Eerste kind;1967;438;3.42;340
8602;21 jaar;Niet-gehuwd;Eerste kind;1968;405;3.28;407
8603;21 jaar;Niet-gehuwd;Eerste kind;1969;412;3.57;420
8604;21 jaar;Niet-gehuwd;Eerste kind;1970;374;3.37;331
8605;21 jaar;Niet-gehuwd;Eerste kind;1971;343;3.16;291
8606;21 jaar;Niet-gehuwd;Eerste kind;1972;258;2.39;248
8607;21 jaar;Niet-gehuwd;Eerste kind;1973;245;2.21;234
8608;21 jaar;Niet-gehuwd;Eerste kind;1974;249;2.26;213
8609;21 jaar;Niet-gehuwd;Eerste kind;1975;237;2.14;204
8610;21 jaar;Niet-gehuwd;Eerste kind;1976;277;2.45;242
8611;21 jaar;Niet-gehuwd;Eerste kind;1977;331;2.91;318
8612;21 jaar;Niet-gehuwd;Eerste kind;1978;332;2.87;282
8613;21 jaar;Niet-gehuwd;Eerste kind;1979;345;2.94;300
8614;21 jaar;Niet-gehuwd;Eerste kind;1980;437;3.61;436
8615;21 jaar;Niet-gehuwd;Eerste kind;1981;492;4.09;455
8616;21 jaar;Niet-gehuwd;Eerste kind;1982;593;4.78;550
8617;21 jaar;Niet-gehuwd;Eerste kind;1983;670;5.4;664
8618;21 jaar;Niet-gehuwd;Eerste kind;1984;784;6.26;707
8619;21 jaar;Niet-gehuwd;Eerste kind;1985;729;5.77;752
8620;21 jaar;Niet-gehuwd;Eerste kind;1986;726;5.87;698
8621;21 jaar;Niet-gehuwd;Eerste kind;1987;655;5.39;731
8622;21 jaar;Niet-gehuwd;Eerste kind;1988;730;6.04;752
8623;21 jaar;Niet-gehuwd;Eerste kind;1989;802;6.58;826
8624;21 jaar;Niet-gehuwd;Eerste kind;1990;932;7.32;923
8625;21 jaar;Niet-gehuwd;Eerste kind;1991;972;7.84;945
8626;21 jaar;Niet-gehuwd;Eerste kind;1992;826;6.94;874
8627;21 jaar;Niet-gehuwd;Eerste kind;1993;813;7.17;864
8628;21 jaar;Niet-gehuwd;Eerste kind;1994;764;7.37;830
8629;21 jaar;Niet-gehuwd;Eerste kind;1995;740;7.5;832
8630;21 jaar;Niet-gehuwd;Eerste kind;1996;782;8.31;797
8631;21 jaar;Niet-gehuwd;Eerste kind;1997;854;9.22;908
8632;21 jaar;Niet-gehuwd;Eerste kind;1998;854;9.29;915
8633;21 jaar;Niet-gehuwd;Eerste kind;1999;972;10.44;1013
8634;21 jaar;Niet-gehuwd;Eerste kind;2000;1103;11.84;1111
8635;21 jaar;Niet-gehuwd;Eerste kind;2001;1137;11.8;1218
8636;21 jaar;Niet-gehuwd;Eerste kind;2002;1156;12.07;1175
8637;21 jaar;Niet-gehuwd;Eerste kind;2003;1176;12.67;1185
8638;21 jaar;Niet-gehuwd;Eerste kind;2004;1127;12.22;1164
8639;21 jaar;Niet-gehuwd;Eerste kind;2005;1194;12.67;1270
8640;21 jaar;Niet-gehuwd;Eerste kind;2006;1225;12.81;1311
8641;21 jaar;Niet-gehuwd;Eerste kind;2007;1345;13.75;1390
8642;21 jaar;Niet-gehuwd;Eerste kind;2008;1326;13.52;1401
8643;21 jaar;Niet-gehuwd;Eerste kind;2009;1369;13.85;1466
8644;21 jaar;Niet-gehuwd;Eerste kind;2010;1269;12.59;1402
8645;21 jaar;Niet-gehuwd;Eerste kind;2011;1276;12.2;1362
8646;21 jaar;Niet-gehuwd;Eerste kind;2012;1212;11.58;1275
8647;21 jaar;Niet-gehuwd;Eerste kind;2013;1109;10.74;1257
8648;21 jaar;Niet-gehuwd;Eerste kind;2014;1070;10.42;1194
8649;21 jaar;Niet-gehuwd;Eerste kind;2015;994;9.6;1114
8650;21 jaar;Niet-gehuwd;Eerste kind;2016;931;9.15;969
8651;21 jaar;Niet-gehuwd;Eerste kind;2017;729;7.16;815
8652;21 jaar;Niet-gehuwd;Eerste kind;2018;769;7.37;840
8653;21 jaar;Niet-gehuwd;Eerste kind;2019;783;7.25;805
8654;21 jaar;Niet-gehuwd;Eerste kind;2020;804;7.35;814
8655;21 jaar;Niet-gehuwd;Eerste kind;2021;737;6.53;763
8656;21 jaar;Niet-gehuwd;Eerste kind;2022;750;6.63;828
8657;21 jaar;Niet-gehuwd;Eerste kind;2023;687;5.96;794
8658;21 jaar;Niet-gehuwd;Tweede kind;1950;24;0.3;29
8659;21 jaar;Niet-gehuwd;Tweede kind;1951;28;0.34;37
8660;21 jaar;Niet-gehuwd;Tweede kind;1952;28;0.35;30
8661;21 jaar;Niet-gehuwd;Tweede kind;1953;12;0.15;9
8662;21 jaar;Niet-gehuwd;Tweede kind;1954;22;0.29;25
8663;21 jaar;Niet-gehuwd;Tweede kind;1955;14;0.18;18
8664;21 jaar;Niet-gehuwd;Tweede kind;1956;18;0.23;22
8665;21 jaar;Niet-gehuwd;Tweede kind;1957;18;0.23;25
8666;21 jaar;Niet-gehuwd;Tweede kind;1958;21;0.27;24
8667;21 jaar;Niet-gehuwd;Tweede kind;1959;26;0.32;32
8668;21 jaar;Niet-gehuwd;Tweede kind;1960;24;0.29;21
8669;21 jaar;Niet-gehuwd;Tweede kind;1961;31;0.37;34
8670;21 jaar;Niet-gehuwd;Tweede kind;1962;25;0.3;29
8671;21 jaar;Niet-gehuwd;Tweede kind;1963;32;0.37;31
8672;21 jaar;Niet-gehuwd;Tweede kind;1964;43;0.46;44
8673;21 jaar;Niet-gehuwd;Tweede kind;1965;42;0.43;39
8674;21 jaar;Niet-gehuwd;Tweede kind;1966;42;0.46;43
8675;21 jaar;Niet-gehuwd;Tweede kind;1967;51;0.4;43
8676;21 jaar;Niet-gehuwd;Tweede kind;1968;48;0.39;52
8677;21 jaar;Niet-gehuwd;Tweede kind;1969;53;0.46;47
8678;21 jaar;Niet-gehuwd;Tweede kind;1970;40;0.36;43
8679;21 jaar;Niet-gehuwd;Tweede kind;1971;40;0.37;51
8680;21 jaar;Niet-gehuwd;Tweede kind;1972;36;0.33;37
8681;21 jaar;Niet-gehuwd;Tweede kind;1973;38;0.34;43
8682;21 jaar;Niet-gehuwd;Tweede kind;1974;41;0.37;40
8683;21 jaar;Niet-gehuwd;Tweede kind;1975;50;0.45;51
8684;21 jaar;Niet-gehuwd;Tweede kind;1976;50;0.44;52
8685;21 jaar;Niet-gehuwd;Tweede kind;1977;60;0.53;64
8686;21 jaar;Niet-gehuwd;Tweede kind;1978;65;0.56;60
8687;21 jaar;Niet-gehuwd;Tweede kind;1979;59;0.5;69
8688;21 jaar;Niet-gehuwd;Tweede kind;1980;78;0.64;85
8689;21 jaar;Niet-gehuwd;Tweede kind;1981;93;0.77;109
8690;21 jaar;Niet-gehuwd;Tweede kind;1982;103;0.83;104
8691;21 jaar;Niet-gehuwd;Tweede kind;1983;101;0.81;118
8692;21 jaar;Niet-gehuwd;Tweede kind;1984;151;1.21;159
8693;21 jaar;Niet-gehuwd;Tweede kind;1985;137;1.08;168
8694;21 jaar;Niet-gehuwd;Tweede kind;1986;141;1.14;160
8695;21 jaar;Niet-gehuwd;Tweede kind;1987;144;1.18;181
8696;21 jaar;Niet-gehuwd;Tweede kind;1988;149;1.23;191
8697;21 jaar;Niet-gehuwd;Tweede kind;1989;141;1.16;163
8698;21 jaar;Niet-gehuwd;Tweede kind;1990;125;0.98;153
8699;21 jaar;Niet-gehuwd;Tweede kind;1991;133;1.07;199
8700;21 jaar;Niet-gehuwd;Tweede kind;1992;161;1.35;201
8701;21 jaar;Niet-gehuwd;Tweede kind;1993;128;1.13;162
8702;21 jaar;Niet-gehuwd;Tweede kind;1994;115;1.11;149
8703;21 jaar;Niet-gehuwd;Tweede kind;1995;135;1.37;169
8704;21 jaar;Niet-gehuwd;Tweede kind;1996;117;1.24;166
8705;21 jaar;Niet-gehuwd;Tweede kind;1997;132;1.43;173
8706;21 jaar;Niet-gehuwd;Tweede kind;1998;126;1.37;168
8707;21 jaar;Niet-gehuwd;Tweede kind;1999;189;2.03;205
8708;21 jaar;Niet-gehuwd;Tweede kind;2000;184;1.98;231
8709;21 jaar;Niet-gehuwd;Tweede kind;2001;218;2.26;246
8710;21 jaar;Niet-gehuwd;Tweede kind;2002;248;2.59;280
8711;21 jaar;Niet-gehuwd;Tweede kind;2003;265;2.86;278
8712;21 jaar;Niet-gehuwd;Tweede kind;2004;266;2.88;336
8713;21 jaar;Niet-gehuwd;Tweede kind;2005;289;3.07;335
8714;21 jaar;Niet-gehuwd;Tweede kind;2006;240;2.51;309
8715;21 jaar;Niet-gehuwd;Tweede kind;2007;270;2.76;322
8716;21 jaar;Niet-gehuwd;Tweede kind;2008;230;2.34;311
8717;21 jaar;Niet-gehuwd;Tweede kind;2009;266;2.69;348
8718;21 jaar;Niet-gehuwd;Tweede kind;2010;247;2.45;324
8719;21 jaar;Niet-gehuwd;Tweede kind;2011;259;2.48;325
8720;21 jaar;Niet-gehuwd;Tweede kind;2012;219;2.09;286
8721;21 jaar;Niet-gehuwd;Tweede kind;2013;221;2.14;266
8722;21 jaar;Niet-gehuwd;Tweede kind;2014;201;1.96;289
8723;21 jaar;Niet-gehuwd;Tweede kind;2015;186;1.8;255
8724;21 jaar;Niet-gehuwd;Tweede kind;2016;184;1.81;229
8725;21 jaar;Niet-gehuwd;Tweede kind;2017;162;1.59;230
8726;21 jaar;Niet-gehuwd;Tweede kind;2018;177;1.7;224
8727;21 jaar;Niet-gehuwd;Tweede kind;2019;155;1.43;175
8728;21 jaar;Niet-gehuwd;Tweede kind;2020;157;1.44;185
8729;21 jaar;Niet-gehuwd;Tweede kind;2021;163;1.44;206
8730;21 jaar;Niet-gehuwd;Tweede kind;2022;140;1.24;181
8731;21 jaar;Niet-gehuwd;Tweede kind;2023;111;0.96;152
8732;21 jaar;Niet-gehuwd;Derde kind;1950;3;0.04;5
8733;21 jaar;Niet-gehuwd;Derde kind;1951;2;0.02;3
8734;21 jaar;Niet-gehuwd;Derde kind;1952;4;0.05;5
8735;21 jaar;Niet-gehuwd;Derde kind;1953;4;0.05;7
8736;21 jaar;Niet-gehuwd;Derde kind;1954;6;0.08;6
8737;21 jaar;Niet-gehuwd;Derde kind;1955;3;0.04;4
8738;21 jaar;Niet-gehuwd;Derde kind;1956;0;0.0;0
8739;21 jaar;Niet-gehuwd;Derde kind;1957;2;0.03;5
8740;21 jaar;Niet-gehuwd;Derde kind;1958;4;0.05;7
8741;21 jaar;Niet-gehuwd;Derde kind;1959;4;0.05;4
8742;21 jaar;Niet-gehuwd;Derde kind;1960;6;0.07;9
8743;21 jaar;Niet-gehuwd;Derde kind;1961;5;0.06;9
8744;21 jaar;Niet-gehuwd;Derde kind;1962;3;0.04;5
8745;21 jaar;Niet-gehuwd;Derde kind;1963;6;0.07;10
8746;21 jaar;Niet-gehuwd;Derde kind;1964;7;0.08;14
8747;21 jaar;Niet-gehuwd;Derde kind;1965;9;0.09;17
8748;21 jaar;Niet-gehuwd;Derde kind;1966;6;0.07;13
8749;21 jaar;Niet-gehuwd;Derde kind;1967;8;0.06;12
8750;21 jaar;Niet-gehuwd;Derde kind;1968;8;0.06;14
8751;21 jaar;Niet-gehuwd;Derde kind;1969;2;0.02;11
8752;21 jaar;Niet-gehuwd;Derde kind;1970;7;0.06;13
8753;21 jaar;Niet-gehuwd;Derde kind;1971;9;0.08;11
8754;21 jaar;Niet-gehuwd;Derde kind;1972;5;0.05;8
8755;21 jaar;Niet-gehuwd;Derde kind;1973;7;0.06;8
8756;21 jaar;Niet-gehuwd;Derde kind;1974;7;0.06;5
8757;21 jaar;Niet-gehuwd;Derde kind;1975;4;0.04;8
8758;21 jaar;Niet-gehuwd;Derde kind;1976;6;0.05;11
8759;21 jaar;Niet-gehuwd;Derde kind;1977;5;0.04;5
8760;21 jaar;Niet-gehuwd;Derde kind;1978;10;0.09;12
8761;21 jaar;Niet-gehuwd;Derde kind;1979;13;0.11;17
8762;21 jaar;Niet-gehuwd;Derde kind;1980;12;0.1;14
8763;21 jaar;Niet-gehuwd;Derde kind;1981;11;0.09;13
8764;21 jaar;Niet-gehuwd;Derde kind;1982;16;0.13;12
8765;21 jaar;Niet-gehuwd;Derde kind;1983;7;0.06;12
8766;21 jaar;Niet-gehuwd;Derde kind;1984;13;0.1;19
8767;21 jaar;Niet-gehuwd;Derde kind;1985;15;0.12;16
8768;21 jaar;Niet-gehuwd;Derde kind;1986;16;0.13;26
8769;21 jaar;Niet-gehuwd;Derde kind;1987;25;0.21;26
8770;21 jaar;Niet-gehuwd;Derde kind;1988;14;0.12;20
8771;21 jaar;Niet-gehuwd;Derde kind;1989;13;0.11;20
8772;21 jaar;Niet-gehuwd;Derde kind;1990;10;0.08;20
8773;21 jaar;Niet-gehuwd;Derde kind;1991;12;0.1;11
8774;21 jaar;Niet-gehuwd;Derde kind;1992;18;0.15;20
8775;21 jaar;Niet-gehuwd;Derde kind;1993;14;0.12;22
8776;21 jaar;Niet-gehuwd;Derde kind;1994;12;0.12;11
8777;21 jaar;Niet-gehuwd;Derde kind;1995;14;0.14;23
8778;21 jaar;Niet-gehuwd;Derde kind;1996;10;0.11;15
8779;21 jaar;Niet-gehuwd;Derde kind;1997;15;0.16;19
8780;21 jaar;Niet-gehuwd;Derde kind;1998;18;0.2;16
8781;21 jaar;Niet-gehuwd;Derde kind;1999;19;0.2;22
8782;21 jaar;Niet-gehuwd;Derde kind;2000;21;0.23;34
8783;21 jaar;Niet-gehuwd;Derde kind;2001;26;0.27;41
8784;21 jaar;Niet-gehuwd;Derde kind;2002;23;0.24;33
8785;21 jaar;Niet-gehuwd;Derde kind;2003;30;0.32;39
8786;21 jaar;Niet-gehuwd;Derde kind;2004;21;0.23;32
8787;21 jaar;Niet-gehuwd;Derde kind;2005;29;0.31;40
8788;21 jaar;Niet-gehuwd;Derde kind;2006;31;0.32;36
8789;21 jaar;Niet-gehuwd;Derde kind;2007;31;0.32;48
8790;21 jaar;Niet-gehuwd;Derde kind;2008;23;0.23;40
8791;21 jaar;Niet-gehuwd;Derde kind;2009;27;0.27;42
8792;21 jaar;Niet-gehuwd;Derde kind;2010;24;0.24;38
8793;21 jaar;Niet-gehuwd;Derde kind;2011;21;0.2;35
8794;21 jaar;Niet-gehuwd;Derde kind;2012;16;0.15;28
8795;21 jaar;Niet-gehuwd;Derde kind;2013;25;0.24;37
8796;21 jaar;Niet-gehuwd;Derde kind;2014;19;0.19;23
8797;21 jaar;Niet-gehuwd;Derde kind;2015;14;0.14;22
8798;21 jaar;Niet-gehuwd;Derde kind;2016;22;0.22;24
8799;21 jaar;Niet-gehuwd;Derde kind;2017;17;0.17;27
8800;21 jaar;Niet-gehuwd;Derde kind;2018;18;0.17;21
8801;21 jaar;Niet-gehuwd;Derde kind;2019;13;0.12;19
8802;21 jaar;Niet-gehuwd;Derde kind;2020;11;0.1;13
8803;21 jaar;Niet-gehuwd;Derde kind;2021;18;0.16;23
8804;21 jaar;Niet-gehuwd;Derde kind;2022;9;0.08;22
8805;21 jaar;Niet-gehuwd;Derde kind;2023;15;0.13;15
8806;21 jaar;Niet-gehuwd;Vierde of volgende kind;1950;0;0.0;0
8807;21 jaar;Niet-gehuwd;Vierde of volgende kind;1951;0;0.0;0
8808;21 jaar;Niet-gehuwd;Vierde of volgende kind;1952;0;0.0;1
8809;21 jaar;Niet-gehuwd;Vierde of volgende kind;1953;0;0.0;1
8810;21 jaar;Niet-gehuwd;Vierde of volgende kind;1954;0;0.0;1
8811;21 jaar;Niet-gehuwd;Vierde of volgende kind;1955;0;0.0;0
8812;21 jaar;Niet-gehuwd;Vierde of volgende kind;1956;0;0.0;1
8813;21 jaar;Niet-gehuwd;Vierde of volgende kind;1957;0;0.0;1
8814;21 jaar;Niet-gehuwd;Vierde of volgende kind;1958;0;0.0;0
8815;21 jaar;Niet-gehuwd;Vierde of volgende kind;1959;2;0.02;2
8816;21 jaar;Niet-gehuwd;Vierde of volgende kind;1960;1;0.01;3
8817;21 jaar;Niet-gehuwd;Vierde of volgende kind;1961;3;0.04;4
8818;21 jaar;Niet-gehuwd;Vierde of volgende kind;1962;0;0.0;1
8819;21 jaar;Niet-gehuwd;Vierde of volgende kind;1963;1;0.01;3
8820;21 jaar;Niet-gehuwd;Vierde of volgende kind;1964;0;0.0;1
8821;21 jaar;Niet-gehuwd;Vierde of volgende kind;1965;1;0.01;2
8822;21 jaar;Niet-gehuwd;Vierde of volgende kind;1966;1;0.01;2
8823;21 jaar;Niet-gehuwd;Vierde of volgende kind;1967;0;0.0;1
8824;21 jaar;Niet-gehuwd;Vierde of volgende kind;1968;1;0.01;2
8825;21 jaar;Niet-gehuwd;Vierde of volgende kind;1969;1;0.01;2
8826;21 jaar;Niet-gehuwd;Vierde of volgende kind;1970;1;0.01;3
8827;21 jaar;Niet-gehuwd;Vierde of volgende kind;1971;0;0.0;4
8828;21 jaar;Niet-gehuwd;Vierde of volgende kind;1972;0;0.0;1
8829;21 jaar;Niet-gehuwd;Vierde of volgende kind;1973;0;0.0;1
8830;21 jaar;Niet-gehuwd;Vierde of volgende kind;1974;1;0.01;2
8831;21 jaar;Niet-gehuwd;Vierde of volgende kind;1975;0;0.0;1
8832;21 jaar;Niet-gehuwd;Vierde of volgende kind;1976;1;0.01;2
8833;21 jaar;Niet-gehuwd;Vierde of volgende kind;1977;2;0.02;3
8834;21 jaar;Niet-gehuwd;Vierde of volgende kind;1978;0;0.0;1
8835;21 jaar;Niet-gehuwd;Vierde of volgende kind;1979;2;0.02;2
8836;21 jaar;Niet-gehuwd;Vierde of volgende kind;1980;1;0.01;4
8837;21 jaar;Niet-gehuwd;Vierde of volgende kind;1981;1;0.01;2
8838;21 jaar;Niet-gehuwd;Vierde of volgende kind;1982;0;0.0;1
8839;21 jaar;Niet-gehuwd;Vierde of volgende kind;1983;2;0.02;3
8840;21 jaar;Niet-gehuwd;Vierde of volgende kind;1984;1;0.01;1
8841;21 jaar;Niet-gehuwd;Vierde of volgende kind;1985;1;0.01;0
8842;21 jaar;Niet-gehuwd;Vierde of volgende kind;1986;1;0.01;5
8843;21 jaar;Niet-gehuwd;Vierde of volgende kind;1987;2;0.02;3
8844;21 jaar;Niet-gehuwd;Vierde of volgende kind;1988;0;0.0;3
8845;21 jaar;Niet-gehuwd;Vierde of volgende kind;1989;3;0.02;7
8846;21 jaar;Niet-gehuwd;Vierde of volgende kind;1990;1;0.01;1
8847;21 jaar;Niet-gehuwd;Vierde of volgende kind;1991;1;0.01;2
8848;21 jaar;Niet-gehuwd;Vierde of volgende kind;1992;2;0.02;3
8849;21 jaar;Niet-gehuwd;Vierde of volgende kind;1993;1;0.01;3
8850;21 jaar;Niet-gehuwd;Vierde of volgende kind;1994;1;0.01;5
8851;21 jaar;Niet-gehuwd;Vierde of volgende kind;1995;5;0.05;5
