ID;SBI93;Perioden;Waarde_1;VoortschrijdendeWaarde_2;Prijs_3;Volume_4;Waarde_5;CumulatieveWaarde_6;Prijs_7;CumulatievePrijs_8;Volume_9;CumulatieveVolume_10
2695;5523 Vakantiehuisjes ..;2007 augustus;;;;;;;;;;
2696;5523 Vakantiehuisjes ..;2007 september;;;;;;;;;;
2697;5523 Vakantiehuisjes ..;2007 3e kwartaal;;;;;;;;;;
2698;5523 Vakantiehuisjes ..;2007 oktober;;;;;;;;;;
2699;5523 Vakantiehuisjes ..;2007 november;;;;;;;;;;
2700;5523 Vakantiehuisjes ..;2007 december;;;;;;;;;;
2701;5523 Vakantiehuisjes ..;2007 4e kwartaal;;;;;;;;;;
2702;5523 Vakantiehuisjes ..;2007;;;;;;;;;;
2703;5523 Vakantiehuisjes ..;2008 januari;;;;;;;;;;
2704;5523 Vakantiehuisjes ..;2008 februari;;;;;;;;;;
2705;5523 Vakantiehuisjes ..;2008 maart;;;;;;;;;;
2706;5523 Vakantiehuisjes ..;2008 1e kwartaal;;;;;;;;;;
2707;5523 Vakantiehuisjes ..;2008 april;;;;;;;;;;
2708;5523 Vakantiehuisjes ..;2008 mei;;;;;;;;;;
2709;5523 Vakantiehuisjes ..;2008 juni;;;;;;;;;;
2710;5523 Vakantiehuisjes ..;2008 2e kwartaal;;;;;;;;;;
2711;5523 Vakantiehuisjes ..;2008 juli;;;;;;;;;;
2712;5523 Vakantiehuisjes ..;2008 augustus;;;;;;;;;;
2713;5523 Vakantiehuisjes ..;2008 september;;;;;;;;;;
2714;5523 Vakantiehuisjes ..;2008 3e kwartaal;;;;;;;;;;
2715;5523 Vakantiehuisjes ..;2008 oktober;;;;;;;;;;
2716;5523 Vakantiehuisjes ..;2008 november;;;;;;;;;;
2717;5523 Vakantiehuisjes ..;2008 december;;;;;;;;;;
2718;5523 Vakantiehuisjes ..;2008 4e kwartaal;;;;;;;;;;
2719;5523 Vakantiehuisjes ..;2008;;;;;;;;;;
2720;555 Kantines en catering;1993 januari;;;;;;;;;;
2721;555 Kantines en catering;1993 februari;;;;;;;;;;
2722;555 Kantines en catering;1993 maart;;;;;;;;;;
2723;555 Kantines en catering;1993 1e kwartaal;;;;;;;;;;
2724;555 Kantines en catering;1993 april;;;;;;;;;;
2725;555 Kantines en catering;1993 mei;;;;;;;;;;
2726;555 Kantines en catering;1993 juni;;;;;;;;;;
2727;555 Kantines en catering;1993 2e kwartaal;;;;;;;;;;
2728;555 Kantines en catering;1993 juli;;;;;;;;;;
2729;555 Kantines en catering;1993 augustus;;;;;;;;;;
2730;555 Kantines en catering;1993 september;;;;;;;;;;
2731;555 Kantines en catering;1993 3e kwartaal;;;;;;;;;;
2732;555 Kantines en catering;1993 oktober;;;;;;;;;;
2733;555 Kantines en catering;1993 november;;;;;;;;;;
2734;555 Kantines en catering;1993 december;;;;;;;;;;
2735;555 Kantines en catering;1993 4e kwartaal;;;;;;;;;;
2736;555 Kantines en catering;1993;;;;;;;;;;
2737;555 Kantines en catering;1994 januari;;;;;;;;;;
2738;555 Kantines en catering;1994 februari;;;;;;;;;;
2739;555 Kantines en catering;1994 maart;;;;;;;;;;
2740;555 Kantines en catering;1994 1e kwartaal;52.0;;;;;;;;;
2741;555 Kantines en catering;1994 april;;;;;;;;;;
2742;555 Kantines en catering;1994 mei;;;;;;;;;;
2743;555 Kantines en catering;1994 juni;;;;;;;;;;
2744;555 Kantines en catering;1994 2e kwartaal;57.0;;;;;;;;;
2745;555 Kantines en catering;1994 juli;;;;;;;;;;
2746;555 Kantines en catering;1994 augustus;;;;;;;;;;
2747;555 Kantines en catering;1994 september;;;;;;;;;;
2748;555 Kantines en catering;1994 3e kwartaal;54.0;;;;;;;;;
2749;555 Kantines en catering;1994 oktober;;;;;;;;;;
2750;555 Kantines en catering;1994 november;;;;;;;;;;
2751;555 Kantines en catering;1994 december;;;;;;;;;;
2752;555 Kantines en catering;1994 4e kwartaal;63.0;57.0;;;;;;;;
2753;555 Kantines en catering;1994;57.0;57.0;;;;;;;;
2754;555 Kantines en catering;1995 januari;;;;;;;;;;
2755;555 Kantines en catering;1995 februari;;;;;;;;;;
2756;555 Kantines en catering;1995 maart;;;;;;;;;;
2757;555 Kantines en catering;1995 1e kwartaal;57.0;58.0;;;9.9;9.9;;;;
2758;555 Kantines en catering;1995 april;;;;;;;;;;
2759;555 Kantines en catering;1995 mei;;;;;;;;;;
2760;555 Kantines en catering;1995 juni;;;;;;;;;;
2761;555 Kantines en catering;1995 2e kwartaal;61.0;59.0;;;6.8;8.3;;;;
2762;555 Kantines en catering;1995 juli;;;;;;;;;;
2763;555 Kantines en catering;1995 augustus;;;;;;;;;;
2764;555 Kantines en catering;1995 september;;;;;;;;;;
2765;555 Kantines en catering;1995 3e kwartaal;60.0;60.0;;;11.3;9.3;;;;
2766;555 Kantines en catering;1995 oktober;;;;;;;;;;
2767;555 Kantines en catering;1995 november;;;;;;;;;;
2768;555 Kantines en catering;1995 december;;;;;;;;;;
2769;555 Kantines en catering;1995 4e kwartaal;66.0;61.0;;;4.6;8.0;;;;
2770;555 Kantines en catering;1995;61.0;61.0;;;8.0;8.0;;;;
2771;555 Kantines en catering;1996 januari;;;;;;;;;;
2772;555 Kantines en catering;1996 februari;;;;;;;;;;
2773;555 Kantines en catering;1996 maart;;;;;;;;;;
2774;555 Kantines en catering;1996 1e kwartaal;62.0;62.0;;;8.6;8.6;;;;
2775;555 Kantines en catering;1996 april;;;;;;;;;;
2776;555 Kantines en catering;1996 mei;;;;;;;;;;
2777;555 Kantines en catering;1996 juni;;;;;;;;;;
2778;555 Kantines en catering;1996 2e kwartaal;66.0;64.0;;;9.6;9.1;;;;
2779;555 Kantines en catering;1996 juli;;;;;;;;;;
2780;555 Kantines en catering;1996 augustus;;;;;;;;;;
2781;555 Kantines en catering;1996 september;;;;;;;;;;
2782;555 Kantines en catering;1996 3e kwartaal;65.0;65.0;;;7.8;8.7;;;;
2783;555 Kantines en catering;1996 oktober;;;;;;;;;;
2784;555 Kantines en catering;1996 november;;;;;;;;;;
2785;555 Kantines en catering;1996 december;;;;;;;;;;
2786;555 Kantines en catering;1996 4e kwartaal;72.0;66.0;;;9.2;8.8;;;;
2787;555 Kantines en catering;1996;66.0;66.0;;;8.8;8.8;;;;
2788;555 Kantines en catering;1997 januari;;;;;;;;;;
2789;555 Kantines en catering;1997 februari;;;;;;;;;;
2790;555 Kantines en catering;1997 maart;;;;;;;;;;
2791;555 Kantines en catering;1997 1e kwartaal;67.0;68.0;;;7.7;7.7;;;;
2792;555 Kantines en catering;1997 april;;;;;;;;;;
2793;555 Kantines en catering;1997 mei;;;;;;;;;;
2794;555 Kantines en catering;1997 juni;;;;;;;;;;
2795;555 Kantines en catering;1997 2e kwartaal;71.0;69.0;;;7.0;7.3;;;;
2796;555 Kantines en catering;1997 juli;;;;;;;;;;
2797;555 Kantines en catering;1997 augustus;;;;;;;;;;
2798;555 Kantines en catering;1997 september;;;;;;;;;;
2799;555 Kantines en catering;1997 3e kwartaal;70.0;70.0;;;6.8;7.1;;;;
2800;555 Kantines en catering;1997 oktober;;;;;;;;;;
2801;555 Kantines en catering;1997 november;;;;;;;;;;
2802;555 Kantines en catering;1997 december;;;;;;;;;;
2803;555 Kantines en catering;1997 4e kwartaal;76.0;71.0;;;5.7;6.8;;;;
2804;555 Kantines en catering;1997;71.0;71.0;;;6.8;6.8;;;;
2805;555 Kantines en catering;1998 januari;;;;;;;;;;
2806;555 Kantines en catering;1998 februari;;;;;;;;;;
2807;555 Kantines en catering;1998 maart;;;;;;;;;;
2808;555 Kantines en catering;1998 1e kwartaal;72.0;72.0;;;7.9;7.9;;;;
2809;555 Kantines en catering;1998 april;;;;;;;;;;
2810;555 Kantines en catering;1998 mei;;;;;;;;;;
2811;555 Kantines en catering;1998 juni;;;;;;;;;;
2812;555 Kantines en catering;1998 2e kwartaal;80.0;74.0;;;12.1;10.1;;;;
2813;555 Kantines en catering;1998 juli;;;;;;;;;;
2814;555 Kantines en catering;1998 augustus;;;;;;;;;;
2815;555 Kantines en catering;1998 september;;;;;;;;;;
2816;555 Kantines en catering;1998 3e kwartaal;76.0;76.0;;;8.9;9.7;;;;
2817;555 Kantines en catering;1998 oktober;;;;;;;;;;
2818;555 Kantines en catering;1998 november;;;;;;;;;;
2819;555 Kantines en catering;1998 december;;;;;;;;;;
2820;555 Kantines en catering;1998 4e kwartaal;86.0;78.0;;;13.1;10.6;;;;
2821;555 Kantines en catering;1998;78.0;78.0;;;10.6;10.6;;;;
2822;555 Kantines en catering;1999 januari;;;;;;;;;;
2823;555 Kantines en catering;1999 februari;;;;;;;;;;
2824;555 Kantines en catering;1999 maart;;;;;;;;;;
2825;555 Kantines en catering;1999 1e kwartaal;83.0;81.0;;;15.0;15.0;;;;
2826;555 Kantines en catering;1999 april;;;;;;;;;;
2827;555 Kantines en catering;1999 mei;;;;;;;;;;
2828;555 Kantines en catering;1999 juni;;;;;;;;;;
2829;555 Kantines en catering;1999 2e kwartaal;87.0;83.0;;;8.8;11.7;;;;
2830;555 Kantines en catering;1999 juli;;;;;;;;;;
2831;555 Kantines en catering;1999 augustus;;;;;;;;;;
2832;555 Kantines en catering;1999 september;;;;;;;;;;
2833;555 Kantines en catering;1999 3e kwartaal;88.0;86.0;;;15.8;13.1;;;;
2834;555 Kantines en catering;1999 oktober;;;;;;;;;;
2835;555 Kantines en catering;1999 november;;;;;;;;;;
2836;555 Kantines en catering;1999 december;;;;;;;;;;
2837;555 Kantines en catering;1999 4e kwartaal;96.0;88.0;;;11.9;12.8;;;;
2838;555 Kantines en catering;1999;88.0;88.0;;;12.8;12.8;;;;
2839;555 Kantines en catering;2000 januari;;;;;;;;;;
2840;555 Kantines en catering;2000 februari;;;;;;;;;;
2841;555 Kantines en catering;2000 maart;;;;;;;;;;
2842;555 Kantines en catering;2000 1e kwartaal;92.0;91.0;;;11.4;11.4;;;;
2843;555 Kantines en catering;2000 april;;;;;;;;;;
2844;555 Kantines en catering;2000 mei;;;;;;;;;;
2845;555 Kantines en catering;2000 juni;;;;;;;;;;
2846;555 Kantines en catering;2000 2e kwartaal;101.0;94.0;;;16.9;14.2;;;;
2847;555 Kantines en catering;2000 juli;;;;;;;;;;
2848;555 Kantines en catering;2000 augustus;;;;;;;;;;
2849;555 Kantines en catering;2000 september;;;;;;;;;;
2850;555 Kantines en catering;2000 3e kwartaal;98.0;97.0;;;11.7;13.4;;;;
2851;555 Kantines en catering;2000 oktober;;;;;;;;;;
2852;555 Kantines en catering;2000 november;;;;;;;;;;
2853;555 Kantines en catering;2000 december;;;;;;;;;;
2854;555 Kantines en catering;2000 4e kwartaal;108.0;100.0;;;12.6;13.2;;;;
2855;555 Kantines en catering;2000;100.0;100.0;;;13.2;13.2;;;;
2856;555 Kantines en catering;2001 januari;;;;;;;;;;
2857;555 Kantines en catering;2001 februari;;;;;;;;;;
2858;555 Kantines en catering;2001 maart;;;;;;;;;;
2859;555 Kantines en catering;2001 1e kwartaal;100.0;102.0;;;8.4;8.4;;;;
2860;555 Kantines en catering;2001 april;;;;;;;;;;
2861;555 Kantines en catering;2001 mei;;;;;;;;;;
2862;555 Kantines en catering;2001 juni;;;;;;;;;;
2863;555 Kantines en catering;2001 2e kwartaal;112.0;105.0;;;10.2;9.4;;;;
2864;555 Kantines en catering;2001 juli;;;;;;;;;;
2865;555 Kantines en catering;2001 augustus;;;;;;;;;;
2866;555 Kantines en catering;2001 september;;;;;;;;;;
2867;555 Kantines en catering;2001 3e kwartaal;107.0;107.0;;;9.5;9.4;;;;
2868;555 Kantines en catering;2001 oktober;;;;;;;;;;
2869;555 Kantines en catering;2001 november;;;;;;;;;;
2870;555 Kantines en catering;2001 december;;;;;;;;;;
2871;555 Kantines en catering;2001 4e kwartaal;116.0;109.0;;;7.1;8.8;;;;
2872;555 Kantines en catering;2001;109.0;109.0;;;8.8;8.8;;;;
2873;555 Kantines en catering;2002 januari;;;;;;;;;;
2874;555 Kantines en catering;2002 februari;;;;;;;;;;
2875;555 Kantines en catering;2002 maart;;;;;;;;;;
2876;555 Kantines en catering;2002 1e kwartaal;106.0;110.0;;;6.1;6.1;;;;
2877;555 Kantines en catering;2002 april;;;;;;;;;;
2878;555 Kantines en catering;2002 mei;;;;;;;;;;
2879;555 Kantines en catering;2002 juni;;;;;;;;;;
2880;555 Kantines en catering;2002 2e kwartaal;118.0;112.0;;;5.9;6.0;;;;
2881;555 Kantines en catering;2002 juli;;;;;;;;;;
2882;555 Kantines en catering;2002 augustus;;;;;;;;;;
2883;555 Kantines en catering;2002 september;;;;;;;;;;
2884;555 Kantines en catering;2002 3e kwartaal;110.0;113.0;;;2.1;4.7;;;;
2885;555 Kantines en catering;2002 oktober;;;;;;;;;;
2886;555 Kantines en catering;2002 november;;;;;;;;;;
2887;555 Kantines en catering;2002 december;;;;;;;;;;
2888;555 Kantines en catering;2002 4e kwartaal;119.0;113.0;;;2.3;4.0;;;;
2889;555 Kantines en catering;2002;113.0;113.0;;;4.0;4.0;;;;
2890;555 Kantines en catering;2003 januari;;;;;;;;;;
2891;555 Kantines en catering;2003 februari;;;;;;;;;;
2892;555 Kantines en catering;2003 maart;;;;;;;;;;
2893;555 Kantines en catering;2003 1e kwartaal;112.0;115.0;;;5.6;5.6;;;;
2894;555 Kantines en catering;2003 april;;;;;;;;;;
2895;555 Kantines en catering;2003 mei;;;;;;;;;;
2896;555 Kantines en catering;2003 juni;;;;;;;;;;
2897;555 Kantines en catering;2003 2e kwartaal;116.0;114.0;;;-1.9;1.6;;;;
2898;555 Kantines en catering;2003 juli;;;;;;;;;;
2899;555 Kantines en catering;2003 augustus;;;;;;;;;;
2900;555 Kantines en catering;2003 september;;;;;;;;;;
2901;555 Kantines en catering;2003 3e kwartaal;106.0;113.0;;;-3.1;0.1;;;;
2902;555 Kantines en catering;2003 oktober;;;;;;;;;;
2903;555 Kantines en catering;2003 november;;;;;;;;;;
2904;555 Kantines en catering;2003 december;;;;;;;;;;
2905;555 Kantines en catering;2003 4e kwartaal;119.0;113.0;;;0.2;0.1;;;;
2906;555 Kantines en catering;2003;113.0;113.0;;;0.1;0.1;;;;
2907;555 Kantines en catering;2004 januari;;;;;;;;;;
2908;555 Kantines en catering;2004 februari;;;;;;;;;;
2909;555 Kantines en catering;2004 maart;;;;;;;;;;
2910;555 Kantines en catering;2004 1e kwartaal;111.0;113.0;;;-1.0;-1.0;;;;
2911;555 Kantines en catering;2004 april;;;;;;;;;;
2912;555 Kantines en catering;2004 mei;;;;;;;;;;
2913;555 Kantines en catering;2004 juni;;;;;;;;;;
2914;555 Kantines en catering;2004 2e kwartaal;114.0;113.0;;;-1.6;-1.3;;;;
2915;555 Kantines en catering;2004 juli;;;;;;;;;;
2916;555 Kantines en catering;2004 augustus;;;;;;;;;;
2917;555 Kantines en catering;2004 september;;;;;;;;;;
2918;555 Kantines en catering;2004 3e kwartaal;110.0;113.0;;;3.3;0.1;;;;
2919;555 Kantines en catering;2004 oktober;;;;;;;;;;
2920;555 Kantines en catering;2004 november;;;;;;;;;;
2921;555 Kantines en catering;2004 december;;;;;;;;;;
2922;555 Kantines en catering;2004 4e kwartaal;117.0;113.0;;;-1.4;-0.3;;;;
2923;555 Kantines en catering;2004;113.0;113.0;;;-0.3;-0.3;;;;
2924;555 Kantines en catering;2005 januari;;;;;;;;;;
2925;555 Kantines en catering;2005 februari;;;;;;;;;;
2926;555 Kantines en catering;2005 maart;;;;;;;;;;
2927;555 Kantines en catering;2005 1e kwartaal;107.0;112.0;;;-4.0;-4.0;;;;
2928;555 Kantines en catering;2005 april;;;;;;;;;;
2929;555 Kantines en catering;2005 mei;;;;;;;;;;
2930;555 Kantines en catering;2005 juni;;;;;;;;;;
2931;555 Kantines en catering;2005 2e kwartaal;113.0;112.0;;;-1.0;-2.4;;;;
2932;555 Kantines en catering;2005 juli;;;;;;;;;;
2933;555 Kantines en catering;2005 augustus;;;;;;;;;;
2934;555 Kantines en catering;2005 september;;;;;;;;;;
2935;555 Kantines en catering;2005 3e kwartaal;109.0;112.0;;;-0.4;-1.8;;;;
2936;555 Kantines en catering;2005 oktober;;;;;;;;;;
2937;555 Kantines en catering;2005 november;;;;;;;;;;
2938;555 Kantines en catering;2005 december;;;;;;;;;;
2939;555 Kantines en catering;2005 4e kwartaal;123.0;113.0;;;4.9;0.0;;;;
2940;555 Kantines en catering;2005;113.0;113.0;;;0.0;0.0;;;;
2941;555 Kantines en catering;2006 januari;;;;;;;;;;
2942;555 Kantines en catering;2006 februari;;;;;;;;;;
2943;555 Kantines en catering;2006 maart;;;;;;;;;;
2944;555 Kantines en catering;2006 1e kwartaal;110.0;114.0;;;3.5;3.5;;;;
2945;555 Kantines en catering;2006 april;;;;;;;;;;
2946;555 Kantines en catering;2006 mei;;;;;;;;;;
2947;555 Kantines en catering;2006 juni;;;;;;;;;;
2948;555 Kantines en catering;2006 2e kwartaal;117.0;115.0;;;3.6;3.5;;;;
2949;555 Kantines en catering;2006 juli;;;;;;;;;;
2950;555 Kantines en catering;2006 augustus;;;;;;;;;;
2951;555 Kantines en catering;2006 september;;;;;;;;;;
2952;555 Kantines en catering;2006 3e kwartaal;115.0;116.0;;;5.3;4.1;;;;
2953;555 Kantines en catering;2006 oktober;;;;;;;;;;
2954;555 Kantines en catering;2006 november;;;;;;;;;;
2955;555 Kantines en catering;2006 december;;;;;;;;;;
2956;555 Kantines en catering;2006 4e kwartaal;131.0;118.0;;;6.7;4.8;;;;
2957;555 Kantines en catering;2006;118.0;118.0;;;4.8;4.8;;;;
2958;555 Kantines en catering;2007 januari;;;;;;;;;;
2959;555 Kantines en catering;2007 februari;;;;;;;;;;
2960;555 Kantines en catering;2007 maart;;;;;;;;;;
2961;555 Kantines en catering;2007 1e kwartaal;117.0;120.0;;;5.7;5.7;;;;
2962;555 Kantines en catering;2007 april;;;;;;;;;;
2963;555 Kantines en catering;2007 mei;;;;;;;;;;
2964;555 Kantines en catering;2007 juni;;;;;;;;;;
2965;555 Kantines en catering;2007 2e kwartaal;132.0;124.0;;;12.7;9.3;;;;
2966;555 Kantines en catering;2007 juli;;;;;;;;;;
2967;555 Kantines en catering;2007 augustus;;;;;;;;;;
2968;555 Kantines en catering;2007 september;;;;;;;;;;
2969;555 Kantines en catering;2007 3e kwartaal;125.0;126.0;;;8.7;9.1;;;;
2970;555 Kantines en catering;2007 oktober;;;;;;;;;;
2971;555 Kantines en catering;2007 november;;;;;;;;;;
2972;555 Kantines en catering;2007 december;;;;;;;;;;
2973;555 Kantines en catering;2007 4e kwartaal;145.0;130.0;;;11.0;9.6;;;;
2974;555 Kantines en catering;2007;130.0;130.0;;;9.6;9.6;;;;
2975;555 Kantines en catering;2008 januari;;;;;;;;;;
2976;555 Kantines en catering;2008 februari;;;;;;;;;;
2977;555 Kantines en catering;2008 maart;;;;;;;;;;
2978;555 Kantines en catering;2008 1e kwartaal;127.0;132.0;;;8.7;8.7;;;;
2979;555 Kantines en catering;2008 april;;;;;;;;;;
2980;555 Kantines en catering;2008 mei;;;;;;;;;;
2981;555 Kantines en catering;2008 juni;;;;;;;;;;
2982;555 Kantines en catering;2008 2e kwartaal;134.0;133.0;;;2.1;5.2;;;;
2983;555 Kantines en catering;2008 juli;;;;;;;;;;
2984;555 Kantines en catering;2008 augustus;;;;;;;;;;
2985;555 Kantines en catering;2008 september;;;;;;;;;;
2986;555 Kantines en catering;2008 3e kwartaal;122.0;132.0;;;-2.2;2.7;;;;
2987;555 Kantines en catering;2008 oktober;;;;;;;;;;
2988;555 Kantines en catering;2008 november;;;;;;;;;;
2989;555 Kantines en catering;2008 december;;;;;;;;;;
2990;555 Kantines en catering;2008 4e kwartaal;138.0;131.0;;;-4.8;0.6;;;;
2991;555 Kantines en catering;2008;131.0;131.0;;;0.6;0.6;;;;
2992;5551 Kantines;1993 januari;;;;;;;;;;
2993;5551 Kantines;1993 februari;;;;;;;;;;
2994;5551 Kantines;1993 maart;;;;;;;;;;
2995;5551 Kantines;1993 1e kwartaal;;;;;;;;;;
2996;5551 Kantines;1993 april;;;;;;;;;;
2997;5551 Kantines;1993 mei;;;;;;;;;;
2998;5551 Kantines;1993 juni;;;;;;;;;;
2999;5551 Kantines;1993 2e kwartaal;;;;;;;;;;
3000;5551 Kantines;1993 juli;;;;;;;;;;
3001;5551 Kantines;1993 augustus;;;;;;;;;;
3002;5551 Kantines;1993 september;;;;;;;;;;
3003;5551 Kantines;1993 3e kwartaal;;;;;;;;;;
3004;5551 Kantines;1993 oktober;;;;;;;;;;
3005;5551 Kantines;1993 november;;;;;;;;;;
3006;5551 Kantines;1993 december;;;;;;;;;;
3007;5551 Kantines;1993 4e kwartaal;;;;;;;;;;
3008;5551 Kantines;1993;;;;;;;;;;
3009;5551 Kantines;1994 januari;;;;;;;;;;
3010;5551 Kantines;1994 februari;;;;;;;;;;
3011;5551 Kantines;1994 maart;;;;;;;;;;
3012;5551 Kantines;1994 1e kwartaal;58.0;;;;;;;;;
3013;5551 Kantines;1994 april;;;;;;;;;;
3014;5551 Kantines;1994 mei;;;;;;;;;;
3015;5551 Kantines;1994 juni;;;;;;;;;;
3016;5551 Kantines;1994 2e kwartaal;60.0;;;;;;;;;
3017;5551 Kantines;1994 juli;;;;;;;;;;
3018;5551 Kantines;1994 augustus;;;;;;;;;;
3019;5551 Kantines;1994 september;;;;;;;;;;
3020;5551 Kantines;1994 3e kwartaal;59.0;;;;;;;;;
3021;5551 Kantines;1994 oktober;;;;;;;;;;
3022;5551 Kantines;1994 november;;;;;;;;;;
3023;5551 Kantines;1994 december;;;;;;;;;;
3024;5551 Kantines;1994 4e kwartaal;66.0;61.0;;;;;;;;
3025;5551 Kantines;1994;61.0;61.0;;;;;;;;
3026;5551 Kantines;1995 januari;;;;;;;;;;
3027;5551 Kantines;1995 februari;;;;;;;;;;
3028;5551 Kantines;1995 maart;;;;;;;;;;
3029;5551 Kantines;1995 1e kwartaal;63.0;62.0;;;8.7;8.7;;;;
3030;5551 Kantines;1995 april;;;;;;;;;;
3031;5551 Kantines;1995 mei;;;;;;;;;;
3032;5551 Kantines;1995 juni;;;;;;;;;;
3033;5551 Kantines;1995 2e kwartaal;64.0;63.0;;;7.8;8.3;;;;
3034;5551 Kantines;1995 juli;;;;;;;;;;
3035;5551 Kantines;1995 augustus;;;;;;;;;;
3036;5551 Kantines;1995 september;;;;;;;;;;
3037;5551 Kantines;1995 3e kwartaal;64.0;64.0;;;8.4;8.3;;;;
3038;5551 Kantines;1995 oktober;;;;;;;;;;
3039;5551 Kantines;1995 november;;;;;;;;;;
3040;5551 Kantines;1995 december;;;;;;;;;;
3041;5551 Kantines;1995 4e kwartaal;68.0;65.0;;;2.5;6.7;;;;
3042;5551 Kantines;1995;65.0;65.0;;;6.7;6.7;;;;
3043;5551 Kantines;1996 januari;;;;;;;;;;
3044;5551 Kantines;1996 februari;;;;;;;;;;
3045;5551 Kantines;1996 maart;;;;;;;;;;
3046;5551 Kantines;1996 1e kwartaal;67.0;66.0;;;6.8;6.8;;;;
3047;5551 Kantines;1996 april;;;;;;;;;;
3048;5551 Kantines;1996 mei;;;;;;;;;;
3049;5551 Kantines;1996 juni;;;;;;;;;;
3050;5551 Kantines;1996 2e kwartaal;68.0;67.0;;;4.9;5.8;;;;
3051;5551 Kantines;1996 juli;;;;;;;;;;
3052;5551 Kantines;1996 augustus;;;;;;;;;;
3053;5551 Kantines;1996 september;;;;;;;;;;
3054;5551 Kantines;1996 3e kwartaal;67.0;67.0;;;4.0;5.2;;;;
3055;5551 Kantines;1996 oktober;;;;;;;;;;
3056;5551 Kantines;1996 november;;;;;;;;;;
3057;5551 Kantines;1996 december;;;;;;;;;;
3058;5551 Kantines;1996 4e kwartaal;71.0;68.0;;;4.6;5.1;;;;
3059;5551 Kantines;1996;68.0;68.0;;;5.1;5.1;;;;
3060;5551 Kantines;1997 januari;;;;;;;;;;
3061;5551 Kantines;1997 februari;;;;;;;;;;
3062;5551 Kantines;1997 maart;;;;;;;;;;
3063;5551 Kantines;1997 1e kwartaal;70.0;69.0;;;5.1;5.1;;;;
3064;5551 Kantines;1997 april;;;;;;;;;;
3065;5551 Kantines;1997 mei;;;;;;;;;;
3066;5551 Kantines;1997 juni;;;;;;;;;;
3067;5551 Kantines;1997 2e kwartaal;70.0;70.0;;;3.5;4.3;;;;
3068;5551 Kantines;1997 juli;;;;;;;;;;
3069;5551 Kantines;1997 augustus;;;;;;;;;;
3070;5551 Kantines;1997 september;;;;;;;;;;
3071;5551 Kantines;1997 3e kwartaal;71.0;71.0;;;6.1;4.9;;;;
3072;5551 Kantines;1997 oktober;;;;;;;;;;
3073;5551 Kantines;1997 november;;;;;;;;;;
3074;5551 Kantines;1997 december;;;;;;;;;;
3075;5551 Kantines;1997 4e kwartaal;74.0;71.0;;;4.5;4.8;;;;
3076;5551 Kantines;1997;71.0;71.0;;;4.8;4.8;;;;
3077;5551 Kantines;1998 januari;;;;;;;;;;
3078;5551 Kantines;1998 februari;;;;;;;;;;
3079;5551 Kantines;1998 maart;;;;;;;;;;
3080;5551 Kantines;1998 1e kwartaal;75.0;73.0;;;6.1;6.1;;;;
3081;5551 Kantines;1998 april;;;;;;;;;;
3082;5551 Kantines;1998 mei;;;;;;;;;;
3083;5551 Kantines;1998 juni;;;;;;;;;;
3084;5551 Kantines;1998 2e kwartaal;78.0;74.0;;;10.9;8.5;;;;
3085;5551 Kantines;1998 juli;;;;;;;;;;
3086;5551 Kantines;1998 augustus;;;;;;;;;;
3087;5551 Kantines;1998 september;;;;;;;;;;
3088;5551 Kantines;1998 3e kwartaal;76.0;76.0;;;7.4;8.1;;;;
3089;5551 Kantines;1998 oktober;;;;;;;;;;
3090;5551 Kantines;1998 november;;;;;;;;;;
3091;5551 Kantines;1998 december;;;;;;;;;;
3092;5551 Kantines;1998 4e kwartaal;83.0;78.0;;;11.3;9.0;;;;
3093;5551 Kantines;1998;78.0;78.0;;;9.0;9.0;;;;
3094;5551 Kantines;1999 januari;;;;;;;;;;
3095;5551 Kantines;1999 februari;;;;;;;;;;
3096;5551 Kantines;1999 maart;;;;;;;;;;
3097;5551 Kantines;1999 1e kwartaal;87.0;81.0;;;16.3;16.3;;;;
3098;5551 Kantines;1999 april;;;;;;;;;;
3099;5551 Kantines;1999 mei;;;;;;;;;;
3100;5551 Kantines;1999 juni;;;;;;;;;;
3101;5551 Kantines;1999 2e kwartaal;86.0;83.0;;;10.5;13.3;;;;
3102;5551 Kantines;1999 juli;;;;;;;;;;
3103;5551 Kantines;1999 augustus;;;;;;;;;;
3104;5551 Kantines;1999 september;;;;;;;;;;
3105;5551 Kantines;1999 3e kwartaal;91.0;87.0;;;19.5;15.4;;;;
3106;5551 Kantines;1999 oktober;;;;;;;;;;
3107;5551 Kantines;1999 november;;;;;;;;;;
3108;5551 Kantines;1999 december;;;;;;;;;;
3109;5551 Kantines;1999 4e kwartaal;97.0;90.0;;;17.0;15.8;;;;
3110;5551 Kantines;1999;90.0;90.0;;;15.8;15.8;;;;
3111;5551 Kantines;2000 januari;;;;;;;;;;
3112;5551 Kantines;2000 februari;;;;;;;;;;
3113;5551 Kantines;2000 maart;;;;;;;;;;
3114;5551 Kantines;2000 1e kwartaal;97.0;93.0;;;11.6;11.6;;;;
3115;5551 Kantines;2000 april;;;;;;;;;;
3116;5551 Kantines;2000 mei;;;;;;;;;;
3117;5551 Kantines;2000 juni;;;;;;;;;;
3118;5551 Kantines;2000 2e kwartaal;101.0;96.0;;;17.7;14.6;;;;
3119;5551 Kantines;2000 juli;;;;;;;;;;
3120;5551 Kantines;2000 augustus;;;;;;;;;;
3121;5551 Kantines;2000 september;;;;;;;;;;
