ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
5413;192 Aardolie-industrie;2009 4e kwartaal;40.0;15.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5414;192 Aardolie-industrie;2010 1e kwartaal;40.0;15.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;5.0
5415;192 Aardolie-industrie;2010 2e kwartaal;40.0;15.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5416;192 Aardolie-industrie;2010 3e kwartaal;40.0;10.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5417;192 Aardolie-industrie;2010 4e kwartaal;40.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;30.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5418;192 Aardolie-industrie;2011 1e kwartaal;35.0;10.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;5.0
5419;192 Aardolie-industrie;2011 2e kwartaal;40.0;15.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5420;192 Aardolie-industrie;2011 3e kwartaal;35.0;15.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5421;192 Aardolie-industrie;2011 4e kwartaal;35.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;0.0
5422;192 Aardolie-industrie;2012 1e kwartaal;35.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5423;192 Aardolie-industrie;2012 2e kwartaal;35.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5424;192 Aardolie-industrie;2012 3e kwartaal;30.0;10.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5425;192 Aardolie-industrie;2012 4e kwartaal;35.0;15.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5426;192 Aardolie-industrie;2013 1e kwartaal;35.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5427;192 Aardolie-industrie;2013 2e kwartaal;35.0;15.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5428;192 Aardolie-industrie;2013 3e kwartaal;35.0;15.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5429;192 Aardolie-industrie;2013 4e kwartaal;30.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5430;192 Aardolie-industrie;2014 1e kwartaal;30.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5431;192 Aardolie-industrie;2014 2e kwartaal;35.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0
5432;192 Aardolie-industrie;2014 3e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5433;192 Aardolie-industrie;2014 4e kwartaal;35.0;15.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5434;192 Aardolie-industrie;2015 1e kwartaal;35.0;15.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0
5435;192 Aardolie-industrie;2015 2e kwartaal;35.0;20.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;0.0
5436;192 Aardolie-industrie;2015 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5437;192 Aardolie-industrie;2015 4e kwartaal;30.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5438;192 Aardolie-industrie;2016 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5439;192 Aardolie-industrie;2016 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5440;192 Aardolie-industrie;2016 3e kwartaal;25.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;20.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5441;192 Aardolie-industrie;2016 4e kwartaal;25.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5442;192 Aardolie-industrie;2017 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5443;192 Aardolie-industrie;2017 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5444;192 Aardolie-industrie;2017 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5445;192 Aardolie-industrie;2017 4e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5446;192 Aardolie-industrie;2018 1e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;20.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5447;192 Aardolie-industrie;2018 2e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;20.0;0.0;0.0;0.0;0.0;0.0
5448;192 Aardolie-industrie;2018 3e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5449;192 Aardolie-industrie;2018 4e kwartaal;30.0;10.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;0.0
5450;192 Aardolie-industrie;2019 1e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5451;192 Aardolie-industrie;2019 2e kwartaal;35.0;10.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5452;192 Aardolie-industrie;2019 3e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5453;192 Aardolie-industrie;2019 4e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5454;192 Aardolie-industrie;2020 1e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;30.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;20.0;0.0;0.0;0.0;0.0;10.0
5455;192 Aardolie-industrie;2020 2e kwartaal;35.0;15.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5456;192 Aardolie-industrie;2020 3e kwartaal;40.0;20.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;5.0
5457;192 Aardolie-industrie;2020 4e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5458;192 Aardolie-industrie;2021 1e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5459;192 Aardolie-industrie;2021 2e kwartaal;45.0;20.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5460;192 Aardolie-industrie;2021 3e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5461;192 Aardolie-industrie;2021 4e kwartaal;45.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5462;192 Aardolie-industrie;2022 1e kwartaal;45.0;25.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;40.0;10.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5463;192 Aardolie-industrie;2022 2e kwartaal;45.0;20.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5464;192 Aardolie-industrie;2022 3e kwartaal;45.0;20.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;10.0;0.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5465;192 Aardolie-industrie;2022 4e kwartaal;40.0;20.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5466;192 Aardolie-industrie;2023 1e kwartaal;40.0;15.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5467;192 Aardolie-industrie;2023 2e kwartaal;40.0;20.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;30.0;0.0;0.0;0.0;0.0;10.0
5468;192 Aardolie-industrie;2023 3e kwartaal;40.0;20.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;40.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;0.0;10.0
5469;192 Aardolie-industrie;2023 4e kwartaal;40.0;20.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;30.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5470;192 Aardolie-industrie;2024 1e kwartaal;40.0;15.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5471;192 Aardolie-industrie;2024 2e kwartaal;40.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5472;192 Aardolie-industrie;2024 3e kwartaal;40.0;15.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5473;192 Aardolie-industrie;2024 4e kwartaal;40.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;35.0;25.0;0.0;0.0;0.0;0.0;10.0
5474;192 Aardolie-industrie;2025 1e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;10.0
5475;192 Aardolie-industrie;2025 2e kwartaal;40.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;35.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;30.0;25.0;0.0;0.0;0.0;0.0;5.0
5476;20-21 Chemie en farmaceutische industrie;2007 1e kwartaal;925.0;295.0;80.0;60.0;75.0;95.0;100.0;80.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;705.0;865.0;215.0;195.0;160.0;190.0;125.0;5.0;50.0;10.0;735.0;710.0;5.0;0.0;5.0;0.0;15.0
5477;20-21 Chemie en farmaceutische industrie;2007 2e kwartaal;950.0;310.0;80.0;65.0;75.0;90.0;105.0;80.0;50.0;20.0;15.0;25.0;25.0;5.0;0.0;725.0;890.0;220.0;195.0;165.0;195.0;130.0;5.0;50.0;10.0;750.0;730.0;5.0;0.0;5.0;0.0;15.0
5478;20-21 Chemie en farmaceutische industrie;2007 3e kwartaal;955.0;315.0;80.0;65.0;75.0;90.0;105.0;75.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;735.0;895.0;220.0;200.0;160.0;200.0;135.0;0.0;50.0;10.0;755.0;730.0;5.0;0.0;5.0;0.0;15.0
5479;20-21 Chemie en farmaceutische industrie;2007 4e kwartaal;965.0;325.0;85.0;65.0;75.0;95.0;100.0;80.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;750.0;910.0;230.0;195.0;160.0;200.0;135.0;0.0;50.0;10.0;765.0;740.0;5.0;0.0;5.0;0.0;15.0
5480;20-21 Chemie en farmaceutische industrie;2008 1e kwartaal;965.0;330.0;80.0;65.0;80.0;95.0;95.0;80.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;750.0;905.0;225.0;195.0;160.0;195.0;135.0;0.0;45.0;10.0;770.0;745.0;5.0;0.0;0.0;0.0;15.0
5481;20-21 Chemie en farmaceutische industrie;2008 2e kwartaal;970.0;335.0;85.0;65.0;80.0;95.0;95.0;75.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;755.0;910.0;230.0;190.0;155.0;205.0;140.0;0.0;50.0;10.0;770.0;745.0;5.0;0.0;0.0;0.0;15.0
5482;20-21 Chemie en farmaceutische industrie;2008 3e kwartaal;970.0;335.0;85.0;65.0;80.0;95.0;95.0;75.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;755.0;910.0;235.0;190.0;155.0;205.0;145.0;0.0;45.0;10.0;765.0;740.0;5.0;0.0;0.0;0.0;15.0
5483;20-21 Chemie en farmaceutische industrie;2008 4e kwartaal;980.0;335.0;90.0;75.0;80.0;95.0;95.0;75.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;765.0;920.0;240.0;190.0;155.0;205.0;145.0;0.0;45.0;10.0;770.0;750.0;5.0;0.0;0.0;0.0;15.0
5484;20-21 Chemie en farmaceutische industrie;2009 1e kwartaal;985.0;345.0;90.0;70.0;80.0;95.0;100.0;75.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;775.0;930.0;240.0;190.0;155.0;200.0;140.0;0.0;45.0;15.0;785.0;765.0;5.0;0.0;0.0;0.0;10.0
5485;20-21 Chemie en farmaceutische industrie;2009 2e kwartaal;975.0;335.0;100.0;65.0;75.0;95.0;100.0;65.0;45.0;15.0;15.0;25.0;25.0;5.0;0.0;775.0;920.0;245.0;195.0;145.0;190.0;135.0;0.0;40.0;15.0;785.0;765.0;5.0;0.0;0.0;0.0;10.0
5486;20-21 Chemie en farmaceutische industrie;2009 3e kwartaal;975.0;345.0;95.0;60.0;90.0;100.0;90.0;65.0;45.0;20.0;15.0;25.0;25.0;5.0;0.0;775.0;920.0;240.0;190.0;140.0;195.0;140.0;0.0;40.0;15.0;780.0;760.0;5.0;0.0;0.0;0.0;10.0
5487;20-21 Chemie en farmaceutische industrie;2009 4e kwartaal;990.0;350.0;105.0;50.0;90.0;100.0;95.0;70.0;45.0;15.0;15.0;25.0;25.0;5.0;0.0;790.0;930.0;245.0;195.0;145.0;200.0;145.0;0.0;40.0;10.0;790.0;770.0;5.0;0.0;0.0;0.0;10.0
5488;20-21 Chemie en farmaceutische industrie;2010 1e kwartaal;995.0;370.0;100.0;60.0;75.0;90.0;95.0;70.0;40.0;15.0;15.0;25.0;30.0;5.0;0.0;795.0;935.0;235.0;190.0;140.0;215.0;145.0;5.0;50.0;15.0;780.0;760.0;5.0;0.0;5.0;0.0;15.0
5489;20-21 Chemie en farmaceutische industrie;2010 2e kwartaal;990.0;360.0;100.0;65.0;70.0;95.0;95.0;70.0;35.0;20.0;10.0;25.0;30.0;5.0;0.0;790.0;930.0;240.0;190.0;140.0;210.0;145.0;0.0;50.0;15.0;780.0;755.0;5.0;0.0;5.0;0.0;15.0
5490;20-21 Chemie en farmaceutische industrie;2010 3e kwartaal;985.0;370.0;105.0;65.0;70.0;80.0;110.0;70.0;35.0;25.0;10.0;25.0;20.0;5.0;0.0;795.0;930.0;240.0;190.0;140.0;205.0;145.0;0.0;50.0;15.0;780.0;755.0;5.0;0.0;5.0;0.0;15.0
5491;20-21 Chemie en farmaceutische industrie;2010 4e kwartaal;975.0;355.0;85.0;65.0;80.0;80.0;115.0;70.0;35.0;25.0;10.0;25.0;20.0;5.0;0.0;780.0;920.0;230.0;195.0;140.0;210.0;150.0;5.0;45.0;10.0;765.0;745.0;5.0;0.0;0.0;0.0;15.0
5492;20-21 Chemie en farmaceutische industrie;2011 1e kwartaal;980.0;350.0;95.0;70.0;75.0;85.0;110.0;75.0;35.0;20.0;10.0;25.0;20.0;5.0;0.0;785.0;925.0;240.0;195.0;140.0;205.0;150.0;5.0;45.0;10.0;770.0;750.0;5.0;0.0;5.0;0.0;15.0
5493;20-21 Chemie en farmaceutische industrie;2011 2e kwartaal;980.0;345.0;110.0;65.0;75.0;85.0;110.0;70.0;35.0;25.0;5.0;25.0;20.0;5.0;0.0;790.0;925.0;250.0;195.0;135.0;210.0;150.0;5.0;40.0;10.0;770.0;750.0;5.0;0.0;5.0;0.0;15.0
5494;20-21 Chemie en farmaceutische industrie;2011 3e kwartaal;975.0;330.0;105.0;70.0;80.0;85.0;115.0;70.0;35.0;20.0;10.0;25.0;25.0;5.0;0.0;785.0;920.0;255.0;200.0;135.0;200.0;145.0;5.0;40.0;10.0;770.0;750.0;5.0;0.0;0.0;0.0;10.0
5495;20-21 Chemie en farmaceutische industrie;2011 4e kwartaal;985.0;330.0;110.0;70.0;80.0;85.0;115.0;70.0;35.0;25.0;5.0;25.0;20.0;5.0;0.0;795.0;930.0;265.0;200.0;140.0;200.0;145.0;5.0;45.0;10.0;785.0;760.0;5.0;0.0;5.0;0.0;10.0
5496;20-21 Chemie en farmaceutische industrie;2012 1e kwartaal;990.0;335.0;110.0;80.0;75.0;90.0;110.0;75.0;40.0;20.0;5.0;25.0;20.0;5.0;0.0;800.0;940.0;265.0;200.0;140.0;200.0;145.0;0.0;45.0;10.0;790.0;770.0;5.0;0.0;5.0;0.0;10.0
5497;20-21 Chemie en farmaceutische industrie;2012 2e kwartaal;985.0;340.0;105.0;75.0;80.0;85.0;110.0;75.0;35.0;20.0;5.0;25.0;25.0;5.0;0.0;795.0;930.0;260.0;195.0;140.0;200.0;150.0;0.0;40.0;10.0;785.0;760.0;5.0;0.0;5.0;0.0;10.0
5498;20-21 Chemie en farmaceutische industrie;2012 3e kwartaal;990.0;350.0;90.0;85.0;80.0;85.0;115.0;70.0;35.0;20.0;10.0;25.0;20.0;5.0;0.0;800.0;935.0;255.0;200.0;135.0;200.0;150.0;0.0;35.0;10.0;790.0;770.0;5.0;0.0;5.0;0.0;10.0
