ID;RegioS;Perioden;PaardenEnPonySTotaal_1;k_1Tot20Stuks_2;k_20Tot50Stuks_3;k_50Tot100Stuks_4;k_100Tot200Stuks_5;k_200StuksOfMeer_6;RundveeTotaal_7;k_1Tot20Stuks_8;k_20Tot50Stuks_9;k_50Tot100Stuks_10;k_100Tot200Stuks_11;k_200StuksOfMeer_12;MelkEnFokveeTotaal_13;k_1Tot20Stuks_14;k_20Tot50Stuks_15;k_50Tot100Stuks_16;k_100Tot200Stuks_17;k_200StuksOfMeer_18;VleesEnWeideveeTotaal_19;k_1Tot20Stuks_20;k_20Tot50Stuks_21;k_50Tot100Stuks_22;k_100Tot200Stuks_23;k_200StuksOfMeer_24;SchapenTotaal_25;k_1Tot20Stuks_26;k_20Tot50Stuks_27;k_50Tot100Stuks_28;k_100Tot200Stuks_29;k_200StuksOfMeer_30;GeitenTotaal_31;k_1Tot20Stuks_32;k_20Tot50Stuks_33;k_50Tot100Stuks_34;k_100Tot200Stuks_35;k_200StuksOfMeer_36;VarkensTotaal_37;k_1Tot200Stuks_38;k_200Tot500Stuks_39;k_500Tot1000Stuks_40;k_1000Tot2000Stuks_41;k_2000StuksOfMeer_42;BiggenTotaal_43;k_1Tot200Stuks_44;k_200Tot500Stuks_45;k_500Tot1000Stuks_46;k_1000Tot2000Stuks_47;k_2000StuksOfMeer_48;VleesvarkensTotaal_49;k_1Tot200Stuks_50;k_200Tot500Stuks_51;k_500Tot1000Stuks_52;k_1000Tot2000Stuks_53;k_2000StuksOfMeer_54;FokvarkensTotaal_55;k_1Tot200Stuks_56;k_200Tot500Stuks_57;k_500Tot1000Stuks_58;k_1000Tot2000Stuks_59;k_2000StuksOfMeer_60;KippenTotaal_61;k_1Tot5000Stuks_62;k_5000Tot10000Stuks_63;k_10000Tot25000Stuks_64;k_25000Tot50000Stuks_65;k_50000StuksOfMeer_66;VleeskuikensTotaal_67;k_1Tot5000Stuks_68;k_5000Tot10000Stuks_69;k_10000Tot25000Stuks_70;k_25000Tot50000Stuks_71;k_50000StuksOfMeer_72;OuderdierenVanVleesrassenTotaal_73;k_1Tot5000Stuks_74;k_5000Tot10000Stuks_75;k_10000Tot25000Stuks_76;k_25000Tot50000Stuks_77;k_50000StuksOfMeer_78;LeghennenTotaal_79;k_1Tot5000Stuks_80;k_5000Tot10000Stuks_81;k_10000Tot25000Stuks_82;k_25000Tot50000Stuks_83;k_50000StuksOfMeer_84;OuderdierenVanLeghennenTotaal_85;k_1Tot5000Stuks_86;k_5000Tot10000Stuks_87;k_10000Tot25000Stuks_88;k_25000Tot50000Stuks_89;k_50000StuksOfMeer_90;PaardenEnPonySTotaal_91;k_1Tot20Stuks_92;k_20Tot50Stuks_93;k_50Tot100Stuks_94;k_100Tot200Stuks_95;k_200StuksOfMeer_96;RundveeTotaal_97;k_1Tot20Stuks_98;k_20Tot50Stuks_99;k_50Tot100Stuks_100;k_100Tot200Stuks_101;k_200StuksOfMeer_102;MelkEnFokveeTotaal_103;k_1Tot20Stuks_104;k_20Tot50Stuks_105;k_50Tot100Stuks_106;k_100Tot200Stuks_107;k_200StuksOfMeer_108;VleesEnWeideveeTotaal_109;k_1Tot20Stuks_110;k_20Tot50Stuks_111;k_50Tot100Stuks_112;k_100Tot200Stuks_113;k_200StuksOfMeer_114;SchapenTotaal_115;k_1Tot20Stuks_116;k_20Tot50Stuks_117;k_50Tot100Stuks_118;k_100Tot200Stuks_119;k_200StuksOfMeer_120;GeitenTotaal_121;k_1Tot20Stuks_122;k_20Tot50Stuks_123;k_50Tot100Stuks_124;k_100Tot200Stuks_125;k_200StuksOfMeer_126;VarkensTotaal_127;k_1Tot200Stuks_128;k_200Tot500Stuks_129;k_500Tot1000Stuks_130;k_1000Tot2000Stuks_131;k_2000StuksOfMeer_132;BiggenTotaal_133;k_1Tot200Stuks_134;k_200Tot500Stuks_135;k_500Tot1000Stuks_136;k_1000Tot2000Stuks_137;k_2000StuksOfMeer_138;VleesvarkensTotaal_139;k_1Tot200Stuks_140;k_200Tot500Stuks_141;k_500Tot1000Stuks_142;k_1000Tot2000Stuks_143;k_2000StuksOfMeer_144;FokvarkensTotaal_145;k_1Tot200Stuks_146;k_200Tot500Stuks_147;k_500Tot1000Stuks_148;k_1000Tot2000Stuks_149;k_2000StuksOfMeer_150;KippenTotaal_151;k_1Tot5000Stuks_152;k_5000Tot10000Stuks_153;k_10000Tot25000Stuks_154;k_25000Tot50000Stuks_155;k_50000StuksOfMeer_156;VleeskuikensTotaal_157;k_1Tot5000Stuks_158;k_5000Tot10000Stuks_159;k_10000Tot25000Stuks_160;k_25000Tot50000Stuks_161;k_50000StuksOfMeer_162;OuderdierenVanVleesrassenTotaal_163;k_1Tot5000Stuks_164;k_5000Tot10000Stuks_165;k_10000Tot25000Stuks_166;k_25000Tot50000Stuks_167;k_50000StuksOfMeer_168;LeghennenTotaal_169;k_1Tot5000Stuks_170;k_5000Tot10000Stuks_171;k_10000Tot25000Stuks_172;k_25000Tot50000Stuks_173;k_50000StuksOfMeer_174;OuderdierenVanLeghennenTotaal_175;k_1Tot5000Stuks_176;k_5000Tot10000Stuks_177;k_10000Tot25000Stuks_178;k_25000Tot50000Stuks_179;k_50000StuksOfMeer_180
246;Waterland en Droogmakerijen (LG);2006;266;242;17;6;1;0;635;113;125;205;157;35;538;106;78;178;145;31;248;150;61;24;11;2;621;71;111;162;178;99;116;104;4;0;4;4;12;7;4;0;1;0;4;1;2;1;0;0;9;7;1;1;0;0;6;5;1;0;0;0;13;10;0;0;2;1;3;0;0;0;2;1;0;0;0;0;0;0;10;10;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2022;1000;485;406;131;0;52030;1163;4253;15399;20949;10266;45300;875;2663;13495;19310;8957;6730;906;1991;1600;1396;837;75874;699;3783;12048;24184;35160;3017;424;102;0;471;2020;3400;513;1245;0;1642;0;1302;14;590;698;0;0;1659;707;232;720;0;0;439;215;224;0;0;0;117280;2720;0;0;63000;51560;114560;0;0;0;63000;51560;0;0;0;0;0;0;2720;2720;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
247;Waterland en Droogmakerijen (LG);2007;268;231;27;10;0;0;620;111;133;175;163;38;523;97;89;157;148;32;250;160;57;20;11;2;618;75;120;154;168;101;126;118;1;0;3;4;13;7;5;0;1;0;3;0;2;1;0;0;12;8;3;1;0;0;4;3;1;0;0;0;14;11;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;11;11;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2539;1049;809;681;0;0;52023;1037;4587;13145;21885;11369;45352;778;3078;12061;20026;9409;6671;969;1884;1307;1454;1057;75896;735;4113;11349;23472;36227;3079;501;22;0;494;2062;3896;327;1632;0;1937;0;1478;0;608;870;0;0;2039;350;849;840;0;0;379;152;227;0;0;0;113646;1964;0;0;111682;0;111682;0;0;0;111682;0;0;0;0;0;0;0;1964;1964;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
248;Waterland en Droogmakerijen (LG);2008;282;241;31;9;1;0;612;114;121;160;175;42;499;90;68;140;164;37;234;134;67;19;11;3;604;85;134;163;143;79;132;119;5;1;2;5;13;10;2;0;1;0;5;3;1;1;0;0;9;7;1;1;0;0;5;4;1;0;0;0;12;9;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;8;8;0;0;0;0;1.0;1.0;0.0;0.0;0.0;0.0;2831;1160;960;592;119;0;53899;1049;4151;12089;23573;13037;46821;685;2273;10601;22155;11107;7078;884;2266;1317;1380;1231;64791;828;4569;11871;19254;28269;3536;403;119;95;272;2647;3067;432;723;0;1912;0;1134;45;279;810;0;0;1665;550;240;875;0;0;268;41;227;0;0;0;108315;1625;0;0;106690;0;106690;0;0;0;106690;0;0;0;0;0;0;0;1595;1595;0;0;0;0;30.0;30.0;0.0;0.0;0.0;0.0
249;Waterland en Droogmakerijen (LG);2009;284;239;33;12;0;0;587;106;113;150;169;49;475;81;61;130;159;44;221;129;57;22;12;1;574;81;124;172;118;79;115;104;3;0;2;6;13;11;0;0;1;1;3;2;0;1;0;0;8;6;0;1;1;0;6;5;1;0;0;0;13;11;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;11;11;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;2901;1090;986;825;0;0;53539;1037;3718;11542;22844;14398;47383;595;2042;10133;21723;12890;6156;908;1785;1541;1487;435;59872;801;4224;12090;16145;26612;3784;415;90;0;286;2993;3724;473;0;0;1190;2061;1028;78;0;950;0;0;2465;385;0;890;1190;0;231;10;221;0;0;0;82939;1519;0;0;81420;0;81420;0;0;0;81420;0;0;0;0;0;0;0;1519;1519;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
250;Hollands/Utrechts weidegebied (LG);2000;865;799;52;12;2;0;3448;650;683;1362;648;105;3106;545;562;1340;602;57;980;693;163;51;34;39;2200;511;768;598;251;72;311;286;6;2;2;15;742;384;228;66;49;15;218;92;50;47;25;4;671;422;201;34;13;1;245;193;44;8;0;0;132;86;9;18;12;7;35;2;3;13;11;6;4;3;0;0;1;0;96;83;6;5;1;1;;;;;;;5472;2864;1537;847;224;0;256352;6128;24170;100113;81730;44211;213677;4322;20241;98275;75385;15454;42675;4498;4959;3408;4401;25409;129018;5122;25796;41084;33075;23941;9743;988;187;130;374;8064;264559;34688;69996;46378;65531;47966;98579;6040;16944;35307;30453;9835;137482;34644;60681;21576;16636;3945;28498;10805;12125;5568;0;0;1255946;25200;66400;253450;391556;519340;979296;1200;25100;182600;359056;411340;32060;2060;0;0;30000;0;244590;21940;41300;70850;32500;78000;;;;;;
251;Hollands/Utrechts weidegebied (LG);2001;860;792;52;13;3;0;3369;624;561;1291;786;107;3044;548;440;1260;731;65;1116;835;156;62;29;34;2141;491;744;572;241;93;349;315;9;3;6;16;660;356;185;59;44;16;197;83;41;42;25;6;597;376;176;33;11;1;224;180;33;10;1;0;115;74;8;16;9;8;30;2;2;12;7;7;2;1;1;0;0;0;85;73;5;4;2;1;;;;;;;5830;3057;1576;863;334;0;265527;6025;19387;95302;99924;44889;223146;4385;15621;93203;92657;17280;42381;5285;4777;4097;3808;24414;132684;4991;25140;39815;32108;30630;10819;1136;254;188;985;8256;255123;33724;57972;43361;63502;56564;101190;5129;13042;32041;32537;18441;127236;33093;53379;21518;14623;4623;26697;9633;8606;6608;1850;0;1199680;25120;53860;231584;282373;606743;932500;3150;17000;175784;224823;511743;5610;110;5500;0;0;0;261570;22370;30850;55800;57550;95000;;;;;;
252;Hollands/Utrechts weidegebied (LG);2002;829;755;54;16;3;1;3255;590;577;1246;740;102;2927;507;453;1210;694;63;1083;815;141;70;25;32;2033;434;718;566;230;85;382;348;8;4;3;19;604;332;165;51;38;18;178;78;33;41;21;5;546;362;144;29;10;1;197;152;37;8;0;0;106;60;7;20;10;9;36;2;2;16;8;8;3;2;1;0;0;0;70;59;4;4;2;1;;;;;;;6869;3044;1634;1072;319;800;255512;5461;20044;92352;95270;42385;215550;3845;16384;89655;88474;17192;39962;4888;4270;4690;3438;22676;126952;4217;24563;39489;30078;28605;12976;1269;231;297;369;10810;221977;31158;51321;36709;48986;53803;85919;4642;11039;29866;27558;12814;112151;30986;44767;19301;13361;3736;23907;8245;10093;5569;0;0;1403347;24445;47640;283587;317500;730175;1141237;2925;17000;228637;259500;633175;9190;3840;5350;0;0;0;252920;18020;25050;54850;58000;97000;;;;;;
253;Hollands/Utrechts weidegebied (LG);2003;836;754;60;19;3;0;3105;573;515;1168;740;109;2741;427;413;1126;707;68;986;721;147;60;26;32;1967;427;654;576;210;100;385;350;7;3;4;21;553;293;158;49;36;17;155;63;30;34;24;4;506;321;142;30;12;1;168;129;33;6;0;0;82;53;3;10;8;8;20;0;0;7;6;7;2;2;0;0;0;0;61;52;3;3;2;1;;;;;;;6377;2998;1742;1319;318;0;253088;5401;18208;86208;94780;48491;209906;3448;15155;83215;89874;18214;43182;4335;4395;4075;3626;26751;128796;4374;22268;39842;27909;34403;14190;1248;214;200;557;11971;213681;28552;49884;34538;48458;52249;80442;3580;9883;24347;31613;11019;111345;28307;44392;18781;16085;3780;21894;7937;9726;4231;0;0;1087611;19240;19990;137050;241762;669569;861481;0;0;96300;183612;581569;4390;4390;0;0;0;0;221740;15290;19550;40750;58150;88000;;;;;;
254;Hollands/Utrechts weidegebied (LG);2004;823;741;61;18;3;0;3046;558;499;1134;744;111;2698;427;403;1089;706;73;874;628;123;70;22;31;1955;403;638;580;233;101;398;363;9;3;5;18;493;237;158;50;34;14;132;51;27;28;23;3;440;260;141;28;10;1;148;112;30;4;2;0;83;53;2;13;8;7;22;1;0;8;7;6;1;1;0;0;0;0;63;54;2;5;1;1;;;;;;;6452;3061;1844;1244;303;0;250460;5225;17362;83872;95494;48507;208524;3402;14585;80831;90116;19590;41936;4150;3608;4864;3122;26192;135593;3980;22088;40422;31380;37723;13495;1164;274;204;692;11161;201070;23128;49282;34791;47799;46070;76132;3037;9576;20383;31652;11484;103916;23955;43951;18810;13477;3723;21022;7074;8912;2885;2151;0;1174748;19180;16150;196970;264090;678358;934118;150;0;120520;234090;579358;290;290;0;0;0;0;240340;18790;16150;76400;30000;99000;;;;;;
255;Hollands/Utrechts weidegebied (LG);2005;804;718;67;16;3;0;2969;496;512;1111;742;108;2617;358;429;1053;710;67;926;667;133;68;26;32;1937;391;602;573;247;124;391;359;7;1;3;21;477;222;155;52;30;18;117;39;24;28;19;7;427;240;137;36;13;1;129;92;30;5;2;0;75;48;2;15;5;5;15;2;0;6;3;4;1;1;0;0;0;0;55;41;2;9;2;1;7.0;7.0;0.0;0.0;0.0;0.0;6503;2957;2068;1091;387;0;248765;4749;17932;82331;96607;47146;207715;2893;15747;78308;91845;18922;41050;4048;3844;4663;3450;25045;142987;3821;20812;40164;33634;44556;15313;1182;207;55;413;13456;205832;22675;48155;35764;41613;57625;75951;2354;8198;20366;24849;20184;110031;22958;42281;22855;17986;3951;19850;6115;8333;3225;2177;0;1011848;18820;16000;226532;176950;573546;669378;200;0;83632;116000;469546;260;260;0;0;0;0;339820;15970;16000;142900;60950;104000;2390.0;2390.0;0.0;0.0;0.0;0.0
256;Hollands/Utrechts weidegebied (LG);2006;805;714;71;17;3;0;2880;470;521;1054;725;110;2550;363;420;998;693;76;915;660;145;58;25;27;1881;362;551;565;275;128;386;354;9;2;1;20;425;200;129;46;30;20;110;35;23;22;24;6;375;217;112;32;13;1;123;85;30;5;3;0;65;40;3;13;5;4;11;1;0;4;3;3;2;1;0;1;0;0;53;39;3;8;2;1;3.0;3.0;0.0;0.0;0.0;0.0;6529;2915;2134;1172;308;0;245168;4461;18117;77977;94947;49666;203070;2907;15114;74207;89746;21096;42098;4119;4277;4014;3628;26060;145394;3570;19041;39734;37027;46022;15959;1471;278;146;109;13955;201334;21835;40116;30556;40880;67947;82889;2243;8170;15846;32396;24234;97448;22298;34312;19408;17397;4033;20997;5466;8711;3423;3397;0;929928;13310;27350;237627;157000;494641;543518;100;0;65777;104000;373641;20240;240;0;20000;0;0;366040;12840;27350;151850;53000;121000;130.0;130.0;0.0;0.0;0.0;0.0
257;Hollands/Utrechts weidegebied (LG);2007;798;699;69;27;3;0;2772;472;481;968;722;129;2455;374;382;916;693;90;977;730;139;58;22;28;1829;382;526;534;260;127;365;333;8;1;3;20;406;202;118;41;26;19;98;31;24;20;16;7;362;217;104;27;13;1;115;83;24;7;1;0;65;33;2;17;8;5;18;1;0;8;5;4;1;1;0;0;0;0;41;28;2;7;3;1;7.0;5.0;0.0;2.0;0.0;0.0;7338;3051;2105;1826;356;0;240848;4525;16678;71818;94668;53159;201919;3077;13825;68372;90556;26089;38929;3970;4136;4024;3112;23687;141720;4077;17780;37735;34812;47316;15222;1291;242;55;385;13249;182153;21144;37403;26972;35679;60955;70461;1880;8911;15113;22829;21728;93245;20901;32554;16592;19061;4137;18447;5426;7117;4780;1124;0;1041998;11916;17400;287674;260800;464208;651796;148;0;129590;162850;359208;199;199;0;0;0;0;359257;11323;17400;127584;97950;105000;30746.0;246.0;0.0;30500.0;0.0;0.0
258;Hollands/Utrechts weidegebied (LG);2008;803;683;82;34;3;1;2703;452;456;893;755;147;2360;341;331;845;732;111;782;537;139;57;21;28;1770;436;560;480;195;99;349;315;9;2;3;20;367;164;115;39;27;22;87;27;12;21;20;7;326;172;106;32;14;2;94;60;24;8;2;0;56;31;1;13;7;4;15;1;0;6;5;3;2;1;0;1;0;0;40;30;1;6;2;1;0.0;0.0;0.0;0.0;0.0;0.0;8388;3061;2469;2240;417;201;244235;4324;15715;67099;100220;56877;206389;2733;11993;63677;96931;31055;37846;3594;4134;4064;2870;23184;119484;4512;18056;33323;26920;36673;15175;1258;261;129;423;13104;190795;17193;36503;26282;38717;72100;72305;1816;4156;14974;29368;21991;99569;16890;32855;20263;20008;9553;18921;4040;7467;5269;2145;0;944541;10336;7800;198379;218623;509403;651331;100;0;79405;166923;404903;22030;30;0;22000;0;0;271180;10206;7800;96974;51700;104500;0.0;0.0;0.0;0.0;0.0;0.0
259;Hollands/Utrechts weidegebied (LG);2009;794;668;87;35;4;0;2665;435;414;847;807;162;2294;304;292;789;783;126;784;523;145;61;26;29;1725;465;542;436;180;102;328;295;9;2;2;20;317;130;105;35;25;22;77;22;16;11;20;8;277;134;99;25;15;4;87;54;23;8;2;0;56;33;1;12;7;3;11;1;0;4;4;2;2;1;0;1;0;0;41;30;1;6;3;1;5.0;4.0;0.0;1.0;0.0;0.0;8515;3025;2621;2300;569;0;251802;4076;14172;62845;108432;62277;212285;2321;10436;59228;104998;35302;39517;3441;4271;4005;3413;24387;112657;4828;18029;30336;24403;35061;16807;1164;252;153;266;14972;182314;12250;32181;24339;35302;78242;67251;1085;5471;7809;27268;25618;97073;12685;30476;17147;20048;16717;17990;3076;7022;5720;2172;0;735770;10737;7800;213105;217761;286367;374928;200;0;64200;133161;177367;18290;290;0;18000;0;0;324819;9514;7800;113905;84600;109000;17733.0;733.0;0.0;17000.0;0.0;0.0
260;Rivierengebied (LG);2000;1131;1058;62;9;2;0;2289;473;422;688;585;121;1927;425;303;637;502;60;1018;573;243;110;47;45;1117;279;326;276;162;74;208;170;8;4;4;22;548;195;141;93;89;30;197;56;41;57;35;8;483;225;151;67;33;7;225;158;53;11;2;1;140;70;16;17;18;19;27;4;0;3;7;13;5;0;4;1;0;0;111;69;12;13;11;6;;;;;;;6998;4312;1859;622;205;0;193538;4622;14086;51087;77139;46604;145377;3414;10185;47553;65462;18763;48161;4273;7450;7587;6480;22371;79071;2600;10833;18937;21711;24990;13261;594;255;274;671;11467;356380;16463;46645;66765;120391;106116;139280;4105;14586;40788;49359;30442;176834;17188;51000;44988;43609;20049;40266;11939;16017;7190;2708;2412;3291339;54217;114350;272900;620011;2229861;1484729;1907;0;47000;253511;1182311;45400;0;29400;16000;0;0;1761210;55910;84950;209900;362900;1047550;;;;;;
261;Rivierengebied (LG);2001;1060;989;59;11;1;0;2118;420;398;561;614;125;1812;443;268;501;534;66;1027;588;241;110;44;44;1008;258;281;248;146;75;221;176;13;3;2;27;475;154;113;87;85;36;184;45;36;47;42;14;418;179;130;75;28;6;207;138;52;13;3;1;129;59;14;25;15;16;24;1;0;4;8;11;6;0;5;1;0;0;100;59;9;20;7;5;;;;;;;6855;4108;1849;793;105;0;187869;4067;13399;42158;82658;45587;141500;3569;9219;37910;71358;19444;46369;4184;7721;7680;6046;20738;77454;2330;9220;17200;19958;28746;16662;692;394;200;283;15093;363850;11755;37526;61651;118756;134162;153743;2994;13306;32699;57662;47082;169614;13101;44151;49730;38657;23975;40493;10756;15268;8389;3674;2406;3026560;47310;103650;447250;531650;1896700;1306050;350;0;69100;299100;937500;57400;0;39400;18000;0;0;1663110;46960;64250;360150;232550;959200;;;;;;
262;Rivierengebied (LG);2002;981;895;71;14;1;0;1983;402;365;551;537;128;1653;388;231;487;480;67;1011;591;231;108;35;46;930;239;256;223;147;65;249;205;11;3;2;28;436;137;105;85;82;27;169;40;34;51;35;9;370;153;121;64;27;5;189;123;57;8;0;1;124;57;11;25;16;15;22;1;1;4;6;10;5;0;4;1;0;0;98;57;6;20;10;5;;;;;;;6886;3694;2127;963;102;0;178553;3803;12256;41641;72369;48484;130576;3127;7888;36669;63670;19222;47977;4237;7258;7570;4865;24047;73140;2206;8601;15781;19494;27058;19889;813;329;183;337;18227;311744;9914;33565;61261;114563;92441;132487;2614;12567;37244;47058;33004;145173;10178;38888;43760;37573;14774;34084;9148;17267;5422;0;2247;2903680;45460;80200;440650;552950;1784420;1127870;350;7500;69500;229500;821020;48650;0;30650;18000;0;0;1727160;45110;42050;353150;323450;963400;;;;;;
263;Rivierengebied (LG);2003;984;898;69;12;4;1;1888;385;348;515;527;113;1547;341;223;457;467;59;903;514;220;88;39;42;903;230;240;227;137;69;234;195;6;3;1;29;380;105;94;73;82;26;145;26;29;51;32;7;332;133;107;56;29;7;159;99;47;12;0;1;87;44;7;17;9;10;11;0;0;0;3;8;4;0;3;1;0;0;72;44;4;16;6;2;;;;;;;7584;3828;2133;827;546;250;165458;3726;11702;38984;70118;40928;122604;2513;7541;35001;62153;15396;42854;3700;6997;5925;5009;21223;71012;2280;7938;15997;17787;27010;21885;775;170;185;145;20610;306406;8485;31678;53231;115292;97720;123313;1548;10691;38142;45458;27474;149852;9448;36709;39696;38807;25192;33241;8578;14064;7519;0;3080;1517941;36560;52300;290200;332600;806281;811431;0;0;0;130000;681431;40950;0;22950;18000;0;0;665560;36560;29350;272200;202600;124850;;;;;;
264;Rivierengebied (LG);2004;967;876;77;9;3;2;1863;384;335;508;520;116;1519;358;212;428;461;60;860;461;211;95;49;44;884;215;232;210;155;72;250;210;8;3;0;29;353;83;88;71;84;27;137;20;28;44;36;9;312;117;93;62;33;7;150;89;51;9;0;1;109;46;10;28;11;14;19;2;0;4;4;9;5;0;3;2;0;0;87;46;7;22;7;5;;;;;;;7905;3950;2428;631;411;485;165898;3447;11392;38236;69555;43268;121633;2675;7377;32655;61717;17209;44265;3427;6605;6335;6673;21225;76117;2009;7852;14865;20593;30798;24005;760;235;190;0;22820;302472;7223;29283;50548;117449;97969;123262;1211;10269;31867;49580;30335;147434;8414;30562;42056;43166;23236;31776;7889;15339;6128;0;2420;2818418;41218;74350;474300;385750;1842800;1011518;418;0;63500;148000;799600;61800;0;24300;37500;0;0;1745100;40800;50050;373300;237750;1043200;;;;;;
265;Rivierengebied (LG);2005;969;876;79;9;3;2;1786;324;342;498;501;121;1410;267;223;420;441;59;883;477;214;90;55;47;898;211;218;224;157;88;245;206;9;4;0;26;350;75;95;75;75;30;128;19;25;40;35;9;307;102;102;63;34;6;144;81;51;9;1;2;106;43;10;23;17;13;17;2;0;3;4;8;8;2;2;3;0;1;80;40;8;15;13;4;4.0;2.0;0.0;2.0;0.0;0.0;7874;3906;2481;595;407;485;166671;3170;11738;37841;67408;46514;118616;2029;7893;32060;59468;17166;48055;3737;6913;6200;7593;23612;84462;1903;7185;16072;21201;38101;20784;733;250;227;0;19574;308225;6268;30906;52974;104961;113116;117772;1618;9045;28456;46963;31690;154146;7278;33119;42842;47654;23253;36307;7111;14956;6380;1250;6610;2976373;31840;80150;384618;613150;1866615;988133;650;0;49268;153000;785215;152690;190;19000;50500;0;83000;1808540;30940;61150;257900;460150;998400;27010.0;60.0;0.0;26950.0;0.0;0.0
266;Rivierengebied (LG);2006;944;841;79;18;4;2;1800;342;340;505;489;124;1444;297;226;427;429;65;875;479;212;93;42;49;908;212;230;205;171;90;247;209;5;4;2;27;363;80;104;73;75;31;130;18;30;38;33;11;319;107;109;63;32;8;145;87;45;12;0;1;104;37;8;32;14;13;15;1;0;3;4;7;9;0;1;6;1;1;77;35;6;22;9;5;7.0;5.0;1.0;1.0;0.0;0.0;8392;3874;2433;1102;466;517;168949;3259;11425;37961;66117;50187;119078;2284;7706;32476;57984;18628;49871;3479;6637;6336;5898;27521;87011;1953;7563;14705;22985;39805;25314;881;135;303;265;23730;311993;6814;33379;52121;105839;113840;121550;1490;11233;27244;44898;36685;159441;7765;34801;43641;44227;29007;31002;7320;13355;8250;0;2077;2823040;24890;59250;513350;491050;1734500;904050;350;0;47000;154000;702700;195900;0;9750;92150;39000;55000;1698740;23490;40200;360200;298050;976800;24350.0;1050.0;9300.0;14000.0;0.0;0.0
267;Rivierengebied (LG);2007;917;799;90;24;2;2;1752;334;306;473;499;140;1386;267;211;397;445;66;907;511;191;105;45;55;896;207;214;218;157;100;233;196;6;1;2;28;348;76;96;65;75;36;127;20;22;38;32;15;308;103;104;61;31;9;134;77;41;13;2;1;108;38;6;32;18;14;18;3;0;5;3;7;5;1;0;4;0;0;80;30;6;22;15;7;7.0;6.0;0.0;1.0;0.0;0.0;9006;3811;2791;1608;280;516;174344;3149;10511;35478;68273;56933;118692;1976;7107;30129;61009;18471;55652;3457;6158;7206;6323;32508;87339;1958;6910;15198;21594;41679;26387;814;190;90;273;25020;361626;6794;30587;45473;105276;173496;153172;1400;8407;28408;44003;70954;172178;8149;33523;42121;42518;45867;36276;6989;12160;9107;2390;5630;3111419;21370;45342;502601;646455;1895651;977316;349;0;76857;106400;793710;68838;1150;0;67688;0;0;2050914;19520;45342;344056;540055;1101941;14351.0;351.0;0.0;14000.0;0.0;0.0
268;Rivierengebied (LG);2008;892;764;94;31;1;2;1721;339;290;424;511;157;1288;229;173;346;455;85;818;420;183;105;50;60;857;251;232;177;125;72;232;196;6;3;0;27;332;72;92;65;64;39;115;17;23;31;31;13;298;92;101;61;32;12;119;73;33;12;0;1;92;27;7;27;16;15;14;2;0;3;1;8;6;1;1;3;1;0;72;24;6;21;14;7;1.0;1.0;0.0;0.0;0.0;0.0;9421;3710;2927;2085;190;509;178442;3254;9919;31940;70290;63039;121322;1768;6121;26598;62797;24038;57120;3216;5951;7153;6970;33830;68358;2371;7525;12318;17327;28817;26755;773;159;236;0;25587;338540;5448;29468;45788;86955;170881;135418;996;9040;22494;43410;59478;172560;5825;32600;42359;42993;48783;30562;6480;10343;8740;0;4999;3365992;22928;56928;418334;571738;2296064;1033155;4250;0;42905;27000;959000;104764;30;9400;60334;35000;0;2227773;18348;47528;315095;509738;1337064;300.0;300.0;0.0;0.0;0.0;0.0
269;Rivierengebied (LG);2009;877;752;94;27;2;2;1678;326;277;381;520;174;1254;225;152;314;455;108;781;390;190;91;52;58;805;227;205;184;116;73;214;178;6;2;1;27;298;66;82;56;60;34;104;16;21;29;27;11;260;79;88;50;33;10;111;71;27;10;1;2;97;28;8;26;18;17;13;1;0;2;3;7;7;1;1;3;2;0;75;24;7;21;13;10;4.0;4.0;0.0;0.0;0.0;0.0;9420;3770;2951;1810;242;647;181599;3018;9277;28692;71475;69137;124477;1570;5384;24248;62878;30397;57122;2879;6082;6303;7017;34841;67076;2060;6886;12729;16136;29265;28415;713;147;111;100;27344;322826;5043;25769;40089;83076;168849;129177;995;7577;22480;38646;59479;162261;5644;27619;35111;45105;48782;31388;6355;8657;7240;1123;8013;3399535;20680;65802;398226;617908;2296919;999084;200;0;29277;95425;874182;115082;1450;9400;44272;59960;0;2284794;18455;56402;324677;462523;1422737;575.0;575.0;0.0;0.0;0.0;0.0
