ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
4213;01472 Opfokken/houden van vleeskuikens;2024 2e kwartaal;530;180;210;110;25;0;5;0;0;525.0;530.0;410;115
4214;01472 Opfokken/houden van vleeskuikens;2024 3e kwartaal;535;185;205;115;20;0;5;0;0;530.0;535.0;410;120
4215;01472 Opfokken/houden van vleeskuikens;2024 4e kwartaal;530;180;205;115;25;5;0;0;0;530.0;530.0;410;125
4216;01472 Opfokken/houden van vleeskuikens;2025 1e kwartaal;535;185;210;110;25;5;0;0;0;530.0;535.0;405;130
4217;01472 Opfokken/houden van vleeskuikens;2025 2e kwartaal;525;175;205;115;20;5;0;0;0;525.0;525.0;395;135
4218;01473 Opfokken/houden ouderdieren kippen;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4219;01473 Opfokken/houden ouderdieren kippen;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4220;01473 Opfokken/houden ouderdieren kippen;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4221;01473 Opfokken/houden ouderdieren kippen;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4222;01473 Opfokken/houden ouderdieren kippen;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4223;01473 Opfokken/houden ouderdieren kippen;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4224;01473 Opfokken/houden ouderdieren kippen;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4225;01473 Opfokken/houden ouderdieren kippen;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4226;01473 Opfokken/houden ouderdieren kippen;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4227;01473 Opfokken/houden ouderdieren kippen;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4228;01473 Opfokken/houden ouderdieren kippen;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4229;01473 Opfokken/houden ouderdieren kippen;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4230;01473 Opfokken/houden ouderdieren kippen;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4231;01473 Opfokken/houden ouderdieren kippen;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4232;01473 Opfokken/houden ouderdieren kippen;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4233;01473 Opfokken/houden ouderdieren kippen;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4234;01473 Opfokken/houden ouderdieren kippen;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4235;01473 Opfokken/houden ouderdieren kippen;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4236;01473 Opfokken/houden ouderdieren kippen;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4237;01473 Opfokken/houden ouderdieren kippen;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4238;01473 Opfokken/houden ouderdieren kippen;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4239;01473 Opfokken/houden ouderdieren kippen;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4240;01473 Opfokken/houden ouderdieren kippen;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4241;01473 Opfokken/houden ouderdieren kippen;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4242;01473 Opfokken/houden ouderdieren kippen;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4243;01473 Opfokken/houden ouderdieren kippen;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4244;01473 Opfokken/houden ouderdieren kippen;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4245;01473 Opfokken/houden ouderdieren kippen;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4246;01473 Opfokken/houden ouderdieren kippen;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4247;01473 Opfokken/houden ouderdieren kippen;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4248;01473 Opfokken/houden ouderdieren kippen;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4249;01473 Opfokken/houden ouderdieren kippen;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4250;01473 Opfokken/houden ouderdieren kippen;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4251;01473 Opfokken/houden ouderdieren kippen;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4252;01473 Opfokken/houden ouderdieren kippen;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4253;01473 Opfokken/houden ouderdieren kippen;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4254;01473 Opfokken/houden ouderdieren kippen;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4255;01473 Opfokken/houden ouderdieren kippen;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4256;01473 Opfokken/houden ouderdieren kippen;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4257;01473 Opfokken/houden ouderdieren kippen;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4258;01473 Opfokken/houden ouderdieren kippen;2017 1e kwartaal;240;70;115;50;5;0;0;0;0;240.0;240.0;215;25
4259;01473 Opfokken/houden ouderdieren kippen;2017 2e kwartaal;240;70;115;55;5;0;0;0;0;240.0;240.0;215;25
4260;01473 Opfokken/houden ouderdieren kippen;2017 3e kwartaal;240;75;110;50;5;0;0;0;0;240.0;240.0;215;25
4261;01473 Opfokken/houden ouderdieren kippen;2017 4e kwartaal;245;70;115;50;5;0;0;0;0;240.0;245.0;215;25
4262;01473 Opfokken/houden ouderdieren kippen;2018 1e kwartaal;270;75;130;55;5;0;0;0;0;265.0;270.0;235;30
4263;01473 Opfokken/houden ouderdieren kippen;2018 2e kwartaal;270;75;130;55;5;0;0;0;0;265.0;270.0;235;35
4264;01473 Opfokken/houden ouderdieren kippen;2018 3e kwartaal;270;75;130;55;5;0;0;0;0;270.0;270.0;235;35
4265;01473 Opfokken/houden ouderdieren kippen;2018 4e kwartaal;270;75;130;55;10;0;0;0;0;270.0;270.0;235;35
4266;01473 Opfokken/houden ouderdieren kippen;2019 1e kwartaal;275;75;135;55;5;0;0;0;0;270.0;275.0;235;40
4267;01473 Opfokken/houden ouderdieren kippen;2019 2e kwartaal;270;75;130;50;10;0;0;0;0;270.0;270.0;230;40
4268;01473 Opfokken/houden ouderdieren kippen;2019 3e kwartaal;270;75;130;55;10;0;0;0;0;270.0;270.0;230;40
4269;01473 Opfokken/houden ouderdieren kippen;2019 4e kwartaal;275;75;130;60;10;0;0;0;0;270.0;275.0;235;40
4270;01473 Opfokken/houden ouderdieren kippen;2020 1e kwartaal;280;75;135;60;5;0;0;0;0;275.0;280.0;230;45
4271;01473 Opfokken/houden ouderdieren kippen;2020 2e kwartaal;275;70;135;55;10;0;0;0;0;275.0;275.0;230;45
4272;01473 Opfokken/houden ouderdieren kippen;2020 3e kwartaal;275;70;130;65;5;0;0;0;0;275.0;275.0;230;45
4273;01473 Opfokken/houden ouderdieren kippen;2020 4e kwartaal;275;70;135;60;5;0;0;0;0;275.0;275.0;225;50
4274;01473 Opfokken/houden ouderdieren kippen;2021 1e kwartaal;270;75;130;50;5;0;0;0;0;270.0;270.0;220;50
4275;01473 Opfokken/houden ouderdieren kippen;2021 2e kwartaal;270;75;135;50;10;0;0;0;0;270.0;270.0;220;50
4276;01473 Opfokken/houden ouderdieren kippen;2021 3e kwartaal;270;75;130;55;10;0;0;0;0;270.0;270.0;215;55
4277;01473 Opfokken/houden ouderdieren kippen;2021 4e kwartaal;270;75;130;50;10;0;0;0;0;270.0;270.0;215;55
4278;01473 Opfokken/houden ouderdieren kippen;2022 1e kwartaal;270;80;130;50;10;0;0;0;0;270.0;270.0;220;55
4279;01473 Opfokken/houden ouderdieren kippen;2022 2e kwartaal;270;80;125;50;10;0;0;0;0;270.0;270.0;215;55
4280;01473 Opfokken/houden ouderdieren kippen;2022 3e kwartaal;265;80;125;50;10;0;0;0;0;265.0;265.0;210;60
4281;01473 Opfokken/houden ouderdieren kippen;2022 4e kwartaal;270;80;120;55;10;0;0;0;0;265.0;270.0;210;60
4282;01473 Opfokken/houden ouderdieren kippen;2023 1e kwartaal;255;75;120;45;10;0;0;0;0;255.0;255.0;200;60
4283;01473 Opfokken/houden ouderdieren kippen;2023 2e kwartaal;255;80;120;45;10;0;0;0;0;255.0;255.0;195;60
4284;01473 Opfokken/houden ouderdieren kippen;2023 3e kwartaal;260;80;120;45;10;0;0;0;0;255.0;260.0;195;65
4285;01473 Opfokken/houden ouderdieren kippen;2023 4e kwartaal;255;75;125;45;10;0;0;0;0;255.0;255.0;195;60
4286;01473 Opfokken/houden ouderdieren kippen;2024 1e kwartaal;255;75;120;50;10;0;0;0;0;255.0;255.0;190;60
4287;01473 Opfokken/houden ouderdieren kippen;2024 2e kwartaal;250;65;120;50;10;0;0;0;0;250.0;250.0;185;60
4288;01473 Opfokken/houden ouderdieren kippen;2024 3e kwartaal;250;70;120;50;10;0;0;0;0;250.0;250.0;185;65
4289;01473 Opfokken/houden ouderdieren kippen;2024 4e kwartaal;250;70;120;50;10;0;0;0;0;250.0;250.0;185;65
4290;01473 Opfokken/houden ouderdieren kippen;2025 1e kwartaal;250;75;115;50;10;0;0;0;0;250.0;250.0;185;70
4291;01473 Opfokken/houden ouderdieren kippen;2025 2e kwartaal;250;75;115;50;10;0;0;0;0;250.0;250.0;180;70
4292;01479 Opfokken/houden overig pluimvee;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4293;01479 Opfokken/houden overig pluimvee;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4294;01479 Opfokken/houden overig pluimvee;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4295;01479 Opfokken/houden overig pluimvee;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4296;01479 Opfokken/houden overig pluimvee;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4297;01479 Opfokken/houden overig pluimvee;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4298;01479 Opfokken/houden overig pluimvee;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4299;01479 Opfokken/houden overig pluimvee;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4300;01479 Opfokken/houden overig pluimvee;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4301;01479 Opfokken/houden overig pluimvee;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4302;01479 Opfokken/houden overig pluimvee;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4303;01479 Opfokken/houden overig pluimvee;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4304;01479 Opfokken/houden overig pluimvee;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4305;01479 Opfokken/houden overig pluimvee;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4306;01479 Opfokken/houden overig pluimvee;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4307;01479 Opfokken/houden overig pluimvee;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4308;01479 Opfokken/houden overig pluimvee;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4309;01479 Opfokken/houden overig pluimvee;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4310;01479 Opfokken/houden overig pluimvee;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4311;01479 Opfokken/houden overig pluimvee;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4312;01479 Opfokken/houden overig pluimvee;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4313;01479 Opfokken/houden overig pluimvee;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4314;01479 Opfokken/houden overig pluimvee;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4315;01479 Opfokken/houden overig pluimvee;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4316;01479 Opfokken/houden overig pluimvee;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4317;01479 Opfokken/houden overig pluimvee;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4318;01479 Opfokken/houden overig pluimvee;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4319;01479 Opfokken/houden overig pluimvee;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4320;01479 Opfokken/houden overig pluimvee;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4321;01479 Opfokken/houden overig pluimvee;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4322;01479 Opfokken/houden overig pluimvee;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4323;01479 Opfokken/houden overig pluimvee;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4324;01479 Opfokken/houden overig pluimvee;2015 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4325;01479 Opfokken/houden overig pluimvee;2015 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4326;01479 Opfokken/houden overig pluimvee;2015 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4327;01479 Opfokken/houden overig pluimvee;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4328;01479 Opfokken/houden overig pluimvee;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4329;01479 Opfokken/houden overig pluimvee;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4330;01479 Opfokken/houden overig pluimvee;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4331;01479 Opfokken/houden overig pluimvee;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
4332;01479 Opfokken/houden overig pluimvee;2017 1e kwartaal;60;25;20;10;0;0;0;0;0;60.0;60.0;55;5
4333;01479 Opfokken/houden overig pluimvee;2017 2e kwartaal;65;30;20;10;5;0;0;0;0;65.0;65.0;55;5
4334;01479 Opfokken/houden overig pluimvee;2017 3e kwartaal;65;30;20;10;0;0;0;0;0;65.0;65.0;55;10
4335;01479 Opfokken/houden overig pluimvee;2017 4e kwartaal;65;30;20;10;0;0;0;0;0;65.0;65.0;55;10
4336;01479 Opfokken/houden overig pluimvee;2018 1e kwartaal;65;30;25;10;0;0;0;0;0;65.0;65.0;55;10
4337;01479 Opfokken/houden overig pluimvee;2018 2e kwartaal;65;30;25;10;0;0;0;0;0;65.0;65.0;55;10
4338;01479 Opfokken/houden overig pluimvee;2018 3e kwartaal;65;30;25;10;0;0;0;0;0;65.0;65.0;55;10
4339;01479 Opfokken/houden overig pluimvee;2018 4e kwartaal;70;30;25;10;0;0;0;0;0;70.0;70.0;60;10
4340;01479 Opfokken/houden overig pluimvee;2019 1e kwartaal;75;30;30;15;0;0;0;0;0;75.0;75.0;65;10
4341;01479 Opfokken/houden overig pluimvee;2019 2e kwartaal;75;30;30;10;0;0;0;0;0;75.0;75.0;65;10
4342;01479 Opfokken/houden overig pluimvee;2019 3e kwartaal;70;30;30;15;0;0;0;0;0;70.0;70.0;65;10
4343;01479 Opfokken/houden overig pluimvee;2019 4e kwartaal;75;30;30;15;0;0;0;0;0;75.0;75.0;65;10
4344;01479 Opfokken/houden overig pluimvee;2020 1e kwartaal;70;25;30;10;0;0;0;0;0;70.0;70.0;65;5
4345;01479 Opfokken/houden overig pluimvee;2020 2e kwartaal;70;30;30;15;0;0;0;0;0;70.0;70.0;60;10
4346;01479 Opfokken/houden overig pluimvee;2020 3e kwartaal;75;30;30;10;0;0;0;0;0;75.0;75.0;65;10
4347;01479 Opfokken/houden overig pluimvee;2020 4e kwartaal;75;30;35;10;0;0;0;0;0;75.0;75.0;65;10
4348;01479 Opfokken/houden overig pluimvee;2021 1e kwartaal;70;25;35;10;0;0;0;0;0;70.0;70.0;60;10
4349;01479 Opfokken/houden overig pluimvee;2021 2e kwartaal;70;25;35;10;5;0;0;0;0;70.0;70.0;60;15
4350;01479 Opfokken/houden overig pluimvee;2021 3e kwartaal;70;25;30;15;0;0;0;0;0;70.0;70.0;60;15
4351;01479 Opfokken/houden overig pluimvee;2021 4e kwartaal;75;25;30;15;0;0;0;0;0;75.0;75.0;55;20
4352;01479 Opfokken/houden overig pluimvee;2022 1e kwartaal;70;30;25;10;5;0;0;0;0;70.0;70.0;55;15
4353;01479 Opfokken/houden overig pluimvee;2022 2e kwartaal;70;30;25;10;5;0;0;0;0;70.0;70.0;55;15
4354;01479 Opfokken/houden overig pluimvee;2022 3e kwartaal;70;30;25;15;0;0;0;0;0;70.0;70.0;55;15
4355;01479 Opfokken/houden overig pluimvee;2022 4e kwartaal;75;30;30;15;0;0;0;0;0;75.0;75.0;60;15
4356;01479 Opfokken/houden overig pluimvee;2023 1e kwartaal;70;30;25;15;0;0;0;0;0;70.0;70.0;60;15
4357;01479 Opfokken/houden overig pluimvee;2023 2e kwartaal;70;30;25;15;0;0;0;0;0;70.0;70.0;55;15
4358;01479 Opfokken/houden overig pluimvee;2023 3e kwartaal;70;30;30;10;0;0;0;0;0;70.0;70.0;55;15
4359;01479 Opfokken/houden overig pluimvee;2023 4e kwartaal;75;30;30;10;0;0;0;0;0;75.0;75.0;55;15
4360;01479 Opfokken/houden overig pluimvee;2024 1e kwartaal;65;30;25;15;0;0;0;0;0;65.0;65.0;50;15
4361;01479 Opfokken/houden overig pluimvee;2024 2e kwartaal;65;30;20;15;0;0;0;0;0;65.0;65.0;50;15
4362;01479 Opfokken/houden overig pluimvee;2024 3e kwartaal;70;30;25;15;0;0;0;0;0;70.0;70.0;50;20
4363;01479 Opfokken/houden overig pluimvee;2024 4e kwartaal;70;35;25;15;0;0;0;0;0;70.0;70.0;50;20
4364;01479 Opfokken/houden overig pluimvee;2025 1e kwartaal;75;40;25;10;0;0;0;0;0;75.0;75.0;45;25
4365;01479 Opfokken/houden overig pluimvee;2025 2e kwartaal;75;40;25;10;0;0;0;0;0;75.0;75.0;50;30
4366;0149 Overige fokkerij en houderij;2007 1e kwartaal;1300;580;475;165;55;15;5;0;5;1295.0;1300.0;1120;175
4367;0149 Overige fokkerij en houderij;2007 2e kwartaal;1270;560;470;160;55;15;5;0;5;1265.0;1270.0;1095;175
4368;0149 Overige fokkerij en houderij;2007 3e kwartaal;1265;570;460;155;55;15;5;0;5;1260.0;1265.0;1085;180
4369;0149 Overige fokkerij en houderij;2007 4e kwartaal;1260;570;460;155;50;15;5;0;5;1255.0;1260.0;1080;180
4370;0149 Overige fokkerij en houderij;2008 1e kwartaal;1290;610;455;155;50;15;5;0;5;1285.0;1290.0;1090;200
4371;0149 Overige fokkerij en houderij;2008 2e kwartaal;1265;585;455;155;50;15;5;0;5;1265.0;1265.0;1075;190
4372;0149 Overige fokkerij en houderij;2008 3e kwartaal;1265;595;445;150;50;15;5;0;5;1260.0;1265.0;1070;195
4373;0149 Overige fokkerij en houderij;2008 4e kwartaal;1265;585;450;150;50;15;5;0;5;1260.0;1265.0;1065;195
4374;0149 Overige fokkerij en houderij;2009 1e kwartaal;1215;580;425;140;50;15;5;0;5;1210.0;1215.0;1030;185
4375;0149 Overige fokkerij en houderij;2009 2e kwartaal;1205;570;415;140;55;15;5;0;5;1200.0;1205.0;1015;185
4376;0149 Overige fokkerij en houderij;2009 3e kwartaal;1210;585;420;140;45;5;5;0;5;1205.0;1210.0;1025;185
4377;0149 Overige fokkerij en houderij;2009 4e kwartaal;1210;585;425;140;40;10;5;0;5;1205.0;1210.0;1030;180
4378;0149 Overige fokkerij en houderij;2010 1e kwartaal;1175;600;410;110;40;10;0;0;5;1170.0;1175.0;1015;155
4379;0149 Overige fokkerij en houderij;2010 2e kwartaal;1190;605;405;115;40;10;10;0;5;1185.0;1190.0;1030;160
4380;0149 Overige fokkerij en houderij;2010 3e kwartaal;1215;630;405;115;35;15;5;0;5;1210.0;1215.0;1050;160
4381;0149 Overige fokkerij en houderij;2010 4e kwartaal;1240;630;410;140;40;10;5;0;5;1235.0;1240.0;1080;160
4382;0149 Overige fokkerij en houderij;2011 1e kwartaal;1070;550;360;110;30;10;0;0;5;1065.0;1070.0;935;135
4383;0149 Overige fokkerij en houderij;2011 2e kwartaal;1075;550;360;110;35;15;5;0;5;1075.0;1075.0;945;130
4384;0149 Overige fokkerij en houderij;2011 3e kwartaal;1085;560;360;115;35;10;5;0;5;1080.0;1085.0;950;135
4385;0149 Overige fokkerij en houderij;2011 4e kwartaal;1100;565;360;125;35;10;0;0;5;1095.0;1100.0;970;130
4386;0149 Overige fokkerij en houderij;2012 1e kwartaal;1025;530;340;110;25;10;0;0;5;1020.0;1020.0;900;120
4387;0149 Overige fokkerij en houderij;2012 2e kwartaal;1020;530;345;110;25;10;0;0;5;1020.0;1020.0;900;125
4388;0149 Overige fokkerij en houderij;2012 3e kwartaal;1035;535;335;120;30;10;5;0;5;1035.0;1035.0;900;135
4389;0149 Overige fokkerij en houderij;2012 4e kwartaal;1040;535;335;120;30;15;0;0;5;1040.0;1040.0;905;135
4390;0149 Overige fokkerij en houderij;2013 1e kwartaal;1055;545;340;120;30;10;0;0;5;1050.0;1055.0;920;135
4391;0149 Overige fokkerij en houderij;2013 2e kwartaal;1060;550;340;120;30;15;5;0;5;1060.0;1060.0;920;140
4392;0149 Overige fokkerij en houderij;2013 3e kwartaal;1075;565;335;125;30;15;5;0;5;1075.0;1075.0;930;145
4393;0149 Overige fokkerij en houderij;2013 4e kwartaal;1065;555;335;125;30;15;0;0;5;1060.0;1065.0;925;140
4394;0149 Overige fokkerij en houderij;2014 1e kwartaal;1075;565;340;120;35;10;0;0;5;1075.0;1075.0;930;145
4395;0149 Overige fokkerij en houderij;2014 2e kwartaal;1070;560;325;120;40;15;5;0;0;1065.0;1065.0;925;145
4396;0149 Overige fokkerij en houderij;2014 3e kwartaal;1080;585;320;120;40;10;5;0;0;1080.0;1080.0;935;145
4397;0149 Overige fokkerij en houderij;2014 4e kwartaal;1085;590;325;120;40;15;0;0;0;1085.0;1085.0;940;145
4398;0149 Overige fokkerij en houderij;2015 1e kwartaal;1100;610;315;125;35;10;0;0;0;1100.0;1100.0;945;155
4399;0149 Overige fokkerij en houderij;2015 2e kwartaal;1110;620;315;130;30;15;5;0;0;1110.0;1110.0;955;155
4400;0149 Overige fokkerij en houderij;2015 3e kwartaal;1120;625;320;125;35;10;0;0;0;1120.0;1120.0;970;155
4401;0149 Overige fokkerij en houderij;2015 4e kwartaal;1130;630;325;120;40;10;0;0;0;1130.0;1130.0;985;145
4402;0149 Overige fokkerij en houderij;2016 1e kwartaal;1140;640;320;130;35;10;0;0;0;1135.0;1140.0;995;145
4403;0149 Overige fokkerij en houderij;2016 2e kwartaal;1155;645;325;130;35;15;5;0;0;1155.0;1155.0;1010;145
4404;0149 Overige fokkerij en houderij;2016 3e kwartaal;1180;670;330;130;35;15;5;0;0;1180.0;1180.0;1030;150
4405;0149 Overige fokkerij en houderij;2016 4e kwartaal;1185;680;330;125;35;10;0;0;0;1180.0;1180.0;1035;150
4406;0149 Overige fokkerij en houderij;2017 1e kwartaal;945;605;215;85;30;5;0;0;5;940.0;940.0;800;140
4407;0149 Overige fokkerij en houderij;2017 2e kwartaal;945;615;210;80;35;5;0;0;5;945.0;945.0;805;145
4408;0149 Overige fokkerij en houderij;2017 3e kwartaal;960;625;210;75;35;5;0;0;5;960.0;960.0;815;145
4409;0149 Overige fokkerij en houderij;2017 4e kwartaal;980;640;220;75;35;5;0;0;5;980.0;980.0;840;145
4410;0149 Overige fokkerij en houderij;2018 1e kwartaal;925;615;215;60;20;5;0;0;5;920.0;925.0;785;140
4411;0149 Overige fokkerij en houderij;2018 2e kwartaal;920;615;205;60;25;5;5;0;0;915.0;920.0;780;140
4412;0149 Overige fokkerij en houderij;2018 3e kwartaal;945;635;215;60;25;5;0;0;0;940.0;945.0;805;140
4413;0149 Overige fokkerij en houderij;2018 4e kwartaal;935;630;215;60;20;5;5;0;0;930.0;935.0;795;140
4414;0149 Overige fokkerij en houderij;2019 1e kwartaal;940;645;215;55;15;5;0;0;0;940.0;940.0;800;140
4415;0149 Overige fokkerij en houderij;2019 2e kwartaal;955;660;210;55;25;5;5;0;0;950.0;955.0;810;145
4416;0149 Overige fokkerij en houderij;2019 3e kwartaal;975;680;220;50;20;5;5;0;0;975.0;975.0;835;145
4417;0149 Overige fokkerij en houderij;2019 4e kwartaal;1000;700;225;45;20;5;5;0;0;995.0;1000.0;855;145
4418;0149 Overige fokkerij en houderij;2020 1e kwartaal;990;705;205;55;15;10;0;0;0;990.0;990.0;855;140
4419;0149 Overige fokkerij en houderij;2020 2e kwartaal;1010;715;210;50;15;10;5;0;0;1010.0;1010.0;865;145
4420;0149 Overige fokkerij en houderij;2020 3e kwartaal;1025;730;205;60;25;5;5;0;0;1025.0;1025.0;880;145
4421;0149 Overige fokkerij en houderij;2020 4e kwartaal;1025;740;195;60;20;5;0;0;0;1025.0;1025.0;880;145
4422;0149 Overige fokkerij en houderij;2021 1e kwartaal;1000;750;185;45;15;0;0;0;0;1000.0;1000.0;875;125
4423;0149 Overige fokkerij en houderij;2021 2e kwartaal;1005;765;175;55;10;0;0;0;0;1005.0;1005.0;885;125
4424;0149 Overige fokkerij en houderij;2021 3e kwartaal;1040;795;175;50;10;5;0;0;0;1040.0;1040.0;910;130
4425;0149 Overige fokkerij en houderij;2021 4e kwartaal;1070;825;180;50;15;5;0;0;0;1065.0;1070.0;935;130
4426;0149 Overige fokkerij en houderij;2022 1e kwartaal;1080;830;190;45;15;0;0;0;0;1080.0;1080.0;940;140
4427;0149 Overige fokkerij en houderij;2022 2e kwartaal;1080;840;180;40;15;0;0;0;0;1075.0;1080.0;945;135
