ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
332;Totaal mannen en vrouwen;11700;Totaal verdachten;2013;6740.0;335.0;4620.0;227.0
333;Totaal mannen en vrouwen;11700;Totaal verdachten;2014;6270.0;307.0;3940.0;190.0
334;Totaal mannen en vrouwen;11700;Totaal verdachten;2015;6090.0;293.0;;
335;Totaal mannen en vrouwen;11700;Totaal verdachten;2016;5620.0;263.0;;
336;Totaal mannen en vrouwen;11700;Totaal verdachten;2017;5220.0;238.0;;
337;Totaal mannen en vrouwen;11700;Totaal verdachten;2018;4920.0;226.0;;
338;Totaal mannen en vrouwen;11700;Totaal verdachten;2019;5320.0;246.0;;
339;Totaal mannen en vrouwen;11700;Totaal verdachten;2020;4530.0;209.0;;
340;Totaal mannen en vrouwen;11700;Totaal verdachten;2021;4080.0;193.0;;
341;Totaal mannen en vrouwen;11700;Totaal verdachten;2022;4270.0;200.0;;
342;Totaal mannen en vrouwen;11700;First offender;2005;2710.0;123.0;4110.0;199.0
343;Totaal mannen en vrouwen;11700;First offender;2006;2880.0;134.0;4160.0;202.0
344;Totaal mannen en vrouwen;11700;First offender;2007;2950.0;133.0;4460.0;209.0
345;Totaal mannen en vrouwen;11700;First offender;2008;3150.0;142.0;3990.0;184.0
346;Totaal mannen en vrouwen;11700;First offender;2009;3340.0;152.0;3560.0;165.0
347;Totaal mannen en vrouwen;11700;First offender;2010;;;3420.0;161.0
348;Totaal mannen en vrouwen;11700;First offender;2011;;;3230.0;152.0
349;Totaal mannen en vrouwen;11700;First offender;2012;;;2840.0;135.0
350;Totaal mannen en vrouwen;11700;First offender;2013;;;2200.0;105.0
351;Totaal mannen en vrouwen;11700;First offender;2014;;;1910.0;90.0
352;Totaal mannen en vrouwen;11700;First offender;2015;;;;
353;Totaal mannen en vrouwen;11700;First offender;2016;;;;
354;Totaal mannen en vrouwen;11700;First offender;2017;;;;
355;Totaal mannen en vrouwen;11700;First offender;2018;;;;
356;Totaal mannen en vrouwen;11700;First offender;2019;;;;
357;Totaal mannen en vrouwen;11700;First offender;2020;;;;
358;Totaal mannen en vrouwen;11700;First offender;2021;;;;
359;Totaal mannen en vrouwen;11700;First offender;2022;;;;
360;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2005;9300.0;462.0;4120.0;206.0
361;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2006;9460.0;469.0;4400.0;222.0
362;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2007;9640.0;461.0;4720.0;228.0
363;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2008;8820.0;419.0;4620.0;221.0
364;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2009;8110.0;388.0;4140.0;201.0
365;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2010;;;3710.0;181.0
366;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2011;;;3390.0;165.0
367;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2012;;;3090.0;153.0
368;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2013;;;2420.0;122.0
369;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2014;;;2030.0;100.0
370;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2015;;;;
371;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2016;;;;
372;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2017;;;;
373;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2018;;;;
374;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2019;;;;
375;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2020;;;;
376;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2021;;;;
377;Totaal mannen en vrouwen;11700;Meer- of veelpleger;2022;;;;
378;Totaal mannen en vrouwen;11800;Totaal verdachten;2005;11980.0;566.0;8890.0;426.0
379;Totaal mannen en vrouwen;11800;Totaal verdachten;2006;11950.0;570.0;8890.0;433.0
380;Totaal mannen en vrouwen;11800;Totaal verdachten;2007;11870.0;569.0;9340.0;453.0
381;Totaal mannen en vrouwen;11800;Totaal verdachten;2008;11870.0;545.0;9180.0;426.0
382;Totaal mannen en vrouwen;11800;Totaal verdachten;2009;11640.0;525.0;8360.0;381.0
383;Totaal mannen en vrouwen;11800;Totaal verdachten;2010;10520.0;482.0;7870.0;362.0
384;Totaal mannen en vrouwen;11800;Totaal verdachten;2011;9810.0;458.0;7660.0;357.0
385;Totaal mannen en vrouwen;11800;Totaal verdachten;2012;8680.0;402.0;6810.0;316.0
386;Totaal mannen en vrouwen;11800;Totaal verdachten;2013;7520.0;354.0;5900.0;275.0
387;Totaal mannen en vrouwen;11800;Totaal verdachten;2014;6720.0;318.0;4790.0;225.0
388;Totaal mannen en vrouwen;11800;Totaal verdachten;2015;6270.0;295.0;;
389;Totaal mannen en vrouwen;11800;Totaal verdachten;2016;5950.0;273.0;;
390;Totaal mannen en vrouwen;11800;Totaal verdachten;2017;5490.0;243.0;;
391;Totaal mannen en vrouwen;11800;Totaal verdachten;2018;5420.0;235.0;;
392;Totaal mannen en vrouwen;11800;Totaal verdachten;2019;5590.0;245.0;;
393;Totaal mannen en vrouwen;11800;Totaal verdachten;2020;5300.0;236.0;;
394;Totaal mannen en vrouwen;11800;Totaal verdachten;2021;4650.0;204.0;;
395;Totaal mannen en vrouwen;11800;Totaal verdachten;2022;4600.0;206.0;;
396;Totaal mannen en vrouwen;11800;First offender;2005;2830.0;123.0;4210.0;197.0
397;Totaal mannen en vrouwen;11800;First offender;2006;2850.0;125.0;4200.0;199.0
398;Totaal mannen en vrouwen;11800;First offender;2007;2770.0;121.0;4170.0;196.0
399;Totaal mannen en vrouwen;11800;First offender;2008;3050.0;130.0;4160.0;188.0
400;Totaal mannen en vrouwen;11800;First offender;2009;3210.0;137.0;3670.0;162.0
401;Totaal mannen en vrouwen;11800;First offender;2010;;;3600.0;160.0
402;Totaal mannen en vrouwen;11800;First offender;2011;;;3460.0;155.0
403;Totaal mannen en vrouwen;11800;First offender;2012;;;3110.0;139.0
404;Totaal mannen en vrouwen;11800;First offender;2013;;;2650.0;119.0
405;Totaal mannen en vrouwen;11800;First offender;2014;;;2290.0;103.0
406;Totaal mannen en vrouwen;11800;First offender;2015;;;;
407;Totaal mannen en vrouwen;11800;First offender;2016;;;;
408;Totaal mannen en vrouwen;11800;First offender;2017;;;;
409;Totaal mannen en vrouwen;11800;First offender;2018;;;;
410;Totaal mannen en vrouwen;11800;First offender;2019;;;;
411;Totaal mannen en vrouwen;11800;First offender;2020;;;;
412;Totaal mannen en vrouwen;11800;First offender;2021;;;;
413;Totaal mannen en vrouwen;11800;First offender;2022;;;;
414;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2005;9140.0;443.0;4680.0;229.0
415;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2006;9100.0;445.0;4690.0;233.0
416;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2007;9110.0;448.0;5160.0;257.0
417;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2008;8820.0;415.0;5010.0;238.0
418;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2009;8430.0;388.0;4700.0;219.0
419;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2010;;;4270.0;202.0
420;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2011;;;4200.0;201.0
421;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2012;;;3700.0;177.0
422;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2013;;;3240.0;156.0
423;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2014;;;2500.0;122.0
424;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2015;;;;
425;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2016;;;;
426;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2017;;;;
427;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2018;;;;
428;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2019;;;;
429;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2020;;;;
430;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2021;;;;
431;Totaal mannen en vrouwen;11800;Meer- of veelpleger;2022;;;;
432;Totaal mannen en vrouwen;11900;Totaal verdachten;2005;11820.0;535.0;9390.0;434.0
433;Totaal mannen en vrouwen;11900;Totaal verdachten;2006;12080.0;550.0;9550.0;445.0
434;Totaal mannen en vrouwen;11900;Totaal verdachten;2007;11960.0;548.0;9640.0;453.0
435;Totaal mannen en vrouwen;11900;Totaal verdachten;2008;11650.0;529.0;9160.0;425.0
436;Totaal mannen en vrouwen;11900;Totaal verdachten;2009;11740.0;517.0;9020.0;400.0
437;Totaal mannen en vrouwen;11900;Totaal verdachten;2010;11020.0;481.0;8580.0;376.0
438;Totaal mannen en vrouwen;11900;Totaal verdachten;2011;10360.0;458.0;8180.0;359.0
439;Totaal mannen en vrouwen;11900;Totaal verdachten;2012;9290.0;412.0;7580.0;337.0
440;Totaal mannen en vrouwen;11900;Totaal verdachten;2013;8110.0;356.0;6560.0;284.0
441;Totaal mannen en vrouwen;11900;Totaal verdachten;2014;7230.0;322.0;5550.0;246.0
442;Totaal mannen en vrouwen;11900;Totaal verdachten;2015;6290.0;283.0;;
443;Totaal mannen en vrouwen;11900;Totaal verdachten;2016;6000.0;263.0;;
444;Totaal mannen en vrouwen;11900;Totaal verdachten;2017;5570.0;238.0;;
445;Totaal mannen en vrouwen;11900;Totaal verdachten;2018;5390.0;223.0;;
446;Totaal mannen en vrouwen;11900;Totaal verdachten;2019;5740.0;235.0;;
447;Totaal mannen en vrouwen;11900;Totaal verdachten;2020;5510.0;227.0;;
448;Totaal mannen en vrouwen;11900;Totaal verdachten;2021;5230.0;215.0;;
449;Totaal mannen en vrouwen;11900;Totaal verdachten;2022;5370.0;218.0;;
450;Totaal mannen en vrouwen;11900;First offender;2005;2890.0;117.0;4460.0;199.0
451;Totaal mannen en vrouwen;11900;First offender;2006;2950.0;121.0;4340.0;196.0
452;Totaal mannen en vrouwen;11900;First offender;2007;2950.0;123.0;4250.0;193.0
453;Totaal mannen en vrouwen;11900;First offender;2008;3040.0;124.0;3930.0;174.0
454;Totaal mannen en vrouwen;11900;First offender;2009;3280.0;131.0;3820.0;161.0
455;Totaal mannen en vrouwen;11900;First offender;2010;;;3590.0;151.0
456;Totaal mannen en vrouwen;11900;First offender;2011;;;3480.0;146.0
457;Totaal mannen en vrouwen;11900;First offender;2012;;;3190.0;135.0
458;Totaal mannen en vrouwen;11900;First offender;2013;;;2840.0;114.0
459;Totaal mannen en vrouwen;11900;First offender;2014;;;2500.0;104.0
460;Totaal mannen en vrouwen;11900;First offender;2015;;;;
461;Totaal mannen en vrouwen;11900;First offender;2016;;;;
462;Totaal mannen en vrouwen;11900;First offender;2017;;;;
463;Totaal mannen en vrouwen;11900;First offender;2018;;;;
464;Totaal mannen en vrouwen;11900;First offender;2019;;;;
465;Totaal mannen en vrouwen;11900;First offender;2020;;;;
466;Totaal mannen en vrouwen;11900;First offender;2021;;;;
467;Totaal mannen en vrouwen;11900;First offender;2022;;;;
468;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2005;8940.0;418.0;4930.0;236.0
469;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2006;9130.0;429.0;5210.0;249.0
470;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2007;9010.0;425.0;5390.0;260.0
471;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2008;8610.0;405.0;5230.0;250.0
472;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2009;8460.0;386.0;5200.0;239.0
473;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2010;;;4990.0;225.0
474;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2011;;;4700.0;213.0
475;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2012;;;4390.0;202.0
476;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2013;;;3720.0;170.0
477;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2014;;;3050.0;142.0
478;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2015;;;;
479;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2016;;;;
480;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2017;;;;
481;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2018;;;;
482;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2019;;;;
483;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2020;;;;
484;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2021;;;;
485;Totaal mannen en vrouwen;11900;Meer- of veelpleger;2022;;;;
486;Totaal mannen en vrouwen;12000;Totaal verdachten;2005;11150.0;504.0;8860.0;411.0
487;Totaal mannen en vrouwen;12000;Totaal verdachten;2006;11650.0;513.0;9170.0;419.0
488;Totaal mannen en vrouwen;12000;Totaal verdachten;2007;11530.0;507.0;9340.0;421.0
489;Totaal mannen en vrouwen;12000;Totaal verdachten;2008;11360.0;492.0;9040.0;405.0
490;Totaal mannen en vrouwen;12000;Totaal verdachten;2009;10990.0;475.0;8550.0;379.0
491;Totaal mannen en vrouwen;12000;Totaal verdachten;2010;10670.0;452.0;8290.0;355.0
492;Totaal mannen en vrouwen;12000;Totaal verdachten;2011;10310.0;429.0;8370.0;350.0
493;Totaal mannen en vrouwen;12000;Totaal verdachten;2012;9300.0;389.0;7760.0;326.0
494;Totaal mannen en vrouwen;12000;Totaal verdachten;2013;8220.0;350.0;6770.0;287.0
495;Totaal mannen en vrouwen;12000;Totaal verdachten;2014;7400.0;313.0;5800.0;244.0
496;Totaal mannen en vrouwen;12000;Totaal verdachten;2015;6510.0;277.0;;
497;Totaal mannen en vrouwen;12000;Totaal verdachten;2016;5820.0;247.0;;
498;Totaal mannen en vrouwen;12000;Totaal verdachten;2017;5570.0;229.0;;
499;Totaal mannen en vrouwen;12000;Totaal verdachten;2018;5230.0;214.0;;
500;Totaal mannen en vrouwen;12000;Totaal verdachten;2019;5650.0;223.0;;
501;Totaal mannen en vrouwen;12000;Totaal verdachten;2020;5620.0;219.0;;
502;Totaal mannen en vrouwen;12000;Totaal verdachten;2021;5340.0;208.0;;
503;Totaal mannen en vrouwen;12000;Totaal verdachten;2022;5500.0;208.0;;
504;Totaal mannen en vrouwen;12000;First offender;2005;2840.0;114.0;3870.0;171.0
505;Totaal mannen en vrouwen;12000;First offender;2006;2950.0;115.0;3930.0;172.0
506;Totaal mannen en vrouwen;12000;First offender;2007;2900.0;112.0;3850.0;166.0
507;Totaal mannen en vrouwen;12000;First offender;2008;3120.0;119.0;3700.0;155.0
508;Totaal mannen en vrouwen;12000;First offender;2009;3130.0;122.0;3410.0;141.0
509;Totaal mannen en vrouwen;12000;First offender;2010;;;3230.0;130.0
510;Totaal mannen en vrouwen;12000;First offender;2011;;;3320.0;129.0
511;Totaal mannen en vrouwen;12000;First offender;2012;;;3080.0;119.0
512;Totaal mannen en vrouwen;12000;First offender;2013;;;2690.0;105.0
513;Totaal mannen en vrouwen;12000;First offender;2014;;;2390.0;92.0
514;Totaal mannen en vrouwen;12000;First offender;2015;;;;
515;Totaal mannen en vrouwen;12000;First offender;2016;;;;
516;Totaal mannen en vrouwen;12000;First offender;2017;;;;
517;Totaal mannen en vrouwen;12000;First offender;2018;;;;
518;Totaal mannen en vrouwen;12000;First offender;2019;;;;
519;Totaal mannen en vrouwen;12000;First offender;2020;;;;
520;Totaal mannen en vrouwen;12000;First offender;2021;;;;
521;Totaal mannen en vrouwen;12000;First offender;2022;;;;
522;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2005;8310.0;390.0;4990.0;240.0
523;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2006;8710.0;397.0;5240.0;247.0
524;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2007;8630.0;395.0;5490.0;255.0
525;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2008;8230.0;372.0;5350.0;250.0
526;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2009;7860.0;354.0;5140.0;238.0
527;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2010;;;5060.0;225.0
528;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2011;;;5050.0;221.0
529;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2012;;;4680.0;206.0
530;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2013;;;4080.0;182.0
531;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2014;;;3410.0;151.0
532;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2015;;;;
533;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2016;;;;
534;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2017;;;;
535;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2018;;;;
536;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2019;;;;
537;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2020;;;;
538;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2021;;;;
539;Totaal mannen en vrouwen;12000;Meer- of veelpleger;2022;;;;
540;Totaal mannen en vrouwen;12100;Totaal verdachten;2005;10270.0;453.0;8330.0;373.0
541;Totaal mannen en vrouwen;12100;Totaal verdachten;2006;10720.0;477.0;8610.0;394.0
542;Totaal mannen en vrouwen;12100;Totaal verdachten;2007;11090.0;477.0;8990.0;399.0
543;Totaal mannen en vrouwen;12100;Totaal verdachten;2008;10800.0;455.0;8690.0;376.0
544;Totaal mannen en vrouwen;12100;Totaal verdachten;2009;10070.0;430.0;7930.0;346.0
545;Totaal mannen en vrouwen;12100;Totaal verdachten;2010;9940.0;420.0;7770.0;331.0
546;Totaal mannen en vrouwen;12100;Totaal verdachten;2011;10130.0;410.0;8090.0;328.0
547;Totaal mannen en vrouwen;12100;Totaal verdachten;2012;9330.0;376.0;7720.0;314.0
548;Totaal mannen en vrouwen;12100;Totaal verdachten;2013;8200.0;332.0;6790.0;273.0
549;Totaal mannen en vrouwen;12100;Totaal verdachten;2014;7280.0;301.0;5690.0;231.0
550;Totaal mannen en vrouwen;12100;Totaal verdachten;2015;6480.0;265.0;;
551;Totaal mannen en vrouwen;12100;Totaal verdachten;2016;5740.0;232.0;;
552;Totaal mannen en vrouwen;12100;Totaal verdachten;2017;5250.0;213.0;;
553;Totaal mannen en vrouwen;12100;Totaal verdachten;2018;5010.0;197.0;;
554;Totaal mannen en vrouwen;12100;Totaal verdachten;2019;5310.0;203.0;;
555;Totaal mannen en vrouwen;12100;Totaal verdachten;2020;5260.0;202.0;;
556;Totaal mannen en vrouwen;12100;Totaal verdachten;2021;5170.0;193.0;;
557;Totaal mannen en vrouwen;12100;Totaal verdachten;2022;5500.0;201.0;;
558;Totaal mannen en vrouwen;12100;First offender;2005;2710.0;106.0;3480.0;145.0
559;Totaal mannen en vrouwen;12100;First offender;2006;2840.0;113.0;3550.0;153.0
560;Totaal mannen en vrouwen;12100;First offender;2007;2860.0;109.0;3550.0;149.0
561;Totaal mannen en vrouwen;12100;First offender;2008;3000.0;110.0;3400.0;136.0
562;Totaal mannen en vrouwen;12100;First offender;2009;2840.0;107.0;2970.0;118.0
563;Totaal mannen en vrouwen;12100;First offender;2010;;;2890.0;112.0
564;Totaal mannen en vrouwen;12100;First offender;2011;;;3060.0;113.0
565;Totaal mannen en vrouwen;12100;First offender;2012;;;2810.0;105.0
566;Totaal mannen en vrouwen;12100;First offender;2013;;;2590.0;93.0
567;Totaal mannen en vrouwen;12100;First offender;2014;;;2160.0;77.0
568;Totaal mannen en vrouwen;12100;First offender;2015;;;;
569;Totaal mannen en vrouwen;12100;First offender;2016;;;;
570;Totaal mannen en vrouwen;12100;First offender;2017;;;;
571;Totaal mannen en vrouwen;12100;First offender;2018;;;;
572;Totaal mannen en vrouwen;12100;First offender;2019;;;;
573;Totaal mannen en vrouwen;12100;First offender;2020;;;;
574;Totaal mannen en vrouwen;12100;First offender;2021;;;;
575;Totaal mannen en vrouwen;12100;First offender;2022;;;;
576;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2005;7560.0;347.0;4850.0;229.0
577;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2006;7880.0;364.0;5060.0;241.0
578;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2007;8230.0;368.0;5440.0;251.0
579;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2008;7800.0;345.0;5290.0;241.0
580;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2009;7230.0;323.0;4960.0;228.0
581;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2010;;;4880.0;218.0
582;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2011;;;5030.0;216.0
583;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2012;;;4910.0;209.0
584;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2013;;;4200.0;180.0
585;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2014;;;3520.0;155.0
586;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2015;;;;
587;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2016;;;;
588;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2017;;;;
589;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2018;;;;
590;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2019;;;;
591;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2020;;;;
592;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2021;;;;
593;Totaal mannen en vrouwen;12100;Meer- of veelpleger;2022;;;;
594;Totaal mannen en vrouwen;12200;Totaal verdachten;2005;9630.0;416.0;7700.0;342.0
595;Totaal mannen en vrouwen;12200;Totaal verdachten;2006;10010.0;439.0;8130.0;366.0
596;Totaal mannen en vrouwen;12200;Totaal verdachten;2007;10260.0;441.0;8380.0;372.0
597;Totaal mannen en vrouwen;12200;Totaal verdachten;2008;10320.0;425.0;8240.0;348.0
598;Totaal mannen en vrouwen;12200;Totaal verdachten;2009;10040.0;410.0;7750.0;327.0
599;Totaal mannen en vrouwen;12200;Totaal verdachten;2010;9360.0;384.0;7400.0;308.0
600;Totaal mannen en vrouwen;12200;Totaal verdachten;2011;9180.0;373.0;7590.0;309.0
601;Totaal mannen en vrouwen;12200;Totaal verdachten;2012;8920.0;353.0;7520.0;295.0
602;Totaal mannen en vrouwen;12200;Totaal verdachten;2013;8070.0;317.0;6740.0;260.0
603;Totaal mannen en vrouwen;12200;Totaal verdachten;2014;7300.0;291.0;5790.0;227.0
604;Totaal mannen en vrouwen;12200;Totaal verdachten;2015;6160.0;245.0;;
605;Totaal mannen en vrouwen;12200;Totaal verdachten;2016;5760.0;226.0;;
606;Totaal mannen en vrouwen;12200;Totaal verdachten;2017;5310.0;208.0;;
607;Totaal mannen en vrouwen;12200;Totaal verdachten;2018;4850.0;188.0;;
608;Totaal mannen en vrouwen;12200;Totaal verdachten;2019;5020.0;191.0;;
609;Totaal mannen en vrouwen;12200;Totaal verdachten;2020;5030.0;187.0;;
610;Totaal mannen en vrouwen;12200;Totaal verdachten;2021;4630.0;172.0;;
611;Totaal mannen en vrouwen;12200;Totaal verdachten;2022;5600.0;193.0;;
