ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
1533;M-N Zakelijke dienstverlening;2019 juli - 2020 juni;97.3;1.1;96.7;2.8;1.7
1534;M-N Zakelijke dienstverlening;2019 oktober - 2020 september;98.6;2.2;98.7;4.4;2.2
1535;M-N Zakelijke dienstverlening;2020 januari - 2020 december;97.9;0.5;98.7;3.2;2.7
1536;M-N Zakelijke dienstverlening;2020 april - 2021 maart;96.7;-2.2;97.6;0.3;2.5
1537;M-N Zakelijke dienstverlening;2020 juli - 2021 juni;98.5;1.2;99.0;2.4;1.2
1538;M-N Zakelijke dienstverlening;2020 oktober - 2021 september;99.3;0.7;99.6;0.9;0.2
1539;M-N Zakelijke dienstverlening;2021 januari - 2021 december;100.0;2.1;100.0;1.3;-0.8
1540;M-N Zakelijke dienstverlening;2021 april - 2022 maart;101.6;5.1;101.4;3.9;-1.1
1541;M-N Zakelijke dienstverlening;2021 juli - 2022 juni;104.0;5.6;103.8;4.8;-0.7
1542;M-N Zakelijke dienstverlening;2021 oktober - 2022 september;104.5;5.2;104.5;4.9;-0.3
1543;M-N Zakelijke dienstverlening;2022 januari - 2022 december;106.7;6.7;106.8;6.8;0.1
1544;M-N Zakelijke dienstverlening;2022 april - 2023 maart;108.3;6.5;108.8;7.2;0.6
1545;M-N Zakelijke dienstverlening;2022 juli - 2023 juni;110.2;6.0;111.1;7.0;1.0
1546;M-N Zakelijke dienstverlening;2022 oktober - 2023 september;111.9;7.1;113.2;8.3;1.1
1547;M-N Zakelijke dienstverlening;2023 januari - 2023 december;114.1;7.0;115.7;8.4;1.3
1548;M-N Zakelijke dienstverlening;2023 april - 2024 maart;116.0;7.1;118.0;8.5;1.3
1549;M-N Zakelijke dienstverlening;2023 juli - 2024 juni;117.6;6.7;120.0;8.1;1.3
1550;M-N Zakelijke dienstverlening;2023 oktober - 2024 september;118.9;6.2;121.7;7.6;1.3
1551;M-N Zakelijke dienstverlening;2024 januari - 2024 december;120.1;5.3;123.4;6.6;1.2
1552;M Specialistische zakelijke diensten;2001;78.4;;67.4;;
1553;M Specialistische zakelijke diensten;2002;81.4;3.9;70.1;4.0;0.1
1554;M Specialistische zakelijke diensten;2003;83.9;3.1;73.5;4.9;1.7
1555;M Specialistische zakelijke diensten;2004;83.2;-0.8;73.9;0.5;1.4
1556;M Specialistische zakelijke diensten;2005;84.9;2.0;76.6;3.7;1.6
1557;M Specialistische zakelijke diensten;2006;84.9;-0.1;78.2;2.1;2.2
1558;M Specialistische zakelijke diensten;2007;86.6;2.1;80.6;3.0;0.9
1559;M Specialistische zakelijke diensten;2008;89.8;3.6;83.7;3.9;0.3
1560;M Specialistische zakelijke diensten;2009;89.6;-0.3;84.4;0.8;1.1
1561;M Specialistische zakelijke diensten;2010;90.5;1.0;87.2;3.3;2.2
1562;M Specialistische zakelijke diensten;2011;92.1;1.8;89.6;2.7;0.9
1563;M Specialistische zakelijke diensten;2012;92.9;0.8;91.2;1.8;1.0
1564;M Specialistische zakelijke diensten;2013;93.7;0.8;92.9;1.9;1.1
1565;M Specialistische zakelijke diensten;2014;94.2;0.6;94.0;1.1;0.5
1566;M Specialistische zakelijke diensten;2015;91.6;-2.7;91.4;-2.8;0.0
1567;M Specialistische zakelijke diensten;2016;90.9;-0.8;90.8;-0.6;0.1
1568;M Specialistische zakelijke diensten;2017;93.3;2.6;93.1;2.5;0.0
1569;M Specialistische zakelijke diensten;2018;95.1;1.9;94.8;1.8;-0.1
1570;M Specialistische zakelijke diensten;2019;98.0;3.1;97.6;3.0;-0.1
1571;M Specialistische zakelijke diensten;2020;98.3;0.2;98.2;0.6;0.4
1572;M Specialistische zakelijke diensten;2021;100.0;1.8;100.0;1.8;0.0
1573;M Specialistische zakelijke diensten;2022;105.7;5.7;105.5;5.5;-0.2
1574;M Specialistische zakelijke diensten;2023;111.9;5.8;111.7;5.9;0.0
1575;M Specialistische zakelijke diensten;2024;115.7;3.4;115.6;3.5;0.1
1576;M Specialistische zakelijke diensten;2006 januari - 2006 december;84.9;-0.1;78.2;2.1;2.2
1577;M Specialistische zakelijke diensten;2006 april - 2007 maart;85.0;;78.6;;
1578;M Specialistische zakelijke diensten;2006 juli - 2007 juni;85.3;;79.0;;
1579;M Specialistische zakelijke diensten;2006 oktober - 2007 september;85.6;;79.5;;
1580;M Specialistische zakelijke diensten;2007 januari - 2007 december;86.6;2.1;80.6;3.0;0.9
1581;M Specialistische zakelijke diensten;2007 april - 2008 maart;87.9;3.4;81.9;4.2;0.8
1582;M Specialistische zakelijke diensten;2007 juli - 2008 juni;89.0;4.4;82.9;5.0;0.6
1583;M Specialistische zakelijke diensten;2007 oktober - 2008 september;89.5;4.5;83.4;5.0;0.5
1584;M Specialistische zakelijke diensten;2008 januari - 2008 december;89.8;3.6;83.7;3.9;0.3
1585;M Specialistische zakelijke diensten;2008 april - 2009 maart;89.6;1.9;83.6;2.1;0.2
1586;M Specialistische zakelijke diensten;2008 juli - 2009 juni;90.2;1.3;84.4;1.7;0.4
1587;M Specialistische zakelijke diensten;2008 oktober - 2009 september;90.2;0.8;84.7;1.6;0.7
1588;M Specialistische zakelijke diensten;2009 januari - 2009 december;89.6;-0.3;84.4;0.8;1.1
1589;M Specialistische zakelijke diensten;2009 april - 2010 maart;90.3;0.8;85.6;2.4;1.6
1590;M Specialistische zakelijke diensten;2009 juli - 2010 juni;90.1;0.0;86.0;1.9;1.9
1591;M Specialistische zakelijke diensten;2009 oktober - 2010 september;89.9;-0.4;86.2;1.7;2.1
1592;M Specialistische zakelijke diensten;2010 januari - 2010 december;90.5;1.0;87.2;3.3;2.2
1593;M Specialistische zakelijke diensten;2010 april - 2011 maart;90.6;0.3;87.5;2.2;1.9
1594;M Specialistische zakelijke diensten;2010 juli - 2011 juni;90.9;0.9;88.1;2.4;1.5
1595;M Specialistische zakelijke diensten;2010 oktober - 2011 september;91.2;1.5;88.5;2.7;1.2
1596;M Specialistische zakelijke diensten;2011 januari - 2011 december;92.1;1.8;89.6;2.7;0.9
1597;M Specialistische zakelijke diensten;2011 april - 2012 maart;91.9;1.5;89.6;2.4;0.9
1598;M Specialistische zakelijke diensten;2011 juli - 2012 juni;91.7;0.9;89.6;1.8;0.9
1599;M Specialistische zakelijke diensten;2011 oktober - 2012 september;92.5;1.5;90.6;2.5;1.0
1600;M Specialistische zakelijke diensten;2012 januari - 2012 december;92.9;0.8;91.2;1.8;1.0
1601;M Specialistische zakelijke diensten;2012 april - 2013 maart;93.9;2.2;92.5;3.3;1.1
1602;M Specialistische zakelijke diensten;2012 juli - 2013 juni;93.9;2.4;92.7;3.5;1.1
1603;M Specialistische zakelijke diensten;2012 oktober - 2013 september;93.7;1.3;92.8;2.4;1.1
1604;M Specialistische zakelijke diensten;2013 januari - 2013 december;93.7;0.8;92.9;1.9;1.1
1605;M Specialistische zakelijke diensten;2013 april - 2014 maart;93.6;-0.3;93.1;0.6;0.9
1606;M Specialistische zakelijke diensten;2013 juli - 2014 juni;93.9;0.0;93.5;0.8;0.8
1607;M Specialistische zakelijke diensten;2013 oktober - 2014 september;93.8;0.1;93.5;0.8;0.6
1608;M Specialistische zakelijke diensten;2014 januari - 2014 december;94.2;0.6;94.0;1.1;0.5
1609;M Specialistische zakelijke diensten;2014 april - 2015 maart;94.0;0.4;93.7;0.7;0.3
1610;M Specialistische zakelijke diensten;2014 juli - 2015 juni;93.9;0.0;93.6;0.1;0.1
1611;M Specialistische zakelijke diensten;2014 oktober - 2015 september;93.1;-0.7;92.8;-0.7;0.0
1612;M Specialistische zakelijke diensten;2015 januari - 2015 december;91.6;-2.7;91.4;-2.8;0.0
1613;M Specialistische zakelijke diensten;2015 april - 2016 maart;91.6;-2.6;91.4;-2.5;0.1
1614;M Specialistische zakelijke diensten;2015 juli - 2016 juni;90.6;-3.5;90.4;-3.3;0.2
1615;M Specialistische zakelijke diensten;2015 oktober - 2016 september;90.9;-2.5;90.7;-2.3;0.2
1616;M Specialistische zakelijke diensten;2016 januari - 2016 december ;90.9;-0.8;90.8;-0.6;0.1
1617;M Specialistische zakelijke diensten;2016 april - 2017 maart;90.6;-1.1;90.5;-0.9;0.1
1618;M Specialistische zakelijke diensten;2016 juli - 2017 juni;91.7;1.2;91.6;1.3;0.1
1619;M Specialistische zakelijke diensten;2016 oktober - 2017 september;92.4;1.7;92.3;1.7;0.0
1620;M Specialistische zakelijke diensten;2017 januari - 2017 december;93.3;2.6;93.1;2.5;0.0
1621;M Specialistische zakelijke diensten;2017 april - 2018 maart;94.0;3.7;93.8;3.6;-0.1
1622;M Specialistische zakelijke diensten;2017 juli - 2018 juni;94.4;3.0;94.2;2.8;-0.2
1623;M Specialistische zakelijke diensten;2017 oktober - 2018 september;95.0;2.8;94.7;2.7;-0.1
1624;M Specialistische zakelijke diensten;2018 januari - 2018 december;95.1;1.9;94.8;1.8;-0.1
1625;M Specialistische zakelijke diensten;2018 april - 2019 maart;96.0;2.1;95.7;2.0;-0.1
1626;M Specialistische zakelijke diensten;2018 juli - 2019 juni;97.1;2.8;96.8;2.8;-0.1
1627;M Specialistische zakelijke diensten;2018 oktober - 2019 september;97.1;2.3;96.8;2.2;-0.1
1628;M Specialistische zakelijke diensten;2019 januari - 2019 december;98.0;3.1;97.6;3.0;-0.1
1629;M Specialistische zakelijke diensten;2019 april - 2020 maart;99.1;3.2;98.7;3.1;-0.1
1630;M Specialistische zakelijke diensten;2019 juli - 2020 juni;97.8;0.7;97.5;0.8;0.0
1631;M Specialistische zakelijke diensten;2019 oktober - 2020 september;99.1;2.0;98.9;2.2;0.2
1632;M Specialistische zakelijke diensten;2020 januari - 2020 december;98.3;0.2;98.2;0.6;0.4
1633;M Specialistische zakelijke diensten;2020 april - 2021 maart;97.2;-1.9;97.3;-1.4;0.5
1634;M Specialistische zakelijke diensten;2020 juli - 2021 juni;98.5;0.7;98.6;1.1;0.4
1635;M Specialistische zakelijke diensten;2020 oktober - 2021 september;99.4;0.4;99.5;0.7;0.3
1636;M Specialistische zakelijke diensten;2021 januari - 2021 december;100.0;1.8;100.0;1.8;0.0
1637;M Specialistische zakelijke diensten;2021 april - 2022 maart;101.6;4.5;101.5;4.3;-0.2
1638;M Specialistische zakelijke diensten;2021 juli - 2022 juni;103.7;5.3;103.6;5.0;-0.2
1639;M Specialistische zakelijke diensten;2021 oktober - 2022 september;103.9;4.5;103.7;4.2;-0.3
1640;M Specialistische zakelijke diensten;2022 januari - 2022 december;105.7;5.7;105.5;5.5;-0.2
1641;M Specialistische zakelijke diensten;2022 april - 2023 maart;106.8;5.1;106.5;4.9;-0.2
1642;M Specialistische zakelijke diensten;2022 juli - 2023 juni;108.6;4.6;108.2;4.4;-0.2
1643;M Specialistische zakelijke diensten;2022 oktober - 2023 september;110.0;5.9;109.7;5.8;-0.1
1644;M Specialistische zakelijke diensten;2023 januari - 2023 december;111.9;5.8;111.7;5.9;0.0
1645;M Specialistische zakelijke diensten;2023 april - 2024 maart;113.2;6.0;113.0;6.1;0.1
1646;M Specialistische zakelijke diensten;2023 juli - 2024 juni;114.1;5.1;113.9;5.3;0.1
1647;M Specialistische zakelijke diensten;2023 oktober - 2024 september;114.9;4.4;114.7;4.6;0.1
1648;M Specialistische zakelijke diensten;2024 januari - 2024 december;115.7;3.4;115.6;3.5;0.1
1649;N Verhuur en overige zakelijke diensten;2001;74.8;;70.3;;
1650;N Verhuur en overige zakelijke diensten;2002;75.6;1.1;72.0;2.4;1.3
1651;N Verhuur en overige zakelijke diensten;2003;76.8;1.6;73.1;1.6;-0.1
1652;N Verhuur en overige zakelijke diensten;2004;77.5;0.9;74.3;1.6;0.7
1653;N Verhuur en overige zakelijke diensten;2005;77.8;0.3;74.6;0.4;0.1
1654;N Verhuur en overige zakelijke diensten;2006;78.4;0.8;75.5;1.2;0.4
1655;N Verhuur en overige zakelijke diensten;2007;81.7;4.2;79.0;4.6;0.4
1656;N Verhuur en overige zakelijke diensten;2008;83.4;2.1;81.2;2.8;0.7
1657;N Verhuur en overige zakelijke diensten;2009;84.5;1.2;83.4;2.7;1.5
1658;N Verhuur en overige zakelijke diensten;2010;84.2;-0.4;83.4;-0.1;0.3
1659;N Verhuur en overige zakelijke diensten;2011;86.3;2.5;85.7;2.7;0.2
1660;N Verhuur en overige zakelijke diensten;2012;87.5;1.4;87.6;2.2;0.8
1661;N Verhuur en overige zakelijke diensten;2013;87.8;0.3;88.2;0.7;0.4
1662;N Verhuur en overige zakelijke diensten;2014;88.8;1.1;89.0;0.9;-0.2
1663;N Verhuur en overige zakelijke diensten;2015;89.8;1.2;89.9;1.0;-0.2
1664;N Verhuur en overige zakelijke diensten;2016;91.0;1.3;90.7;0.9;-0.4
1665;N Verhuur en overige zakelijke diensten;2017;90.7;-0.4;90.1;-0.7;-0.3
1666;N Verhuur en overige zakelijke diensten;2018;94.4;4.1;93.7;4.0;-0.1
1667;N Verhuur en overige zakelijke diensten;2019;96.7;2.5;96.6;3.1;0.6
1668;N Verhuur en overige zakelijke diensten;2020;97.5;0.8;98.4;1.9;1.1
1669;N Verhuur en overige zakelijke diensten;2021;100.0;2.6;100.0;1.6;-0.9
1670;N Verhuur en overige zakelijke diensten;2022;107.9;7.9;108.4;8.4;0.4
1671;N Verhuur en overige zakelijke diensten;2023;117.0;8.4;118.4;9.2;0.8
1672;N Verhuur en overige zakelijke diensten;2024;126.2;7.9;128.7;8.8;0.9
1673;N Verhuur en overige zakelijke diensten;2006 januari - 2006 december;78.4;0.8;75.5;1.2;0.4
1674;N Verhuur en overige zakelijke diensten;2006 april - 2007 maart;79.5;;76.6;;
1675;N Verhuur en overige zakelijke diensten;2006 juli - 2007 juni;80.6;;77.7;;
1676;N Verhuur en overige zakelijke diensten;2006 oktober - 2007 september;81.4;;78.6;;
1677;N Verhuur en overige zakelijke diensten;2007 januari - 2007 december;81.7;4.2;79.0;4.6;0.4
1678;N Verhuur en overige zakelijke diensten;2007 april - 2008 maart;82.7;4.0;80.1;4.6;0.6
1679;N Verhuur en overige zakelijke diensten;2007 juli - 2008 juni;83.5;3.6;80.9;4.2;0.6
1680;N Verhuur en overige zakelijke diensten;2007 oktober - 2008 september;83.6;2.7;81.1;3.3;0.6
1681;N Verhuur en overige zakelijke diensten;2008 januari - 2008 december;83.4;2.1;81.2;2.8;0.7
1682;N Verhuur en overige zakelijke diensten;2008 april - 2009 maart;84.0;1.6;82.1;2.5;0.9
1683;N Verhuur en overige zakelijke diensten;2008 juli - 2009 juni;84.4;1.1;82.8;2.3;1.2
1684;N Verhuur en overige zakelijke diensten;2008 oktober - 2009 september;84.4;1.0;83.2;2.5;1.5
1685;N Verhuur en overige zakelijke diensten;2009 januari - 2009 december;84.5;1.2;83.4;2.7;1.5
1686;N Verhuur en overige zakelijke diensten;2009 april - 2010 maart;85.4;1.7;84.6;3.1;1.4
1687;N Verhuur en overige zakelijke diensten;2009 juli - 2010 juni;85.5;1.3;84.8;2.3;1.0
1688;N Verhuur en overige zakelijke diensten;2009 oktober - 2010 september;84.2;-0.2;83.4;0.3;0.6
1689;N Verhuur en overige zakelijke diensten;2010 januari - 2010 december;84.2;-0.4;83.4;-0.1;0.3
1690;N Verhuur en overige zakelijke diensten;2010 april - 2011 maart;84.7;-0.8;83.9;-0.8;0.0
1691;N Verhuur en overige zakelijke diensten;2010 juli - 2011 juni;85.0;-0.6;84.2;-0.7;-0.1
1692;N Verhuur en overige zakelijke diensten;2010 oktober - 2011 september;85.3;1.4;84.6;1.4;0.1
1693;N Verhuur en overige zakelijke diensten;2011 januari - 2011 december;86.3;2.5;85.7;2.7;0.2
1694;N Verhuur en overige zakelijke diensten;2011 april - 2012 maart;86.1;1.6;85.6;2.0;0.4
1695;N Verhuur en overige zakelijke diensten;2011 juli - 2012 juni;86.3;1.6;86.0;2.2;0.6
1696;N Verhuur en overige zakelijke diensten;2011 oktober - 2012 september;86.7;1.6;86.5;2.2;0.6
1697;N Verhuur en overige zakelijke diensten;2012 januari - 2012 december;87.5;1.4;87.6;2.2;0.8
1698;N Verhuur en overige zakelijke diensten;2012 april - 2013 maart;88.2;2.5;88.3;3.2;0.7
1699;N Verhuur en overige zakelijke diensten;2012 juli - 2013 juni;88.2;2.2;88.5;2.8;0.6
1700;N Verhuur en overige zakelijke diensten;2012 oktober - 2013 september;88.4;2.0;88.8;2.6;0.6
1701;N Verhuur en overige zakelijke diensten;2013 januari - 2013 december;87.8;0.3;88.2;0.7;0.4
1702;N Verhuur en overige zakelijke diensten;2013 april - 2014 maart;87.9;-0.3;88.3;0.0;0.3
1703;N Verhuur en overige zakelijke diensten;2013 juli - 2014 juni;88.3;0.0;88.6;0.2;0.1
1704;N Verhuur en overige zakelijke diensten;2013 oktober - 2014 september;88.1;-0.3;88.4;-0.4;-0.1
1705;N Verhuur en overige zakelijke diensten;2014 januari - 2014 december;88.8;1.1;89.0;0.9;-0.2
1706;N Verhuur en overige zakelijke diensten;2014 april - 2015 maart;88.7;0.9;88.9;0.7;-0.2
1707;N Verhuur en overige zakelijke diensten;2014 juli - 2015 juni;89.4;1.2;89.6;1.1;-0.2
1708;N Verhuur en overige zakelijke diensten;2014 oktober - 2015 september;90.0;2.1;90.1;1.9;-0.2
1709;N Verhuur en overige zakelijke diensten;2015 januari - 2015 december;89.8;1.2;89.9;1.0;-0.2
1710;N Verhuur en overige zakelijke diensten;2015 april - 2016 maart;90.5;2.0;90.5;1.8;-0.3
1711;N Verhuur en overige zakelijke diensten;2015 juli - 2016 juni;90.3;1.1;90.2;0.7;-0.4
1712;N Verhuur en overige zakelijke diensten;2015 oktober - 2016 september;90.8;0.9;90.6;0.5;-0.4
1713;N Verhuur en overige zakelijke diensten;2016 januari - 2016 december ;91.0;1.3;90.7;0.9;-0.4
1714;N Verhuur en overige zakelijke diensten;2016 april - 2017 maart;90.1;-0.4;89.8;-0.8;-0.4
1715;N Verhuur en overige zakelijke diensten;2016 juli - 2017 juni;90.3;0.0;89.9;-0.3;-0.3
1716;N Verhuur en overige zakelijke diensten;2016 oktober - 2017 september;90.2;-0.7;89.7;-1.0;-0.3
1717;N Verhuur en overige zakelijke diensten;2017 januari - 2017 december;90.7;-0.4;90.1;-0.7;-0.3
1718;N Verhuur en overige zakelijke diensten;2017 april - 2018 maart;91.7;1.7;91.0;1.4;-0.3
1719;N Verhuur en overige zakelijke diensten;2017 juli - 2018 juni;93.0;3.0;92.3;2.7;-0.3
1720;N Verhuur en overige zakelijke diensten;2017 oktober - 2018 september;93.8;4.0;93.1;3.8;-0.2
1721;N Verhuur en overige zakelijke diensten;2018 januari - 2018 december;94.4;4.1;93.7;4.0;-0.1
1722;N Verhuur en overige zakelijke diensten;2018 april - 2019 maart;95.0;3.7;94.4;3.7;0.1
1723;N Verhuur en overige zakelijke diensten;2018 juli - 2019 juni;95.3;2.5;94.8;2.7;0.2
1724;N Verhuur en overige zakelijke diensten;2018 oktober - 2019 september;95.8;2.1;95.5;2.6;0.5
1725;N Verhuur en overige zakelijke diensten;2019 januari - 2019 december;96.7;2.5;96.6;3.1;0.6
1726;N Verhuur en overige zakelijke diensten;2019 april - 2020 maart;98.4;3.6;98.5;4.3;0.7
1727;N Verhuur en overige zakelijke diensten;2019 juli - 2020 juni;96.7;1.4;97.1;2.4;1.0
1728;N Verhuur en overige zakelijke diensten;2019 oktober - 2020 september;98.1;2.4;98.8;3.4;1.1
1729;N Verhuur en overige zakelijke diensten;2020 januari - 2020 december;97.5;0.8;98.4;1.9;1.1
1730;N Verhuur en overige zakelijke diensten;2020 april - 2021 maart;95.9;-2.5;96.6;-1.9;0.6
1731;N Verhuur en overige zakelijke diensten;2020 juli - 2021 juni;98.3;1.7;98.6;1.5;-0.2
1732;N Verhuur en overige zakelijke diensten;2020 oktober - 2021 september;99.2;1.1;99.3;0.5;-0.6
1733;N Verhuur en overige zakelijke diensten;2021 januari - 2021 december;100.0;2.6;100.0;1.6;-0.9
1734;N Verhuur en overige zakelijke diensten;2021 april - 2022 maart;101.6;5.9;101.7;5.3;-0.5
1735;N Verhuur en overige zakelijke diensten;2021 juli - 2022 juni;104.3;6.1;104.5;5.9;-0.1
1736;N Verhuur en overige zakelijke diensten;2021 oktober - 2022 september;105.3;6.2;105.6;6.4;0.2
1737;N Verhuur en overige zakelijke diensten;2022 januari - 2022 december;107.9;7.9;108.4;8.4;0.4
1738;N Verhuur en overige zakelijke diensten;2022 april - 2023 maart;110.2;8.5;110.9;9.0;0.5
1739;N Verhuur en overige zakelijke diensten;2022 juli - 2023 juni;112.4;7.7;113.3;8.4;0.6
1740;N Verhuur en overige zakelijke diensten;2022 oktober - 2023 september;114.4;8.6;115.6;9.4;0.7
1741;N Verhuur en overige zakelijke diensten;2023 januari - 2023 december;117.0;8.4;118.4;9.2;0.8
1742;N Verhuur en overige zakelijke diensten;2023 april - 2024 maart;119.6;8.5;121.3;9.3;0.7
1743;N Verhuur en overige zakelijke diensten;2023 juli - 2024 juni;122.2;8.7;124.2;9.6;0.8
1744;N Verhuur en overige zakelijke diensten;2023 oktober - 2024 september;124.2;8.6;126.5;9.5;0.8
1745;N Verhuur en overige zakelijke diensten;2024 januari - 2024 december;126.2;7.9;128.7;8.8;0.9
1746;O-U Niet-commerciële dienstverlening;2001;62.4;;60.2;;
1747;O-U Niet-commerciële dienstverlening;2002;65.2;4.4;62.8;4.3;-0.1
1748;O-U Niet-commerciële dienstverlening;2003;67.3;3.3;65.0;3.6;0.3
1749;O-U Niet-commerciële dienstverlening;2004;68.7;2.1;66.6;2.4;0.3
1750;O-U Niet-commerciële dienstverlening;2005;70.9;3.2;69.1;3.7;0.5
1751;O-U Niet-commerciële dienstverlening;2006;72.7;2.5;71.1;2.9;0.4
1752;O-U Niet-commerciële dienstverlening;2007;75.0;3.1;73.3;3.1;0.0
1753;O-U Niet-commerciële dienstverlening;2008;78.0;4.1;76.1;3.8;-0.2
1754;O-U Niet-commerciële dienstverlening;2009;80.2;2.8;78.3;2.9;0.1
1755;O-U Niet-commerciële dienstverlening;2010;81.9;2.1;79.8;2.0;-0.1
1756;O-U Niet-commerciële dienstverlening;2011;83.4;1.8;81.5;2.0;0.2
1757;O-U Niet-commerciële dienstverlening;2012;85.2;2.3;83.6;2.7;0.4
1758;O-U Niet-commerciële dienstverlening;2013;86.5;1.5;85.6;2.3;0.7
1759;O-U Niet-commerciële dienstverlening;2014;87.1;0.6;86.7;1.3;0.7
1760;O-U Niet-commerciële dienstverlening;2015;87.5;0.5;87.6;1.1;0.6
1761;O-U Niet-commerciële dienstverlening;2016;89.3;2.0;89.5;2.1;0.1
1762;O-U Niet-commerciële dienstverlening;2017;90.9;1.8;91.0;1.7;-0.1
1763;O-U Niet-commerciële dienstverlening;2018;93.2;2.6;93.2;2.4;-0.1
1764;O-U Niet-commerciële dienstverlening;2019;95.8;2.8;95.6;2.6;-0.2
1765;O-U Niet-commerciële dienstverlening;2020;99.4;3.8;99.5;4.1;0.3
1766;O-U Niet-commerciële dienstverlening;2021;100.0;0.6;100.0;0.5;-0.1
1767;O-U Niet-commerciële dienstverlening;2022;106.5;6.5;106.2;6.2;-0.3
1768;O-U Niet-commerciële dienstverlening;2023;113.0;6.2;112.6;6.1;-0.1
1769;O-U Niet-commerciële dienstverlening;2024;119.9;6.1;119.5;6.1;-0.1
1770;O-U Niet-commerciële dienstverlening;2006 januari - 2006 december;72.7;2.5;71.1;2.9;0.4
1771;O-U Niet-commerciële dienstverlening;2006 april - 2007 maart;73.4;;71.8;;
1772;O-U Niet-commerciële dienstverlening;2006 juli - 2007 juni;73.9;;72.3;;
1773;O-U Niet-commerciële dienstverlening;2006 oktober - 2007 september;74.3;;72.7;;
1774;O-U Niet-commerciële dienstverlening;2007 januari - 2007 december;75.0;3.1;73.3;3.1;0.0
1775;O-U Niet-commerciële dienstverlening;2007 april - 2008 maart;75.8;3.2;74.0;3.1;-0.1
1776;O-U Niet-commerciële dienstverlening;2007 juli - 2008 juni;76.4;3.4;74.6;3.2;-0.2
1777;O-U Niet-commerciële dienstverlening;2007 oktober - 2008 september;76.8;3.3;74.9;3.1;-0.2
1778;O-U Niet-commerciële dienstverlening;2008 januari - 2008 december;78.0;4.1;76.1;3.8;-0.2
1779;O-U Niet-commerciële dienstverlening;2008 april - 2009 maart;78.5;3.6;76.5;3.4;-0.2
1780;O-U Niet-commerciële dienstverlening;2008 juli - 2009 juni;79.5;4.0;77.5;3.9;-0.1
1781;O-U Niet-commerciële dienstverlening;2008 oktober - 2009 september;79.8;3.9;77.8;3.9;0.0
1782;O-U Niet-commerciële dienstverlening;2009 januari - 2009 december;80.2;2.8;78.3;2.9;0.1
1783;O-U Niet-commerciële dienstverlening;2009 april - 2010 maart;80.4;2.5;78.5;2.5;0.1
1784;O-U Niet-commerciële dienstverlening;2009 juli - 2010 juni;81.4;2.3;79.4;2.4;0.0
1785;O-U Niet-commerciële dienstverlening;2009 oktober - 2010 september;81.7;2.4;79.7;2.4;0.0
1786;O-U Niet-commerciële dienstverlening;2010 januari - 2010 december;81.9;2.1;79.8;2.0;-0.1
1787;O-U Niet-commerciële dienstverlening;2010 april - 2011 maart;81.9;1.8;79.8;1.7;0.0
1788;O-U Niet-commerciële dienstverlening;2010 juli - 2011 juni;81.9;0.6;79.9;0.7;0.1
1789;O-U Niet-commerciële dienstverlening;2010 oktober - 2011 september;82.1;0.6;80.2;0.7;0.1
1790;O-U Niet-commerciële dienstverlening;2011 januari - 2011 december;83.4;1.8;81.5;2.0;0.2
1791;O-U Niet-commerciële dienstverlening;2011 april - 2012 maart;83.3;1.7;81.4;2.0;0.3
1792;O-U Niet-commerciële dienstverlening;2011 juli - 2012 juni;83.6;2.1;81.8;2.4;0.3
1793;O-U Niet-commerciële dienstverlening;2011 oktober - 2012 september;84.4;2.8;82.7;3.1;0.3
1794;O-U Niet-commerciële dienstverlening;2012 januari - 2012 december;85.2;2.3;83.6;2.7;0.4
1795;O-U Niet-commerciële dienstverlening;2012 april - 2013 maart;86.3;3.7;84.9;4.2;0.5
1796;O-U Niet-commerciële dienstverlening;2012 juli - 2013 juni;86.5;3.4;85.1;4.0;0.6
1797;O-U Niet-commerciële dienstverlening;2012 oktober - 2013 september;86.7;2.6;85.5;3.3;0.7
1798;O-U Niet-commerciële dienstverlening;2013 januari - 2013 december;86.5;1.5;85.6;2.3;0.7
1799;O-U Niet-commerciële dienstverlening;2013 april - 2014 maart;86.4;0.1;85.6;0.9;0.8
1800;O-U Niet-commerciële dienstverlening;2013 juli - 2014 juni;86.7;0.3;86.0;1.1;0.8
1801;O-U Niet-commerciële dienstverlening;2013 oktober - 2014 september;86.5;-0.1;86.0;0.6;0.7
1802;O-U Niet-commerciële dienstverlening;2014 januari - 2014 december;87.1;0.6;86.7;1.3;0.7
1803;O-U Niet-commerciële dienstverlening;2014 april - 2015 maart;87.2;0.9;87.0;1.6;0.6
1804;O-U Niet-commerciële dienstverlening;2014 juli - 2015 juni;87.4;0.8;87.2;1.4;0.6
1805;O-U Niet-commerciële dienstverlening;2014 oktober - 2015 september;87.9;1.6;87.9;2.2;0.6
1806;O-U Niet-commerciële dienstverlening;2015 januari - 2015 december;87.5;0.5;87.6;1.1;0.6
1807;O-U Niet-commerciële dienstverlening;2015 april - 2016 maart;88.1;1.0;88.2;1.5;0.5
1808;O-U Niet-commerciële dienstverlening;2015 juli - 2016 juni;87.6;0.2;87.8;0.6;0.4
1809;O-U Niet-commerciële dienstverlening;2015 oktober - 2016 september;88.2;0.4;88.4;0.6;0.3
1810;O-U Niet-commerciële dienstverlening;2016 januari - 2016 december ;89.3;2.0;89.5;2.1;0.1
