ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
2429;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amersfoort;2006/'07*;
2430;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1998/'99;
2431;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;1999/'00;
2432;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2000/'01;
2433;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2001/'02;
2434;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2002/'03;
2435;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2003/'04;
2436;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2004/'05;
2437;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2005/'06;
2438;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amstelveen;2006/'07*;
2439;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1998/'99;92.0
2440;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;1999/'00;93.0
2441;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2000/'01;93.0
2442;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2001/'02;95.0
2443;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2002/'03;84.0
2444;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2003/'04;86.0
2445;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2004/'05;83.0
2446;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2005/'06;90.0
2447;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Amsterdam;2006/'07*;87.0
2448;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1998/'99;
2449;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;1999/'00;
2450;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2000/'01;
2451;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2001/'02;
2452;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2002/'03;
2453;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2003/'04;
2454;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2004/'05;
2455;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2005/'06;
2456;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Apeldoorn;2006/'07*;
2457;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1998/'99;
2458;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;1999/'00;85.0
2459;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2000/'01;
2460;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2001/'02;90.0
2461;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2002/'03;88.0
2462;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2003/'04;
2463;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2004/'05;88.0
2464;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2005/'06;85.0
2465;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Arnhem;2006/'07*;97.0
2466;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1998/'99;
2467;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;1999/'00;
2468;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2000/'01;
2469;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2001/'02;
2470;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2002/'03;
2471;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2003/'04;
2472;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2004/'05;
2473;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2005/'06;
2474;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Assen;2006/'07*;
2475;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1998/'99;
2476;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;1999/'00;
2477;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2000/'01;
2478;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2001/'02;
2479;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2002/'03;
2480;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2003/'04;
2481;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2004/'05;
2482;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2005/'06;
2483;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Barneveld;2006/'07*;
2484;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1998/'99;
2485;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;1999/'00;
2486;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2000/'01;
2487;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2001/'02;
2488;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2002/'03;
2489;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2003/'04;
2490;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2004/'05;
2491;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2005/'06;
2492;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Bergen op Zoom;2006/'07*;
2493;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1998/'99;
2494;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;1999/'00;
2495;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2000/'01;
2496;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2001/'02;
2497;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2002/'03;
2498;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2003/'04;
2499;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2004/'05;
2500;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2005/'06;
2501;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Breda;2006/'07*;
2502;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1998/'99;
2503;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;1999/'00;
2504;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2000/'01;
2505;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2001/'02;
2506;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2002/'03;
2507;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2003/'04;
2508;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2004/'05;
2509;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2005/'06;
2510;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Capelle aan den IJssel;2006/'07*;
2511;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1998/'99;
2512;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;1999/'00;
2513;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2000/'01;
2514;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2001/'02;96.0
2515;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2002/'03;
2516;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2003/'04;
2517;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2004/'05;
2518;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2005/'06;
2519;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Delft;2006/'07*;
2520;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1998/'99;
2521;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;1999/'00;
2522;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2000/'01;
2523;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2001/'02;
2524;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2002/'03;
2525;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2003/'04;
2526;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2004/'05;
2527;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2005/'06;
2528;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Deventer;2006/'07*;
2529;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1998/'99;
2530;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;1999/'00;
2531;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2000/'01;
2532;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2001/'02;
2533;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2002/'03;
2534;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2003/'04;
2535;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2004/'05;
2536;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2005/'06;
2537;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Doetinchem;2006/'07*;
2538;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1998/'99;
2539;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;1999/'00;
2540;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2000/'01;
2541;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2001/'02;91.0
2542;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2002/'03;
2543;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2003/'04;
2544;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2004/'05;91.0
2545;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2005/'06;87.0
2546;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Dordrecht;2006/'07*;
2547;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1998/'99;
2548;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;1999/'00;
2549;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2000/'01;
2550;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2001/'02;
2551;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2002/'03;
2552;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2003/'04;
2553;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2004/'05;
2554;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2005/'06;
2555;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Ede;2006/'07*;
2556;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1998/'99;
2557;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;1999/'00;
2558;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2000/'01;
2559;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2001/'02;
2560;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2002/'03;87.0
2561;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2003/'04;96.0
2562;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2004/'05;88.0
2563;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2005/'06;96.0
2564;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Eindhoven;2006/'07*;91.0
2565;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1998/'99;
2566;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;1999/'00;
2567;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2000/'01;
2568;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2001/'02;
2569;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2002/'03;
2570;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2003/'04;
2571;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2004/'05;
2572;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2005/'06;
2573;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Emmen;2006/'07*;
2574;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1998/'99;
2575;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;1999/'00;
2576;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2000/'01;
2577;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2001/'02;
2578;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2002/'03;
2579;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2003/'04;94.0
2580;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2004/'05;92.0
2581;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2005/'06;79.0
2582;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Enschede;2006/'07*;
2583;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1998/'99;
2584;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;1999/'00;
2585;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2000/'01;
2586;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2001/'02;
2587;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2002/'03;
2588;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2003/'04;
2589;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2004/'05;
2590;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2005/'06;
2591;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Gouda;2006/'07*;
2592;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1998/'99;84.0
2593;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);1999/'00;89.0
2594;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2000/'01;90.0
2595;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2001/'02;91.0
2596;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2002/'03;83.0
2597;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2003/'04;85.0
2598;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2004/'05;88.0
2599;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2005/'06;90.0
2600;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2006/'07*;91.0
2601;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1998/'99;
2602;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1999/'00;
2603;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2000/'01;
2604;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2001/'02;
2605;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2002/'03;
2606;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2003/'04;
2607;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2004/'05;
2608;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2005/'06;
2609;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2006/'07*;
2610;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1998/'99;
2611;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1999/'00;
2612;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2000/'01;
2613;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2001/'02;
2614;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2002/'03;
2615;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2003/'04;
2616;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2004/'05;
2617;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2005/'06;
2618;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2006/'07*;
2619;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1998/'99;
2620;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1999/'00;
2621;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2000/'01;
2622;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2001/'02;
2623;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2002/'03;
2624;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2003/'04;
2625;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2004/'05;
2626;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2005/'06;
2627;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2006/'07*;
2628;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1998/'99;
2629;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1999/'00;
2630;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2000/'01;
2631;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2001/'02;
2632;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2002/'03;
2633;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2003/'04;
2634;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2004/'05;
2635;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2005/'06;
2636;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2006/'07*;
2637;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1998/'99;
2638;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1999/'00;
2639;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2000/'01;
2640;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2001/'02;
2641;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2002/'03;
2642;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2003/'04;
2643;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2004/'05;
2644;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2005/'06;
2645;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2006/'07*;
2646;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1998/'99;
2647;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1999/'00;
2648;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2000/'01;
2649;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2001/'02;
2650;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2002/'03;
2651;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2003/'04;
2652;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2004/'05;
2653;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2005/'06;
2654;Totaal mannen en vrouwen;0;2;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2006/'07*;
