ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
4330;Mannen en vrouwen;Japan;13 tot 18 jaar;2007;31.0;;;28.0;1.0;0.0;2.0
4331;Mannen en vrouwen;Japan;13 tot 18 jaar;2008;27.0;;;26.0;0.0;0.0;1.0
4332;Mannen en vrouwen;Japan;13 tot 18 jaar;2009;20.0;;;17.0;0.0;0.0;3.0
4333;Mannen en vrouwen;Japan;13 tot 18 jaar;2010;21.0;;;14.0;1.0;0.0;6.0
4334;Mannen en vrouwen;Japan;13 tot 18 jaar;2011;23.0;;;17.0;0.0;0.0;6.0
4335;Mannen en vrouwen;Japan;18 tot 21 jaar;1995;69.0;15.0;;0.0;54.0;0.0;0.0
4336;Mannen en vrouwen;Japan;18 tot 21 jaar;1996;56.0;25.0;;10.0;19.0;0.0;1.0
4337;Mannen en vrouwen;Japan;18 tot 21 jaar;1997;22.0;1.0;;8.0;9.0;1.0;2.0
4338;Mannen en vrouwen;Japan;18 tot 21 jaar;1998;20.0;7.0;;3.0;4.0;2.0;3.0
4339;Mannen en vrouwen;Japan;18 tot 21 jaar;1999;17.0;7.0;;4.0;2.0;0.0;3.0
4340;Mannen en vrouwen;Japan;18 tot 21 jaar;2000;25.0;12.0;;3.0;5.0;0.0;4.0
4341;Mannen en vrouwen;Japan;18 tot 21 jaar;2001;19.0;2.0;;4.0;11.0;0.0;2.0
4342;Mannen en vrouwen;Japan;18 tot 21 jaar;2002;20.0;3.0;;3.0;10.0;0.0;4.0
4343;Mannen en vrouwen;Japan;18 tot 21 jaar;2003;16.0;1.0;;5.0;5.0;2.0;3.0
4344;Mannen en vrouwen;Japan;18 tot 21 jaar;2004;24.0;1.0;;6.0;10.0;2.0;4.0
4345;Mannen en vrouwen;Japan;18 tot 21 jaar;2005;24.0;5.0;;3.0;12.0;0.0;4.0
4346;Mannen en vrouwen;Japan;18 tot 21 jaar;2006;21.0;5.0;;4.0;10.0;0.0;3.0
4347;Mannen en vrouwen;Japan;18 tot 21 jaar;2007;17.0;5.0;;0.0;6.0;2.0;5.0
4348;Mannen en vrouwen;Japan;18 tot 21 jaar;2008;9.0;3.0;;0.0;5.0;0.0;1.0
4349;Mannen en vrouwen;Japan;18 tot 21 jaar;2009;18.0;3.0;;1.0;12.0;0.0;2.0
4350;Mannen en vrouwen;Japan;18 tot 21 jaar;2010;24.0;7.0;;1.0;12.0;0.0;4.0
4351;Mannen en vrouwen;Japan;18 tot 21 jaar;2011;23.0;8.0;;0.0;11.0;0.0;4.0
4352;Mannen en vrouwen;Japan;21 tot 30 jaar;1995;216.0;97.0;;81.0;34.0;4.0;0.0
4353;Mannen en vrouwen;Japan;21 tot 30 jaar;1996;309.0;129.0;;105.0;74.0;2.0;0.0
4354;Mannen en vrouwen;Japan;21 tot 30 jaar;1997;284.0;113.0;;84.0;67.0;18.0;2.0
4355;Mannen en vrouwen;Japan;21 tot 30 jaar;1998;256.0;99.0;;69.0;62.0;22.0;4.0
4356;Mannen en vrouwen;Japan;21 tot 30 jaar;1999;273.0;107.0;;83.0;59.0;24.0;1.0
4357;Mannen en vrouwen;Japan;21 tot 30 jaar;2000;291.0;111.0;;88.0;67.0;20.0;5.0
4358;Mannen en vrouwen;Japan;21 tot 30 jaar;2001;264.0;90.0;;74.0;78.0;19.0;3.0
4359;Mannen en vrouwen;Japan;21 tot 30 jaar;2002;265.0;80.0;;63.0;96.0;24.0;3.0
4360;Mannen en vrouwen;Japan;21 tot 30 jaar;2003;251.0;80.0;;66.0;91.0;14.0;0.0
4361;Mannen en vrouwen;Japan;21 tot 30 jaar;2004;265.0;95.0;;51.0;104.0;13.0;2.0
4362;Mannen en vrouwen;Japan;21 tot 30 jaar;2005;227.0;73.0;;39.0;107.0;5.0;3.0
4363;Mannen en vrouwen;Japan;21 tot 30 jaar;2006;222.0;94.0;;44.0;80.0;3.0;1.0
4364;Mannen en vrouwen;Japan;21 tot 30 jaar;2007;217.0;81.0;;46.0;83.0;5.0;1.0
4365;Mannen en vrouwen;Japan;21 tot 30 jaar;2008;216.0;83.0;;47.0;75.0;12.0;0.0
4366;Mannen en vrouwen;Japan;21 tot 30 jaar;2009;199.0;69.0;;45.0;71.0;12.0;1.0
4367;Mannen en vrouwen;Japan;21 tot 30 jaar;2010;202.0;78.0;;38.0;77.0;9.0;0.0
4368;Mannen en vrouwen;Japan;21 tot 30 jaar;2011;227.0;91.0;;44.0;79.0;11.0;2.0
4369;Mannen en vrouwen;Japan;30 tot 40 jaar;1995;426.0;226.0;;189.0;9.0;2.0;0.0
4370;Mannen en vrouwen;Japan;30 tot 40 jaar;1996;419.0;219.0;;176.0;23.0;0.0;1.0
4371;Mannen en vrouwen;Japan;30 tot 40 jaar;1997;418.0;204.0;;188.0;20.0;4.0;1.0
4372;Mannen en vrouwen;Japan;30 tot 40 jaar;1998;416.0;205.0;;181.0;22.0;6.0;2.0
4373;Mannen en vrouwen;Japan;30 tot 40 jaar;1999;437.0;210.0;;194.0;30.0;2.0;1.0
4374;Mannen en vrouwen;Japan;30 tot 40 jaar;2000;443.0;212.0;;204.0;21.0;4.0;1.0
4375;Mannen en vrouwen;Japan;30 tot 40 jaar;2001;458.0;210.0;;221.0;27.0;0.0;0.0
4376;Mannen en vrouwen;Japan;30 tot 40 jaar;2002;454.0;225.0;;204.0;23.0;1.0;0.0
4377;Mannen en vrouwen;Japan;30 tot 40 jaar;2003;454.0;220.0;;190.0;37.0;4.0;2.0
4378;Mannen en vrouwen;Japan;30 tot 40 jaar;2004;439.0;202.0;;192.0;38.0;1.0;5.0
4379;Mannen en vrouwen;Japan;30 tot 40 jaar;2005;427.0;197.0;;192.0;39.0;0.0;0.0
4380;Mannen en vrouwen;Japan;30 tot 40 jaar;2006;403.0;179.0;;188.0;34.0;1.0;1.0
4381;Mannen en vrouwen;Japan;30 tot 40 jaar;2007;415.0;201.0;;184.0;30.0;0.0;0.0
4382;Mannen en vrouwen;Japan;30 tot 40 jaar;2008;457.0;209.0;;188.0;57.0;3.0;0.0
4383;Mannen en vrouwen;Japan;30 tot 40 jaar;2009;382.0;158.0;;175.0;47.0;0.0;1.0
4384;Mannen en vrouwen;Japan;30 tot 40 jaar;2010;326.0;134.0;;146.0;44.0;1.0;1.0
4385;Mannen en vrouwen;Japan;30 tot 40 jaar;2011;400.0;186.0;;158.0;54.0;2.0;0.0
4386;Mannen en vrouwen;Japan;40 jaar en ouder;1995;258.0;174.0;;81.0;2.0;2.0;0.0
4387;Mannen en vrouwen;Japan;40 jaar en ouder;1996;266.0;176.0;;88.0;1.0;0.0;0.0
4388;Mannen en vrouwen;Japan;40 jaar en ouder;1997;250.0;154.0;;93.0;2.0;1.0;0.0
4389;Mannen en vrouwen;Japan;40 jaar en ouder;1998;244.0;161.0;;76.0;7.0;0.0;0.0
4390;Mannen en vrouwen;Japan;40 jaar en ouder;1999;253.0;155.0;;91.0;5.0;1.0;0.0
4391;Mannen en vrouwen;Japan;40 jaar en ouder;2000;255.0;157.0;;90.0;4.0;3.0;0.0
4392;Mannen en vrouwen;Japan;40 jaar en ouder;2001;264.0;181.0;;82.0;0.0;1.0;0.0
4393;Mannen en vrouwen;Japan;40 jaar en ouder;2002;307.0;208.0;;97.0;1.0;0.0;1.0
4394;Mannen en vrouwen;Japan;40 jaar en ouder;2003;265.0;169.0;;91.0;4.0;0.0;1.0
4395;Mannen en vrouwen;Japan;40 jaar en ouder;2004;239.0;142.0;;88.0;9.0;0.0;1.0
4396;Mannen en vrouwen;Japan;40 jaar en ouder;2005;240.0;159.0;;78.0;2.0;0.0;1.0
4397;Mannen en vrouwen;Japan;40 jaar en ouder;2006;279.0;186.0;;85.0;7.0;0.0;1.0
4398;Mannen en vrouwen;Japan;40 jaar en ouder;2007;288.0;190.0;;92.0;6.0;0.0;0.0
4399;Mannen en vrouwen;Japan;40 jaar en ouder;2008;286.0;183.0;;95.0;8.0;0.0;0.0
4400;Mannen en vrouwen;Japan;40 jaar en ouder;2009;241.0;154.0;;82.0;3.0;1.0;1.0
4401;Mannen en vrouwen;Japan;40 jaar en ouder;2010;273.0;176.0;;88.0;7.0;0.0;2.0
4402;Mannen en vrouwen;Japan;40 jaar en ouder;2011;259.0;168.0;;85.0;5.0;0.0;0.0
4403;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;1995;7538.0;35.0;6608.0;858.0;15.0;1.0;21.0
4404;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;1996;3609.0;31.0;2578.0;930.0;41.0;1.0;29.0
4405;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;1997;1790.0;58.0;930.0;718.0;51.0;7.0;25.0
4406;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;1998;1614.0;87.0;621.0;819.0;52.0;12.0;23.0
4407;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;1999;4050.0;109.0;3162.0;664.0;60.0;6.0;49.0
4408;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2000;4698.0;139.0;3547.0;845.0;99.0;8.0;61.0
4409;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2001;3169.0;141.0;1988.0;854.0;121.0;10.0;56.0
4410;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2002;1730.0;83.0;768.0;699.0;104.0;8.0;69.0
4411;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2003;1261.0;82.0;305.0;697.0;94.0;6.0;77.0
4412;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2004;907.0;58.0;158.0;453.0;99.0;13.0;125.0
4413;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2005;764.0;53.0;135.0;372.0;136.0;11.0;56.0
4414;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2006;719.0;84.0;143.0;354.0;105.0;10.0;23.0
4415;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2007;794.0;110.0;190.0;355.0;106.0;10.0;23.0
4416;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2008;972.0;189.0;185.0;420.0;131.0;20.0;28.0
4417;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2009;1019.0;213.0;127.0;446.0;126.0;28.0;80.0
4418;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2010;1019.0;141.0;148.0;473.0;169.0;25.0;63.0
4419;Mannen en vrouwen;Joegoslavië (voormalig);Totaal alle leeftijden;2011;1171.0;138.0;134.0;545.0;216.0;29.0;109.0
4420;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;1995;1618.0;;1481.0;135.0;;;2.0
4421;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;1996;688.0;;520.0;165.0;;;2.0
4422;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;1997;269.0;;164.0;98.0;;;7.0
4423;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;1998;224.0;;115.0;109.0;;;0.0
4424;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;1999;912.0;;770.0;136.0;;;6.0
4425;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2000;1035.0;;880.0;141.0;;;14.0
4426;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2001;534.0;;427.0;101.0;;;7.0
4427;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2002;226.0;;160.0;54.0;;;12.0
4428;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2003;123.0;;54.0;54.0;;;14.0
4429;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2004;60.0;;17.0;33.0;;;10.0
4430;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2005;38.0;;14.0;24.0;;;0.0
4431;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2006;36.0;;13.0;22.0;;;1.0
4432;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2007;39.0;;8.0;31.0;;;0.0
4433;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2008;42.0;;2.0;38.0;;;2.0
4434;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2009;38.0;;3.0;33.0;;;2.0
4435;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2010;53.0;;14.0;37.0;;;2.0
4436;Mannen en vrouwen;Joegoslavië (voormalig);Jonger dan 13 jaar;2011;60.0;;5.0;54.0;;;1.0
4437;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;1995;491.0;;406.0;83.0;1.0;0.0;1.0
4438;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;1996;227.0;;168.0;58.0;0.0;0.0;1.0
4439;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;1997;108.0;;57.0;49.0;1.0;0.0;1.0
4440;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;1998;121.0;;56.0;64.0;1.0;0.0;0.0
4441;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;1999;323.0;;273.0;47.0;2.0;0.0;1.0
4442;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2000;335.0;;279.0;55.0;0.0;0.0;1.0
4443;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2001;203.0;;152.0;49.0;0.0;0.0;2.0
4444;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2002;110.0;;74.0;30.0;0.0;0.0;6.0
4445;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2003;52.0;;15.0;34.0;0.0;0.0;3.0
4446;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2004;28.0;;12.0;16.0;0.0;0.0;1.0
4447;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2005;28.0;;8.0;18.0;1.0;0.0;1.0
4448;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2006;17.0;;8.0;9.0;1.0;0.0;0.0
4449;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2007;22.0;;9.0;13.0;0.0;0.0;0.0
4450;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2008;18.0;;3.0;14.0;1.0;0.0;0.0
4451;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2009;16.0;;2.0;13.0;0.0;0.0;2.0
4452;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2010;16.0;;4.0;9.0;1.0;0.0;2.0
4453;Mannen en vrouwen;Joegoslavië (voormalig);13 tot 18 jaar;2011;19.0;;6.0;10.0;2.0;0.0;2.0
4454;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;1995;380.0;1.0;296.0;80.0;2.0;0.0;0.0
4455;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;1996;206.0;0.0;132.0;67.0;7.0;0.0;0.0
4456;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;1997;110.0;0.0;44.0;57.0;5.0;2.0;1.0
4457;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;1998;104.0;2.0;27.0;70.0;3.0;1.0;0.0
4458;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;1999;225.0;0.0;163.0;51.0;10.0;1.0;0.0
4459;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2000;242.0;1.0;144.0;72.0;22.0;1.0;2.0
4460;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2001;197.0;4.0;94.0;77.0;21.0;1.0;1.0
4461;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2002;105.0;0.0;24.0;61.0;15.0;2.0;3.0
4462;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2003;77.0;1.0;10.0;48.0;17.0;0.0;1.0
4463;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2004;55.0;3.0;6.0;22.0;14.0;2.0;9.0
4464;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2005;61.0;2.0;5.0;20.0;31.0;0.0;3.0
4465;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2006;32.0;1.0;3.0;13.0;14.0;2.0;0.0
4466;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2007;38.0;1.0;11.0;18.0;6.0;0.0;2.0
4467;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2008;38.0;1.0;4.0;17.0;13.0;2.0;1.0
4468;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2009;45.0;1.0;2.0;19.0;15.0;4.0;3.0
4469;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2010;56.0;7.0;6.0;15.0;25.0;1.0;2.0
4470;Mannen en vrouwen;Joegoslavië (voormalig);18 tot 21 jaar;2011;67.0;4.0;2.0;15.0;35.0;2.0;9.0
4471;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;1995;1946.0;20.0;1619.0;292.0;11.0;1.0;4.0
4472;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;1996;987.0;8.0;655.0;293.0;23.0;1.0;6.0
4473;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;1997;624.0;31.0;267.0;285.0;33.0;4.0;3.0
4474;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;1998;563.0;37.0;183.0;282.0;39.0;10.0;13.0
4475;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;1999;1107.0;42.0;750.0;258.0;39.0;5.0;13.0
4476;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2000;1368.0;54.0;882.0;337.0;70.0;7.0;18.0
4477;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2001;1057.0;58.0;531.0;354.0;92.0;9.0;13.0
4478;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2002;637.0;44.0;174.0;323.0;75.0;6.0;15.0
4479;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2003;527.0;40.0;85.0;314.0;60.0;5.0;23.0
4480;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2004;421.0;33.0;40.0;211.0;71.0;12.0;54.0
4481;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2005;354.0;26.0;28.0;164.0;94.0;11.0;30.0
4482;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2006;369.0;42.0;38.0;196.0;77.0;8.0;8.0
4483;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2007;389.0;63.0;45.0;177.0;87.0;10.0;8.0
4484;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2008;460.0;103.0;51.0;187.0;91.0;15.0;13.0
4485;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2009;455.0;72.0;32.0;198.0;90.0;24.0;40.0
4486;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2010;466.0;69.0;24.0;206.0;117.0;24.0;25.0
4487;Mannen en vrouwen;Joegoslavië (voormalig);21 tot 30 jaar;2011;524.0;63.0;24.0;215.0;142.0;27.0;52.0
4488;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;1995;1717.0;8.0;1534.0;164.0;1.0;0.0;9.0
4489;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;1996;763.0;16.0;544.0;183.0;10.0;0.0;10.0
4490;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;1997;362.0;17.0;207.0;122.0;11.0;1.0;4.0
4491;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;1998;355.0;37.0;133.0;172.0;8.0;0.0;5.0
4492;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;1999;899.0;48.0;719.0;116.0;10.0;0.0;6.0
4493;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2000;1049.0;67.0;800.0;162.0;4.0;0.0;16.0
4494;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2001;737.0;66.0;458.0;193.0;8.0;0.0;12.0
4495;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2002;405.0;20.0;200.0;153.0;13.0;0.0;19.0
4496;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2003;320.0;30.0;99.0;164.0;16.0;1.0;11.0
4497;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2004;227.0;18.0;45.0;128.0;13.0;0.0;24.0
4498;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2005;185.0;15.0;46.0;105.0;9.0;0.0;10.0
4499;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2006;187.0;33.0;53.0;78.0;14.0;0.0;10.0
4500;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2007;199.0;32.0;62.0;87.0;12.0;0.0;5.0
4501;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2008;272.0;54.0;77.0;106.0;26.0;2.0;6.0
4502;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2009;272.0;63.0;42.0;126.0;20.0;0.0;21.0
4503;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2010;270.0;37.0;51.0;141.0;23.0;0.0;18.0
4504;Mannen en vrouwen;Joegoslavië (voormalig);30 tot 40 jaar;2011;334.0;46.0;44.0;187.0;33.0;0.0;24.0
4505;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;1995;1386.0;6.0;1272.0;104.0;0.0;0.0;5.0
4506;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;1996;738.0;7.0;558.0;163.0;1.0;0.0;9.0
4507;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;1997;317.0;9.0;190.0;108.0;1.0;0.0;9.0
4508;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;1998;247.0;11.0;108.0;122.0;0.0;1.0;5.0
4509;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;1999;584.0;19.0;486.0;56.0;0.0;0.0;23.0
4510;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2000;669.0;16.0;562.0;78.0;3.0;0.0;10.0
4511;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2001;441.0;13.0;327.0;80.0;0.0;0.0;21.0
4512;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2002;247.0;18.0;136.0;78.0;1.0;0.0;14.0
4513;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2003;162.0;12.0;42.0;83.0;0.0;0.0;25.0
4514;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2004;116.0;4.0;38.0;44.0;2.0;0.0;28.0
4515;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2005;98.0;10.0;34.0;42.0;1.0;0.0;12.0
4516;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2006;78.0;8.0;28.0;37.0;0.0;0.0;5.0
4517;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2007;107.0;15.0;55.0;28.0;0.0;0.0;8.0
4518;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2008;142.0;31.0;48.0;58.0;0.0;0.0;5.0
4519;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2009;193.0;76.0;47.0;58.0;1.0;0.0;11.0
4520;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2010;158.0;28.0;49.0;65.0;2.0;0.0;13.0
4521;Mannen en vrouwen;Joegoslavië (voormalig);40 jaar en ouder;2011;167.0;24.0;53.0;64.0;4.0;0.0;21.0
4522;Mannen en vrouwen;Marokko;Totaal alle leeftijden;1995;3104.0;125.0;206.0;2689.0;52.0;0.0;32.0
4523;Mannen en vrouwen;Marokko;Totaal alle leeftijden;1996;4402.0;137.0;204.0;3941.0;92.0;0.0;28.0
4524;Mannen en vrouwen;Marokko;Totaal alle leeftijden;1997;4728.0;174.0;179.0;4173.0;148.0;6.0;47.0
4525;Mannen en vrouwen;Marokko;Totaal alle leeftijden;1998;5305.0;168.0;167.0;4671.0;248.0;8.0;43.0
4526;Mannen en vrouwen;Marokko;Totaal alle leeftijden;1999;4423.0;134.0;77.0;3928.0;251.0;3.0;30.0
4527;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2000;4236.0;167.0;160.0;3624.0;250.0;3.0;32.0
4528;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2001;4954.0;126.0;52.0;4501.0;218.0;10.0;45.0
4529;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2002;4937.0;135.0;49.0;4512.0;188.0;11.0;43.0
4530;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2003;4562.0;164.0;42.0;4086.0;143.0;15.0;112.0
4531;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2004;3372.0;116.0;38.0;2885.0;124.0;13.0;196.0
4532;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2005;2097.0;56.0;22.0;1851.0;74.0;13.0;81.0
4533;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2006;1769.0;69.0;43.0;1527.0;72.0;10.0;49.0
4534;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2007;1297.0;63.0;39.0;1029.0;83.0;15.0;67.0
4535;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2008;1616.0;86.0;51.0;1330.0;71.0;23.0;55.0
4536;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2009;1884.0;80.0;49.0;1599.0;61.0;25.0;70.0
4537;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2010;1827.0;71.0;32.0;1582.0;38.0;34.0;70.0
4538;Mannen en vrouwen;Marokko;Totaal alle leeftijden;2011;2133.0;106.0;57.0;1804.0;51.0;33.0;82.0
4539;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;1995;446.0;;5.0;439.0;;;2.0
4540;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;1996;564.0;;4.0;559.0;;;1.0
4541;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;1997;638.0;;3.0;629.0;;;6.0
4542;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;1998;551.0;;6.0;541.0;;;3.0
4543;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;1999;587.0;;2.0;582.0;;;3.0
4544;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2000;427.0;;1.0;426.0;;;0.0
4545;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2001;438.0;;2.0;436.0;;;0.0
4546;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2002;465.0;;0.0;461.0;;;4.0
4547;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2003;328.0;;0.0;325.0;;;3.0
4548;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2004;201.0;;2.0;197.0;;;2.0
4549;Mannen en vrouwen;Marokko;Jonger dan 13 jaar;2005;139.0;;0.0;136.0;;;3.0
