ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
4498;Voertuigen met bromfietskenteken;Midden-Groningen;2009;;
4499;Voertuigen met bromfietskenteken;Midden-Groningen;2010;;
4500;Voertuigen met bromfietskenteken;Midden-Groningen;2011;;
4501;Voertuigen met bromfietskenteken;Midden-Groningen;2012;;
4502;Voertuigen met bromfietskenteken;Midden-Groningen;2013;;
4503;Voertuigen met bromfietskenteken;Midden-Groningen;2014;;
4504;Voertuigen met bromfietskenteken;Midden-Groningen;2015;;
4505;Voertuigen met bromfietskenteken;Midden-Groningen;2016;;
4506;Voertuigen met bromfietskenteken;Midden-Groningen;2017;;
4507;Voertuigen met bromfietskenteken;Midden-Groningen;2018;3955.0;65.0
4508;Voertuigen met bromfietskenteken;Midden-Groningen;2019;4101.0;67.0
4509;Voertuigen met bromfietskenteken;Midden-Groningen;2020;4213.0;69.0
4510;Voertuigen met bromfietskenteken;Midden-Groningen;2021;4410.0;73.0
4511;Voertuigen met bromfietskenteken;Midden-Groningen;2022;4570.0;75.0
4512;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2007;543.0;49.0
4513;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2008;616.0;56.0
4514;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2009;673.0;61.0
4515;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2010;735.0;67.0
4516;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2011;826.0;75.0
4517;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2012;847.0;77.0
4518;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2013;859.0;79.0
4519;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2014;875.0;81.0
4520;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2015;888.0;82.0
4521;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2016;930.0;86.0
4522;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2017;931.0;86.0
4523;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2018;956.0;88.0
4524;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2019;1036.0;95.0
4525;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2020;1033.0;94.0
4526;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2021;1121.0;102.0
4527;Voertuigen met bromfietskenteken;Mill en Sint Hubert;2022;;
4528;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2007;211.0;36.0
4529;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2008;230.0;39.0
4530;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2009;280.0;48.0
4531;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2010;317.0;54.0
4532;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2011;323.0;55.0
4533;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2012;327.0;55.0
4534;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2013;357.0;60.0
4535;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2014;365.0;62.0
4536;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2015;;
4537;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2016;;
4538;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2017;;
4539;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2018;;
4540;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2019;;
4541;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2020;;
4542;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2021;;
4543;Voertuigen met bromfietskenteken;Millingen aan de Rijn;2022;;
4544;Voertuigen met bromfietskenteken;Moerdijk;2007;1300.0;35.0
4545;Voertuigen met bromfietskenteken;Moerdijk;2008;1353.0;37.0
4546;Voertuigen met bromfietskenteken;Moerdijk;2009;1503.0;41.0
4547;Voertuigen met bromfietskenteken;Moerdijk;2010;1599.0;44.0
4548;Voertuigen met bromfietskenteken;Moerdijk;2011;1699.0;46.0
4549;Voertuigen met bromfietskenteken;Moerdijk;2012;1711.0;47.0
4550;Voertuigen met bromfietskenteken;Moerdijk;2013;1726.0;47.0
4551;Voertuigen met bromfietskenteken;Moerdijk;2014;1721.0;47.0
4552;Voertuigen met bromfietskenteken;Moerdijk;2015;1749.0;48.0
4553;Voertuigen met bromfietskenteken;Moerdijk;2016;1825.0;50.0
4554;Voertuigen met bromfietskenteken;Moerdijk;2017;1897.0;51.0
4555;Voertuigen met bromfietskenteken;Moerdijk;2018;1988.0;54.0
4556;Voertuigen met bromfietskenteken;Moerdijk;2019;2085.0;56.0
4557;Voertuigen met bromfietskenteken;Moerdijk;2020;2174.0;59.0
4558;Voertuigen met bromfietskenteken;Moerdijk;2021;2447.0;66.0
4559;Voertuigen met bromfietskenteken;Moerdijk;2022;2634.0;71.0
4560;Voertuigen met bromfietskenteken;Molenlanden;2007;;
4561;Voertuigen met bromfietskenteken;Molenlanden;2008;;
4562;Voertuigen met bromfietskenteken;Molenlanden;2009;;
4563;Voertuigen met bromfietskenteken;Molenlanden;2010;;
4564;Voertuigen met bromfietskenteken;Molenlanden;2011;;
4565;Voertuigen met bromfietskenteken;Molenlanden;2012;;
4566;Voertuigen met bromfietskenteken;Molenlanden;2013;;
4567;Voertuigen met bromfietskenteken;Molenlanden;2014;;
4568;Voertuigen met bromfietskenteken;Molenlanden;2015;;
4569;Voertuigen met bromfietskenteken;Molenlanden;2016;;
4570;Voertuigen met bromfietskenteken;Molenlanden;2017;;
4571;Voertuigen met bromfietskenteken;Molenlanden;2018;;
4572;Voertuigen met bromfietskenteken;Molenlanden;2019;3744.0;85.0
4573;Voertuigen met bromfietskenteken;Molenlanden;2020;3860.0;88.0
4574;Voertuigen met bromfietskenteken;Molenlanden;2021;4075.0;92.0
4575;Voertuigen met bromfietskenteken;Molenlanden;2022;4366.0;98.0
4576;Voertuigen met bromfietskenteken;Molenwaard;2007;;
4577;Voertuigen met bromfietskenteken;Molenwaard;2008;;
4578;Voertuigen met bromfietskenteken;Molenwaard;2009;;
4579;Voertuigen met bromfietskenteken;Molenwaard;2010;;
4580;Voertuigen met bromfietskenteken;Molenwaard;2011;;
4581;Voertuigen met bromfietskenteken;Molenwaard;2012;;
4582;Voertuigen met bromfietskenteken;Molenwaard;2013;2235.0;77.0
4583;Voertuigen met bromfietskenteken;Molenwaard;2014;2257.0;78.0
4584;Voertuigen met bromfietskenteken;Molenwaard;2015;2300.0;79.0
4585;Voertuigen met bromfietskenteken;Molenwaard;2016;2361.0;81.0
4586;Voertuigen met bromfietskenteken;Molenwaard;2017;2454.0;84.0
4587;Voertuigen met bromfietskenteken;Molenwaard;2018;2584.0;88.0
4588;Voertuigen met bromfietskenteken;Molenwaard;2019;;
4589;Voertuigen met bromfietskenteken;Molenwaard;2020;;
4590;Voertuigen met bromfietskenteken;Molenwaard;2021;;
4591;Voertuigen met bromfietskenteken;Molenwaard;2022;;
4592;Voertuigen met bromfietskenteken;Montferland;2007;1696.0;48.0
4593;Voertuigen met bromfietskenteken;Montferland;2008;1753.0;50.0
4594;Voertuigen met bromfietskenteken;Montferland;2009;1863.0;53.0
4595;Voertuigen met bromfietskenteken;Montferland;2010;1944.0;55.0
4596;Voertuigen met bromfietskenteken;Montferland;2011;2094.0;60.0
4597;Voertuigen met bromfietskenteken;Montferland;2012;2158.0;62.0
4598;Voertuigen met bromfietskenteken;Montferland;2013;2264.0;65.0
4599;Voertuigen met bromfietskenteken;Montferland;2014;2317.0;66.0
4600;Voertuigen met bromfietskenteken;Montferland;2015;2358.0;67.0
4601;Voertuigen met bromfietskenteken;Montferland;2016;2381.0;68.0
4602;Voertuigen met bromfietskenteken;Montferland;2017;2490.0;71.0
4603;Voertuigen met bromfietskenteken;Montferland;2018;2537.0;71.0
4604;Voertuigen met bromfietskenteken;Montferland;2019;2607.0;72.0
4605;Voertuigen met bromfietskenteken;Montferland;2020;2639.0;73.0
4606;Voertuigen met bromfietskenteken;Montferland;2021;2753.0;76.0
4607;Voertuigen met bromfietskenteken;Montferland;2022;2819.0;78.0
4608;Voertuigen met bromfietskenteken;Montfoort;2007;455.0;34.0
4609;Voertuigen met bromfietskenteken;Montfoort;2008;503.0;37.0
4610;Voertuigen met bromfietskenteken;Montfoort;2009;577.0;43.0
4611;Voertuigen met bromfietskenteken;Montfoort;2010;646.0;48.0
4612;Voertuigen met bromfietskenteken;Montfoort;2011;659.0;49.0
4613;Voertuigen met bromfietskenteken;Montfoort;2012;684.0;50.0
4614;Voertuigen met bromfietskenteken;Montfoort;2013;690.0;51.0
4615;Voertuigen met bromfietskenteken;Montfoort;2014;698.0;51.0
4616;Voertuigen met bromfietskenteken;Montfoort;2015;741.0;54.0
4617;Voertuigen met bromfietskenteken;Montfoort;2016;774.0;56.0
4618;Voertuigen met bromfietskenteken;Montfoort;2017;778.0;56.0
4619;Voertuigen met bromfietskenteken;Montfoort;2018;785.0;57.0
4620;Voertuigen met bromfietskenteken;Montfoort;2019;807.0;58.0
4621;Voertuigen met bromfietskenteken;Montfoort;2020;836.0;60.0
4622;Voertuigen met bromfietskenteken;Montfoort;2021;851.0;61.0
4623;Voertuigen met bromfietskenteken;Montfoort;2022;907.0;66.0
4624;Voertuigen met bromfietskenteken;Mook en Middelaar;2007;289.0;36.0
4625;Voertuigen met bromfietskenteken;Mook en Middelaar;2008;306.0;38.0
4626;Voertuigen met bromfietskenteken;Mook en Middelaar;2009;345.0;43.0
4627;Voertuigen met bromfietskenteken;Mook en Middelaar;2010;403.0;50.0
4628;Voertuigen met bromfietskenteken;Mook en Middelaar;2011;455.0;57.0
4629;Voertuigen met bromfietskenteken;Mook en Middelaar;2012;477.0;61.0
4630;Voertuigen met bromfietskenteken;Mook en Middelaar;2013;451.0;58.0
4631;Voertuigen met bromfietskenteken;Mook en Middelaar;2014;452.0;58.0
4632;Voertuigen met bromfietskenteken;Mook en Middelaar;2015;440.0;57.0
4633;Voertuigen met bromfietskenteken;Mook en Middelaar;2016;465.0;60.0
4634;Voertuigen met bromfietskenteken;Mook en Middelaar;2017;467.0;60.0
4635;Voertuigen met bromfietskenteken;Mook en Middelaar;2018;483.0;62.0
4636;Voertuigen met bromfietskenteken;Mook en Middelaar;2019;506.0;65.0
4637;Voertuigen met bromfietskenteken;Mook en Middelaar;2020;516.0;66.0
4638;Voertuigen met bromfietskenteken;Mook en Middelaar;2021;507.0;64.0
4639;Voertuigen met bromfietskenteken;Mook en Middelaar;2022;482.0;60.0
4640;Voertuigen met bromfietskenteken;Moordrecht;2007;305.0;38.0
4641;Voertuigen met bromfietskenteken;Moordrecht;2008;340.0;42.0
4642;Voertuigen met bromfietskenteken;Moordrecht;2009;474.0;58.0
4643;Voertuigen met bromfietskenteken;Moordrecht;2010;;
4644;Voertuigen met bromfietskenteken;Moordrecht;2011;;
4645;Voertuigen met bromfietskenteken;Moordrecht;2012;;
4646;Voertuigen met bromfietskenteken;Moordrecht;2013;;
4647;Voertuigen met bromfietskenteken;Moordrecht;2014;;
4648;Voertuigen met bromfietskenteken;Moordrecht;2015;;
4649;Voertuigen met bromfietskenteken;Moordrecht;2016;;
4650;Voertuigen met bromfietskenteken;Moordrecht;2017;;
4651;Voertuigen met bromfietskenteken;Moordrecht;2018;;
4652;Voertuigen met bromfietskenteken;Moordrecht;2019;;
4653;Voertuigen met bromfietskenteken;Moordrecht;2020;;
4654;Voertuigen met bromfietskenteken;Moordrecht;2021;;
4655;Voertuigen met bromfietskenteken;Moordrecht;2022;;
4656;Voertuigen met bromfietskenteken;Muiden;2007;258.0;39.0
4657;Voertuigen met bromfietskenteken;Muiden;2008;260.0;39.0
4658;Voertuigen met bromfietskenteken;Muiden;2009;322.0;49.0
4659;Voertuigen met bromfietskenteken;Muiden;2010;324.0;50.0
4660;Voertuigen met bromfietskenteken;Muiden;2011;358.0;55.0
4661;Voertuigen met bromfietskenteken;Muiden;2012;375.0;58.0
4662;Voertuigen met bromfietskenteken;Muiden;2013;408.0;64.0
4663;Voertuigen met bromfietskenteken;Muiden;2014;430.0;68.0
4664;Voertuigen met bromfietskenteken;Muiden;2015;469.0;75.0
4665;Voertuigen met bromfietskenteken;Muiden;2016;;
4666;Voertuigen met bromfietskenteken;Muiden;2017;;
4667;Voertuigen met bromfietskenteken;Muiden;2018;;
4668;Voertuigen met bromfietskenteken;Muiden;2019;;
4669;Voertuigen met bromfietskenteken;Muiden;2020;;
4670;Voertuigen met bromfietskenteken;Muiden;2021;;
4671;Voertuigen met bromfietskenteken;Muiden;2022;;
4672;Voertuigen met bromfietskenteken;Naarden;2007;461.0;27.0
4673;Voertuigen met bromfietskenteken;Naarden;2008;491.0;29.0
4674;Voertuigen met bromfietskenteken;Naarden;2009;645.0;38.0
4675;Voertuigen met bromfietskenteken;Naarden;2010;760.0;44.0
4676;Voertuigen met bromfietskenteken;Naarden;2011;806.0;47.0
4677;Voertuigen met bromfietskenteken;Naarden;2012;800.0;47.0
4678;Voertuigen met bromfietskenteken;Naarden;2013;791.0;46.0
4679;Voertuigen met bromfietskenteken;Naarden;2014;800.0;46.0
4680;Voertuigen met bromfietskenteken;Naarden;2015;773.0;45.0
4681;Voertuigen met bromfietskenteken;Naarden;2016;;
4682;Voertuigen met bromfietskenteken;Naarden;2017;;
4683;Voertuigen met bromfietskenteken;Naarden;2018;;
4684;Voertuigen met bromfietskenteken;Naarden;2019;;
4685;Voertuigen met bromfietskenteken;Naarden;2020;;
4686;Voertuigen met bromfietskenteken;Naarden;2021;;
4687;Voertuigen met bromfietskenteken;Naarden;2022;;
4688;Voertuigen met bromfietskenteken;Neder-Betuwe;2007;1352.0;61.0
4689;Voertuigen met bromfietskenteken;Neder-Betuwe;2008;1370.0;61.0
4690;Voertuigen met bromfietskenteken;Neder-Betuwe;2009;1469.0;65.0
4691;Voertuigen met bromfietskenteken;Neder-Betuwe;2010;1559.0;69.0
4692;Voertuigen met bromfietskenteken;Neder-Betuwe;2011;1691.0;75.0
4693;Voertuigen met bromfietskenteken;Neder-Betuwe;2012;1726.0;76.0
4694;Voertuigen met bromfietskenteken;Neder-Betuwe;2013;1667.0;74.0
4695;Voertuigen met bromfietskenteken;Neder-Betuwe;2014;1661.0;74.0
4696;Voertuigen met bromfietskenteken;Neder-Betuwe;2015;1676.0;74.0
4697;Voertuigen met bromfietskenteken;Neder-Betuwe;2016;1659.0;72.0
4698;Voertuigen met bromfietskenteken;Neder-Betuwe;2017;1716.0;74.0
4699;Voertuigen met bromfietskenteken;Neder-Betuwe;2018;1763.0;75.0
4700;Voertuigen met bromfietskenteken;Neder-Betuwe;2019;1799.0;75.0
4701;Voertuigen met bromfietskenteken;Neder-Betuwe;2020;1842.0;76.0
4702;Voertuigen met bromfietskenteken;Neder-Betuwe;2021;1905.0;77.0
4703;Voertuigen met bromfietskenteken;Neder-Betuwe;2022;1998.0;80.0
4704;Voertuigen met bromfietskenteken;Nederlek;2007;706.0;49.0
4705;Voertuigen met bromfietskenteken;Nederlek;2008;720.0;50.0
4706;Voertuigen met bromfietskenteken;Nederlek;2009;811.0;57.0
4707;Voertuigen met bromfietskenteken;Nederlek;2010;929.0;66.0
4708;Voertuigen met bromfietskenteken;Nederlek;2011;1010.0;72.0
4709;Voertuigen met bromfietskenteken;Nederlek;2012;1072.0;77.0
4710;Voertuigen met bromfietskenteken;Nederlek;2013;1139.0;81.0
4711;Voertuigen met bromfietskenteken;Nederlek;2014;1135.0;81.0
4712;Voertuigen met bromfietskenteken;Nederlek;2015;;
4713;Voertuigen met bromfietskenteken;Nederlek;2016;;
4714;Voertuigen met bromfietskenteken;Nederlek;2017;;
4715;Voertuigen met bromfietskenteken;Nederlek;2018;;
4716;Voertuigen met bromfietskenteken;Nederlek;2019;;
4717;Voertuigen met bromfietskenteken;Nederlek;2020;;
4718;Voertuigen met bromfietskenteken;Nederlek;2021;;
4719;Voertuigen met bromfietskenteken;Nederlek;2022;;
4720;Voertuigen met bromfietskenteken;Nederweert;2007;553.0;33.0
4721;Voertuigen met bromfietskenteken;Nederweert;2008;643.0;39.0
4722;Voertuigen met bromfietskenteken;Nederweert;2009;706.0;42.0
4723;Voertuigen met bromfietskenteken;Nederweert;2010;754.0;45.0
4724;Voertuigen met bromfietskenteken;Nederweert;2011;802.0;48.0
4725;Voertuigen met bromfietskenteken;Nederweert;2012;912.0;54.0
4726;Voertuigen met bromfietskenteken;Nederweert;2013;1006.0;60.0
4727;Voertuigen met bromfietskenteken;Nederweert;2014;1042.0;62.0
4728;Voertuigen met bromfietskenteken;Nederweert;2015;1115.0;66.0
4729;Voertuigen met bromfietskenteken;Nederweert;2016;1140.0;68.0
4730;Voertuigen met bromfietskenteken;Nederweert;2017;1173.0;70.0
4731;Voertuigen met bromfietskenteken;Nederweert;2018;1215.0;71.0
4732;Voertuigen met bromfietskenteken;Nederweert;2019;1302.0;77.0
4733;Voertuigen met bromfietskenteken;Nederweert;2020;1356.0;80.0
4734;Voertuigen met bromfietskenteken;Nederweert;2021;1408.0;82.0
4735;Voertuigen met bromfietskenteken;Nederweert;2022;1490.0;86.0
4736;Voertuigen met bromfietskenteken;Neerijnen;2007;709.0;60.0
4737;Voertuigen met bromfietskenteken;Neerijnen;2008;722.0;61.0
4738;Voertuigen met bromfietskenteken;Neerijnen;2009;752.0;64.0
4739;Voertuigen met bromfietskenteken;Neerijnen;2010;818.0;69.0
4740;Voertuigen met bromfietskenteken;Neerijnen;2011;832.0;70.0
4741;Voertuigen met bromfietskenteken;Neerijnen;2012;853.0;71.0
4742;Voertuigen met bromfietskenteken;Neerijnen;2013;830.0;69.0
4743;Voertuigen met bromfietskenteken;Neerijnen;2014;796.0;66.0
4744;Voertuigen met bromfietskenteken;Neerijnen;2015;815.0;68.0
4745;Voertuigen met bromfietskenteken;Neerijnen;2016;1143.0;94.0
4746;Voertuigen met bromfietskenteken;Neerijnen;2017;1371.0;111.0
4747;Voertuigen met bromfietskenteken;Neerijnen;2018;1781.0;144.0
4748;Voertuigen met bromfietskenteken;Neerijnen;2019;;
4749;Voertuigen met bromfietskenteken;Neerijnen;2020;;
4750;Voertuigen met bromfietskenteken;Neerijnen;2021;;
4751;Voertuigen met bromfietskenteken;Neerijnen;2022;;
4752;Voertuigen met bromfietskenteken;Niedorp;2007;594.0;50.0
4753;Voertuigen met bromfietskenteken;Niedorp;2008;643.0;53.0
4754;Voertuigen met bromfietskenteken;Niedorp;2009;742.0;61.0
4755;Voertuigen met bromfietskenteken;Niedorp;2010;778.0;64.0
4756;Voertuigen met bromfietskenteken;Niedorp;2011;866.0;71.0
4757;Voertuigen met bromfietskenteken;Niedorp;2012;;
4758;Voertuigen met bromfietskenteken;Niedorp;2013;;
4759;Voertuigen met bromfietskenteken;Niedorp;2014;;
4760;Voertuigen met bromfietskenteken;Niedorp;2015;;
4761;Voertuigen met bromfietskenteken;Niedorp;2016;;
4762;Voertuigen met bromfietskenteken;Niedorp;2017;;
4763;Voertuigen met bromfietskenteken;Niedorp;2018;;
4764;Voertuigen met bromfietskenteken;Niedorp;2019;;
4765;Voertuigen met bromfietskenteken;Niedorp;2020;;
4766;Voertuigen met bromfietskenteken;Niedorp;2021;;
4767;Voertuigen met bromfietskenteken;Niedorp;2022;;
4768;Voertuigen met bromfietskenteken;Nieuwegein;2007;2840.0;46.0
4769;Voertuigen met bromfietskenteken;Nieuwegein;2008;3031.0;50.0
4770;Voertuigen met bromfietskenteken;Nieuwegein;2009;3396.0;56.0
4771;Voertuigen met bromfietskenteken;Nieuwegein;2010;3565.0;59.0
4772;Voertuigen met bromfietskenteken;Nieuwegein;2011;3737.0;61.0
4773;Voertuigen met bromfietskenteken;Nieuwegein;2012;3755.0;62.0
4774;Voertuigen met bromfietskenteken;Nieuwegein;2013;3823.0;63.0
4775;Voertuigen met bromfietskenteken;Nieuwegein;2014;3850.0;63.0
4776;Voertuigen met bromfietskenteken;Nieuwegein;2015;3894.0;64.0
4777;Voertuigen met bromfietskenteken;Nieuwegein;2016;3978.0;64.0
4778;Voertuigen met bromfietskenteken;Nieuwegein;2017;3968.0;64.0
4779;Voertuigen met bromfietskenteken;Nieuwegein;2018;4083.0;65.0
4780;Voertuigen met bromfietskenteken;Nieuwegein;2019;4176.0;66.0
4781;Voertuigen met bromfietskenteken;Nieuwegein;2020;4205.0;66.0
4782;Voertuigen met bromfietskenteken;Nieuwegein;2021;4475.0;70.0
4783;Voertuigen met bromfietskenteken;Nieuwegein;2022;4423.0;69.0
4784;Voertuigen met bromfietskenteken;Nieuwerkerk aan den IJssel;2007;720.0;33.0
4785;Voertuigen met bromfietskenteken;Nieuwerkerk aan den IJssel;2008;831.0;38.0
4786;Voertuigen met bromfietskenteken;Nieuwerkerk aan den IJssel;2009;974.0;45.0
4787;Voertuigen met bromfietskenteken;Nieuwerkerk aan den IJssel;2010;;
4788;Voertuigen met bromfietskenteken;Nieuwerkerk aan den IJssel;2011;;
