ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
212;Totaal woningen;Wijk 05 Buitengebied Albrandswaard;Albrandswaard                           ;Wijk      ;WK061305  ;1320.0;3920.0;2590.0;;1.0
213;Totaal woningen;Portland-Koedoodzone;Albrandswaard                           ;Buurt     ;BU06130521;2350.0;5500.0;4880.0;;1.0
214;Totaal woningen;Buitengebied;Albrandswaard                           ;Buurt     ;BU06130522;1250.0;3830.0;2450.0;;1.0
215;Totaal woningen;Wijk 06 Portland;Albrandswaard                           ;Wijk      ;WK061306  ;740.0;2970.0;2220.0;3.4;1.0
216;Totaal woningen;Driehoek;Albrandswaard                           ;Buurt     ;BU06130623;800.0;3070.0;2130.0;;1.0
217;Totaal woningen;Portland-Centrum;Albrandswaard                           ;Buurt     ;BU06130624;690.0;3020.0;2240.0;15.6;1.0
218;Totaal woningen;Wijkpark Portland;Albrandswaard                           ;Buurt     ;BU06130625;1110.0;5140.0;3050.0;;1.0
219;Totaal woningen;De Eilanden;Albrandswaard                           ;Buurt     ;BU06130626;710.0;2820.0;2240.0;;1.0
220;Totaal woningen;Wijk 07 Rotterdam-Albrandswaard;Albrandswaard                           ;Wijk      ;WK061307  ;;;;;1.0
221;Totaal woningen;Distripark;Albrandswaard                           ;Buurt     ;BU06130706;;;;;1.0
222;Totaal woningen;Alkmaar;Alkmaar                                 ;Gemeente  ;GM0361    ;780.0;2230.0;1800.0;7.9;1.0
223;Totaal woningen;Zuid;Alkmaar                                 ;Wijk      ;WK036101  ;840.0;2130.0;1860.0;11.2;1.0
224;Totaal woningen;Kooimeer;Alkmaar                                 ;Buurt     ;BU03610100;460.0;1920.0;1580.0;43.9;1.0
225;Totaal woningen;Dillenburg en Stadhouderskwartier;Alkmaar                                 ;Buurt     ;BU03610101;670.0;1800.0;1510.0;19.8;1.0
226;Totaal woningen;Staatsliedenkwartier en Landstraten;Alkmaar                                 ;Buurt     ;BU03610102;820.0;1840.0;1630.0;;1.0
227;Totaal woningen;Oud-Rochdale;Alkmaar                                 ;Buurt     ;BU03610103;840.0;1640.0;1620.0;;1.0
228;Totaal woningen;Emmakwartier;Alkmaar                                 ;Buurt     ;BU03610104;870.0;2230.0;2010.0;13.5;1.0
229;Totaal woningen;Nassaukwartier en Hout;Alkmaar                                 ;Buurt     ;BU03610105;1110.0;2520.0;2270.0;;1.0
230;Totaal woningen;Oranjepark;Alkmaar                                 ;Buurt     ;BU03610106;970.0;2640.0;2240.0;17.3;1.0
231;Totaal woningen;Cranenbroek;Alkmaar                                 ;Buurt     ;BU03610107;950.0;2480.0;2180.0;;1.0
232;Totaal woningen;Bloemwijk en Zocherkwartier;Alkmaar                                 ;Buurt     ;BU03610108;890.0;2080.0;1900.0;;1.0
233;Totaal woningen;Burgemeesterskwartier;Alkmaar                                 ;Buurt     ;BU03610109;1090.0;2600.0;2150.0;;1.0
234;Totaal woningen;Oudorp;Alkmaar                                 ;Wijk      ;WK036102  ;760.0;2310.0;1700.0;15.7;1.0
235;Totaal woningen;Rekerbuurt en Ooievaarsnest;Alkmaar                                 ;Buurt     ;BU03610200;900.0;2420.0;1800.0;;1.0
236;Totaal woningen;Oudorp-Noord en Oudorp-Oost;Alkmaar                                 ;Buurt     ;BU03610201;900.0;2300.0;1640.0;;1.0
237;Totaal woningen;Oudorp-Centrum;Alkmaar                                 ;Buurt     ;BU03610202;1030.0;2500.0;1730.0;;1.0
238;Totaal woningen;Schermereiland en Omval;Alkmaar                                 ;Buurt     ;BU03610203;620.0;2180.0;1820.0;23.8;1.0
239;Totaal woningen;Oudorperpolder-Zuid;Alkmaar                                 ;Buurt     ;BU03610204;220.0;1810.0;1460.0;70.3;1.0
240;Totaal woningen;Oudorperpolder-Midden;Alkmaar                                 ;Buurt     ;BU03610205;1000.0;2320.0;1670.0;;1.0
241;Totaal woningen;Oudorperpolder-Noord;Alkmaar                                 ;Buurt     ;BU03610206;790.0;1980.0;1530.0;8.7;1.0
242;Totaal woningen;De Nollen;Alkmaar                                 ;Buurt     ;BU03610208;900.0;3350.0;2030.0;;1.0
243;Totaal woningen;Beverkoog;Alkmaar                                 ;Buurt     ;BU03610209;1330.0;3720.0;2740.0;;1.0
244;Totaal woningen;Overdie;Alkmaar                                 ;Wijk      ;WK036103  ;570.0;1950.0;1800.0;20.7;1.0
245;Totaal woningen;Oud-Overdie;Alkmaar                                 ;Buurt     ;BU03610300;530.0;2010.0;1770.0;28.1;1.0
246;Totaal woningen;Oosterhout;Alkmaar                                 ;Buurt     ;BU03610301;370.0;2060.0;2010.0;32.3;1.0
247;Totaal woningen;Overdie-Oost;Alkmaar                                 ;Buurt     ;BU03610302;620.0;1800.0;1730.0;17.5;1.0
248;Totaal woningen;Overdie-West;Alkmaar                                 ;Buurt     ;BU03610303;760.0;2040.0;1790.0;;1.0
249;Totaal woningen;Boekelermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03610308;;;;;1.0
250;Totaal woningen;Boekelermeer-Noord;Alkmaar                                 ;Buurt     ;BU03610309;1350.0;3610.0;1960.0;;1.0
251;Totaal woningen;West;Alkmaar                                 ;Wijk      ;WK036104  ;790.0;2020.0;1670.0;;1.0
252;Totaal woningen;De Hoef III en IV;Alkmaar                                 ;Buurt     ;BU03610400;740.0;1940.0;1640.0;;1.0
253;Totaal woningen;De Hoef I en II;Alkmaar                                 ;Buurt     ;BU03610401;690.0;1840.0;1580.0;;1.0
254;Totaal woningen;Bergerwegkwartier;Alkmaar                                 ;Buurt     ;BU03610402;880.0;2200.0;1790.0;;1.0
255;Totaal woningen;Bergerhof en Blaeustraatkwartier;Alkmaar                                 ;Buurt     ;BU03610403;730.0;1880.0;1700.0;;1.0
256;Totaal woningen;Bergermeer;Alkmaar                                 ;Buurt     ;BU03610404;1030.0;2410.0;1690.0;;1.0
257;Totaal woningen;Landelijk gebied-West;Alkmaar                                 ;Buurt     ;BU03610409;1660.0;4030.0;3490.0;;1.0
258;Totaal woningen;Huiswaard;Alkmaar                                 ;Wijk      ;WK036105  ;800.0;2140.0;1840.0;8.2;1.0
259;Totaal woningen;Huiswaard-1-Zuid;Alkmaar                                 ;Buurt     ;BU03610500;870.0;2220.0;1920.0;4.4;1.0
260;Totaal woningen;Muiderwaard;Alkmaar                                 ;Buurt     ;BU03610501;240.0;1700.0;1700.0;65.0;1.0
261;Totaal woningen;Huiswaard-2-West;Alkmaar                                 ;Buurt     ;BU03610502;880.0;2190.0;1770.0;;1.0
262;Totaal woningen;Huiswaard-2-Oost;Alkmaar                                 ;Buurt     ;BU03610503;820.0;2160.0;1890.0;;1.0
263;Totaal woningen;De Mare;Alkmaar                                 ;Wijk      ;WK036106  ;790.0;2150.0;1740.0;;1.0
264;Totaal woningen;'t Rak-Zuid;Alkmaar                                 ;Buurt     ;BU03610600;810.0;2250.0;1760.0;;1.0
265;Totaal woningen;'t Rak-Noord;Alkmaar                                 ;Buurt     ;BU03610601;730.0;2200.0;1750.0;;1.0
266;Totaal woningen;De Horn-Noord;Alkmaar                                 ;Buurt     ;BU03610602;750.0;2140.0;1580.0;6.5;1.0
267;Totaal woningen;De Horn-Zuid;Alkmaar                                 ;Buurt     ;BU03610603;910.0;2240.0;1840.0;;1.0
268;Totaal woningen;De Mare;Alkmaar                                 ;Buurt     ;BU03610604;730.0;1930.0;1740.0;6.0;1.0
269;Totaal woningen;Daalmeer/Koedijk;Alkmaar                                 ;Wijk      ;WK036107  ;750.0;2300.0;1670.0;;1.0
270;Totaal woningen;Daalmeer-Zuidoost;Alkmaar                                 ;Buurt     ;BU03610700;710.0;2420.0;1750.0;;1.0
271;Totaal woningen;Daalmeer-Zuidwest;Alkmaar                                 ;Buurt     ;BU03610701;690.0;1910.0;1350.0;;1.0
272;Totaal woningen;Koedijk en De Weijdt;Alkmaar                                 ;Buurt     ;BU03610702;920.0;2420.0;1830.0;;1.0
273;Totaal woningen;Daalmeer-Noordwest;Alkmaar                                 ;Buurt     ;BU03610703;700.0;2420.0;1830.0;;1.0
274;Totaal woningen;Daalmeer-Noordoost;Alkmaar                                 ;Buurt     ;BU03610704;720.0;2470.0;1670.0;;1.0
275;Totaal woningen;Landelijk gebied Noord;Alkmaar                                 ;Buurt     ;BU03610709;1770.0;4640.0;2770.0;;1.0
276;Totaal woningen;Centrum;Alkmaar                                 ;Wijk      ;WK036108  ;720.0;1990.0;1890.0;8.6;1.0
277;Totaal woningen;Binnenstad-West;Alkmaar                                 ;Buurt     ;BU03610800;740.0;1820.0;1770.0;;1.0
278;Totaal woningen;Binnenstad-Oost;Alkmaar                                 ;Buurt     ;BU03610801;660.0;2050.0;1940.0;19.3;1.0
279;Totaal woningen;Spoorbuurt;Alkmaar                                 ;Buurt     ;BU03610802;850.0;2060.0;1950.0;;1.0
280;Totaal woningen;Overstad;Alkmaar                                 ;Buurt     ;BU03610803;390.0;2470.0;2220.0;21.5;1.0
281;Totaal woningen;Schermer;Alkmaar                                 ;Wijk      ;WK036109  ;1050.0;3080.0;2130.0;;1.0
282;Totaal woningen;Oterleek;Alkmaar                                 ;Buurt     ;BU03610900;1270.0;3420.0;2180.0;;1.0
283;Totaal woningen;Ursem;Alkmaar                                 ;Buurt     ;BU03610901;1050.0;4060.0;1750.0;;1.0
284;Totaal woningen;Stompetoren;Alkmaar                                 ;Buurt     ;BU03610902;850.0;2900.0;2010.0;;1.0
285;Totaal woningen;Schermerhorn;Alkmaar                                 ;Buurt     ;BU03610903;1020.0;2790.0;1970.0;;1.0
286;Totaal woningen;Zuidschermer;Alkmaar                                 ;Buurt     ;BU03610904;1290.0;3570.0;2410.0;;1.0
287;Totaal woningen;Driehuizen;Alkmaar                                 ;Buurt     ;BU03610905;1380.0;3470.0;2650.0;;1.0
288;Totaal woningen;Grootschermer;Alkmaar                                 ;Buurt     ;BU03610906;1200.0;3250.0;2340.0;;1.0
289;Totaal woningen;Graft-De Rijp;Alkmaar                                 ;Wijk      ;WK036110  ;1040.0;2840.0;2150.0;;1.0
290;Totaal woningen;Noordeinde;Alkmaar                                 ;Buurt     ;BU03611000;1290.0;3360.0;2160.0;;1.0
291;Totaal woningen;West-Graftdijk;Alkmaar                                 ;Buurt     ;BU03611001;1080.0;2890.0;1920.0;;1.0
292;Totaal woningen;Graft;Alkmaar                                 ;Buurt     ;BU03611002;1070.0;2890.0;1960.0;;1.0
293;Totaal woningen;De Rijp;Alkmaar                                 ;Buurt     ;BU03611003;980.0;2710.0;2160.0;;1.0
294;Totaal woningen;Oost-Graftdijk;Alkmaar                                 ;Buurt     ;BU03611004;1190.0;2850.0;2290.0;;1.0
295;Totaal woningen;Starnmeer;Alkmaar                                 ;Buurt     ;BU03611005;1680.0;4570.0;2920.0;;1.0
296;Totaal woningen;Markenbinnen;Alkmaar                                 ;Buurt     ;BU03611006;1250.0;3410.0;2520.0;;1.0
297;Totaal woningen;Vroonermeer;Alkmaar                                 ;Wijk      ;WK036111  ;430.0;2720.0;1610.0;34.6;1.0
298;Totaal woningen;Vroonermeer-Zuid;Alkmaar                                 ;Buurt     ;BU03611100;610.0;2700.0;1730.0;11.7;1.0
299;Totaal woningen;Vroonermeer-Noord;Alkmaar                                 ;Buurt     ;BU03611101;80.0;2740.0;1360.0;79.6;1.0
300;Totaal woningen;Almelo;Almelo                                  ;Gemeente  ;GM0141    ;910.0;2550.0;1980.0;;1.0
301;Totaal woningen;Binnenstad;Almelo                                  ;Wijk      ;WK014110  ;760.0;1940.0;1830.0;;1.0
302;Totaal woningen;Binnenstad Noord;Almelo                                  ;Buurt     ;BU01411000;750.0;1900.0;1760.0;;1.0
303;Totaal woningen;Binnenstad Zuid;Almelo                                  ;Buurt     ;BU01411001;710.0;1870.0;1810.0;;1.0
304;Totaal woningen;Ulk en omgeving;Almelo                                  ;Buurt     ;BU01411002;730.0;1930.0;1860.0;;1.0
305;Totaal woningen;Java en omgeving;Almelo                                  ;Buurt     ;BU01411003;870.0;2130.0;1980.0;;1.0
306;Totaal woningen;De Riet;Almelo                                  ;Wijk      ;WK014111  ;880.0;2280.0;1940.0;;1.0
307;Totaal woningen;Bornsestraat Midden-Riet Noord;Almelo                                  ;Buurt     ;BU01411100;920.0;2420.0;2170.0;;1.0
308;Totaal woningen;Bornsestraat en omgeving Zuid;Almelo                                  ;Buurt     ;BU01411101;830.0;2520.0;1910.0;;1.0
309;Totaal woningen;Arendsboer en omgeving Noord;Almelo                                  ;Buurt     ;BU01411102;990.0;2200.0;1970.0;;1.0
310;Totaal woningen;Nieuwland;Almelo                                  ;Buurt     ;BU01411103;790.0;2110.0;1750.0;;1.0
311;Totaal woningen;Arendsboer en omgeving Zuid-Riet Zuid;Almelo                                  ;Buurt     ;BU01411104;900.0;2210.0;2040.0;;1.0
312;Totaal woningen;Bedrijventerrein Bornsestraat;Almelo                                  ;Buurt     ;BU01411105;;;;;1.0
313;Totaal woningen;Verspreide huizen wijk 11;Almelo                                  ;Buurt     ;BU01411109;1190.0;4700.0;3800.0;;1.0
314;Totaal woningen;Noorderkwartier;Almelo                                  ;Wijk      ;WK014112  ;910.0;2600.0;1870.0;;1.0
315;Totaal woningen;Vriezenveenseweg e.o. Haghoek Oost;Almelo                                  ;Buurt     ;BU01411200;970.0;2530.0;1800.0;;1.0
316;Totaal woningen;Parkweg en omgeving;Almelo                                  ;Buurt     ;BU01411201;1120.0;2730.0;2100.0;;1.0
317;Totaal woningen;Vriezenveenseweg e.o. Haghoek West;Almelo                                  ;Buurt     ;BU01411202;800.0;2300.0;1820.0;;1.0
318;Totaal woningen;Indië;Almelo                                  ;Buurt     ;BU01411203;470.0;2820.0;1230.0;;1.0
319;Totaal woningen;Bedrijventerrein Dollegoor Turfkade;Almelo                                  ;Buurt     ;BU01411204;1500.0;3980.0;3730.0;;1.0
320;Totaal woningen;Bedrijvenpark Twente;Almelo                                  ;Buurt     ;BU01411205;;;;;1.0
321;Totaal woningen;Aaboer;Almelo                                  ;Buurt     ;BU01411206;640.0;2510.0;1870.0;;1.0
322;Totaal woningen;Verspreide huizen wijk 12;Almelo                                  ;Buurt     ;BU01411209;1290.0;3740.0;2580.0;;1.0
323;Totaal woningen;Sluitersveld;Almelo                                  ;Wijk      ;WK014113  ;900.0;2770.0;2050.0;;1.0
324;Totaal woningen;Ootmarsumsestraat en omgeving;Almelo                                  ;Buurt     ;BU01411300;730.0;2430.0;2010.0;;1.0
325;Totaal woningen;Markgraven;Almelo                                  ;Buurt     ;BU01411301;1270.0;3680.0;2230.0;;1.0
326;Totaal woningen;Rumerslanden;Almelo                                  ;Buurt     ;BU01411302;900.0;2380.0;2140.0;;1.0
327;Totaal woningen;Wester Sluitersveldlanden;Almelo                                  ;Buurt     ;BU01411303;810.0;1960.0;1800.0;;1.0
328;Totaal woningen;Robbenhaarsweg Noord;Almelo                                  ;Buurt     ;BU01411304;1030.0;4800.0;2550.0;;1.0
329;Totaal woningen;Mooie Vrouwenweg en omgeving;Almelo                                  ;Buurt     ;BU01411305;860.0;4450.0;2320.0;;1.0
330;Totaal woningen;Verspreide huizen wijk 13;Almelo                                  ;Buurt     ;BU01411309;1280.0;4530.0;2680.0;;1.0
331;Totaal woningen;Wierdense Hoek;Almelo                                  ;Wijk      ;WK014114  ;950.0;2380.0;2100.0;;1.0
332;Totaal woningen;Rohof en omgeving;Almelo                                  ;Buurt     ;BU01411400;1380.0;3070.0;2510.0;;1.0
333;Totaal woningen;Wierdensebrug en omgeving;Almelo                                  ;Buurt     ;BU01411401;1240.0;4110.0;3230.0;;1.0
334;Totaal woningen;Kerkelanden;Almelo                                  ;Buurt     ;BU01411402;1040.0;2490.0;2400.0;;1.0
335;Totaal woningen;Aalderinkshoek Noordoost;Almelo                                  ;Buurt     ;BU01411403;800.0;1860.0;1720.0;;1.0
336;Totaal woningen;Aalderinkshoek Zuidoost;Almelo                                  ;Buurt     ;BU01411404;1170.0;2800.0;2030.0;;1.0
337;Totaal woningen;Aalderinkshoek Noordwest;Almelo                                  ;Buurt     ;BU01411405;900.0;2510.0;2290.0;;1.0
338;Totaal woningen;Aalderinkshoek Zuidwest;Almelo                                  ;Buurt     ;BU01411406;740.0;1910.0;1660.0;;1.0
339;Totaal woningen;Verspreide huizen wijk 14;Almelo                                  ;Buurt     ;BU01411409;1430.0;3980.0;3150.0;;1.0
340;Totaal woningen;Nieuwstraat-Kwartier;Almelo                                  ;Wijk      ;WK014115  ;1000.0;2520.0;2250.0;;1.0
341;Totaal woningen;Nieuwstraat -Witvoet en omgeving;Almelo                                  ;Buurt     ;BU01411500;990.0;2590.0;2270.0;;1.0
342;Totaal woningen;Wonde en omgeving;Almelo                                  ;Buurt     ;BU01411501;1030.0;2550.0;2300.0;;1.0
343;Totaal woningen;Achterlanden en omgeving;Almelo                                  ;Buurt     ;BU01411502;950.0;2370.0;2130.0;;1.0
344;Totaal woningen;Ossenkoppelerhoek;Almelo                                  ;Wijk      ;WK014116  ;920.0;2270.0;1950.0;;1.0
345;Totaal woningen;Boomplaats;Almelo                                  ;Buurt     ;BU01411600;950.0;2420.0;2220.0;;1.0
346;Totaal woningen;Ossenkoppelerhoek Oost;Almelo                                  ;Buurt     ;BU01411601;1080.0;2510.0;2220.0;;1.0
347;Totaal woningen;Beeklust;Almelo                                  ;Buurt     ;BU01411602;920.0;2090.0;1970.0;;1.0
348;Totaal woningen;Ossenkoppelerhoek Midden Noord;Almelo                                  ;Buurt     ;BU01411603;820.0;2040.0;1730.0;;1.0
349;Totaal woningen;Ossenkoppelerhoek West;Almelo                                  ;Buurt     ;BU01411604;910.0;2330.0;1960.0;;1.0
350;Totaal woningen;Ossenkoppelerhoek Midden Zuid;Almelo                                  ;Buurt     ;BU01411605;880.0;2190.0;1630.0;;1.0
351;Totaal woningen;Hofkamp;Almelo                                  ;Wijk      ;WK014117  ;1040.0;2840.0;2040.0;;1.0
352;Totaal woningen;Hofkamp West;Almelo                                  ;Buurt     ;BU01411700;960.0;2270.0;1760.0;;1.0
353;Totaal woningen;Hofkamp Oost;Almelo                                  ;Buurt     ;BU01411701;870.0;2330.0;1870.0;5.6;1.0
354;Totaal woningen;Paradijs;Almelo                                  ;Buurt     ;BU01411702;1470.0;3620.0;2450.0;;1.0
355;Totaal woningen;Kollenveld;Almelo                                  ;Buurt     ;BU01411703;1030.0;3580.0;2190.0;;1.0
356;Totaal woningen;Verspreide huizen wijk 17;Almelo                                  ;Buurt     ;BU01411709;1650.0;3760.0;2850.0;;1.0
