ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
5604;Type: Eenpersoonshuishouden;Weststellingwerf;2011;3.2;0.4;114.7;20.7
5605;Type: Eenpersoonshuishouden;Weststellingwerf;2012;3.3;0.4;107.2;18.9
5606;Type: Eenpersoonshuishouden;Weststellingwerf;2013;3.3;0.3;104.4;16.5
5607;Type: Eenpersoonshuishouden;Weststellingwerf;2014;3.4;0.3;102.2;16.4
5608;Type: Eenpersoonshuishouden;Weststellingwerf;2015;3.5;0.4;102.1;16.4
5609;Type: Eenpersoonshuishouden;Weststellingwerf;2016;3.4;0.4;107.2;18.3
5610;Type: Eenpersoonshuishouden;Westvoorne;2011;1.7;0.4;245.7;74.7
5611;Type: Eenpersoonshuishouden;Westvoorne;2012;1.8;0.4;232.6;61.0
5612;Type: Eenpersoonshuishouden;Westvoorne;2013;1.8;0.4;218.9;58.7
5613;Type: Eenpersoonshuishouden;Westvoorne;2014;1.9;0.4;200.9;53.5
5614;Type: Eenpersoonshuishouden;Westvoorne;2015;1.9;0.4;207.8;54.0
5615;Type: Eenpersoonshuishouden;Westvoorne;2016;2.0;0.4;212.0;49.4
5616;Type: Eenpersoonshuishouden;Wierden;2011;2.0;0.3;149.1;42.3
5617;Type: Eenpersoonshuishouden;Wierden;2012;2.1;0.3;133.9;35.4
5618;Type: Eenpersoonshuishouden;Wierden;2013;2.1;0.3;132.4;31.8
5619;Type: Eenpersoonshuishouden;Wierden;2014;2.1;0.3;143.0;34.5
5620;Type: Eenpersoonshuishouden;Wierden;2015;2.2;0.3;142.2;36.3
5621;Type: Eenpersoonshuishouden;Wierden;2016;2.2;0.3;136.3;35.1
5622;Type: Eenpersoonshuishouden;Wieringen;2011;1.1;0.1;106.8;19.8
5623;Type: Eenpersoonshuishouden;Wieringen;2012;;;;
5624;Type: Eenpersoonshuishouden;Wieringen;2013;;;;
5625;Type: Eenpersoonshuishouden;Wieringen;2014;;;;
5626;Type: Eenpersoonshuishouden;Wieringen;2015;;;;
5627;Type: Eenpersoonshuishouden;Wieringen;2016;;;;
5628;Type: Eenpersoonshuishouden;Wieringermeer;2011;1.4;0.2;122.1;18.9
5629;Type: Eenpersoonshuishouden;Wieringermeer;2012;;;;
5630;Type: Eenpersoonshuishouden;Wieringermeer;2013;;;;
5631;Type: Eenpersoonshuishouden;Wieringermeer;2014;;;;
5632;Type: Eenpersoonshuishouden;Wieringermeer;2015;;;;
5633;Type: Eenpersoonshuishouden;Wieringermeer;2016;;;;
5634;Type: Eenpersoonshuishouden;Wijchen;2011;4.5;0.5;114.3;19.0
5635;Type: Eenpersoonshuishouden;Wijchen;2012;4.7;0.5;109.3;15.9
5636;Type: Eenpersoonshuishouden;Wijchen;2013;4.8;0.5;100.5;11.2
5637;Type: Eenpersoonshuishouden;Wijchen;2014;4.8;0.5;100.9;10.8
5638;Type: Eenpersoonshuishouden;Wijchen;2015;4.8;0.5;108.8;15.4
5639;Type: Eenpersoonshuishouden;Wijchen;2016;4.9;0.5;108.6;15.4
5640;Type: Eenpersoonshuishouden;Wijdemeren;2011;2.8;0.7;246.4;61.9
5641;Type: Eenpersoonshuishouden;Wijdemeren;2012;2.8;0.8;265.9;53.4
5642;Type: Eenpersoonshuishouden;Wijdemeren;2013;2.9;0.7;226.7;41.3
5643;Type: Eenpersoonshuishouden;Wijdemeren;2014;2.9;0.7;226.3;37.6
5644;Type: Eenpersoonshuishouden;Wijdemeren;2015;3.1;0.7;214.2;37.3
5645;Type: Eenpersoonshuishouden;Wijdemeren;2016;3.2;0.7;225.8;44.7
5646;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2011;2.3;0.3;133.1;25.4
5647;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2012;2.4;0.3;123.7;24.5
5648;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2013;2.4;0.3;116.8;23.2
5649;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2014;2.5;0.3;117.1;21.9
5650;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2015;2.6;0.3;119.9;22.9
5651;Type: Eenpersoonshuishouden;Wijk bij Duurstede;2016;2.6;0.3;121.2;22.1
5652;Type: Eenpersoonshuishouden;Winsum;2011;1.7;0.2;111.2;23.4
5653;Type: Eenpersoonshuishouden;Winsum;2012;1.7;0.2;110.9;24.3
5654;Type: Eenpersoonshuishouden;Winsum;2013;1.8;0.2;106.4;19.3
5655;Type: Eenpersoonshuishouden;Winsum;2014;1.7;0.2;107.2;17.7
5656;Type: Eenpersoonshuishouden;Winsum;2015;1.8;0.2;111.3;22.3
5657;Type: Eenpersoonshuishouden;Winsum;2016;1.8;0.2;114.1;19.7
5658;Type: Eenpersoonshuishouden;Winterswijk;2011;3.7;0.4;116.1;22.1
5659;Type: Eenpersoonshuishouden;Winterswijk;2012;3.9;0.4;106.7;18.3
5660;Type: Eenpersoonshuishouden;Winterswijk;2013;4.0;0.4;95.4;15.2
5661;Type: Eenpersoonshuishouden;Winterswijk;2014;3.9;0.4;99.3;13.2
5662;Type: Eenpersoonshuishouden;Winterswijk;2015;4.0;0.4;96.8;13.6
5663;Type: Eenpersoonshuishouden;Winterswijk;2016;4.1;0.4;96.5;13.2
5664;Type: Eenpersoonshuishouden;Woensdrecht;2011;2.2;0.3;136.9;40.8
5665;Type: Eenpersoonshuishouden;Woensdrecht;2012;2.3;0.3;129.1;36.5
5666;Type: Eenpersoonshuishouden;Woensdrecht;2013;2.4;0.3;123.4;33.7
5667;Type: Eenpersoonshuishouden;Woensdrecht;2014;2.4;0.3;125.5;33.1
5668;Type: Eenpersoonshuishouden;Woensdrecht;2015;2.6;0.3;127.8;32.7
5669;Type: Eenpersoonshuishouden;Woensdrecht;2016;2.6;0.3;132.2;29.8
5670;Type: Eenpersoonshuishouden;Woerden;2011;5.9;0.8;143.1;24.1
5671;Type: Eenpersoonshuishouden;Woerden;2012;6.1;0.8;136.5;22.7
5672;Type: Eenpersoonshuishouden;Woerden;2013;6.1;0.8;126.2;18.4
5673;Type: Eenpersoonshuishouden;Woerden;2014;6.2;0.8;125.9;20.0
5674;Type: Eenpersoonshuishouden;Woerden;2015;6.2;0.9;138.3;22.2
5675;Type: Eenpersoonshuishouden;Woerden;2016;6.4;0.9;137.8;21.7
5676;Type: Eenpersoonshuishouden;De Wolden;2011;2.4;0.5;196.1;75.0
5677;Type: Eenpersoonshuishouden;De Wolden;2012;2.5;0.5;186.8;69.0
5678;Type: Eenpersoonshuishouden;De Wolden;2013;2.5;0.4;175.3;57.7
5679;Type: Eenpersoonshuishouden;De Wolden;2014;2.5;0.4;174.7;55.6
5680;Type: Eenpersoonshuishouden;De Wolden;2015;2.6;0.5;178.0;56.3
5681;Type: Eenpersoonshuishouden;De Wolden;2016;2.6;0.5;187.8;65.4
5682;Type: Eenpersoonshuishouden;Wormerland;2011;1.8;0.2;121.5;20.1
5683;Type: Eenpersoonshuishouden;Wormerland;2012;1.9;0.2;107.9;17.9
5684;Type: Eenpersoonshuishouden;Wormerland;2013;2.0;0.2;97.3;14.0
5685;Type: Eenpersoonshuishouden;Wormerland;2014;2.0;0.2;93.9;12.1
5686;Type: Eenpersoonshuishouden;Wormerland;2015;2.1;0.2;93.0;14.2
5687;Type: Eenpersoonshuishouden;Wormerland;2016;2.1;0.2;99.6;16.4
5688;Type: Eenpersoonshuishouden;Woudenberg;2011;1.2;0.2;180.0;53.3
5689;Type: Eenpersoonshuishouden;Woudenberg;2012;1.2;0.2;176.7;53.4
5690;Type: Eenpersoonshuishouden;Woudenberg;2013;1.3;0.2;163.0;39.4
5691;Type: Eenpersoonshuishouden;Woudenberg;2014;1.2;0.2;177.3;48.5
5692;Type: Eenpersoonshuishouden;Woudenberg;2015;1.3;0.2;165.8;48.7
5693;Type: Eenpersoonshuishouden;Woudenberg;2016;1.3;0.2;162.5;54.0
5694;Type: Eenpersoonshuishouden;Woudrichem;2011;1.3;0.2;129.3;27.3
5695;Type: Eenpersoonshuishouden;Woudrichem;2012;1.3;0.2;126.1;28.1
5696;Type: Eenpersoonshuishouden;Woudrichem;2013;1.4;0.2;114.2;22.9
5697;Type: Eenpersoonshuishouden;Woudrichem;2014;1.4;0.2;114.5;22.9
5698;Type: Eenpersoonshuishouden;Woudrichem;2015;1.4;0.2;115.6;24.7
5699;Type: Eenpersoonshuishouden;Woudrichem;2016;1.5;0.2;116.4;21.7
5700;Type: Eenpersoonshuishouden;Zaanstad;2011;21.9;1.4;63.8;6.2
5701;Type: Eenpersoonshuishouden;Zaanstad;2012;22.3;1.3;57.3;4.6
5702;Type: Eenpersoonshuishouden;Zaanstad;2013;22.9;1.2;51.4;2.8
5703;Type: Eenpersoonshuishouden;Zaanstad;2014;23.2;1.2;52.0;2.7
5704;Type: Eenpersoonshuishouden;Zaanstad;2015;23.3;1.3;55.0;4.2
5705;Type: Eenpersoonshuishouden;Zaanstad;2016;23.8;1.4;58.7;4.7
5706;Type: Eenpersoonshuishouden;Zaltbommel;2011;2.6;0.4;156.3;30.7
5707;Type: Eenpersoonshuishouden;Zaltbommel;2012;2.6;0.4;149.8;25.4
5708;Type: Eenpersoonshuishouden;Zaltbommel;2013;2.7;0.4;138.5;20.5
5709;Type: Eenpersoonshuishouden;Zaltbommel;2014;2.7;0.4;137.4;19.8
5710;Type: Eenpersoonshuishouden;Zaltbommel;2015;2.8;0.4;141.2;20.8
5711;Type: Eenpersoonshuishouden;Zaltbommel;2016;2.9;0.4;146.0;21.0
5712;Type: Eenpersoonshuishouden;Zandvoort;2011;3.4;0.6;163.3;14.6
5713;Type: Eenpersoonshuishouden;Zandvoort;2012;3.5;0.5;152.2;10.2
5714;Type: Eenpersoonshuishouden;Zandvoort;2013;3.5;0.5;139.8;7.5
5715;Type: Eenpersoonshuishouden;Zandvoort;2014;3.5;0.5;137.5;6.8
5716;Type: Eenpersoonshuishouden;Zandvoort;2015;3.5;0.5;141.7;9.2
5717;Type: Eenpersoonshuishouden;Zandvoort;2016;3.5;0.5;150.0;9.2
5718;Type: Eenpersoonshuishouden;Zederik;2011;1.2;0.2;177.2;55.3
5719;Type: Eenpersoonshuishouden;Zederik;2012;1.2;0.2;159.2;45.6
5720;Type: Eenpersoonshuishouden;Zederik;2013;1.3;0.2;162.6;45.4
5721;Type: Eenpersoonshuishouden;Zederik;2014;1.3;0.2;159.8;49.5
5722;Type: Eenpersoonshuishouden;Zederik;2015;1.3;0.2;154.6;48.8
5723;Type: Eenpersoonshuishouden;Zederik;2016;1.3;0.2;166.3;50.3
5724;Type: Eenpersoonshuishouden;Zeevang;2011;0.6;0.1;235.2;70.6
5725;Type: Eenpersoonshuishouden;Zeevang;2012;0.6;0.1;202.0;52.5
5726;Type: Eenpersoonshuishouden;Zeevang;2013;0.6;0.1;195.0;48.9
5727;Type: Eenpersoonshuishouden;Zeevang;2014;0.7;0.1;181.4;34.3
5728;Type: Eenpersoonshuishouden;Zeevang;2015;0.7;0.1;205.2;34.3
5729;Type: Eenpersoonshuishouden;Zeevang;2016;;;;
5730;Type: Eenpersoonshuishouden;Zeewolde;2011;1.9;0.2;98.6;13.9
5731;Type: Eenpersoonshuishouden;Zeewolde;2012;1.9;0.2;93.5;13.2
5732;Type: Eenpersoonshuishouden;Zeewolde;2013;2.0;0.2;88.3;9.1
5733;Type: Eenpersoonshuishouden;Zeewolde;2014;2.2;0.2;80.4;4.1
5734;Type: Eenpersoonshuishouden;Zeewolde;2015;2.6;0.2;78.9;2.7
5735;Type: Eenpersoonshuishouden;Zeewolde;2016;2.6;0.2;81.8;2.5
5736;Type: Eenpersoonshuishouden;Zeist;2011;10.9;1.6;147.0;12.2
5737;Type: Eenpersoonshuishouden;Zeist;2012;11.0;1.6;142.7;10.7
5738;Type: Eenpersoonshuishouden;Zeist;2013;11.0;1.5;139.6;7.8
5739;Type: Eenpersoonshuishouden;Zeist;2014;10.8;1.6;148.0;8.0
5740;Type: Eenpersoonshuishouden;Zeist;2015;11.2;1.7;148.6;9.8
5741;Type: Eenpersoonshuishouden;Zeist;2016;11.1;1.7;154.9;10.3
5742;Type: Eenpersoonshuishouden;Zevenaar;2011;4.3;0.4;85.1;13.4
5743;Type: Eenpersoonshuishouden;Zevenaar;2012;4.3;0.4;81.6;11.3
5744;Type: Eenpersoonshuishouden;Zevenaar;2013;4.4;0.3;73.0;8.4
5745;Type: Eenpersoonshuishouden;Zevenaar;2014;4.5;0.3;70.4;7.9
5746;Type: Eenpersoonshuishouden;Zevenaar;2015;4.6;0.3;71.6;10.3
5747;Type: Eenpersoonshuishouden;Zevenaar;2016;4.7;0.4;76.5;11.2
5748;Type: Eenpersoonshuishouden;Zijpe;2011;1.3;0.2;156.0;44.8
5749;Type: Eenpersoonshuishouden;Zijpe;2012;1.3;0.2;159.6;43.3
5750;Type: Eenpersoonshuishouden;Zijpe;2013;;;;
5751;Type: Eenpersoonshuishouden;Zijpe;2014;;;;
5752;Type: Eenpersoonshuishouden;Zijpe;2015;;;;
5753;Type: Eenpersoonshuishouden;Zijpe;2016;;;;
5754;Type: Eenpersoonshuishouden;Zoetermeer;2011;16.6;1.0;57.2;5.7
5755;Type: Eenpersoonshuishouden;Zoetermeer;2012;17.0;0.9;54.7;4.9
5756;Type: Eenpersoonshuishouden;Zoetermeer;2013;17.3;0.8;48.4;2.5
5757;Type: Eenpersoonshuishouden;Zoetermeer;2014;17.5;0.9;49.7;2.5
5758;Type: Eenpersoonshuishouden;Zoetermeer;2015;17.9;1.0;55.1;4.8
5759;Type: Eenpersoonshuishouden;Zoetermeer;2016;18.2;1.1;58.1;5.2
5760;Type: Eenpersoonshuishouden;Zoeterwoude;2011;0.8;0.2;199.7;78.0
5761;Type: Eenpersoonshuishouden;Zoeterwoude;2012;0.8;0.2;189.6;73.0
5762;Type: Eenpersoonshuishouden;Zoeterwoude;2013;0.8;0.1;178.3;65.5
5763;Type: Eenpersoonshuishouden;Zoeterwoude;2014;0.8;0.2;178.1;69.6
5764;Type: Eenpersoonshuishouden;Zoeterwoude;2015;0.9;0.2;178.3;77.1
5765;Type: Eenpersoonshuishouden;Zoeterwoude;2016;0.9;0.2;182.0;83.1
5766;Type: Eenpersoonshuishouden;Zuidhorn;2011;2.0;0.3;154.2;33.8
5767;Type: Eenpersoonshuishouden;Zuidhorn;2012;2.1;0.3;136.7;29.5
5768;Type: Eenpersoonshuishouden;Zuidhorn;2013;2.1;0.3;128.6;25.8
5769;Type: Eenpersoonshuishouden;Zuidhorn;2014;2.0;0.3;134.4;28.8
5770;Type: Eenpersoonshuishouden;Zuidhorn;2015;2.0;0.3;135.7;29.7
5771;Type: Eenpersoonshuishouden;Zuidhorn;2016;2.1;0.3;144.3;34.7
5772;Type: Eenpersoonshuishouden;Zuidplas;2011;4.0;0.6;142.9;20.9
5773;Type: Eenpersoonshuishouden;Zuidplas;2012;4.1;0.6;135.4;17.7
5774;Type: Eenpersoonshuishouden;Zuidplas;2013;4.3;0.5;129.0;14.1
5775;Type: Eenpersoonshuishouden;Zuidplas;2014;4.3;0.6;126.7;13.4
5776;Type: Eenpersoonshuishouden;Zuidplas;2015;4.4;0.5;124.5;17.0
5777;Type: Eenpersoonshuishouden;Zuidplas;2016;4.4;0.6;128.2;17.0
5778;Type: Eenpersoonshuishouden;Zundert;2011;2.4;0.5;228.3;78.1
5779;Type: Eenpersoonshuishouden;Zundert;2012;2.5;0.5;197.4;64.9
5780;Type: Eenpersoonshuishouden;Zundert;2013;2.6;0.5;185.7;51.8
5781;Type: Eenpersoonshuishouden;Zundert;2014;2.6;0.5;187.8;47.6
5782;Type: Eenpersoonshuishouden;Zundert;2015;2.7;0.5;182.5;42.5
5783;Type: Eenpersoonshuishouden;Zundert;2016;2.8;0.5;181.0;44.5
5784;Type: Eenpersoonshuishouden;Zutphen;2011;7.4;0.6;82.8;8.0
5785;Type: Eenpersoonshuishouden;Zutphen;2012;7.5;0.6;75.9;6.8
5786;Type: Eenpersoonshuishouden;Zutphen;2013;7.8;0.6;70.9;5.1
5787;Type: Eenpersoonshuishouden;Zutphen;2014;7.7;0.5;69.9;5.0
5788;Type: Eenpersoonshuishouden;Zutphen;2015;7.8;0.6;72.6;6.5
5789;Type: Eenpersoonshuishouden;Zutphen;2016;8.0;0.6;73.3;6.6
5790;Type: Eenpersoonshuishouden;Zwartewaterland;2011;2.0;0.2;116.1;26.3
5791;Type: Eenpersoonshuishouden;Zwartewaterland;2012;2.0;0.2;111.3;23.4
5792;Type: Eenpersoonshuishouden;Zwartewaterland;2013;2.1;0.2;100.5;20.2
5793;Type: Eenpersoonshuishouden;Zwartewaterland;2014;2.0;0.2;107.9;19.5
5794;Type: Eenpersoonshuishouden;Zwartewaterland;2015;2.0;0.2;111.8;19.5
5795;Type: Eenpersoonshuishouden;Zwartewaterland;2016;2.1;0.2;111.7;20.0
5796;Type: Eenpersoonshuishouden;Zwijndrecht;2011;6.4;0.5;77.3;11.6
5797;Type: Eenpersoonshuishouden;Zwijndrecht;2012;6.6;0.5;72.1;9.0
5798;Type: Eenpersoonshuishouden;Zwijndrecht;2013;6.6;0.4;65.2;5.9
5799;Type: Eenpersoonshuishouden;Zwijndrecht;2014;6.5;0.4;64.9;5.6
5800;Type: Eenpersoonshuishouden;Zwijndrecht;2015;6.6;0.4;64.8;8.2
5801;Type: Eenpersoonshuishouden;Zwijndrecht;2016;6.7;0.5;73.5;9.4
5802;Type: Eenpersoonshuishouden;Zwolle;2011;21.6;1.4;65.2;4.9
5803;Type: Eenpersoonshuishouden;Zwolle;2012;21.8;1.3;60.4;4.3
5804;Type: Eenpersoonshuishouden;Zwolle;2013;22.0;1.3;57.3;2.9
5805;Type: Eenpersoonshuishouden;Zwolle;2014;21.8;1.3;59.7;3.2
5806;Type: Eenpersoonshuishouden;Zwolle;2015;22.3;1.4;62.6;4.4
5807;Type: Eenpersoonshuishouden;Zwolle;2016;23.0;1.5;64.0;4.3
5808;Type: Meerpersoonshuishouden;Nederland;2011;4724.0;960.9;203.4;71.5
5809;Type: Meerpersoonshuishouden;Nederland;2012;4738.8;895.5;189.0;56.1
5810;Type: Meerpersoonshuishouden;Nederland;2013;4754.4;799.6;168.2;38.1
5811;Type: Meerpersoonshuishouden;Nederland;2014;4774.7;808.6;169.4;37.0
5812;Type: Meerpersoonshuishouden;Nederland;2015;4785.8;854.2;178.5;42.2
5813;Type: Meerpersoonshuishouden;Nederland;2016;4802.8;909.9;189.4;47.9
5814;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2011;494.4;83.7;169.3;74.6
5815;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2012;493.7;77.6;157.3;60.7
5816;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2013;493.2;69.5;140.9;42.3
5817;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2014;492.9;69.9;141.8;40.5
5818;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2015;491.9;72.4;147.1;44.7
5819;Type: Meerpersoonshuishouden;Noord-Nederland (LD);2016;491.2;76.2;155.1;49.1
5820;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2011;1005.7;196.7;195.6;80.5
5821;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2012;1009.0;184.3;182.6;63.9
5822;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2013;1013.0;165.5;163.3;43.0
5823;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2014;1016.4;166.1;163.4;41.7
5824;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2015;1018.5;173.3;170.1;46.5
5825;Type: Meerpersoonshuishouden;Oost-Nederland (LD);2016;1021.2;183.1;179.3;51.8
5826;Type: Meerpersoonshuishouden;West-Nederland (LD);2011;2176.4;456.4;209.7;52.5
5827;Type: Meerpersoonshuishouden;West-Nederland (LD);2012;2186.9;424.0;193.9;41.1
5828;Type: Meerpersoonshuishouden;West-Nederland (LD);2013;2197.3;375.5;170.9;26.2
5829;Type: Meerpersoonshuishouden;West-Nederland (LD);2014;2211.4;381.7;172.6;25.8
5830;Type: Meerpersoonshuishouden;West-Nederland (LD);2015;2221.4;411.3;185.2;32.2
5831;Type: Meerpersoonshuishouden;West-Nederland (LD);2016;2234.8;443.4;198.4;38.0
5832;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2011;1047.5;224.1;213.9;103.9
5833;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2012;1049.2;209.6;199.8;86.0
5834;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2013;1051.0;189.1;179.9;63.0
5835;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2014;1054.1;191.0;181.2;60.6
5836;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2015;1054.0;197.3;187.2;65.4
5837;Type: Meerpersoonshuishouden;Zuid-Nederland (LD);2016;1055.7;207.2;196.2;70.8
5838;Type: Meerpersoonshuishouden;Groningen (PV);2011;161.1;24.7;153.4;55.0
5839;Type: Meerpersoonshuishouden;Groningen (PV);2012;160.7;22.7;141.0;43.3
5840;Type: Meerpersoonshuishouden;Groningen (PV);2013;160.6;20.1;125.1;27.7
5841;Type: Meerpersoonshuishouden;Groningen (PV);2014;160.6;20.5;127.6;27.1
5842;Type: Meerpersoonshuishouden;Groningen (PV);2015;160.0;21.6;134.9;31.3
5843;Type: Meerpersoonshuishouden;Groningen (PV);2016;159.8;23.0;144.0;35.1
5844;Type: Meerpersoonshuishouden;Friesland (PV);2011;186.8;32.7;174.8;82.6
5845;Type: Meerpersoonshuishouden;Friesland (PV);2012;186.8;30.6;163.9;68.5
5846;Type: Meerpersoonshuishouden;Friesland (PV);2013;186.6;27.7;148.5;49.6
5847;Type: Meerpersoonshuishouden;Friesland (PV);2014;186.5;27.6;147.9;47.1
5848;Type: Meerpersoonshuishouden;Friesland (PV);2015;186.2;28.2;151.2;51.1
5849;Type: Meerpersoonshuishouden;Friesland (PV);2016;186.0;29.5;158.4;55.5
5850;Type: Meerpersoonshuishouden;Drenthe (PV);2011;146.5;26.3;179.7;87.2
5851;Type: Meerpersoonshuishouden;Drenthe (PV);2012;146.2;24.4;166.7;72.6
5852;Type: Meerpersoonshuishouden;Drenthe (PV);2013;146.0;21.7;148.4;51.7
5853;Type: Meerpersoonshuishouden;Drenthe (PV);2014;145.9;21.8;149.4;49.2
5854;Type: Meerpersoonshuishouden;Drenthe (PV);2015;145.7;22.6;155.2;54.0
5855;Type: Meerpersoonshuishouden;Drenthe (PV);2016;145.4;23.7;163.1;59.1
5856;Type: Meerpersoonshuishouden;Overijssel (PV);2011;322.3;60.4;187.4;80.6
5857;Type: Meerpersoonshuishouden;Overijssel (PV);2012;323.2;57.4;177.6;65.0
5858;Type: Meerpersoonshuishouden;Overijssel (PV);2013;324.2;51.9;160.0;44.9
5859;Type: Meerpersoonshuishouden;Overijssel (PV);2014;324.8;52.1;160.5;44.4
5860;Type: Meerpersoonshuishouden;Overijssel (PV);2015;324.9;54.4;167.6;49.5
5861;Type: Meerpersoonshuishouden;Overijssel (PV);2016;325.3;58.0;178.3;55.5
5862;Type: Meerpersoonshuishouden;Flevoland (PV);2011;111.8;12.8;114.5;25.6
5863;Type: Meerpersoonshuishouden;Flevoland (PV);2012;112.6;11.9;105.3;15.7
5864;Type: Meerpersoonshuishouden;Flevoland (PV);2013;113.5;10.1;89.3;5.0
5865;Type: Meerpersoonshuishouden;Flevoland (PV);2014;114.0;10.7;93.5;5.6
5866;Type: Meerpersoonshuishouden;Flevoland (PV);2015;114.4;11.8;103.0;10.7
5867;Type: Meerpersoonshuishouden;Flevoland (PV);2016;115.1;12.8;111.5;14.8
5868;Type: Meerpersoonshuishouden;Gelderland (PV);2011;571.6;123.5;216.1;98.0
5869;Type: Meerpersoonshuishouden;Gelderland (PV);2012;573.2;115.0;200.7;78.9
5870;Type: Meerpersoonshuishouden;Gelderland (PV);2013;575.3;103.5;179.8;55.2
5871;Type: Meerpersoonshuishouden;Gelderland (PV);2014;577.5;103.3;178.8;52.2
5872;Type: Meerpersoonshuishouden;Gelderland (PV);2015;579.2;107.0;184.8;56.5
5873;Type: Meerpersoonshuishouden;Gelderland (PV);2016;580.8;112.2;193.3;61.4
5874;Type: Meerpersoonshuishouden;Utrecht (PV);2011;338.5;80.0;236.3;84.4
5875;Type: Meerpersoonshuishouden;Utrecht (PV);2012;340.6;75.8;222.4;67.5
5876;Type: Meerpersoonshuishouden;Utrecht (PV);2013;343.1;68.5;199.6;45.1
5877;Type: Meerpersoonshuishouden;Utrecht (PV);2014;345.8;68.8;199.0;43.0
5878;Type: Meerpersoonshuishouden;Utrecht (PV);2015;347.9;72.5;208.3;49.5
5879;Type: Meerpersoonshuishouden;Utrecht (PV);2016;350.8;77.5;221.0;57.0
5880;Type: Meerpersoonshuishouden;Noord-Holland (PV);2011;739.9;166.6;225.2;51.4
5881;Type: Meerpersoonshuishouden;Noord-Holland (PV);2012;744.2;154.0;206.9;40.4
5882;Type: Meerpersoonshuishouden;Noord-Holland (PV);2013;748.4;135.9;181.6;25.9
5883;Type: Meerpersoonshuishouden;Noord-Holland (PV);2014;754.4;137.7;182.5;25.8
5884;Type: Meerpersoonshuishouden;Noord-Holland (PV);2015;758.6;152.5;201.1;32.8
5885;Type: Meerpersoonshuishouden;Noord-Holland (PV);2016;763.8;167.4;219.1;39.9
5886;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2011;985.6;185.7;188.4;40.9
5887;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2012;989.8;171.3;173.0;31.4
5888;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2013;993.5;149.4;150.4;18.5
5889;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2014;999.1;152.9;153.0;18.2
5890;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2015;1002.9;163.0;162.6;23.8
5891;Type: Meerpersoonshuishouden;Zuid-Holland (PV);2016;1008.3;174.3;172.8;28.1
5892;Type: Meerpersoonshuishouden;Zeeland (PV);2011;112.4;24.1;214.1;105.1
5893;Type: Meerpersoonshuishouden;Zeeland (PV);2012;112.2;23.0;205.0;91.3
5894;Type: Meerpersoonshuishouden;Zeeland (PV);2013;112.2;21.7;193.3;73.3
5895;Type: Meerpersoonshuishouden;Zeeland (PV);2014;112.0;22.3;199.4;75.2
5896;Type: Meerpersoonshuishouden;Zeeland (PV);2015;111.9;23.3;207.9;81.4
5897;Type: Meerpersoonshuishouden;Zeeland (PV);2016;111.8;24.3;217.1;86.1
5898;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2011;714.6;166.4;232.8;116.3
5899;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2012;716.7;155.5;217.0;95.8
5900;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2013;719.3;140.3;195.1;70.5
5901;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2014;722.5;141.7;196.1;67.8
5902;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2015;723.8;146.7;202.7;73.0
5903;Type: Meerpersoonshuishouden;Noord-Brabant (PV);2016;726.5;153.0;210.7;77.8
5904;Type: Meerpersoonshuishouden;Limburg (PV);2011;332.9;57.7;173.3;80.8
5905;Type: Meerpersoonshuishouden;Limburg (PV);2012;332.5;54.1;162.7;67.1
5906;Type: Meerpersoonshuishouden;Limburg (PV);2013;331.7;48.8;147.0;48.7
5907;Type: Meerpersoonshuishouden;Limburg (PV);2014;331.6;49.3;148.7;46.8
5908;Type: Meerpersoonshuishouden;Limburg (PV);2015;330.2;50.6;153.3;50.7
5909;Type: Meerpersoonshuishouden;Limburg (PV);2016;329.2;54.1;164.4;57.1
