ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
8479;Churches and cloisters ;Boekel;2014;4
8480;Churches and cloisters ;Boekel;2015;4
8481;Churches and cloisters ;Boekel;2016;4
8482;Churches and cloisters ;Boekel;2017;4
8483;Churches and cloisters ;Boekel;2018;4
8484;Churches and cloisters ;Ten Boer;2013;8
8485;Churches and cloisters ;Ten Boer;2014;8
8486;Churches and cloisters ;Ten Boer;2015;8
8487;Churches and cloisters ;Ten Boer;2016;8
8488;Churches and cloisters ;Ten Boer;2017;8
8489;Churches and cloisters ;Ten Boer;2018;8
8490;Churches and cloisters ;Borger-Odoorn;2013;5
8491;Churches and cloisters ;Borger-Odoorn;2014;5
8492;Churches and cloisters ;Borger-Odoorn;2015;5
8493;Churches and cloisters ;Borger-Odoorn;2016;5
8494;Churches and cloisters ;Borger-Odoorn;2017;5
8495;Churches and cloisters ;Borger-Odoorn;2018;5
8496;Churches and cloisters ;Borne;2013;6
8497;Churches and cloisters ;Borne;2014;6
8498;Churches and cloisters ;Borne;2015;6
8499;Churches and cloisters ;Borne;2016;6
8500;Churches and cloisters ;Borne;2017;6
8501;Churches and cloisters ;Borne;2018;6
8502;Churches and cloisters ;Borsele;2013;22
8503;Churches and cloisters ;Borsele;2014;22
8504;Churches and cloisters ;Borsele;2015;22
8505;Churches and cloisters ;Borsele;2016;22
8506;Churches and cloisters ;Borsele;2017;22
8507;Churches and cloisters ;Borsele;2018;22
8508;Churches and cloisters ;Boxmeer;2013;24
8509;Churches and cloisters ;Boxmeer;2014;24
8510;Churches and cloisters ;Boxmeer;2015;24
8511;Churches and cloisters ;Boxmeer;2016;24
8512;Churches and cloisters ;Boxmeer;2017;24
8513;Churches and cloisters ;Boxmeer;2018;24
8514;Churches and cloisters ;Boxtel;2013;8
8515;Churches and cloisters ;Boxtel;2014;8
8516;Churches and cloisters ;Boxtel;2015;8
8517;Churches and cloisters ;Boxtel;2016;8
8518;Churches and cloisters ;Boxtel;2017;8
8519;Churches and cloisters ;Boxtel;2018;8
8520;Churches and cloisters ;Breda;2013;40
8521;Churches and cloisters ;Breda;2014;40
8522;Churches and cloisters ;Breda;2015;40
8523;Churches and cloisters ;Breda;2016;40
8524;Churches and cloisters ;Breda;2017;40
8525;Churches and cloisters ;Breda;2018;40
8526;Churches and cloisters ;Brielle;2013;9
8527;Churches and cloisters ;Brielle;2014;9
8528;Churches and cloisters ;Brielle;2015;9
8529;Churches and cloisters ;Brielle;2016;9
8530;Churches and cloisters ;Brielle;2017;9
8531;Churches and cloisters ;Brielle;2018;9
8532;Churches and cloisters ;Bronckhorst;2013;17
8533;Churches and cloisters ;Bronckhorst;2014;17
8534;Churches and cloisters ;Bronckhorst;2015;17
8535;Churches and cloisters ;Bronckhorst;2016;17
8536;Churches and cloisters ;Bronckhorst;2017;17
8537;Churches and cloisters ;Bronckhorst;2018;17
8538;Churches and cloisters ;Brummen;2013;4
8539;Churches and cloisters ;Brummen;2014;4
8540;Churches and cloisters ;Brummen;2015;4
8541;Churches and cloisters ;Brummen;2016;4
8542;Churches and cloisters ;Brummen;2017;4
8543;Churches and cloisters ;Brummen;2018;4
8544;Churches and cloisters ;Brunssum;2013;4
8545;Churches and cloisters ;Brunssum;2014;4
8546;Churches and cloisters ;Brunssum;2015;4
8547;Churches and cloisters ;Brunssum;2016;4
8548;Churches and cloisters ;Brunssum;2017;4
8549;Churches and cloisters ;Brunssum;2018;4
8550;Churches and cloisters ;Bunnik;2013;4
8551;Churches and cloisters ;Bunnik;2014;4
8552;Churches and cloisters ;Bunnik;2015;4
8553;Churches and cloisters ;Bunnik;2016;4
8554;Churches and cloisters ;Bunnik;2017;4
8555;Churches and cloisters ;Bunnik;2018;4
8556;Churches and cloisters ;Bunschoten;2013;2
8557;Churches and cloisters ;Bunschoten;2014;2
8558;Churches and cloisters ;Bunschoten;2015;2
8559;Churches and cloisters ;Bunschoten;2016;2
8560;Churches and cloisters ;Bunschoten;2017;2
8561;Churches and cloisters ;Bunschoten;2018;2
8562;Churches and cloisters ;Buren;2013;27
8563;Churches and cloisters ;Buren;2014;27
8564;Churches and cloisters ;Buren;2015;27
8565;Churches and cloisters ;Buren;2016;27
8566;Churches and cloisters ;Buren;2017;27
8567;Churches and cloisters ;Buren;2018;27
8568;Churches and cloisters ;Capelle aan den IJssel;2013;2
8569;Churches and cloisters ;Capelle aan den IJssel;2014;2
8570;Churches and cloisters ;Capelle aan den IJssel;2015;2
8571;Churches and cloisters ;Capelle aan den IJssel;2016;2
8572;Churches and cloisters ;Capelle aan den IJssel;2017;2
8573;Churches and cloisters ;Capelle aan den IJssel;2018;2
8574;Churches and cloisters ;Castricum;2013;6
8575;Churches and cloisters ;Castricum;2014;6
8576;Churches and cloisters ;Castricum;2015;6
8577;Churches and cloisters ;Castricum;2016;6
8578;Churches and cloisters ;Castricum;2017;6
8579;Churches and cloisters ;Castricum;2018;6
8580;Churches and cloisters ;Coevorden;2013;15
8581;Churches and cloisters ;Coevorden;2014;15
8582;Churches and cloisters ;Coevorden;2015;15
8583;Churches and cloisters ;Coevorden;2016;15
8584;Churches and cloisters ;Coevorden;2017;15
8585;Churches and cloisters ;Coevorden;2018;15
8586;Churches and cloisters ;Cranendonck;2013;6
8587;Churches and cloisters ;Cranendonck;2014;6
8588;Churches and cloisters ;Cranendonck;2015;6
8589;Churches and cloisters ;Cranendonck;2016;6
8590;Churches and cloisters ;Cranendonck;2017;6
8591;Churches and cloisters ;Cranendonck;2018;6
8592;Churches and cloisters ;Cromstrijen;2013;2
8593;Churches and cloisters ;Cromstrijen;2014;2
8594;Churches and cloisters ;Cromstrijen;2015;2
8595;Churches and cloisters ;Cromstrijen;2016;2
8596;Churches and cloisters ;Cromstrijen;2017;2
8597;Churches and cloisters ;Cromstrijen;2018;2
8598;Churches and cloisters ;Cuijk;2013;22
8599;Churches and cloisters ;Cuijk;2014;22
8600;Churches and cloisters ;Cuijk;2015;22
8601;Churches and cloisters ;Cuijk;2016;22
8602;Churches and cloisters ;Cuijk;2017;22
8603;Churches and cloisters ;Cuijk;2018;22
8604;Churches and cloisters ;Culemborg;2013;7
8605;Churches and cloisters ;Culemborg;2014;8
8606;Churches and cloisters ;Culemborg;2015;8
8607;Churches and cloisters ;Culemborg;2016;8
8608;Churches and cloisters ;Culemborg;2017;8
8609;Churches and cloisters ;Culemborg;2018;8
8610;Churches and cloisters ;Dalfsen;2013;3
8611;Churches and cloisters ;Dalfsen;2014;3
8612;Churches and cloisters ;Dalfsen;2015;3
8613;Churches and cloisters ;Dalfsen;2016;3
8614;Churches and cloisters ;Dalfsen;2017;3
8615;Churches and cloisters ;Dalfsen;2018;3
8616;Churches and cloisters ;Dantumadiel;2013;9
8617;Churches and cloisters ;Dantumadiel;2014;9
8618;Churches and cloisters ;Dantumadiel;2015;9
8619;Churches and cloisters ;Dantumadiel;2016;9
8620;Churches and cloisters ;Dantumadiel;2017;9
8621;Churches and cloisters ;Dantumadiel;2018;9
8622;Churches and cloisters ;Delft;2013;18
8623;Churches and cloisters ;Delft;2014;18
8624;Churches and cloisters ;Delft;2015;18
8625;Churches and cloisters ;Delft;2016;18
8626;Churches and cloisters ;Delft;2017;18
8627;Churches and cloisters ;Delft;2018;18
8628;Churches and cloisters ;Delfzijl;2013;18
8629;Churches and cloisters ;Delfzijl;2014;18
8630;Churches and cloisters ;Delfzijl;2015;18
8631;Churches and cloisters ;Delfzijl;2016;18
8632;Churches and cloisters ;Delfzijl;2017;18
8633;Churches and cloisters ;Delfzijl;2018;18
8634;Churches and cloisters ;Deurne;2013;9
8635;Churches and cloisters ;Deurne;2014;9
8636;Churches and cloisters ;Deurne;2015;9
8637;Churches and cloisters ;Deurne;2016;9
8638;Churches and cloisters ;Deurne;2017;9
8639;Churches and cloisters ;Deurne;2018;9
8640;Churches and cloisters ;Deventer;2013;27
8641;Churches and cloisters ;Deventer;2014;27
8642;Churches and cloisters ;Deventer;2015;27
8643;Churches and cloisters ;Deventer;2016;27
8644;Churches and cloisters ;Deventer;2017;27
8645;Churches and cloisters ;Deventer;2018;27
8646;Churches and cloisters ;Diemen;2013;3
8647;Churches and cloisters ;Diemen;2014;3
8648;Churches and cloisters ;Diemen;2015;3
8649;Churches and cloisters ;Diemen;2016;3
8650;Churches and cloisters ;Diemen;2017;3
8651;Churches and cloisters ;Diemen;2018;3
8652;Churches and cloisters ;Dinkelland;2013;10
8653;Churches and cloisters ;Dinkelland;2014;10
8654;Churches and cloisters ;Dinkelland;2015;10
8655;Churches and cloisters ;Dinkelland;2016;10
8656;Churches and cloisters ;Dinkelland;2017;10
8657;Churches and cloisters ;Dinkelland;2018;10
8658;Churches and cloisters ;Doesburg;2013;4
8659;Churches and cloisters ;Doesburg;2014;4
8660;Churches and cloisters ;Doesburg;2015;4
8661;Churches and cloisters ;Doesburg;2016;4
8662;Churches and cloisters ;Doesburg;2017;4
8663;Churches and cloisters ;Doesburg;2018;4
8664;Churches and cloisters ;Doetinchem;2013;8
8665;Churches and cloisters ;Doetinchem;2014;8
8666;Churches and cloisters ;Doetinchem;2015;8
8667;Churches and cloisters ;Doetinchem;2016;8
8668;Churches and cloisters ;Doetinchem;2017;8
8669;Churches and cloisters ;Doetinchem;2018;8
8670;Churches and cloisters ;Dongen;2013;9
8671;Churches and cloisters ;Dongen;2014;9
8672;Churches and cloisters ;Dongen;2015;9
8673;Churches and cloisters ;Dongen;2016;9
8674;Churches and cloisters ;Dongen;2017;9
8675;Churches and cloisters ;Dongen;2018;9
8676;Churches and cloisters ;Dongeradeel;2013;35
8677;Churches and cloisters ;Dongeradeel;2014;35
8678;Churches and cloisters ;Dongeradeel;2015;35
8679;Churches and cloisters ;Dongeradeel;2016;35
8680;Churches and cloisters ;Dongeradeel;2017;35
8681;Churches and cloisters ;Dongeradeel;2018;35
8682;Churches and cloisters ;Dordrecht;2013;19
8683;Churches and cloisters ;Dordrecht;2014;19
8684;Churches and cloisters ;Dordrecht;2015;19
8685;Churches and cloisters ;Dordrecht;2016;19
8686;Churches and cloisters ;Dordrecht;2017;19
8687;Churches and cloisters ;Dordrecht;2018;19
8688;Churches and cloisters ;Drechterland;2013;13
8689;Churches and cloisters ;Drechterland;2014;13
8690;Churches and cloisters ;Drechterland;2015;13
8691;Churches and cloisters ;Drechterland;2016;13
8692;Churches and cloisters ;Drechterland;2017;13
8693;Churches and cloisters ;Drechterland;2018;13
8694;Churches and cloisters ;Drimmelen;2013;9
8695;Churches and cloisters ;Drimmelen;2014;9
8696;Churches and cloisters ;Drimmelen;2015;9
8697;Churches and cloisters ;Drimmelen;2016;9
8698;Churches and cloisters ;Drimmelen;2017;9
8699;Churches and cloisters ;Drimmelen;2018;9
8700;Churches and cloisters ;Dronten;2013;0
8701;Churches and cloisters ;Dronten;2014;0
8702;Churches and cloisters ;Dronten;2015;0
8703;Churches and cloisters ;Dronten;2016;0
8704;Churches and cloisters ;Dronten;2017;0
8705;Churches and cloisters ;Dronten;2018;0
8706;Churches and cloisters ;Druten;2013;12
8707;Churches and cloisters ;Druten;2014;12
8708;Churches and cloisters ;Druten;2015;12
8709;Churches and cloisters ;Druten;2016;11
8710;Churches and cloisters ;Druten;2017;11
8711;Churches and cloisters ;Druten;2018;11
8712;Churches and cloisters ;Duiven;2013;3
8713;Churches and cloisters ;Duiven;2014;3
8714;Churches and cloisters ;Duiven;2015;3
8715;Churches and cloisters ;Duiven;2016;3
8716;Churches and cloisters ;Duiven;2017;3
8717;Churches and cloisters ;Duiven;2018;3
8718;Churches and cloisters ;Echt-Susteren;2013;14
8719;Churches and cloisters ;Echt-Susteren;2014;14
8720;Churches and cloisters ;Echt-Susteren;2015;14
8721;Churches and cloisters ;Echt-Susteren;2016;14
8722;Churches and cloisters ;Echt-Susteren;2017;14
8723;Churches and cloisters ;Echt-Susteren;2018;14
8724;Churches and cloisters ;Edam-Volendam;2013;16
8725;Churches and cloisters ;Edam-Volendam;2014;16
8726;Churches and cloisters ;Edam-Volendam;2015;16
8727;Churches and cloisters ;Edam-Volendam;2016;16
8728;Churches and cloisters ;Edam-Volendam;2017;16
8729;Churches and cloisters ;Edam-Volendam;2018;16
8730;Churches and cloisters ;Ede;2013;5
8731;Churches and cloisters ;Ede;2014;5
8732;Churches and cloisters ;Ede;2015;5
8733;Churches and cloisters ;Ede;2016;5
8734;Churches and cloisters ;Ede;2017;5
8735;Churches and cloisters ;Ede;2018;5
8736;Churches and cloisters ;Eemnes;2013;5
8737;Churches and cloisters ;Eemnes;2014;5
8738;Churches and cloisters ;Eemnes;2015;5
8739;Churches and cloisters ;Eemnes;2016;5
8740;Churches and cloisters ;Eemnes;2017;5
8741;Churches and cloisters ;Eemnes;2018;5
8742;Churches and cloisters ;Eemsmond;2013;18
8743;Churches and cloisters ;Eemsmond;2014;18
8744;Churches and cloisters ;Eemsmond;2015;18
8745;Churches and cloisters ;Eemsmond;2016;18
8746;Churches and cloisters ;Eemsmond;2017;18
8747;Churches and cloisters ;Eemsmond;2018;18
8748;Churches and cloisters ;Eersel;2013;13
8749;Churches and cloisters ;Eersel;2014;13
8750;Churches and cloisters ;Eersel;2015;13
8751;Churches and cloisters ;Eersel;2016;13
8752;Churches and cloisters ;Eersel;2017;13
8753;Churches and cloisters ;Eersel;2018;13
8754;Churches and cloisters ;Eijsden-Margraten;2013;32
8755;Churches and cloisters ;Eijsden-Margraten;2014;32
8756;Churches and cloisters ;Eijsden-Margraten;2015;32
8757;Churches and cloisters ;Eijsden-Margraten;2016;32
8758;Churches and cloisters ;Eijsden-Margraten;2017;32
8759;Churches and cloisters ;Eijsden-Margraten;2018;32
8760;Churches and cloisters ;Eindhoven;2013;23
8761;Churches and cloisters ;Eindhoven;2014;23
8762;Churches and cloisters ;Eindhoven;2015;23
8763;Churches and cloisters ;Eindhoven;2016;23
8764;Churches and cloisters ;Eindhoven;2017;23
8765;Churches and cloisters ;Eindhoven;2018;23
8766;Churches and cloisters ;Elburg;2013;8
8767;Churches and cloisters ;Elburg;2014;8
8768;Churches and cloisters ;Elburg;2015;8
8769;Churches and cloisters ;Elburg;2016;8
8770;Churches and cloisters ;Elburg;2017;8
8771;Churches and cloisters ;Elburg;2018;8
8772;Churches and cloisters ;Emmen;2013;16
8773;Churches and cloisters ;Emmen;2014;16
8774;Churches and cloisters ;Emmen;2015;16
8775;Churches and cloisters ;Emmen;2016;16
8776;Churches and cloisters ;Emmen;2017;16
8777;Churches and cloisters ;Emmen;2018;16
8778;Churches and cloisters ;Enkhuizen;2013;13
8779;Churches and cloisters ;Enkhuizen;2014;13
8780;Churches and cloisters ;Enkhuizen;2015;13
8781;Churches and cloisters ;Enkhuizen;2016;13
8782;Churches and cloisters ;Enkhuizen;2017;13
8783;Churches and cloisters ;Enkhuizen;2018;13
8784;Churches and cloisters ;Enschede;2013;8
8785;Churches and cloisters ;Enschede;2014;8
8786;Churches and cloisters ;Enschede;2015;8
8787;Churches and cloisters ;Enschede;2016;8
8788;Churches and cloisters ;Enschede;2017;8
8789;Churches and cloisters ;Enschede;2018;8
8790;Churches and cloisters ;Epe;2013;7
8791;Churches and cloisters ;Epe;2014;7
8792;Churches and cloisters ;Epe;2015;7
8793;Churches and cloisters ;Epe;2016;7
8794;Churches and cloisters ;Epe;2017;7
8795;Churches and cloisters ;Epe;2018;7
8796;Churches and cloisters ;Ermelo;2013;3
8797;Churches and cloisters ;Ermelo;2014;3
8798;Churches and cloisters ;Ermelo;2015;3
8799;Churches and cloisters ;Ermelo;2016;3
8800;Churches and cloisters ;Ermelo;2017;3
8801;Churches and cloisters ;Ermelo;2018;3
8802;Churches and cloisters ;Etten-Leur;2013;8
8803;Churches and cloisters ;Etten-Leur;2014;8
8804;Churches and cloisters ;Etten-Leur;2015;8
8805;Churches and cloisters ;Etten-Leur;2016;8
8806;Churches and cloisters ;Etten-Leur;2017;8
8807;Churches and cloisters ;Etten-Leur;2018;8
8808;Churches and cloisters ;Ferwerderadiel;2013;13
8809;Churches and cloisters ;Ferwerderadiel;2014;13
8810;Churches and cloisters ;Ferwerderadiel;2015;13
8811;Churches and cloisters ;Ferwerderadiel;2016;13
8812;Churches and cloisters ;Ferwerderadiel;2017;13
8813;Churches and cloisters ;Ferwerderadiel;2018;13
8814;Churches and cloisters ;De Fryske Marren;2013;46
8815;Churches and cloisters ;De Fryske Marren;2014;46
8816;Churches and cloisters ;De Fryske Marren;2015;46
8817;Churches and cloisters ;De Fryske Marren;2016;46
8818;Churches and cloisters ;De Fryske Marren;2017;46
8819;Churches and cloisters ;De Fryske Marren;2018;44
8820;Churches and cloisters ;Geertruidenberg;2013;8
8821;Churches and cloisters ;Geertruidenberg;2014;8
8822;Churches and cloisters ;Geertruidenberg;2015;8
8823;Churches and cloisters ;Geertruidenberg;2016;8
8824;Churches and cloisters ;Geertruidenberg;2017;8
8825;Churches and cloisters ;Geertruidenberg;2018;8
8826;Churches and cloisters ;Geldermalsen;2013;25
8827;Churches and cloisters ;Geldermalsen;2014;25
8828;Churches and cloisters ;Geldermalsen;2015;25
8829;Churches and cloisters ;Geldermalsen;2016;25
8830;Churches and cloisters ;Geldermalsen;2017;25
8831;Churches and cloisters ;Geldermalsen;2018;25
8832;Churches and cloisters ;Geldrop-Mierlo;2013;8
8833;Churches and cloisters ;Geldrop-Mierlo;2014;8
8834;Churches and cloisters ;Geldrop-Mierlo;2015;8
8835;Churches and cloisters ;Geldrop-Mierlo;2016;8
8836;Churches and cloisters ;Geldrop-Mierlo;2017;8
8837;Churches and cloisters ;Geldrop-Mierlo;2018;8
8838;Churches and cloisters ;Gemert-Bakel;2013;20
8839;Churches and cloisters ;Gemert-Bakel;2014;20
8840;Churches and cloisters ;Gemert-Bakel;2015;20
8841;Churches and cloisters ;Gemert-Bakel;2016;20
8842;Churches and cloisters ;Gemert-Bakel;2017;20
8843;Churches and cloisters ;Gemert-Bakel;2018;20
8844;Churches and cloisters ;Gennep;2013;8
8845;Churches and cloisters ;Gennep;2014;7
8846;Churches and cloisters ;Gennep;2015;7
8847;Churches and cloisters ;Gennep;2016;7
8848;Churches and cloisters ;Gennep;2017;7
8849;Churches and cloisters ;Gennep;2018;7
8850;Churches and cloisters ;Giessenlanden;2013;9
8851;Churches and cloisters ;Giessenlanden;2014;9
8852;Churches and cloisters ;Giessenlanden;2015;9
8853;Churches and cloisters ;Giessenlanden;2016;9
8854;Churches and cloisters ;Giessenlanden;2017;9
8855;Churches and cloisters ;Giessenlanden;2018;9
8856;Churches and cloisters ;Gilze en Rijen;2013;5
8857;Churches and cloisters ;Gilze en Rijen;2014;5
8858;Churches and cloisters ;Gilze en Rijen;2015;5
8859;Churches and cloisters ;Gilze en Rijen;2016;5
8860;Churches and cloisters ;Gilze en Rijen;2017;5
8861;Churches and cloisters ;Gilze en Rijen;2018;5
8862;Churches and cloisters ;Goeree-Overflakkee;2013;23
8863;Churches and cloisters ;Goeree-Overflakkee;2014;23
8864;Churches and cloisters ;Goeree-Overflakkee;2015;23
8865;Churches and cloisters ;Goeree-Overflakkee;2016;23
8866;Churches and cloisters ;Goeree-Overflakkee;2017;23
8867;Churches and cloisters ;Goeree-Overflakkee;2018;23
8868;Churches and cloisters ;Goes;2013;17
8869;Churches and cloisters ;Goes;2014;17
8870;Churches and cloisters ;Goes;2015;17
8871;Churches and cloisters ;Goes;2016;17
8872;Churches and cloisters ;Goes;2017;17
8873;Churches and cloisters ;Goes;2018;17
8874;Churches and cloisters ;Goirle;2013;8
8875;Churches and cloisters ;Goirle;2014;8
8876;Churches and cloisters ;Goirle;2015;8
8877;Churches and cloisters ;Goirle;2016;8
8878;Churches and cloisters ;Goirle;2017;8
8879;Churches and cloisters ;Goirle;2018;8
8880;Churches and cloisters ;Gooise Meren;2013;11
8881;Churches and cloisters ;Gooise Meren;2014;11
8882;Churches and cloisters ;Gooise Meren;2015;11
8883;Churches and cloisters ;Gooise Meren;2016;11
8884;Churches and cloisters ;Gooise Meren;2017;11
8885;Churches and cloisters ;Gooise Meren;2018;11
8886;Churches and cloisters ;Gorinchem;2013;8
8887;Churches and cloisters ;Gorinchem;2014;8
8888;Churches and cloisters ;Gorinchem;2015;8
8889;Churches and cloisters ;Gorinchem;2016;8
8890;Churches and cloisters ;Gorinchem;2017;8
