ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
6205;Heemskerk;2018;26914;18443;3670;1685;1463;57;53;111;1;1985;1920;65;1714;3087;1792;1239;48;8;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6206;Heemskerk;2019;27063;18699;3659;1698;1471;60;63;103;1;1961;1894;67;1683;3022;1845;1122;45;10;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6207;Heemskerk;2020;27188;18872;3661;1719;1503;43;59;112;2;1942;1872;70;1666;2989;1855;1092;38;4;  03  ;  27  ;  20  ;0396  ;Heemskerk                               ;4.0;2.0
6208;Heemskerk;2021;27644;19136;3774;1793;1566;52;64;110;1;1981;1905;76;1710;3024;1897;1082;39;6;    03;    27;    20;  0396;Heemskerk                               ;4.0;2.0
6209;Heemskerk;2022;27835;19366;3811;1797;1559;49;74;114;1;2014;1903;111;1713;2945;1819;1076;41;9;      ;  27  ;03    ;      ;96    Heemskerk                         ;;
6210;Heemstede;2000;12707;11284;902;902;755;88;24;31;4;0;0;0;521;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6211;Heemstede;2001;13088;11594;956;956;789;102;22;39;4;0;0;0;538;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6212;Heemstede;2002;13089;11620;928;928;758;102;26;38;4;0;0;0;541;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6213;Heemstede;2003;13228;11757;916;916;752;102;23;35;4;0;0;0;555;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6214;Heemstede;2004;13910;11766;1575;935;766;106;21;37;5;640;625;15;569;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6215;Heemstede;2005;14048;11864;1625;942;779;102;20;37;4;683;669;14;559;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6216;Heemstede;2006;13931;11731;1626;890;736;93;14;44;3;736;721;15;574;0;0;0;0;0;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6217;Heemstede;2007;14802;11916;1568;838;679;92;14;50;3;730;715;15;614;704;312;378;10;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6218;Heemstede;2008;15032;12031;1577;833;677;91;16;45;4;744;731;13;632;792;347;428;12;5;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6219;Heemstede;2009;15343;12163;1596;822;663;89;16;50;4;774;759;15;684;900;424;456;17;3;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6220;Heemstede;2010;15706;12361;1589;807;644;91;17;51;4;782;764;18;727;1029;493;516;16;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;3.0
6221;Heemstede;2011;16110;12638;1573;797;642;97;10;44;4;776;763;13;737;1162;578;556;23;5;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6222;Heemstede;2012;16128;12662;1509;763;622;81;9;49;2;746;736;10;725;1232;670;532;22;8;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6223;Heemstede;2013;16362;12778;1570;797;610;115;14;57;1;773;742;31;733;1281;736;520;19;6;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6224;Heemstede;2014;16390;12841;1525;748;590;96;14;47;1;777;745;32;769;1255;767;461;22;5;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6225;Heemstede;2015;16447;12889;1473;698;561;80;8;48;1;775;741;34;749;1336;845;465;22;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6226;Heemstede;2016;16655;12987;1458;699;568;81;8;41;1;759;726;33;758;1452;989;435;23;5;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6227;Heemstede;2017;16731;13008;1465;693;565;79;7;41;1;772;734;38;752;1506;1055;428;19;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6228;Heemstede;2018;16933;13242;1435;684;570;69;5;39;1;751;714;37;742;1514;1047;447;16;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6229;Heemstede;2019;17042;13336;1427;687;582;62;4;38;1;740;713;27;740;1539;1076;441;18;4;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6230;Heemstede;2020;16992;13342;1392;659;565;60;3;30;1;733;709;24;741;1517;1079;418;17;3;  03  ;  27  ;  21  ;0397  ;Heemstede                               ;4.0;2.0
6231;Heemstede;2021;17093;13485;1371;646;554;55;4;32;1;725;702;23;771;1466;1043;401;19;3;    03;    27;    21;  0397;Heemstede                               ;4.0;2.0
6232;Heemstede;2022;17170;13628;1320;619;523;52;5;39;0;701;678;23;789;1433;999;408;23;3;      ;  27  ;03    ;      ;97    Heemstede                         ;;
6233;Heerde;2000;9062;7472;996;996;744;95;98;51;8;0;0;0;594;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;5.0
6234;Heerde;2001;9349;7615;1082;1082;835;99;81;57;10;0;0;0;652;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6235;Heerde;2002;9539;7735;1103;1103;864;92;67;61;19;0;0;0;701;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6236;Heerde;2003;9752;7834;1137;1137;918;98;42;61;18;0;0;0;781;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6237;Heerde;2004;11198;7882;2486;1172;970;94;38;59;11;1314;1275;39;830;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6238;Heerde;2005;11413;7898;2651;1214;1004;91;41;68;10;1437;1384;53;864;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6239;Heerde;2006;11603;8022;2680;1161;945;91;39;78;8;1519;1456;63;901;0;0;0;0;0;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6240;Heerde;2007;13070;8235;2724;1136;917;96;40;77;6;1588;1509;79;930;1181;489;651;33;8;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6241;Heerde;2008;13569;8524;2833;1181;957;96;44;79;5;1652;1564;88;955;1257;531;682;36;8;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6242;Heerde;2009;14011;8736;2931;1225;980;100;48;91;6;1706;1614;92;997;1347;573;734;38;2;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6243;Heerde;2010;14300;8909;2964;1234;996;97;51;83;7;1730;1629;101;1011;1416;623;758;34;1;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6244;Heerde;2011;14592;9075;3006;1237;997;95;51;89;5;1769;1675;94;1019;1492;680;768;41;3;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6245;Heerde;2012;14728;9187;2979;1206;971;93;44;91;7;1773;1686;87;1029;1533;722;765;43;3;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6246;Heerde;2013;14924;9323;2986;1184;946;89;50;92;7;1802;1716;86;1042;1573;779;753;39;2;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6247;Heerde;2014;14963;9439;2956;1141;909;84;52;89;7;1815;1727;88;1011;1557;805;716;35;1;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6248;Heerde;2015;15072;9536;2954;1142;920;79;56;82;5;1812;1759;53;1005;1577;841;700;32;4;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6249;Heerde;2016;15225;9638;2997;1166;944;75;59;83;5;1831;1769;62;981;1609;862;706;37;4;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6250;Heerde;2017;15520;9802;3101;1232;995;82;66;85;4;1869;1798;71;987;1630;901;687;36;6;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6251;Heerde;2018;15728;9875;3200;1288;1058;79;70;79;2;1912;1834;78;998;1655;928;693;31;3;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6252;Heerde;2019;15991;9981;3344;1368;1139;82;74;71;2;1976;1901;75;987;1679;965;675;36;3;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6253;Heerde;2020;16259;10138;3419;1370;1144;78;76;70;2;2049;1968;81;1005;1697;970;685;39;3;  02  ;  25  ;  13  ;0246  ;Heerde                                  ;3.0;4.0
6254;Heerde;2021;16574;10388;3442;1368;1143;75;74;73;3;2074;1995;79;1035;1709;984;687;33;5;    02;    25;    13;  0246;Heerde                                  ;3.0;4.0
6255;Heerde;2022;16997;10621;3577;1426;1204;75;77;66;4;2151;2069;82;1062;1737;996;692;42;7;      ;  25  ;02    ;      ;46    Heerde                            ;;
6256;Heerenveen;2000;20862;16430;3212;3212;2021;289;207;130;565;0;0;0;1220;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6257;Heerenveen;2001;21882;17013;3633;3633;2365;293;222;142;611;0;0;0;1236;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6258;Heerenveen;2002;23146;17769;4045;4045;2641;284;217;140;763;0;0;0;1332;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6259;Heerenveen;2003;24622;18521;4673;4673;3128;296;204;158;887;0;0;0;1428;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6260;Heerenveen;2004;27211;18264;7436;4328;2645;290;268;167;958;3108;2663;445;1511;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6261;Heerenveen;2005;27708;18447;7677;4332;2715;260;270;189;898;3345;2887;458;1584;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6262;Heerenveen;2006;27465;18689;7182;3845;2309;242;258;199;837;3337;2960;377;1594;0;0;0;0;0;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6263;Heerenveen;2007;29470;18980;7279;3806;2187;258;288;210;863;3473;3057;416;1643;1568;427;1063;68;10;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6264;Heerenveen;2008;30229;19227;7631;4011;2200;256;353;213;989;3620;3158;462;1668;1703;484;1135;73;11;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6265;Heerenveen;2009;31013;19680;7796;3993;2202;272;351;225;943;3803;3308;495;1745;1792;517;1201;70;4;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6266;Heerenveen;2010;31657;20060;7868;4003;2238;259;370;233;903;3865;3314;551;1844;1885;531;1272;75;7;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6267;Heerenveen;2011;32101;20587;7713;3747;2218;254;378;269;628;3966;3406;560;1856;1945;566;1304;68;7;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6268;Heerenveen;2012;32595;20826;7854;3747;2211;251;372;265;648;4107;3497;610;1911;2004;632;1294;72;6;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6269;Heerenveen;2013;32687;20791;7977;3877;2150;239;378;265;845;4100;3486;614;1897;2022;694;1248;73;7;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6270;Heerenveen;2014;37823;24070;9277;4445;2563;287;423;305;867;4832;4130;702;2193;2283;773;1412;89;9;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;4.0;3.0
6271;Heerenveen;2015;38528;24212;9728;4727;2605;290;404;292;1136;5001;4226;775;2239;2349;815;1437;83;14;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6272;Heerenveen;2016;39001;24527;9759;4710;2673;278;392;300;1067;5049;4273;776;2274;2441;930;1425;73;13;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6273;Heerenveen;2017;40024;24921;10284;5081;2747;287;446;289;1312;5203;4351;852;2269;2550;998;1465;70;17;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6274;Heerenveen;2018;41064;25511;10548;5276;2880;293;482;295;1326;5272;4393;879;2319;2686;1065;1533;75;13;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6275;Heerenveen;2019;41872;25962;10848;5431;2976;318;506;308;1323;5417;4471;946;2330;2732;1092;1565;65;10;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6276;Heerenveen;2020;42832;26436;11159;5547;3073;330;588;314;1242;5612;4566;1046;2367;2870;1145;1644;69;12;  01  ;  21  ;  06  ;0074  ;Heerenveen                              ;5.0;3.0
6277;Heerenveen;2021;43518;26844;11208;5543;3129;330;594;288;1202;5665;4573;1092;2403;3063;1332;1653;66;12;    01;    21;    06;  0074;Heerenveen                              ;5.0;3.0
6278;Heerenveen;2022;44793;27468;11586;5702;3258;321;658;285;1180;5884;4713;1171;2431;3308;1515;1718;61;14;      ;  21  ;01    ;      ;74    Heerenveen                        ;;
6279;Heerhugowaard;2000;20593;16954;2344;2344;2057;160;48;72;7;0;0;0;1295;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6280;Heerhugowaard;2001;21818;17907;2503;2503;2196;164;56;80;7;0;0;0;1408;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6281;Heerhugowaard;2002;22875;18630;2654;2654;2320;166;60;103;5;0;0;0;1591;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6282;Heerhugowaard;2003;23681;19169;2785;2785;2404;175;73;129;4;0;0;0;1727;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6283;Heerhugowaard;2004;26696;19368;5546;2896;2510;161;75;146;4;2650;2572;78;1782;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6284;Heerhugowaard;2005;27814;20033;5836;2938;2550;155;73;157;3;2898;2817;81;1945;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6285;Heerhugowaard;2006;28758;20799;5925;2858;2450;153;78;173;4;3067;2976;91;2034;0;0;0;0;0;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6286;Heerhugowaard;2007;31674;21263;6000;2843;2402;157;95;186;3;3157;3049;108;2140;2271;789;1446;26;10;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;4.0;3.0
6287;Heerhugowaard;2008;32577;21693;6082;2864;2403;158;105;196;2;3218;3087;131;2166;2636;939;1654;34;9;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6288;Heerhugowaard;2009;33757;22312;6209;2902;2422;153;118;206;3;3307;3163;144;2242;2994;1072;1871;44;7;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6289;Heerhugowaard;2010;34543;22787;6257;2909;2442;143;109;211;4;3348;3203;145;2298;3201;1216;1930;47;8;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6290;Heerhugowaard;2011;35504;23384;6224;2814;2346;144;111;208;5;3410;3261;149;2397;3499;1412;2020;52;15;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6291;Heerhugowaard;2012;36130;23747;6440;2911;2439;153;106;209;4;3529;3378;151;2386;3557;1502;1990;50;15;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6292;Heerhugowaard;2013;36400;23900;6403;2845;2362;160;108;211;4;3558;3403;155;2436;3661;1582;2014;48;17;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6293;Heerhugowaard;2014;36513;23990;6273;2735;2263;144;110;214;4;3538;3380;158;2451;3799;1721;2002;55;21;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6294;Heerhugowaard;2015;36785;24114;6316;2821;2349;141;112;215;4;3495;3332;163;2491;3864;1843;1954;49;18;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6295;Heerhugowaard;2016;37467;24634;6390;2850;2386;144;114;202;4;3540;3379;161;2493;3950;1934;1953;44;19;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6296;Heerhugowaard;2017;41800;28285;6981;3387;2940;126;113;204;4;3594;3444;150;2519;4015;1995;1964;40;16;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6297;Heerhugowaard;2018;43871;30029;7211;3601;3189;119;101;188;4;3610;3470;140;2533;4098;2092;1955;38;13;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6298;Heerhugowaard;2019;40671;27111;6763;3147;2712;137;104;190;4;3616;3465;151;2575;4222;2209;1971;31;11;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6299;Heerhugowaard;2020;41330;27833;6630;3133;2716;131;94;188;4;3497;3343;154;2633;4234;2262;1923;38;11;  03  ;  27  ;  19  ;0398  ;Heerhugowaard                           ;5.0;2.0
6300;Heerhugowaard;2021;42437;28694;6780;3287;2831;152;114;185;5;3493;3316;177;2679;4284;2375;1860;37;12;    03;    27;    19;  0398;Heerhugowaard                           ;5.0;2.0
6301;Heerhugowaard;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6302;Heerjansdam;2000;1817;1503;214;214;170;21;15;8;0;0;0;0;100;0;0;0;0;0;  03  ;  28  ;  29  ;0526  ;Heerjansdam                             ;1.0;5.0
6303;Heerjansdam;2001;1938;1565;261;261;208;28;17;8;0;0;0;0;112;0;0;0;0;0;  03  ;  28  ;  29  ;0526  ;Heerjansdam                             ;1.0;5.0
6304;Heerjansdam;2002;2013;1608;284;284;229;29;19;7;0;0;0;0;121;0;0;0;0;0;  03  ;  28  ;  29  ;0526  ;Heerjansdam                             ;1.0;5.0
6305;Heerjansdam;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6306;Heerjansdam;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6307;Heerjansdam;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6308;Heerjansdam;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6309;Heerjansdam;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6310;Heerjansdam;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6311;Heerjansdam;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6312;Heerjansdam;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6313;Heerjansdam;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6314;Heerjansdam;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6315;Heerjansdam;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6316;Heerjansdam;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6317;Heerjansdam;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6318;Heerjansdam;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6319;Heerjansdam;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6320;Heerjansdam;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6321;Heerjansdam;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6322;Heerjansdam;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6323;Heerjansdam;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6324;Heerjansdam;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
6325;Heerlen;2000;44267;38128;3732;3732;2849;427;230;183;43;0;0;0;2407;0;0;0;0;0;  04  ;  31  ;  39  ;0917  ;Heerlen                                 ;5.0;2.0
6326;Heerlen;2001;45399;38887;4019;4019;3080;445;249;205;40;0;0;0;2493;0;0;0;0;0;  04  ;  31  ;  39  ;0917  ;Heerlen                                 ;5.0;2.0
6327;Heerlen;2002;46346;39592;4179;4179;3231;419;265;220;44;0;0;0;2575;0;0;0;0;0;  04  ;  31  ;  39  ;0917  ;Heerlen                                 ;5.0;2.0
6328;Heerlen;2003;47109;40224;4259;4259;3286;409;269;246;49;0;0;0;2626;0;0;0;0;0;  04  ;  31  ;  39  ;0917  ;Heerlen                                 ;5.0;2.0
6329;Heerlen;2004;50142;40355;6993;4437;3493;378;262;252;52;2556;2274;282;2794;0;0;0;0;0;  04  ;  31  ;  39  ;0917  ;Heerlen                                 ;5.0;2.0
