ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
128;Totaal deelnemers;0;2;0;0;4;Zuid-Holland (PV);50.0;0.0;0.0;;50.0;40.0;0.0;0.0;;40.0;40.0;0.0;0.0;0.0;40.0;50.0;0.0;0.0;;50.0
129;Totaal deelnemers;0;2;0;0;4;Zeeland (PV);;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;
130;Totaal deelnemers;0;2;0;0;4;Noord-Brabant (PV);10.0;0.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;20.0;30.0;0.0;0.0;0.0;30.0
131;Totaal deelnemers;0;2;0;0;4;Limburg (PV);10.0;0.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;20.0
132;Totaal deelnemers;0;2;0;0;5;Nederland;87490.0;2720.0;27470.0;16200.0;41100.0;98030.0;2900.0;30690.0;18900.0;45550.0;97550.0;2470.0;30670.0;19320.0;45100.0;99030.0;3080.0;30780.0;19990.0;45180.0
133;Totaal deelnemers;0;2;0;0;5;Vier grootste gemeenten (G4);9150.0;540.0;3440.0;1490.0;3680.0;10060.0;600.0;3460.0;1960.0;4030.0;10180.0;450.0;3440.0;1940.0;4340.0;10180.0;570.0;3480.0;1780.0;4350.0
134;Totaal deelnemers;0;2;0;0;5;Amsterdam;2940.0;180.0;1080.0;440.0;1240.0;3180.0;170.0;1040.0;590.0;1380.0;3070.0;100.0;940.0;560.0;1470.0;3080.0;140.0;960.0;510.0;1470.0
135;Totaal deelnemers;0;2;0;0;5;Rotterdam;3200.0;260.0;1290.0;530.0;1130.0;3500.0;280.0;1260.0;680.0;1280.0;3710.0;220.0;1320.0;740.0;1430.0;3590.0;280.0;1280.0;650.0;1380.0
136;Totaal deelnemers;0;2;0;0;5;'s-Gravenhage;1970.0;50.0;700.0;390.0;830.0;2230.0;70.0;760.0;530.0;860.0;2210.0;70.0;810.0;480.0;850.0;2380.0;90.0;880.0;480.0;930.0
137;Totaal deelnemers;0;2;0;0;5;Utrecht (gemeente);1040.0;50.0;370.0;130.0;480.0;1160.0;80.0;400.0;170.0;510.0;1190.0;60.0;380.0;150.0;600.0;1120.0;60.0;360.0;140.0;570.0
138;Totaal deelnemers;0;2;0;0;5;Rest van Nederland;78340.0;2180.0;24030.0;14710.0;37420.0;87980.0;2300.0;27230.0;16940.0;41510.0;87380.0;2020.0;27230.0;17380.0;40760.0;88850.0;2520.0;27300.0;18210.0;40830.0
139;Totaal deelnemers;0;2;0;0;5;Gemeenten >= 100 000 inwoners (excl. G4);14990.0;600.0;4880.0;2650.0;6850.0;16750.0;650.0;5370.0;3010.0;7720.0;16630.0;560.0;5310.0;3190.0;7570.0;16880.0;650.0;5300.0;3330.0;7610.0
140;Totaal deelnemers;0;2;0;0;5;Gemeenten < 100 000 inwoners;63210.0;1550.0;19100.0;12040.0;30520.0;71040.0;1630.0;21810.0;13890.0;33710.0;70540.0;1440.0;21850.0;14150.0;33090.0;71790.0;1860.0;21940.0;14840.0;33150.0
141;Totaal deelnemers;0;2;0;0;5;Woonregio onbekend;140.0;20.0;50.0;20.0;50.0;190.0;10.0;60.0;40.0;90.0;210.0;20.0;70.0;40.0;90.0;180.0;;60.0;40.0;80.0
142;Totaal deelnemers;0;2;0;0;5;Groningen (PV);2870.0;90.0;940.0;410.0;1420.0;3390.0;130.0;1050.0;490.0;1720.0;3270.0;120.0;1050.0;510.0;1600.0;3340.0;140.0;1140.0;540.0;1520.0
143;Totaal deelnemers;0;2;0;0;5;Friesland (PV);4110.0;100.0;1220.0;680.0;2120.0;4640.0;90.0;1420.0;680.0;2450.0;4540.0;80.0;1390.0;750.0;2330.0;4560.0;120.0;1340.0;1070.0;2040.0
144;Totaal deelnemers;0;2;0;0;5;Drenthe (PV);2750.0;90.0;740.0;480.0;1450.0;3150.0;70.0;960.0;640.0;1480.0;3290.0;50.0;980.0;690.0;1560.0;3240.0;80.0;1010.0;590.0;1550.0
145;Totaal deelnemers;0;2;0;0;5;Overijssel (PV);6990.0;170.0;2240.0;1180.0;3400.0;7640.0;150.0;2390.0;1490.0;3610.0;7470.0;110.0;2370.0;1480.0;3500.0;7610.0;140.0;2250.0;1650.0;3570.0
146;Totaal deelnemers;0;2;0;0;5;Flevoland (PV);2690.0;70.0;810.0;450.0;1360.0;3070.0;80.0;1000.0;520.0;1480.0;2900.0;50.0;980.0;550.0;1320.0;3010.0;70.0;930.0;720.0;1300.0
147;Totaal deelnemers;0;2;0;0;5;Gelderland (PV);11510.0;280.0;3460.0;2260.0;5510.0;12590.0;340.0;3870.0;2690.0;5680.0;12720.0;300.0;3880.0;2750.0;5790.0;12800.0;350.0;3840.0;2900.0;5720.0
148;Totaal deelnemers;0;2;0;0;5;Utrecht (PV);5740.0;160.0;1820.0;810.0;2960.0;6450.0;180.0;1960.0;930.0;3390.0;6370.0;170.0;1960.0;990.0;3240.0;6490.0;250.0;1970.0;950.0;3320.0
149;Totaal deelnemers;0;2;0;0;5;Noord-Holland (PV);11520.0;480.0;3800.0;2410.0;4840.0;13210.0;470.0;4280.0;2880.0;5580.0;12880.0;340.0;4250.0;2540.0;5740.0;13330.0;490.0;4380.0;2530.0;5940.0
150;Totaal deelnemers;0;2;0;0;5;Zuid-Holland (PV);18020.0;630.0;6000.0;3700.0;7700.0;20210.0;740.0;6720.0;4300.0;8450.0;20760.0;650.0;6770.0;4480.0;8860.0;20820.0;730.0;6880.0;4260.0;8950.0
151;Totaal deelnemers;0;2;0;0;5;Zeeland (PV);2000.0;50.0;640.0;360.0;950.0;2470.0;50.0;820.0;400.0;1200.0;2410.0;40.0;820.0;430.0;1110.0;2420.0;60.0;780.0;470.0;1120.0
152;Totaal deelnemers;0;2;0;0;5;Noord-Brabant (PV);13210.0;410.0;4060.0;2170.0;6580.0;14580.0;420.0;4330.0;2400.0;7430.0;14300.0;380.0;4260.0;2630.0;7030.0;15010.0;480.0;4460.0;2770.0;7300.0
153;Totaal deelnemers;0;2;0;0;5;Limburg (PV);5930.0;170.0;1700.0;1280.0;2770.0;6430.0;170.0;1830.0;1440.0;2980.0;6440.0;150.0;1880.0;1470.0;2940.0;6230.0;170.0;1750.0;1500.0;2800.0
154;Totaal deelnemers;0;2;0;0;9;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155;Totaal deelnemers;0;2;0;0;9;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;Totaal deelnemers;0;2;0;0;9;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157;Totaal deelnemers;0;2;0;0;9;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;Totaal deelnemers;0;2;0;0;9;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;Totaal deelnemers;0;2;0;0;9;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160;Totaal deelnemers;0;2;0;0;9;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161;Totaal deelnemers;0;2;0;0;9;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;Totaal deelnemers;0;2;0;0;9;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;Totaal deelnemers;0;2;0;0;9;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164;Totaal deelnemers;0;2;0;0;9;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;Totaal deelnemers;0;2;0;0;9;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166;Totaal deelnemers;0;2;0;0;9;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167;Totaal deelnemers;0;2;0;0;9;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;Totaal deelnemers;0;2;0;0;9;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169;Totaal deelnemers;0;2;0;0;9;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;Totaal deelnemers;0;2;0;0;9;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171;Totaal deelnemers;0;2;0;0;9;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;Totaal deelnemers;0;2;0;0;9;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173;Totaal deelnemers;0;2;0;0;9;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;Totaal deelnemers;0;2;0;0;9;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175;Totaal deelnemers;0;2;0;0;9;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
181;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
187;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
189;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
193;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
194;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
195;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 2 en niveau 3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
198;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
201;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
202;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
203;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
204;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
205;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
206;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
208;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
209;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
210;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
211;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
212;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
215;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
216;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
219;Totaal deelnemers;0;2;0;0;Gestapelde dipl. niveau 3 en niveau 4;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
220;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
221;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
222;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
223;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
226;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
227;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
229;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
233;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
234;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
235;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
236;Totaal deelnemers;0;2;0;0;Overig gestapelde combinaties;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
